,protected,name,entities,id,description,username,url,verified,profile_image_url,public_metrics,location,pinned_tweet_id
1291411373851729922,False,Sahithi 💫,"{'description': {'mentions': [{'start': 0, 'end': 9, 'username': 'imVkohli'}, {'start': 12, 'end': 27, 'username': 'urstrulyMahesh'}]}}",,"@imVkohli | @urstrulyMahesh | ICT 🇮🇳💙 | RCB | Potterhead⚡ | Introvert |
Hakuna Matata ✨",sahithi_18,,False,https://pbs.twimg.com/profile_images/1514604263149760527/N8qS0VMl_normal.jpg,"{'followers_count': 1468, 'following_count': 1007, 'tweet_count': 18832, 'listed_count': 0}","Telangana,India",1434536265982963718
33085870,False,"Kris, MD","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b4e38wMXLz', 'expanded_url': 'http://krissymd06.wordpress.com', 'display_url': 'krissymd06.wordpress.com'}]}, 'description': {'hashtags': [{'start': 80, 'end': 97, 'tag': 'anesthesiologist'}, {'start': 98, 'end': 114, 'tag': 'womeninmedicine'}, {'start': 115, 'end': 121, 'tag': 'meded'}, {'start': 122, 'end': 132, 'tag': 'doctormom'}]}}",,"Cardiac anesthesiologist. 
Tweets are my own.
🚫 medical advice
🚫 endorsements  
#anesthesiologist #womeninmedicine #meded #doctormom",aggiegrl,https://t.co/b4e38wMXLz,False,https://pbs.twimg.com/profile_images/1276908984247570434/KYk1OKXt_normal.jpg,"{'followers_count': 949, 'following_count': 1029, 'tweet_count': 12097, 'listed_count': 50}",Daydreamin'....,
1253957324776996864,False,kirlia_go🐏きるりあ,"{'description': {'hashtags': [{'start': 135, 'end': 147, 'tag': 'むてリスアクアリウム部'}]}}",,"PokemonGO
Team Mystic
主にポケモン関連でツイートしています。
気が向いたときにフレンド募集あるかもです😊
気まぐれで絵も描いています
（娘→絵師、自分→画伯、と覚えると良き）
ここ暫く🐟多め（ノホ事件後から現在に至る）
現在メダカ（黒1）飼育中。
#むてリスアクアリウム部",GoKirlia,,False,https://pbs.twimg.com/profile_images/1520523631075672065/7zmIv7r3_normal.jpg,"{'followers_count': 150, 'following_count': 151, 'tweet_count': 11477, 'listed_count': 5}",マサラタウンの近くの茂み,1506969628438065155
4837730042,False,💙🐾Noodles Aardwolf w/PCD🐾💜,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UX9cAzQSJO', 'expanded_url': 'http://www.furaffinity.net/user/twitchytail/', 'display_url': 'furaffinity.net/user/twitchyta…'}]}}",,Hi! 🥰 Bi/Pan. She/her. 38. Multiple sonas. Into pet play 🐕 Animal/nature lover. ADHD. Vegetarian/partial vegan. Bookworm 📚 Massive Geek. Big Animation fan,ProwlingPaws,https://t.co/UX9cAzQSJO,False,https://pbs.twimg.com/profile_images/1475985916757954568/Q4KHEwTj_normal.jpg,"{'followers_count': 719, 'following_count': 4070, 'tweet_count': 59339, 'listed_count': 4}","Fort Worth, TX",929922140903759874
303880706,False,Usmaan Hafiz,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UehvqK6Or3', 'expanded_url': 'http://www.garstangpharmacy.co.uk', 'display_url': 'garstangpharmacy.co.uk'}]}}",,Independent Prescriber & Pharmacist at Kepple Lane Dispensary & Garstang Medical Practice,usmaan139,https://t.co/UehvqK6Or3,False,https://pbs.twimg.com/profile_images/1249437159800688640/DAJKU3KX_normal.jpg,"{'followers_count': 667, 'following_count': 958, 'tweet_count': 5260, 'listed_count': 3}","Leyland, England",
19379549,False,Sarah Solomon,,,Wishing I had come up with that joke first.,solomondo,,False,https://pbs.twimg.com/profile_images/115736058/n1617726_36155946_212_normal.jpg,"{'followers_count': 166, 'following_count': 827, 'tweet_count': 2954, 'listed_count': 3}","Boston, MA",
1261665222,False,Mary🎗 ||*||,,,,mary_maranama1,,False,https://pbs.twimg.com/profile_images/1045254617800593408/T6ULcRiL_normal.jpg,"{'followers_count': 32, 'following_count': 480, 'tweet_count': 775, 'listed_count': 0}",,
1462269461411495940,False,trip fontaine🎧,,,ª soundtrack to unlock your random memories,play_________,,False,https://pbs.twimg.com/profile_images/1462269815825915910/jDC65Z4r_normal.jpg,"{'followers_count': 91, 'following_count': 165, 'tweet_count': 3266, 'listed_count': 0}",,1473780444214685696
871264925259149312,False,satoshi,"{'description': {'hashtags': [{'start': 29, 'end': 40, 'tag': 'odoriba954'}, {'start': 41, 'end': 49, 'tag': 'アルピーdcg'}, {'start': 50, 'end': 56, 'tag': 'アッパレ水'}, {'start': 57, 'end': 68, 'tag': 'アンガールズANNP'}, {'start': 69, 'end': 76, 'tag': '沈黙の金曜日'}, {'start': 77, 'end': 83, 'tag': 'annkw'}, {'start': 84, 'end': 89, 'tag': 'タダバカ'}, {'start': 90, 'end': 94, 'tag': 'snd'}]}}",,favorite: B'z 広島東洋カープ radiko #odoriba954 #アルピーdcg #アッパレ水 #アンガールズANNP #沈黙の金曜日 #annkw #タダバカ #snd 仕事のしんどさを車で歌ったりラジオで爆笑したり走ったりメイド喫茶にお邪魔したりして癒しながら暮らしてます,satoshi_carp_bz,,False,https://pbs.twimg.com/profile_images/1463350057701625859/W5C7iGi8_normal.jpg,"{'followers_count': 86, 'following_count': 107, 'tweet_count': 3387, 'listed_count': 2}",,
420482751,False,Malcolm Cohen,,,"A devoted dad and now Grandad love to read and enjoy photography, Bird watching, keen interest in politics. (centre and slightly to the right )",CohenMalc,,False,https://pbs.twimg.com/profile_images/1306521648665944064/Rw3HapKz_normal.jpg,"{'followers_count': 77, 'following_count': 50, 'tweet_count': 4693, 'listed_count': 8}",Leeds,
14628162,False,Cory J. Herndon,,,"Actor, writer, game dev, he/him. Camus in Cloudpunk. P.T. Rotostar in WildStar. Singing Picard in Star Drek. Author of the original Ravnica Cycle.",HernCo,,False,https://pbs.twimg.com/profile_images/1442965944955932684/OewpSplo_normal.jpg,"{'followers_count': 1116, 'following_count': 1198, 'tweet_count': 8538, 'listed_count': 32}","Vancouver, British Columbia",1435518813404082177
295898137,False,Sabine Probst,"{'description': {'hashtags': [{'start': 3, 'end': 10, 'tag': 'Moodle'}, {'start': 11, 'end': 23, 'tag': 'MoodleBande'}, {'start': 24, 'end': 29, 'tag': 'twlz'}, {'start': 31, 'end': 37, 'tag': 'eduBW'}]}}",,"BW #Moodle #MoodleBande #twlz, #eduBW, 💉 💉💉🧶🪡📚🖌, Rally Obedience, Agility, DRK-Therapiehundeteam mit Linus",Freddysfrauchen,,False,https://pbs.twimg.com/profile_images/1470089394157723661/rOIlpe5a_normal.jpg,"{'followers_count': 250, 'following_count': 190, 'tweet_count': 2848, 'listed_count': 4}",BW,
418965815,False,bubburu,,,,buscak,,False,https://pbs.twimg.com/profile_images/1295082012286623745/fsCwJd5r_normal.jpg,"{'followers_count': 15, 'following_count': 85, 'tweet_count': 385, 'listed_count': 0}",,
97360017,False,Ms. Aviation,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zAF8Mp8Ery', 'expanded_url': 'http://www.hersportslounge.com', 'display_url': 'hersportslounge.com'}]}}",,VCU alum....blogger….and a poet,RissaRunsThis,https://t.co/zAF8Mp8Ery,False,https://pbs.twimg.com/profile_images/1508594372564201475/Nr08qH5v_normal.jpg,"{'followers_count': 1908, 'following_count': 705, 'tweet_count': 231143, 'listed_count': 56}","Maryland, USA",1132072725693063170
293138609,False,Babs bells 🇺🇦♥️,,,maestra de la pública y defensora de la sanidad pública ....Sanitarios necesarios 💚,BARBARABELLSA,,False,https://pbs.twimg.com/profile_images/1498645411577409536/MIvnaqIL_normal.jpg,"{'followers_count': 250, 'following_count': 399, 'tweet_count': 22885, 'listed_count': 3}",,
1519340456,False,YOUR MAN,,,Naye tulaga wwaa,_NicoleMelissa_,,False,https://pbs.twimg.com/profile_images/1467129646764498944/eiNE73NG_normal.jpg,"{'followers_count': 280, 'following_count': 88, 'tweet_count': 12832, 'listed_count': 0}","England, United Kingdom",1067809689210159105
298619589,False,Ann Chapman,,,,annchap56,,False,https://pbs.twimg.com/profile_images/3488340875/72edcf518d6ab42a55ffaf5a8e486f56_normal.jpeg,"{'followers_count': 11, 'following_count': 52, 'tweet_count': 451, 'listed_count': 0}",,
293597944,False,Jane Cross 🕷️,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6ZZZ6eKn89', 'expanded_url': 'http://behaviouradvice.co.uk', 'display_url': 'behaviouradvice.co.uk'}]}}",,"Teacher - Secondary, Primary SENCo, PRU/ AP, HE, mainly teacher training/ parent support last few years, but just started working directly with teenagers again",BehaviourA,https://t.co/6ZZZ6eKn89,False,https://pbs.twimg.com/profile_images/1454115382046990344/ggUPTc2Q_normal.jpg,"{'followers_count': 2364, 'following_count': 1269, 'tweet_count': 29313, 'listed_count': 54}",West Sussex,1490812532675727369
1090137788757041152,False,Alex Campos,,,"Barcelona, enfermería uab Sant pau",Lex_cmm,,False,https://pbs.twimg.com/profile_images/1501584842286321666/ABAyobjg_normal.jpg,"{'followers_count': 49, 'following_count': 157, 'tweet_count': 798, 'listed_count': 0}",Barcelona ,
277144384,False,Michael McKinney,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qdBtq8VexX', 'expanded_url': 'http://yeah-mick.blogspot.com', 'display_url': 'yeah-mick.blogspot.com'}]}, 'description': {'urls': [{'start': 16, 'end': 39, 'url': 'https://t.co/uDHCiymPZK', 'expanded_url': 'https://www.flickr.com/photos/mlmck/', 'display_url': 'flickr.com/photos/mlmck/'}]}}",,Flickr project: https://t.co/uDHCiymPZK,miklmck,https://t.co/qdBtq8VexX,False,https://pbs.twimg.com/profile_images/1423529040107945984/u7LV781L_normal.jpg,"{'followers_count': 263, 'following_count': 1173, 'tweet_count': 35804, 'listed_count': 24}","Minneapolis, Minnesota",996094081460776963
1336902940154621952,False,ANGMUR DAY,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/L9GQs17Fgi', 'expanded_url': 'http://katoptris.carrd.co', 'display_url': 'katoptris.carrd.co'}]}, 'description': {'mentions': [{'start': 0, 'end': 15, 'username': 'thebleckpentha'}]}}",,@thebleckpentha never again.,samkszka,https://t.co/L9GQs17Fgi,False,https://pbs.twimg.com/profile_images/1521673228564975617/ci_IvDo8_normal.jpg,"{'followers_count': 1204, 'following_count': 701, 'tweet_count': 30157, 'listed_count': 19}",19 • any prns,1507457243574378497
1444457428079235081,False,JJ Edwards,,,"known for embarrassing  malaprops, the occasional, accidentally brilliant spoonerism & other things no one else finds funny. maybe I’m just saying it wrong.",NoviHame,,False,https://pbs.twimg.com/profile_images/1444458780696236032/l60UwNEU_normal.jpg,"{'followers_count': 18, 'following_count': 237, 'tweet_count': 130, 'listed_count': 0}","South Carolina, USA",
2787193905,False,Rev✦Awo,"{'description': {'mentions': [{'start': 76, 'end': 90, 'username': 'moondropwitch'}, {'start': 105, 'end': 116, 'username': 'GroatyDeer'}]}}",,"Rev ✦ NB (he/they/she) ✦ 22 ✦ furry artist ✦ 🔞 18+ ✦ BLM/ACAB/1312

Icon by @moondropwitch Banner Art by @GroatyDeer

Reverie Astralfire @ Exodus (Primal)",_Revawo,,False,https://pbs.twimg.com/profile_images/1486146419916480514/FtvF5bJc_normal.jpg,"{'followers_count': 540, 'following_count': 2439, 'tweet_count': 26524, 'listed_count': 5}",,1408861115182948353
10020892,False,bjwelch67,,,"lawyer, animal lover, left of left, preternaturally reasonable",bjwelch67,,False,https://pbs.twimg.com/profile_images/1509303646550376456/JmwwDRvy_normal.jpg,"{'followers_count': 45, 'following_count': 777, 'tweet_count': 407, 'listed_count': 0}",Sarasota,
1422991227994218497,False,eure mama,,,,besserluegen,,False,https://pbs.twimg.com/profile_images/1520507130863927298/j2xiyVSg_normal.jpg,"{'followers_count': 85, 'following_count': 91, 'tweet_count': 9924, 'listed_count': 0}",komplett am ende,1520498857968349192
617235897,False,Unos tanto,,,"✨ Somewhere along in the bitterness ✨ Shippeando titanics desde siempre. Intensa, nocturna e intuitiva. Trying to avoid real life by entering fictional worlds.",otrostanpoco,,False,https://pbs.twimg.com/profile_images/1386095512714162176/8L-H-mIc_normal.jpg,"{'followers_count': 128, 'following_count': 57, 'tweet_count': 14111, 'listed_count': 1}",❄️,1509662050846449672
1561094148,False,𝗔𝗹𝘃𝗮𝗿𝗼 𝗦𝗼𝗿𝗹𝗶,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nEwzzRukP6', 'expanded_url': 'http://www.alvarosorliabogado.com/', 'display_url': 'alvarosorliabogado.com'}]}}",,"Abogado del CGAE e ICAM, Árbitro, Mediador Civil, Mercantil e Hipotecario, Perito Concursal, E.U. Criminólogo, Comisario y Liquidador de Averías",SorliMoure,https://t.co/nEwzzRukP6,False,https://pbs.twimg.com/profile_images/479617219417370624/CRk7Rnju_normal.jpeg,"{'followers_count': 672, 'following_count': 1830, 'tweet_count': 6073, 'listed_count': 10}","Madrid, Comunidad de Madrid",
156464616,False,Joselin,,,Fisioterapeuta,joselinibi,,False,https://pbs.twimg.com/profile_images/587256494665633794/jvHdpMzO_normal.jpg,"{'followers_count': 325, 'following_count': 234, 'tweet_count': 4395, 'listed_count': 4}",Ibi,
1021024188096700416,False,つまみぞ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Htz0eQKPUd', 'expanded_url': 'https://twitter.com/nothing_tumamin?s=21&t=kyIwopXuwtXWvDdrCFiKzw', 'display_url': 'twitter.com/nothing_tumami…'}]}}",,百合/シャニマス/にじさんじに生かされて、人狼ゲームに魂売ってます。TCG、DCG、麻雀、ボドゲも好き。成人していたりする♂,thumamizo,https://t.co/Htz0eQKPUd,False,https://pbs.twimg.com/profile_images/1469986090777911298/m1DxhTOv_normal.jpg,"{'followers_count': 112, 'following_count': 1589, 'tweet_count': 11570, 'listed_count': 0}",お前の心ン中,1482303768175980544
1034054106,False,𝚆𝚎𝚍𝚗𝚎𝚜𝚍𝚊𝚢 𝙻𝚎𝚎 𝙵𝚛𝚒𝚍𝚊𝚢 🍄,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lQyfgblMF9', 'expanded_url': 'http://scaredsoapless.com', 'display_url': 'scaredsoapless.com'}]}}",,"Horror Novelist, Sex Writer, Soapstress, Dionysian, Wife, Vernaculary Anarchist, TST Member, Progressive AF, & down to engage in shenanigans. She/Her (highness)",WednesFri,https://t.co/lQyfgblMF9,False,https://pbs.twimg.com/profile_images/1458933485402533890/StHB1X6G_normal.jpg,"{'followers_count': 838, 'following_count': 1306, 'tweet_count': 29959, 'listed_count': 54}","Pittsfield, MI",1390062298799169540
51046771,False,Socially Dull 🇦🇺,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ivOjJL2jzx', 'expanded_url': 'http://www.bing.com', 'display_url': 'bing.com'}]}}",,"For those that wonder WTF is this guy on. Im a former engineer in the autistic spectrum, I dont have much in empathy thats how I was born, live with it",ZULU401,https://t.co/ivOjJL2jzx,False,https://pbs.twimg.com/profile_images/638980556932415488/ZffQG2Ae_normal.jpg,"{'followers_count': 312, 'following_count': 613, 'tweet_count': 35594, 'listed_count': 21}",Sure doesnt look like Kansas..,
49745876,False,Adam 💀🎗,,,"Delta de l'Ebre. TIC, política, barça. Afectat per Neurofibromatosis. llibertat 3.0 //*// 💻💀🎗",adamdeosdad,,False,https://pbs.twimg.com/profile_images/1143815220525260800/iCeIXWRD_normal.jpg,"{'followers_count': 1246, 'following_count': 2277, 'tweet_count': 50195, 'listed_count': 39}",Deltebre-Catalunya,1238928251613052935
2862029168,False,Javier Risoto,,,"Malagueño, malaguista, profe de Geo, Historia, Historia del Arte. Aprendiendo cada día a hacer clases mejores.  Viajar es mi pasión. Les Luthiers forever",JavierRisoto,,False,https://pbs.twimg.com/profile_images/1425839093758382085/iFpHZih0_normal.jpg,"{'followers_count': 715, 'following_count': 1087, 'tweet_count': 6274, 'listed_count': 2}",,
1300165580972990465,False,Marvin Mason,,,I like people.  I don't like politics.,MarvinTheMason,,False,https://pbs.twimg.com/profile_images/1300165902361485312/01TGa7iL_normal.jpg,"{'followers_count': 21, 'following_count': 8, 'tweet_count': 2015, 'listed_count': 0}",,1492474690484400128
732550639,False,Ana Hernandez #StopWar,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UNWxZGfnO9', 'expanded_url': 'https://www.instagram.com/anahpozuelo/', 'display_url': 'instagram.com/anahpozuelo/'}]}, 'description': {'hashtags': [{'start': 82, 'end': 90, 'tag': 'Pozuelo'}], 'mentions': [{'start': 68, 'end': 80, 'username': 'PSOEPozuelo'}]}}",,"Mujer.
Feminista y Socialista.
Secretaria Organización y 
Concejala @PSOEPozuelo  #Pozuelo De Alarcón 🔻♀️",AnaHPozuelo,https://t.co/UNWxZGfnO9,False,https://pbs.twimg.com/profile_images/1520155439291416584/a1LsPbHj_normal.jpg,"{'followers_count': 3233, 'following_count': 4925, 'tweet_count': 27329, 'listed_count': 25}","Pozuelo de Alarcón, España",1495074848409800707
1359825997059735554,False,ju,,,"i swear I don’t love the drama, it loves me",perfectlybrave,,False,https://pbs.twimg.com/profile_images/1502615587666735106/0bVgu54c_normal.jpg,"{'followers_count': 234, 'following_count': 382, 'tweet_count': 27917, 'listed_count': 2}",She/her,1508079925181485061
19739245,False,Ivan Calderon,,,On Twitter to engage on topics I like. What a novel idea.,chicorican,,False,https://pbs.twimg.com/profile_images/799796684574359552/xzXGcDhE_normal.jpg,"{'followers_count': 207, 'following_count': 180, 'tweet_count': 32287, 'listed_count': 5}",,
1115755503227949057,False,Gloria,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hmwlldd1ix', 'expanded_url': 'https://vsco.co/iamglo-', 'display_url': 'vsco.co/iamglo-'}]}}",,Why don’t you kiss me? ʚĭɞ,justt_glo,https://t.co/hmwlldd1ix,False,https://pbs.twimg.com/profile_images/1509809524693250049/Qint-jBm_normal.jpg,"{'followers_count': 263, 'following_count': 352, 'tweet_count': 4104, 'listed_count': 0}",Harry's curlers ,
44468668,False,Lonesome Endeavor,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wb1ninNgUL', 'expanded_url': 'https://instagram.com/palosviejos?r=nametag', 'display_url': 'instagram.com/palosviejos?r=…'}]}}",,https://t.co/wb1ninNgUL,AlexKouruklis,,False,https://pbs.twimg.com/profile_images/1499972066572914690/4i12r1XY_normal.jpg,"{'followers_count': 84, 'following_count': 366, 'tweet_count': 4353, 'listed_count': 1}",Panama,1507583357835612161
1877006071,False,phoebe,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fMCZSKHbvk', 'expanded_url': 'https://youtube.com/c/TheGravelInstitute', 'display_url': 'youtube.com/c/TheGravelIns…'}]}, 'description': {'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/uXvopLW7nS', 'expanded_url': 'https://bit.ly/3cqAnoQ', 'display_url': 'bit.ly/3cqAnoQ'}]}}",,"she/they | UNT ‘23 | bleeding heart leftist hippie™️ and cat mom
|
pfp: https://t.co/uXvopLW7nS",pinkfury936,https://t.co/fMCZSKHbvk,False,https://pbs.twimg.com/profile_images/1349591573479219203/tUWmBF_f_normal.jpg,"{'followers_count': 228, 'following_count': 178, 'tweet_count': 20930, 'listed_count': 3}",21,1510475589534294020
135306559,False,🌻🌼Scattered mind🌼🌻 (올리브),,,"{{shy}} Pleaser.
Depressed since 2013.
Biology|Overthinking|Pokémon|Music|Nature|Animals|Animation|Webtoons",Monika_GP,,False,https://pbs.twimg.com/profile_images/1497001872628015110/87ZuqWif_normal.jpg,"{'followers_count': 108, 'following_count': 116, 'tweet_count': 10355, 'listed_count': 1}",≧◉◡◉≦,
914127177247059968,False,Laure Mordray 🏳️‍🌈💙💛🧑‍⚖️⚖️✍️📸,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qsmxTgnSKu', 'expanded_url': 'http://leguidedelecrivainambitieux.blogspot.com', 'display_url': '…uidedelecrivainambitieux.blogspot.com'}]}, 'description': {'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/4ETM7rnpiu', 'expanded_url': 'https://www.edilivre.com/different-comme-tout-monde-anciel-marc.html/', 'display_url': 'edilivre.com/different-comm…'}, {'start': 63, 'end': 86, 'url': 'https://t.co/Nnkns9DIqO', 'expanded_url': 'https://www.wattpad.com/story/203595994?utm_source', 'display_url': 'wattpad.com/story/20359599…'}]}}",,"Écrivaine, avec un humour bien à elle.
https://t.co/4ETM7rnpiu
https://t.co/Nnkns9DIqO",LaureM59,https://t.co/qsmxTgnSKu,False,https://pbs.twimg.com/profile_images/1507429372373962753/plKmOwR__normal.jpg,"{'followers_count': 502, 'following_count': 375, 'tweet_count': 21939, 'listed_count': 1}","Nord, Nord-Pas-de-Calais",1207813098721157121
251904810,False,Robby Vegas,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/obocyCgHTl', 'expanded_url': 'https://linktr.ee/RobbyVegas', 'display_url': 'linktr.ee/RobbyVegas'}]}, 'description': {'hashtags': [{'start': 111, 'end': 121, 'tag': 'Wrestling'}, {'start': 122, 'end': 128, 'tag': 'Music'}, {'start': 129, 'end': 137, 'tag': 'podcast'}, {'start': 138, 'end': 146, 'tag': 'Passion'}], 'mentions': [{'start': 102, 'end': 110, 'username': 'ABAOPod'}]}}",,"Pro Wrestler,Rockstar. Hair Metal and horror Lover. Rock and Roller, nothin but a good time 🎶 host of @ABAOPod #Wrestling #Music #podcast #Passion✝️",Robby_Vegas_,https://t.co/obocyCgHTl,False,https://pbs.twimg.com/profile_images/1340385796994592768/YLson-Kv_normal.jpg,"{'followers_count': 1418, 'following_count': 2441, 'tweet_count': 56418, 'listed_count': 47}",,1520745570192830464
27941773,False,🌟Mahin Bellydancer 🌟,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sPg3AFjgBA', 'expanded_url': 'http://bellydancequickies.com', 'display_url': 'bellydancequickies.com'}]}, 'description': {'urls': [{'start': 102, 'end': 125, 'url': 'https://t.co/PsHpI5FJDx', 'expanded_url': 'http://bellydancequickies.com/info', 'display_url': 'bellydancequickies.com/info'}], 'hashtags': [{'start': 0, 'end': 11, 'tag': 'Bellydance'}]}}",,"#Bellydance performer, Instructor. Author of ""Mahin's Bellydance Quickies"" 
ALL THE SPARKLY GOODNESS! https://t.co/PsHpI5FJDx",MahinBellydance,https://t.co/sPg3AFjgBA,False,https://pbs.twimg.com/profile_images/951473638867271681/4-X3g8P0_normal.jpg,"{'followers_count': 3726, 'following_count': 1499, 'tweet_count': 24026, 'listed_count': 106}",Phoenix AZ,
276555350,False,mind that magnifies the smallest matter,"{'description': {'hashtags': [{'start': 21, 'end': 27, 'tag': 'BLMTO'}, {'start': 29, 'end': 46, 'tag': 'wetsuwetenstrong'}, {'start': 48, 'end': 53, 'tag': 'MMIW'}, {'start': 55, 'end': 71, 'tag': 'RightsnotRescue'}, {'start': 73, 'end': 80, 'tag': 'Antifa'}]}}",,Attempting to ally.  #BLMTO  #wetsuwetenstrong  #MMIW  #RightsnotRescue  #Antifa  Dish with One Spoon  He/his,dalydes,,False,https://pbs.twimg.com/profile_images/1504686440541790211/ZVpb-Ar8_normal.jpg,"{'followers_count': 983, 'following_count': 4873, 'tweet_count': 100162, 'listed_count': 43}",Toronto,699764036452352000
110187036,False,Earnest B DeMille,,,"If nominated, I will not run. If elected, I will not serve.",EarnestBDeMille,,False,https://pbs.twimg.com/profile_images/1156754138786684934/07vexyqN_normal.jpg,"{'followers_count': 123, 'following_count': 267, 'tweet_count': 5093, 'listed_count': 0}",,
225863684,False,Craig Hall,"{'description': {'hashtags': [{'start': 107, 'end': 112, 'tag': 'MS58'}, {'start': 113, 'end': 118, 'tag': 'VR46'}]}}",,"Mild mannered gentleman hailing from the fair town of North Shields. Oh,don't mind a bit of Moto GP either #MS58 #VR46",TheCodboy,,False,https://pbs.twimg.com/profile_images/463310086031429633/11cc1GQU_normal.png,"{'followers_count': 553, 'following_count': 1643, 'tweet_count': 11327, 'listed_count': 4}",North Shields,
69628952,False,Sonya Hannah,,,ya cant kid a kidder kidder ;),soupette,,False,https://pbs.twimg.com/profile_images/1264126117583228930/M5rmcPT__normal.jpg,"{'followers_count': 78, 'following_count': 439, 'tweet_count': 885, 'listed_count': 0}",Whitehaven ,
1003303244016254977,False,laesti,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vJ9mwYIuwt', 'expanded_url': 'https://instagram.com/esteeraballe_?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/esteeraballe_?…'}]}}",,Intoxicao por el poder🖤🏹,esteeraballe_,https://t.co/vJ9mwYIuwt,False,https://pbs.twimg.com/profile_images/1500924536426045446/V2DnOvVL_normal.jpg,"{'followers_count': 120, 'following_count': 1318, 'tweet_count': 30576, 'listed_count': 1}",,1520541868924227588
129305278,False,juan f. lopez,,,,bonycarreon,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 18, 'following_count': 44, 'tweet_count': 1121, 'listed_count': 0}","Monterrey, Nuevo León",
3083177092,False,ana,"{'description': {'mentions': [{'start': 10, 'end': 19, 'username': 'ramiKOTY'}]}}",,22 | Duo: @ramiKOTY,anahi_okok,,False,https://pbs.twimg.com/profile_images/1482537044828200960/Chs_GCE0_normal.jpg,"{'followers_count': 462, 'following_count': 172, 'tweet_count': 86184, 'listed_count': 2}",D ♡,1447415868586143748
355099678,False,Fleetwood Mac and Cheese,,,I spent an embarrassing amount of time trying to think of something clever to put here. LGBTQ2+. She/her/hers.,a_diddles,,False,https://pbs.twimg.com/profile_images/1477381001206763523/U53dG7oV_normal.jpg,"{'followers_count': 118, 'following_count': 344, 'tweet_count': 8944, 'listed_count': 2}",Saskatchewan,1090786967749566464
313512966,False,Agege Bread 🍞,,,Insta: vp_lizzie | If my mouth doesn’t say it my face absolutely will 🤷🏾‍♀️,VP_lizzie,,False,https://pbs.twimg.com/profile_images/1337683762168156160/JIcYy8rJ_normal.jpg,"{'followers_count': 465, 'following_count': 408, 'tweet_count': 27799, 'listed_count': 2}",London,1448547827555127296
134703402,False,Siddharth Mallya,,,TV Lover and all-round nerd,coolsid202,,False,https://pbs.twimg.com/profile_images/670912413001093120/XBxo_IYw_normal.jpg,"{'followers_count': 119, 'following_count': 89, 'tweet_count': 203, 'listed_count': 0}",Mumbai,
620873070,False,Cork Alchemist,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aoBJpLQu0n', 'expanded_url': 'https://www.whakoom.com/cork', 'display_url': 'whakoom.com/cork'}]}}",,XXX / Español / Matemático / Enseñador / Devorador de manga / Cinéfilo a ratos / Jugador parcial de videojuegos y baloncesto / Don't forget / I can do it,CorkAlchemist,https://t.co/aoBJpLQu0n,False,https://pbs.twimg.com/profile_images/1518267787227115522/fbA2iMZn_normal.jpg,"{'followers_count': 381, 'following_count': 952, 'tweet_count': 110200, 'listed_count': 7}",Nadando por mi mundo,785158306335690752
422463314,False,nicola w. 🇪🇺🇬🇧🇪🇺#FBPE🇺🇦,"{'description': {'hashtags': [{'start': 151, 'end': 160, 'tag': 'rejoinEU'}]}}",,Back in Doncaster after a lifetime in Notting Hill Gate! was a Tory voter till 2016 now can’t stand the b@stards! blocked by MY MP and Andrea Jenkins! #rejoinEU,nikkig60,,False,https://pbs.twimg.com/profile_images/1223527292661633024/YUePg41l_normal.jpg,"{'followers_count': 627, 'following_count': 1239, 'tweet_count': 8007, 'listed_count': 0}",Tickhill,
3367350808,False,Jep,,,,Jep_dx,,False,https://pbs.twimg.com/profile_images/1398672783824113664/K14UbvsC_normal.jpg,"{'followers_count': 742, 'following_count': 1277, 'tweet_count': 37725, 'listed_count': 5}","Caldes de Montbui, Catalunya",
