id,name,url,protected,pinned_tweet_id,profile_image_url,username,public_metrics,description,entities,verified,location
195179579,ろーかすと(虫ﾗｲﾀﾞｰ),,False,1.3094358370802483e+18,https://pbs.twimg.com/profile_images/1474781688408731651/JeWupf5E_normal.jpg,LOCUSTBORG,"{'followers_count': 1870, 'following_count': 470, 'tweet_count': 136160, 'listed_count': 46}",玩具を買って、映画見て、アメコミ読んで、そして、死んだ。,,False,
1140623862192844800,Manuel,,False,,https://pbs.twimg.com/profile_images/1140651294895554561/-PbL7ZF__normal.jpg,Manuel65688455,"{'followers_count': 76, 'following_count': 356, 'tweet_count': 226, 'listed_count': 1}",,,False,"Jaen, Spain"
15077891,Dave Fetterman,,False,,https://pbs.twimg.com/profile_images/1456255597234507779/HIHzkDI4_normal.jpg,fetterdave,"{'followers_count': 301, 'following_count': 203, 'tweet_count': 34857, 'listed_count': 26}","Dad. Husband. Feminist. Nerd. Loves burgers, bourbon, and Batman. Dissent is patriotic. He/him.",,False,"Rochester, NY"
405951422,Lori Bucchignano,,False,,https://pbs.twimg.com/profile_images/1176645819145043968/dbH8z5Sv_normal.jpg,LoriBook15,"{'followers_count': 35, 'following_count': 227, 'tweet_count': 1358, 'listed_count': 1}",,,False,
384610849,Taylor Ott,https://t.co/06pNvMStz0,False,1.2776525698721178e+18,https://pbs.twimg.com/profile_images/1191828465995145216/QH4xLtUQ_normal.jpg,JetlaggedWriter,"{'followers_count': 508, 'following_count': 645, 'tweet_count': 2142, 'listed_count': 4}","PhD in theological and social ethics from Fordham University. Fan of Harry Potter, Lady Gaga, and dogs. Postdoc researcher at KU Leuven. She/her.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/06pNvMStz0', 'expanded_url': 'https://www.kuleuven.be/wieiswie/nl/person/00151245', 'display_url': 'kuleuven.be/wieiswie/nl/pe…'}]}}",False,"Louvain, Belgium"
578699580,MechaMecha♡,,False,9.431372782217994e+17,https://pbs.twimg.com/profile_images/1472915935438774273/mlHC5rJz_normal.jpg,Merguima,"{'followers_count': 492, 'following_count': 865, 'tweet_count': 12005, 'listed_count': 3}",🧡💜💚,,False,"Tandil, Argentina"
22631720,Toni Foxx,https://t.co/VTc6XspXIw,False,,https://pbs.twimg.com/profile_images/914157705358712832/nF7OXlOg_normal.jpg,ToniFoxx,"{'followers_count': 2625, 'following_count': 2254, 'tweet_count': 60212, 'listed_count': 60}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VTc6XspXIw', 'expanded_url': 'http://www.wqik.com/pages/tonifoxx.html', 'display_url': 'wqik.com/pages/tonifoxx…'}]}}",False,"Jacksonville, Florida"
359736116,Hipster Watts,https://t.co/TXPnYbg3yv,False,,https://pbs.twimg.com/profile_images/1427825052792377349/Nr20nAm9_normal.jpg,86watts,"{'followers_count': 105, 'following_count': 459, 'tweet_count': 18352, 'listed_count': 1}","I like a lot of pop culture shit and am your democratic political pundit... LET'S GO
 #FuckCancer","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TXPnYbg3yv', 'expanded_url': 'http://www.facebook.com/TheThreeKings777', 'display_url': 'facebook.com/TheThreeKings7…'}]}, 'description': {'hashtags': [{'start': 86, 'end': 97, 'tag': 'FuckCancer'}]}}",False,Ohio 
370371013,Gabriel M. Thomson,https://t.co/soV98FJgCB,False,,https://pbs.twimg.com/profile_images/822222170277498880/1TfhX_ok_normal.jpg,ValeriusGabriel,"{'followers_count': 17, 'following_count': 114, 'tweet_count': 374, 'listed_count': 1}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/soV98FJgCB', 'expanded_url': 'http://regardingliberty.me', 'display_url': 'regardingliberty.me'}]}}",False,"Waukee, IA"
266275459,Judi Kersten,,False,,https://pbs.twimg.com/profile_images/1262015970178207744/9KHw7Ko6_normal.jpg,kerstenfarm,"{'followers_count': 4, 'following_count': 70, 'tweet_count': 129, 'listed_count': 0}",,,False,ohio
1039613847055872000,ana,,False,1.5022844696670781e+18,https://pbs.twimg.com/profile_images/1521192655258103809/g2cHT6yO_normal.jpg,annaapuente,"{'followers_count': 313, 'following_count': 325, 'tweet_count': 4403, 'listed_count': 0}",spotify = 🏡,,False,
1832689320,Alex Kies 💙🦬❤️,https://t.co/2Et8nJVD3g,False,,https://pbs.twimg.com/profile_images/1488323509248045058/FpJZCYFT_normal.jpg,alexmkies,"{'followers_count': 260, 'following_count': 560, 'tweet_count': 9796, 'listed_count': 1}",KY Realtor®; Army Veteran; Die-hard Buffalo Bills fan; and husband to an amazing wife #BillsMafia,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2Et8nJVD3g', 'expanded_url': 'http://alexkies.semonin.com', 'display_url': 'alexkies.semonin.com'}]}, 'description': {'hashtags': [{'start': 86, 'end': 97, 'tag': 'BillsMafia'}]}}",False,"Louisville, KY"
2283951057,Fatih Özdemir,,False,,https://pbs.twimg.com/profile_images/1254809481734770689/CfMyeTAr_normal.jpg,fthozdemirr5,"{'followers_count': 45, 'following_count': 292, 'tweet_count': 58, 'listed_count': 0}",,,False,"Sakarya, Türkiye"
1104972470,Joanne 🍑,https://t.co/GFnI72g6F6,False,1.464999864920535e+18,https://pbs.twimg.com/profile_images/1186873209322274817/Y8PeMMGm_normal.jpg,Ms_Joanne_F,"{'followers_count': 2178, 'following_count': 4037, 'tweet_count': 33053, 'listed_count': 22}",I AM Joanne. I am not ashamed to cherish and display my femininity. She/Her. Living with #Vincilagnia. Described as “quite a broad” by Dita Von Teese.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GFnI72g6F6', 'expanded_url': 'https://www.pinterest.com/MissJoanneF/', 'display_url': 'pinterest.com/MissJoanneF/'}]}, 'description': {'hashtags': [{'start': 89, 'end': 101, 'tag': 'Vincilagnia'}]}}",False,The Intimates Department!
219359287,Scott Smiley,,False,1.1407065680040796e+18,https://pbs.twimg.com/profile_images/1356812630598561792/yGRzclqP_normal.jpg,ScottSmiley11,"{'followers_count': 246, 'following_count': 277, 'tweet_count': 8777, 'listed_count': 2}","Favorite things: @smileybethann, tacos, and @gatorsfb","{'description': {'mentions': [{'start': 17, 'end': 31, 'username': 'smileybethann'}, {'start': 44, 'end': 53, 'username': 'gatorsfb'}]}}",False,Nashville
1046066459036852224,Dani ꨄ︎,,False,1.448464416404435e+18,https://pbs.twimg.com/profile_images/1521978991980208129/ddpvxenA_normal.jpg,LVJYdani,"{'followers_count': 216, 'following_count': 974, 'tweet_count': 6525, 'listed_count': 3}",✰ everything i say is extremely serious and should not be taken lightly,,False,She/They
150014925,bornintofilth,https://t.co/ybGKAmYAi4,False,1.4025898379878318e+18,https://pbs.twimg.com/profile_images/1455317286982725640/BT6d_fll_normal.jpg,BornIntoFilth,"{'followers_count': 343, 'following_count': 302, 'tweet_count': 20162, 'listed_count': 9}",Rambler. Gambler. Backbiter. Absolute shit show. Boob genius. I've watched over a hundred movies. #Califlorida,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ybGKAmYAi4', 'expanded_url': 'https://anchor.fm/middleagedandmediocre', 'display_url': 'anchor.fm/middleagedandm…'}]}, 'description': {'hashtags': [{'start': 98, 'end': 110, 'tag': 'Califlorida'}]}}",False,WV
1330994377154506752,soda mari,,False,,https://pbs.twimg.com/profile_images/1346683943614111747/fVzL8HBg_normal.jpg,tensmari_,"{'followers_count': 1, 'following_count': 13, 'tweet_count': 141, 'listed_count': 0}",hi i play wordle and like doja+ari 🫶🏽,,False,"Pompano Beach, FL"
816127913947004928,Chris Martin,,False,1.249482274824913e+18,https://pbs.twimg.com/profile_images/1344637043226398722/u5aOHYY__normal.jpg,TheRealChrisM2,"{'followers_count': 268, 'following_count': 292, 'tweet_count': 10467, 'listed_count': 0}",#FlyEaglesFly,"{'description': {'hashtags': [{'start': 0, 'end': 13, 'tag': 'FlyEaglesFly'}]}}",False,"Mount Olive, AL"
1287308722868350976,bangalcat,,False,,https://pbs.twimg.com/profile_images/1508329554082816004/z1PlHrOb_normal.jpg,bangalcat1,"{'followers_count': 2, 'following_count': 32, 'tweet_count': 62, 'listed_count': 0}",Elixir / Phoenix developer,,False,Republic of Korea
2459492521,💜 Clemastina🥔,,False,1.0859814839684874e+18,https://pbs.twimg.com/profile_images/1443892890757894169/decUdP5O_normal.jpg,_Dani7780_,"{'followers_count': 117, 'following_count': 371, 'tweet_count': 72100, 'listed_count': 2}","20 años   She/Her

Las patatas son el mejor alimento de este mundo change my mind

Banner hecho por: @Lyra_Gamer
Foto de perfil hecha por: @_Tsubame__","{'description': {'mentions': [{'start': 101, 'end': 112, 'username': 'Lyra_Gamer'}, {'start': 139, 'end': 150, 'username': '_Tsubame__'}]}}",False,Elche
151169015,Juan Valencia Huerta,,False,,https://pbs.twimg.com/profile_images/1473017522148372482/V3cKUWz__normal.jpg,Juansinhache,"{'followers_count': 63, 'following_count': 258, 'tweet_count': 1048, 'listed_count': 2}","Hola, soy solo una persona con una baraja en el bolsillo",,False,
414323594,flat kid,,False,,https://pbs.twimg.com/profile_images/1319837777014476801/W1Jjt-G__normal.jpg,vanessaroyx,"{'followers_count': 312, 'following_count': 736, 'tweet_count': 28245, 'listed_count': 1}",woooah take it easy randy | she/her,,False,Bleacher 37
149036250,おかゆ,https://t.co/5G6gLA9Q8h,False,1.4857834909313638e+18,https://pbs.twimg.com/profile_images/1520365107041402880/MfVrL-bI_normal.jpg,cure_yuchan1582,"{'followers_count': 1058, 'following_count': 566, 'tweet_count': 240237, 'listed_count': 48}",百合とかわいいものとゲームを主食にいきてる女児の姿をした炭水化物🍚絵を描いたりお酒を飲んだりする。ごく稀に配信してるうちの子→ @Hyakugo88 あいりな🙌📶とAZUNA🎀💧🎙が好き,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5G6gLA9Q8h', 'expanded_url': 'http://www.pixiv.net/member.php?id=2756290', 'display_url': 'pixiv.net/member.php?id=…'}]}, 'description': {'mentions': [{'start': 64, 'end': 74, 'username': 'Hyakugo88'}]}}",False,in the 茶碗
18355938,Lawrence 🇺🇦 Sherman,https://t.co/fgxHjjDtz6,False,,https://pbs.twimg.com/profile_images/1294632351771832321/MuQBtRqm_normal.jpg,meducate,"{'followers_count': 7259, 'following_count': 3618, 'tweet_count': 45447, 'listed_count': 557}","Interprofessional/HPE/Prehosp educator/learning facilitator, Pres, Meducate Global, Int’l Dev AMEE, TEDx/keynote spkr, United Global Svcs, comedian","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fgxHjjDtz6', 'expanded_url': 'http://www.meducateglobal.com', 'display_url': 'meducateglobal.com'}]}}",False,"Tierra Verde, FL"
28617272,Laurie Kazmierczak,https://t.co/FU7UyzXTts,False,4.690912459447624e+17,https://pbs.twimg.com/profile_images/1180824161603727360/-HoDC7ht_normal.jpg,LMKazmierczak,"{'followers_count': 4750, 'following_count': 4777, 'tweet_count': 5636, 'listed_count': 102}","Chronicling suburban life via haiku and digital art.  Author of Ordinary Words, Selected Poetry and MILLENNIUM GIRL ♫Photo:embossed dandelion","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FU7UyzXTts', 'expanded_url': 'https://www.lmkazmierczak.com/', 'display_url': 'lmkazmierczak.com'}]}}",False,"The Space Coast, FL"
365627935,Davdle Cortdle,,False,,https://pbs.twimg.com/profile_images/1318746113906794497/DOXXtgeY_normal.jpg,cro_T,"{'followers_count': 31, 'following_count': 263, 'tweet_count': 1339, 'listed_count': 0}","🐅🐱🐆-🧙‍♂️🥇-🐧- 🎲🎮 - 🖖🌌

Cat Dad.

Board Game Enthusiast.

Diagnosed with Ashburn Syndrome.

He/Him.",,False,United States
878267361526263808,Алексей Карамазов,,False,,https://pbs.twimg.com/profile_images/1210889339753959424/nyG8cERb_normal.jpg,Karama3ov,"{'followers_count': 3, 'following_count': 14, 'tweet_count': 501, 'listed_count': 0}",,,False,
1011801625,30 to 50 Hot Takes,,False,1.5215528119803822e+18,https://pbs.twimg.com/profile_images/378800000158309309/1e0e2099694b3c990693c352f57d82aa_normal.jpeg,Dupe1970,"{'followers_count': 830, 'following_count': 725, 'tweet_count': 244234, 'listed_count': 24}","Jack of all trades, master of none.

There are no good Republicans.",,False,"Burning hellscape (Dallas, TX)"
224682650,Hamforce,,False,,https://pbs.twimg.com/profile_images/1515724788043595783/VnXwivmw_normal.jpg,Hamforce,"{'followers_count': 40, 'following_count': 360, 'tweet_count': 3570, 'listed_count': 1}",,,False,
346996395,Tim Broach,,False,,https://pbs.twimg.com/profile_images/492683769196060672/ros-KYuO_normal.jpeg,d20doc,"{'followers_count': 61, 'following_count': 86, 'tweet_count': 423, 'listed_count': 1}","dad, doc, gamer, geek, sports fan, beer drinker, philosopher",,False,"indianapolis, in"
1493252375410266112,🇺🇸 PouncerNC,,False,1.522034716840452e+18,https://pbs.twimg.com/profile_images/1496871428536291328/sibzJaSb_normal.jpg,PouncerNC_USA,"{'followers_count': 176, 'following_count': 228, 'tweet_count': 10763, 'listed_count': 0}",🚫💉🚫 |=J🐝,,False,Western NC
36196568,Kelly D,,False,1.422962580298031e+18,https://pbs.twimg.com/profile_images/949826612677181441/KzZ34sQF_normal.jpg,KellDA,"{'followers_count': 31149, 'following_count': 13242, 'tweet_count': 67126, 'listed_count': 39}",MAGAs tell me I have the IQ of a rock. Woker. Recently learned Greek alphabet. @stephenking’s #1 fan. 🌎☄️ I know stuff about lit and history. 🌻🇺🇦,"{'description': {'mentions': [{'start': 79, 'end': 91, 'username': 'stephenking'}]}}",False,Chicago
8408452,Jennifer Abate,,False,,https://pbs.twimg.com/profile_images/1519798725698281472/7U2ylMDg_normal.jpg,jen_abate,"{'followers_count': 2690, 'following_count': 881, 'tweet_count': 22439, 'listed_count': 45}",Periodista. Catadora de pan de pascua.,,False,
2586446263,Adrii,,False,,https://pbs.twimg.com/profile_images/1483453974086926346/V17c5K4a_normal.jpg,Adrii_MB,"{'followers_count': 28, 'following_count': 556, 'tweet_count': 1486, 'listed_count': 0}",Heroes come and go but LEGENDS ARE FOREVER,,False,"Barcelona, España"
513839910,Brian Ray,,False,,https://pbs.twimg.com/profile_images/1502509600687415299/jVPSVQHH_normal.jpg,Confident2Death,"{'followers_count': 355, 'following_count': 192, 'tweet_count': 27809, 'listed_count': 0}",,,False,Everywhere
24128381,seeker,,False,,https://pbs.twimg.com/profile_images/1376867557823537155/6KNO5dNJ_normal.jpg,AngusGirl,"{'followers_count': 972, 'following_count': 1622, 'tweet_count': 28187, 'listed_count': 42}","Retired, amateur photographer, author, business owner. No lists, no DM’s. I will block creepers.",,False,Canada
146161056,💚Xime!!💚,,False,,https://pbs.twimg.com/profile_images/905086268811476992/5I0h3tid_normal.jpg,Ximepeppe,"{'followers_count': 425, 'following_count': 925, 'tweet_count': 6540, 'listed_count': 2}","38 años/Lic. Kinesióloga Fisiatra/seriefila, mamá de Luchi, sobreviviente del cáncer de mama, hincha y socia de Boca Jrs.",,False,argentina
26728470,Danielle Adams,,False,,https://pbs.twimg.com/profile_images/1082042159744929793/miO0E3HY_normal.jpg,Catalogingninja,"{'followers_count': 54, 'following_count': 269, 'tweet_count': 1061, 'listed_count': 3}","Have Kindle + knitting, will librarian. And watch Die Hard. And Lego. she/her pronouns.",,False,My livingroom
848539857408458752,~ Mithos ~,https://t.co/SILj0zGWOd,False,9.307043721153946e+17,https://pbs.twimg.com/profile_images/1472528226287247360/reL-d8Rf_normal.jpg,MithosSU,"{'followers_count': 138, 'following_count': 355, 'tweet_count': 65631, 'listed_count': 0}","Físic UB, màster en gravitació UB i doctorand UIB | Mad Scientist | Between World Lines | La distància no és mai prou gran | ||★|| 🦁🦜🦎🦋🍰","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SILj0zGWOd', 'expanded_url': 'http://curiouscat.me/MithosSU', 'display_url': 'curiouscat.me/MithosSU'}]}}",False,República de Catalunya
122918986,jesus maria saenz,,False,,https://pbs.twimg.com/profile_images/687398039426887680/h0JYrK63_normal.jpg,jesusmarisaenz,"{'followers_count': 36, 'following_count': 59, 'tweet_count': 2649, 'listed_count': 1}",,,False,
858668942,Davidphase,,False,,https://pbs.twimg.com/profile_images/897378412603506688/8VvmSx_d_normal.jpg,davidphase,"{'followers_count': 268, 'following_count': 708, 'tweet_count': 2726, 'listed_count': 0}","Con orgullo, valor y garra.",,False,Oviedo
395617841,GeauxDJ,,False,,https://pbs.twimg.com/profile_images/1520821092121817089/bFyItgKu_normal.jpg,geauxdj74,"{'followers_count': 177, 'following_count': 1633, 'tweet_count': 6082, 'listed_count': 4}","Switched from Motorola to a PrimeCo phone. LSU, Astros, Texans and Rockets. Music saves.",,False,"Richmond, TX"
29993296,Vinod Jhangimal,,False,,https://pbs.twimg.com/profile_images/3629480637/a028fa7aeeffd5f7a5c4a63d4563c15d_normal.jpeg,Panamastallion,"{'followers_count': 19, 'following_count': 39, 'tweet_count': 341, 'listed_count': 0}",,,False,
4646479566,ㅋㅇㅋ,,False,8.362228833450066e+17,https://pbs.twimg.com/profile_images/1514322925071249408/E34yn3b-_normal.jpg,iifarewell,"{'followers_count': 87, 'following_count': 624, 'tweet_count': 266021, 'listed_count': 3}",,,False,
400591229,Isabella Aischa,,False,,https://pbs.twimg.com/profile_images/1510982463811686403/0_okpg4N_normal.jpg,IsaAik2411,"{'followers_count': 703, 'following_count': 1648, 'tweet_count': 8057, 'listed_count': 0}","Swiss/Sicilian in UK 🇨🇭 🇮🇹 🇬🇧 convert to IslamAhmadiyya ❤️ Granita🍋&Chinotto🍊 #LoveForAllHatredForNone
#LoveNature&Family#JusticeSupreme#StopWar 🇺🇦","{'description': {'hashtags': [{'start': 78, 'end': 102, 'tag': 'LoveForAllHatredForNone'}, {'start': 103, 'end': 114, 'tag': 'LoveNature'}]}}",False,"London, England"
913212813610487808,Mr. Warren Hayes,https://t.co/7CtOWrRdhO,False,1.5175269336381563e+18,https://pbs.twimg.com/profile_images/1442953019172085761/5aYXT8qZ_normal.jpg,MrWarrenHayes,"{'followers_count': 8934, 'following_count': 1117, 'tweet_count': 84271, 'listed_count': 93}","I'm the heckin' best. Frig all the rest.

Join my live podcast recordings on https://t.co/LGgKIHYXJ4

Co-owner of https://t.co/52C96b4arp","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7CtOWrRdhO', 'expanded_url': 'http://linktr.ee/MrWarrenHayes', 'display_url': 'linktr.ee/MrWarrenHayes'}]}, 'description': {'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/LGgKIHYXJ4', 'expanded_url': 'http://YouTube.com/MrWarrenHayes', 'display_url': 'YouTube.com/MrWarrenHayes'}, {'start': 114, 'end': 137, 'url': 'https://t.co/52C96b4arp', 'expanded_url': 'http://belltobelles.com', 'display_url': 'belltobelles.com'}]}}",False,
379912897,David Roberts,,False,,https://pbs.twimg.com/profile_images/1431833699897724928/5-LylTE-_normal.jpg,morfair71,"{'followers_count': 162, 'following_count': 467, 'tweet_count': 7485, 'listed_count': 3}",,,False,Chicago
312171847,Daniel Hernandez,,False,,https://pbs.twimg.com/profile_images/1418644012584538115/nujOMCJ2_normal.jpg,Midtown85,"{'followers_count': 161, 'following_count': 995, 'tweet_count': 1449, 'listed_count': 0}",Born and raised in Miami 🇪🇨 descent Center Left views 👀 🇺🇦  #ufc #teamUsman,"{'description': {'hashtags': [{'start': 60, 'end': 64, 'tag': 'ufc'}, {'start': 65, 'end': 75, 'tag': 'teamUsman'}]}}",False,"Tampa, FL"
15254714,"Dan ""Seriously WTF?"" Preston",https://t.co/gvPLQsqZ77,False,7.946256698084762e+17,https://pbs.twimg.com/profile_images/1497026064450822155/9GXYKDid_normal.jpg,danpreston,"{'followers_count': 665, 'following_count': 2190, 'tweet_count': 7322, 'listed_count': 6}","documentary filmmaker & progressive activist, building democracy including within the Democratic Party #TakeBackNJ #BLM #WearAMask #StandWithUkraine #Democracy","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gvPLQsqZ77', 'expanded_url': 'http://www.danpreston.com', 'display_url': 'danpreston.com'}]}, 'description': {'hashtags': [{'start': 103, 'end': 114, 'tag': 'TakeBackNJ'}, {'start': 115, 'end': 119, 'tag': 'BLM'}, {'start': 120, 'end': 130, 'tag': 'WearAMask'}, {'start': 131, 'end': 148, 'tag': 'StandWithUkraine'}, {'start': 149, 'end': 159, 'tag': 'Democracy'}]}}",False,"Bordentown, NJ"
1232497242872930304,Eulogia Lautaro,,False,1.2325011344111247e+18,https://pbs.twimg.com/profile_images/1232506896088739842/-PEN0fNk_normal.jpg,desidelel,"{'followers_count': 51, 'following_count': 369, 'tweet_count': 1404, 'listed_count': 0}","yo tenia otra cuenta y me olvidé la contraseña.Atea, apóstata,pro aborto 🧡💚💜",,False,"del útero maternal , afuera."
296931125,Carmen Arjona,,False,,https://pbs.twimg.com/profile_images/378800000824907841/26759e972d94a122807e3553fd72bfe4_normal.jpeg,CArjonaPacheco,"{'followers_count': 24, 'following_count': 69, 'tweet_count': 509, 'listed_count': 1}","Imperfecta, soñadora y feliz. Cada día es un regalo.",,False,Sevilla
4230109934,Andrew,,False,,https://pbs.twimg.com/profile_images/746753232609771520/aHg3sZwp_normal.jpg,gorbert1971,"{'followers_count': 61, 'following_count': 636, 'tweet_count': 7878, 'listed_count': 0}",Astros fan 🍍stan,,False,"Houston, TX"
1352037530397528064,Jim Godefroy,,False,,https://pbs.twimg.com/profile_images/1352038122016661506/DUZEkUvw_normal.jpg,GodefroyJim,"{'followers_count': 0, 'following_count': 41, 'tweet_count': 211, 'listed_count': 0}",Retired Army Officer and collector of military medals awarded to Canadians,,False,
758352751,Maescott,,False,,https://pbs.twimg.com/profile_images/908749780418826240/N5M93H7L_normal.jpg,e_maescott,"{'followers_count': 1526, 'following_count': 1399, 'tweet_count': 149416, 'listed_count': 10}",Just an ordinary citizen. Period. Full Stop. Be a blessing to someone today.,,False,
6087102,TK Baltimore,,False,,https://pbs.twimg.com/profile_images/783020719349362693/7Oa0Lh8Z_normal.jpg,tkbalt,"{'followers_count': 814, 'following_count': 572, 'tweet_count': 10809, 'listed_count': 21}","45, 1 husband, 1 kid",,False,"Cambridge, MA"
14457603,Devern Adams,https://t.co/icax2djhB6,False,,https://pbs.twimg.com/profile_images/1181980865477435393/qtM-QeIf_normal.jpg,devernadams,"{'followers_count': 68, 'following_count': 244, 'tweet_count': 773, 'listed_count': 1}","AWS Guru, DevOps lacky, Linux ""gnerd""","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/icax2djhB6', 'expanded_url': 'http://devern.com', 'display_url': 'devern.com'}]}}",False,"NB, Canada"
859477754739347456,Mayca,,False,,https://pbs.twimg.com/profile_images/1459604140166979585/Fp2MIYiu_normal.jpg,ASweetieBitch,"{'followers_count': 35, 'following_count': 60, 'tweet_count': 1286, 'listed_count': 0}",26. Traductora. Sp/En. Vegetarian🌱,,False,
1024493252882378752,🦕danika🦕 - studying for finals,https://t.co/osY5awDOOY,False,1.2733763924414546e+18,https://pbs.twimg.com/profile_images/1514224619317833729/MV2R7v_6_normal.jpg,samfrasersjello,"{'followers_count': 911, 'following_count': 802, 'tweet_count': 23124, 'listed_count': 12}",described as a rock with eyeballs glued on || fan account || self-proclaimed scurvy expert,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/osY5awDOOY', 'expanded_url': 'https://archiveofourown.org/users/Dinosaur1212', 'display_url': 'archiveofourown.org/users/Dinosaur…'}]}}",False,21 || they/them
1205473613761175552,"Dr. #FIREBAALKE🤡, PhD🇸🇻",,False,1.3058738660242678e+18,https://pbs.twimg.com/profile_images/1490741643590488069/0Ps6Ddjz_normal.jpg,DrCanesGuanaco,"{'followers_count': 547, 'following_count': 1833, 'tweet_count': 27138, 'listed_count': 0}",HF Engineer. #Guanaco #Catholic #BLM #SOSCuba #Jaguars #HeatTwitter #Vegeta4Life Tweets R my own.RTs aren't endorsements,"{'description': {'hashtags': [{'start': 13, 'end': 21, 'tag': 'Guanaco'}, {'start': 22, 'end': 31, 'tag': 'Catholic'}, {'start': 32, 'end': 36, 'tag': 'BLM'}, {'start': 37, 'end': 45, 'tag': 'SOSCuba'}, {'start': 46, 'end': 54, 'tag': 'Jaguars'}, {'start': 55, 'end': 67, 'tag': 'HeatTwitter'}, {'start': 68, 'end': 80, 'tag': 'Vegeta4Life'}]}}",False,
275036391,Beginning with Moses,https://t.co/tT0tiftCzL,False,1.519787838673408e+18,https://pbs.twimg.com/profile_images/780118829066285056/abHUW9ey_normal.jpg,tammy_priest,"{'followers_count': 459, 'following_count': 597, 'tweet_count': 2857, 'listed_count': 8}",Jewish follower of Jesus. Teach on Jewish roots of Christian faith. Wife. Mom. Friend. Bulldog mama. Trying to do right by the mercy and grace I’ve been given.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tT0tiftCzL', 'expanded_url': 'https://linktr.ee/beginningwithmoses', 'display_url': 'linktr.ee/beginningwithm…'}]}}",False,Winston-Salem
1044057500855799808,lucas,https://t.co/0sU8uzZ5TG,False,1.5153678543711846e+18,https://pbs.twimg.com/profile_images/1513625631950581797/lXj7xHJp_normal.jpg,coelhobae,"{'followers_count': 3090, 'following_count': 3239, 'tweet_count': 25246, 'listed_count': 7}",i love cats & ariana grande,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0sU8uzZ5TG', 'expanded_url': 'https://instagram.com/coelhobae', 'display_url': 'instagram.com/coelhobae'}]}}",False,sza ♡
148347777,EB Santos,,False,,https://pbs.twimg.com/profile_images/1434312885153374209/uarg1aoO_normal.jpg,ebssantos,"{'followers_count': 516, 'following_count': 116, 'tweet_count': 21887, 'listed_count': 3}",,,False,"Auckland, New Zealand"
115573909,jessica p,,False,,https://pbs.twimg.com/profile_images/1486852474069827588/XBC3G8JR_normal.jpg,dumbica,"{'followers_count': 66, 'following_count': 688, 'tweet_count': 11533, 'listed_count': 2}",she/her 🏳️‍🌈,,False,UpYourButt&AroundTheCorner
362055913,Antonio Rico,,False,,https://pbs.twimg.com/profile_images/1443133568637673472/AaIEDmmF_normal.jpg,tonete74ra,"{'followers_count': 200, 'following_count': 314, 'tweet_count': 5395, 'listed_count': 6}","Herculano hasta el infinito, viva el futbol y viva España!!!",,False,
1255181731,Bobbie,,False,1.3455119932524667e+18,https://pbs.twimg.com/profile_images/649963257634140160/1rDTEPw__normal.jpg,bobbiescat,"{'followers_count': 85, 'following_count': 833, 'tweet_count': 9012, 'listed_count': 0}","Loves: KittyCats, Tom Petty & the Heartbreakers, Foo Fighters, my 2003 Miata…🇺🇸Born, 🇺🇦Heritage",,False,Central NY
1403391724429402112,kiyah,,False,1.520249675583869e+18,https://pbs.twimg.com/profile_images/1505010845423738881/fFXZUdh3_normal.jpg,yizhuioi,"{'followers_count': 411, 'following_count': 352, 'tweet_count': 6197, 'listed_count': 2}",be a FUCKING lady,,False,she/her black 15
265276817,dictionary child,,False,,https://pbs.twimg.com/profile_images/1458068512/______026__640x480__normal.jpg,dictionarychild,"{'followers_count': 8, 'following_count': 12, 'tweet_count': 336, 'listed_count': 0}",,,False,
29270541,Jared Leese,https://t.co/dxFeblrCLO,False,,https://pbs.twimg.com/profile_images/484662549040746497/X8KPIaco_normal.png,leesejared,"{'followers_count': 487, 'following_count': 2327, 'tweet_count': 15298, 'listed_count': 15}","The future is awesome, and it's here now. Keep striving to make the world better.","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dxFeblrCLO', 'expanded_url': 'http://www.facebook.com/leese.jared', 'display_url': 'facebook.com/leese.jared'}]}}",False,"ÜT: 45.125723,-93.265646"
