id,reply_settings,public_metrics,text,lang,possibly_sensitive,conversation_id,created_at,author_id,source,context_annotations,entities,geo,referenced_tweets,in_reply_to_user_id,attachments
1521818211737640966,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 319 3/6

⬛🟨⬛🟨⬛
🟨⬛🟨⬛🟨
🟩🟩🟩🟩🟩

運が良かったな",ja,False,1521818211737640966,2022-05-04T11:45:10.000Z,9650852,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818208214392833,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 2/6

⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩 🥳",en,False,1521818208214392833,2022-05-04T11:45:09.000Z,989804399328456704,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818195270811648,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 5/6

⬜🟨⬜🟨🟩
⬜⬜⬜⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,False,1521818195270811648,2022-05-04T11:45:06.000Z,2153238163,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818189037977601,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 2/6

⬛🟩⬛🟨⬛
🟩🟩🟩🟩🟩",en,False,1521818189037977601,2022-05-04T11:45:04.000Z,21493917,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818187985215490,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 5/6*

⬛⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,False,1521818187985215490,2022-05-04T11:45:04.000Z,890560285895012353,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818183430070272,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Fácil
Wordle (ES)  #118 4/6

🟨⬜⬜⬜⬜
🟨⬜⬜🟨🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/y9z6z9qYGW",pt,False,1521818183430070272,2022-05-04T11:45:03.000Z,1521680954166808577,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/y9z6z9qYGW', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,,,
1521818175947612160,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 319 5/6

⬜🟨🟩🟨⬜
⬜⬜🟨🟨⬜
⬜🟨🟩🟨🟨
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩 #Wordle319 #Wordle #TooEarly #ProofOfLife",en,False,1521818175947612160,2022-05-04T11:45:01.000Z,463493617,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 46, 'end': 56, 'tag': 'Wordle319'}, {'start': 57, 'end': 64, 'tag': 'Wordle'}, {'start': 65, 'end': 74, 'tag': 'TooEarly'}, {'start': 75, 'end': 87, 'tag': 'ProofOfLife'}]}",,,,
1521818172600557573,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 2/6

🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩",en,False,1521818172600557573,2022-05-04T11:45:01.000Z,163469216,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818169886846978,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬛🟨⬛🟨🟩
🟩⬛⬛🟨🟩
🟩🟩🟩🟩🟩",en,False,1521818169886846978,2022-05-04T11:45:00.000Z,41900592,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818169253453824,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 4/6*

🟨⬛🟩⬛⬛
⬛⬛🟩🟩⬛
⬛🟨🟩🟩🟨
🟩🟩🟩🟩🟩",en,False,1488501140731924484,2022-05-04T11:45:00.000Z,14505234,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,"[{'type': 'replied_to', 'id': '1521459569347735552'}]",14505234,
1521818165101006848,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle (ES)  #118 2/6

⬜⬜🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/mQPGUZbD9Z",en,False,1521818165101006848,2022-05-04T11:44:59.000Z,158203367,Twitter for iPad,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/mQPGUZbD9Z', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521818151960338434,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬛🟩⬛🟨⬛
🟩🟩🟩🟨⬛
🟩🟩🟩🟩🟩 oh shit Slay",en,False,1521818151960338434,2022-05-04T11:44:56.000Z,1405253168091615232,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818151842951173,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬛🟩⬛🟨⬛
⬛🟨🟨🟨🟨
🟩🟩🟩🟩🟩",en,False,1521818151842951173,2022-05-04T11:44:56.000Z,190162230,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818151037861889,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬜⬜🟨🟨⬜
⬜🟨🟩🟨🟨
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩",en,False,1521818151037861889,2022-05-04T11:44:55.000Z,108316181,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818145148788738,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬛🟩⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1521818145148788738,2022-05-04T11:44:54.000Z,1038298028,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818129504120833,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬜⬜🟩⬜⬜
⬜⬜🟩🟨🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",en,False,1521818129504120833,2022-05-04T11:44:50.000Z,32199392,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818129420201985,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 6/6

🟨🟩🟨⬜⬜
⬜🟩🟨⬜⬜
⬜⬜🟨🟨🟩
⬜🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/N9N11Rgx1p",en,False,1521818129420201985,2022-05-04T11:44:50.000Z,1383097146585591809,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/N9N11Rgx1p', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521818125414637569,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

🟩⬜🟩🟨⬜
⬜🟨⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",en,False,1521818125414637569,2022-05-04T11:44:49.000Z,19204666,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818124953309187,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 319 2/6

🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",en,False,1521818124953309187,2022-05-04T11:44:49.000Z,18701550,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818116824608769,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@VictoriaCoren Wordle 319 2/6

⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩
i  wasnt  going  to  reply,  but…",en,False,1521806067642085376,2022-05-04T11:44:47.000Z,1386288706785472512,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 0, 'end': 14, 'username': 'VictoriaCoren', 'id': '29739553'}]}",,"[{'type': 'replied_to', 'id': '1521806067642085376'}]",29739553,
1521818107588849665,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@JillWineBanks Used my standard set of words to get all letters. Gives me a lot of 4s and 5s but 3s are rare and never had a 2
Wordle 319 5/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟨⬛⬛🟨
⬛⬛🟨🟨⬛
🟩🟩🟩🟩🟩",en,False,1521735883141099521,2022-05-04T11:44:45.000Z,1345280188985331714,Twitter Web App,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1168834205960163329', 'name': 'Jill Wine-Banks', 'description': 'an American lawyer who was one of the prosecutors during the Watergate scandal'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'annotations': [{'start': 83, 'end': 84, 'probability': 0.51, 'type': 'Product', 'normalized_text': '4s'}, {'start': 90, 'end': 91, 'probability': 0.5993, 'type': 'Product', 'normalized_text': '5s'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'JillWineBanks', 'id': '454071012'}]}",,"[{'type': 'replied_to', 'id': '1521735883141099521'}]",454071012,
1521818104065527809,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","不覚 Wordle 319 6/6

⬜🟨⬜⬜🟨
⬜⬜⬜⬜🟩
🟩🟨⬜🟨🟩
🟩🟨⬜🟩🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩",ja,False,1521818104065527809,2022-05-04T11:44:44.000Z,83745526,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818098902638592,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","草
Wordle 319 3/6

⬛🟨🟨🟨⬛
🟨🟨🟨🟨🟨
🟩🟩🟩🟩🟩",ja,False,1521818098902638592,2022-05-04T11:44:43.000Z,1189544380207529985,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818094968188928,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #118 5/6

⬜🟨⬜⬜⬜
⬜⬜🟨⬜🟩
⬜⬜🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/NbGdLxwmiD",en,False,1521818094968188928,2022-05-04T11:44:42.000Z,567356091,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/NbGdLxwmiD', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521818093437263873,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

🟨⬛🟨⬛⬛
⬛⬛🟩🟩🟨
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩

#Heardle #68

🔈⬛️⬛️⬛️⬛️⬛️🟩

https://t.co/ZUR7HMQDPa

Framed #54
🎥 🟥 🟥 🟥 🟥 🟥 🟩

https://t.co/Yfs6WbgMBb",en,False,1521818093437263873,2022-05-04T11:44:42.000Z,236724075,Twitter for iPad,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/ZUR7HMQDPa', 'expanded_url': 'https://www.heardle.app', 'display_url': 'heardle.app'}, {'start': 120, 'end': 143, 'url': 'https://t.co/Yfs6WbgMBb', 'expanded_url': 'https://framed.wtf', 'display_url': 'framed.wtf'}], 'hashtags': [{'start': 41, 'end': 49, 'tag': 'Heardle'}]}",,,,
1521818087070351362,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #65 2/6

🟩⬜⬜⬜🟨🟩🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/bldkw2HWOV",en,False,1521818087070351362,2022-05-04T11:44:40.000Z,957406352,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/bldkw2HWOV', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521818085740720129,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 2/6

⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩

First time for that!",en,False,1521818085740720129,2022-05-04T11:44:40.000Z,51587139,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818084935413761,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 5/6

🟨⬜⬜🟩⬜
⬜🟨🟨🟩⬜
⬜⬜🟩🟩🟩
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩",en,False,1521818084935413761,2022-05-04T11:44:40.000Z,4801124846,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818084805386242,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 319 2/6

🟨⬜🟩⬜🟨
🟩🟩🟩🟩🟩",en,False,1521818084805386242,2022-05-04T11:44:40.000Z,1184572770895695872,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818081525391362,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 4/6*

⬛🟨🟨🟩⬛
🟩⬛⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1521818081525391362,2022-05-04T11:44:39.000Z,55167490,Tweetbot for iΟS,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818079042457600,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬛⬛🟩🟨⬛
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",en,False,1521818079042457600,2022-05-04T11:44:38.000Z,51877499,Twitter for iPad,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818078778216448,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬛🟩⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1521818078778216448,2022-05-04T11:44:38.000Z,1432352060335341571,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818075053576201,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 4/6

🟨⬜🟩⬜⬜
⬜⬜🟨⬜⬜
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩",en,False,1521818075053576201,2022-05-04T11:44:37.000Z,1303418675098275841,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818068619603970,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

🟩⬛⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩",en,False,1521818068619603970,2022-05-04T11:44:36.000Z,1107393478676434944,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818060570742792,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@getmikedow Wordle 319 5/6

⬜⬜🟩⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,False,1521802019413143552,2022-05-04T11:44:34.000Z,1117917770459615232,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 0, 'end': 11, 'username': 'getmikedow', 'id': '3434673334'}]}",,"[{'type': 'replied_to', 'id': '1521802019413143552'}]",3434673334,
1521818056242126849,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

🟨⬜⬜🟩⬜
⬜🟨⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

✅",en,False,1521818056242126849,2022-05-04T11:44:33.000Z,2180525342,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818054832832513,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Wordle 319 3/6

⬜🟨⬜🟨🟩
🟨🟨🟨⬜🟩
🟩🟩🟩🟩🟩",en,False,1521818054832832513,2022-05-04T11:44:32.000Z,3151947754,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818052605665280,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Wordle 319 5/6*

⬜⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",en,False,1521818052605665280,2022-05-04T11:44:32.000Z,38030468,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818046414958593,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Le Mot (@WordleFR) #115 6/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩

https://t.co/X7UGsnFXCt",fr,False,1521818046414958593,2022-05-04T11:44:30.000Z,2263575171,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/X7UGsnFXCt', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1521818044892332037,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬛⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1521818044892332037,2022-05-04T11:44:30.000Z,1864513686,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818043801821184,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Soy la mejor joder.                     Wordle (ES)  #118 5/6

⬜🟨⬜⬜⬜
⬜🟨⬜⬜🟩
⬜🟩🟨🟨🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩
  https://t.co/iHyGdv3kJ1",es,True,1521818043801821184,2022-05-04T11:44:30.000Z,1373669276402511877,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 95, 'end': 118, 'url': 'https://t.co/iHyGdv3kJ1', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521818042577166337,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

🟩⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1521818042577166337,2022-05-04T11:44:30.000Z,2626545685,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1521818041054597121,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

🟩⬛🟨🟨⬛
🟩🟨🟨⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩",en,False,1521818041054597121,2022-05-04T11:44:29.000Z,1090244568241659904,Echofon,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
