id,description,name,protected,public_metrics,profile_image_url,verified,username,entities,url,location,pinned_tweet_id
1372443382987976704,,BigWill,False,"{'followers_count': 10, 'following_count': 301, 'tweet_count': 2414, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1466956049290723329/tFzsz1am_normal.jpg,False,HealthyCynide,,,,
1411658416624443392,:')),hachx,False,"{'followers_count': 14, 'following_count': 52, 'tweet_count': 309, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1518000437517070345/0AQIPWr1_normal.jpg,False,hachx4,,,,
778031468777877504,NewsNerd •1908💕💚• @MedillSchool• @NIULive• award winning Anchor @witn • college softball lover • retweets≠endorsements/personal ideas,Lauren Baker,False,"{'followers_count': 717, 'following_count': 608, 'tweet_count': 4880, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1485628366606802946/gJLkFNFj_normal.jpg,False,NewsWithLo,"{'description': {'mentions': [{'start': 18, 'end': 31, 'username': 'MedillSchool'}, {'start': 33, 'end': 41, 'username': 'NIULive'}, {'start': 64, 'end': 69, 'username': 'witn'}]}}",,"Rockford, IL",
57927199,"Cooking, F1 and Theatre loving IT Manager from the Yorkshire, currently in Manchester doing IT things globally. La!",John,False,"{'followers_count': 652, 'following_count': 1183, 'tweet_count': 35221, 'listed_count': 19}",https://pbs.twimg.com/profile_images/1329131376524845058/WcDU1HYz_normal.jpg,False,jsmithjnr,,,Manchester,
1191811639529672704,Just have some sense and we’ll be fine 😉,🧚Scorpio♏️🧚,False,"{'followers_count': 3398, 'following_count': 291, 'tweet_count': 25899, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1521962718802202633/J_wB7dLH_normal.jpg,False,ice__Queeen,,,Nigeria,
89194321,「いちょう並木のセレナーデ」が好きなアンジュヲタ。,午前3時の初回生産限定盤SP,False,"{'followers_count': 2052, 'following_count': 1754, 'tweet_count': 122570, 'listed_count': 45}",https://pbs.twimg.com/profile_images/1521879768366391297/mVaubh6K_normal.jpg,False,3am_sp,,,竹内朱莉さんと土曜日の公園の中,1.5202629957874033e+18
1225337608802201600,お父さんお母さんお姉ちゃんねこ,ねこ,False,"{'followers_count': 4438, 'following_count': 2774, 'tweet_count': 27975, 'listed_count': 18}",https://pbs.twimg.com/profile_images/1509114279097933828/yUIBiJ7b_normal.jpg,False,neeeekoneeeeko,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nt4Mc4dR6D', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/P3L9YYJPJ8ET?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}}",https://t.co/nt4Mc4dR6D,日本,
1092112267,,SevilTürkden,False,"{'followers_count': 160, 'following_count': 515, 'tweet_count': 1421, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1224078954660794370/v-qvYzdS_normal.jpg,False,TurkdenSevil,,,Türkiye,1.3555991445057823e+18
5884942,The Mari On The Beach (ザ・マリ・オン・ザ・ビーチ)。 家族は妻と双子の娘たち。 読後感想などは読書メーターに。漫画家、岡崎京子のファンサイトを継続中。,イケダ,False,"{'followers_count': 141, 'following_count': 119, 'tweet_count': 17342, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1495611054701027334/uf9Bi_It_normal.jpg,False,sitebbiw,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4G7LtaVScB', 'expanded_url': 'https://sitebbiw.jp/', 'display_url': 'sitebbiw.jp'}]}}",https://t.co/4G7LtaVScB,"Osaka, JAPAN",
306562864,ことば、計算機、SF、ヒコーキ,アルファ,False,"{'followers_count': 39, 'following_count': 29, 'tweet_count': 3480, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1371755800/bochan2_normal.jpg,False,alpha3166,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VrXOOgh5a1', 'expanded_url': 'https://alpha3166.github.io/blog', 'display_url': 'alpha3166.github.io/blog'}]}}",https://t.co/VrXOOgh5a1,,
1406880387784056832,"きくちふうまがすき。
ダイエット25ヶ月目・糖質制限16ヶ月目。48kg/25%以下目指してます。",すかっしゅ,False,"{'followers_count': 5, 'following_count': 147, 'tweet_count': 2552, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1475075453530832897/c1cPnlF8_normal.jpg,False,eleven_future,,,ぐち多い。しかない。,1.4988275646886298e+18
1354529786161315840,"Gamer, creator, advocator, and instigator 😈 Professional Vtuber Simp 🏳️‍🌈He/Him/They/Them/A problem 😎Remember to SHINE ON!!!",Bear With Bad News🐻,False,"{'followers_count': 42, 'following_count': 223, 'tweet_count': 2761, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1508505819528134659/DHWGKa9i_normal.jpg,False,NoGoodNewsBear,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UrKjwdxQip', 'expanded_url': 'https://twitch.tv/bearwithbadnews', 'display_url': 'twitch.tv/bearwithbadnews'}]}}",https://t.co/UrKjwdxQip,,1.4883254978764104e+18
154803763,映像の仕事をしています。趣味は料理と登山。好きな食べ物はラーメンですが、そもそも味が好きです。動画はリンクツリーから観てね。,はちろう hachiro,False,"{'followers_count': 374, 'following_count': 230, 'tweet_count': 17531, 'listed_count': 14}",https://pbs.twimg.com/profile_images/1399307977769701376/qdCOibkE_normal.jpg,False,pmi8,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/akNBegU2SF', 'expanded_url': 'https://linktr.ee/pmi8', 'display_url': 'linktr.ee/pmi8'}]}}",https://t.co/akNBegU2SF,,1.498476375828697e+18
636084589,,rakko,False,"{'followers_count': 15, 'following_count': 152, 'tweet_count': 1394, 'listed_count': 0}",https://pbs.twimg.com/profile_images/2635469795/1820f43ea819783e573b8843b1a8b8ff_normal.png,False,rakko14,,,,
1204808263,Manchester United #20 ⚽ also love NY Jets  and a big fan of horse racing... in vino veritas....... tweet thief,Eddie,False,"{'followers_count': 1214, 'following_count': 3426, 'tweet_count': 59210, 'listed_count': 19}",https://pbs.twimg.com/profile_images/1500538318827802626/zwW-dqPX_normal.jpg,False,zee_eagle,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pjTG7KbxB9', 'expanded_url': 'http://www.freestuffforfree.ie', 'display_url': 'freestuffforfree.ie'}]}}",https://t.co/pjTG7KbxB9,Ireland,
846851569056403456,ポケモン、以上！,おれだ,False,"{'followers_count': 81, 'following_count': 294, 'tweet_count': 4707, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1273294908401397760/iH1rdOHv_normal.jpg,False,Ore_Dahhhhh,,,,
729355739395964928,"saw ateez 230422 ☁️ met deukae 160422. 
mamamoo support account.",𝐵𝑒.,False,"{'followers_count': 531, 'following_count': 632, 'tweet_count': 19830, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1519593771343785984/_anheYbq_normal.jpg,False,bexinsomnia,,,"lg(b)t, feminist, she/her, 27",1.5156282913690952e+18
50296045,| ⚠️ | 🇿🇲 |,Leo DaVinci..🤙,False,"{'followers_count': 6064, 'following_count': 5509, 'tweet_count': 15934, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1517592512940187649/ubkyqUm__normal.jpg,False,leoMoono,,,Zambia,
2965910194,🎙️Award winning journalist & Senior reporter @RadioCityNews 📻 Morning walker🚶🏻‍♂️Board gamer 🎲 Rum connoisseur 🥃 Got a story? Get in touch. My views,Paul Doward,False,"{'followers_count': 2181, 'following_count': 3281, 'tweet_count': 16089, 'listed_count': 36}",https://pbs.twimg.com/profile_images/1458478521924325384/U8fQ8Mrc_normal.jpg,True,PaulDowardRadio,"{'description': {'mentions': [{'start': 45, 'end': 59, 'username': 'RadioCityNews'}]}}",,Liverpool,1.4247905355927265e+18
1028026872,音楽と漫画が大好きです。 I'd love to have a relaxing chat at the cafe after the corona subsides.,Towser,False,"{'followers_count': 76, 'following_count': 520, 'tweet_count': 6289, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1167810975157780480/_swnSbdY_normal.jpg,False,bushubu,,,練馬,1.5204049366090424e+18
517141027,♑️•♉️•♐️,MAIN CHARACTER 💝,False,"{'followers_count': 551, 'following_count': 484, 'tweet_count': 24310, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1519554982936150017/Qhm8TqGT_normal.jpg,False,_Shesthatnigga,,,"Las Vegas, NV",
156314080,,こた,False,"{'followers_count': 9, 'following_count': 52, 'tweet_count': 157, 'listed_count': 0}",https://pbs.twimg.com/profile_images/996006303/258_normal.jpg,False,wawawa0000,,,,
53287780,ビーチリゾートが好き🌺👨‍❤️‍👨餃子とビールが好き🍺🥟だらしない人間なのでグループ行動が苦手です🍃👶ふぁゆうでんの顔が丸い人💛😃@fa_u_den,ふぁじ,False,"{'followers_count': 1456, 'following_count': 1304, 'tweet_count': 53743, 'listed_count': 20}",https://pbs.twimg.com/profile_images/1378164241992015873/CPj92NOq_normal.jpg,False,fajfaj,"{'description': {'mentions': [{'start': 65, 'end': 74, 'username': 'fa_u_den'}]}}",,宝塚,
132898666,doing it afraid is just as brave | lawyer,rachel,False,"{'followers_count': 174, 'following_count': 189, 'tweet_count': 11321, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1419844456652558340/rjgu3IaI_normal.jpg,False,rachel_n_a,,,,
32277203,Views are my own- not my employer's. Long suffering AVFC fan ⚽,David Moore,False,"{'followers_count': 51, 'following_count': 134, 'tweet_count': 4992, 'listed_count': 1}",https://pbs.twimg.com/profile_images/600274019477098496/C-Lxw9D1_normal.jpg,False,davemoore9,,,,
577341769,,burçin koçoğlu,False,"{'followers_count': 16, 'following_count': 73, 'tweet_count': 166, 'listed_count': 0}",https://pbs.twimg.com/profile_images/2209978076/5bx9hU4e_normal,False,burcindir,,,,
1013958820790521856,An old woman in a forest 🌳,Fiona,False,"{'followers_count': 33, 'following_count': 144, 'tweet_count': 2787, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1482082401761308680/AWUP58NT_normal.jpg,False,catpersonhere,,,"Buenos Aires, Argentina",
4817226398,boy mama • #GoPackGo •🤘🏽🎇,bianca♡🤘🏽,False,"{'followers_count': 937, 'following_count': 2766, 'tweet_count': 7115, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1521339308791279618/TKp88BUW_normal.jpg,False,beyfajardo6,"{'description': {'hashtags': [{'start': 11, 'end': 20, 'tag': 'GoPackGo'}]}}",,"Wichita, KS",
738845832498253824,"Full time mum, shift worker and carer for my husband 😂",Nikki,False,"{'followers_count': 17, 'following_count': 186, 'tweet_count': 83, 'listed_count': 0}",https://pbs.twimg.com/profile_images/999004480673759232/39_MmcEV_normal.jpg,False,nikmort,,,,
584116698,Getting blocked by @AudreyTruschke might be my peak Twitter moment.,Stash,False,"{'followers_count': 94, 'following_count': 491, 'tweet_count': 7108, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1279493253507813379/beVy4LzB_normal.jpg,False,stash211,"{'description': {'mentions': [{'start': 19, 'end': 34, 'username': 'AudreyTruschke'}]}}",,,1.4892811956829676e+18
16442690,"MA in urban planning; proud introvert; cat servant; Red Sox fan; pro-transit, pro-housing #mapoli #wutrain Opinions represent the views of your employer.",andrew,False,"{'followers_count': 15982, 'following_count': 15698, 'tweet_count': 13703, 'listed_count': 39}",https://pbs.twimg.com/profile_images/852229738974388237/1XxU226W_normal.jpg,False,DrewDawg,"{'description': {'hashtags': [{'start': 90, 'end': 97, 'tag': 'mapoli'}, {'start': 98, 'end': 106, 'tag': 'wutrain'}]}}",,Boston,8.646691421499965e+17
1220110452266434560,Graphic Designer | Hobbyist Photographer,Alden Faville,False,"{'followers_count': 12, 'following_count': 42, 'tweet_count': 166, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1315686069875232771/2FBIVIHj_normal.jpg,False,ajfaville,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kKFxTPXtIt', 'expanded_url': 'https://aldenfaville.com', 'display_url': 'aldenfaville.com'}]}}",https://t.co/kKFxTPXtIt,"Greenville, SC",
861559681,En estado comatoso,Jesus Guadalajara 🇪🇦🎮🔻,False,"{'followers_count': 70, 'following_count': 174, 'tweet_count': 2156, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1376680081003778049/QryVP60G_normal.jpg,False,jesusgeo18,,,El Altet,
252209063,https://t.co/Lgb4zepsC0,Scatman Crothers,False,"{'followers_count': 512, 'following_count': 502, 'tweet_count': 5107, 'listed_count': 0}",https://pbs.twimg.com/profile_images/560669434465906688/omG20k-c_normal.jpeg,False,Marcus_AureIius,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Lgb4zepsC0', 'expanded_url': 'https://youtu.be/ezcP-Ys_voY', 'display_url': 'youtu.be/ezcP-Ys_voY'}]}}",,,
885806324,aspiring voice artist | trying to get my foot in the door | Pediatric GenXer | I watch a lot of TV and sometimes Live Tweet | DC/MD 🇸🇻 🇳🇮,C🍪🍪kie Montague,False,"{'followers_count': 187, 'following_count': 85, 'tweet_count': 10410, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1403066037445271555/B0t-eg2K_normal.jpg,False,AroundTheWayMM,,,,1.3916686482852823e+18
3060302517,ye,ඞ,False,"{'followers_count': 63, 'following_count': 146, 'tweet_count': 3158, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1512110533683650571/cf_nqdaV_normal.jpg,False,elhalenn,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QPFbnY3r4F', 'expanded_url': 'http://soundcloud.com/halen_music', 'display_url': 'soundcloud.com/halen_music'}]}}",https://t.co/QPFbnY3r4F,,1.5175413584200745e+18
1623777085,,Esther Elvira,False,"{'followers_count': 25, 'following_count': 33, 'tweet_count': 187, 'listed_count': 0}",https://pbs.twimg.com/profile_images/378800000192795414/c62087762a4878ea146caaddf0e83d81_normal.jpeg,False,eelvirac,,,,
4302183313,"駅メモ垢。元旅人&雑コラ職人。プレイスタイルは効率厨。
ヘッダーはカンストでんこ。順次追加していくつもりが面倒になり放置中。

SNS疲れのため以下略",klarheit,False,"{'followers_count': 250, 'following_count': 258, 'tweet_count': 10087, 'listed_count': 13}",https://pbs.twimg.com/profile_images/1321454879156527104/mPSFUtN5_normal.jpg,False,kanoko_station,,,,1.4249345392399524e+18
3019964453,Gin good food Lfc #jft97,minky,False,"{'followers_count': 513, 'following_count': 864, 'tweet_count': 10487, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1460706143731433473/zNSPIXfa_normal.jpg,False,mandmcmillan67,"{'description': {'hashtags': [{'start': 18, 'end': 24, 'tag': 'jft97'}]}}",,"Liverpool, England",1.2744798612146463e+18
400255505,"Analyst,Observer,Traveller, Crime Thriller addict ...Kind of Mindful",Debjit,False,"{'followers_count': 121, 'following_count': 275, 'tweet_count': 3347, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1611103751/5582057102441913346_normal,False,cdebjit,,,"Mumbai, India",
24061285,"#blockhead , #fenway2021",Cheri Defina,False,"{'followers_count': 29, 'following_count': 346, 'tweet_count': 486, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1424878820130234375/n00AcI4R_normal.jpg,False,Cheridefina2004,"{'description': {'hashtags': [{'start': 0, 'end': 10, 'tag': 'blockhead'}, {'start': 13, 'end': 24, 'tag': 'fenway2021'}]}}",,,
4298743700,ingress(enl)/ピクミンブルーム/永遠のマイコン少年/80's/Scritti Politti/Prince/女神転生/METAL MAX/モンハン/DQWALK/ポケGO/パワプロ/横浜DeNA/海外サッカー,perfectway＠和歌山紀中🚞,False,"{'followers_count': 446, 'following_count': 785, 'tweet_count': 7770, 'listed_count': 10}",https://pbs.twimg.com/profile_images/667711900847702016/Qsbdhwm0_normal.jpg,False,pw_perfectway,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UI7gAKvS8C', 'expanded_url': 'https://instagram.com/perfectway.pw', 'display_url': 'instagram.com/perfectway.pw'}]}}",https://t.co/UI7gAKvS8C,和歌山県御坊市,1.080657439400194e+18
230739927,,Melek Berksoy Ergün,False,"{'followers_count': 100, 'following_count': 318, 'tweet_count': 2230, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1141808153870446592/XWCLxe-j_normal.jpg,False,mlkbrksy,,,,
1422546625482788864,I manifest,s,False,"{'followers_count': 4, 'following_count': 6, 'tweet_count': 352, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1507775366743527424/xU6EOBmR_normal.jpg,False,_sriyaaa,,,,1.511764885558141e+18
102028389,妹と暮らしてる実妹主義者です。ほん呪ガンダムデレステ(文香雪美ありす)シンフォギア以外の話もします。,メビウスお兄ちゃん,False,"{'followers_count': 390, 'following_count': 384, 'tweet_count': 122419, 'listed_count': 13}",https://pbs.twimg.com/profile_images/1509924915742326790/TMltkcjS_normal.jpg,False,MobiusWarn,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QZWD7MLBJK', 'expanded_url': 'https://www.nicovideo.jp/mylist/24621408', 'display_url': 'nicovideo.jp/mylist/24621408'}]}}",https://t.co/QZWD7MLBJK,NO WHERE / NOW HERE,1.4765689011905782e+18
90077225,太鼓、登山、かるた。,支障!?,False,"{'followers_count': 220, 'following_count': 151, 'tweet_count': 45327, 'listed_count': 21}",https://pbs.twimg.com/profile_images/378800000361141796/671db0aa20393b3883a55a074f9906e6_normal.jpeg,False,sisyou_1_hatena,,,singular point,
3384753393,"Bohemian Rhapsody /

Fulyo Aleminyo",Matmolaştıramadıklarımızdan Mısınız?,False,"{'followers_count': 60, 'following_count': 265, 'tweet_count': 1134, 'listed_count': 0}",https://pbs.twimg.com/profile_images/780802338688733185/NbTed0mB_normal.jpg,False,Cagmatmolarmoni,,,"Beşiktaş, İstanbul",
46495509,#Duke #Falcons #GoDawgs,Kristen,False,"{'followers_count': 754, 'following_count': 1041, 'tweet_count': 50456, 'listed_count': 18}",https://pbs.twimg.com/profile_images/1480770557234790403/ksDKL46k_normal.jpg,False,kristenm2185,"{'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'Duke'}, {'start': 6, 'end': 14, 'tag': 'Falcons'}, {'start': 15, 'end': 23, 'tag': 'GoDawgs'}]}}",,"New Bern, NC",8.679453817825321e+17
376013844,"Food, travel and nature lover",Mandy Judd,False,"{'followers_count': 62, 'following_count': 110, 'tweet_count': 372, 'listed_count': 0}",https://pbs.twimg.com/profile_images/855353439965945857/ncknQ04b_normal.jpg,False,judd_mandy,,,"Sydney, New South Wales",
3005101885,くたびれたオタク｜浦和⚽️ 越谷🏀,あば(🗡),False,"{'followers_count': 394, 'following_count': 641, 'tweet_count': 173848, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1228893827143880706/_ZNUTM4B_normal.jpg,False,A_bant_A_R56,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GXRKCa4K3F', 'expanded_url': 'https://note.com/a_bant_a_r56', 'display_url': 'note.com/a_bant_a_r56'}]}}",https://t.co/GXRKCa4K3F,,1.5147333407669248e+18
40270440,,Casey🐕🐶,False,"{'followers_count': 451, 'following_count': 2410, 'tweet_count': 15853, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1515806917809119235/V8dZumS3_normal.jpg,False,CaseyMoo7,,,England,
1005101136,,nilgün dimen,False,"{'followers_count': 10, 'following_count': 41, 'tweet_count': 82, 'listed_count': 0}",https://pbs.twimg.com/profile_images/378800000275861728/ef6d01913cb42d91b3c5c16986b6d199_normal.jpeg,False,bluenilex,,,,
1013400481652064256,I have been an occupational health nurse for 21 years./ I’m addicted to ♬📢🍎/ 外資系企業で立ち上げしてます。日々是精進中/プロフ無・鍵・副業アカその他独断ブロックご容赦を/新人産業看護職向け家庭教師をしています。ご興味ある方ご連絡ください♪,卯月🦚,False,"{'followers_count': 871, 'following_count': 1363, 'tweet_count': 9651, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1504832595636649990/wfrJyQfw_normal.jpg,False,uzuki_ohn,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Pwc4x4JbAJ', 'expanded_url': 'https://note.com/uzuki_ohn', 'display_url': 'note.com/uzuki_ohn'}]}}",https://t.co/Pwc4x4JbAJ,,1.3161805281108173e+18
1491194016,DONT BE A SQUID,awesome blossom,False,"{'followers_count': 296, 'following_count': 1357, 'tweet_count': 9340, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1429487233485180931/SCj5z9-Q_normal.jpg,False,TheYuroman,,,"20,000 beers under the sea",
1149792107495854080,"kiss me, try to fix it, could you just try to listen?",mia 🍯,False,"{'followers_count': 437, 'following_count': 636, 'tweet_count': 9236, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1521602374317621248/FL79u8Z1_normal.jpg,False,aImcstlcve,,,the good place ⊹ she/her,1.3972138261568307e+18
1444582705421684736,,悟るも八卦,False,"{'followers_count': 4, 'following_count': 160, 'tweet_count': 265, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1444583116513824768/_TepUWlM_normal.jpg,False,strmhk,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JwjW0Cr6Mr', 'expanded_url': 'https://note.com/fortitude', 'display_url': 'note.com/fortitude'}]}}",https://t.co/JwjW0Cr6Mr,,
237160875,The Flametree,Kaiwai 🐚,False,"{'followers_count': 860, 'following_count': 1101, 'tweet_count': 4683, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1438452232978980865/ryVgZ4ws_normal.jpg,False,flametree_fiji,,,"Suva, Fiji",
18310948,"Nice person 👀 #songpop player Hallmark, Idol, telenovelas, soaps, sports & music. #UVA alum. 🙅‍♀️ politics.",DY,False,"{'followers_count': 501, 'following_count': 1546, 'tweet_count': 146290, 'listed_count': 32}",https://pbs.twimg.com/profile_images/1497585490215776264/F1Vp7MTy_normal.jpg,False,dy7764,"{'description': {'hashtags': [{'start': 14, 'end': 22, 'tag': 'songpop'}, {'start': 82, 'end': 86, 'tag': 'UVA'}]}}",,,1.5137043168461578e+18
1303927722,"#Escritora perdida #MásAlládelosSueños
Madre de Gaby, mi pequeño mundo... 😍
Feliz con mi vida algo loca. 😵
Love 🍬🍭🍫🎶🎬📽️",Merche Diolch,False,"{'followers_count': 2360, 'following_count': 1027, 'tweet_count': 32263, 'listed_count': 59}",https://pbs.twimg.com/profile_images/616187413518532608/wLV3orcU_normal.jpg,False,MercheDiolch,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZPGFeqyXQ8', 'expanded_url': 'http://www.merchediolch.com', 'display_url': 'merchediolch.com'}]}, 'description': {'hashtags': [{'start': 0, 'end': 10, 'tag': 'Escritora'}, {'start': 19, 'end': 38, 'tag': 'MásAlládelosSueños'}]}}",https://t.co/ZPGFeqyXQ8,,1.4931343488197755e+18
3740223135,"Arise.
Culer i Català en aquest ordre.
Level:2️⃣0️⃣ INTJ.",Vinci D. Altadill💛,False,"{'followers_count': 729, 'following_count': 3431, 'tweet_count': 38429, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1520110934366240768/pka3a6mm_normal.jpg,False,ShadowMonarch23,,,"Barcelona, Catalunya",1.4783188649791447e+18
725345175115980800,企業財務、金融部門Amazonベストセラー「未来をつくるファイナンス」著者の中の人、もとい、トド。歌詞翻訳家・トド奈津子は姉。迷探偵トドナン君は、弟。,窓際★トド【キラキラ系Youtuber】,False,"{'followers_count': 247, 'following_count': 197, 'tweet_count': 14636, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1373055315114037250/LZRNWdcX_normal.jpg,False,todo_madogiwa,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G4AgxQBR5C', 'expanded_url': 'https://note.com/todomadogiwa', 'display_url': 'note.com/todomadogiwa'}]}}",https://t.co/G4AgxQBR5C,,1.4651196955985388e+18
278246457,,Gary Chilvers,False,"{'followers_count': 24, 'following_count': 267, 'tweet_count': 485, 'listed_count': 1}",https://pbs.twimg.com/profile_images/2803059480/1add5f0dd153b445b2564ec90b87ac84_normal.jpeg,False,chillygaz,,,Dorset and London,
932226140,Comento realitys desde Noemi. Clarea 59'8% 🍊💧 Lozanista del 42'1% Del 70'9%🍍 Argirista. Ares diva 🤩 Yolicia✌ Miley and Lady Gaga 👑 Bad Gyal ❤,CarlosGyal 🐯🤍,False,"{'followers_count': 1261, 'following_count': 845, 'tweet_count': 65016, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1511074109123350539/CEhiFUFf_normal.jpg,False,AlocadoPorGH,,,"Zaragoza, España",1.3679189678688174e+18
941121199869849600,ﾉﾑ門徒にして＼神／の仔羊。ヤフ聖王の尖兵。大 #アンジュルム （現役+OG）とその関連アーティストの皆さんと #松永里愛 さんと動物たち🦄🐙🐕（可愛い犬ですね）🦭🦝🐟🦐🦎🐸🐹その他ﾉﾑ門十聖（こぶし4 and more)の皆さんや竹内朱莉TOの方も応援しています。,風見鶏@大アンジュルム小説執筆中,False,"{'followers_count': 935, 'following_count': 1036, 'tweet_count': 31293, 'listed_count': 16}",https://pbs.twimg.com/profile_images/1509910597097631747/pnxXTt1j_normal.jpg,False,GirouetteBleue,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/arT0LbgutD', 'expanded_url': 'https://note.mu/angenomuddhist/', 'display_url': 'note.mu/angenomuddhist/'}]}, 'description': {'hashtags': [{'start': 24, 'end': 31, 'tag': 'アンジュルム'}, {'start': 56, 'end': 61, 'tag': '松永里愛'}]}}",https://t.co/arT0LbgutD,On a long way to the 浄土,1.5180682785976484e+18
156715251,"Psicóloga especializada en deporte de profesión, y futbolera de corazón....",Rosana Pelufo,False,"{'followers_count': 7, 'following_count': 41, 'tweet_count': 1035, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1343420264/images_normal.jpg,False,rosanapelufo,,,Uruguay,
1147809610339770368,haha bomb go boom,종이맛음료/PaperBonk,False,"{'followers_count': 175, 'following_count': 263, 'tweet_count': 67621, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1509708350774464512/WbKDCyL3_normal.jpg,False,PaperBonk1205,,,Somewhere,1.3843391566885356e+18
328732276,"Waiting for Jan 6 Justice. Arrest Trump! I support LGBTQ. Disney, teachers, diversity, anti-racism. 🏳️‍🌈☮️",Liberal Lisa 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦,False,"{'followers_count': 4450, 'following_count': 4829, 'tweet_count': 19189, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1517952296369467397/0B1ZYU0Q_normal.jpg,False,lisaminshall58,,,"Amelia, OH",
703852317360001024,menace to society,luli brian disease,False,"{'followers_count': 643, 'following_count': 302, 'tweet_count': 30605, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1494245665337233409/bxFnuwDE_normal.jpg,False,callme1heda,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G7G3h3Z07i', 'expanded_url': 'https://open.spotify.com/user/itsyaren?si=JwSAGmOrTA2-CRx3TH5eAQ', 'display_url': 'open.spotify.com/user/itsyaren?…'}]}}",https://t.co/G7G3h3Z07i,,1.4196515365154447e+18
3283784647,デザートは杏仁豆腐😍 最近、卵白アレルギー発覚 ゆるーく英語学習☕🇯🇵,杏仁豆腐,False,"{'followers_count': 22, 'following_count': 110, 'tweet_count': 377, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1357927382712127489/poKBp0ew_normal.jpg,False,kero_32,,,,
