id,created_at,reply_settings,conversation_id,possibly_sensitive,text,entities,source,public_metrics,context_annotations,author_id,lang,referenced_tweets,in_reply_to_user_id,geo,attachments
1521647730795454464,2022-05-04T00:27:44.000Z,everyone,1521647730795454464,False,"Wordle 318 6/6

🟨⬜🟩⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟨🟨⬜⬜
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",134878040,en,,,,
1521647729008685056,2022-05-04T00:27:44.000Z,everyone,1521647729008685056,False,"Wordle 318 4/6

⬛🟨⬛🟩⬛
⬛🟨🟩⬛⬛
⬛⬛🟨⬛🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1293701599852822529,en,,,,
1521647727385493506,2022-05-04T00:27:43.000Z,everyone,1521647727385493506,False,"Wordle 318 4/6

⬛⬛⬛🟨⬛
⬛🟩🟨⬛🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",30867759,en,,,,
1521647725229584384,2022-05-04T00:27:43.000Z,everyone,1521647725229584384,False,"Woohoo
#Wordle
#Wordle318
Wordle 318 3/6

🟨⬜🟩⬜⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩","{'hashtags': [{'start': 7, 'end': 14, 'tag': 'Wordle'}, {'start': 15, 'end': 25, 'tag': 'Wordle318'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1296262320155430913,en,,,,
1521647724843909120,2022-05-04T00:27:43.000Z,everyone,1521647724843909120,False,"Wordle 319 3/6

⬛🟨🟨🟨⬛
🟨⬛🟩⬛🟨
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2556525476,en,,,,
1521647709190758400,2022-05-04T00:27:39.000Z,everyone,1521647709190758400,False,"Wordle 319 4/6

🟨⬛⬛🟨⬛
🟩⬛⬛🟨⬛
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩

ハッ(笑顔)",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",873668114,ja,,,,
1521647708574199808,2022-05-04T00:27:39.000Z,everyone,1521647708574199808,False,"Wordle 319 4/6

⬜🟨⬜⬜🟨
🟩🟩🟨🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩
3で終わりたかった",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1013323793169707008,ja,,,,
1521647701477101568,2022-05-04T00:27:37.000Z,everyone,1521647701477101568,False,"Makes me dream of Europe. Wordle 319 3/6

⬜🟩⬜🟨⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩","{'annotations': [{'start': 18, 'end': 23, 'probability': 0.9456, 'type': 'Place', 'normalized_text': 'Europe'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",11648932,en,,,,
1521647691884806145,2022-05-04T00:27:35.000Z,everyone,1521647691884806145,False,"Wordle 319 3/6

⬛⬛🟩🟨🟨
🟩⬛🟩🟨⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1460309880007450624,en,,,,
1521647682053615617,2022-05-04T00:27:32.000Z,everyone,1521647682053615617,False,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛🟨⬛⬛🟨
⬛⬛🟨🟩⬜
🟩🟩🟩🟩🟩

https://t.co/gxKi0EJNag
 #ポケモンWordle","{'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/gxKi0EJNag', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1076856970051674112,ja,,,,
1521647658942750720,2022-05-04T00:27:27.000Z,everyone,1521647658942750720,False,"Wordle 318 5/6

⬛🟨🟩⬛⬛
🟨⬛🟨⬛⬛
⬛🟨🟩⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",733031774763122688,en,,,,
1521647646460596224,2022-05-04T00:27:24.000Z,everyone,1521647646460596224,False,"Wordly (ES)  Racha Actual ⚡ 17

⬛⬛⬛⬛🟨
🟨🟨⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/bmfm4Qut9c

#wordle #wordle319 #wordleES","{'hashtags': [{'start': 76, 'end': 83, 'tag': 'wordle'}, {'start': 84, 'end': 94, 'tag': 'wordle319'}, {'start': 95, 'end': 104, 'tag': 'wordleES'}], 'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/bmfm4Qut9c', 'expanded_url': 'http://bit.ly/wordlees', 'display_url': 'bit.ly/wordlees'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",143548225,en,,,,
1521647646032764928,2022-05-04T00:27:24.000Z,everyone,1521647646032764928,False,"Wordle 319 4/6

⬛⬛⬛🟩⬛
🟨⬛⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1354555050593497091,en,,,,
1521647637560127488,2022-05-04T00:27:22.000Z,everyone,1521647637560127488,False,"Wordle 319 3/6

⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",843296061791776769,en,,,,
1521647611899711488,2022-05-04T00:27:16.000Z,everyone,1521647611899711488,False,"Wordle 319 3/6

⬜🟨⬜⬜🟨
🟩⬜🟨🟨⬜
🟩🟩🟩🟩🟩",,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",60609527,en,,,,
1521647605977071616,2022-05-04T00:27:14.000Z,everyone,1521647605977071616,False,"Wordle 318 6/6

⬜⬜🟩⬜⬜
🟨🟨🟩⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩  

#Wordle318","{'hashtags': [{'start': 55, 'end': 65, 'tag': 'Wordle318'}]}",Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",119098216,en,,,,
1521647593293598723,2022-05-04T00:27:11.000Z,everyone,1521647593293598723,False,"Wordle 318 5/6

⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2604102239,en,,,,
1521647580530155520,2022-05-04T00:27:08.000Z,everyone,1521647580530155520,False,"ポケモンWordle 5/10

⬛⬛⬛⬛🟨
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/OHXRyXEv76
 #ポケモンWordle","{'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/OHXRyXEv76', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",148694829,ja,,,,
1521647565145788416,2022-05-04T00:27:05.000Z,everyone,1521647565145788416,False,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟩🟩🟨
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",283388299,en,,,,
1521647562440462336,2022-05-04T00:27:04.000Z,everyone,1521647562440462336,False,"Wordle 319 5/6

⬛🟨🟨🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
⬛⬛🟨⬛🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1339229421945802757,en,,,,
1521647561118941184,2022-05-04T00:27:04.000Z,everyone,1521647561118941184,False,"Wordle 319 4/6

🟨⬛⬛⬛⬛
⬛⬛🟩🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",127181361,en,,,,
1521647560817057792,2022-05-04T00:27:04.000Z,everyone,1521647560817057792,False,"Wordle 318 4/6

⬛⬛⬛🟨⬛
⬛⬛🟨⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",160982326,en,,,,
1521647548594888706,2022-05-04T00:27:01.000Z,everyone,1521647548594888706,False,"Wordle 318 3/6

🟨⬛🟨⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",215833576,en,,,,
1521647540935880705,2022-05-04T00:26:59.000Z,everyone,1521647540935880705,False,"Wordle 319 X/6

⬜⬜⬜⬜🟨
🟩⬜⬜⬜⬜
🟩⬜⬜🟨🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜

🙂💥🤛",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",921671450859151360,en,,,,
1521647538428071936,2022-05-04T00:26:58.000Z,everyone,1521647538428071936,False,"Wordle 319 5/6

⬛⬛⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2614959534,en,,,,
1521647536942968832,2022-05-04T00:26:58.000Z,everyone,1521647536942968832,False,"以前なかった？
Wordle 319 5/6

⬛🟨🟨⬛⬛
⬛⬛⬛🟨🟨
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",120136120,ja,,,,
1521647534925500416,2022-05-04T00:26:57.000Z,everyone,1521647534925500416,False,"Wordle 318 3/6

⬛⬛🟨⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2588277895,en,,,,
1521647526289747968,2022-05-04T00:26:55.000Z,everyone,1521647526289747968,False,"Wordle 319 3/6

🟨🟨🟨⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",232833585,en,,,,
1521647507146563585,2022-05-04T00:26:51.000Z,everyone,1521647507146563585,False,"Wordle 319 3/6

⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",132068467,en,,,,
1521647490193235969,2022-05-04T00:26:47.000Z,everyone,1521647490193235969,False,"Wordle 319 4/6

⬜⬜🟩🟨⬜妻
⬜⬜🟨⬜🟨夫
🟩🟩🟩🟩⬜妻
🟩🟩🟩🟩🟩夫

くやしぃー！",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1446814476662022146,ja,,,,
1521647489757364224,2022-05-04T00:26:47.000Z,everyone,1521647489757364224,False,"Wordle 319 4/6

⬛⬛🟨🟨🟨
⬛🟩⬛🟨⬛
🟩🟩⬛🟨⬛
🟩🟩🟩🟩🟩",,Tweetbot for iΟS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",49004864,en,,,,
1521647445117128704,2022-05-04T00:26:36.000Z,everyone,1521647445117128704,False,"Wordle 318 4/6

🟨🟨🟩⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1312476287785725952,en,,,,
1521647435722137600,2022-05-04T00:26:34.000Z,everyone,1521647435722137600,False,"Wordle 319 2/6*　なるほど。

⬛⬛⬛🟨⬛
🟩🟩🟩🟩🟩",,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",14728232,ja,,,,
1521647431594565633,2022-05-04T00:26:33.000Z,everyone,1521647431594565633,False,"Wordle 318 3/6

⬛⬛🟨🟩⬛
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",25774810,en,,,,
1521647428717494272,2022-05-04T00:26:32.000Z,everyone,1521647428717494272,False,"Wordle Türkçe (7'li) #wordle7 #wordleTR 318 5/7

🟨⬜⬜⬜🟨⬜⬜
🟨🟨⬜🟨🟩⬜⬜
⬜⬜⬜🟨🟩⬜🟩
⬜⬜🟨🟨⬜🟨⬜
🟩🟩🟩🟩🟩🟩🟩

 https://t.co/dFEl4g18BM
 https://t.co/TTmEhSJIlo","{'hashtags': [{'start': 21, 'end': 29, 'tag': 'wordle7'}, {'start': 30, 'end': 39, 'tag': 'wordleTR'}], 'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/dFEl4g18BM', 'expanded_url': 'http://wordle7.acikbilim.com', 'display_url': 'wordle7.acikbilim.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521196708318826497/4zCjC_7p?format=jpg&name=orig', 'width': 1600, 'height': 900}, {'url': 'https://pbs.twimg.com/news_img/1521196708318826497/4zCjC_7p?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Wordle Türkçe - Günlük Kelime Oyunu', 'description': 'Gizli kelimeyi 7 tahminde bulun. Her gün yeni bir bulmaca.', 'unwound_url': 'http://wordle7.acikbilim.com'}, {'start': 116, 'end': 139, 'url': 'https://t.co/TTmEhSJIlo', 'expanded_url': 'http://wordle7.acikbilim.com/', 'display_url': 'wordle7.acikbilim.com'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",103240014,tr,,,,
1521647396970991616,2022-05-04T00:26:24.000Z,everyone,1521647396970991616,False,"Wordle 319 3/6

🟨🟨🟨⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",771286393272147968,en,,,,
1521647377446150144,2022-05-04T00:26:20.000Z,everyone,1521647377446150144,False,"Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛🟨🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",23038080,en,,,,
1521647375861055488,2022-05-04T00:26:19.000Z,everyone,1521647375861055488,False,"Wordle 319 2/6

🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

山勘があたった",,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",36080637,ja,,,,
1521647366855667712,2022-05-04T00:26:17.000Z,everyone,1521647366855667712,False,"Wordle 318 3/6*

🟨⬛🟨🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",944962393,en,,,,
1521647343866589184,2022-05-04T00:26:12.000Z,everyone,1521647343866589184,False,"ポケモンWordle 6/10

⬛⬛⬛🟨⬛  🟩🟩🟩🟩🟩
🟨⬛⬛⬛⬜
⬛🟨⬛🟩⬜
⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛

https://t.co/KKoTRxO2bE
 #ポケモンWordle","{'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/KKoTRxO2bE', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1190428296518856704,ja,,,,
