id,location,protected,verified,description,name,profile_image_url,url,entities,public_metrics,username,pinned_tweet_id
1373437082102759424,"Kolkata, India",False,False,तू मेरे साथ साथ आसमां से आगे चल,gunguna,https://pbs.twimg.com/profile_images/1508787304546021379/ir5VOiaw_normal.jpg,,,"{'followers_count': 10, 'following_count': 496, 'tweet_count': 601, 'listed_count': 0}",SupreetShrivas2,
1368710383066882048,,False,False,#BroncosCountry • #Dbacks • #VegasBorn • #DubNation • Chase Elliott • Max Verstappen • Pato O’Ward and Rinus VeeKay,magic man,https://pbs.twimg.com/profile_images/1494496960232968192/hmZt7HDJ_normal.jpg,,"{'description': {'hashtags': [{'start': 0, 'end': 15, 'tag': 'BroncosCountry'}, {'start': 18, 'end': 25, 'tag': 'Dbacks'}, {'start': 28, 'end': 38, 'tag': 'VegasBorn'}, {'start': 41, 'end': 51, 'tag': 'DubNation'}]}}","{'followers_count': 138, 'following_count': 780, 'tweet_count': 4508, 'listed_count': 1}",the_magicman_9,
365997877,Manchester,False,True,"23. @MCRFilmCritics Member. Words on Film/TV for @GetYourComicOn, @wehaveahulk and @CoastalHMedia. Gamer. Vegetarian. MA in Language and Linguistics. He/him.",J-L McDonald,https://pbs.twimg.com/profile_images/1434218704976367625/Kz-Jl1Y__normal.jpg,https://t.co/6gbtvqDKvY,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6gbtvqDKvY', 'expanded_url': 'https://linktr.ee/ByJordanLuke', 'display_url': 'linktr.ee/ByJordanLuke'}]}, 'description': {'mentions': [{'start': 4, 'end': 19, 'username': 'MCRFilmCritics'}, {'start': 49, 'end': 64, 'username': 'GetYourComicOn'}, {'start': 66, 'end': 78, 'username': 'wehaveahulk'}, {'start': 83, 'end': 97, 'username': 'CoastalHMedia'}]}}","{'followers_count': 8737, 'following_count': 2047, 'tweet_count': 118270, 'listed_count': 117}",ByJordanLuke,1.493994140899713e+18
93590847,"Los Angeles, CA",False,False,"How can it be that the only thing to match my Hubris is my Self Loathing?

he/him/his",Stephen I,https://pbs.twimg.com/profile_images/1400221357393145858/V8q_ULyv_normal.jpg,,,"{'followers_count': 315, 'following_count': 524, 'tweet_count': 22136, 'listed_count': 11}",Clockverk,
2204116063,,False,False,,Amy Liz,https://pbs.twimg.com/profile_images/1340501391438012416/mty0Q5OM_normal.jpg,,,"{'followers_count': 29, 'following_count': 499, 'tweet_count': 1039, 'listed_count': 1}",sea_liz73,
3306647797,,False,False,🍄,Victoria Garcia-Billionaire,https://pbs.twimg.com/profile_images/1504897137724866565/lgKW_Gs0_normal.jpg,,,"{'followers_count': 44, 'following_count': 35, 'tweet_count': 5576, 'listed_count': 1}",flowerrbabiee,1.5180116677280686e+18
789459720784318464,,False,False,まあ　いろいろ,の(ら)りくら(り),https://pbs.twimg.com/profile_images/790212613510606848/qBxYfJ9n_normal.jpg,,,"{'followers_count': 3, 'following_count': 20, 'tweet_count': 71, 'listed_count': 0}",nolikla,
15325361,大阪府,False,False,"ACIDMAN LIVE TOUR ""INNOCENCE"" 4/22 Osaka 6/26 Nagoya",𝑨𝑳𝑻𝑬𝑹𝑵𝑨𝑻𝑰𝑽𝑬,https://pbs.twimg.com/profile_images/1510984119878287362/-W8Gsj1W_normal.jpg,https://t.co/eoNKMWH9yD,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eoNKMWH9yD', 'expanded_url': 'http://twpf.jp/Alternative_tk', 'display_url': 'twpf.jp/Alternative_tk'}]}}","{'followers_count': 443, 'following_count': 883, 'tweet_count': 158705, 'listed_count': 57}",Alternative_tk,1.5185210995581993e+18
168394681,She/her,False,False,You can never go wong with cheese. header by @vantaedits,cheeeease⁷🧈,https://pbs.twimg.com/profile_images/1509924049446576141/9a-Ol1sS_normal.jpg,,"{'description': {'mentions': [{'start': 45, 'end': 56, 'username': 'vantaedits'}]}}","{'followers_count': 28, 'following_count': 159, 'tweet_count': 32942, 'listed_count': 0}",kimunim,1.3220018297401795e+18
355896785,"St. John's, Newfoundland and Labrador",False,False,Buy me Bonestorm or go to hell. #WeTheNorth,Margie,https://pbs.twimg.com/profile_images/1512272506727579654/5LnlzrzC_normal.jpg,,"{'description': {'hashtags': [{'start': 32, 'end': 43, 'tag': 'WeTheNorth'}]}}","{'followers_count': 74, 'following_count': 108, 'tweet_count': 1498, 'listed_count': 0}",Margs87,8.606494623347139e+17
454663822,家,False,False,"TK61th/KU経済13卒/会計/経理
ゲーム:ポケモンユナイト（シーズン1.2マスター、現在マスター）、レジェンズアルセウス
趣味:料理、DIY、ダイエット、筋トレ、激辛チャレンジ
娘と誕生日が一緒です🎂",天沢一夏,https://pbs.twimg.com/profile_images/1507628261882269698/va-NuoNg_normal.jpg,,,"{'followers_count': 918, 'following_count': 1410, 'tweet_count': 127577, 'listed_count': 32}",_Yami_Tsuduki,
567773236,"Buenos Aires, Argentina",False,False,"Basketball Fan (#GoSpursGo). QUEEN Fan. German Student. Like other Languages, Politics and History.🤓😊🎸🥁👑🏀",Mariela,https://pbs.twimg.com/profile_images/1075399877616693249/RTomQQed_normal.jpg,,"{'description': {'hashtags': [{'start': 16, 'end': 26, 'tag': 'GoSpursGo'}]}}","{'followers_count': 44, 'following_count': 66, 'tweet_count': 2563, 'listed_count': 1}",melisa290272,
891778466,"Chicago, Illinois ",False,False,Sometimes they call me Unicycle Michael,Segway Batman,https://pbs.twimg.com/profile_images/1507101516041269251/JSqXFg6N_normal.jpg,,,"{'followers_count': 709, 'following_count': 1525, 'tweet_count': 24682, 'listed_count': 6}",Segway_Ruins,1.5071037052833137e+18
150753467,Istanbul,False,False,TÜRK Ϝ ϓ ſ Ϟ ۱۹٥٦ #Fenerbahçe #Atatürk #iyikivarsınEren 'Yaşasın Irkımın Turan Ülküsü' Berke ve Batu’nun annesiツ Murat❤️,☪TülayBerke,https://pbs.twimg.com/profile_images/1513082790753017856/M6DaOgzf_normal.jpg,https://t.co/6PdpqAZrmT,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6PdpqAZrmT', 'expanded_url': 'http://fenerbahceliyiz.net', 'display_url': 'fenerbahceliyiz.net'}]}, 'description': {'hashtags': [{'start': 18, 'end': 29, 'tag': 'Fenerbahçe'}, {'start': 30, 'end': 38, 'tag': 'Atatürk'}, {'start': 39, 'end': 55, 'tag': 'iyikivarsınEren'}]}}","{'followers_count': 2301, 'following_count': 672, 'tweet_count': 78026, 'listed_count': 13}",tulayberkem1907,1.2212446192640246e+18
774367061959122944,bonaerense en Córdoba Capital,False,False,"Ferroviario.
#TrenesArgentinos. AGUANTE LA FRATERNIDAD 
20.
Si tengo me la gasto, no me pinta el soga.",Lautaro,https://pbs.twimg.com/profile_images/1508181720457101313/Hjs9TyDr_normal.jpg,,"{'description': {'hashtags': [{'start': 13, 'end': 30, 'tag': 'TrenesArgentinos'}]}}","{'followers_count': 167, 'following_count': 360, 'tweet_count': 12286, 'listed_count': 0}",lautaro07_,1.5129583729533501e+18
100721732,2019/12/22 中山競馬場 15:25,False,False,VRC用垢→@SUMIDA_VRC  ほぼこちらに移行したので、ツイート見たければフョローどぞん,すみだ,https://pbs.twimg.com/profile_images/1427823547360059393/LYVT3q4i_normal.jpg,https://t.co/w4UOXDb5eU,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/w4UOXDb5eU', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/3QPST4ILL6M46?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'mentions': [{'start': 6, 'end': 17, 'username': 'SUMIDA_VRC'}]}}","{'followers_count': 1122, 'following_count': 1037, 'tweet_count': 251180, 'listed_count': 70}",bracersguild,1.468884032712999e+18
41787952,,False,False,she/her,kakampinknez 🫰🏼 ♡ 𝝿 ♡,https://pbs.twimg.com/profile_images/1521851537840287746/XIhfVlvF_normal.jpg,,,"{'followers_count': 1604, 'following_count': 2416, 'tweet_count': 104149, 'listed_count': 16}",_inezcrisostomo,9.89055912705962e+17
1174080292790968320,,False,False,"Bitch, you better be joking..",ᴘᴇʀᴇᴢ,https://pbs.twimg.com/profile_images/1501015208428515331/w_nxLUzJ_normal.jpg,,,"{'followers_count': 15, 'following_count': 368, 'tweet_count': 29, 'listed_count': 0}",veralioosa,
116501653,"Pittsburgh, PA",False,False,Writer: Mysteryman: All About Eve. Available on Comixology Now!!! https://t.co/abtLe06pKG Instagram Profile: comicfanboy007.,Matt Todd,https://pbs.twimg.com/profile_images/949386185591443460/rUrhJSV9_normal.jpg,https://t.co/cGxQzcjwUT,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cGxQzcjwUT', 'expanded_url': 'http://www.whoismysteryman.com', 'display_url': 'whoismysteryman.com'}]}, 'description': {'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/abtLe06pKG', 'expanded_url': 'http://bit.ly/2beZMjP', 'display_url': 'bit.ly/2beZMjP'}]}}","{'followers_count': 774, 'following_count': 3177, 'tweet_count': 29788, 'listed_count': 14}",matthewttodd,1.5135371240201462e+18
340779002,Kentucky,False,False,Christ Jesus,Ryan Cole,https://pbs.twimg.com/profile_images/720303295760216065/nq6ch8YC_normal.jpg,,,"{'followers_count': 374, 'following_count': 605, 'tweet_count': 20018, 'listed_count': 6}",Lightninggoose,9.218039355889992e+17
3421088565,,False,False,I'm somebody that you should know,Honeybee,https://pbs.twimg.com/profile_images/1418940650435883014/QRU2MP_m_normal.jpg,,,"{'followers_count': 113, 'following_count': 466, 'tweet_count': 15484, 'listed_count': 1}",honeybeeceee,1.3787361412942643e+18
28611847,Pennsylvania,False,False,"Mother, grandmother, lifelong Democrat. Fully Vaxxed! 🇺🇦
🌊🌊🌊 #Resist #BLM #EndTheFilibusterNow #SaveTheBees   🐝🐝",Beez 🇺🇦🌻,https://pbs.twimg.com/profile_images/1403884790668042244/t60KriQU_normal.jpg,,"{'description': {'hashtags': [{'start': 61, 'end': 68, 'tag': 'Resist'}, {'start': 69, 'end': 73, 'tag': 'BLM'}, {'start': 74, 'end': 94, 'tag': 'EndTheFilibusterNow'}, {'start': 95, 'end': 107, 'tag': 'SaveTheBees'}]}}","{'followers_count': 1343, 'following_count': 1143, 'tweet_count': 1699, 'listed_count': 3}",sbeezer,
304793964,Idiots Out Wandering Around,False,False,"Being a nerd, which is to say going too far and caring too much about a subject, is the best way to make friends I know. ~ Sarah Vowell",holy_eye_roller,https://pbs.twimg.com/profile_images/911074236395028481/DMkfnVB2_normal.jpg,,,"{'followers_count': 2, 'following_count': 106, 'tweet_count': 375, 'listed_count': 0}",holy_eye_roller,
25684340,distillery of thoughts,False,False,🇵🇭🇯🇵🇹🇭🇰🇭🇭🇰🇰🇷🇸🇬🇺🇸🇲🇾🇮🇩🇬🇧🇩🇰🇸🇪🇧🇪🇩🇪🇳🇴🇱🇺🇫🇷🇦🇴🇪🇨🇦🇪🇸🇦🇴🇲🇨🇳🇰🇼🇪🇬🇧🇭🇪🇸🇵🇹🇶🇦🇮🇳🇮🇹🇨🇭 🇮🇸,totomai,https://pbs.twimg.com/profile_images/1506922941589729286/6t-GTIr0_normal.jpg,https://t.co/WtpECSP12c,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WtpECSP12c', 'expanded_url': 'http://totomai.net', 'display_url': 'totomai.net'}]}}","{'followers_count': 271, 'following_count': 98, 'tweet_count': 20788, 'listed_count': 24}",totomai,8.085977856457482e+17
714113508497993728,"New Delhi, India",False,False,Full Stack Dev | React | React Native | Node.js | AWS | Flutter,Deepanshu Jain,https://pbs.twimg.com/profile_images/1466253311170920454/JwEa0LIq_normal.jpg,,,"{'followers_count': 25, 'following_count': 282, 'tweet_count': 165, 'listed_count': 1}",deeepanshuj,
1510790249273778176,,False,False,"I always use the word Frank at the start of the game Wordle, its never been Frank when I play, so I will give it my shot every day until it the word is Frank!",EverydayFrankWordle,https://pbs.twimg.com/profile_images/1510792350905294851/hsMbHVMA_normal.png,,,"{'followers_count': 4, 'following_count': 4, 'tweet_count': 27, 'listed_count': 0}",FrankWordle,
1354326218343018496,,False,False,,k,https://pbs.twimg.com/profile_images/1479893250546679810/w3Fug0bS_normal.jpg,,,"{'followers_count': 0, 'following_count': 11, 'tweet_count': 94, 'listed_count': 0}",dystopia257,
202244626,"京都市　Kyoto, JAPAN",False,False,"洋ドラ中毒。海外旅に出られず悲しいのでしばらく過去の旅(約20日間11回目の🇬🇧)の📸垂れ流します。英国＆野球バカ。映画/本/ピアノ/水どう❤UK&US drama&film/book/piano/UK/old, beautiful and traditional/SHERLOCK/MatthewGGubler",makikae＠ときどき旅📷in🇫🇮🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿,https://pbs.twimg.com/profile_images/1479524488618573824/ufakBFVj_normal.jpg,,,"{'followers_count': 205, 'following_count': 141, 'tweet_count': 33099, 'listed_count': 8}",sunnychrysanth,1.1950326745590702e+18
1252773416,"Austin, TX",False,False,"Pro-Constitution; Pro-Democratic Republic. New-ish Democrat. Post-Evangelical Christian. BLM. If all aren’t equal, none are free. Living with MS. He/him",Nate Stands With Ukraine,https://pbs.twimg.com/profile_images/1341223644907888641/W1k7yLLf_normal.jpg,https://t.co/ZsHlejZI6z,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZsHlejZI6z', 'expanded_url': 'http://anchor.fm/nate-southerland', 'display_url': 'anchor.fm/nate-southerla…'}]}}","{'followers_count': 402, 'following_count': 1310, 'tweet_count': 4938, 'listed_count': 1}",nates1973,1.427700653955199e+18
1515303394663088128,"Boston, Massachusetts",False,False,🎨 Art | 📽️ Classic Film & TV | 🎸 Classic Pop & Rock | 🌱 Gardening | 🌎 History | 🎹 Jazz | ❤️ Kindness | 🧠 Mental Health | 📸 Photography | ✨ Positivity,James Yocom,https://pbs.twimg.com/profile_images/1515307433786281990/rwaaobSK_normal.jpg,,,"{'followers_count': 86, 'following_count': 917, 'tweet_count': 326, 'listed_count': 0}",JamesYocom1,1.5171582685561692e+18
96735844,somewhere between Venus & Mars,False,False,กาญจนา หิรัญวงษ์กุล,Kanchana Hiranyawongkul,https://pbs.twimg.com/profile_images/3590246101/cb52291f056e8464683b5128c38c3988_normal.jpeg,https://t.co/ZVMSzhmUIZ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZVMSzhmUIZ', 'expanded_url': 'http://about.me/kimmieharyono', 'display_url': 'about.me/kimmieharyono'}]}}","{'followers_count': 279, 'following_count': 410, 'tweet_count': 8833, 'listed_count': 5}",kimmieharyono,
808572781604401152,"Noosa, Australia",False,False,Educator/writer. Love cricket and travel. Democracy is about the power of the people.....let's wrestle that power back for we the people. Love twitter!,Julie Whittaker,https://pbs.twimg.com/profile_images/1306191625668894720/7KdSSQzQ_normal.jpg,,,"{'followers_count': 496, 'following_count': 689, 'tweet_count': 7872, 'listed_count': 0}",whittyjules,
19338943,long long long long roof,False,False,"gifu, japan",ロンロン🙌ルー,https://pbs.twimg.com/profile_images/1509731712615718918/1oixI9B6_normal.jpg,,,"{'followers_count': 2222, 'following_count': 3468, 'tweet_count': 218648, 'listed_count': 104}",longroofitter,1.2636746510261576e+18
571437510,,False,False,"พนักงานคาเฟ่, กิน, เที่ยว, ถ่ายภาพ, เขียนนิยาย; Matsui Jurina คือคามิโอชิตลอดกาล; TepiN; WYN",Myeze 👑,https://pbs.twimg.com/profile_images/952058807026249729/cOyc4Rnc_normal.jpg,https://t.co/W9eKvhFyWc,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W9eKvhFyWc', 'expanded_url': 'http://myeze7.wordpress.com/', 'display_url': 'myeze7.wordpress.com'}]}}","{'followers_count': 294, 'following_count': 133, 'tweet_count': 64008, 'listed_count': 3}",Myeze16,
19416232,"St. John's, NL",False,True,"Proud husband & dad, spot news photojournalist (NTV News), & delivery driver. Born & raised in the A1C. Opinions are my own. News tip? DM or email enoble@ntv.ca",Earl Noble,https://pbs.twimg.com/profile_images/934550907546632194/zqGxK7jd_normal.jpg,https://t.co/4g6O8rYo68,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4g6O8rYo68', 'expanded_url': 'http://www.ntv.ca', 'display_url': 'ntv.ca'}]}}","{'followers_count': 3700, 'following_count': 918, 'tweet_count': 26905, 'listed_count': 18}",Noble41,1.421243633370534e+18
6429282,England,False,False,"Entering a new era in my life, more in tune with the world, making a positive impact. My music is on Soundcloud, I wood turn, drive a Zoe EV, advocate solar.",Matt Williams,https://pbs.twimg.com/profile_images/1497388949546975234/Fuk90ayM_normal.png,https://t.co/oE2RAbKDcH,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oE2RAbKDcH', 'expanded_url': 'https://soundcloud.com/flangeworthy', 'display_url': 'soundcloud.com/flangeworthy'}]}}","{'followers_count': 1345, 'following_count': 2201, 'tweet_count': 9695, 'listed_count': 24}",flangeworthy,1.5016298605271e+18
82406811,Where the red fern grows...,False,False,Being me. And laying draw fo’s on draw twos wherever I go.,Bern,https://pbs.twimg.com/profile_images/1484625898938716160/1AH7jiFd_normal.jpg,,,"{'followers_count': 603, 'following_count': 660, 'tweet_count': 225679, 'listed_count': 17}",MyThghts,
1181717084167950336,,False,False,one that everyone knows,nico :p,https://pbs.twimg.com/profile_images/1432524181535694851/tYtuxhPt_normal.jpg,,,"{'followers_count': 111, 'following_count': 264, 'tweet_count': 11511, 'listed_count': 0}",nicopesgay,1.4789553111930675e+18
45675271,,False,False,Pulitzer-prize winning author. Oscar-winning director. Millionaire. I'm none of those. Underemployed attorney. Skeptic. Movie blogger. I'm all of those.,Shattenjager777,https://pbs.twimg.com/profile_images/448034193/branaghhamlettbontb_normal.jpg,http://t.co/nNSDWBpKC2,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/nNSDWBpKC2', 'expanded_url': 'http://crowdoffullpockets.com', 'display_url': 'crowdoffullpockets.com'}]}}","{'followers_count': 42, 'following_count': 167, 'tweet_count': 6166, 'listed_count': 3}",shattenjager777,
4342050206,,False,False,Hard core anti politician mango man pet peeve neta babu nexus,Sabah Siddiqui,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,"{'followers_count': 42, 'following_count': 62, 'tweet_count': 11395, 'listed_count': 0}",SabahSabsidq,
127888204,Ciudad Autónoma de Buenos Aire,False,False,Esto también pasará,ElizabethBennetDarcy 💚,https://pbs.twimg.com/profile_images/520617481908416512/R0ehnDgJ_normal.jpeg,,,"{'followers_count': 214, 'following_count': 630, 'tweet_count': 20032, 'listed_count': 2}",Fernanrola,
345360953,,False,False,さすらいのネトゲーマーさん。ネタを極めて実用と言い張ることに生きがいを見出す。 MTG:活動縮小中。地雷デッキの人、基本超カジュアルプレイ。 HorizonZeroDawn:ビル登り・山登りマニア。 FF11:21/01/25復帰。蹴鯖の変人。少人数活動特化。ダーツ上達しない人。,はるか,https://pbs.twimg.com/profile_images/1189199582200123392/NBm0kns5_normal.jpg,,,"{'followers_count': 86, 'following_count': 91, 'tweet_count': 9713, 'listed_count': 1}",haruka_ksrg,
26421626,New Orleans (by way of BRLA),False,False,"Lover of Idris Elba Picture, Colin Firth, Dwayne The Rock Johnson and a DAMN GOOD MICROBIOLOGIST!",NB NOLA,https://pbs.twimg.com/profile_images/1518247591556927488/yAMCmfbA_normal.jpg,https://t.co/1O1jHU1qhY,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1O1jHU1qhY', 'expanded_url': 'http://nellybellsplace.com/', 'display_url': 'nellybellsplace.com'}]}}","{'followers_count': 1318, 'following_count': 1941, 'tweet_count': 278249, 'listed_count': 48}",psddluva4evah,1.2746876637071688e+18
782416286252867584,"Calgary, Alberta",False,False,Folkie from Calgary.  I play clawhammer banjo.  I also wear bow ties.,Matt Jenson,https://pbs.twimg.com/profile_images/1504666948533030919/kwl938DA_normal.jpg,,,"{'followers_count': 44, 'following_count': 164, 'tweet_count': 2834, 'listed_count': 1}",BanjosNbowties,
1160840888,兵庫県　川西市,False,False,関西在住の酒好き歴史好き映画好きゴリラ。,愛書狂の唄（3回目はモデルナ）,https://pbs.twimg.com/profile_images/1506161644967448578/GmQHK7QM_normal.png,,,"{'followers_count': 569, 'following_count': 774, 'tweet_count': 30827, 'listed_count': 7}",TheBibliomania,8.694112607895388e+17
50909338,New Jersey,False,False,Radio Personality @ WPSC 88.7FM aspiring to transition to commercial media,Dymondz,https://pbs.twimg.com/profile_images/1461491535632023565/1EodMSY0_normal.jpg,http://t.co/ttRtQblfBg,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/ttRtQblfBg', 'expanded_url': 'http://www.facebook.com/therealdymondz', 'display_url': 'facebook.com/therealdymondz'}]}}","{'followers_count': 160, 'following_count': 1303, 'tweet_count': 1182, 'listed_count': 2}",TheRealDymondz,
1471674564732141568,,False,False,Blogger who studies information warfare as an avocation.,TheContentiousOtter,https://pbs.twimg.com/profile_images/1472030212112232448/5mBe_3xF_normal.jpg,https://t.co/RYzG73iL1l,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RYzG73iL1l', 'expanded_url': 'https://contentiousotter.blogspot.com', 'display_url': 'contentiousotter.blogspot.com'}]}}","{'followers_count': 165, 'following_count': 529, 'tweet_count': 2701, 'listed_count': 0}",bloggingotter76,
405579648,,False,False,(she/her/hers),Grace Davenport,https://pbs.twimg.com/profile_images/1316709651958947840/ABJN7Wlp_normal.jpg,,,"{'followers_count': 153, 'following_count': 728, 'tweet_count': 6121, 'listed_count': 3}",gracefloatson,
9594412,"Seattle, WA",False,False,"Dev in AWS .NET SDK team, past: AWS Amplify, MSFT. Blockchain and Cryptocurrency Enthusiast. Opinions are my own. #bitcoin",attilah.eth,https://pbs.twimg.com/profile_images/1492696296687226881/EeMlla6O_normal.jpg,https://t.co/5PY3YEs72i,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5PY3YEs72i', 'expanded_url': 'https://github.com/attilah', 'display_url': 'github.com/attilah'}]}, 'description': {'hashtags': [{'start': 114, 'end': 122, 'tag': 'bitcoin'}]}}","{'followers_count': 1021, 'following_count': 1947, 'tweet_count': 14491, 'listed_count': 121}",attilah,
1248432264913928192,She It💭,False,False,i don't think i can be beaten. // gdtwt // priv @lorriehatebot,soap,https://pbs.twimg.com/profile_images/1511172527615197187/uk_ruvUF_normal.jpg,,"{'description': {'mentions': [{'start': 48, 'end': 62, 'username': 'lorriehatebot'}]}}","{'followers_count': 437, 'following_count': 295, 'tweet_count': 16879, 'listed_count': 28}",xoSoapy,1.5182552756097556e+18
71176229,"Solapur, India",False,False,,sk,https://pbs.twimg.com/profile_images/1038290327591739392/wLkeF0Us_normal.jpg,,,"{'followers_count': 5, 'following_count': 1112, 'tweet_count': 165, 'listed_count': 0}",samkul09,1.3988978830682563e+18
2349749660,Bangalore,False,False,"architect- involved in housing and sustainable development, interested in history, theatre enthusiast.",Natasha Iype,https://pbs.twimg.com/profile_images/1254045202571878401/8jkt1cJj_normal.jpg,https://t.co/r98p8j0K8T,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/r98p8j0K8T', 'expanded_url': 'http://architales.org', 'display_url': 'architales.org'}]}}","{'followers_count': 344, 'following_count': 355, 'tweet_count': 1160, 'listed_count': 2}",Natasha_Iype,
1406143434008760320,,False,False,the day i don’t get it is the day this account gets deactivated,just my wordles,https://pbs.twimg.com/profile_images/1406145601792888836/bNKJ2CpL_normal.jpg,,,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 214, 'listed_count': 0}",diadelosmuy,
5300512,"Louisville, KY",False,False,"bitcoin, wordle, pretending the pandemic isn’t real",J-₿ONE 🌱 🥩,https://pbs.twimg.com/profile_images/1491563824771698688/8Yy0nnsl_normal.jpg,,,"{'followers_count': 707, 'following_count': 2323, 'tweet_count': 19750, 'listed_count': 22}",jasonirvine,1.3831773838265713e+18
1337152863018000384,,False,False,雑多ゲーム垢です。(やってるゲーム→シノアリス・リィンカネ・ツイステ・とうらぶ・ジャックジャンヌ・アイナナ等)よろしくお願いします！,エナ,https://pbs.twimg.com/profile_images/1456642282048790531/yfPBPTeu_normal.jpg,,,"{'followers_count': 3, 'following_count': 33, 'tweet_count': 346, 'listed_count': 0}",EnaGameMain,
931260164,,False,False,,country bumpkin,https://pbs.twimg.com/profile_images/1139997879240515584/oYwisHDM_normal.jpg,,,"{'followers_count': 12, 'following_count': 48, 'tweet_count': 2626, 'listed_count': 0}",ptrnstofhngovrs,1.3399665170021704e+18
242251019,Hitchin UK,False,False,"love Arsenal, autism, my boys & anything silly. Work - Angels Support Group. Director - Herts Parent Carer Involvement. School Governor. Views all my own!",Leise Cooper,https://pbs.twimg.com/profile_images/732968486180294661/40o3DrOH_normal.jpg,https://t.co/1NJepwoIjG,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1NJepwoIjG', 'expanded_url': 'http://www.angelssupportgroup.org.uk', 'display_url': 'angelssupportgroup.org.uk'}]}}","{'followers_count': 584, 'following_count': 1290, 'tweet_count': 7973, 'listed_count': 8}",leiselily,1.2338893383600292e+18
3293060438,"Iloilo City, Western Visayas",False,False,Muffin's,Martin,https://pbs.twimg.com/profile_images/1521804552311238657/SdUCuDeT_normal.jpg,https://t.co/0hnZ7DNeLs,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0hnZ7DNeLs', 'expanded_url': 'http://facebook.com/jmartin.juanito', 'display_url': 'facebook.com/jmartin.juanito'}]}}","{'followers_count': 193, 'following_count': 345, 'tweet_count': 2966, 'listed_count': 1}",Martinomial,6.256653130659963e+17
2855127260,"Kitchener, Ontario",False,False,"Writer who can't choose btwn #Fiction:  (modern day #SteamPunk  #MertonAbbey #Guilds) &
#Nonfiction: (yes/no to #kids? Impact of #Talent & #Mindset on Self)",Robyn Letnick,https://pbs.twimg.com/profile_images/733340310806241281/Lj-VY7NP_normal.jpg,,"{'description': {'hashtags': [{'start': 29, 'end': 37, 'tag': 'Fiction'}, {'start': 52, 'end': 62, 'tag': 'SteamPunk'}, {'start': 64, 'end': 76, 'tag': 'MertonAbbey'}, {'start': 77, 'end': 84, 'tag': 'Guilds'}, {'start': 88, 'end': 99, 'tag': 'Nonfiction'}, {'start': 112, 'end': 117, 'tag': 'kids'}, {'start': 129, 'end': 136, 'tag': 'Talent'}, {'start': 139, 'end': 147, 'tag': 'Mindset'}]}}","{'followers_count': 865, 'following_count': 2530, 'tweet_count': 858, 'listed_count': 32}",RobynsQuill,
932633242703773696,,False,False,,rishi,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,"{'followers_count': 4, 'following_count': 142, 'tweet_count': 80, 'listed_count': 0}",ri3hi,
1227407449696632832,22,False,False,"he/xe/they || 25/07/21 @pinkroseperson🫒|| DNI/DNF: Racist, anti lgbtq+, ableist, NFT supporters || I follow the tenets of TST || possible NSFW tweets",Octavius🧡,https://pbs.twimg.com/profile_images/1521355703079903232/9QAOCjKQ_normal.jpg,,"{'description': {'mentions': [{'start': 23, 'end': 38, 'username': 'pinkroseperson'}]}}","{'followers_count': 290, 'following_count': 233, 'tweet_count': 11967, 'listed_count': 15}",TheTransOfIt,1.505160327347925e+18
412901221,,False,False,"Your repertoire is what defines you, follow your sound and stop elucidating others for approval.",RDJ1126,https://pbs.twimg.com/profile_images/1466056485507457034/NTuRVUzI_normal.jpg,,,"{'followers_count': 29, 'following_count': 118, 'tweet_count': 7357, 'listed_count': 0}",RyanHee96,
