,id,profile_image_url,entities,url,public_metrics,username,protected,name,description,pinned_tweet_id,location,verified
113219397,,https://pbs.twimg.com/profile_images/504581439887659008/VTzT1yqd_normal.png,,,"{'followers_count': 116, 'following_count': 1929, 'tweet_count': 6376, 'listed_count': 1}",healingbomber,False,Ｓ川,,,"Otaru, Hokkaido, Japan",False
134809953,,https://pbs.twimg.com/profile_images/1420046872589193217/MfXT3BR2_normal.jpg,,,"{'followers_count': 312, 'following_count': 324, 'tweet_count': 332474, 'listed_count': 0}",Juicy_Wave,False,14🍔,연락할거 있음 카톡/🥑,1377662288186933251,Always,False
1214051364449341441,,https://pbs.twimg.com/profile_images/1409217829304340481/GYpadHeh_normal.jpg,,,"{'followers_count': 11, 'following_count': 94, 'tweet_count': 194, 'listed_count': 0}",JUST1N000,False,Justin,,,,False
1138087594330189825,,https://pbs.twimg.com/profile_images/1138092617088921600/0l_2EdRD_normal.jpg,,,"{'followers_count': 0, 'following_count': 2, 'tweet_count': 183, 'listed_count': 0}",CapOffCoca,False,Ketermine,,,,False
706485577,,https://pbs.twimg.com/profile_images/1459769841632804864/kPMIm7KH_normal.jpg,,,"{'followers_count': 145, 'following_count': 158, 'tweet_count': 25795, 'listed_count': 5}",wawonn_bot,False,カラヤ（15cm）,切ったり貼ったり縫ったり,,オペ室,False
1500701243756347393,,https://pbs.twimg.com/profile_images/1500703228991729666/CYaPmwP0_normal.jpg,,,"{'followers_count': 82, 'following_count': 363, 'tweet_count': 752, 'listed_count': 0}",SmartMarkCassi1,False,SmartMarkCassidy,I'm here to talk theology and chew bubble gum. And I'm all out of bubble gum.,,,False
208505043,,https://pbs.twimg.com/profile_images/848057689301110784/wCcQw1Yg_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/49Ifjz9gYG', 'expanded_url': 'https://b-cat.bandcamp.com/', 'display_url': 'b-cat.bandcamp.com'}]}, 'description': {'urls': [{'start': 23, 'end': 46, 'url': 'https://t.co/emq97NJsoN', 'expanded_url': 'http://b-cat.bandcamp.com', 'display_url': 'b-cat.bandcamp.com'}, {'start': 49, 'end': 72, 'url': 'https://t.co/VLkdaKYzUT', 'expanded_url': 'http://b-cat.booth.pm', 'display_url': 'b-cat.booth.pm'}, {'start': 75, 'end': 98, 'url': 'https://t.co/0gxXxSk0Ds', 'expanded_url': 'http://youtu.be/ME3V37--F8w', 'display_url': 'youtu.be/ME3V37--F8w'}], 'hashtags': [{'start': 116, 'end': 125, 'tag': 'IndieDev'}, {'start': 126, 'end': 133, 'tag': 'x68000'}, {'start': 134, 'end': 138, 'tag': 'msx'}], 'mentions': [{'start': 101, 'end': 114, 'username': 'BCatSoftware'}]}}",https://t.co/49Ifjz9gYG,"{'followers_count': 1296, 'following_count': 656, 'tweet_count': 129390, 'listed_count': 71}",max_2608,False,MA-X @ B-Cat Software,Indie game developer | https://t.co/emq97NJsoN | https://t.co/VLkdaKYzUT | https://t.co/0gxXxSk0Ds | @BCatSoftware |#IndieDev #x68000 #msx,,https://b-cat.jp,False
794164449489854465,,https://pbs.twimg.com/profile_images/1427676084758269955/9tDn7yYz_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LqDNXQKU7G', 'expanded_url': 'http://www.instagram.com/hoechlinaholic', 'display_url': 'instagram.com/hoechlinaholic'}]}, 'description': {'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/LF6mhTGqtC', 'expanded_url': 'http://www.instagram.com/dylanobrienaholic', 'display_url': 'instagram.com/dylanobrienaho…'}]}}",https://t.co/LqDNXQKU7G,"{'followers_count': 556, 'following_count': 89, 'tweet_count': 3074, 'listed_count': 0}",hoechlinaholic,False,hoechlinaholic,"Lover of all things Tyler Hoechlin and Dylan O'Brien.                                     
https://t.co/LF6mhTGqtC",1161275660695982081,Smallville,False
1913058444,,https://pbs.twimg.com/profile_images/1518751466969780224/6o5g5A9C_normal.jpg,,,"{'followers_count': 1515, 'following_count': 1583, 'tweet_count': 44324, 'listed_count': 12}",TheClintBobski,False,Clint FREAKIN’ Bobski,,1008398434037108736,"Pittsburgh, PA",False
289137372,,https://pbs.twimg.com/profile_images/754851266358947841/A0inemul_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/L1nm4Q2BzX', 'expanded_url': 'https://www.goodreads.com/user/show/18438343-arbys-mom', 'display_url': 'goodreads.com/user/show/1843…'}]}}",https://t.co/L1nm4Q2BzX,"{'followers_count': 15, 'following_count': 31, 'tweet_count': 1796, 'listed_count': 0}",ArbysMom,False,ArbysMom,Not affiliated with Arby's restaurants. My child's initials are R.B. On the far side of 60. Cat person. She/her.,1312890521614917632,The Pacific Northwest,False
1058371440,,https://pbs.twimg.com/profile_images/791069394176647168/ULJMs-U1_normal.jpg,,,"{'followers_count': 56, 'following_count': 156, 'tweet_count': 4070, 'listed_count': 0}",Hash_2Y,False,ℍ𝕤𝕒ℍ🍕,茶色い食べ物が好き。,,岐阜,False
25495549,,https://pbs.twimg.com/profile_images/1462085262394023946/NyO2efBR_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3aito90sfL', 'expanded_url': 'http://bit.ly/2fvkgaa', 'display_url': 'bit.ly/2fvkgaa'}]}, 'description': {'mentions': [{'start': 5, 'end': 18, 'username': 'tylerrjoseph'}]}}",https://t.co/3aito90sfL,"{'followers_count': 256, 'following_count': 396, 'tweet_count': 16032, 'listed_count': 9}",annajfernandez,False,A N N A,when @tylerrjoseph dances amirite?,831210796629651456,Singapore,False
2687227177,,https://pbs.twimg.com/profile_images/1442126667258863624/x1sqgV0-_normal.jpg,,,"{'followers_count': 2543, 'following_count': 294, 'tweet_count': 3106, 'listed_count': 22}",FIRE201745,False,FIRE生活中,45歳2.5億円でFIRE突入⇒現在アラフィフ4億前後▶️投資全般、FIREライフ、スモールビジネス裏事情を発信▶️零細経営者、放置中でも惰性で売上継続中▶️永久保有戦略、300銘柄超保有、丸3年売却ナシ▶️優待クロスは年間数百銘柄▶️余裕枠でレバレッジETF、レバ投信、CFD▶️B&Iクワドラント▶️リプ歓迎！,1485110734400806916,,False
1010875453677006848,,https://pbs.twimg.com/profile_images/1489871309488406532/2ZYZOnjW_normal.jpg,"{'description': {'mentions': [{'start': 31, 'end': 44, 'username': 'playboicarti'}]}}",,"{'followers_count': 178, 'following_count': 2066, 'tweet_count': 62105, 'listed_count': 9}",suisogenshi,False,𖤐💜𖤐,🎌21歳/ミリシタイベントスコア1位最年少(ReTale)/♥@playboicarti,1520839224253358080,ᡕᠵ᠊ᡃ່࡚ࠢ࠘ ⸝່ࠡࠣ᠊߯᠆ࠣ࠘ᡁࠣ࠘᠊᠊ࠢ࠘𐡏,False
346716320,,https://pbs.twimg.com/profile_images/834990322979647488/e-tKXanl_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HrpHPTtx4I', 'expanded_url': 'http://instagram.com/digitalsneakergeek', 'display_url': 'instagram.com/digitalsneaker…'}]}, 'description': {'hashtags': [{'start': 135, 'end': 143, 'tag': 'GoPokes'}, {'start': 144, 'end': 152, 'tag': 'GoDucks'}]}}",https://t.co/HrpHPTtx4I,"{'followers_count': 747, 'following_count': 836, 'tweet_count': 54239, 'listed_count': 19}",DatBoiTanno,False,Lil Tanno From 79th,"“I’m an Alpha dude. You throw me to the wolves, and I’m going to come back leading the whole pack. Everybody knows that.”STW✈️TXK✈️EUG #GoPokes #GoDucks",1512264209760854016,,False
1353754141080899585,,https://pbs.twimg.com/profile_images/1497223054715404294/JxR7f4sk_normal.jpg,,,"{'followers_count': 4, 'following_count': 49, 'tweet_count': 379, 'listed_count': 0}",nosoygutiii,False,Guti 🇺🇦,"Loving Cites:Skylines
Developer of Ball Run and Scratch music player. Play them on Scratch!",,"Barcelona, Espanya",False
103623184,,https://pbs.twimg.com/profile_images/558369892731084800/dKZuc0m-_normal.jpeg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cyN62iB0BY', 'expanded_url': 'http://azunyan-project.com', 'display_url': 'azunyan-project.com'}]}}",https://t.co/cyN62iB0BY,"{'followers_count': 1176, 'following_count': 3141, 'tweet_count': 31012, 'listed_count': 44}",monsieur0504,False,Seïtaro YAMAKAWA,斜陽産業で霞を食っています。アニメ（エヴァ、まどマギなど）やYouTubeが好きなインドア派。あてもなく一人旅するのが好き。ノエル撲滅委員会岡山第2支部長。,,,False
15506220,,https://pbs.twimg.com/profile_images/472153061008232449/6N8GByQQ_normal.jpeg,,,"{'followers_count': 322, 'following_count': 489, 'tweet_count': 3175, 'listed_count': 10}",chloelees,False,Chloe,"Teacher librarian, activist, dork.",,Vancouver,False
1356739258300723202,,https://pbs.twimg.com/profile_images/1491531143111393280/YWPn2C6o_normal.jpg,,,"{'followers_count': 5133, 'following_count': 5101, 'tweet_count': 22336, 'listed_count': 6}",michelle_byoung,False,Michelle_BYoung,I am a GODDAMN DELIGHT 😂,1428377597784862722,,False
2597900766,,https://pbs.twimg.com/profile_images/1465657315370151942/O4c7CEC__normal.jpg,,,"{'followers_count': 887, 'following_count': 606, 'tweet_count': 33066, 'listed_count': 5}",Fer_Olivera3,False,fer ne',,,"San Ignacio, Misiones",False
321558022,,https://pbs.twimg.com/profile_images/1405710457294495748/2Lj_MnBe_normal.jpg,,,"{'followers_count': 607, 'following_count': 504, 'tweet_count': 6426, 'listed_count': 1}",FernanLeurino,False,Freddy,-Messi y mas Messi,771501165594943488,"San Vicente, Sta Fe, Argentina",False
3529911312,,https://pbs.twimg.com/profile_images/1409893923560980486/x3Vh1CiW_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yRNTWldw7k', 'expanded_url': 'http://www.eventernote.com/users/yoeee4869', 'display_url': 'eventernote.com/users/yoeee4869'}]}}",https://t.co/yRNTWldw7k,"{'followers_count': 179, 'following_count': 141, 'tweet_count': 24652, 'listed_count': 6}",yoeee4869,False,うんちゃん⊿,元乃木坂46の堀未央奈さんを推している韓国人です。,1056196049394487296,池袋,False
119007579,,https://pbs.twimg.com/profile_images/1351464708574912512/uNFQDWgm_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JkiN6AzfC0', 'expanded_url': 'https://el-girasol.hatenablog.com/', 'display_url': 'el-girasol.hatenablog.com'}]}}",https://t.co/JkiN6AzfC0,"{'followers_count': 306, 'following_count': 270, 'tweet_count': 11579, 'listed_count': 7}",yukomt,False,きのこ,"教師、出版社の人を経て、今は高校生物の教材をつくるフリーランス。執筆者で校正者。むずかしいこともむずかしくない言葉で伝えられる人でありたい。好奇心で突っ走る日々のあちこちで、いろんな出会いに恵まれて、行き当たりばったりながらも多分けっこうしあわせに生きてる。
仕事と陸上ときのこと邦画と歌と数字と紙ねんどが好き。",1365217821286801408,広島→京都,False
1333377789261615105,,https://pbs.twimg.com/profile_images/1514529984383426568/-LQVHFVR_normal.jpg,,,"{'followers_count': 132, 'following_count': 509, 'tweet_count': 2688, 'listed_count': 2}",z_u_r_0,False,松野,"成人済、世代的にはポケモン金銀を小学生でプレイしてたくらい🌛こちらは趣味用サブ垢🌜
スカバイ楽しみ♥キャラ名💕レッツゴーピカ➜カタラーナ/剣➜シャルロッテ/💎🦪リメイク➜まどれーぬ/アルセウス➜もなか/バイオレット➔フラン",1514488500498087937,もしゃもしゃ族,False
1403772185815261192,,https://pbs.twimg.com/profile_images/1412402442579365891/hXwtsUHr_normal.jpg,"{'description': {'hashtags': [{'start': 38, 'end': 51, 'tag': 'PilatesRehab'}, {'start': 52, 'end': 67, 'tag': 'CancerSurvivor'}]}}",,"{'followers_count': 152, 'following_count': 205, 'tweet_count': 8215, 'listed_count': 1}",Kirsten_1L,False,Kirsten😊🍀🇺🇦🙏,"Export Sales, Reader, Fitness/Pilates #PilatesRehab #CancerSurvivor",1433997702929522689,,False
1136637179571007488,,https://pbs.twimg.com/profile_images/1506727930839584768/c05_4vJH_normal.jpg,"{'description': {'mentions': [{'start': 31, 'end': 42, 'username': 'itanu_dqx_'}]}}",,"{'followers_count': 206, 'following_count': 304, 'tweet_count': 42869, 'listed_count': 3}",itanu_,False,いたぬ🍜,多分山口ポケカ民ポケカやらいろいろやってる人 ドラクエ垢▶︎【@itanu_dqx_】 アイコンはイマキュさんから！,1295768547751149569,,False
1358045233355907073,,https://pbs.twimg.com/profile_images/1409713368135606273/Ef_Qnv7Z_normal.jpg,,,"{'followers_count': 7, 'following_count': 126, 'tweet_count': 205, 'listed_count': 0}",typicalwhisper,False,steph,,,,False
960840117400223745,,https://pbs.twimg.com/profile_images/1519394157395320832/4A1HxREz_normal.jpg,,,"{'followers_count': 659, 'following_count': 683, 'tweet_count': 47380, 'listed_count': 7}",vc_phi,False,φ🏥,ふぁいと読みます。飯テロよわよわ | UEC,,22IE-I ← 17I,False
143462687,,https://pbs.twimg.com/profile_images/1703570392/K3330034_normal.JPG,,,"{'followers_count': 38, 'following_count': 41, 'tweet_count': 1831, 'listed_count': 3}",megott,False,die,3DCG的な何かができるようなできないような曖昧な存在です。マルエツの半額弁当が最近の主食です。プロフィール写真を娘（2歳）が撮影してくれた自分に変えてみました。,,伊豆とか品川とか江戸川区とか,False
85431079,,https://pbs.twimg.com/profile_images/1518979922978562050/WgzX1FSu_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5q6ASNWy2f', 'expanded_url': 'https://marie-louise-designs-co.creator-spring.com', 'display_url': '…-louise-designs-co.creator-spring.com'}]}, 'description': {'hashtags': [{'start': 0, 'end': 10, 'tag': 'TeamJesus'}, {'start': 34, 'end': 41, 'tag': 'dogmom'}, {'start': 42, 'end': 48, 'tag': 'blerd'}, {'start': 49, 'end': 58, 'tag': 'womanist'}], 'mentions': [{'start': 81, 'end': 95, 'username': 'marielouiseco'}]}}",https://t.co/5q6ASNWy2f,"{'followers_count': 1331, 'following_count': 957, 'tweet_count': 105393, 'listed_count': 13}",BlerdGirl1908,False,Mrs. Kang the Conqueror,#TeamJesus | Ethel Taught Me.💚💗 | #dogmom #blerd #womanist # She|Her|Hers Owner: @marielouiseco DM if you would like to support financially,1368972895737815046,USA,False
1464838403812380677,,https://pbs.twimg.com/profile_images/1514021395306631173/2sqCTguC_normal.jpg,,,"{'followers_count': 6, 'following_count': 47, 'tweet_count': 56, 'listed_count': 0}",GebusUpNorth,False,🇷🇸Gebussian Distributor🇨🇦,,,,False
865989762678652928,,https://pbs.twimg.com/profile_images/1058824094467031041/aRpcvn-7_normal.jpg,,,"{'followers_count': 17, 'following_count': 41, 'tweet_count': 622, 'listed_count': 0}",sunflower953,False,god_dammit_earl 🇨🇦,"Heather
☆
People listen through a filter of what they want to hear.
☆
Don't stress about it - there's always tomorrow. Until the apocalypse....
☆
Shit happens",1031594793749671938,"Toronto, Ontario",False
1140886174757605376,,https://pbs.twimg.com/profile_images/1516770595857309697/DdomeQhj_normal.png,,,"{'followers_count': 1, 'following_count': 89, 'tweet_count': 9746, 'listed_count': 0}",mean_carrot,False,당근🥕,,1516000043496460288,,False
1514506083145986053,,https://pbs.twimg.com/profile_images/1515263851717033990/J-A3C7hS_normal.jpg,"{'description': {'mentions': [{'start': 56, 'end': 66, 'username': 'gurumecha'}]}}",,"{'followers_count': 0, 'following_count': 1, 'tweet_count': 28, 'listed_count': 0}",gurumechaWordle,False,ぐるめちゃ⭐︎Wordle,英単語推測ゲームWordle記録用アカウントです🧩 英検2級、第二外国語でフランス語を履修（遥か昔）🎈ぐるめちゃ@gurumecha,1521510964507545601,,False
1100264939095154688,,https://pbs.twimg.com/profile_images/1495473886699220993/OeqLJYTJ_normal.jpg,,,"{'followers_count': 94, 'following_count': 568, 'tweet_count': 3033, 'listed_count': 0}",Lucktar1,False,Lucktar,"Leftist politics, pro wrestling, Mariners baseball. He/him. Shoot catfish.",,"Idaho, USA",False
715695563090632704,,https://pbs.twimg.com/profile_images/1051634495688851456/MHJZejpj_normal.jpg,,,"{'followers_count': 187, 'following_count': 559, 'tweet_count': 9462, 'listed_count': 2}",TornadoMario347,False,Tornado the Plumber,"Hobbyist, college student, lazy. (tumblr: tornadoblognado; art tumblr: tornadospixelart)",1339998836928987139,,False
1228261198375849984,,https://pbs.twimg.com/profile_images/1477233548037873666/BHD6Uy-a_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ac3qCEVGgb', 'expanded_url': 'https://curiouscat.qa/meandthestarz', 'display_url': 'curiouscat.qa/meandthestarz'}]}, 'description': {'mentions': [{'start': 148, 'end': 159, 'username': 'shinyartt1'}]}}",https://t.co/ac3qCEVGgb,"{'followers_count': 244, 'following_count': 359, 'tweet_count': 4886, 'listed_count': 1}",meandthestarz,False,ada` moon knight spoiler,"🧷
she/they/he intp




hesabımda canımın istediğini paylaşıyorum çok da takılmayın yani


 Owl house, gravity falls, doctor who stan
çizim hesabım: @shinyartt1",,tardis,False
17074378,,https://pbs.twimg.com/profile_images/783010676692221954/bahye-NC_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FhBOxSnuCW', 'expanded_url': 'https://highlakesebikes.com', 'display_url': 'highlakesebikes.com'}]}, 'description': {'hashtags': [{'start': 111, 'end': 118, 'tag': 'inBend'}]}}",https://t.co/FhBOxSnuCW,"{'followers_count': 7476, 'following_count': 7600, 'tweet_count': 29706, 'listed_count': 317}",OregonBev,False,Beverly A. Michaelis,"Co-owner, High Lakes eBikes. Recovering practice management attorney. ❤️ biking, hiking, kayaking, snowshoeing #inBend Oregon. PAC12 fan, step mom.",,Oregon,False
2322471338,,https://pbs.twimg.com/profile_images/534126374470963201/ZAC5D81W_normal.jpeg,"{'description': {'hashtags': [{'start': 40, 'end': 49, 'tag': 'くらさんかわいい'}, {'start': 50, 'end': 55, 'tag': 'ポケGO'}, {'start': 56, 'end': 61, 'tag': 'プロセカ'}, {'start': 62, 'end': 67, 'tag': 'リヴリー'}, {'start': 68, 'end': 72, 'tag': 'あつ森'}], 'mentions': [{'start': 16, 'end': 32, 'username': 'oshushidayobook'}]}}",,"{'followers_count': 256, 'following_count': 485, 'tweet_count': 46449, 'listed_count': 7}",mfr_318,False,まふらー🐹🛡💀🌾,子供向け大好き人妻🐹 アイコンは@oshushidayobook の企画にて。 #くらさんかわいい #ポケGO #プロセカ #リヴリー #あつ森 RTの非表示推奨🥺,,くらさんの隣。,False
3189171985,,https://pbs.twimg.com/profile_images/1502592425935908864/xsn9Un67_normal.png,"{'description': {'hashtags': [{'start': 43, 'end': 52, 'tag': 'rey_memo'}]}}",,"{'followers_count': 126, 'following_count': 48, 'tweet_count': 134286, 'listed_count': 5}",santoki0585,False,레이,20⬆️ / FUB free / 비팔알림 off / 팔로비추 / rt많음 / #rey_memo,1422864649687429126,오타쿠,False
932830597,,https://pbs.twimg.com/profile_images/1514789138691604487/Qmx-e2yb_normal.jpg,,,"{'followers_count': 927, 'following_count': 1227, 'tweet_count': 17287, 'listed_count': 7}",MurrayYaganiski,False,Murray,"Edmonton Oilers,
Saskatchewan Roughriders 

Slava Ukraini",,"Moose Jaw, SK Canada",False
555314957,,https://pbs.twimg.com/profile_images/548327463449669632/jqWCawyo_normal.jpeg,"{'description': {'mentions': [{'start': 17, 'end': 29, 'username': 'tatunokosso'}]}}",,"{'followers_count': 695, 'following_count': 898, 'tweet_count': 61628, 'listed_count': 35}",eva1Style,False,本だし,ペロッん～良いダシ!! アイコン：@tatunokossoさんから頂きました。,,,False
284078625,,https://pbs.twimg.com/profile_images/3016274593/3e6f38792a4d3c3d8a5c564a3d63563c_normal.jpeg,,,"{'followers_count': 78, 'following_count': 634, 'tweet_count': 996, 'listed_count': 0}",GFMCG,False,Gemma McGrane,,,Dublin,False
2700416293,,https://pbs.twimg.com/profile_images/1480222024606052353/S4_sBdr6_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fPRrAtj7Mf', 'expanded_url': 'http://www.instagram.com/im.sy.mi', 'display_url': 'instagram.com/im.sy.mi'}]}}",https://t.co/fPRrAtj7Mf,"{'followers_count': 7486, 'following_count': 855, 'tweet_count': 14261, 'listed_count': 31}",vagabond_sy,False,임수연 IM Sooyeon,씨네21 기자. 리트윗이 꼭 동의를 의미하지는 않습니다. 업무 관련 연락은 imsy@cine21.com,1519947634659962880,,True
1602329346,,https://pbs.twimg.com/profile_images/1245368869339848705/VvEcjHLD_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WTOWgvlXNb', 'expanded_url': 'https://soundcloud.com/5gxxoggwwbuk', 'display_url': 'soundcloud.com/5gxxoggwwbuk'}]}, 'description': {'mentions': [{'start': 19, 'end': 34, 'username': 'raccoonsingbox'}]}}",https://t.co/WTOWgvlXNb,"{'followers_count': 88, 'following_count': 84, 'tweet_count': 113846, 'listed_count': 2}",monicaj00251,False,오리너굴🥑🍐,📦 Sometimes I sing @raccoonsingbox 🍔,,虹会 i☆Ris,False
50988108,,https://pbs.twimg.com/profile_images/1502268737545981953/T9asShrd_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iGebSsG6J6', 'expanded_url': 'http://wingsofdr3ams.tumblr.com', 'display_url': 'wingsofdr3ams.tumblr.com'}]}, 'description': {'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/HZlihy0727', 'expanded_url': 'http://discordapp.com/destinyreb3l#3223', 'display_url': 'discordapp.com/destinyreb3l#3…'}]}}",https://t.co/iGebSsG6J6,"{'followers_count': 51, 'following_count': 381, 'tweet_count': 4113, 'listed_count': 0}",alild3vilinside,False,͡ ପଓ࿚ ͜*¨*•.¸¸ପଓ,"☉🦀 |🌙ᏉᎥཞɠo| ↟🦂 
ᵈᵒ ⁿᵒᵗ ᵈⁱˢᵗᵘʳᵇ 🏳️‍🌈 https://t.co/HZlihy0727 🦋",1501436143086501891,Singapore,False
113278094,,https://pbs.twimg.com/profile_images/1416617737187594243/NUZmaE6A_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bKor6TbsYY', 'expanded_url': 'https://youtube.com/channel/UCuRp-O1fv4BVTallWpzq_WA', 'display_url': 'youtube.com/channel/UCuRp-…'}]}, 'description': {'mentions': [{'start': 3, 'end': 14, 'username': 'rutasecret'}]}}",https://t.co/bKor6TbsYY,"{'followers_count': 275, 'following_count': 468, 'tweet_count': 192980, 'listed_count': 10}",rutago44,False,るた,鍵垢→@rutasecret,1474316871520317440,http://twpf.jp/rutago44,False
410918736,,https://pbs.twimg.com/profile_images/1202632764547309568/dhATeYtb_normal.jpg,,,"{'followers_count': 268, 'following_count': 325, 'tweet_count': 8370, 'listed_count': 1}",whit_toussaint,False,Whit,Don't let the smooth taste fool you. I'm a Marvel Girl with a DC Habit. A Sci-fi nerd & definitely a serious blazer addict. GA 🍑 in the BIG 🍎. 💚💕💚💕,,"Queens, NY",False
326072595,,https://pbs.twimg.com/profile_images/1418594419/image_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TvhcfE1d3O', 'expanded_url': 'http://www.soundcloud.com/the-clocktoys', 'display_url': 'soundcloud.com/the-clocktoys'}]}}",https://t.co/TvhcfE1d3O,"{'followers_count': 420, 'following_count': 344, 'tweet_count': 15970, 'listed_count': 23}",clocktoys,False,The Clocktoys,"Indie/Synth Pop Singer-Songwriter. Making big music with just an old iPhone, a few apps and a vivid imagination. Lifelong NUFC supporter. Apt to take the piss.",,London,False
23470935,,https://pbs.twimg.com/profile_images/959790815886303232/uoBIo3Xv_normal.jpg,,,"{'followers_count': 147, 'following_count': 53, 'tweet_count': 6307, 'listed_count': 0}",tennis70,False,Boggled Mind,"21 yrs in army, 20 yrs working in Africa and Asia as civil eng. Life experience made me a liberal.",,,False
2893589870,,https://pbs.twimg.com/profile_images/1314920477039624192/WAbRcdce_normal.jpg,,,"{'followers_count': 56, 'following_count': 173, 'tweet_count': 13143, 'listed_count': 0}",ranosk3dayo,False,らの助,非現実たのしい〜　20↑,,,False
1941027798,,https://pbs.twimg.com/profile_images/1473223309387235333/Mrr4Mog1_normal.jpg,,,"{'followers_count': 30, 'following_count': 146, 'tweet_count': 8795, 'listed_count': 0}",bell_xiu,False,꽃기린,내 여린 맘으로 피워낸 나의 사랑을 너에게 꺾어줄게,1208645193290747904,,False
1233974616781025285,,https://pbs.twimg.com/profile_images/1321445839395385352/i2AqmzLF_normal.jpg,,,"{'followers_count': 4, 'following_count': 103, 'tweet_count': 349, 'listed_count': 0}",lazysloth9713,False,れいじ,大企業勤務の異常独身男性、個人意見の観測と出力。フォロバしません。/高配当株投資(2021年税引前配当370万)/将棋ウォーズ2段・クエスト3段/ダイエット-20kg,,,False
1149607615,,https://pbs.twimg.com/profile_images/1512495916984512512/aTPoWKUc_normal.jpg,,,"{'followers_count': 219, 'following_count': 323, 'tweet_count': 3978, 'listed_count': 1}",Harrisinho_,False,🦑,Getting Weird Since 99,1228712826119823360,"Miami Beach, FL",False
865962365568729089,,https://pbs.twimg.com/profile_images/1515181143196196874/WWyCBPuD_normal.jpg,"{'description': {'hashtags': [{'start': 0, 'end': 33, 'tag': 'EveryBillionaireIsAPolicyFailure'}]}}",,"{'followers_count': 797, 'following_count': 1165, 'tweet_count': 281, 'listed_count': 10}",adamTHX1138,False,Adam,#EveryBillionaireIsAPolicyFailure,1505652776105578496,"Oregon, USA",False
184506846,,https://pbs.twimg.com/profile_images/1001647540587122688/0H111hqH_normal.jpg,,,"{'followers_count': 285, 'following_count': 201, 'tweet_count': 16285, 'listed_count': 0}",fiammaspicoli,False,Fiumba Spicoli,Pro UFO,1203733279377154048,"La Plata, Argentina",False
729809069104627712,,https://pbs.twimg.com/profile_images/1417241411506823169/-8M_FcHz_normal.jpg,,,"{'followers_count': 1730, 'following_count': 283, 'tweet_count': 70370, 'listed_count': 12}",MartaFeliz77,False,Marta,VIVE Y DEJA VIVIR,759025965100130309,,False
1111648770725314566,,https://pbs.twimg.com/profile_images/1158366833272971265/GH5pI2Y4_normal.jpg,,,"{'followers_count': 6, 'following_count': 8, 'tweet_count': 82, 'listed_count': 0}",nadzuna727,False,【ナヅナ】🐺🌵,REALITY: 最近おやすみ 🐺🌵,1454465348174958597,,False
728375640156557313,,https://pbs.twimg.com/profile_images/1509726097512222720/ff7tFnMo_normal.jpg,"{'description': {'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/ioMkOKFGdS', 'expanded_url': 'http://twpf.jp/hkkmr_light', 'display_url': 'twpf.jp/hkkmr_light'}]}}",,"{'followers_count': 81, 'following_count': 213, 'tweet_count': 25261, 'listed_count': 0}",hkkmr_light,False,🐚えっちゃむ/Etcham🌱🧩,デレステ/ポケモン/にじさんじ沼 詳細は→https://t.co/ioMkOKFGdS 以下、お気に入りアイドル。 依田芳乃/脇山珠美/日下部若葉/神谷奈緒/大槻唯/双葉杏 🌈🕒,1520418904362811393,,False
438974940,,https://pbs.twimg.com/profile_images/1477163338270392321/YgIWsaOZ_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BnM3vccNID', 'expanded_url': 'http://twitch.tv/talliaaaa', 'display_url': 'twitch.tv/talliaaaa'}]}}",https://t.co/BnM3vccNID,"{'followers_count': 485, 'following_count': 110, 'tweet_count': 9319, 'listed_count': 2}",xotalliaa,False,tallia,"I mom, I wife, I stream and I mod. just living the dream 🌾",1471825553275641862,"Los Angeles, CA | she/her",False
