,verified,description,protected,url,public_metrics,entities,location,profile_image_url,pinned_tweet_id,name,id,username
1463079864584474627,False,Doctor of psychology in African studies.,False,https://t.co/SqzI0tyBil,"{'followers_count': 17, 'following_count': 407, 'tweet_count': 1030, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SqzI0tyBil', 'expanded_url': 'http://gofundme.com/RealPrinceOfNigeria', 'display_url': 'gofundme.com/RealPrinceOfNi…'}]}}",Nigeria,https://pbs.twimg.com/profile_images/1469779406319235089/FYccopsZ_normal.jpg,1515486723337338881,Dr. Prince,,NigeriaPrince0
1345072783169114113,False,"yo disfruto, yo me disfruto, yo te disfruto.... 💜, Roja, atea y feminista, eso nomas te digo.....// a lo imposible nadie está obligade...",False,,"{'followers_count': 192, 'following_count': 809, 'tweet_count': 4964, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1514788514893733891/SutbpLOX_normal.jpg,,Dulcesalada,,Dulcesalada1
53194478,False,Father | Husband | No-Till Farmer | Comedian | Leadership Student | Aspiring Runner & {Full-Stack Developer}| Social Entrepreneur,False,https://t.co/QGIqrQqPhs,"{'followers_count': 5849, 'following_count': 4174, 'tweet_count': 40781, 'listed_count': 7}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QGIqrQqPhs', 'expanded_url': 'http://www.quick-chap.com', 'display_url': 'quick-chap.com'}]}}","Maseru, Lesotho",https://pbs.twimg.com/profile_images/1380640680637296642/RPqwibI9_normal.jpg,1521358107842121728,S.out(Coder-Kanono),,kanonor
534460732,False,"Just this guy, ya know?",False,,"{'followers_count': 296, 'following_count': 357, 'tweet_count': 34607, 'listed_count': 7}",,,https://pbs.twimg.com/profile_images/799796463714926593/180RVyIT_normal.jpg,,Ian,,word_soup
980201523505500162,False,"Hago cosas.
• El caos no es más que el orden esperando ser descifrado•",False,https://t.co/syM3nR2Hb2,"{'followers_count': 105, 'following_count': 196, 'tweet_count': 807, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/syM3nR2Hb2', 'expanded_url': 'http://instagram.com/suucm1', 'display_url': 'instagram.com/suucm1'}]}}","Jujuy, Argentina",https://pbs.twimg.com/profile_images/1495369366220726276/kHKeyg3F_normal.jpg,980406416468037632,Su M,,SuuCM1
1303378302728634373,False,"a multi just trying to survive
jiung's choco chip 🥺🍪 & full-time for x baby (junghoon's REAL gf) 💜💚",False,https://t.co/KvCV1FuKOa,"{'followers_count': 130, 'following_count': 1489, 'tweet_count': 6213, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KvCV1FuKOa', 'expanded_url': 'http://wattpad.com/user/mckeeziiie', 'display_url': 'wattpad.com/user/mckeeziiie'}]}}",she/her || minor || joong loml,https://pbs.twimg.com/profile_images/1521679696571863041/bATi28Ef_normal.jpg,1416255396998680576,mckeeziiie_the_weeb || SEJUN & BAIN DAY 💚💙,,jiungs_chochip
1238294869350678528,False,#HARRY : you bring me home,False,,"{'followers_count': 1058, 'following_count': 313, 'tweet_count': 9392, 'listed_count': 18}","{'description': {'hashtags': [{'start': 0, 'end': 6, 'tag': 'HARRY'}]}}",22 // she/her,https://pbs.twimg.com/profile_images/1517792116205887488/Mq53vAI2_normal.jpg,1509173093180317698,gi 🤍🕯 16!!!,,goldengibees
885859270486401024,False,謎解き/ディズニー/USJ/進撃の巨人/リアル脱出ゲーム/松丸亮吾くん/推し武道/実はバク宙できる/高校生クイズ39th/松丸亮吾からの挑戦状全カット/岡山謎解き同好会@okayama_nazo,False,,"{'followers_count': 422, 'following_count': 934, 'tweet_count': 7421, 'listed_count': 2}","{'description': {'mentions': [{'start': 84, 'end': 97, 'username': 'okayama_nazo'}]}}",大都会,https://pbs.twimg.com/profile_images/1410603558077009922/D5TZKJ7h_normal.jpg,,せいや,,NS_tdrusjtitan
1352305435269885954,False,"Chico UBA, Chano lover y Cerati lover.
Hippie con Omint.
Viva la Psicología Científica",False,https://t.co/m3UI4lisO7,"{'followers_count': 78, 'following_count': 517, 'tweet_count': 1689, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/m3UI4lisO7', 'expanded_url': 'https://www.instagram.com/guidoguerra_08/', 'display_url': 'instagram.com/guidoguerra_08/'}]}}",,https://pbs.twimg.com/profile_images/1487967146319568898/YbP1XrAU_normal.jpg,1464078955942531073,Guido Guerra Ψ,,GuidoGuerra18
985257511283552258,False,"“my feelings for you will never change, so don't worry.”",False,,"{'followers_count': 1135, 'following_count': 1368, 'tweet_count': 40217, 'listed_count': 9}",,19. —s!her— owned by ts.,https://pbs.twimg.com/profile_images/1519835385643249665/o3QoH6Kb_normal.jpg,,ro🍂,,evensglow
4013965276,False,,False,,"{'followers_count': 9, 'following_count': 31, 'tweet_count': 206, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/657027370864541698/vuoGj2mS_normal.jpg,,Reginald Alexandre,,ReginaldAlexa17
724818349117591553,False,i wike it,False,,"{'followers_count': 83, 'following_count': 127, 'tweet_count': 6022, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1517774263264022528/YnJVs9WC_normal.jpg,1519079084243841024,chris evans’ little lemon cake,,bbgirlcast
1365781026392461314,False,"goro akechi rolls “worst blunt ever”, asked to leave cafe leblanc",False,https://t.co/0CxGOHUWeN,"{'followers_count': 230, 'following_count': 304, 'tweet_count': 7341, 'listed_count': 11}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0CxGOHUWeN', 'expanded_url': 'http://trackingthesound.carrd.co', 'display_url': 'trackingthesound.carrd.co'}]}}",black and yt ,https://pbs.twimg.com/profile_images/1521186849607323653/V9BGH7w1_normal.jpg,,alahna,,heletracyy
146458155,False,"River, Gallardo, la menta granizada y pizza con ananá. Eterna tesista. Profe de historia. Traficante de Stickers. *Elijo seguir estando*.",False,,"{'followers_count': 391, 'following_count': 1270, 'tweet_count': 17313, 'listed_count': 0}",,"Concepción del Uruguay, Arg",https://pbs.twimg.com/profile_images/1493970741997547523/n2Uuc9F8_normal.jpg,844290354534907904,Hilacha🥱,,del92_i
335781357,False,"Technology Geek 🤓
👨‍💻📱🎧💻🖥️",False,https://t.co/LVg07Vc57Y,"{'followers_count': 42, 'following_count': 362, 'tweet_count': 452, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LVg07Vc57Y', 'expanded_url': 'https://linktr.ee/prakharaug', 'display_url': 'linktr.ee/prakharaug'}]}}",New delhi,https://pbs.twimg.com/profile_images/1493978520095105025/399P8bqY_normal.jpg,,Prakhar Gupta,,prakharaug
1312380625622458368,False,"Watch #TheWhiteTiger on Netflix | Priyanka's memoir #Unfinished is out | Try @anomalyhaircare 💚| #AnushkaShetty
@priyankachopra
#Prabhas #Unni #MCU
Stan Acc❤️",False,,"{'followers_count': 295, 'following_count': 464, 'tweet_count': 3553, 'listed_count': 0}","{'description': {'hashtags': [{'start': 6, 'end': 20, 'tag': 'TheWhiteTiger'}, {'start': 52, 'end': 63, 'tag': 'Unfinished'}, {'start': 97, 'end': 111, 'tag': 'AnushkaShetty'}, {'start': 128, 'end': 136, 'tag': 'Prabhas'}, {'start': 137, 'end': 142, 'tag': 'Unni'}, {'start': 143, 'end': 147, 'tag': 'MCU'}], 'mentions': [{'start': 77, 'end': 93, 'username': 'anomalyhaircare'}, {'start': 112, 'end': 127, 'username': 'priyankachopra'}]}}",India,https://pbs.twimg.com/profile_images/1457533425682817034/p6ZcVxXU_normal.jpg,1360852693032394760,VS Unfinished,,VS_Unfinished
2177569607,False,"if it's not fun, I'm not doing it! true crime junkie, dog lover, happy gal!",False,,"{'followers_count': 111, 'following_count': 363, 'tweet_count': 1727, 'listed_count': 0}",,"Louisville, KY",https://pbs.twimg.com/profile_images/980975397507616768/oKYDcoef_normal.jpg,,Rocky's Mom,,LoriSpoonygal54
32675100,False,"wahoo. marketing geek. world traveler. foodie w/wine obsession. passion for watches, shoes, bags, books, and vacations.",False,,"{'followers_count': 466, 'following_count': 2020, 'tweet_count': 2508, 'listed_count': 11}",,"Arlington, VA",https://pbs.twimg.com/profile_images/426312330662514688/Mxhp2RMZ_normal.jpeg,,audra hicks,,uvaalh
39398571,False,#FlyEaglesFly #RootedInOakland #SacramentoProud,False,,"{'followers_count': 46, 'following_count': 63, 'tweet_count': 4100, 'listed_count': 0}","{'description': {'hashtags': [{'start': 0, 'end': 13, 'tag': 'FlyEaglesFly'}, {'start': 14, 'end': 30, 'tag': 'RootedInOakland'}, {'start': 31, 'end': 47, 'tag': 'SacramentoProud'}]}}",,https://pbs.twimg.com/profile_images/1511065425668235267/c1oMqY6C_normal.jpg,,Julie R.,,Mrs_Julie_R
1371081924,False,,False,,"{'followers_count': 255, 'following_count': 1256, 'tweet_count': 4364, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1493458014392750083/Ec96_rh0_normal.jpg,,Alejandro,,ale_blanquiazul
1126847409785593858,False,• keen traveller • scuba enthusiast • passable dancer • wannabe spice girl • avid anglophile • devoted swiftie • corgi mama • adventure seeker,False,,"{'followers_count': 24, 'following_count': 306, 'tweet_count': 447, 'listed_count': 0}",,"Charlotte, NC",https://pbs.twimg.com/profile_images/1319473195674722304/g4hBFlzI_normal.jpg,,Jessica (Taylor’s Version),,jesstweets13
44922296,False,,False,,"{'followers_count': 488, 'following_count': 369, 'tweet_count': 8719, 'listed_count': 1}",,"Jakarta Selatan, DKI Jakarta",https://pbs.twimg.com/profile_images/1371060746356887559/_SdQ7Ah2_normal.jpg,,𝕚𝕟𝕕𝕣𝕚 ⛅️,,sepnpoach
3242375543,False,Black woman. Playwright. Screenwriter. Actor. Nerd. Defender of Teenage Girls. She/her. NYU MFA '19,False,,"{'followers_count': 388, 'following_count': 213, 'tweet_count': 44202, 'listed_count': 3}",,The Stars,https://pbs.twimg.com/profile_images/1244739444105777160/C5OiP_Xm_normal.jpg,1240808685431140357,Raven,,theravenmonroe
141869297,False,As you know madness is like gravity.. all it needs is a little push 🤡,False,,"{'followers_count': 418, 'following_count': 1241, 'tweet_count': 32069, 'listed_count': 23}",,Mumbai,https://pbs.twimg.com/profile_images/1504861770585821185/JNoGNCn8_normal.jpg,889788707116601344,Arjun,,i_Rjun71
15165409,False,"Rabbi and RDEI Director @ReconJudaism, @RRC_edu, author, musician, 🇺🇸 Army Veteran, bookings @apbspeakers 🏳️‍🌈🌱 @Recording_King & @Paigemusical artist",False,https://t.co/qdbmsg3AEu,"{'followers_count': 21631, 'following_count': 990, 'tweet_count': 65405, 'listed_count': 237}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qdbmsg3AEu', 'expanded_url': 'https://koji.to/RabbiSandra', 'display_url': 'koji.to/RabbiSandra'}]}, 'description': {'mentions': [{'start': 24, 'end': 37, 'username': 'ReconJudaism'}, {'start': 39, 'end': 47, 'username': 'RRC_edu'}, {'start': 93, 'end': 105, 'username': 'apbspeakers'}, {'start': 112, 'end': 127, 'username': 'Recording_King'}, {'start': 130, 'end': 143, 'username': 'Paigemusical'}]}}","North Carolina, USA",https://pbs.twimg.com/profile_images/1446795307438706691/oRcTX8os_normal.jpg,1443936680323555330,Rabbi Sandra Lawson,,rabbisandra
3041074452,False,뮤지컬 커뮤 파판14 로아│H @ gom_pf 님 cm,False,,"{'followers_count': 266, 'following_count': 308, 'tweet_count': 8490, 'listed_count': 4}",,,https://pbs.twimg.com/profile_images/1323457964611530752/kig4uJ0u_normal.jpg,1520785863365382144,천랑,,Ch_M_Rorang
240518995,False,"•  👩‍👧‍👧🐶👩🏼‍🍳👩🏼‍🏫 🦀 •
.
.
. 
. 
.
Lista, bonita y embustera. Mucho mejor que esa jirafona insípida",False,,"{'followers_count': 358, 'following_count': 196, 'tweet_count': 36201, 'listed_count': 0}",,Buenos Aires - Avellaneda,https://pbs.twimg.com/profile_images/1250205258229387264/tNebhCyQ_normal.jpg,,- J🌹,,JulietaCocu
1720187324,False,just a girl tryin’ to find her way. South Carolina is where I live but not where I’m from.,False,,"{'followers_count': 41, 'following_count': 236, 'tweet_count': 1126, 'listed_count': 0}",,"Camden, SC",https://pbs.twimg.com/profile_images/1460773714233024515/CfrlrvqA_normal.jpg,,jessie,,jessica_1778
24563,False,"Design Director at Monograph&Co. Creating dreamy floral landscapes, blurring the lines between reality and fiction. NFTs & more— https://t.co/ZCG2YYVk0B",False,https://t.co/Y0101z2rBy,"{'followers_count': 1027, 'following_count': 171, 'tweet_count': 1587, 'listed_count': 32}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Y0101z2rBy', 'expanded_url': 'https://opensea.io/collection/sophiaahamed-collection', 'display_url': 'opensea.io/collection/sop…'}]}, 'description': {'urls': [{'start': 129, 'end': 152, 'url': 'https://t.co/ZCG2YYVk0B', 'expanded_url': 'https://taplink.cc/monographco', 'display_url': 'taplink.cc/monographco'}]}}","Vancouver BC, Canada",https://pbs.twimg.com/profile_images/1513681716447227904/Sevy7kDk_normal.jpg,1515361122521518081,Sophia Ahamed,,sophiaahamed
1453211545903648771,False,❤️🌈🎶☮️ | INFP | any pronouns | guitarist | @nirvana & @thebeatles,False,,"{'followers_count': 9, 'following_count': 140, 'tweet_count': 2805, 'listed_count': 0}","{'description': {'mentions': [{'start': 43, 'end': 51, 'username': 'nirvana'}, {'start': 54, 'end': 65, 'username': 'thebeatles'}]}}",ur room,https://pbs.twimg.com/profile_images/1503211469877383169/ujQIaPSq_normal.jpg,1519569892009459712,jesus,,cumasy0uare
168574723,False,バカンスと称してひきこもりたい,False,,"{'followers_count': 24, 'following_count': 54, 'tweet_count': 13123, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/875668814276435968/qhgMBvFG_normal.jpg,,はるんぱす@こうぺんちゃんらんぶ,,harunpass
45863156,False,"Huge fan of Carrie Underwood, buzztime trivia, Penguins, Steelers and Penn State!  Payroll guru 💰 Marathoner 🥇",False,,"{'followers_count': 125, 'following_count': 136, 'tweet_count': 2765, 'listed_count': 1}",,Pennsylvania,https://pbs.twimg.com/profile_images/790363070505873408/JkHouzHe_normal.jpg,,Rob Polinsky,,poman927
159694976,False,名古屋在住のSEです。,False,,"{'followers_count': 5, 'following_count': 19, 'tweet_count': 88, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1502939668916367360/4kXp471V_normal.jpg,,ひとみ,,pyu_tan
1029071053,False,アニメと女性声優とガジェット。好きなモノ(主にガジェット)を好きに話すブログをやってます。好きなモノは好きなうちに好きなだけ。Amazon アソシエイト参加,False,https://t.co/CDei01yIti,"{'followers_count': 268, 'following_count': 467, 'tweet_count': 24898, 'listed_count': 5}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CDei01yIti', 'expanded_url': 'https://free-from-work.com', 'display_url': 'free-from-work.com'}]}}",,https://pbs.twimg.com/profile_images/1461099997035122688/S3z97SGJ_normal.jpg,1520720210172706816,よーやっと,,aaaiii0214
1123949904420904966,False,"Nothing is Impossible .👌Be humble . Leave a Legacy 
❤ Barcelona is my Life",False,,"{'followers_count': 43, 'following_count': 129, 'tweet_count': 291, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1423423238466588684/3mcL51lC_normal.jpg,1414381064097779714,Mazen Othman,,MazenSOsman1
85500743,False,新宿界隈のとある会社に所属。アニメと教育テレビとゲームだけで育ったらこうなるというまねしちゃいけない見本。最近はノスタルジア、ときめきアイドル、アニメ、アニソン、電子書籍関連とXboxのツイートをよくします。Xbox(フレンド随時募集):CIRON460460,False,,"{'followers_count': 970, 'following_count': 1368, 'tweet_count': 121625, 'listed_count': 62}",,尻鯖ウィンダス水の区,https://pbs.twimg.com/profile_images/2627089371/im1tvqeyxxdyuxsch3bh_normal.jpeg,1244964209118425088,Ciron,,Ciron460
900604458589052928,False,Wife Mother Daughter & Sister. Love my family and my dog ! Sport crazy especially Footy (WCE & Perth Demons) and Swimming (doing it not watching),False,,"{'followers_count': 362, 'following_count': 619, 'tweet_count': 21948, 'listed_count': 1}",,"Perth, Western Australia",https://pbs.twimg.com/profile_images/1477277034652975110/tz1hm0xl_normal.jpg,,Jane Angel 💙💛🦅 🐾,,JaneMAngel
2539210274,False,たにさやさんのおかおがすき,False,,"{'followers_count': 559, 'following_count': 676, 'tweet_count': 138387, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1515330177819054086/xOQfsyF4_normal.jpg,1492893657455759363,ショ糖,,shotoshotto
1274835780054155264,False,for the sweetest valentine boy #JAEHYUN #재현 🍑 #NCT127 #NCT #SUPERM casual: #NCTDREAM #WAYV i ❤️ catboys.  she/her. always proud of jaehyun 💚 18+,False,https://t.co/Nwh1KQLs3O,"{'followers_count': 87, 'following_count': 134, 'tweet_count': 8768, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Nwh1KQLs3O', 'expanded_url': 'http://curiouscat.me/peachentine', 'display_url': 'curiouscat.me/peachentine'}]}, 'description': {'hashtags': [{'start': 31, 'end': 39, 'tag': 'JAEHYUN'}, {'start': 40, 'end': 43, 'tag': '재현'}, {'start': 46, 'end': 53, 'tag': 'NCT127'}, {'start': 54, 'end': 58, 'tag': 'NCT'}, {'start': 59, 'end': 66, 'tag': 'SUPERM'}, {'start': 75, 'end': 84, 'tag': 'NCTDREAM'}, {'start': 85, 'end': 90, 'tag': 'WAYV'}]}}","United States, Central Time",https://pbs.twimg.com/profile_images/1502808557074362371/nHmi7HQV_normal.jpg,1476577426226520068,manda,,peachentine
262326070,False,Simply the worst.,False,,"{'followers_count': 94, 'following_count': 503, 'tweet_count': 6641, 'listed_count': 3}",,I'm Everywhere,https://pbs.twimg.com/profile_images/1221820264066973696/dSUEbdYP_normal.jpg,,Neil Parkes,,NeilParkes13
194295354,False,«Omnia vincit Amor; et nos cedamus Amori» #ManeTL #Piolin,False,https://t.co/LZwBZBc8MR,"{'followers_count': 474, 'following_count': 356, 'tweet_count': 24947, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LZwBZBc8MR', 'expanded_url': 'http://Instagram.com/ManeTL', 'display_url': 'Instagram.com/ManeTL'}]}, 'description': {'hashtags': [{'start': 42, 'end': 49, 'tag': 'ManeTL'}, {'start': 50, 'end': 57, 'tag': 'Piolin'}]}}",Barranquilla Colombia,https://pbs.twimg.com/profile_images/1489743914428940294/TV9rmQl2_normal.jpg,934280573505495040,Manuel Tapia L,,ManeTL
310286701,False,"Writer, podcaster and pop culture aficionado.",False,https://t.co/rI3VVyaxx8,"{'followers_count': 230, 'following_count': 98, 'tweet_count': 31931, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rI3VVyaxx8', 'expanded_url': 'https://linktr.ee/nohipsters', 'display_url': 'linktr.ee/nohipsters'}]}}","Washington, DC",https://pbs.twimg.com/profile_images/1245867297551659009/qKTfuLyI_normal.jpg,,Ronse.,,Ronse325
104662417,False,偽サードウェーブ系男子,False,,"{'followers_count': 808, 'following_count': 992, 'tweet_count': 88007, 'listed_count': 70}",,さいたま─（ ﾟ ∀ ﾟ ）ー,https://pbs.twimg.com/profile_images/529497353825161216/b6p_2AgC_normal.png,1476363145438724096,みっちー,,seuche2000
2934025908,False,"🌷#FreeAssange#ClosetheCamps #BlackLivesMatter #M#M4A#FeministsforBernie #Bernie2020
 @Tufts @HarvardDivinity @NovaSoutheastern #immodestwomen",False,,"{'followers_count': 2472, 'following_count': 3035, 'tweet_count': 45307, 'listed_count': 46}","{'description': {'hashtags': [{'start': 28, 'end': 45, 'tag': 'BlackLivesMatter'}, {'start': 72, 'end': 83, 'tag': 'Bernie2020'}, {'start': 127, 'end': 141, 'tag': 'immodestwomen'}], 'mentions': [{'start': 85, 'end': 91, 'username': 'Tufts'}, {'start': 92, 'end': 108, 'username': 'HarvardDivinity'}, {'start': 109, 'end': 126, 'username': 'NovaSoutheastern'}]}}",,https://pbs.twimg.com/profile_images/545609139712315392/uZ6va5af_normal.jpeg,,"O.M. Ken, PhD (Conflict Analysis and Resolution)",,elevate67
86394635,False,"Internet, Psychology, Behavioral Economics, Gaming",False,,"{'followers_count': 200, 'following_count': 727, 'tweet_count': 909, 'listed_count': 0}",,Mexico,https://pbs.twimg.com/profile_images/1519398685473394689/YAZ7odc-_normal.jpg,,Jesús Gallegos,,jgallegosp
3989330313,False,"Imperfect Christ-follower, USAF Brat, Mom, Dog-mom, Nerd. Do-gooder. Interests incl VGK Hockey, int’l Relations, sust. dev, theology. Mostly unabashed optimist.",False,,"{'followers_count': 198, 'following_count': 473, 'tweet_count': 5178, 'listed_count': 3}",,"Arkansas, USA",https://pbs.twimg.com/profile_images/1430965267551637504/HG3aXxAc_normal.jpg,,Cindy (RazorKnight),,CLSRoach
80660401,False,"Lifeislikeacoin. Youcanspenditanywayyouwish, butyoucanonlyspenditonce.",False,,"{'followers_count': 1727, 'following_count': 4155, 'tweet_count': 32354, 'listed_count': 3}",,,https://pbs.twimg.com/profile_images/1192833534462816256/FIskqxPa_normal.jpg,,ps_from_cali,,ps_from_cali
1400309044850487297,False,天安門事件,False,,"{'followers_count': 10, 'following_count': 19, 'tweet_count': 3072, 'listed_count': 1}",,,https://pbs.twimg.com/profile_images/1400309412380610561/pp_AbMBK_normal.jpg,,ゆうほう,,euphow468
397050564,False,,False,,"{'followers_count': 4, 'following_count': 143, 'tweet_count': 203, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1293766467154874370/9jb88iYD_normal.jpg,,Jake Drew,,JakeDrew2
513583461,False,"Left. Lots of dog pictures and moaning about nonsense.
Peacefully if we can, violently if you annoy me a bit.
Sto imparando a parlare italiano.
He/Him",False,,"{'followers_count': 616, 'following_count': 1202, 'tweet_count': 35542, 'listed_count': 4}",,Liverpool [Socialist Republic],https://pbs.twimg.com/profile_images/1519934398111666176/HlPlNVP5_normal.jpg,,James,,jay_kay30_
157947071,False,,False,https://t.co/DE5ZiEkym5,"{'followers_count': 27, 'following_count': 17, 'tweet_count': 134, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DE5ZiEkym5', 'expanded_url': 'https://abhishekmani1996.github.io/', 'display_url': 'abhishekmani1996.github.io'}]}}","New York, USA",https://pbs.twimg.com/profile_images/1299497261907365888/tOKzK8qb_normal.jpg,,Abhishek Mani,,abhishek_mani13
1704413916,False,"""You took me to a place I didn’t understand. Then left me there alone.""  'Snow Country'~ Sebastian Faulks",False,,"{'followers_count': 13800, 'following_count': 3134, 'tweet_count': 157253, 'listed_count': 439}",,"Yarm, England",https://pbs.twimg.com/profile_images/1520965971426611200/iNpokO9S_normal.jpg,1521845653806194700,Jan,,geminicat7
245546164,False,Haciendo con lo que hay....y  a ser con eso!!,False,,"{'followers_count': 20, 'following_count': 188, 'tweet_count': 616, 'listed_count': 1}",,,https://pbs.twimg.com/profile_images/1124660678286041089/lynNU4Xw_normal.jpg,,silvana fernandez,,srfpsi
341106145,False,❤ @theredberuska ❤ | Scooby-Doo scholar | Yu-Gi-Oh! scrub | Pokemon Master | Software developer | he/him,False,https://t.co/cbyAbgURTW,"{'followers_count': 252, 'following_count': 752, 'tweet_count': 10628, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cbyAbgURTW', 'expanded_url': 'http://github.com/zackeezy', 'display_url': 'github.com/zackeezy'}]}, 'description': {'mentions': [{'start': 2, 'end': 16, 'username': 'theredberuska'}]}}",,https://pbs.twimg.com/profile_images/1454511243772010499/cCdBEP9Q_normal.jpg,1443622729396232192,Zack,,zackeezy
470532954,False,,False,,"{'followers_count': 48, 'following_count': 177, 'tweet_count': 3733, 'listed_count': 0}",,"Hamburg, Germany",https://pbs.twimg.com/profile_images/1504428676460560385/oxHGuwT8_normal.jpg,1315909889399623680,.,,nureons
560992068,False,ไม่ใส่ not all นะ,False,,"{'followers_count': 21611, 'following_count': 192, 'tweet_count': 326588, 'listed_count': 12}",,,https://pbs.twimg.com/profile_images/1514919231422271489/lMk2b5nJ_normal.jpg,1476963141942607872,ตม,,torandmore
775560946412457984,False,"🌿Jesus Follower - God is Love 🌿, LGBTQ Ally, #SaveDemocracy #Arrest45, 💜Love thy neighbor💜 
MandyKilpatrick@CounterSocial 
and I'm on Facebook. 🙂",False,,"{'followers_count': 3779, 'following_count': 4993, 'tweet_count': 315825, 'listed_count': 1}","{'description': {'hashtags': [{'start': 45, 'end': 59, 'tag': 'SaveDemocracy'}, {'start': 60, 'end': 69, 'tag': 'Arrest45'}]}}","Montana, USA",https://pbs.twimg.com/profile_images/775619650528743425/LGKV9h7F_normal.jpg,1417027486534172673,Mandy Kilpatrick,,MandyKilpatric4
289119237,False,,False,,"{'followers_count': 16, 'following_count': 985, 'tweet_count': 1503, 'listed_count': 0}",,"Berkeley, CA",https://pbs.twimg.com/profile_images/1007458568331669504/Wyo7eUVu_normal.jpg,,Melissa Gray,,Melbeegray
289785727,False,"plucking a memorable melody, one note at a time.",False,,"{'followers_count': 131, 'following_count': 1070, 'tweet_count': 5323, 'listed_count': 3}",,"Oregon, USA",https://pbs.twimg.com/profile_images/1501768134780276736/jctPLVml_normal.jpg,,tim,,CharminglyQuip
889968703944613889,False,英国&台灣の鉄道とその模型が好きな人,False,,"{'followers_count': 30, 'following_count': 184, 'tweet_count': 748, 'listed_count': 0}",,どこか,https://pbs.twimg.com/profile_images/1509459352649801732/hSoVCzrX_normal.jpg,,あずまたろこ,,Taroko_Azuma
94509387,False,"Gamer, YA fic lover, anime enthusiast, Lesbian x3000, She/They, Writing = hobby, 1/3 of a love triangle with @pariah1165 & @reiining__ 🥰 PFP by @MaggieDerrick",False,,"{'followers_count': 206, 'following_count': 686, 'tweet_count': 47817, 'listed_count': 0}","{'description': {'mentions': [{'start': 109, 'end': 120, 'username': 'pariah1165'}, {'start': 123, 'end': 134, 'username': 'reiining__'}, {'start': 144, 'end': 158, 'username': 'MaggieDerrick'}]}}",,https://pbs.twimg.com/profile_images/1241490835268685833/kUVMm2Sf_normal.jpg,,Rainbow,,Rainbowlover25
259600621,False,Working for the Man every night and day.,False,,"{'followers_count': 11, 'following_count': 123, 'tweet_count': 214, 'listed_count': 0}",,"California, USA",https://pbs.twimg.com/profile_images/2443532268/image_normal.jpg,,Kevin McFarlane,,becomingKafka
78681375,False,"'Here she comes, laughter in her kiss. Here she comes shame upon her lips.'",False,,"{'followers_count': 52, 'following_count': 367, 'tweet_count': 1861, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1251483433689382913/IPQRNqyw_normal.jpg,,AnnieC,,ainenicar
112684747,False,美味しいもののために生きていきたい 美味しく食べるために生きていきたい 産後の体重増に戦慄している 2015.12生まれの娘、2018.05産まれの息子。育児向きの性格ではないけどがんばってる,False,,"{'followers_count': 83, 'following_count': 140, 'tweet_count': 31955, 'listed_count': 4}",,都会市田舎区,https://pbs.twimg.com/profile_images/1050200072988680195/954VfKAW_normal.jpg,,かず・えま,,KZ_KHK
3196318664,False,"UW Senior🤙🏻 New found lover of painting, mediocre tuba player, and frequent goer of Taco Bell🌮🌮",False,,"{'followers_count': 208, 'following_count': 574, 'tweet_count': 2075, 'listed_count': 1}",,,https://pbs.twimg.com/profile_images/1502009166168158216/dC36vSkK_normal.jpg,,Bailey Anderson,,sousababe28
