id,protected,verified,description,name,profile_image_url,url,public_metrics,username,location,entities,pinned_tweet_id
2403093204.0,False,False,,Ovejita,https://pbs.twimg.com/profile_images/1424542223195062278/AR4tf56F_normal.jpg,,"{'followers_count': 87, 'following_count': 726, 'tweet_count': 18488, 'listed_count': 0}",EliteOveja,,,
107992931.0,False,False,エディター。ワグネリアン歴48年目、FC東京SOCIO歴23年目、FC東京ビッグフレームス歴15年目、草サッカー歴21年目、三級審判員歴3年目。,ワグネリアン,https://pbs.twimg.com/profile_images/1355791669245825027/7AlVX1oc_normal.jpg,,"{'followers_count': 174, 'following_count': 443, 'tweet_count': 3318, 'listed_count': 33}",wagner1868,Tokyo,,
1.4672063401122284e+18,False,False,♕ • 𝕎ife • 𝕄other • 𝕄ichigander • 𝕋eacher • 🖤,𝔸mber French,https://pbs.twimg.com/profile_images/1482357776617771010/PCpBLtWq_normal.jpg,,"{'followers_count': 11, 'following_count': 55, 'tweet_count': 140, 'listed_count': 0}",am_french_,,,
441240745.0,False,False,,Tommy Helfrich,https://pbs.twimg.com/profile_images/722608277171871744/JedmT4lc_normal.jpg,,"{'followers_count': 90, 'following_count': 1447, 'tweet_count': 2188, 'listed_count': 1}",tommyhelfrich,"Lawrence, KS, USA",,
21454370.0,False,False,,Toby Dodgen,https://pbs.twimg.com/profile_images/1503225707526164484/vayopRQV_normal.jpg,,"{'followers_count': 187, 'following_count': 480, 'tweet_count': 10960, 'listed_count': 6}",TobyDodgen,,,
3008440851.0,False,False,"designs & creates stuff, bakes stuff, teaches stuff.. believer in sewing machine therapy ..",Cynthia Stewart,https://pbs.twimg.com/profile_images/1304318151144935425/-krsV63e_normal.jpg,,"{'followers_count': 81, 'following_count': 387, 'tweet_count': 610, 'listed_count': 0}",ArtyDublinGal,Ireland,,1.3628246028299264e+18
27148620.0,False,False,"Ohio State Alumna. 🄲🄻🄴🅅🄴🄻🄰🄽🄳 Made. #GoBucks #RollTribe #DAWGCHECK #GoCavs

 FYI I hate being photographed.",Joanne,https://pbs.twimg.com/profile_images/1475482350519664645/7l8p2GMM_normal.jpg,,"{'followers_count': 447, 'following_count': 393, 'tweet_count': 50872, 'listed_count': 23}",vanilla_rice,Cleveland - Columbus - Phoenix,"{'description': {'hashtags': [{'start': 35, 'end': 43, 'tag': 'GoBucks'}, {'start': 44, 'end': 54, 'tag': 'RollTribe'}, {'start': 55, 'end': 65, 'tag': 'DAWGCHECK'}, {'start': 66, 'end': 73, 'tag': 'GoCavs'}]}}",8.44643540420354e+17
884947376.0,False,False,"should we just search romantic comedies on netflix and then see what we find?

ela/dela",bruna 🌻,https://pbs.twimg.com/profile_images/1460355214255575046/ecLrpB7d_normal.jpg,,"{'followers_count': 1386, 'following_count': 939, 'tweet_count': 43832, 'listed_count': 2}",mooncanyxn,Brasil,,1.5098298739674604e+18
1406071615.0,False,False,ENTP 💖💜💙,Maaidd,https://pbs.twimg.com/profile_images/1302587083178102786/br3QFph-_normal.jpg,,"{'followers_count': 239, 'following_count': 312, 'tweet_count': 10904, 'listed_count': 0}",maiderullate,"Pamplona, Spain",,
603437317.0,False,False,Degree in Political Science ~ Working on finding the perfect balance ~ (Quote by @NikkyBriggs1)~ #Suitors,federica r.,https://pbs.twimg.com/profile_images/1450956220110721026/2AkbOa8D_normal.jpg,https://t.co/DDxGVWiTHM,"{'followers_count': 3736, 'following_count': 1267, 'tweet_count': 179355, 'listed_count': 87}",fedram67,RT means full Endorsement,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DDxGVWiTHM', 'expanded_url': 'https://youtu.be/jfz-XDWPt-M', 'display_url': 'youtu.be/jfz-XDWPt-M'}]}, 'description': {'hashtags': [{'start': 97, 'end': 105, 'tag': 'Suitors'}], 'mentions': [{'start': 81, 'end': 94, 'username': 'NikkyBriggs1'}]}}",7.793724753145324e+17
1.4196693290088653e+18,False,False,Emily || she/her || trying to take things less seriously || Phillip Crane haters DNI || occasionally NSFW || Djcwrites on Ao3 || CR: Dune,🌺💌Sir Phillip Crane Stan Account💌🌺,https://pbs.twimg.com/profile_images/1519156467487678465/FhZWz4j7_normal.jpg,https://t.co/84XPgTqDMo,"{'followers_count': 420, 'following_count': 71, 'tweet_count': 2711, 'listed_count': 1}",LadyEloiseCrane,Gloucestershire ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/84XPgTqDMo', 'expanded_url': 'https://sirphillipcranestanaccount.tumblr.com', 'display_url': 'sirphillipcranestanaccount.tumblr.com'}]}}",1.495786955937919e+18
822280.0,False,False,Author. Parrot owner. Holder of opinions subject to evidence-based change. She/her. Data collected is data abused. Jewel vs. NSA.,Carolyn Jewel,https://pbs.twimg.com/profile_images/1243368023592849410/DZQm7Fak_normal.jpg,https://t.co/Q1EP2drhuB,"{'followers_count': 5027, 'following_count': 1304, 'tweet_count': 74892, 'listed_count': 250}",cjewel,Petaluma CA USA,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Q1EP2drhuB', 'expanded_url': 'http://www.carolynjewel.com', 'display_url': 'carolynjewel.com'}]}}",
77592608.0,False,False,Southern Auntie Mame to 3 wee mischief-makers. SAG-AFTRA. Writer. Teacher helping actors achieve their goals while getting mine x3. Booking: NCA 323.467.8954,Kimberly “I want the recipe” Jurgen | she/her,https://pbs.twimg.com/profile_images/1128178735453073408/BB4kZRH1_normal.jpg,https://t.co/SNT07C92Hx,"{'followers_count': 662, 'following_count': 856, 'tweet_count': 1208, 'listed_count': 19}",KimberlyJurgen,Los Angeles,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SNT07C92Hx', 'expanded_url': 'https://www.imdb.com/name/nm2296430/', 'display_url': 'imdb.com/name/nm2296430/'}]}}",
1.0631601585141064e+18,False,False,"Writer, researcher, avid reader, animal rights defender, cat mum, traveler and retired law professional. Proudly blue in a very red state. #KindnessMatters",Marion Donnelly 🇺🇦♎️⚖️📚😺🧳🇺🇦,https://pbs.twimg.com/profile_images/1063163255667838978/gwtB062I_normal.jpg,,"{'followers_count': 1155, 'following_count': 1632, 'tweet_count': 25599, 'listed_count': 1}",MarionDonnell15,Utah,"{'description': {'hashtags': [{'start': 139, 'end': 155, 'tag': 'KindnessMatters'}]}}",
185238639.0,False,False,devoradora de películas! TLOK/ATLA/harry potter/DC/marvel🏳️‍🌈When others are weak you have to be strong for them💪🏻(referencias a los simpsons 24h🤣),Avatarana,https://pbs.twimg.com/profile_images/890557594800193537/nG4Km2DN_normal.jpg,,"{'followers_count': 79, 'following_count': 181, 'tweet_count': 17843, 'listed_count': 2}",avatarana22,"Marbella, Spain",,8.417717766569984e+17
38489541.0,False,False,Maker of mashups. Editor of audio. Bringer of laughs. Join me on Patreon for exclusive content! 👇🏼,TMS Mashups (He/Him) 🇺🇦,https://pbs.twimg.com/profile_images/1261470915520389121/6cIZfDUQ_normal.jpg,https://t.co/gUuTEYAIU7,"{'followers_count': 1250, 'following_count': 119, 'tweet_count': 4755, 'listed_count': 22}",TMSMashups,"Vancouver, BC","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gUuTEYAIU7', 'expanded_url': 'http://bit.ly/mashuppatreon', 'display_url': 'bit.ly/mashuppatreon'}]}}",1.499799370912256e+18
7.417344893160202e+17,False,False,,1ztralstonTL50,https://pbs.twimg.com/profile_images/1183469259034419200/bH2GXcPf_normal.jpg,,"{'followers_count': 74, 'following_count': 219, 'tweet_count': 1653, 'listed_count': 0}",ztralston,"Tennessee, USA",,
2742080763.0,False,False,"en attendant l’inspiration, ràs",Cosette,https://pbs.twimg.com/profile_images/1134060411530207234/Eb6oDVV5_normal.jpg,https://t.co/mpvvY3GWiz,"{'followers_count': 2719, 'following_count': 2778, 'tweet_count': 150927, 'listed_count': 0}",emma_bovy,"Carouge (GE), Genève","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mpvvY3GWiz', 'expanded_url': 'https://www.instagram.com/annick_adz', 'display_url': 'instagram.com/annick_adz'}]}}",7.2799431421585e+17
67332357.0,False,False,"Investigo sobre género, tecnología y cultura en @amarantaong, @ciberseguras y @colectivamecha. Cuenta personal. Encargada de estudios. 🌿",Karen Vergara,https://pbs.twimg.com/profile_images/1480265531500363777/WpVZkbU5_normal.jpg,https://t.co/2gkzmkej3b,"{'followers_count': 24268, 'following_count': 5141, 'tweet_count': 125341, 'listed_count': 72}",una_geminiana,Santiago ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2gkzmkej3b', 'expanded_url': 'https://amarantas.org/2022/03/22/kit-de-primeros-auxilios-digitales/', 'display_url': 'amarantas.org/2022/03/22/kit…'}]}, 'description': {'mentions': [{'start': 48, 'end': 60, 'username': 'amarantaong'}, {'start': 62, 'end': 75, 'username': 'ciberseguras'}, {'start': 78, 'end': 93, 'username': 'colectivamecha'}]}}",1.5011653151488942e+18
1.4704178062399693e+18,False,False,"hoping that indeed justice will prevail, truth will out, and people will follow the golden rule",theprofessor-62,https://pbs.twimg.com/profile_images/1470422479722135553/if_uLxvu_normal.jpg,,"{'followers_count': 26, 'following_count': 164, 'tweet_count': 2047, 'listed_count': 0}",theprofessor_62,,,
1.2664055444217037e+18,False,False,*leans into mic* uhhhHh h hhh.h h gay (follow my twitch i stream at least once a month),blue,https://pbs.twimg.com/profile_images/1467695240429588481/exVUJ17k_normal.jpg,https://t.co/e2nNqUjo0K,"{'followers_count': 22, 'following_count': 66, 'tweet_count': 204, 'listed_count': 0}",blueberrybaya,they/them,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/e2nNqUjo0K', 'expanded_url': 'http://twitch.tv/blueberrybaya', 'display_url': 'twitch.tv/blueberrybaya'}]}}",
613994267.0,False,False,I retweet a lot,Greg Dee,https://pbs.twimg.com/profile_images/481289704881410048/zD0hLq5e_normal.jpeg,,"{'followers_count': 963, 'following_count': 1053, 'tweet_count': 21099, 'listed_count': 9}",DatuPio,"Los Angeles, CA",,
1.40413792672478e+18,False,False,hey i’m z - he/him - Dis: notzito#2312,notzito,https://pbs.twimg.com/profile_images/1465818116324093953/UkXcpOHG_normal.jpg,,"{'followers_count': 14, 'following_count': 39, 'tweet_count': 662, 'listed_count': 0}",Zito_MV_,your heart,,1.4671698930783642e+18
15608673.0,False,False,"🏳️‍⚧️ She/Her - Gamer, music lover, Marvel nut

NSFW alt - ThatErikaGal",Erika,https://pbs.twimg.com/profile_images/1518830322212687872/i-nvAuM3_normal.jpg,https://t.co/Ns12Y5uqtg,"{'followers_count': 414, 'following_count': 1099, 'tweet_count': 20752, 'listed_count': 4}",risingtied,"Huntington Beach, California","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ns12Y5uqtg', 'expanded_url': 'http://www.thecenternetwork.com', 'display_url': 'thecenternetwork.com'}]}}",
60123681.0,False,False,💼 Associate Director at Takeda Pharmaceuticals International | 🇪🇸 | 👪 |  ⌨️ EN/ES |📍 Fuengirola/Zürich,Guillermo Suárez Luque,https://pbs.twimg.com/profile_images/1510008264012054530/adY1Y5nJ_normal.jpg,,"{'followers_count': 72, 'following_count': 452, 'tweet_count': 1481, 'listed_count': 4}",GSuarezLuque,"P. Sherman. 42 Wallaby Way, Sydney, NSW",,
295123905.0,False,False,#Aluche #Sanabria #AplastaAtleti,Raquel,https://pbs.twimg.com/profile_images/1509612983902740489/lsZ2_6aK_normal.jpg,,"{'followers_count': 743, 'following_count': 1055, 'tweet_count': 19824, 'listed_count': 6}",rakel208,Madrid,"{'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'Aluche'}, {'start': 8, 'end': 17, 'tag': 'Sanabria'}, {'start': 18, 'end': 32, 'tag': 'AplastaAtleti'}]}}",
1.3092249923878584e+18,False,False,Hungrybox twitch mod/ I love to draw/ Pizza forever/ Smash Bros. is life/ Anime is life/Astrophysics is greatness,Reggieb25,https://pbs.twimg.com/profile_images/1367593602709393412/-LM53D-H_normal.jpg,,"{'followers_count': 5, 'following_count': 52, 'tweet_count': 861, 'listed_count': 0}",Reggie_b23,,,
330440170.0,False,False,"Si volviera a nacer, sería un bebé. When nothing goes right, try turning left. Glotón por boca-ción. Me gustan los patos.Graduado en Estudios Ingleses.",Chete.,https://pbs.twimg.com/profile_images/732928737520590849/zeUjPq5o_normal.jpg,,"{'followers_count': 383, 'following_count': 576, 'tweet_count': 24832, 'listed_count': 12}",Neishuu10,Bonn,,7.912151331881206e+17
1162988550.0,False,False,"librocubicularista
Vorfelan rhinata morie
Biotecnología UGR",Alberto Verde,https://pbs.twimg.com/profile_images/1521469129999495169/I3gOuRwe_normal.jpg,,"{'followers_count': 743, 'following_count': 709, 'tweet_count': 45702, 'listed_count': 6}",greenalbert247,Myr Tariniel,,1.5139691531992842e+18
3157486465.0,False,False,"Language Officer with the Languages and Culture Team, NSW Department of Education. Newcastle Knights supporter. My views are my own.",Shanelle,https://pbs.twimg.com/profile_images/1355502114705825796/jG6QbOJ2_normal.jpg,,"{'followers_count': 434, 'following_count': 1288, 'tweet_count': 463, 'listed_count': 5}",novoshan,"New South Wales, Australia",,
3348193575.0,False,False,my tweets will offend you.,أميرة,https://pbs.twimg.com/profile_images/1468048553268416512/bvSfqCdN_normal.jpg,https://t.co/QByzuMyjqR,"{'followers_count': 187, 'following_count': 154, 'tweet_count': 18894, 'listed_count': 0}",mcnasssty,QUEEN$.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QByzuMyjqR', 'expanded_url': 'http://miabia.vsco.co', 'display_url': 'miabia.vsco.co'}]}}",1.386810978281603e+18
1.4232953498468065e+18,False,False,宮田愛萌・潮紗理菜推し ゲーム(特に音楽ゲーム)が好きです /チームヘモグロビン(Team Hb)/さんしゃりー菜/愛萌の友達/永遠の月民*/永遠のさくらんぼ「誰かにとっての普通は、自分にとって特別だ」,SBH*月民🪡,https://pbs.twimg.com/profile_images/1478031056184160256/pTR5ABWV_normal.jpg,,"{'followers_count': 85, 'following_count': 241, 'tweet_count': 13096, 'listed_count': 5}",skmm114,,,1.493948947358163e+18
120689307.0,False,False,Get vaccinated; wear your mask; wash your hands. it’s not that hard.,spyder,https://pbs.twimg.com/profile_images/1486031572453101572/0Xv1m04d_normal.jpg,https://t.co/T65cbWHtxB,"{'followers_count': 148, 'following_count': 401, 'tweet_count': 23483, 'listed_count': 4}",SpyderTheGod,"Santiago Bernabéu, Madrid","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/T65cbWHtxB', 'expanded_url': 'https://youtu.be/B1EOkFeD3Ho', 'display_url': 'youtu.be/B1EOkFeD3Ho'}]}}",1.4664337045538202e+18
1.0802546702061322e+18,False,False,"Social liberal and globalist. Sometimes serious, sometimes shitposting. English, español, & Lingua Latína. He/him/él/is. Millenniboomer. 🇺🇸🇵🇷",Glowballist Soclib 🌐,https://pbs.twimg.com/profile_images/1197269646774341632/DKyKix5J_normal.jpg,,"{'followers_count': 1269, 'following_count': 1018, 'tweet_count': 19037, 'listed_count': 7}",glowballist,"Florida, USA",,1.2727329154415862e+18
135330355.0,False,False,Afro-🇵🇷 catmom 📺🎞📚Contributor on @BlackAlertPod; she/her 💖💛💙🌈 ⚖️ 🖖🏾 👽,Reina 🅱️ 🌙 ❤️,https://pbs.twimg.com/profile_images/1507084275992125442/yIXEsGzM_normal.jpg,,"{'followers_count': 804, 'following_count': 2727, 'tweet_count': 74485, 'listed_count': 32}",Velvet214,The South Bronx,"{'description': {'mentions': [{'start': 33, 'end': 47, 'username': 'BlackAlertPod'}]}}",1.1347974741519729e+18
26655028.0,False,False,Writes things. Makes art. Reviews things. Overeducated amateur frog. Just ONE MORE notebook. Demi/Pan Crone. She/Her 43. https://t.co/8vwPj4EDBj…,"BA ‘00, MTS ‘02, BSN ‘06, CSPI ‘10",https://pbs.twimg.com/profile_images/1520036317903663106/bV3iFfU8_normal.jpg,https://t.co/qr5EnWhCrO,"{'followers_count': 1785, 'following_count': 4988, 'tweet_count': 43451, 'listed_count': 39}",SWSondheimer,"Pittsburgh, PA","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qr5EnWhCrO', 'expanded_url': 'https://www.swsondheimer.com', 'display_url': 'swsondheimer.com'}]}, 'description': {'urls': [{'start': 121, 'end': 144, 'url': 'https://t.co/8vwPj4EDBj', 'expanded_url': 'http://redbubble.com/people/franken', 'display_url': 'redbubble.com/people/franken'}]}}",1.5186326699906007e+18
225663346.0,False,False,traveller,veronica mce,https://pbs.twimg.com/profile_images/1380487336991973376/-Qglc3P-_normal.jpg,,"{'followers_count': 50, 'following_count': 530, 'tweet_count': 913, 'listed_count': 0}",veerawn,BC Canada,,
40564434.0,False,False,"Hometown: Honolulu, Hawaii. @UHouston 👨‍🎓 #AdoptDontShop 🐶 🐱 Barry Bonds has 762 career home runs. Support local coffee shops ☕️ LET’S GO RAVENS!",Keith Cordero Jr.,https://pbs.twimg.com/profile_images/1382726045686591489/3LhftXo2_normal.jpg,,"{'followers_count': 1166, 'following_count': 2954, 'tweet_count': 201898, 'listed_count': 64}",kmcorder,"Austin, TX","{'description': {'hashtags': [{'start': 42, 'end': 56, 'tag': 'AdoptDontShop'}], 'mentions': [{'start': 28, 'end': 37, 'username': 'UHouston'}]}}",5.205898929934172e+17
19125392.0,False,False,"Screenwriter, playwright, blogger, artist, Adobe Creative Suite queen, photographer, mousewife
Pronouns: professional, profundity, progress, prose
Race: human","Jennie Brown Hakim, B.A. UCLA",https://pbs.twimg.com/profile_images/1227719468047978496/FfmMUc_d_normal.jpg,https://t.co/fZwWE6HGLv,"{'followers_count': 1066, 'following_count': 3154, 'tweet_count': 20016, 'listed_count': 34}",JennieBH,California,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fZwWE6HGLv', 'expanded_url': 'http://www.jenniebrownhakim.com', 'display_url': 'jenniebrownhakim.com'}]}}",7.55916243555672e+17
1.369180470949286e+18,False,False,⠀⠀ ⌗ . . . regan ᝰ✍🏻 ˗ˋˏ doja & zayn l𖦹veb𖦹t ˎˊ˗ ⠀ ⠀⠀ ⠀ ⠀⠀ ⠀ ⠀⠀ sixteen . . . she!¡her . . . ⌗,Regan claimed track 5: Daylight !!,https://pbs.twimg.com/profile_images/1489048857447067648/TGeL9COX_normal.jpg,,"{'followers_count': 1172, 'following_count': 1264, 'tweet_count': 7219, 'listed_count': 3}",lcarusOnVinyl,No Mourners No Funerals,,1.4876090866233754e+18
368532132.0,False,False,"Nefelibata. Me dijeron que soy pura dinamita, pero que todavía no sé como explotar.",Micaela in drama season 😈👽,https://pbs.twimg.com/profile_images/1412800984104026117/cY8Julu__normal.jpg,,"{'followers_count': 796, 'following_count': 612, 'tweet_count': 40097, 'listed_count': 3}",micaelaconh,Palencia - Nhorte,,1.0563247592339292e+18
17490215.0,False,False,"Padre de Jorge, compañero de viaje de Laura, deportista, músico adicto poseído por el ritmo ragatanga.",Gustavo,https://pbs.twimg.com/profile_images/1397647397602349057/4_BZEzCl_normal.jpg,https://t.co/ANN9qjNnFr,"{'followers_count': 593, 'following_count': 1839, 'tweet_count': 16126, 'listed_count': 21}",gromanortiz,Marbella (Málaga),"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ANN9qjNnFr', 'expanded_url': 'http://www.unedmalaga.es', 'display_url': 'unedmalaga.es'}]}}",1.2677382166161244e+18
1.3241343390477885e+18,False,False,introverted extrovert,Tallini ꨄ,https://pbs.twimg.com/profile_images/1508629921635123201/7u_E1Fsa_normal.jpg,,"{'followers_count': 96, 'following_count': 67, 'tweet_count': 837, 'listed_count': 0}",leexaantie,,,
1.0881043999924347e+18,False,False,"Friendly copywriting service for small firms, social enterprises and arts organisations. Words matter. The right words matter most of all.",Chris Guiton,https://pbs.twimg.com/profile_images/1250427485713354756/BJqnvQj-_normal.jpg,https://t.co/HSIDhjiPRz,"{'followers_count': 1307, 'following_count': 1876, 'tweet_count': 8065, 'listed_count': 17}",WealdWordsmith,"Crowborough, East Sussex, UK","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HSIDhjiPRz', 'expanded_url': 'http://www.wealdenwordsmith.co.uk', 'display_url': 'wealdenwordsmith.co.uk'}]}}",1.5138733540711875e+18
447220691.0,False,False,🐠⛈️,Ce🤎,https://pbs.twimg.com/profile_images/1518976751778545674/SjSzhtjm_normal.jpg,,"{'followers_count': 1467, 'following_count': 1003, 'tweet_count': 29126, 'listed_count': 3}",Ceciliahrr,,,1.4984941238498796e+18
94552620.0,False,False,"तुम भूला दो मुझे, ये तुम्हारी अपनी हिम्मत है।
मुझसे यह उम्मीद, जिंदगीभर मत रखना।
#muziqlover #goodatbike #multitasking",Vishal Agrawal,https://pbs.twimg.com/profile_images/1510676161621159938/g4V8Jrzg_normal.jpg,,"{'followers_count': 27, 'following_count': 1371, 'tweet_count': 3228, 'listed_count': 1}",vishalmittal88,Ahmedabad,"{'description': {'hashtags': [{'start': 81, 'end': 92, 'tag': 'muziqlover'}, {'start': 93, 'end': 104, 'tag': 'goodatbike'}, {'start': 105, 'end': 118, 'tag': 'multitasking'}]}}",
7.623712154954957e+17,False,False,"Sevilla fc🔴⚪🔴
Biris Norte 1975👊
Bad Bunny&Ozuna💎
KING JAMES🔥",jose antonio elias,https://pbs.twimg.com/profile_images/1510623914946400257/dNDTI9re_normal.jpg,,"{'followers_count': 163, 'following_count': 276, 'tweet_count': 2691, 'listed_count': 0}",Joseeantonio07,,,1.2914502964687258e+18
184126087.0,False,False,,aeduko,https://pbs.twimg.com/profile_images/1209635390652436480/nzBSlH1V_normal.jpg,,"{'followers_count': 353, 'following_count': 198, 'tweet_count': 48187, 'listed_count': 7}",aeduko,,,
164776687.0,False,False,Interstitial. | Writer painting pictures w/words. | I exist in the spaces between your culture's labels. | I am the spirit in the space between worlds.,Aji #ReturnALLTheStolenChildren Wings,https://pbs.twimg.com/profile_images/720408879780114433/aazLInTY_normal.jpg,https://t.co/Cbicm3tVj0,"{'followers_count': 1794, 'following_count': 628, 'tweet_count': 108868, 'listed_count': 23}",Ajijaakwe,The Interstices,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Cbicm3tVj0', 'expanded_url': 'http://wingssilverwork.com/', 'display_url': 'wingssilverwork.com'}]}}",1.3248361805385318e+18
60609527.0,False,False,人生後半 つぶやき【腐】傾向有 理系、漫画、アニメ、BL、オタク、馬、ポッター、ポケGO、夢100、FGO,サテコ⋈,https://pbs.twimg.com/profile_images/1512629572810207233/w0GjzTm4_normal.png,,"{'followers_count': 73, 'following_count': 593, 'tweet_count': 23355, 'listed_count': 4}",spat5,関東,,
1951976546.0,False,False,"Technical drawer, quilter, mom, wife. I want to be delightful when I grow up. Excelling in mediocrity for over five decades.",Nicole Cowie,https://pbs.twimg.com/profile_images/1514404172996640771/ZkMZ1DYT_normal.jpg,,"{'followers_count': 278, 'following_count': 190, 'tweet_count': 7717, 'listed_count': 0}",NicoleCowie3,"Cochrane, Alberta",,
320527349.0,False,False,midwest gal,helen!,https://pbs.twimg.com/profile_images/1510806036659249154/u_Ttzrld_normal.jpg,https://t.co/8f4YHY1RAp,"{'followers_count': 216, 'following_count': 239, 'tweet_count': 2894, 'listed_count': 10}",freeasmyhair_x,"Columbus, OH","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8f4YHY1RAp', 'expanded_url': 'https://www.instagram.com/haus_of_helen/', 'display_url': 'instagram.com/haus_of_helen/'}]}}",1.4410768176669737e+18
1.3150625877892792e+18,False,False,Student of people and the world.,Rednecklefty,https://pbs.twimg.com/profile_images/1315450350674104321/vrGDn2iK_normal.jpg,,"{'followers_count': 837, 'following_count': 5001, 'tweet_count': 70397, 'listed_count': 3}",rednecklefty,,,
24861071.0,False,False,IQ 115😑 ADHDのWEB系ゾンビ!! プロレスとカラオケと映画!! 手が空いてれば紙ものイラストWebサイト何でもやるのでお声がけください😉😉😉 Unicode13🤭🫢統一おめでとう,宮田,https://pbs.twimg.com/profile_images/1309743466046394371/g6PjVdHJ_normal.jpg,https://t.co/lwlt1qZWZ1,"{'followers_count': 774, 'following_count': 1752, 'tweet_count': 271054, 'listed_count': 40}",miyata35,TOKYO,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lwlt1qZWZ1', 'expanded_url': 'https://suzuri.jp/miyata35', 'display_url': 'suzuri.jp/miyata35'}]}}",1.125200123108008e+18
1.3431340517508628e+18,False,False,"Nella vita ho sbagliato quasi tutto, quindi le poche cose che mi sono venute bene me le tengo strette",Max,https://pbs.twimg.com/profile_images/1343146758411579393/D94kF-Uq_normal.jpg,,"{'followers_count': 5, 'following_count': 26, 'tweet_count': 563, 'listed_count': 0}",machecischeic,,,
7.671181798187377e+17,False,False,Just being me.,Karen McClellan (she/her),https://pbs.twimg.com/profile_images/1161064800153034753/0mJSHLxh_normal.jpg,https://t.co/Ch7seatmiA,"{'followers_count': 322, 'following_count': 523, 'tweet_count': 1877, 'listed_count': 1}",HolmbergSmith,"St Paul, MN","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ch7seatmiA', 'expanded_url': 'http://kholmbergsmith.com', 'display_url': 'kholmbergsmith.com'}]}}",
136591515.0,False,False,journalist + beer marketing || words in: @adweek @goodbeerhunting @hopculturemag @craftbeerbrew @pelliclemag @eaterboston @juxtapozmag +more,samer,https://pbs.twimg.com/profile_images/1273950812373467142/89UKho9C_normal.jpg,https://t.co/MO1c21Ocj5,"{'followers_count': 1137, 'following_count': 3462, 'tweet_count': 13457, 'listed_count': 19}",sameri8383,Stolen Land • Any Pronouns •☄️,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MO1c21Ocj5', 'expanded_url': 'https://linktr.ee/sameri8383', 'display_url': 'linktr.ee/sameri8383'}]}, 'description': {'mentions': [{'start': 41, 'end': 48, 'username': 'adweek'}, {'start': 49, 'end': 65, 'username': 'goodbeerhunting'}, {'start': 66, 'end': 80, 'username': 'hopculturemag'}, {'start': 81, 'end': 95, 'username': 'craftbeerbrew'}, {'start': 96, 'end': 108, 'username': 'pelliclemag'}, {'start': 109, 'end': 121, 'username': 'eaterboston'}, {'start': 122, 'end': 134, 'username': 'juxtapozmag'}]}}",
1.2066216604108595e+18,False,False,She/her. I love to mod and do the occasional stream so I can hang out with my Twitch family. Come hang out in some scary and sweet streams with me.,PikaMeeka,https://pbs.twimg.com/profile_images/1412595702178320385/VOLpifqj_normal.jpg,https://t.co/bhP3cgbYiG,"{'followers_count': 119, 'following_count': 118, 'tweet_count': 777, 'listed_count': 2}",PikaMeeka,Canada,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bhP3cgbYiG', 'expanded_url': 'https://www.twitch.tv/pikameeka', 'display_url': 'twitch.tv/pikameeka'}]}}",
88296312.0,False,False,Opositando a Gestión Procesal PI ⚖,Natalia López,https://pbs.twimg.com/profile_images/1120067681925910528/X0EwBX8a_normal.png,,"{'followers_count': 385, 'following_count': 483, 'tweet_count': 23745, 'listed_count': 13}",Natalia_Lopez_,Spain,,
