id,conversation_id,lang,possibly_sensitive,text,author_id,entities,public_metrics,source,reply_settings,context_annotations,created_at,referenced_tweets,geo,in_reply_to_user_id,attachments,withheld
1521435656517566464,1521435656517566464,en,False,"Wordle 318 6/6

⬛⬛⬛🟨🟨
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

like @nermithy's dead strands",1437553856292982784,"{'mentions': [{'start': 58, 'end': 67, 'username': 'nermithy', 'id': '1324935378126704640'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:25:02.000Z,,,,,
1521435652327415815,1503769595362095105,en,False,"Wordle Tildes #64 5/6

⬜⬜⬜🟨⬜⬜⬜
⬜🟨🟨⬜⬜⬜⬜
⬜⬜⬜🟨🟨⬜⬜
⬜🟩⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/Gn7CwbL0R0",1005779277382549504,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/Gn7CwbL0R0', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:25:01.000Z,"[{'type': 'replied_to', 'id': '1521433145966481409'}]",{'place_id': 'a9ca37d39507dbc5'},1005779277382549504,,
1521435646992302080,1521435646992302080,tl,False,"Wordle (ES)  #117 4/6

⬛⬛⬛🟨🟩
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩
 heheh",278599688,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:59.000Z,,,,,
1521435641942355968,1521435641942355968,en,False,"Wordle 318 4/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜🟨
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩

😐",2382457265,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:58.000Z,,,,,
1521435630588370945,1521435630588370945,en,False,"Wordle (ES)  #117 5/6

⬜⬜⬜🟨🟩
🟨⬜⬜⬜🟩
⬜🟨🟨⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Ou8PrM2M6R",1277238182447329281,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/Ou8PrM2M6R', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:55.000Z,,,,,
1521435628432408577,1521435628432408577,en,False,"Wordle 318 3/6

🟨⬛🟨⬛🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",4002727396,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:55.000Z,,,,,
1521435623739076610,1521435623739076610,en,False,"Wordle 318 6/6

🟨⬛⬛🟨⬛
⬛⬛🟨🟨🟨
⬛🟨🟩⬛🟨
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",866897971102797825,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:54.000Z,,,,,
1521435621679579139,1521435621679579139,en,False,"Wordle 318 3/6

⬛⬛🟨⬛⬛
🟨⬛⬛⬛🟩
🟩🟩🟩🟩🟩",1260370559784947722,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:53.000Z,,,,,
1521435609692213248,1521435609692213248,en,False,"Wordle (ES)  #117 3/6

🟨⬜⬜🟨🟩
🟨⬜🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/olFg1Yy3Hc",594355104,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/olFg1Yy3Hc', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:50.000Z,,,,,
1521435607448358920,1521435607448358920,en,False,"Wordle Tildes #64 3/6

⬜🟨⬜⬜⬜⬜⬜
🟩🟩⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/crrHABNLOU @yvovaldes @Rappelius @nikiramos28 @AlxLovera @vallarinoj @gloriamelania @anaksmithcain @",37337576,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/crrHABNLOU', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}], 'mentions': [{'start': 72, 'end': 82, 'username': 'yvovaldes', 'id': '731064771328409600'}, {'start': 83, 'end': 93, 'username': 'Rappelius', 'id': '290794903'}, {'start': 94, 'end': 106, 'username': 'nikiramos28', 'id': '210523655'}, {'start': 107, 'end': 117, 'username': 'AlxLovera', 'id': '2301821196'}, {'start': 118, 'end': 129, 'username': 'vallarinoj', 'id': '216950904'}, {'start': 130, 'end': 144, 'username': 'gloriamelania', 'id': '301245336'}, {'start': 145, 'end': 159, 'username': 'anaksmithcain', 'id': '712813126564057088'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:50.000Z,,,,,
1521435595058339842,1521435595058339842,en,False,"Wordle 318 4/6

⬛🟩🟨⬛🟨
🟨🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",427753744,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:47.000Z,,,,,
1521435589379334150,1521435589379334150,en,False,"Wordle 318 5/6

⬛⬛🟨⬛⬛
🟨⬛⬛⬛⬛
⬛🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",29422988,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:46.000Z,,,,,
1521435585445040132,1521435585445040132,en,False,"Wordle (ES)  #117 6/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/1G2h5pjuPR",739241809,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/1G2h5pjuPR', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:45.000Z,,,,,
1521435580839698433,1521435580839698433,en,False,"Got it
Wordle 318 5/6

⬛⬛🟨🟩⬛
🟨⬛⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1947857580,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:44.000Z,,,,,
1521435579099013120,1521435579099013120,en,False,"Wordle 318 6/6*

⬛⬛🟨⬛🟨
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩 https://t.co/EUPb0c0AVa",1233088577761923072,"{'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/EUPb0c0AVa', 'expanded_url': 'https://twitter.com/elispjs10/status/1521435579099013120/photo/1', 'display_url': 'pic.twitter.com/EUPb0c0AVa', 'media_key': '16_1521435572706983936'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:43.000Z,,,,{'media_keys': ['16_1521435572706983936']},
1521435576083300354,1521435576083300354,en,False,"Wordle 318 5/6

⬜⬜🟩⬜⬜
⬜🟨🟨⬜🟨
⬜🟨🟩⬜⬜
🟨🟨⬜🟨⬜
🟩🟩🟩🟩🟩",24529714,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:42.000Z,,,,,
1521435571004100608,1521435571004100608,en,False,"Wordle 318 4/6

⬜⬜⬜🟩⬜
🟨⬜⬜🟨⬜
⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩",1563967134,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:41.000Z,,,,,
1521435561613049856,1521435561613049856,en,False,"Perdido hoy @michaelCmontero, @SoundsKugle @ButtigeigDem, @OuakamA  Wordle (ES)  #117 X/6

⬜⬜🟨⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩

https://t.co/ixsI6KJZrV https://t.co/AEf55wjy6B",419194764,"{'urls': [{'start': 128, 'end': 151, 'url': 'https://t.co/ixsI6KJZrV', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}, {'start': 152, 'end': 175, 'url': 'https://t.co/AEf55wjy6B', 'expanded_url': 'https://twitter.com/Lee4Pete/status/1521435561613049856/photo/1', 'display_url': 'pic.twitter.com/AEf55wjy6B', 'media_key': '16_1521435551827730434'}], 'mentions': [{'start': 12, 'end': 28, 'username': 'MichaelCMontero', 'id': '910327021733122049'}, {'start': 30, 'end': 42, 'username': 'SoundsKugle', 'id': '1045696911544594432'}, {'start': 58, 'end': 66, 'username': 'OuakamA', 'id': '1233541983999791105'}]}","{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:39.000Z,,{'place_id': '319ee7b36c9149da'},,{'media_keys': ['16_1521435551827730434']},
1521435552574324737,1521435552574324737,en,False,"Wordle 318 4/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛🟨⬛
🟩🟩🟩🟩🟩",806871234642345984,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:37.000Z,,,,,
1521435551404068869,1521435551404068869,en,False,"102-0

Wordle 318 4/6

⬛🟨🟨⬛⬛
🟨🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",2466213684,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:37.000Z,,,,,
1521435549168545794,1521435549168545794,en,False,"Wordle 318 3/6

⬜⬜🟩⬜⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩",932509508,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:36.000Z,,,,,
1521435545192353792,1521435545192353792,en,False,"Wordle 318 X/6
To many possibilities.
⬜⬜🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟨⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
@nytwordle",4759050163,"{'mentions': [{'start': 74, 'end': 84, 'username': 'nytwordle', 'id': '1491928048840720444'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:35.000Z,,,,,
1521435539815251969,1521435539815251969,en,False,"Wordle 318 4/6

🟨🟨⬛⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",21928772,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:34.000Z,,,,,
1521435533079158784,1521435533079158784,en,False,"Wordle 318 4/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
🟨🟩⬜🟨⬜
🟩🟩🟩🟩🟩",1155525851737481216,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:32.000Z,,,,,
1521435532332781570,1521435532332781570,en,False,"Wordle 318 5/6

⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2839163676,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:32.000Z,,,,,
1521435529765699584,1521435529765699584,en,False,"Wordle Tildes #64 3/6
Toma ya! 
Me he desquitao bien.
⬜⬜🟨⬜⬜⬜🟩
⬜⬜⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/e3BlF3sCBH",545905052,"{'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/e3BlF3sCBH', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:31.000Z,,{'place_id': 'd25fea5d29f5013d'},,,
1521435516633296896,1521435516633296896,en,False,"Wordle 318 3/6

🟨⬛🟩⬛⬛
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩",15463604,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:28.000Z,,,,,
1521435510748631044,1521435510748631044,en,False,"Wordle 318 5/6

⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1338338429650817024,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:27.000Z,,,,,
1521435495376510978,1521435495376510978,en,False,"Wordle 318 3/6

🟨⬜⬜🟩⬜
⬜⬜⬜🟨⬜
🟩🟩🟩🟩🟩#wordle",1271035127326543872,"{'hashtags': [{'start': 33, 'end': 40, 'tag': 'wordle'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:23.000Z,,,,,
1521435488816705536,1521435488816705536,en,False,"Wordle 318 3/6*

🟩⬜🟨⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",4910925514,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:22.000Z,,,,,
1521435487168249858,1521435487168249858,en,False,"Wordle 318 4/6

⬜⬜⬜⬜🟨
⬜🟩⬜🟨⬜
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩",1168537086061875203,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:21.000Z,,,,,
1521435481816416257,1521435481816416257,en,False,"Wordle 318 5/6

🟨⬜🟩⬜⬜
⬜🟨🟩🟨⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
#Wordle318 #Wordle317",1612770132,"{'hashtags': [{'start': 46, 'end': 56, 'tag': 'Wordle318'}, {'start': 57, 'end': 67, 'tag': 'Wordle317'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:20.000Z,,,,,
1521435481334071296,1521435481334071296,en,False,"Wordle 318 X/6

🟨⬜⬜⬜⬜
⬜🟨🟨🟨⬜
⬜🟩🟨🟨⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩",1265718156,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:20.000Z,,,,,
1521435480553893888,1521435480553893888,en,False,"Wordle 318 2/6

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩

🏌🏼‍♂️🏌🏼‍♂️🏌🏼‍♂️",630565439,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:20.000Z,,,,,
1521435475914993664,1521435475914993664,en,False,"Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛⬛⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
Okay, Wordle. Wordle, okay.",806538835286855680,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:19.000Z,,,,,
1521435475520757760,1521435475520757760,en,False,"Wordle 318 3/6

🟨⬜⬜🟨⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩",527341299,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:18.000Z,,,,,
1521435470873378817,1521435470873378817,tr,False,"Wordle Türkçe 318 3/6

⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/WZeMTTKb7U",1498731621817663489,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/WZeMTTKb7U', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:17.000Z,,,,,
1521435470621818880,1521435470621818880,en,False,"Wordle (ES)  #117 5/6

⬜⬜⬜⬜🟩
⬜🟩⬜⬜🟩
⬜⬜⬜⬜🟩
⬜🟨⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/L787GAR1PA",4776641830,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/L787GAR1PA', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:17.000Z,,,,,
1521435467287302144,1521435467287302144,en,False,"Wordle 318 3/6

⬜⬜⬜🟩🟩
🟨⬜🟩⬜⬜
🟩🟩🟩🟩🟩",246112349,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-03T10:24:16.000Z,,,,,
