id,protected,entities,url,name,location,description,public_metrics,username,profile_image_url,verified,pinned_tweet_id
24070427.0,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DOIDJXrGLT', 'expanded_url': 'http://anchor.fm/girlongirlpodcast', 'display_url': 'anchor.fm/girlongirlpodc…'}]}}",https://t.co/DOIDJXrGLT,ADG,,jaiyesexual. christian. fitness addict. ambivert. host “Girl on Girl” podcast IG: ayodele.dg,"{'followers_count': 10720, 'following_count': 320, 'tweet_count': 38490, 'listed_count': 20}",ayodele_dg,https://pbs.twimg.com/profile_images/1498425762784976897/lmVEGSev_normal.jpg,False,1.4504062593211843e+18
1237441698.0,False,,,ProbablyBilly 🐝,,"Chemistry, anime, and being bad at lifting 23 he/him","{'followers_count': 66, 'following_count': 1251, 'tweet_count': 3262, 'listed_count': 1}",monky4546,https://pbs.twimg.com/profile_images/1471973329670135809/QQI9LZRF_normal.jpg,False,
156469495.0,False,,,#SigamosJuntos🖐️🖐️🖐️🖐️🖐️🇦🇷🇦🇷🇦🇷,,hincha de Racing,"{'followers_count': 405, 'following_count': 1463, 'tweet_count': 25659, 'listed_count': 3}",doquisilvia,https://pbs.twimg.com/profile_images/1056377987610894336/o2X8frTZ_normal.jpg,False,
7.373176014627471e+17,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fPIUxegiS2', 'expanded_url': 'http://twpf.jp/hara_nui', 'display_url': 'twpf.jp/hara_nui'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qjdO8aLDB5', 'expanded_url': 'https://peing.net/ko/hara_nui', 'display_url': 'peing.net/ko/hara_nui'}], 'mentions': [{'start': 27, 'end': 34, 'username': '10si04'}]}}",https://t.co/fPIUxegiS2,하라누이,https://toolbox.lemondouble.co,"https://t.co/qjdO8aLDB5
프사 @10si04 커미션","{'followers_count': 342, 'following_count': 198, 'tweet_count': 239652, 'listed_count': 0}",hara_nui,https://pbs.twimg.com/profile_images/1520435035937009664/l60nhods_normal.jpg,False,1.4943437632960758e+18
3038837190.0,False,,,Susanoo,"Linda, California",shinzou wo sasageyo,"{'followers_count': 290, 'following_count': 519, 'tweet_count': 43485, 'listed_count': 2}",b_radlowe,https://pbs.twimg.com/profile_images/1493894783860760583/9e_mCrn4_normal.jpg,False,1.492402004110418e+18
5498582.0,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XH2wQRaxdV', 'expanded_url': 'http://twilog.org/8_8', 'display_url': 'twilog.org/8_8'}]}}",https://t.co/XH2wQRaxdV,はち,名古屋市,,"{'followers_count': 218, 'following_count': 651, 'tweet_count': 30901, 'listed_count': 18}",8_8,https://pbs.twimg.com/profile_images/1850461883/image_normal.jpg,False,
1.0120549212172329e+18,False,,,adamdowrick,"Exeter, England","Field Risk Support Officer for the Coop in beautiful SW England. Shining Stars 2017/18, Degree Apprenticeship 2019-21","{'followers_count': 765, 'following_count': 332, 'tweet_count': 1011, 'listed_count': 0}",adamdowrick,https://pbs.twimg.com/profile_images/1152199606400249857/UbAOtA1t_normal.png,False,
2397681300.0,False,,,Jill Gillis,,,"{'followers_count': 43, 'following_count': 371, 'tweet_count': 404, 'listed_count': 0}",JillyGilly4,https://pbs.twimg.com/profile_images/446256335802630144/yXx5koDa_normal.jpeg,False,
55811992.0,False,,,Kim Milward,"Northampton, UK","Proving that blonds have brains - & that's just the dog. Film buff, lethal 
pun-toting scribbler, unreformed chocoholic and tea addict. Bred in a circus.","{'followers_count': 3293, 'following_count': 3983, 'tweet_count': 72575, 'listed_count': 67}",kimnmilward,https://pbs.twimg.com/profile_images/1205581130788986881/SYy3FMZ5_normal.jpg,False,1.4448259289877258e+18
1.3301653259634237e+18,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xHmM9znzjV', 'expanded_url': 'https://linktr.ee/carolinasgmartins', 'display_url': 'linktr.ee/carolinasgmart…'}]}, 'description': {'hashtags': [{'start': 46, 'end': 59, 'tag': 'ROWYSOlisbon'}]}}",https://t.co/xHmM9znzjV,caro,,"| keeping it real since '𝟗𝟗 ✌🏻| moonchild 🌙
| #ROWYSOlisbon | 🇵🇹 based","{'followers_count': 293, 'following_count': 346, 'tweet_count': 540, 'listed_count': 0}",cestmoicarolina,https://pbs.twimg.com/profile_images/1493005225325645824/cRw_eoKZ_normal.jpg,False,1.5138614731513774e+18
2901408967.0,False,,,FYRO,,,"{'followers_count': 9, 'following_count': 151, 'tweet_count': 559, 'listed_count': 0}",FYRO99,https://pbs.twimg.com/profile_images/533930303471878144/fXeUwNJ5_normal.jpeg,False,
1465165338.0,False,,,huellaperro 🍀,,"Valencià de mare occitana nascut a Sant Esteve de les Roures.  La mare sempre em deia: Ton paire èra un can. 
No tengo nada, pero siempre lo olvido, como todos.","{'followers_count': 434, 'following_count': 2537, 'tweet_count': 11538, 'listed_count': 0}",huellaperro,https://pbs.twimg.com/profile_images/3724051353/eb02951d2d140b3f19593a81f0f53731_normal.jpeg,False,1.2528569583332803e+18
622426800.0,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QeWyyrUeoF', 'expanded_url': 'http://www.inquirer.com', 'display_url': 'inquirer.com'}]}, 'description': {'hashtags': [{'start': 104, 'end': 110, 'tag': 'Bison'}], 'mentions': [{'start': 65, 'end': 80, 'username': 'PhillyInquirer'}, {'start': 82, 'end': 96, 'username': 'TampaBayTimes'}]}}",https://t.co/QeWyyrUeoF,Valerie Russ,,"Valerie Russ writes about race, identity and neighborhoods for   @PhillyInquirer, @TampaBayTimes alum,  #Bison.   RTs are not endorsements.","{'followers_count': 3249, 'following_count': 2869, 'tweet_count': 9953, 'listed_count': 115}",ValerieRussDN,https://pbs.twimg.com/profile_images/668876298140442624/PJs1szKb_normal.jpg,True,1.3008235363581092e+18
1161389839.0,False,,,Manny River,United States,A 25  year old guy who like hot naked dudes.,"{'followers_count': 120, 'following_count': 482, 'tweet_count': 32008, 'listed_count': 1}",loveman0807,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,
8.331030653896622e+17,False,,,Snow Black,,,"{'followers_count': 150, 'following_count': 377, 'tweet_count': 11608, 'listed_count': 4}",snowblack164,https://pbs.twimg.com/profile_images/1265296399786299394/RYeOCcwU_normal.jpg,False,
1.304455167375532e+18,False,,,💡Lily💡|| Chihoon :(((,,she/her • 16 • multi • X1🦋 • ndh⚡ • i stan majority of the groups that have members from pdx101,"{'followers_count': 207, 'following_count': 199, 'tweet_count': 8368, 'listed_count': 7}",_its_lily_bean_,https://pbs.twimg.com/profile_images/1477199520450625536/1hPoHL8U_normal.jpg,False,1.39627253450564e+18
2940543405.0,False,,,Ciaran Smyth,,Educator. Cook. Politics tragic. Dad-joke teller. Social equity and advancement through  widening participation and education.,"{'followers_count': 169, 'following_count': 712, 'tweet_count': 1770, 'listed_count': 0}",CiaranSmyth,https://pbs.twimg.com/profile_images/1287959422132604928/s8NItGL5_normal.jpg,False,
1.2813151742810317e+18,False,,,Finals Mode | Beebobb,D(M)V // BR,It be y’all hoes tryna live love laugh. I’m tryna die hate scream. 20. Pisces. $beegoody02,"{'followers_count': 423, 'following_count': 627, 'tweet_count': 30555, 'listed_count': 6}",PimpEngineer,https://pbs.twimg.com/profile_images/1520957382368448512/i0vAYcB0_normal.jpg,False,1.5056256130630492e+18
106391065.0,False,,,PiTaH,Somewhere Over The Rainbow,An Industrial Engineer whose life long dream is to become a Power Ranger or to study in Hogwarts!!!,"{'followers_count': 53, 'following_count': 240, 'tweet_count': 3062, 'listed_count': 2}",PiTaH88,https://pbs.twimg.com/profile_images/1468965096500068368/yS4iqERo_normal.jpg,False,
88339937.0,False,"{'description': {'hashtags': [{'start': 62, 'end': 66, 'tag': 'LFC'}, {'start': 67, 'end': 72, 'tag': 'YNWA'}]}}",,Freddy Chan,"Mérida, México","30 | Software developer | FPL Enthusiast | Occasional memes 
🔴#LFC #YNWA","{'followers_count': 179, 'following_count': 529, 'tweet_count': 10420, 'listed_count': 1}",freduardch,https://pbs.twimg.com/profile_images/1392192395886858244/muBuqDi0_normal.jpg,False,1.1956818190663393e+18
141247189.0,False,,,Anurag Bhardwaj,"Gurgaon, India",The value of a man was reduced to his immediate identity and nearest possibility. - Rohith Chakravarthy Vemula,"{'followers_count': 49, 'following_count': 486, 'tweet_count': 3231, 'listed_count': 1}",aplubhardwaj,https://pbs.twimg.com/profile_images/1272603872381423621/Eku3wmse_normal.jpg,False,
1.366765564807557e+18,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mkBWretiHa', 'expanded_url': 'http://Instagram.com/niallhardiman', 'display_url': 'Instagram.com/niallhardiman'}]}}",https://t.co/mkBWretiHa,Niall (Taylor’s Version) ,,"He/him :)
21
NUIG
MDNI
Sometimes I’m funny, 90% I’m sad","{'followers_count': 500, 'following_count': 296, 'tweet_count': 7940, 'listed_count': 0}",sadtwinkera,https://pbs.twimg.com/profile_images/1518657762967834630/Hl-ggVP7_normal.jpg,False,1.409587500805333e+18
1.488462165392896e+18,False,,,stay_healthy,,ダイエットのために始めた食事記録です。The food diary of an ordinary Japanese girl🇯🇵🍱🌸,"{'followers_count': 0, 'following_count': 2, 'tweet_count': 152, 'listed_count': 0}",StayHealthySkz,https://pbs.twimg.com/profile_images/1491757664325763076/oVmgPy29_normal.jpg,False,
215460240.0,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FSV5J2qlyn', 'expanded_url': 'https://lilianebrown.tumblr.com', 'display_url': 'lilianebrown.tumblr.com'}]}, 'description': {'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/3hKjDEzOxQ', 'expanded_url': 'https://youtu.be/u_kfgEX40Sc', 'display_url': 'youtu.be/u_kfgEX40Sc'}]}}",https://t.co/FSV5J2qlyn,liliane Brown,"Spring Valley, NY",Singer who blogs. she/her Watch my original song Lost https://t.co/3hKjDEzOxQ,"{'followers_count': 139, 'following_count': 165, 'tweet_count': 4174, 'listed_count': 11}",lilianebrown,https://pbs.twimg.com/profile_images/1397961273518788615/p_mq9e11_normal.jpg,False,1.495077338337493e+18
14173571.0,False,,,J. Mitchell,"Columbia, Missouri","Father, Husband, Gamer, Geek","{'followers_count': 284, 'following_count': 191, 'tweet_count': 8399, 'listed_count': 12}",jjmitch,https://pbs.twimg.com/profile_images/1202575485701480450/59pYyTHI_normal.jpg,False,
2897527004.0,False,"{'description': {'hashtags': [{'start': 45, 'end': 57, 'tag': 'ノスタルジアダンスラ部'}, {'start': 58, 'end': 70, 'tag': 'nostaringia'}]}}",,は(たらきたくな)いね,,"女の子がバクダンとかナイフとかビームとかチェーンソーで倒し合うなんて正気じゃね〜よ〜っ

#ノスタルジアダンスラ部 #nostaringia","{'followers_count': 299, 'following_count': 305, 'tweet_count': 61835, 'listed_count': 13}",st0heine,https://pbs.twimg.com/profile_images/1515605840803221504/8qdccqzE_normal.jpg,False,1.5167161407429059e+18
2859094985.0,False,"{'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'FBPE'}, {'start': 6, 'end': 28, 'tag': 'NeverVoteConservative'}, {'start': 29, 'end': 40, 'tag': 'JohnsonOut'}]}}",,Sanjay 💙 #JohnsonOut,"London, England","#FBPE #NeverVoteConservative #JohnsonOut

Shame Tories and Brexiteers have squandered every advantage this country had and are destroying our democracy","{'followers_count': 16383, 'following_count': 13007, 'tweet_count': 45185, 'listed_count': 15}",SanjayFBPEUK,https://pbs.twimg.com/profile_images/1427277870041288707/pcXXZUmo_normal.jpg,False,1.4356434038161203e+18
609452472.0,False,,,M.A. deAlvar,A Reghueira,"Científico Ambiental (Ambientólogo), midiendo la huella humana desde 2014. Frikipihipihipster!","{'followers_count': 21, 'following_count': 64, 'tweet_count': 67, 'listed_count': 0}",Mianalva986,https://pbs.twimg.com/profile_images/1487585132663951360/N9JlR9CW_normal.jpg,False,
457183732.0,False,"{'description': {'urls': [{'start': 6, 'end': 29, 'url': 'https://t.co/jNxneYI1WQ', 'expanded_url': 'http://bit.ly/1u7oJOu', 'display_url': 'bit.ly/1u7oJOu'}, {'start': 39, 'end': 62, 'url': 'https://t.co/CEIWGpLACN', 'expanded_url': 'http://bit.ly/pjohnhole', 'display_url': 'bit.ly/pjohnhole'}]}}",,天むす名古屋 Temmus 𓃠,名古屋じゃない,算数資料: https://t.co/jNxneYI1WQ ; 文書整理棚: https://t.co/CEIWGpLACN,"{'followers_count': 697, 'following_count': 324, 'tweet_count': 153994, 'listed_count': 39}",temmusu_n,https://pbs.twimg.com/profile_images/1048180370229813248/MIT4SujZ_normal.jpg,False,
2839481031.0,False,,,Ailla,Philippines,Think Positive!,"{'followers_count': 34, 'following_count': 240, 'tweet_count': 1899, 'listed_count': 3}",Jhoyzt,https://pbs.twimg.com/profile_images/773813278178893824/gEy6co3P_normal.jpg,False,8.776551924176159e+17
7.142842434054472e+17,False,,,ananda wagle,"Shuklagandaki, Nepal","live on time, emit no evil","{'followers_count': 104, 'following_count': 218, 'tweet_count': 242, 'listed_count': 1}",ananda_wagle,https://pbs.twimg.com/profile_images/1521709978163511301/Cjc3eBE3_normal.jpg,False,
366432570.0,False,,,Rosa García,,,"{'followers_count': 321, 'following_count': 208, 'tweet_count': 32443, 'listed_count': 1}",RosaGaarcia,https://pbs.twimg.com/profile_images/1261162005169348609/Da0ZbyzO_normal.jpg,False,
26585142.0,False,,,Gioia Elizabeth Rizzo,"Boston, Massachusetts","Writer. Displaced New Yorker. Fiery, grey-eyed Italian. Harry is religion. Unabashedly driven by desire in all of its forms.","{'followers_count': 87, 'following_count': 213, 'tweet_count': 9103, 'listed_count': 2}",TheGioiaRizzo,https://pbs.twimg.com/profile_images/1522024464120221703/y3Xh7y9i_normal.jpg,False,1.414374758381232e+18
1.2685989907041649e+18,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7OqWnjbn2L', 'expanded_url': 'http://www.abolishthemonarchy.co.uk', 'display_url': 'abolishthemonarchy.co.uk'}]}}",https://t.co/7OqWnjbn2L,The Buffalo Skinner Who’s Scared to Dance,Future Republic of Scotland,"Proud dad. Fiancé to the most amazing lady. Love Aberdeen FC/Man U & BigCountry/Skids. Hate ToryGov. Want monarchy abolished, United Ireland & Scots/Welsh Indy.","{'followers_count': 334, 'following_count': 513, 'tweet_count': 2922, 'listed_count': 0}",BillyBoyBlue6,https://pbs.twimg.com/profile_images/1465987393966776321/-qeJbSvT_normal.jpg,False,
1.2545850926321213e+18,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/afbeBP8jYp', 'expanded_url': 'https://curiouscat.live/gaay_binch', 'display_url': 'curiouscat.live/gaay_binch'}]}, 'description': {'mentions': [{'start': 25, 'end': 41, 'username': 'PrisMotorsports'}, {'start': 65, 'end': 75, 'username': 'fitzyflop'}]}}",https://t.co/afbeBP8jYp,saoirse,she/they,no thoughts head empty - @PrisMotorsports Academy Driver - priv: @fitzyflop,"{'followers_count': 148, 'following_count': 594, 'tweet_count': 11673, 'listed_count': 0}",gaay_bitch,https://pbs.twimg.com/profile_images/1348757945128005641/nLkojHWs_normal.jpg,False,1.261766007418499e+18
1.3922219961723863e+18,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/a9jK1vGBaX', 'expanded_url': 'http://linktr.ee/EmperorsAnTeek', 'display_url': 'linktr.ee/EmperorsAnTeek'}]}}",https://t.co/a9jK1vGBaX,Steve Austyn,Washington DC,"18+ This is the ALT, so expect pole-n-hole & cheeky digital fan art, science & design.Practical Idealist. NO RACISTS! 18+! Dabble in design, see my link.","{'followers_count': 2184, 'following_count': 4132, 'tweet_count': 16695, 'listed_count': 7}",SteveAu48979545,https://pbs.twimg.com/profile_images/1461146722068013068/gi24Btcf_normal.jpg,False,1.4706237879766958e+18
200513746.0,False,,,Mark Joseph Buenafe,Quezon City,Husband to Rancy. Father to Sacia and Sampi. Son. Brother. Friend. Writer. Athlete by heart.,"{'followers_count': 703, 'following_count': 302, 'tweet_count': 9449, 'listed_count': 5}",macbuenafe,https://pbs.twimg.com/profile_images/1404697558383939589/gxht2rwd_normal.jpg,False,
50601885.0,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tjXos0CQfy', 'expanded_url': 'http://www.anwer-ali.com', 'display_url': 'anwer-ali.com'}]}}",https://t.co/tjXos0CQfy,Anwer Ali 📓 | 🎨,"Karachi, Pakistan",Global Netizen • Designer & Educator - The unexamined life isn't worth living. - Socrates,"{'followers_count': 641, 'following_count': 609, 'tweet_count': 5484, 'listed_count': 74}",moohib,https://pbs.twimg.com/profile_images/1195873330961801220/o4QFTCdH_normal.jpg,False,1.3189162341933466e+18
592058325.0,False,,,Shannon ✨,Paris,"Madrid 📍Manchester / Stu(dying)/ Desastre del 98/ English lit 🏹/ Shitty French, shitty Japanese, shitty Spanish and also shitty English. 🧡🤍💖","{'followers_count': 188, 'following_count': 366, 'tweet_count': 37175, 'listed_count': 2}",shannontaylor06,https://pbs.twimg.com/profile_images/1497759116634251265/PAlYyCvk_normal.jpg,False,1.5223595697495327e+18
4548090972.0,False,,,mas,,ボールペン習字講座2021.8月終了。ペンの光学習中。韓国語（NHKラジオ）勉強中。BTOB🐿推し。 ATEEZも👍たまに韓ドラ。フォローリムーブお気軽にどうぞ。,"{'followers_count': 152, 'following_count': 164, 'tweet_count': 1985, 'listed_count': 2}",mass_tnk,https://pbs.twimg.com/profile_images/1478009720254656516/ydOhKi18_normal.png,False,
482591014.0,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PVBZb5DIBf', 'expanded_url': 'https://open.spotify.com/show/7v2DPaCQHoXmRyGedlYtMF?si=P8gdJRYHTD6t_sd66JkwhQ', 'display_url': 'open.spotify.com/show/7v2DPaCQH…'}]}, 'description': {'hashtags': [{'start': 90, 'end': 99, 'tag': 'Dogecoin'}], 'mentions': [{'start': 124, 'end': 138, 'username': 'Another_Storm'}]}}",https://t.co/PVBZb5DIBf,Dylan Sobo,"Largo, FL / Bradenton|FGCU",🎙Co-Host of Crash the Net. TB Rowdies! 🟢🟡 / Dyrtyy FTW / SMGN6B$ / 3x Stanley Cup Champ / #Dogecoin advocate! / BACK2BACK / @Another_Storm 💙⚡️,"{'followers_count': 261, 'following_count': 1113, 'tweet_count': 37601, 'listed_count': 4}",DaBolt727,https://pbs.twimg.com/profile_images/1512838495458545677/u4SQrl93_normal.jpg,False,1.0857056879577539e+18
59961735.0,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FkJYk09wl3', 'expanded_url': 'http://keiba.go.jp', 'display_url': 'keiba.go.jp'}]}}",https://t.co/FkJYk09wl3,ぷち☆＠麦おじさん,日本のどこか,机修復祈願,"{'followers_count': 638, 'following_count': 728, 'tweet_count': 157488, 'listed_count': 54}",Petite_Etoile_,https://pbs.twimg.com/profile_images/822029944674865152/0cUp-3Ri_normal.jpg,False,
45929345.0,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GRKpmnwOK0', 'expanded_url': 'http://www.postcodeoffers.co.uk', 'display_url': 'postcodeoffers.co.uk'}]}, 'description': {'mentions': [{'start': 144, 'end': 159, 'username': 'postcodeoffers'}]}}",https://t.co/GRKpmnwOK0,Gareth Lewis 🏴󠁧󠁢󠁷󠁬󠁳󠁿,Glossop,"Welsh Rugby, Wife, Dog, Grand-kids, Good Food, F1, Kids, AVFC & NFL. Possibly the correct order (if feeling very brave) Semi-retired apart from @postcodeoffers","{'followers_count': 983, 'following_count': 1944, 'tweet_count': 9858, 'listed_count': 0}",Gareth_Lewis_,https://pbs.twimg.com/profile_images/1210354880105332737/S8k63MBl_normal.jpg,False,
1.1298011695875809e+18,False,"{'description': {'hashtags': [{'start': 102, 'end': 109, 'tag': 'resist'}]}}",,TickedOff6🇺🇸,"Arkansas, USA","Do all the good you can, for all the people you can, in all the ways you can, for as long as you can. #resist","{'followers_count': 6707, 'following_count': 7068, 'tweet_count': 14416, 'listed_count': 6}",RebeccaWhiteak3,https://pbs.twimg.com/profile_images/1130111555922735105/hfLlLN3f_normal.jpg,False,1.2157926393265398e+18
1.1605176578646794e+18,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XujmJPIarq', 'expanded_url': 'https://taplink.cc/fimyulia', 'display_url': 'taplink.cc/fimyulia'}]}}",https://t.co/XujmJPIarq,Фим Юлия,,"Писательница
Три шанса выжить - фантастика, попаданство, параллельные миры","{'followers_count': 19, 'following_count': 51, 'tweet_count': 805, 'listed_count': 0}",fimyulia,https://pbs.twimg.com/profile_images/1160518146840825856/rBLe7kzo_normal.jpg,False,
9.852300505417482e+17,False,,,Len Taylor,"Cambridge, Ontario",,"{'followers_count': 2, 'following_count': 22, 'tweet_count': 16, 'listed_count': 0}",lenjamestaylor,https://pbs.twimg.com/profile_images/1388455209660256257/7WKZxbeJ_normal.jpg,False,
1.2482532420789084e+18,False,"{'description': {'hashtags': [{'start': 23, 'end': 29, 'tag': '이달의소녀'}, {'start': 32, 'end': 37, 'tag': '스테이씨'}, {'start': 40, 'end': 45, 'tag': '트와이스'}, {'start': 48, 'end': 53, 'tag': '블랙핑크'}]}}",,e |,17 | she/her | white,fallen angels (1995) | #이달의소녀 ~ #스테이씨 ~ #트와이스 ~ #블랙핑크,"{'followers_count': 40, 'following_count': 227, 'tweet_count': 1089, 'listed_count': 0}",fakeitflwrss,https://pbs.twimg.com/profile_images/1505679573442310150/GlupX0ej_normal.jpg,False,1.4877995644049326e+18
513987563.0,False,,,C8椎弓,とーきょーの地方病院,へんなリストに登録されるので鍵アカにしているだけですのでフォローウェルカム/B'z bro/エレキベース/コントラバス/MT/頭開ける人,"{'followers_count': 262, 'following_count': 750, 'tweet_count': 1057, 'listed_count': 4}",NothingSpecifiq,https://pbs.twimg.com/profile_images/1492793501745967106/eXFiHKL6_normal.jpg,False,1.1865169791898296e+18
471526579.0,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HZfP5S9nC6', 'expanded_url': 'https://www.instagram.com/_napolitain_', 'display_url': 'instagram.com/_napolitain_'}]}}",https://t.co/HZfP5S9nC6,ナポりタン,,ただのオタク系スパゲッティ,"{'followers_count': 345, 'following_count': 349, 'tweet_count': 114761, 'listed_count': 7}",_napolitain_,https://pbs.twimg.com/profile_images/1179782536135770112/L4ljoEHg_normal.jpg,False,1.135932465510359e+18
84364998.0,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Td1ksVcZrN', 'expanded_url': 'https://clemenskrauss.hateblo.jp', 'display_url': 'clemenskrauss.hateblo.jp'}]}}",https://t.co/Td1ksVcZrN,いち@禁酒0日目,いしのなか,眠いと呟くとねんねんとかえすbotだよ,"{'followers_count': 377, 'following_count': 548, 'tweet_count': 88830, 'listed_count': 24}",clemenskrauss,https://pbs.twimg.com/profile_images/1091866463273594881/WotGn8ZC_normal.jpg,False,7.858165118815437e+17
1.4733606045891707e+18,False,,,카리나 V-Hope⁷ ToriDo,Chicago,"21+, Dynamite Army💜, Educator👩‍🏫, books 📖, travel ✈️, chips and salsa. PTD Day 2. TaeHope biased, Jimin wrecked - but OT7 🇺🇲🇵🇷🇲🇽🇪🇸 Kajjafeeluv","{'followers_count': 221, 'following_count': 383, 'tweet_count': 2248, 'listed_count': 1}",TaeKariF1,https://pbs.twimg.com/profile_images/1511486426613002245/hfshut5h_normal.jpg,False,
8.155602035212657e+17,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/q2CT9gTmvt', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/1XCT4XC6WDPOG?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}}",https://t.co/q2CT9gTmvt,あおかぜ,干し芋リスト→,あおかぜです//TRPG、創作。自キャラとあんスタの話ばっかり//ibisユーザー//CoCとインセイン//真白友也と白鳥藍良,"{'followers_count': 240, 'following_count': 314, 'tweet_count': 70233, 'listed_count': 36}",syaosos,https://pbs.twimg.com/profile_images/1522517246760738816/ULxUSz-n_normal.jpg,False,1.522054551553028e+18
1.2287949513387745e+18,False,,,Codrin,,,"{'followers_count': 6, 'following_count': 67, 'tweet_count': 1168, 'listed_count': 0}",Codrin31394453,https://pbs.twimg.com/profile_images/1228795344043040771/uz8vzME7_normal.jpg,False,
90745499.0,False,,,Niamh Begley,Shhticks….rural Longford ,Proud Publican. My tweets are my own. Sure who else’s would they be ?,"{'followers_count': 4704, 'following_count': 2018, 'tweet_count': 30128, 'listed_count': 14}",NIAMHBL,https://pbs.twimg.com/profile_images/1502689432851337225/wEUTDwU8_normal.jpg,False,1.3881893076267213e+18
5659312.0,False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/5N7GvyizHI', 'expanded_url': 'http://kerrybuckley.org/', 'display_url': 'kerrybuckley.org'}]}}",http://t.co/5N7GvyizHI,Kerry Buckley,"Ipswich, UK",I do computering,"{'followers_count': 873, 'following_count': 348, 'tweet_count': 16840, 'listed_count': 0}",kerryb,https://pbs.twimg.com/profile_images/1403691590711906307/hKag6qsL_normal.jpg,False,
3295584784.0,False,,,☀︎︎𝚝𝚊𝚢☽,"New Jersey, USA",,"{'followers_count': 552, 'following_count': 621, 'tweet_count': 11247, 'listed_count': 1}",taylorgrishaber,https://pbs.twimg.com/profile_images/1318744918169473025/INRqOIem_normal.jpg,False,7.570672719152497e+17
1.4915312513077617e+18,False,,,Tugalgarve,Algarve,"🔞
DM","{'followers_count': 156, 'following_count': 877, 'tweet_count': 1126, 'listed_count': 0}",tugaxxx22,https://pbs.twimg.com/profile_images/1491532351691755521/UYLzVs2J_normal.jpg,False,
90396313.0,False,,,Marcel Frommelt,"Nagoya, Japan","Aerospace engineer, geek and Sci-Fi enthusiast with a great interest in space and technology","{'followers_count': 225, 'following_count': 1395, 'tweet_count': 1588, 'listed_count': 4}",MarcelFrommelt,https://pbs.twimg.com/profile_images/1388059980721496067/xP6W5qi8_normal.jpg,False,1.3731366087576084e+18
274777204.0,False,"{'description': {'hashtags': [{'start': 56, 'end': 61, 'tag': 'YNWA'}, {'start': 80, 'end': 91, 'tag': 'COLTSTRONG'}, {'start': 93, 'end': 106, 'tag': 'RedSoxNation'}], 'mentions': [{'start': 28, 'end': 33, 'username': 'Xbox'}]}}",,Guillermo Banegas,"Tegucigalpa, Honduras","Laidback movie addict, EDM, @Xbox ,Barcelona, Liverpool #YNWA , Internazionale, #COLTSTRONG, #RedSoxNation ... TODAY IS A GIFT","{'followers_count': 203, 'following_count': 426, 'tweet_count': 21383, 'listed_count': 2}",Memolee87,https://pbs.twimg.com/profile_images/603378677565378560/aDdZIuOZ_normal.jpg,False,1.2334703713382932e+18
135107292.0,False,,,まつり,東京,漫画とアニメスキー。アイカツ！星宮いちご。ソレイユ。鋼（エド）。肉。チョコ。,"{'followers_count': 81, 'following_count': 453, 'tweet_count': 14875, 'listed_count': 3}",MatsukoHINA,https://pbs.twimg.com/profile_images/1503980029302108161/KqUOejm2_normal.jpg,False,
245890392.0,False,,,Daniel Barron,"Duncanville, Tx",Currently brainstorming my next short film. 🏳️‍🌈,"{'followers_count': 124, 'following_count': 1144, 'tweet_count': 1955, 'listed_count': 0}",venomvader1,https://pbs.twimg.com/profile_images/1163994992907628549/CvrIEScf_normal.jpg,False,
