,name,url,protected,profile_image_url,id,username,public_metrics,description,verified,location,pinned_tweet_id,entities
8251242,Claire Brooks,https://t.co/2oqdXT8aPE,False,https://pbs.twimg.com/profile_images/1275265384611004417/A-OpTz10_normal.jpg,,BrilliantOne,"{'followers_count': 196, 'following_count': 168, 'tweet_count': 34135, 'listed_count': 10}",I am a work in progress.,False,Crooked Letter,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2oqdXT8aPE', 'expanded_url': 'http://liamthedude.typepad.com/myblog/', 'display_url': 'liamthedude.typepad.com/myblog/'}]}}"
32253529,Mezz D,,False,https://pbs.twimg.com/profile_images/598047960769765376/SE9jNldc_normal.jpg,,mezz62,"{'followers_count': 181, 'following_count': 1123, 'tweet_count': 1118, 'listed_count': 2}",,False,,,
280517279,lin ekrami 🏴,https://t.co/1R76C4nIl5,False,https://pbs.twimg.com/profile_images/693097086103891968/lYrFiwEm_normal.jpg,,linekrami,"{'followers_count': 233, 'following_count': 215, 'tweet_count': 7512, 'listed_count': 2}",,False,"Kuala Lumpur, Malaysia",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1R76C4nIl5', 'expanded_url': 'https://www.instagram.com/_fairycakes/', 'display_url': 'instagram.com/_fairycakes/'}]}}"
2957222206,wTf?,,False,https://pbs.twimg.com/profile_images/785280451191697408/drgSWOjv_normal.jpg,,mmmnnnrrz,"{'followers_count': 47, 'following_count': 1636, 'tweet_count': 2400, 'listed_count': 0}",,False,,1512217499223441411,
1269615114623254529,Doctor Disclose,,False,https://pbs.twimg.com/profile_images/1294279630019596290/G18SDTkd_normal.jpg,,DiscloseDoctor,"{'followers_count': 4, 'following_count': 63, 'tweet_count': 173, 'listed_count': 0}",Hi. Uhhh. Hi again?,False,,,
1001413964536958976,Veronica Anne Photography,https://t.co/sD2ntyjO9R,False,https://pbs.twimg.com/profile_images/1493327634452865024/McHJgJDI_normal.jpg,,VeraSadlyPhoto,"{'followers_count': 464, 'following_count': 551, 'tweet_count': 2453, 'listed_count': 2}",wrestling 💕 cats 🐈 ig : verasadlyphoto 🌙✨,False,"Boston, MA",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sD2ntyjO9R', 'expanded_url': 'https://veronicaanne.smugmug.com/Wrestling-1', 'display_url': 'veronicaanne.smugmug.com/Wrestling-1'}]}}"
64129083,ユズダユズオ,,False,https://pbs.twimg.com/profile_images/1179221541659316225/DPjHe3RD_normal.jpg,,yuzlicca,"{'followers_count': 55, 'following_count': 204, 'tweet_count': 8591, 'listed_count': 1}",旅。旅あればこそ人生。しばらくは国内でおとなしくしているけれど、倅が大きくなったらまた旅に出る。,False,陸の孤島,,
2372316426,Joe Brown 🇺🇦☮️,,False,https://pbs.twimg.com/profile_images/1519797711423295489/bvlC-4Xh_normal.jpg,,joexbrown,"{'followers_count': 50, 'following_count': 298, 'tweet_count': 436, 'listed_count': 0}",I don’t know what I’m doing,False,"Midwest, USA",,
993003844832378880,MajesticSimba 🦁,https://t.co/iYuAGIlVaD,False,https://pbs.twimg.com/profile_images/1491091471675506689/3l1zLl6D_normal.jpg,,MajesticSimba,"{'followers_count': 57, 'following_count': 207, 'tweet_count': 1241, 'listed_count': 2}","- Variety Streamer -
- Content Creator -

Discord: https://t.co/6alfEMoHVE 
Facebook: MajesticSimba 
IG: MajesticSimbaIG",False,"Phoenix, AZ",1387982229381419009,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iYuAGIlVaD', 'expanded_url': 'https://twitch.tv/MajesticSimba', 'display_url': 'twitch.tv/MajesticSimba'}]}, 'description': {'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/6alfEMoHVE', 'expanded_url': 'http://discord.gg/vc8ndju', 'display_url': 'discord.gg/vc8ndju'}]}}"
1306479073246375936,pullmeoutofbedplz,,False,https://pbs.twimg.com/profile_images/1392331167148347392/FZcoF1y0_normal.jpg,,pandSot,"{'followers_count': 12, 'following_count': 196, 'tweet_count': 544, 'listed_count': 0}",Write it in the ☁️ clouds ☁️ so it won't disappear - IZ*ONE🌷,False,,,
3998081953,에러,,False,https://pbs.twimg.com/profile_images/1482298779038412802/ISjz9ub4_normal.jpg,,sinplekey,"{'followers_count': 176, 'following_count': 264, 'tweet_count': 61211, 'listed_count': 2}","자캐가 본진인 잡덕. 글, 그림, 커뮤러. 마음을 많이 찍으며 멘션을 끝낼 때도 마음을 찍습니다. 블락 블언블 편히 해주시고 이쪽에서 블언블할 경우 악의 없습니다. 불편한 점이 있다면 디엠으로 와주세요. 프사출처: 돼지님",False,404_Not found,,
554601090,claudia florio,,False,https://pbs.twimg.com/profile_images/1270467964421185536/yyPTsGGu_normal.jpg,,claudiaflorio1,"{'followers_count': 166, 'following_count': 1438, 'tweet_count': 1024, 'listed_count': 1}",,False,,,
1269764821009997827,Benjamin Sackett,,False,https://pbs.twimg.com/profile_images/1269765028196036608/LI5EzMPi_normal.jpg,,benjaminsports1,"{'followers_count': 220, 'following_count': 4999, 'tweet_count': 6054, 'listed_count': 1}",,False,,,
1327925114,Little Gidding Suri,http://t.co/ACflZobQdF,False,https://pbs.twimg.com/profile_images/1268023569923145730/VrKe7-XW_normal.jpg,,lgfsuris,"{'followers_count': 717, 'following_count': 1376, 'tweet_count': 22387, 'listed_count': 21}",the finest suri yarns available @ LYSs across the country,False,,1265293984513040384,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/ACflZobQdF', 'expanded_url': 'http://www.lgfsuris.com', 'display_url': 'lgfsuris.com'}]}}"
281020598,Carlos Raffo,,False,https://pbs.twimg.com/profile_images/1240760369028780035/ce8Ybqkz_normal.jpg,,CharlyR1969,"{'followers_count': 28, 'following_count': 214, 'tweet_count': 1668, 'listed_count': 2}",Pretendo vivir siempre. Hasta ahora voy bien.,False,Capital Federal,,
897502419311104001,Justfetz 🇺🇦,,False,https://pbs.twimg.com/profile_images/1048371606136004608/uxwRNPkZ_normal.jpg,,justfetz_b,"{'followers_count': 3047, 'following_count': 2934, 'tweet_count': 103302, 'listed_count': 4}","Just is, isn't always justice. Amanda Gorman.",False,,1488274666443919361,
263742179,Robin Adams,,False,https://pbs.twimg.com/profile_images/1495520664710701058/KpP4btKL_normal.jpg,,theotherRobin19,"{'followers_count': 3640, 'following_count': 2938, 'tweet_count': 31712, 'listed_count': 23}",Co-owner of https://t.co/iJemsGDQWX; Writer https://t.co/7puvMaDgeL; Member- @IBWAA,False,"Mount Pleasant, WI",1382533294164750336,"{'description': {'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/iJemsGDQWX', 'expanded_url': 'http://wisportsheroics.com', 'display_url': 'wisportsheroics.com'}, {'start': 44, 'end': 67, 'url': 'https://t.co/7puvMaDgeL', 'expanded_url': 'http://mayfieldsportsmarketing.com', 'display_url': 'mayfieldsportsmarketing.com'}], 'mentions': [{'start': 77, 'end': 83, 'username': 'IBWAA'}]}}"
917095551602176002,natalia ☁️,,False,https://pbs.twimg.com/profile_images/1419076644661235712/jYH2mADR_normal.jpg,,nataliafrnandez,"{'followers_count': 209, 'following_count': 358, 'tweet_count': 7594, 'listed_count': 0}",,False,,,
222685552,Doug Miller,,False,https://pbs.twimg.com/profile_images/603488537695035392/qss0N8a__normal.jpg,,dgmlr,"{'followers_count': 148, 'following_count': 598, 'tweet_count': 3665, 'listed_count': 1}",I’m interested in things. Opinions? I’ve got them!,False,"Melbourne, Australia",,
3126557681,Stickwoman88,,False,https://pbs.twimg.com/profile_images/1484555075574022148/9nNHRwDY_normal.jpg,,Sombrastickman,"{'followers_count': 119, 'following_count': 267, 'tweet_count': 59245, 'listed_count': 10}","Amante de los comics y el cine. Estudiante de Bellas Artes, UCLM. 22.",False,España,,
433439065,Rocío,https://t.co/Zj5Am4qiU5,False,https://pbs.twimg.com/profile_images/1515371978072469508/LyTMZGlB_normal.jpg,,chiton98,"{'followers_count': 436, 'following_count': 474, 'tweet_count': 54814, 'listed_count': 7}",graduada en hipermetropía,False,"Fuengirola, España",1509886855604580358,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Zj5Am4qiU5', 'expanded_url': 'http://www.instagram.com/rdguezzz', 'display_url': 'instagram.com/rdguezzz'}]}}"
2886489263,Rosario,,False,https://pbs.twimg.com/profile_images/535641979544432640/j25uBCJW_normal.jpeg,,rossmont51,"{'followers_count': 182, 'following_count': 297, 'tweet_count': 14180, 'listed_count': 1}",big sports fan and a big Blue Jays fan,False,"Windsor, Ontario",,
517957815,ClarAlcalde,,False,https://pbs.twimg.com/profile_images/888844878435807235/NagXLEtT_normal.jpg,,Claralcalde,"{'followers_count': 31, 'following_count': 92, 'tweet_count': 1241, 'listed_count': 1}","Bla,bla,bla...Asi soy yo.",False,Madrid,,
1208087548872011777,Carson Ghrigsby,,False,https://pbs.twimg.com/profile_images/1505301983087022081/8pfmFvgT_normal.jpg,,SMisPoison,"{'followers_count': 5, 'following_count': 44, 'tweet_count': 196, 'listed_count': 0}",My Lifestyle determines my death style,False,2 places,,
51140358,Valerie,,False,https://pbs.twimg.com/profile_images/919428664684507136/F2GqIKZ6_normal.jpg,,bad424,"{'followers_count': 88, 'following_count': 224, 'tweet_count': 5279, 'listed_count': 1}","No Snivlin !
 Thank you and God bless.
I love racing, music, beer and my Family. Not in that particular order.",False,"Chino Valley, AZ",,
453493554,Chris 😶‍🌫️,,False,https://pbs.twimg.com/profile_images/1511401543815286785/SXDLeEnB_normal.jpg,,CMartinez1881,"{'followers_count': 500, 'following_count': 132, 'tweet_count': 65943, 'listed_count': 7}",i tok a hoe lotta shit,False,,,
129264729,Hierbaroja,https://t.co/hjQxr5svyK,False,https://pbs.twimg.com/profile_images/1365631823590678531/WWrgHSO2_normal.jpg,,Hierbaroja,"{'followers_count': 952, 'following_count': 893, 'tweet_count': 25247, 'listed_count': 46}","Leo y escribo en https://t.co/hjQxr5svyK. Libros, series, películas y perretes.  #TeamCărtărescu",False,,758336614452125696,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hjQxr5svyK', 'expanded_url': 'http://lahierbaroja.com', 'display_url': 'lahierbaroja.com'}]}, 'description': {'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/hjQxr5svyK', 'expanded_url': 'http://lahierbaroja.com', 'display_url': 'lahierbaroja.com'}], 'hashtags': [{'start': 81, 'end': 96, 'tag': 'TeamCărtărescu'}]}}"
2576401757,someone's sir,,False,https://pbs.twimg.com/profile_images/1180123347885182977/o0ROJL-Q_normal.jpg,,TChallaLives,"{'followers_count': 116, 'following_count': 97, 'tweet_count': 18259, 'listed_count': 0}",,False,,,
3194226808,Elena Isabel Rentero 🇪🇸🖤,,False,https://pbs.twimg.com/profile_images/1479053087444811777/yJ23Wt9J_normal.jpg,,ElenaIrentero,"{'followers_count': 114, 'following_count': 112, 'tweet_count': 16275, 'listed_count': 1}",,False,"Ciempozuelos, España",,
35003178,Jonty Hart Sharp,,False,https://pbs.twimg.com/profile_images/883064703190265856/p31aX_9g_normal.jpg,,JontyHS,"{'followers_count': 121, 'following_count': 667, 'tweet_count': 1968, 'listed_count': 1}","She/Her. Canadian, Wears A Mask, Supports Vaccines, Retired Project Manager, Food & Wine Lover, and advocate for ADHD and Autism Awareness",False,"Toronto, Ontario, Canada",,
1003268798995156992,pir3,,False,https://pbs.twimg.com/profile_images/1030447105213718529/RPbMwPmz_normal.jpg,,pir34,"{'followers_count': 231, 'following_count': 255, 'tweet_count': 3878, 'listed_count': 30}","#Signal, #IMINT and #OSINT enthusiast (mostly chinese...)",False,,1229854194867240964,"{'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'Signal'}, {'start': 9, 'end': 15, 'tag': 'IMINT'}, {'start': 20, 'end': 26, 'tag': 'OSINT'}]}}"
160132829,Baroness Barbara Prole,,False,https://pbs.twimg.com/profile_images/1447054260303056903/obhWfmiq_normal.jpg,,barbwodecki,"{'followers_count': 2255, 'following_count': 4286, 'tweet_count': 44625, 'listed_count': 40}","Time 2006 Person of the Year,Vet blah blah gemmology blah Mensa, Intertel blah blah Stage 3 bowel cancer survivor blah blah Swannies blah blah bring back PJK",False,,,
46267207,Pirate Ike,,False,https://pbs.twimg.com/profile_images/257947625/Pierat_normal.gif,,pirateeyeke,"{'followers_count': 150, 'following_count': 1078, 'tweet_count': 5430, 'listed_count': 7}","Proud papa, Jeopardy champion and critic of all things. Go Gators/LV Raiders/LV Golden Knights/PSG/Pitt Pirates/OKC Thunder. graduating summer 22 from UF",False,"St Augustine, FL",,
101227398,yuri s,https://t.co/6hUocLr01E,False,https://pbs.twimg.com/profile_images/767530461367115776/IKmUqNhp_normal.jpg,,sibyur,"{'followers_count': 251, 'following_count': 666, 'tweet_count': 11734, 'listed_count': 0}",東京生まれ。写真が楽しくて、日々夢中。食べるのが好き、猫村さんが好き、陸上が好きな30代。長年の健康活動が拡大して、最近は美容にも関心があります。 今後の人生に勉強の習慣化が欲しくなり、最後のチャンスとして英語を勉強し始めましたので、しばらく勉強についてボヤきます。,False,☻,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6hUocLr01E', 'expanded_url': 'https://www.instagram.com/shibu_y/', 'display_url': 'instagram.com/shibu_y/'}]}}"
1311129035817267201,🫧lexi 🫧,,False,https://pbs.twimg.com/profile_images/1441800154386821137/BN4Ip4Cr_normal.jpg,,epilexi_,"{'followers_count': 31, 'following_count': 285, 'tweet_count': 676, 'listed_count': 1}",she’s a goldendoodle,False,,,
1873386870,Peter Barrows,,False,https://pbs.twimg.com/profile_images/728642735863894017/ssHcHMbw_normal.jpg,,peterjbarrows,"{'followers_count': 17, 'following_count': 160, 'tweet_count': 511, 'listed_count': 1}",,False,,,
899744458912272384,Em🥰,,False,https://pbs.twimg.com/profile_images/1516864528268632065/GRg0ftUG_normal.jpg,,Sylviadefender,"{'followers_count': 662, 'following_count': 324, 'tweet_count': 17521, 'listed_count': 4}","Lavender is my favorite color, and those ladies made the show 💜💜",False,,1279143395630473216,
993890288602173441,Marian@,,False,https://pbs.twimg.com/profile_images/1345425597946855424/UHAJr86U_normal.png,,marian_cc100,"{'followers_count': 12, 'following_count': 113, 'tweet_count': 438, 'listed_count': 0}",,False,,,
1242403341482721281,Inaxio,,False,https://pbs.twimg.com/profile_images/1242403661113970688/TAQck2ro_normal.jpg,,Inaxio78,"{'followers_count': 1, 'following_count': 42, 'tweet_count': 87, 'listed_count': 0}",,False,,,
1262055031164923904,DougFreeman,,False,https://pbs.twimg.com/profile_images/1262055706699554816/56XR51Wi_normal.jpg,,DougFre37747594,"{'followers_count': 0, 'following_count': 5, 'tweet_count': 98, 'listed_count': 0}",,False,,,
297757881,allegedlyJoshie… 🖕russia! 🇺🇦🇺🇦,,False,https://pbs.twimg.com/profile_images/1130293119986089984/KD6w_PjJ_normal.jpg,,AllegedlyJoshie,"{'followers_count': 494, 'following_count': 2180, 'tweet_count': 6287, 'listed_count': 1}","ATLUTD AUFC2 ATLTID 5stripes4life RSG aspiring soccer snob, maker of bad jokes. Cat Dad. ⚽️🔴⬛️🔴⬛️🔴⚽️ my thoughts, opinions and beliefs are MY OWN!!!",False,"Midtown, Atlanta",,
1486036147973197827,"Tom F, Wordling",,False,https://pbs.twimg.com/profile_images/1486036280584466432/VYUbzMhC_normal.jpg,,TomWordling,"{'followers_count': 147, 'following_count': 5, 'tweet_count': 155, 'listed_count': 0}",A place for @pentadact to share Wordle results without bothering anyone. Blue numbers are yellows and their position in the solution.,False,,,"{'description': {'mentions': [{'start': 12, 'end': 22, 'username': 'pentadact'}]}}"
709939601243250688,Cristina🦊,https://t.co/rZp9ZtziRn,False,https://pbs.twimg.com/profile_images/1362857775701884934/qZUtVPxa_normal.jpg,,MadAverageGamer,"{'followers_count': 379, 'following_count': 218, 'tweet_count': 7864, 'listed_count': 7}","Virgo 
INFP
Space Cowgirl 🌌
Slytherin
Stardew Farmer
Daydreamer 
Instagram: madaverage
co-host of @justconvopod",False,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rZp9ZtziRn', 'expanded_url': 'http://greythoughts.info', 'display_url': 'greythoughts.info'}]}, 'description': {'mentions': [{'start': 98, 'end': 111, 'username': 'justconvopod'}]}}"
1386386489320345606,Camila,,False,https://pbs.twimg.com/profile_images/1386389786554945545/7s_eeurG_normal.jpg,,camiIa48,"{'followers_count': 5, 'following_count': 22, 'tweet_count': 88, 'listed_count': 0}",,False,Narnia,,
3979645523,maria,,False,https://pbs.twimg.com/profile_images/1504489720604024835/xz16WJXn_normal.jpg,,curlspoetic,"{'followers_count': 1489, 'following_count': 571, 'tweet_count': 33210, 'listed_count': 25}",,False,she/her,1381281626479558657,
716813417265242112,abbie,,False,https://pbs.twimg.com/profile_images/1286730960759853057/l-akyQYk_normal.jpg,,salvatoreees,"{'followers_count': 30, 'following_count': 91, 'tweet_count': 1860, 'listed_count': 0}",,False,,,
32790011,Jim Cavallero,,False,https://pbs.twimg.com/profile_images/1146566979567927302/spOII85H_normal.jpg,,jcavallero,"{'followers_count': 621, 'following_count': 795, 'tweet_count': 2484, 'listed_count': 13}","Organizer at Chicago Teachers Union

          CPS Special Education Teacher on Leave",False,Chicago,,
247618081,"Mark Huth, MD",,False,https://pbs.twimg.com/profile_images/1062459941074690048/UtG_1grh_normal.jpg,,madtown11,"{'followers_count': 61, 'following_count': 139, 'tweet_count': 652, 'listed_count': 1}",Private account.  Views my own. RT does not indicate agreement.,False,"Madison, WI",,
3123482607,mik,https://t.co/98Ys9fkdfo,False,https://pbs.twimg.com/profile_images/1521978270203494401/YKwGem0l_normal.jpg,,gIasscherries,"{'followers_count': 555, 'following_count': 487, 'tweet_count': 10313, 'listed_count': 16}",what do you want to know?,False,FL / 21+ / she/her,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/98Ys9fkdfo', 'expanded_url': 'http://gageistheloml.xn--5g8h', 'display_url': 'gageistheloml.🌙'}]}}"
532520219,Estela 🌝,,False,https://pbs.twimg.com/profile_images/1470161448097693696/Epr0nT80_normal.jpg,,estelaspinola23,"{'followers_count': 467, 'following_count': 462, 'tweet_count': 10442, 'listed_count': 4}",esto nunca lo lee nadie así que qué más da,False,MAD- GRX,,
6716782,Daniel I,https://t.co/BPbbfls27m,False,https://pbs.twimg.com/profile_images/1322906913592496129/fVH2Fsbh_normal.jpg,,danimrich,"{'followers_count': 1387, 'following_count': 1489, 'tweet_count': 45493, 'listed_count': 119}","Physics, blogs, coffee, computers, ...
See https://t.co/0yvgWZwu9f for ways to reach me.",False,"Vienna, Austria",1521908420420542464,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BPbbfls27m', 'expanded_url': 'http://imrich.net/blog/', 'display_url': 'imrich.net/blog/'}]}, 'description': {'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/0yvgWZwu9f', 'expanded_url': 'http://imrich.net/daniel', 'display_url': 'imrich.net/daniel'}]}}"
3068493771,💜𝐋𝐚𝐉𝐚𝐫𝐚𝐦𝐢𝐥𝐥𝐨💚,,False,https://pbs.twimg.com/profile_images/1518759322896973830/gZdTeZBP_normal.jpg,,jennyjarapulga,"{'followers_count': 7161, 'following_count': 597, 'tweet_count': 68294, 'listed_count': 13}","Jubilada, pero no desocupada. Vieja, pero no desactualizada.",False,"Barrancabermeja, Colombia",1450481113890271234,
105620244,Caro ✨,https://t.co/H1l5680qaR,False,https://pbs.twimg.com/profile_images/1378557216006012930/XNtKpG_x_normal.jpg,,iCaaroooh,"{'followers_count': 3334, 'following_count': 3524, 'tweet_count': 155592, 'listed_count': 218}","29. dark and twisty♡ taking it sleazy✌🏻 tv shows, movies, books and baths is what my good place is made of 🌵 dreaming in the city 🏙 night owl✨",False,"Santiago, Chile",1505682287328866306,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/H1l5680qaR', 'expanded_url': 'http://diaryofanonperfectgirl.tumblr.com', 'display_url': 'diaryofanonperfectgirl.tumblr.com'}]}}"
22929741,Digital Blasphemy,https://t.co/FWylbe9m3i,False,https://pbs.twimg.com/profile_images/1516033980012929027/YdEfSqXl_normal.jpg,,dblasphemy,"{'followers_count': 8494, 'following_count': 1980, 'tweet_count': 20809, 'listed_count': 172}",Ryan Bliss · 3D artist creating wallpapers for the WWW since '97 · dblasphemy.eth · #22 ranked creator on @foundation · Jessica's Husband · Ian and Jason's Dad,False,"Illinois, USA",1483481224534540297,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FWylbe9m3i', 'expanded_url': 'http://linktr.ee/dblasphemy', 'display_url': 'linktr.ee/dblasphemy'}]}, 'description': {'mentions': [{'start': 106, 'end': 117, 'username': 'foundation'}]}}"
69499941,Paula Cruces - 🌳 🇨🇱 x Constitución solidaria,,False,https://pbs.twimg.com/profile_images/1319977975962533888/nfD5BYUR_normal.jpg,,Paula_Cruces,"{'followers_count': 619, 'following_count': 405, 'tweet_count': 12678, 'listed_count': 4}","Feliz madre de la Agustina desde el 25/10/2009, amante de la naturaleza y de mi Patagonia Ríos Libres, vamos por la descentralización real 🌳",False,Coyhaique,1254429473316974594,
545743680,Maria Fumano,,False,https://pbs.twimg.com/profile_images/2039955771/Picture_4_normal.png,,mariafumano,"{'followers_count': 175, 'following_count': 299, 'tweet_count': 8139, 'listed_count': 1}",I should have been a pair of ragged claws/Scuttling across the floors of silent seas  #BeAnOrganDonor #GiveBlood,False,,,"{'description': {'hashtags': [{'start': 86, 'end': 101, 'tag': 'BeAnOrganDonor'}, {'start': 102, 'end': 112, 'tag': 'GiveBlood'}]}}"
937531223466852352,ZAE⚡️,,False,https://pbs.twimg.com/profile_images/1513624718674382856/Ew3Wy_PZ_normal.jpg,,ZaeMcGuire,"{'followers_count': 950, 'following_count': 1227, 'tweet_count': 109628, 'listed_count': 4}",All praise to the most high 🙏🏽. Family is everything. Structural Engineer. South Dakota Mines ‘18. Naptown #Blacklivesmatter #XO #LowLife 🎈 #AMC,False,,,"{'description': {'hashtags': [{'start': 107, 'end': 124, 'tag': 'Blacklivesmatter'}, {'start': 125, 'end': 128, 'tag': 'XO'}, {'start': 129, 'end': 137, 'tag': 'LowLife'}, {'start': 140, 'end': 144, 'tag': 'AMC'}]}}"
1369148558562103298,瑞翅列伝,https://t.co/3vct5LDR9Y,False,https://pbs.twimg.com/profile_images/1459234557862232065/rE-EZBvz_normal.jpg,,Rui_Mizuhane,"{'followers_count': 153, 'following_count': 256, 'tweet_count': 1563, 'listed_count': 1}","DTM メドレーとか。
AtCoder緑",False,,1521897676719022080,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3vct5LDR9Y', 'expanded_url': 'https://youtube.com/channel/UCP6L1jxixXcY69ThHOW2Hkw', 'display_url': 'youtube.com/channel/UCP6L1…'}]}}"
62556288,❤️,https://t.co/N9VV893ttW,False,https://pbs.twimg.com/profile_images/1208033698827792384/OGF2EEMm_normal.jpg,,MUTMUTMUTs,"{'followers_count': 311, 'following_count': 229, 'tweet_count': 81021, 'listed_count': 10}",♡ ☂️Sorry for being awkward 🌚,False,"Chiang Mai, Thailand",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N9VV893ttW', 'expanded_url': 'http://justmemutmuts.tumblr.com', 'display_url': 'justmemutmuts.tumblr.com'}]}}"
25473584,Phillip Navarro,,False,https://pbs.twimg.com/profile_images/965476256811646981/rIe-67nY_normal.jpg,,SantaCruzDad,"{'followers_count': 156, 'following_count': 976, 'tweet_count': 21098, 'listed_count': 0}",$Phill4SoCal,False,,914307565877583874,
2189209581,ℒ,https://t.co/HJLPcgdXUX,False,https://pbs.twimg.com/profile_images/1514634905770151952/mfT54Ccg_normal.jpg,,she_wolf_16,"{'followers_count': 328, 'following_count': 378, 'tweet_count': 10479, 'listed_count': 0}","fly away, breakaway ♍️♎️♍️ she/her ISFJ-t Mates US",False,"Sevilla, España",1406675652154122241,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HJLPcgdXUX', 'expanded_url': 'https://curiouscat.me/she_wolf_16', 'display_url': 'curiouscat.me/she_wolf_16'}]}}"
1212578553071460355,LorenaFonseca,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,LorenaF92321664,"{'followers_count': 1, 'following_count': 76, 'tweet_count': 109, 'listed_count': 0}",,False,,,
890180820,Rhonda Daniels,,False,https://pbs.twimg.com/profile_images/1509159704769056768/hiU30jrs_normal.png,,RhondaVDaniels,"{'followers_count': 252, 'following_count': 1162, 'tweet_count': 1553, 'listed_count': 8}","she/her…Christian, Enneagram 2w1, teacher, football fan, ally",False,,,
518628104,Juan Muñiz,https://t.co/FI9g6EQUqN,False,https://pbs.twimg.com/profile_images/1521407171598200837/6XlgiUA3_normal.jpg,,JuanMunizS,"{'followers_count': 988, 'following_count': 2060, 'tweet_count': 164026, 'listed_count': 67}","I am one of those melodramatic fools, neurotic to the bone. No doubt about it. Sometimes I give myself the creeps.
Sometimes my mind plays tricks on me.",False,Sporting Gijón/KC Chiefs/NYR,1459160431252185092,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FI9g6EQUqN', 'expanded_url': 'http://yonoinventeelmundo.blogspot.com.es/', 'display_url': 'yonoinventeelmundo.blogspot.com.es'}]}}"
1495067939703197698,雪餅猫,,False,https://pbs.twimg.com/profile_images/1495072118114897920/yCTIVxxe_normal.jpg,,yuki_mochi_neko,"{'followers_count': 85, 'following_count': 86, 'tweet_count': 300, 'listed_count': 0}",20↑（HGSS世代）／楽しくゲームしたりのんびり絵描いたりしてます💤,False,,1521384628908478465,
1503344804591456258,omirin,,False,https://pbs.twimg.com/profile_images/1521781897910943744/PbPY3tul_normal.jpg,,omintindi,"{'followers_count': 2, 'following_count': 2, 'tweet_count': 651, 'listed_count': 0}",emotional damage :'D,False,,,
59175463,𝙉𝙖𝙩𝙨 ☘️,https://t.co/RBi7t76nwU,False,https://pbs.twimg.com/profile_images/1520119919073009669/R02t_6vk_normal.jpg,,Negriet,"{'followers_count': 17796, 'following_count': 485, 'tweet_count': 144752, 'listed_count': 104}",Yo simplemente le brindo ritmo al mundo perro. Queen Cobra. No mercy.,False,Swerve City,1351262673976119305,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RBi7t76nwU', 'expanded_url': 'http://www.conmigonolacojan.blogspot.com', 'display_url': 'conmigonolacojan.blogspot.com'}]}}"
1092197070637654016,Alan Rickwood,,False,https://pbs.twimg.com/profile_images/1095459433327484930/gVcYMIOv_normal.jpg,,AlanRickwood,"{'followers_count': 180, 'following_count': 275, 'tweet_count': 2417, 'listed_count': 0}","Loving husband, proud dad. Soccer nut, longtime youth soccer coach. Soccer Director at Edge School.Mad AFCWimbledon fan COYD. Views are my own.",False,Calgary,,
221542568,かまぼコ,,False,https://pbs.twimg.com/profile_images/575637042748481537/Y3c5c1nS_normal.jpeg,,kamabocotti,"{'followers_count': 127, 'following_count': 392, 'tweet_count': 11848, 'listed_count': 2}",ワイン好きの夫と まぐろと好きの娘と 小顔のねこと暮らしています。ワインのぶどうをブラインドで正解するのが今年度の目標です。笹かまとかにかまとからきゅうが好物です。,False,,,
328709099,John Beougher Jr,,False,https://pbs.twimg.com/profile_images/1509328739599106055/XnqivTSc_normal.jpg,,ImJocavs,"{'followers_count': 564, 'following_count': 1183, 'tweet_count': 13436, 'listed_count': 8}","NASCAR is life. Ohio is home, love Cleveland sports. Brandon Brown is a wheelman. Spotter of race cars. @HeyImHeatherr is pretty",False,"North Canton, Ohio",1507919609197993998,"{'description': {'mentions': [{'start': 104, 'end': 118, 'username': 'HeyImHeatherr'}]}}"
