id,conversation_id,lang,possibly_sensitive,text,author_id,public_metrics,source,reply_settings,context_annotations,created_at,referenced_tweets,in_reply_to_user_id,entities,geo,attachments
1520145275540680704,1520145275540680704,und,False,"#Wordle (ES)  #113 3/6

⬛🟨🟩⬛⬛
🟨🟨🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/hmdLRGQM5t",4458876059,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:57:31.000Z,,,"{'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/hmdLRGQM5t', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,
1520145238743941121,1520145238743941121,en,False,"Wordle 314 5/6

⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟨
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",558134353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:57:22.000Z,,,,,
1520145211279634432,1520145211279634432,ja,False,"ポケモンWordle 4/10

⬛⬛⬛🟩🟨
⬛🟩⬛🟩⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩

https://t.co/fn63fOOqJV
 #ポケモンWordle

easy",2592608964,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T20:57:15.000Z,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/fn63fOOqJV', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,
1520145179650502658,1520145179650502658,en,False,"Wordle (ES)  #113 3/6

🟨⬜⬜⬜🟩
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/CLfZZ1MFCV",45618002,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:57:08.000Z,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/CLfZZ1MFCV', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520145179378085888,1520145179378085888,en,False,"Wordle 315 5/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1524201918,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:57:08.000Z,,,,,
1520145179201925120,1520145179201925120,ja,False,"ポケモンWordle 8/10

⬛⬛⬛🟨⬛  ⬛⬛🟨⬛⬛
⬛⬛🟨⬛⬛  ⬛🟩⬛⬛🟨
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛🟨⬛🟨⬛
⬛⬛⬛🟩⬛

https://t.co/UQrWsattTm
 #ポケモンWordle",201724333,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T20:57:08.000Z,,,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/UQrWsattTm', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 94, 'end': 105, 'tag': 'ポケモンWordle'}]}",,
1520145178195070978,1520145178195070978,en,False,"Wordle 314 3/6

🟨🟨⬛🟩⬛
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩",2568648093,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:57:08.000Z,,,,,
1520145139867725825,1520145139867725825,ja,False,"Wordle 315 5/6

⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩
おきた",11595102,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Echofon,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:58.000Z,,,,,
1520145132863078400,1520145132863078400,en,False,"Wordle 314 3/6

⬜⬜⬜🟩⬜
🟨🟨🟩🟨⬜
🟩🟩🟩🟩🟩",91867910,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:57.000Z,,,,,
1520145113435017217,1520145113435017217,en,False,"Wordle 314 3/6

⬜🟩⬜🟨🟨
🟩🟩🟩⬜🟨
🟩🟩🟩🟩🟩 woop",256212391,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:52.000Z,,,,,
1520145113317523456,1520145113317523456,en,False,"Wordle 314 6/6

🟨🟨⬜🟩⬜
⬜⬜⬜⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",29688336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:52.000Z,,,,,
1520145100344815616,1520145100344815616,en,False,"Wordle 315 4/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",145186294,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:49.000Z,,,,,
1520145081608683522,1520145081608683522,en,False,"Lovely little two for my hundredth game.

Wordle 314 2/6

🟩⬜🟩🟨🟨
🟩🟩🟩🟩🟩 https://t.co/22ygvQnHxr",605842701,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:45.000Z,,,"{'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/22ygvQnHxr', 'expanded_url': 'https://twitter.com/DaveAFAF/status/1520145081608683522/photo/1', 'display_url': 'pic.twitter.com/22ygvQnHxr', 'media_key': '3_1520144056554299393'}]}",,{'media_keys': ['3_1520144056554299393']}
1520145066890772482,1520145066890772482,en,False,"Wordle 314 5/6*

⬜🟨⬜🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",3094558833,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:41.000Z,,,,,
1520145060142141440,1520145060142141440,en,False,"Wordle #113 2/6

🟨🟨🟨⬜🟩
🟩🟩🟩🟩🟩",326951021,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:39.000Z,,,,,
1520145055788457986,1520145055788457986,en,False,"Wordle 314 3/6

🟨⬜🟩⬜🟩
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩",65344561,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:38.000Z,,,,,
1520145053762609156,1520145053762609156,en,False,"Wordle 314 3/6
🟨⬛⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩

#wordle #wordle314",1000385774481788928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:38.000Z,,,"{'hashtags': [{'start': 34, 'end': 41, 'tag': 'wordle'}, {'start': 42, 'end': 52, 'tag': 'wordle314'}]}",,
1520145051963191296,1520145051963191296,ja,False,"ポケモンWordle 4/10

⬛⬛🟨⬛⬛
⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/8eiUPmXV1K
 #ポケモンWordle",194010512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T20:56:37.000Z,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/8eiUPmXV1K', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,
1520145039430758401,1520145039430758401,und,False,"🤬#WordleCAT 119 4/6*

⬜⬜🟨🟨🟨
🟩⬜🟩🟨⬜
🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩

https://t.co/D9W0E30ssx",156068043,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,,2022-04-29T20:56:34.000Z,,,"{'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/D9W0E30ssx', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 1, 'end': 11, 'tag': 'WordleCAT'}]}",,
1520145022745649152,1520145022745649152,en,False,"Wordle 315 3/6

⬜🟨⬜⬜⬜
🟩⬜🟨⬜🟨
🟩🟩🟩🟩🟩j",39225175,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:31.000Z,,,,,
1520144996061650952,1520144996061650952,en,False,"Wordle (ES)  #113 5/6

🟨⬜⬜⬜🟩
⬜🟨🟩⬜🟩
⬜⬜🟩🟩🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/b2fkSzbW3U",1305605208911814659,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:24.000Z,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/b2fkSzbW3U', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520144983428419585,1520144983428419585,pt,False,"Wordle 314 4/6

⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟨🟩
🟩🟩🟩🟩🟩

ora ora eu mesmo",219359680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:21.000Z,,,,,
1520144982572736513,1520144982572736513,en,False,"Wordle 314 5/6

⬛⬛🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟨
🟩🟩🟩🟩🟩",315335680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:21.000Z,,,,,
1520144980605825024,1520144980605825024,en,False,"Wordle (ES)  #113 4/6

⬜🟨⬜🟨⬜
⬜🟨🟩⬜🟩
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/Ykgu7ZsTNG",429868882,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:20.000Z,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/Ykgu7ZsTNG', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520144979276050441,1511308734278082567,en,False,"Wordle (ES)  #113 5/6

⬜⬜🟨🟨⬜
⬜🟨⬜🟨🟩
🟨🟨🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/MtmAM5J6uI",64456563,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:20.000Z,"[{'type': 'replied_to', 'id': '1519356446596546561'}]",64456563,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/MtmAM5J6uI', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520144942232137728,1520144942232137728,en,False,"Wordle 315 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
🟨🟩🟨⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩",185586168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:11.000Z,,,,,
1520144933671297035,1520144933671297035,tr,False,"Wordle Türkçe 314 X/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜

https://t.co/e1FLBYZvqr",229493300,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:09.000Z,,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/e1FLBYZvqr', 'expanded_url': 'https://www.wordleturkce.com/', 'display_url': 'wordleturkce.com'}]}",,
1520144930404024320,1520144930404024320,en,False,"Wordle 314 2/6

🟩⬛⬛🟨🟨
🟩🟩🟩🟩🟩 https://t.co/RBsJ3mVN5V",259291814,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:08.000Z,,,"{'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/RBsJ3mVN5V', 'expanded_url': 'https://twitter.com/asdfcore/status/1520144930404024320/photo/1', 'display_url': 'pic.twitter.com/RBsJ3mVN5V', 'media_key': '16_1520144924653539329'}]}",,{'media_keys': ['16_1520144924653539329']}
1520144907792535552,1520144907792535552,en,False,"Wordle 314 3/6*

⬛⬛🟨🟨⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩

oh good today’s wordle is about me",1271801761175605248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:56:03.000Z,,,,,
1520144890264444928,1520144890264444928,es,False,"Justo lo que me han quitado 
:( Wordle (ES)  #113 3/6

🟨🟨🟨⬜🟩
⬜🟨🟨🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/4Ph1NJYKiR",2316570285,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:55:59.000Z,,,"{'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/4Ph1NJYKiR', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520144889442226176,1520144889442226176,en,False,"Wordle 315 X/6
What the hell. Is this even a word? 
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
⬜🟩🟩⬜🟩",189669226,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:55:59.000Z,,,,,
1520144886627913728,1520144886627913728,en,False,"Wordle 314 4/6

⬛🟩⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1401717006974345220,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:55:58.000Z,,,,,
1520144877438259200,1520144877438259200,en,False,"Wordle (ES)  #113 3/6

⬜🟨⬜🟩⬜
⬜🟨🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/guXYF2pt8R",229142575,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:55:56.000Z,,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/guXYF2pt8R', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1520144877312684032,1520144877312684032,ja,True,"ポケモンWordle 2/10

⬛⬛🟨⬛⬛
🟩🟩🟩🟩🟩

https://t.co/qnMM2wVCfI
 #ポケモンWordle",1186025461,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-04-29T20:55:56.000Z,,,"{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/qnMM2wVCfI', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 55, 'end': 66, 'tag': 'ポケモンWordle'}]}",,
1520144839043874816,1520144839043874816,ja,False,"知らんわ。

Wordle 315 6/6

⬜⬜⬜⬜🟨
🟨⬜⬜⬜⬜
⬜🟨🟨⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1446302272258859014,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-04-29T20:55:47.000Z,,,,,
