id,verified,description,protected,url,public_metrics,profile_image_url,name,username,pinned_tweet_id,entities,location
274785784.0,False,"Bomber fan, government worker, volunteer, Folklorama enthusiast.",False,,"{'followers_count': 80, 'following_count': 161, 'tweet_count': 2180, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1295887608/IMG00015-20100321-1137_normal.jpg,Jordan Wall,jchristianwall,,,"Winnipeg, Manitoba"
2352301033.0,False,stuck in meatspace,False,,"{'followers_count': 8, 'following_count': 146, 'tweet_count': 152, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1522647547470352385/O3F0bph9_normal.jpg,Dietrich🇺🇦,Jesse_Moonbat,,,U.K. 
145956097.0,False,どうか骨は拾ってください/元SOL生徒/20↑,False,,"{'followers_count': 237, 'following_count': 987, 'tweet_count': 190118, 'listed_count': 14}",https://pbs.twimg.com/profile_images/1450477767628308480/IG_rNISk_normal.jpg,白湯,1000__s_,8.756476533920113e+17,,
321534705.0,False,El equilibrio como objetivo 💫💫,False,,"{'followers_count': 318, 'following_count': 989, 'tweet_count': 8651, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1372368038725619714/RdLlILOk_normal.jpg,Meli,melimeli38,,,"Montevideo,  Uruguay"
86715467.0,False,Meet me in Montauk,False,,"{'followers_count': 39, 'following_count': 139, 'tweet_count': 444, 'listed_count': 0}",https://pbs.twimg.com/profile_images/845426053392875525/7RcPcGPG_normal.jpg,i r e n e.,Koraa1,,,Spain
1.196101619470852e+18,False,,False,,"{'followers_count': 88, 'following_count': 145, 'tweet_count': 84, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1504431668559749121/ztNcrao2_normal.jpg,0oohk◢͟￨,1O____gdgdsalad,1.1961094740852736e+18,,
3977381.0,False,競馬予想をしている人とは違います。,False,,"{'followers_count': 1257, 'following_count': 333, 'tweet_count': 14711, 'listed_count': 24}",https://pbs.twimg.com/profile_images/985475756/IMG_0647_2_normal.JPG,hw,hanwarai,,,さいたま
410781433.0,False,letmeprayuponthestar（ほっしー）です。最近何垢か自分でもよくわからなくなりますが掘り起こすと中居正広とSMAPが出てきます／アイコンは すいか（@msuicaaa）さんに描いていただきました／RT多め,False,,"{'followers_count': 501, 'following_count': 292, 'tweet_count': 108910, 'listed_count': 20}",https://pbs.twimg.com/profile_images/1356750128434999297/5JTX8I1a_normal.jpg,letmeprayuponthestar,flymetotheprfmn,1.3402076963272376e+18,"{'description': {'mentions': [{'start': 82, 'end': 91, 'username': 'msuicaaa'}]}}",いつか、未来で
254377521.0,False,"플계 : @drug_raccoonus   
art account : @r18_raccoonus
 I can Engilsh/日本語
commission closed
profile : @puroisbf",False,,"{'followers_count': 866, 'following_count': 778, 'tweet_count': 61056, 'listed_count': 10}",https://pbs.twimg.com/profile_images/1509910522635845637/mWf_Agd1_normal.jpg,라쿠너스,raccoonus66,1.3713637511448125e+18,"{'description': {'mentions': [{'start': 5, 'end': 20, 'username': 'drug_raccoonus'}, {'start': 38, 'end': 52, 'username': 'r18_raccoonus'}, {'start': 100, 'end': 109, 'username': 'puroisbf'}]}}",너구리굴
9.262786200200315e+17,False,UT/M2,False,,"{'followers_count': 639, 'following_count': 1405, 'tweet_count': 18983, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1517507891775045632/SnUW7lU2_normal.jpg,VTuber,alwaysecurityok,,,
7.423550543094743e+17,False,刀とpkm日常ツイ多めの雑多なアカウント/雑食タイプ/本丸で暮らしたい審神者/成人済/ ｶﾙｵﾍﾟ小説→支部とべったーhttps://t.co/v17vC01lbu,False,https://t.co/D0BZnvCR6p,"{'followers_count': 13, 'following_count': 125, 'tweet_count': 14364, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1509132701659721733/oLuSPjgV_normal.jpg,ユキヲ,o_ik_uy,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/D0BZnvCR6p', 'expanded_url': 'https://privatter.net/u/o_ik_uy', 'display_url': 'privatter.net/u/o_ik_uy'}]}, 'description': {'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/v17vC01lbu', 'expanded_url': 'https://www.pixiv.net/users/15024701', 'display_url': 'pixiv.net/users/15024701'}]}}",ヒスイの空の下
8.846676790338396e+17,False,最終昇降機右です,False,,"{'followers_count': 29, 'following_count': 35, 'tweet_count': 1406, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1487505294355996672/5HcJS5EJ_normal.jpg,パルプンテ,paruuu_p,,,
1.0747904292356588e+18,False,ZgR Pd 🛌@nil_termina 尊敬@SilenceAzla,False,,"{'followers_count': 513, 'following_count': 509, 'tweet_count': 15526, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1440635082964758528/F0GWOcgW_normal.jpg,成り損ない,irohaRabit,1.1486321730516664e+18,"{'description': {'mentions': [{'start': 8, 'end': 20, 'username': 'nil_termina'}, {'start': 23, 'end': 35, 'username': 'SilenceAzla'}]}}",
172637686.0,False,"■すずめKitchenのギタリスト
■ギターとかカープとかカメラとかカープとか合気道とかカープとかラーメンとか拉麺とからぁ麺とかRamenとからーめｎ
■アイコンは友人の吉田。(@kbkbhihi)さんに描いて頂きました
■シノアリスAlиαiг｡*所属jgsと同一人物ですがゲームの話はこっち→@late_jgs",False,https://t.co/3Z0QLj8DNa,"{'followers_count': 95, 'following_count': 135, 'tweet_count': 46822, 'listed_count': 4}",https://pbs.twimg.com/profile_images/571667382533427200/OwP9c2bz_normal.jpeg,かずほ(｡･ө･｡),kaz_jgs,1.1123099711594414e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3Z0QLj8DNa', 'expanded_url': 'https://itunes.apple.com/jp/artist/id1300909461', 'display_url': 'itunes.apple.com/jp/artist/id13…'}]}, 'description': {'mentions': [{'start': 89, 'end': 98, 'username': 'kbkbhihi'}, {'start': 148, 'end': 157, 'username': 'late_jgs'}]}}",すずめKitchen
8.393588270236221e+17,False,記録用,False,,"{'followers_count': 1, 'following_count': 10, 'tweet_count': 238, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1410116350106763271/q7tpzr9L_normal.jpg,ナイスチョイスソース,malkmus580,,,
130566466.0,False,ラケット持って歌って踊る若手俳優たちを愛でたり、レールの上を主に電気で走る金属の箱を愛でたりしてます。審神者と特務司書を兼業中。ＴＲＰＧに舞い戻って約９年。フォローとかご自由にどぞ。ただし腐女子なので、自己責任でお願いします。鍵つき→ @KS_sakura_35　進撃ネタバレ用→@sakura_AoT,False,https://t.co/BIV54VNzHO,"{'followers_count': 262, 'following_count': 116, 'tweet_count': 180392, 'listed_count': 10}",https://pbs.twimg.com/profile_images/1073147589/NEC_0011_normal.JPG,櫻瑞恵,sakura_mizue,1.4315692526543462e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BIV54VNzHO', 'expanded_url': 'https://togetter.com/id/sakura_mizue', 'display_url': 'togetter.com/id/sakura_mizue'}]}, 'description': {'mentions': [{'start': 118, 'end': 131, 'username': 'KS_sakura_35'}, {'start': 140, 'end': 151, 'username': 'sakura_AoT'}]}}",心はいつも京成に。誇りを持って。
56415989.0,False,Owner at @EngageSocial_ / #FoodBlogger / #RedSox #Eagles #Sixers #Rutgers / Central Jersey exists. Taylor Ham does not. 🦄 Views are my own.,False,https://t.co/OLgRuN9GTJ,"{'followers_count': 614, 'following_count': 736, 'tweet_count': 57256, 'listed_count': 38}",https://pbs.twimg.com/profile_images/1477458621197950979/AKGbbQWA_normal.jpg,ben quadinaros,CougThoughts,1.320837407772713e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OLgRuN9GTJ', 'expanded_url': 'http://cougeats.wordpress.com', 'display_url': 'cougeats.wordpress.com'}]}, 'description': {'hashtags': [{'start': 26, 'end': 38, 'tag': 'FoodBlogger'}, {'start': 41, 'end': 48, 'tag': 'RedSox'}, {'start': 49, 'end': 56, 'tag': 'Eagles'}, {'start': 57, 'end': 64, 'tag': 'Sixers'}, {'start': 65, 'end': 73, 'tag': 'Rutgers'}], 'mentions': [{'start': 9, 'end': 23, 'username': 'EngageSocial_'}]}}","Somerville, NJ"
87984674.0,False,"Contents:多発性硬化症, Multiple Sclerosis, 医療&福祉系の情報, 大人のやり直し英語｜今の目標:英検準1級合格とTOEIC900超",False,,"{'followers_count': 417, 'following_count': 313, 'tweet_count': 36819, 'listed_count': 17}",https://pbs.twimg.com/profile_images/543610062564888578/8MAqg6h1_normal.png,Andie (またの名はPonta),pontahitorigoto,1.4056774147100058e+18,,"Tokyo, Japan"
1.0785269963287347e+18,False,"WELCOME TO THE SHADOW SQUAD!!!! Variety streamer, but mainly Mlb the show!! twitch affilate",False,https://t.co/1FmTlZONTg,"{'followers_count': 249, 'following_count': 330, 'tweet_count': 3598, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1385104290914656256/a64DPo8f_normal.jpg,Deljr2,deljr21,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1FmTlZONTg', 'expanded_url': 'https://www.twitch.tv/deljr2', 'display_url': 'twitch.tv/deljr2'}]}}",
219252614.0,False,柳川が生んだマーベルとプロ野球とラーメンズと乃木坂46とリアル脱出ゲームに夢中なリトルトゥース。,False,,"{'followers_count': 300, 'following_count': 524, 'tweet_count': 51338, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1246597361473708032/X1g4E7yv_normal.jpg,fuzymaly◢⁴⁶,fuzymaly,,,
20777941.0,False,Curmudgeon,False,,"{'followers_count': 646, 'following_count': 338, 'tweet_count': 24255, 'listed_count': 76}",https://pbs.twimg.com/profile_images/1489658989373796352/iAIB6gTH_normal.jpg,Richard Meadows,kycoffeeguy,,,Louisville KY
45167187.0,False,何の価値もない もの こと 好き,False,,"{'followers_count': 60, 'following_count': 265, 'tweet_count': 18765, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1399765157308375040/Voob7WsD_normal.jpg,ぽん吉,goouuee,,,大阪近辺
101037587.0,False,There’s a time for everything. Law | Beer | Books,False,,"{'followers_count': 311, 'following_count': 1152, 'tweet_count': 17388, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1446749066503720964/zKbF4f5h_normal.jpg,NCR,oehreyes,1.3038933699958866e+18,,South
2700416293.0,True,씨네21 기자. 리트윗이 꼭 동의를 의미하지는 않습니다. 업무 관련 연락은 imsy@cine21.com,False,https://t.co/fPRrAtj7Mf,"{'followers_count': 7569, 'following_count': 856, 'tweet_count': 14297, 'listed_count': 31}",https://pbs.twimg.com/profile_images/1480222024606052353/S4_sBdr6_normal.jpg,임수연 IM Sooyeon,vagabond_sy,1.522586557076902e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fPRrAtj7Mf', 'expanded_url': 'http://www.instagram.com/im.sy.mi', 'display_url': 'instagram.com/im.sy.mi'}]}}",
1.4678833629082624e+18,False,,False,,"{'followers_count': 0, 'following_count': 36, 'tweet_count': 448, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1499034841513291778/Iw24kz4p_normal.jpg,えび,kiwioishiina,,,
15077891.0,False,"Dad. Husband. Feminist. Nerd. Loves burgers, bourbon, and Batman. Dissent is patriotic. He/him.",False,,"{'followers_count': 301, 'following_count': 203, 'tweet_count': 34869, 'listed_count': 26}",https://pbs.twimg.com/profile_images/1456255597234507779/HIHzkDI4_normal.jpg,Dave Fetterman,fetterdave,,,"Rochester, NY"
343892829.0,False,ヽ(￣▽￣)ノ ﾄﾞｰﾃﾞﾓｲｰｺﾄをツイート中,False,,"{'followers_count': 226, 'following_count': 289, 'tweet_count': 15351, 'listed_count': 2}",https://pbs.twimg.com/profile_images/442755948776394752/TK_3-q2d_normal.jpeg,ぷーぺら,DeepBlueNoiz,,,生息地:ゲーセン
4746351290.0,False,"Took only 16 years, finally warming up to the new millennium..... 22 now #TheResistance #TrumpRussia #Demforce #Neveragain #FBR",False,,"{'followers_count': 6018, 'following_count': 6271, 'tweet_count': 11885, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1517912966754095109/i-JvtEdV_normal.jpg,Keith F. 🇺🇦🌻,Deithmaster,1.3042565258679214e+18,"{'description': {'hashtags': [{'start': 73, 'end': 87, 'tag': 'TheResistance'}, {'start': 88, 'end': 100, 'tag': 'TrumpRussia'}, {'start': 101, 'end': 110, 'tag': 'Demforce'}, {'start': 111, 'end': 122, 'tag': 'Neveragain'}, {'start': 123, 'end': 127, 'tag': 'FBR'}]}}","Glenview, IL"
7.071567706537697e+17,False,誰でもどうぞ！▶ @96nekoto1121,False,https://t.co/TraQy2wibN,"{'followers_count': 459, 'following_count': 441, 'tweet_count': 18457, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1472153334991650821/WYNY5GCU_normal.jpg,いちご🍓,rubyeclipseyi,1.2838071750646948e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TraQy2wibN', 'expanded_url': 'https://www.youtube.com/playlist?list=PL8AHg6vdz1U1DJWr51xlxg1sXUwyy7ecc', 'display_url': 'youtube.com/playlist?list=…'}]}, 'description': {'mentions': [{'start': 9, 'end': 22, 'username': '96nekoto1121'}]}}",こちらは自分の好きなもの広報活動アカウントとなっております
1.2624005103147295e+18,False,成人/2歳/げんき/i.h.みぞべ/踏破ツイート敬称略/@mko684 /https://t.co/HA4dFhbNAX,False,,"{'followers_count': 97, 'following_count': 105, 'tweet_count': 17462, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1509241408254668807/MT7cz44C_normal.jpg,あめこ,547Mko,1.500414583160197e+18,"{'description': {'urls': [{'start': 37, 'end': 60, 'url': 'https://t.co/HA4dFhbNAX', 'expanded_url': 'https://lit.link/547Mko', 'display_url': 'lit.link/547Mko'}], 'mentions': [{'start': 28, 'end': 35, 'username': 'mko684'}]}}",
90325486.0,False,himitsudayo,False,,"{'followers_count': 3, 'following_count': 54, 'tweet_count': 127, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,nullhachi,null8_ZZ,,,東京
106335417.0,False,フリッパーズ、コーネリアスとその周辺（←雑）。若かりし頃は服飾デザインなど。今はネコの支配下。限りなくブラックに近いブルー（ブリティッシュショートヘア）による一頭独裁制。大阪出身。 現在鍵アカさんの新たなフォローはブロックさせて頂いてます。,False,,"{'followers_count': 264, 'following_count': 329, 'tweet_count': 14278, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1419814774771130370/8q9bAZwG_normal.jpg,しらぬゐ𓃠猿は猿を殺さない,necoliusjapan,8.645045191823073e+17,,Hitachi-City
8.769509424735683e+17,False,"桜降る代に決闘を用アカウント。時々惨劇RoopeR。
桜花決闘中に対戦相手が顔を歪めるタイプのミコト。",False,https://t.co/mB2Mtxn7wn,"{'followers_count': 380, 'following_count': 353, 'tweet_count': 10257, 'listed_count': 13}",https://pbs.twimg.com/profile_images/1077680493468897280/3eNqq8mA_normal.jpg,のば@頭くるるーん勢,nobody_replies,1.4880406017782743e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mB2Mtxn7wn', 'expanded_url': 'http://nobafuruyoni.blog.fc2.com/', 'display_url': 'nobafuruyoni.blog.fc2.com'}]}}",
130039314.0,False,"L""G""BT凹/pop'n(烈くん推し)/BL/漫画/イラスト/料理/紅茶/音楽/ベートーベン/五嶋龍/秦基博HG会員。Nコン金賞、アニソンGP準決勝出場、SONGS出演、LINEMUSICデイリーチャート16位、ラジオ川越2度出演、JOY SOUNDスゴ動1位 、ツッコミ上手い人が好き。猫🐈爆豪虎杖棘善逸不死川",False,https://t.co/mymeJuG4OT,"{'followers_count': 1814, 'following_count': 1323, 'tweet_count': 197264, 'listed_count': 38}",https://pbs.twimg.com/profile_images/1522208959980924928/QuX0e7QD_normal.jpg,大透@4/20新曲リリース,die_suke02,1.516539803235328e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mymeJuG4OT', 'expanded_url': 'https://www.youtube.com/channel/UCCtlws81dIfS2L_LtimccHg', 'display_url': 'youtube.com/channel/UCCtlw…'}]}}",川越ゴエ
4835067798.0,False,花井美春さん専用🏧一押しです。 北海道観光マスター🌿 北海道で放牧されて育った🐮,False,https://t.co/rFh2sft1Sh,"{'followers_count': 359, 'following_count': 620, 'tweet_count': 101116, 'listed_count': 23}",https://pbs.twimg.com/profile_images/1511440530017701892/jcXGSCkV_normal.jpg,前頭葉 です🌻,quizentou,1.4743687221693932e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rFh2sft1Sh', 'expanded_url': 'https://www.eventernote.com/users/quizentou', 'display_url': 'eventernote.com/users/quizentou'}]}}",
25517437.0,False,If everything was dipped in gold than baby it would never grow 🌻,False,,"{'followers_count': 2651, 'following_count': 1536, 'tweet_count': 278719, 'listed_count': 52}",https://pbs.twimg.com/profile_images/1420950022053584897/G3eX0zbw_normal.jpg,Laya 🐝,isaidfawkyou,,,"Atlanta, GA"
542182804.0,False,アイコン：ハル兄(winmohu11) 属性・性癖：ケモナー・ケモホモ・ケモショタ・ショタ・デブ 備考：同性愛者(彼氏いる)・COBOLer/Linux 特記：ふぁぼRT等の関係上、未成年・高校生フォロー禁止 ソシャゲ：FGO・放サモ おそ松さんツイートするよ。ウザかったら、ミュートなりリムるなりブロックなり自衛して,False,,"{'followers_count': 579, 'following_count': 520, 'tweet_count': 225816, 'listed_count': 18}",https://pbs.twimg.com/profile_images/1507875237332860928/fa_sEXo3_normal.jpg,ソル,sol2742157,1.4774408889852396e+18,,横浜 鴨居 ららぽーと 徒歩40分→徒歩10時間
49710522.0,False,オ、ナイスデザイン,False,https://t.co/AMq5SKsCgk,"{'followers_count': 123, 'following_count': 301, 'tweet_count': 30329, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1414609112088727552/R9Yxrhk9_normal.jpg,KT,npcap,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AMq5SKsCgk', 'expanded_url': 'http://amzn.to/OGcU1X', 'display_url': 'amzn.to/OGcU1X'}]}}",あなたの後ろ
369345249.0,False,札幌在住の歌うたい。バリトン。演奏や歌唱指導、合唱指導などのご依頼承っております。FRBお気軽に。,False,,"{'followers_count': 332, 'following_count': 292, 'tweet_count': 52226, 'listed_count': 2}",https://pbs.twimg.com/profile_images/770299395325636608/GrHp-NiA_normal.jpg,はりーさんさん,Harry_3_3,,,
1.495423350490878e+18,False,My dead account yet I still post 🥲 I hate pickles so don’t ask me about them. 🫶 I lost all my other accounts 😳 I comment on everything 😙,False,,"{'followers_count': 1, 'following_count': 40, 'tweet_count': 63, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1520807525918027776/XjLCKehx_normal.jpg,⭐️ Hanna ⭐️,softdawnn,,,
495088791.0,False,Freelance writer and photographer | UNM alum | when I’m not talking about books I’m talking about bands | 5HINee 💎 | #LOΛE | TWFanmily (3/6) | she/her,False,,"{'followers_count': 1529, 'following_count': 849, 'tweet_count': 15986, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1521291422535757825/2NX2RalF_normal.jpg,Gabriela 🦋🦋🦋🦋🦋,spacemermaidgab,1.4403657191247872e+18,"{'description': {'hashtags': [{'start': 117, 'end': 122, 'tag': 'LOΛE'}]}}","New Mexico, USA"
9.832953711484887e+17,False,,False,,"{'followers_count': 11, 'following_count': 204, 'tweet_count': 399, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1512511158175076362/23GrxxV3_normal.jpg,zoe,ojelendik,1.1801863584611533e+18,,
65472747.0,False,世界中のいい話を探しています,False,https://t.co/Y7yzSllFDy,"{'followers_count': 5901, 'following_count': 2112, 'tweet_count': 735837, 'listed_count': 200}",https://pbs.twimg.com/profile_images/1486614649348902914/4Ex8zlfV_normal.jpg,いい話,goodstoriez,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Y7yzSllFDy', 'expanded_url': 'https://marshmallow-qa.com/goodstoriez?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/goodstoriez?ut…'}]}}",東京 千代田区 千代田1-1
1.4146900141900022e+18,False,"I try to make jokes mostly, and sometimes they're funny! occasionally? rarely? on a good day!",False,https://t.co/YQ3r0CA0Y6,"{'followers_count': 196, 'following_count': 292, 'tweet_count': 26137, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1464358468106829827/RouchcKi_normal.jpg,Ace,lovessucrose,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YQ3r0CA0Y6', 'expanded_url': 'https://curiouscat.me/lovessucrose', 'display_url': 'curiouscat.me/lovessucrose'}]}}",he/him
90341989.0,False,bucks • food • ted lasso • i have questions,False,,"{'followers_count': 5199, 'following_count': 2295, 'tweet_count': 11274, 'listed_count': 154}",https://pbs.twimg.com/profile_images/1507549180541255680/cpxW78c1_normal.jpg,kait_lately,Kait_Lately,,, 
1427705149.0,False,出席番号18番、天堂真矢入ります。,False,,"{'followers_count': 308, 'following_count': 357, 'tweet_count': 10460, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1469717690205888514/pcu7ZMo-_normal.jpg,🦢🇫🇷,riruap0121,1.471321424325673e+18,,This is Tendo Maya.
7.970858593464197e+17,False,ゆてい,False,,"{'followers_count': 634, 'following_count': 588, 'tweet_count': 51636, 'listed_count': 21}",https://pbs.twimg.com/profile_images/1509726086963245107/1NiRC803_normal.jpg,ゆー&てい,yuu__tei,1.476801899731243e+18,,もっふもふの毛布
2276862982.0,False,"Sometimes sober, always ridiculously fraudulent, tubby funster.",False,,"{'followers_count': 372, 'following_count': 451, 'tweet_count': 17009, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1508127835646570499/PbCYPjb3_normal.jpg,Nick Dent,NickDentsBrain,1.4230072756696556e+18,,"London, England"
92180608.0,False,書評家。 本と野球とジャニーズでできています。『歴史・時代小説 縦横無尽の読みくらべガイド』（文春文庫）、『読み出したら止まらない！女子ミステリーマストリード100』（日経文芸文庫）、『脳天気にもホドがある。』（東洋経済新報社）発売中。,False,,"{'followers_count': 5315, 'following_count': 436, 'tweet_count': 94236, 'listed_count': 307}",https://pbs.twimg.com/profile_images/1509819415172640768/_K8BgoG1_normal.jpg,大矢博子,ohyeah1101,1.5065176861336658e+18,,"NAGOYA, Japan"
88390367.0,False,無味無臭のフリーライター。noteは始めただけでした,False,https://t.co/VCa9Y2AJ2m,"{'followers_count': 45, 'following_count': 93, 'tweet_count': 1986, 'listed_count': 0}",https://pbs.twimg.com/profile_images/560257185397997568/wZ_LN9_e_normal.jpeg,paparan36,paparan36,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VCa9Y2AJ2m', 'expanded_url': 'https://note.com/paparan36', 'display_url': 'note.com/paparan36'}]}}",
7.610287730514575e+17,False,사랑해 영원히,False,,"{'followers_count': 21, 'following_count': 106, 'tweet_count': 21440, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1499903630916595712/j_ITa1Fe_normal.jpg,두부🤸🏻,barn_tofu,1.493050578611884e+18,,Durham
274430623.0,False,モンストだと妲己ちゃん、スクストだとモルガナ様、FGOだとキングハサンが好きです。,False,https://t.co/oZ39wcTFQD,"{'followers_count': 422, 'following_count': 851, 'tweet_count': 90107, 'listed_count': 16}",https://pbs.twimg.com/profile_images/848540015692922881/WV0x8iIp_normal.jpg,安田・間・運転,yasudamountain,1.4509686436641546e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oZ39wcTFQD', 'expanded_url': 'https://yasudamountain.hatenadiary.com', 'display_url': 'yasudamountain.hatenadiary.com'}]}}",
1.1473557866974331e+18,False,🏳️‍🌈 •⏳yo idunno⌛️ particle #606,False,,"{'followers_count': 157, 'following_count': 4887, 'tweet_count': 56128, 'listed_count': 20}",https://pbs.twimg.com/profile_images/1458583969532895233/yxl307u1_normal.jpg,val / darth :) Dr Strange MoM SPOILERS,DarthVal606,,,she/they
584887926.0,False,"Georgie/22/nb (they/them) fictional boy gender envy victim (tua☂, spn, dr who, ck/kk🥋, atla, classic rock) 💃🏽insta: @spicygeo /art insta: @spicygeo.art",False,,"{'followers_count': 1351, 'following_count': 2108, 'tweet_count': 8313, 'listed_count': 17}",https://pbs.twimg.com/profile_images/1342911060630769666/tq3zQ3C9_normal.jpg,Geo •°✧ ☂︎,spicygeo,1.2950837838222213e+18,"{'description': {'mentions': [{'start': 116, 'end': 125, 'username': 'spicygeo'}, {'start': 138, 'end': 147, 'username': 'spicygeo'}]}}",Canada
125918561.0,False,"もうイベントなんて走らないぞ！絶対だからな！
SDVXちょこちょこ。アルジェントC2
【PLAYER ID】SV-4049-7352",False,,"{'followers_count': 529, 'following_count': 714, 'tweet_count': 270589, 'listed_count': 54}",https://pbs.twimg.com/profile_images/1503917517898584064/o4IQDIqs_normal.jpg,【226/455】かがみん,Alice_itml,1.4692298789315215e+18,,重箱の隅
1.3569723549417718e+18,False,ND75(高3) │ バド部           ツイートが堅い文になるのがいやで、話し言葉をそのまま文字に起こしたようにするから、日本語弱者みたいになりがち,False,https://t.co/zsqn79Oh7S,"{'followers_count': 93, 'following_count': 244, 'tweet_count': 2481, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1431256093737373698/nJ5m8Guq_normal.jpg,𝓅ℴ𝓂𝓅ℴ𝓂,pompom_ND75,1.3582413920074097e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zsqn79Oh7S', 'expanded_url': 'http://peing.net/ja/pompom_nd75', 'display_url': 'peing.net/ja/pompom_nd75'}]}}",東灘動物園
1.267245055477076e+18,False,CoCで遊ぶ人です│20↑|無言フォロー、空リプよくします |探索者垢@Mizukia_pc|i:有害鯰さん(@ yu_ga_namazu)|h:紗さん,False,https://t.co/4Xvn5QjcSO,"{'followers_count': 256, 'following_count': 380, 'tweet_count': 33561, 'listed_count': 13}",https://pbs.twimg.com/profile_images/1521108641314615296/McEwXVsC_normal.jpg,みずきあ 新規△,MizukiaSousaku,1.5127257486535762e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4Xvn5QjcSO', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/1OOGAR494PWM9?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'mentions': [{'start': 35, 'end': 46, 'username': 'Mizukia_pc'}]}}",鉄鍋の底
45649625.0,False,Feisty Redhead | Born & Raised Oregonian | @GonzagaU Alumnus #GoZags | @BeaverAthletics Believer,False,,"{'followers_count': 393, 'following_count': 453, 'tweet_count': 5484, 'listed_count': 10}",https://pbs.twimg.com/profile_images/982490272176128000/z1ix6i0f_normal.jpg,Becca Watters,beccawatters,,"{'description': {'hashtags': [{'start': 61, 'end': 68, 'tag': 'GoZags'}], 'mentions': [{'start': 43, 'end': 52, 'username': 'GonzagaU'}, {'start': 71, 'end': 87, 'username': 'BeaverAthletics'}]}}","Denver, CO"
1.4233045839090565e+18,False,成人済お腹激弱社会人♀｜ストレスとガチマは共存｜毎週のカラマリ配信が生きる糧,False,,"{'followers_count': 22, 'following_count': 31, 'tweet_count': 812, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1500467504082460672/YfcTQSzA_normal.jpg,ぽん こつお,moimoiren,1.4453946450816e+18,,ぽんちゃんって呼んでね‼️
3307615933.0,False,일단 저지르고 후회하자,False,,"{'followers_count': 378, 'following_count': 538, 'tweet_count': 10058, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1466515083190628353/k3r2M3s8_normal.jpg,그냥 미친 Larkciela,larkciels_kuro,1.0258532999399916e+18,,비오는 날엔 지옥 맑은 날엔 지상
