id,reply_settings,source,possibly_sensitive,lang,context_annotations,text,author_id,created_at,public_metrics,conversation_id,entities,referenced_tweets,attachments,in_reply_to_user_id,geo
1521148962224357377,everyone,Twitter for iPhone,False,und,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","#Wordle (ES)  #116 6/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/Bony3ml3NU",122649336,2022-05-02T15:25:48.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1488440870533742598,"{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/Bony3ml3NU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}","[{'type': 'replied_to', 'id': '1520705304052342784'}]",,122649336,{'place_id': 'd84973286cfd241b'}
1521148958822780929,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Frustrating 

Wordle 317 5/6

⬛⬛⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",14519980,2022-05-02T15:25:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521148958822780929,,,,,
1521148951361204233,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6
I’m so good at this!!

🟨⬛⬛🟩🟨
🟩⬛⬛🟩🟨
🟩🟩🟩🟩🟩",1048579803253755906,2022-05-02T15:25:46.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1521148951361204233,,,,,
1521148947573907456,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬜⬜🟩⬜⬜
🟨⬜🟩⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",2899434277,2022-05-02T15:25:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148947573907456,,,,,
1521148947032846336,everyone,Twitter Web App,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6*

🟩⬛⬛⬛⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",93110446,2022-05-02T15:25:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148947032846336,,,,,
1521148946491617282,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬛⬛⬛🟨🟨
⬛🟨⬛🟨🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",1354300978309324802,2022-05-02T15:25:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148946491617282,,,,,
1521148946382417921,everyone,Twitter Web App,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

⬜🟨⬜⬜⬜
⬜⬜🟩⬜⬜
⬜⬜🟩🟩⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩",125030381,2022-05-02T15:25:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148946382417921,,,,,
1521148945396731904,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

🟩🟨⬛🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",317444514,2022-05-02T15:25:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148945396731904,,,,,
1521148941282455552,everyone,Twitter for Android,False,ja,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨
🟨⬛⬛⬛⬜
🟩🟩🟩⬛⬛

https://t.co/lev0bLtkpg
 #ポケモンWordle",1014512709516185600,2022-05-02T15:25:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1521148941282455552,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/lev0bLtkpg', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,,,
1521148927386472448,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6

🟩⬜⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",895324958129311744,2022-05-02T15:25:40.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1483461447195713544,,"[{'type': 'replied_to', 'id': '1520926078461792256'}]",,895324958129311744,
1521148926975365121,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

🟨⬛⬛⬛⬛
⬛🟨🟩🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",1419506075523448832,2022-05-02T15:25:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148926975365121,,,,,
1521148926602412032,everyone,Echofon,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟨⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",232580746,2022-05-02T15:25:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148926602412032,,,,,
1521148926472392707,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 6/6

⬜🟩⬜⬜⬜
🟨⬜🟨⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1048552704321105921,2022-05-02T15:25:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148926472392707,,,,,
1521148924567851008,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

⬜⬜⬜⬜🟩
⬜⬜🟨⬜🟩
⬜🟨🟨🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",90869700,2022-05-02T15:25:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148924567851008,,,,,
1521148921069846528,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛🟩
⬛⬛🟨🟩🟩
🟩🟩🟩🟩🟩",367720546,2022-05-02T15:25:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521148921069846528,,,,,
1521148919946039296,everyone,Twitter Web App,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 6/6

⬜⬜🟨⬜⬜
🟨⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",731940921026199553,2022-05-02T15:25:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148919946039296,,,,,
1521148919475884033,everyone,Twitter for Android,False,ja,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

⬛⬛🟨⬛⬛
🟨⬛⬛⬛🟨
🟩⬛🟨🟩⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩
できた！！",2947053666,2022-05-02T15:25:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148919475884033,,,,,
1521148918301614082,everyone,Twitter for Android,False,und,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@H19G
حلو حلو 😅
Wordle 317 5/6

⬛⬛🟨🟨⬛
🟨🟨⬛⬛🟨
🟩⬛🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",1282620176043737088,2022-05-02T15:25:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1521148918301614082,"{'mentions': [{'start': 0, 'end': 5, 'username': 'H19G', 'id': '215651932'}]}",,,215651932,
1521148917328400384,everyone,Twitter for iPhone,False,ja,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

⬜🟩🟨⬜🟨
⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩

なんか来た",1123025643287900160,2022-05-02T15:25:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521148917328400384,,,,,
1521148916674154496,everyone,Twitter for Android,False,ja,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","ポケモンWordle 3/10

⬛⬛⬛⬛🟨
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/OKZKsxoyZc
 #ポケモンWordle
早かったねぇ。",1917027836,2022-05-02T15:25:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148916674154496,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/OKZKsxoyZc', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",,,,
1521148916510601217,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

🟨⬛⬛⬛⬛
⬛🟩⬛🟨⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",283297965,2022-05-02T15:25:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521148916510601217,,,,,
1521148916129222657,everyone,Twitter for iPhone,False,ja,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 6/6*
なんとか
⬛🟨🟨🟨⬛
🟨🟩🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",3977381,2022-05-02T15:25:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148916129222657,,,,,
1521148907085959170,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 2/6
Take that, Monday! 
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",57418210,2022-05-02T15:25:35.000Z,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 20, 'quote_count': 0}",1521148907085959170,,,,,
1521148906868023297,everyone,Twitter Web App,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Another fine one-second #Heardle #66
🔊🟩⬜️⬜️⬜️⬜️⬜️
https://t.co/3ncaVcKPUT
I foresee that Wordle will now go badly ...",242078036,2022-05-02T15:25:35.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}",1521148906868023297,"{'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/3ncaVcKPUT', 'expanded_url': 'https://www.heardle.app', 'display_url': 'heardle.app', 'images': [{'url': 'https://pbs.twimg.com/news_img/1519794758557732864/my_hXPpi?format=png&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1519794758557732864/my_hXPpi?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Heardle', 'description': 'That daily musical intros game', 'unwound_url': 'https://www.heardle.app'}], 'hashtags': [{'start': 24, 'end': 32, 'tag': 'Heardle'}], 'annotations': [{'start': 91, 'end': 96, 'probability': 0.4673, 'type': 'Person', 'normalized_text': 'Wordle'}]}",,,,
1521148906700083201,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

🟩⬛⬛⬛🟨
🟩🟨⬛⬛⬛
🟩⬛⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",1144306483,2022-05-02T15:25:35.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",1494481936474992643,,"[{'type': 'replied_to', 'id': '1520783063852101632'}]",,1144306483,
1521148902489341952,everyone,TweetDeck,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 4/6

⬜⬜🟩⬜⬜
⬜🟩🟨⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",489450774,2022-05-02T15:25:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148902489341952,,,,,
1521148899314266113,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 X/6

⬜⬜🟨⬜⬜
🟨⬜⬜⬜⬜
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟨⬜🟩
⬜🟩🟩🟩🟩",20929493,2022-05-02T15:25:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148899314266113,,,,,
1521148898084933634,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 5/6

⬜⬜🟨⬜⬜
⬜🟨🟩⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩",782599657,2022-05-02T15:25:33.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1486685099135729664,,"[{'type': 'replied_to', 'id': '1521028433177825282'}]",,782599657,
1521148896436645888,everyone,Twitter for Android,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 5/6

⬜⬜🟨⬜⬜
🟨🟩⬜🟨🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/NAkd7qrU0w",280228250,2022-05-02T15:25:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148896436645888,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/NAkd7qrU0w', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521148896029855744,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

⬛🟨⬛⬛⬛
🟨🟨⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩",2789210728,2022-05-02T15:25:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1521148896029855744,,,,,
1521148895484592130,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","@wematt86 😑

Wordle 317 4/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",628688196,2022-05-02T15:25:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521125694436171776,"{'mentions': [{'start': 0, 'end': 9, 'username': 'wematt86', 'id': '168131196'}]}","[{'type': 'replied_to', 'id': '1521125694436171776'}]",,168131196,
1521148893865553920,everyone,Twitter for Android,False,ja,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

⬛🟨🟨⬛⬛
⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩
おし",544294122,2022-05-02T15:25:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148893865553920,,,,,
1521148891508338690,everyone,Twitter Web App,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 6/6

⬜🟨⬜🟨⬜
⬜🟨🟨⬜⬜
🟨🟩⬜⬜🟩
⬜🟩🟨⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",52036535,2022-05-02T15:25:31.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1521148891508338690,,,,,
1521148890325876736,everyone,Twitter for iPhone,False,ja,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 6/6

🟨⬜⬜⬜⬜
⬜⬜🟨⬜🟩
🟨🟨⬜⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

ガチャになってしまった。",1155134024416841730,2022-05-02T15:25:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148890325876736,,,,,
1521148885858541568,everyone,Twitter Web App,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6

🟨🟨⬛🟨⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",1679170734,2022-05-02T15:25:30.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",1521148885858541568,,,,,
1521148875922313216,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 3/6

🟨⬜🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",113789241,2022-05-02T15:25:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148875922313216,,,,,
1521148873149927427,everyone,Twitter for iPhone,False,en,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6
#WonderWordle
🟩⬛⬛⬛🟨
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩",843173212875833344,2022-05-02T15:25:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148873149927427,"{'hashtags': [{'start': 15, 'end': 28, 'tag': 'WonderWordle'}]}",,,,
1521148872055164929,everyone,Twitter for iPhone,False,ja,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 318 6/6*

⬜🟨⬜🟨⬜
🟨🟩⬜🟨⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

あぶねえ",728812448044605440,2022-05-02T15:25:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148872055164929,,,,,
1521148865860489217,everyone,Twitter for Android,False,ja,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","ポケモンWordle 3/10

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/hiUHH1q6dO
 #ポケモンWordle",581736238,2022-05-02T15:25:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1521148865860489217,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/hiUHH1q6dO', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",,,,
