id,location,profile_image_url,description,name,public_metrics,url,pinned_tweet_id,protected,verified,username,entities
1008085575377870848,,https://pbs.twimg.com/profile_images/1414317780871094273/i1TySr7q_normal.jpg,"The human form of the 100 emoji.
Ya evolucioné a biotecnóloga.",Lic. Vacteria,"{'followers_count': 80, 'following_count': 176, 'tweet_count': 2672, 'listed_count': 0}",,1.4592486882247762e+18,False,False,biotecnogurisa,
24737296,"Lemon Grove, CA",https://pbs.twimg.com/profile_images/1242809551851671556/Q2e222g__normal.jpg,Medical Assistant. SoCal native. Wife. Mother. Grandmother. Padres fan. Married to an even bigger Padres fan. Hobby: Getting on the scoreboard at Petco Park. 📸,⚾️PadresFran4Life⚾️,"{'followers_count': 23, 'following_count': 207, 'tweet_count': 1078, 'listed_count': 1}",,,False,False,f_lohmann,
1072802903088422912,Italy,https://pbs.twimg.com/profile_images/1119565283960741888/bVFYI4h8_normal.jpg,https://t.co/bGmbG2VvLA,PaganWolf 🏳️‍🌈🇺🇦,"{'followers_count': 769, 'following_count': 217, 'tweet_count': 1837, 'listed_count': 1}",,,False,False,VikingHomo,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bGmbG2VvLA', 'expanded_url': 'https://open.spotify.com/album/34ozYCtVoIhLMbJkp0F3nG?si=1XE4O0WaTEmGHkZFhWqufw', 'display_url': 'open.spotify.com/album/34ozYCtV…'}]}}"
1273840537,Ciudad Autónoma de Buenos Aire,https://pbs.twimg.com/profile_images/1108083086330343424/cjsa7bjN_normal.jpg,fotógrafa de eventos y productos,Grisamanecer Fotografía,"{'followers_count': 25, 'following_count': 84, 'tweet_count': 277, 'listed_count': 0}",https://t.co/PYQFzugytw,,False,False,claudespahn,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PYQFzugytw', 'expanded_url': 'http://facebook.com/grisamanecerfotografia81', 'display_url': 'facebook.com/grisamanecerfo…'}]}}"
873850457885515776,"Ōtautahi, Aotearoa",https://pbs.twimg.com/profile_images/1406773415537610754/V8TA_fKP_normal.jpg,Unapologetic nerd || Recovering comedian || Queer as in fuck you || Life's too short for boring hair || they/them || 💗 💛 💙 || 💛 🤍 💜 🖤,MJ 🏳️‍🌈 (they/them),"{'followers_count': 143, 'following_count': 222, 'tweet_count': 3341, 'listed_count': 0}",https://t.co/ENaBfeKTmC,1.4313936629281792e+18,False,False,ViennaNZ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ENaBfeKTmC', 'expanded_url': 'https://floortorafter.com/', 'display_url': 'floortorafter.com'}]}}"
32744999,"Tokyo-to, Japan",https://pbs.twimg.com/profile_images/1495758842084294656/TJD6gRbO_normal.png,"Desmonard, Dessie, 電子. She/They. 30.
If u see me slacking off in Twitter dot com, tell me to stop it and go write 😅
FC: SW-7758-9875-1184",🌸Diagnosed as Little Meow Meow💮,"{'followers_count': 312, 'following_count': 411, 'tweet_count': 68879, 'listed_count': 10}",https://t.co/6vBUsSayxM,6.88682612785832e+17,False,False,Im_Your_Vanilla,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6vBUsSayxM', 'expanded_url': 'http://kaitakushi.tumblr.com', 'display_url': 'kaitakushi.tumblr.com'}]}}"
228491865, Da South,https://pbs.twimg.com/profile_images/1513093271421165569/QEL8IpSU_normal.jpg,DadBods Unite Association President #Beardgang ♓ #Stretchmarkappreciationcommittee #BlackLivesMatter 🇭🇹 #SteelersNation #Mets #Celtics 👻:Richiesmalls,Dick Saban 🇭🇹,"{'followers_count': 621, 'following_count': 607, 'tweet_count': 60819, 'listed_count': 14}",,1.237740366570369e+18,False,False,Jokesfordays,"{'description': {'hashtags': [{'start': 36, 'end': 46, 'tag': 'Beardgang'}, {'start': 49, 'end': 82, 'tag': 'Stretchmarkappreciationcommittee'}, {'start': 83, 'end': 100, 'tag': 'BlackLivesMatter'}, {'start': 104, 'end': 119, 'tag': 'SteelersNation'}, {'start': 120, 'end': 125, 'tag': 'Mets'}, {'start': 126, 'end': 134, 'tag': 'Celtics'}]}}"
782053023375826944,Saybrook Ohio,https://pbs.twimg.com/profile_images/1480571334421843968/jobCacKb_normal.jpg,🌊🌊. fighting for democracy and fighting cancer with all I’ve got.,Democracy warrier,"{'followers_count': 2555, 'following_count': 3790, 'tweet_count': 10742, 'listed_count': 0}",,1.4443181335698514e+18,False,False,happigroomer57,
51983778,,https://pbs.twimg.com/profile_images/558209872064675840/_-uIC-i0_normal.jpeg,Streamer,Grauwolf,"{'followers_count': 12, 'following_count': 154, 'tweet_count': 135, 'listed_count': 2}",https://t.co/GTrzkoFGZO,,False,False,GrauwolfTV,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GTrzkoFGZO', 'expanded_url': 'http://www.twitch.tv/grauwolfTV', 'display_url': 'twitch.tv/grauwolfTV'}]}}"
1146264859," Chicago, IL",https://pbs.twimg.com/profile_images/1404090174200598531/AYRQvURV_normal.jpg,Pop culture enthusiast (big TV fan). Corporate retail professional. #TheResistance.,Jeff Rundell ❄️🏳️‍🌈,"{'followers_count': 332, 'following_count': 682, 'tweet_count': 11970, 'listed_count': 2}",,,False,False,JeffRundell,"{'description': {'hashtags': [{'start': 68, 'end': 82, 'tag': 'TheResistance'}]}}"
331634989,Thailand,https://pbs.twimg.com/profile_images/1443061947050577928/v3lvDN06_normal.jpg,| ต้อม | Movie / Christopher Nolan / SNSD /  Nogizaka46 / Aimer / Little Glee Monster / YOASOBI / FFXIV / III,เซียวเล้ง,"{'followers_count': 2118, 'following_count': 375, 'tweet_count': 34951, 'listed_count': 12}",,,False,False,Dk_toM,
1941789781,,https://pbs.twimg.com/profile_images/1217586150950547456/BJsKiUnG_normal.jpg,Modo pacifista siempre activado.,MesaNuel,"{'followers_count': 144, 'following_count': 545, 'tweet_count': 18127, 'listed_count': 0}",,,False,False,MesaNuel,
1267283383404634112,,https://pbs.twimg.com/profile_images/1267935724055212038/oDHhyaOG_normal.jpg,,Jordan,"{'followers_count': 24, 'following_count': 900, 'tweet_count': 31713, 'listed_count': 0}",,1.4778730127036416e+18,False,False,Jordan15369789,
1311708568899461120,,https://pbs.twimg.com/profile_images/1516974439929425922/86X9qbMd_normal.jpg,Mood all 2022 : 😛,Farah Wilson,"{'followers_count': 244, 'following_count': 162, 'tweet_count': 815, 'listed_count': 0}",,,False,False,farahwilson_,
989271188,"Pittsburgh, PA",https://pbs.twimg.com/profile_images/1521478409796440064/wwLhRPlm_normal.jpg,TRILL. Medium ghetto. Rub da booty.,daj.,"{'followers_count': 616, 'following_count': 367, 'tweet_count': 72153, 'listed_count': 6}",https://t.co/ky1UD1nd1A,1.4813252062118134e+18,False,False,nastyisnique,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ky1UD1nd1A', 'expanded_url': 'https://www.youtube.com/user/daschinique4495', 'display_url': 'youtube.com/user/daschiniq…'}]}}"
2426889445,auckland,https://pbs.twimg.com/profile_images/1521790483730944000/x92-x2LR_normal.jpg,funny in a new and frightening way,jennifer convertibles,"{'followers_count': 1030, 'following_count': 420, 'tweet_count': 54720, 'listed_count': 8}",https://t.co/YJg7a85t1Y,1.5166879572643308e+18,False,False,oohweehuman,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YJg7a85t1Y', 'expanded_url': 'https://twitter.com/picturesoftv', 'display_url': 'twitter.com/picturesoftv'}]}}"
1131168392,,https://pbs.twimg.com/profile_images/1510961602043949057/jjLpV4fC_normal.jpg,株式会社けんちゃんにゃーにゃー代表取締役社長 刺身の上にたんぽぽを乗せる会社を経営しています→所在地:東京都千代田区千代田1-1,ブラッキー先生,"{'followers_count': 805, 'following_count': 1374, 'tweet_count': 19335, 'listed_count': 7}",,,False,False,MrBracky,
16310274,"Boca Raton, FL",https://pbs.twimg.com/profile_images/1325399324008787970/9mnyGt2a_normal.jpg,jersey girl in Boca.. ski bum with two bum knees.. warrior survivor.. Springsteen.. GO GATORS.. GKCO.. GO BLUE.. it ain’t no sin to be glad you’re alive!!,Amy Sue Harwood,"{'followers_count': 845, 'following_count': 2387, 'tweet_count': 7018, 'listed_count': 14}",https://t.co/epXgYFQQst,,False,False,amysueharwood,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/epXgYFQQst', 'expanded_url': 'http://thevirtualpersonalasst.com', 'display_url': 'thevirtualpersonalasst.com'}]}}"
20160715,south carolina,https://pbs.twimg.com/profile_images/1520570284062957569/8SUTMDz8_normal.jpg,she/her | digital mktg mgr | craft beer fam | writer | background actor | mom | photographer | nft enthusiast | reunited adoptee | movie connoisseur 🎥❤️,alex ✨,"{'followers_count': 1771, 'following_count': 2576, 'tweet_count': 37466, 'listed_count': 93}",https://t.co/TBIxrQr6UR,,False,False,spiralgypsy,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TBIxrQr6UR', 'expanded_url': 'http://www.spiralpopcorn.com', 'display_url': 'spiralpopcorn.com'}]}}"
73535038,"Buenos Aires, Argentina",https://pbs.twimg.com/profile_images/1173914664310312960/fHHAJtRA_normal.jpg,,guillevel,"{'followers_count': 122, 'following_count': 412, 'tweet_count': 3104, 'listed_count': 1}",,,False,False,guillevel,
122187671,"Valparaíso, Chile",https://pbs.twimg.com/profile_images/1322189781284118529/9F9kZb7X_normal.jpg,,Aníbal Valenzuela بالو 🌳,"{'followers_count': 1142, 'following_count': 744, 'tweet_count': 5298, 'listed_count': 0}",https://t.co/uvyQpsDX0k,,False,False,Balo180,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uvyQpsDX0k', 'expanded_url': 'http://instagram.com/balo.180', 'display_url': 'instagram.com/balo.180'}]}}"
37020117,Oklahoma,https://pbs.twimg.com/profile_images/1416065051241459712/b6SxQ-yj_normal.jpg,Driving big trucks is my day job but still a kid at heart.,james cooper,"{'followers_count': 40, 'following_count': 97, 'tweet_count': 3492, 'listed_count': 0}",,,False,False,cooperjames72,
1378212656708993024,she/it/fae,https://pbs.twimg.com/profile_images/1521919410314919939/zs6A2_aT_normal.jpg,,red 🌪,"{'followers_count': 24, 'following_count': 200, 'tweet_count': 1181, 'listed_count': 3}",,,False,False,dewb_3rry,
2752116987,Squid Idol Hell,https://pbs.twimg.com/profile_images/1521119401600237568/ylUVQnrB_normal.jpg,Up and coming streamer | Founder and head admin of @Doubletrbl_spl | icon by @crayoncandyy | banner by @BellyBean16 | #JoyConBoyzFOREVER,Malice Kamana,"{'followers_count': 335, 'following_count': 666, 'tweet_count': 22118, 'listed_count': 3}",https://t.co/AadM4glII5,1.0668265740860047e+18,False,False,pika992_spl,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AadM4glII5', 'expanded_url': 'http://twitch.tv/pika992', 'display_url': 'twitch.tv/pika992'}]}, 'description': {'hashtags': [{'start': 118, 'end': 136, 'tag': 'JoyConBoyzFOREVER'}], 'mentions': [{'start': 51, 'end': 66, 'username': 'Doubletrbl_spl'}, {'start': 77, 'end': 90, 'username': 'crayoncandyy'}, {'start': 103, 'end': 115, 'username': 'BellyBean16'}]}}"
186103099,"Atlanta, GA",https://pbs.twimg.com/profile_images/1386719776060411906/geBCw-R4_normal.png,"Doug Roberson is a reporter @AJC. Our journalists can keep you informed with real, fact-based news because of subscribers. Learn more: https://t.co/qhbmyXuuZN",Doug Roberson,"{'followers_count': 14925, 'following_count': 1533, 'tweet_count': 84030, 'listed_count': 428}",https://t.co/ttPWUk9MXl,8.917069573667799e+17,False,True,DougRobersonAJC,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ttPWUk9MXl', 'expanded_url': 'https://www.ajc.com/sports/atlanta-united/', 'display_url': 'ajc.com/sports/atlanta…'}]}, 'description': {'urls': [{'start': 135, 'end': 158, 'url': 'https://t.co/qhbmyXuuZN', 'expanded_url': 'http://ajc.com/presson', 'display_url': 'ajc.com/presson'}], 'mentions': [{'start': 28, 'end': 32, 'username': 'AJC'}]}}"
811508556,"Mumbai, India",https://pbs.twimg.com/profile_images/1509233701905133574/jbcuTeyN_normal.jpg,"I'm a writer, believe it or not
•
My first poetry collection is now available worldwide (link below)
•
IG: richa_writes",Richa Tripathi,"{'followers_count': 131, 'following_count': 101, 'tweet_count': 193, 'listed_count': 0}",https://t.co/bqlYlxKsxN,1.422530449407058e+18,False,False,ItcouldbeRicha,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bqlYlxKsxN', 'expanded_url': 'https://linktr.ee/richa_writes', 'display_url': 'linktr.ee/richa_writes'}]}}"
57486201,"Granada, España",https://pbs.twimg.com/profile_images/1354135159726104576/v-68l_Kz_normal.jpg,"#Escritor
#JuliaYLosOrdeñadoresDeHormigas #MarketingOnline #RRSS #SocialMedia #CreadorDeContenidos
https://t.co/tRCCsTTyan",𝐉𝐨𝐬𝐞́ 𝐋𝐮𝐢𝐬 𝐋𝐨́𝐩𝐞𝐳 𝐑𝐞𝐜𝐢𝐨,"{'followers_count': 5875, 'following_count': 4387, 'tweet_count': 55128, 'listed_count': 426}",https://t.co/qng3Ebvqcc,8.805193618820956e+17,False,False,joselop44,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qng3Ebvqcc', 'expanded_url': 'http://joseluislopezrecio.com/', 'display_url': 'joseluislopezrecio.com'}]}, 'description': {'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/tRCCsTTyan', 'expanded_url': 'http://joseluislopezrecio.com', 'display_url': 'joseluislopezrecio.com'}], 'hashtags': [{'start': 0, 'end': 9, 'tag': 'Escritor'}, {'start': 10, 'end': 41, 'tag': 'JuliaYLosOrdeñadoresDeHormigas'}, {'start': 42, 'end': 58, 'tag': 'MarketingOnline'}, {'start': 59, 'end': 64, 'tag': 'RRSS'}, {'start': 65, 'end': 77, 'tag': 'SocialMedia'}, {'start': 78, 'end': 98, 'tag': 'CreadorDeContenidos'}]}}"
830849040,,https://pbs.twimg.com/profile_images/1451957074590674947/x3JX67yW_normal.jpg,"Public lands proud, believing in two things: America and that the souls of dogs are immortal.",John Wilson,"{'followers_count': 278, 'following_count': 342, 'tweet_count': 11175, 'listed_count': 0}",,1.4488767151959163e+18,False,False,JWneural,
23825377,The World,https://pbs.twimg.com/profile_images/763400760163913728/XEcTS7mE_normal.jpg,"Hold on and enjoy the ride. Author, wife, mom, former expat, lover of music, stories & adventure. MWA, SinC, she/her. https://t.co/40bjGZCJGc",Kristen,"{'followers_count': 250, 'following_count': 222, 'tweet_count': 10323, 'listed_count': 25}",https://t.co/40bjGZCJGc,,False,False,KGwrites,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/40bjGZCJGc', 'expanded_url': 'http://kristengibson.com', 'display_url': 'kristengibson.com'}]}, 'description': {'urls': [{'start': 118, 'end': 141, 'url': 'https://t.co/40bjGZCJGc', 'expanded_url': 'http://kristengibson.com', 'display_url': 'kristengibson.com'}]}}"
1604503278,Ciudad Autónoma de Buenos Aire,https://pbs.twimg.com/profile_images/1094717977298120704/croFReMH_normal.jpg,"valoriza lo que eres, quiere lo que haces, ama lo que tienes
https://t.co/40liboymB4
https://t.co/POqEq0pptF",Mónica Zanello 🇦🇷,"{'followers_count': 41, 'following_count': 147, 'tweet_count': 911, 'listed_count': 0}",https://t.co/jLJXrTYMfN,,False,False,MONICAZANELLO,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jLJXrTYMfN', 'expanded_url': 'https://m.facebook.com/monica.zanello', 'display_url': 'm.facebook.com/monica.zanello'}]}, 'description': {'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/40liboymB4', 'expanded_url': 'https://www.instagram.com/monicazanello/', 'display_url': 'instagram.com/monicazanello/'}, {'start': 85, 'end': 108, 'url': 'https://t.co/POqEq0pptF', 'expanded_url': 'http://tiktok.com/@monicazanello', 'display_url': 'tiktok.com/@monicazanello'}]}}"
130286171,"Irving, TX",https://pbs.twimg.com/profile_images/935289028815065088/3WJPqEgu_normal.jpg,"1/4 of Power Up Happy Hour B-94,000,000",Ricky Abraham,"{'followers_count': 435, 'following_count': 1066, 'tweet_count': 13307, 'listed_count': 7}",,,False,False,Rick_in_a_Box,
459421971,Sevilla←→Sanlucar de Barrameda,https://pbs.twimg.com/profile_images/1457484961968185356/7m1Zgz1o_normal.jpg,"Sevillano, andaluz y sanluqueño 😊 Fútbol, SFC, Esperanza Macarena, Gran Poder ⚽♥ Vivi la vita ∞. ➰👣 Finanzas y contabilidad US 📚",Pablo De La Rosa !,"{'followers_count': 1233, 'following_count': 1102, 'tweet_count': 16085, 'listed_count': 4}",https://t.co/f2911OEAFs,,False,False,PabloDeLaRosa8,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/f2911OEAFs', 'expanded_url': 'http://Instagram.com/PabloDeLaRosa8', 'display_url': 'Instagram.com/PabloDeLaRosa8'}]}}"
442335010,,https://pbs.twimg.com/profile_images/1237848418359193600/2-f1KUml_normal.jpg,UTPB Alum😎,jeremy pantalion,"{'followers_count': 644, 'following_count': 597, 'tweet_count': 7257, 'listed_count': 0}",https://t.co/cHZdP4MpC4,1.4820034477507912e+18,False,False,jpantalion,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cHZdP4MpC4', 'expanded_url': 'http://google.com', 'display_url': 'google.com'}]}}"
24710708,Detroit,https://pbs.twimg.com/profile_images/1478135246537347078/WOs7T2Ck_normal.jpg,TV-nista & carefree jet-setter never seen without a camera. Hopeless romantic. AKA 1908.,Toy,"{'followers_count': 1742, 'following_count': 607, 'tweet_count': 102175, 'listed_count': 126}",,,False,False,ToyatheExplorer,
115699444,"Flowood, MS",https://pbs.twimg.com/profile_images/1392481903782072323/MzUiTCVV_normal.jpg,Uh huh honey,Hunter Treutel,"{'followers_count': 173, 'following_count': 332, 'tweet_count': 3206, 'listed_count': 3}",https://t.co/6nQZ9ccJVV,,False,False,hbtreutel,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6nQZ9ccJVV', 'expanded_url': 'https://bandcamp.com/hbtreutel', 'display_url': 'bandcamp.com/hbtreutel'}]}}"
838098888,東京都中央区,https://pbs.twimg.com/profile_images/1431446779879247873/1jbBAz7C_normal.jpg,✏秘密のブログ「ねこの毛」▷▷ https://t.co/GlTdEprCys 📷猫の画像はこちら▷https://t.co/rrPdRw4tQN 🐈猫はサイベリアン♀2歳,進藤くん,"{'followers_count': 98, 'following_count': 127, 'tweet_count': 6464, 'listed_count': 1}",https://t.co/6BR7jX9nXV,5.871926025139732e+17,False,False,shindo_kun,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6BR7jX9nXV', 'expanded_url': 'https://the-life-hacks.com/', 'display_url': 'the-life-hacks.com'}]}, 'description': {'urls': [{'start': 16, 'end': 39, 'url': 'https://t.co/GlTdEprCys', 'expanded_url': 'http://the-life-hacks.com', 'display_url': 'the-life-hacks.com'}, {'start': 50, 'end': 73, 'url': 'https://t.co/rrPdRw4tQN', 'expanded_url': 'http://instagram.com/neko_shindo/j', 'display_url': 'instagram.com/neko_shindo/j'}]}}"
464075624,"Olivares , Sevilla",https://pbs.twimg.com/profile_images/1366073373349081094/oettWGAf_normal.jpg,,Christian,"{'followers_count': 475, 'following_count': 340, 'tweet_count': 4101, 'listed_count': 0}",https://t.co/58l15whUd6,1.371285027716272e+18,False,False,Liee_24,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/58l15whUd6', 'expanded_url': 'https://twitter.com', 'display_url': 'twitter.com'}]}}"
559685003,"Aliste, País Llionés",https://pbs.twimg.com/profile_images/1384770343185825792/-uVkF8Nn_normal.jpg,"Poned en mi epitafio que ni guapa, ni simpática, ni buenecita: prosoviética.",Andre alistanensis,"{'followers_count': 1550, 'following_count': 930, 'tweet_count': 160165, 'listed_count': 2}",,1.4816462454163005e+18,False,False,_Praziquantel,
723308551,"Washington, DC",https://pbs.twimg.com/profile_images/1462504775124230154/Jg1BKr2D_normal.jpg,CWA Debut Dagger shortlisted author of pre-published historical crime fiction / Winner of the Capital Crime New Voices Award / Rep’d by @galvinlori,Harrison Ash (Ashley Harrison Smith),"{'followers_count': 277, 'following_count': 337, 'tweet_count': 1565, 'listed_count': 6}",https://t.co/Rerqt8xVtu,1.418035530764374e+18,False,False,theharrisonash,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Rerqt8xVtu', 'expanded_url': 'http://www.harrisonash.com', 'display_url': 'harrisonash.com'}]}, 'description': {'mentions': [{'start': 136, 'end': 147, 'username': 'galvinlori'}]}}"
41911693,"Mendoza, Argentina",https://pbs.twimg.com/profile_images/1477166809123938305/FcKSadI3_normal.jpg,"Soy correctora, redactora de contenidos y customer support en Aprende Astrología. 📝 🤓 

☀️♒ 🌜♒ ASC ♐",Isabel Quesada,"{'followers_count': 270, 'following_count': 718, 'tweet_count': 3453, 'listed_count': 6}",https://t.co/xtqzHCamil,,False,False,isabelquesada65,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xtqzHCamil', 'expanded_url': 'http://www.aprendeastrologia.com', 'display_url': 'aprendeastrologia.com'}]}}"
30546272,,https://pbs.twimg.com/profile_images/1515104730623717379/ZDDm1LN1_normal.jpg,"Black man, Dad, ΦΒΣ #pacers #colts #alltheotherIndyteams",Shot Taker,"{'followers_count': 570, 'following_count': 872, 'tweet_count': 22758, 'listed_count': 11}",,,False,False,Two_ahhh,"{'description': {'hashtags': [{'start': 20, 'end': 27, 'tag': 'pacers'}, {'start': 28, 'end': 34, 'tag': 'colts'}, {'start': 35, 'end': 56, 'tag': 'alltheotherIndyteams'}]}}"
2895053519,"England, United Kingdom",https://pbs.twimg.com/profile_images/1157291250556514305/zpwUDHeL_normal.jpg,🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇧🇩 Ya Gunners Ya  Arsenal Fan Account Just chating 💩 on this club Not football exclusive tho,MAA,"{'followers_count': 218, 'following_count': 835, 'tweet_count': 26287, 'listed_count': 3}",,,False,False,MAA_Gunner,
1373797949906501632,Islamabad Police Prisoners Van,https://pbs.twimg.com/profile_images/1521330093880225794/2EgiGziE_normal.jpg,,F,"{'followers_count': 1931, 'following_count': 616, 'tweet_count': 1076, 'listed_count': 10}",,1.5180064511590646e+18,False,False,FJavedAbbasi,
710729364,,https://pbs.twimg.com/profile_images/1469981901981052929/80q5N56B_normal.jpg,22 💕,Daniiii 🥰,"{'followers_count': 129, 'following_count': 146, 'tweet_count': 10257, 'listed_count': 0}",https://t.co/pBYeEmuLyo,9.761155669759631e+17,False,False,danisha_rai,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pBYeEmuLyo', 'expanded_url': 'https://www.instagram.com/danisha_rai', 'display_url': 'instagram.com/danisha_rai'}]}}"
1205521785363390464,,https://pbs.twimg.com/profile_images/1438277922247385092/oJ7Y_zZL_normal.jpg,"丑年親子🐮#2021sep_baby/IVFを経て出産/実家疎遠,夫育休なしワンオペ/産後クライシス克服中/#夫を憎まずにすむ方法メモ/補完食/幼稚園まで自宅保育/スーパーとdancyuが好き",ぽんた🥨7m,"{'followers_count': 124, 'following_count': 128, 'tweet_count': 1859, 'listed_count': 1}",https://t.co/LYAG0uAH4e,1.4725044831965798e+18,False,False,4sVB6b15O8xvbKR,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LYAG0uAH4e', 'expanded_url': 'https://room.rakuten.co.jp/room_po_n_ta/items', 'display_url': 'room.rakuten.co.jp/room_po_n_ta/i…'}]}, 'description': {'hashtags': [{'start': 5, 'end': 18, 'tag': '2021sep_baby'}, {'start': 54, 'end': 67, 'tag': '夫を憎まずにすむ方法メモ'}]}}"
323421598,"Kansas, USA",https://pbs.twimg.com/profile_images/1519030237685862407/e4gk6YoP_normal.jpg,"Car lover|Frog Keeper|Gamer |Streamer|Twitch Affiliate|GXO Affiliate: CHERRY10 for 10% off https://t.co/AhZBeZvLNr… 
https://t.co/cgDgUqhlMw",Cherry man 1,"{'followers_count': 256, 'following_count': 368, 'tweet_count': 10514, 'listed_count': 18}",https://t.co/oKzmK7oFgI,1.5217202841260646e+18,False,False,Cherry_man_1,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oKzmK7oFgI', 'expanded_url': 'http://Twitch.tv/cherry_man1', 'display_url': 'Twitch.tv/cherry_man1'}]}, 'description': {'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/AhZBeZvLNr', 'expanded_url': 'http://gxo.gg/?ref=kXJZu0BH4', 'display_url': 'gxo.gg/?ref=kXJZu0BH4'}, {'start': 117, 'end': 140, 'url': 'https://t.co/cgDgUqhlMw', 'expanded_url': 'https://linktr.ee/Cherry_man1', 'display_url': 'linktr.ee/Cherry_man1'}]}}"
23319936,Here and there,https://pbs.twimg.com/profile_images/1497619638397673476/_NGfSy9h_normal.jpg,"Author/Artist/Opinionated/Bon Vivant. IRL, descendant of Hamilton, PTSD is my super power. Loves Dogs, Food, Books and Movies & things that go bump in the night",J.C. Wilder 🍸🌻,"{'followers_count': 934, 'following_count': 1000, 'tweet_count': 46914, 'listed_count': 35}",https://t.co/6iIfdp31bj,1.5135670183850353e+18,False,False,jcwilder,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6iIfdp31bj', 'expanded_url': 'http://www.jcwilder.com', 'display_url': 'jcwilder.com'}]}}"
29190570,canada,https://pbs.twimg.com/profile_images/1000775316921618434/POd9h7D-_normal.jpg,30. Activist. Feminist. She/Her. 1D AF. That's my life really.,Cath.,"{'followers_count': 956, 'following_count': 498, 'tweet_count': 36554, 'listed_count': 19}",,1.2577953343082783e+18,False,False,cathuniverse,
1447810232407658496,,https://pbs.twimg.com/profile_images/1501925418340962306/3Cg1Wsy1_normal.jpg,,Mohan,"{'followers_count': 0, 'following_count': 7, 'tweet_count': 72, 'listed_count': 0}",,,False,False,moyscode,
1932813626,"Minneapolis, MN",https://pbs.twimg.com/profile_images/1253843712573988864/y9-vnNKf_normal.jpg,"WH Med Director & Assoc Chief Faculty Affairs Primary Care ICC @VAMinneapolis @UMNMed, Wife, Mom, outdoor enthusiast and avid reader. Opinions are my own 🏳️‍🌈","Alisa Duran, MD","{'followers_count': 997, 'following_count': 816, 'tweet_count': 3074, 'listed_count': 15}",,,False,False,alisa_duran,"{'description': {'mentions': [{'start': 63, 'end': 77, 'username': 'VAMinneapolis'}, {'start': 78, 'end': 85, 'username': 'UMNMed'}]}}"
1044207433986560000,"Sheffield, England",https://pbs.twimg.com/profile_images/1423351397198749696/4OktnpA1_normal.jpg,Huge fan of pro wrestling🤼‍♂️ and very social cricketer🏏! Beerhouse 🍺🏡& CSR goalie⚽️ and occasional TV celebrity! Also a fan of the jumps 🐎 and Snooker🎱,DG,"{'followers_count': 115, 'following_count': 1009, 'tweet_count': 1750, 'listed_count': 1}",,,False,False,DG38803179,
1212070643228741632,,https://pbs.twimg.com/profile_images/1212070929175646208/oE7sFx2Z_normal.jpg,,alichapman_LON,"{'followers_count': 9, 'following_count': 249, 'tweet_count': 41, 'listed_count': 0}",,,False,False,AlichapmanL,
