id,conversation_id,lang,possibly_sensitive,reply_settings,text,public_metrics,author_id,context_annotations,created_at,source,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1521249590212714498,1521249590212714498,tr,False,everyone,"Wordle Türkçe (7'li) #wordle7 #wordleTR 317 5/7

⬜🟨⬜⬜⬜⬜🟨
⬜🟨⬜🟩⬜🟨🟨
⬜🟨⬜🟩🟨🟩🟨
⬜🟨⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩🟩🟩

 https://t.co/RNujxwNeEW","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295212324,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:40.000Z,Twitter Web App,"{'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/RNujxwNeEW', 'expanded_url': 'http://wordle7.acikbilim.com', 'display_url': 'wordle7.acikbilim.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521196708318826497/4zCjC_7p?format=jpg&name=orig', 'width': 1600, 'height': 900}, {'url': 'https://pbs.twimg.com/news_img/1521196708318826497/4zCjC_7p?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Wordle Türkçe - Günlük Kelime Oyunu', 'description': 'Gizli kelimeyi 7 tahminde bulun. Her gün yeni bir bulmaca.', 'unwound_url': 'http://wordle7.acikbilim.com'}], 'hashtags': [{'start': 21, 'end': 29, 'tag': 'wordle7'}, {'start': 30, 'end': 39, 'tag': 'wordleTR'}]}",,,,
1521249571065589760,1521249571065589760,en,False,everyone,"😲 Wordle 318 3/6

⬜⬜⬜🟩⬜
⬜⬜⬜🟨⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2980949780,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:35.000Z,Twitter for iPhone,,,,,
1521249539579162634,1521249539579162634,tr,False,everyone,"Wordle Türkçe 318 3/6

🟨⬜🟨🟩⬜
🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩

https://t.co/U93jDCbPwQ","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",251321411,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:28.000Z,Twitter for Android,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/U93jDCbPwQ', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1521249532151050241,1521249532151050241,en,False,everyone,"Wordle 318 2/6

⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1517264817387675651,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:26.000Z,Twitter for Android,,,,,
1521249528980160512,1521249528980160512,en,False,everyone,"Wordle 317 6/6

🟨⬛⬛🟨🟨
⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1167327059586076673,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:25.000Z,Twitter for iPhone,,,,,
1521249520184709120,1521249520184709120,en,False,everyone,"😼
Wordle 317 X/6

⬜🟨⬜⬜⬜
⬜🟨🟩⬜⬜
🟨🟨⬜⬜🟨
🟨🟨🟩⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",437226549,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:23.000Z,Twitter Web App,,,,,
1521249508767649792,1521249508767649792,es,False,everyone,"Este no lo entiendo... que es cientifico? Palabras asociadas a que?
Wordle Científico #50 6/6

⬜🟩⬜⬜🟨
⬜🟨⬜⬜🟨
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/B0p82h1RzM","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2990988316,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:20.000Z,Twitter for Android,"{'urls': [{'start': 132, 'end': 155, 'url': 'https://t.co/B0p82h1RzM', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1521249503222935554,1521249503222935554,en,False,everyone,"Wordle 318 4/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟨
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",224033486,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:19.000Z,Twitter Web App,,,,,
1521249501842923520,1484507722896789504,en,False,everyone,"Wordle (ES)  #116 4/6

⬜⬜🟨🟨🟨
⬜🟩⬜🟩🟨
⬜🟩🟨🟩🟨
🟩🟩🟩🟩🟩

https://t.co/A8m2sj78SX","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",547994013,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:19.000Z,Twitter for Android,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/A8m2sj78SX', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'type': 'replied_to', 'id': '1520950729619476482'}]",547994013,,
1521249480825356296,1521249480825356296,en,False,everyone,"Wordle 318 4/6

⬛⬛⬛🟩⬛
⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",15424118,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:14.000Z,Twitter for iPhone,,,,,
1521249476182220803,1521249476182220803,en,False,everyone,"Wordle 317 4/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

F U Wordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29239671,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:13.000Z,Twitter for iPhone,,,,,
1521249474546393090,1521249474546393090,tr,False,everyone,"Wordle Türkçe 318 5/6
onurumu kaybedeli cok oldu 👽
⬛⬛⬛🟩⬛
⬛⬛⬛🟩🟩
⬛⬛⬛🟩🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",1198711129628971010,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:12.000Z,Twitter for Android,,,,,
1521249464375451648,1477753339014045699,en,False,everyone,"Wordle 318 3/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",798270883,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:10.000Z,Twitter Web App,,"[{'type': 'replied_to', 'id': '1521039240431570945'}]",798270883,,
1521249451314192389,1482343178896216064,en,False,everyone,"Wordle 317 4/6

⬛⬛🟨🟨⬛
🟨🟨⬛⬛🟩
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1215005318255652865,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:07.000Z,Twitter for iPhone,,"[{'type': 'replied_to', 'id': '1519443575007817731'}]",1215005318255652865,,
1521249448193675267,1521249448193675267,und,False,everyone,"#WordleCAT 123 5/6

⬜⬜⬜⬜🟨
⬜🟩🟨⬜🟩
⬜🟩⬜🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/0Ed4YExDrg","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1489922471369318400,,2022-05-02T22:05:06.000Z,Twitter for Android,"{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/0Ed4YExDrg', 'expanded_url': 'http://wordle.gelozp.com', 'display_url': 'wordle.gelozp.com'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleCAT'}]}",,,,
1521249437523271682,1521249437523271682,en,False,everyone,"Wordle 318 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

#WORDE #Wordle318

https://t.co/gnjnNmXRyH","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",309518238,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:04.000Z,Twitter for Android,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/gnjnNmXRyH', 'expanded_url': 'https://bit.ly/3ucSgyD', 'display_url': 'bit.ly/3ucSgyD'}], 'hashtags': [{'start': 47, 'end': 53, 'tag': 'WORDE'}, {'start': 54, 'end': 64, 'tag': 'Wordle318'}]}",,,,
1521249425590390784,1521249425590390784,en,False,everyone,"Wordle 318 5/6

⬜⬜🟨⬜⬜
⬜🟨🟨⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩 🫣","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1049567178654011392,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:05:01.000Z,Twitter for iPhone,,,,,
1521249417516711936,1521249417516711936,en,False,everyone,"Wordle 318 3/6

⬜🟨⬜🟨⬜
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1211501468265504768,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:59.000Z,Twitter Web App,,,,,
1521249417067651077,1521249417067651077,en,False,everyone,"Wordle 317 5/6

🟩⬛⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
Lmao","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1248036172275777536,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:59.000Z,Twitter for iPhone,,,,,
1521249415939653632,1521249415939653632,en,False,everyone,"Wordle 318 3/6

🟩⬛⬛⬛⬛
⬛🟨🟨🟨⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1371952939359563782,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:58.000Z,Twitter for Android,,,,,
1521249415457083393,1521249415457083393,en,False,everyone,"Wordle 318 4/6

⬛🟨🟨⬛⬛
⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1178002275521978368,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:58.000Z,Twitter for iPhone,,,,,
1521249408876171264,1521249408876171264,en,False,everyone,"Wordle 318 6/6

⬜⬜⬜⬜⬜
🟨⬜⬜⬜🟩
⬜🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

🤧🤧🤧","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1491730135678078978,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:57.000Z,Twitter for Android,,,,,
1521249391390052357,1521249391390052357,en,False,everyone,"Wordle 317 X/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛🟨
⬛🟨🟩⬛⬛
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1973869603,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:53.000Z,Twitter for iPhone,,,,,
1521249390580617216,1521249390580617216,en,False,everyone,"Wordle 318 4/6

⬛⬛🟨⬛⬛
⬛🟨🟨⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1269805366214344704,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:52.000Z,Twitter for iPhone,,,,,
1521249377918107649,1521249377918107649,fr,False,everyone,"Le Mot (@WordleFR) #114 3/6

⬛🟩🟨🟨🟨
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/LGS1s6TWnT","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",613705364,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:49.000Z,Twitter for iPhone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/LGS1s6TWnT', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1521249375586258944,1481802047280525313,en,False,everyone,"Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛🟩🟨⬛🟩
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1455766338266275844,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:49.000Z,Twitter Web App,,"[{'type': 'replied_to', 'id': '1520876241720836096'}]",1455766338266275844,,
1521249372562145280,1521249372562145280,ja,False,everyone,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/k4PhVVGqqt
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1115604494,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-02T22:04:48.000Z,Twitter for iPhone,"{'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/k4PhVVGqqt', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1521249371114795008,1521249371114795008,ja,False,everyone,"最初の黄色がハマる位置一生探してた
Wordle 318 6/6*

🟨⬛⬛⬛🟨
⬛🟨🟨⬛⬛
⬛⬛🟨🟨⬛
🟨⬛⬛⬛🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",73035574,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:48.000Z,Twitter for iPhone,,,,,
1521249370200440832,1521249370200440832,en,False,everyone,"Don’t look at me 
Wordle 317 4/6

⬜⬜🟨⬜⬜
🟨🟨⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",839573446656839680,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:47.000Z,Twitter for iPhone,,,,,
1521249355109482496,1521249355109482496,en,False,everyone,"Woohoo 🥳, this was my first time and I got it before Hubby who beat me at Wordle today even though I got ""impressive"". 😕

Now we try the German Wordle, shall we? 😝

#Heardle #66

🔊🟩⬜️⬜️⬜️⬜️⬜️

https://t.co/dFfGPmtMwu","{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",845789766826311680,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:44.000Z,Twitter Web App,"{'hashtags': [{'start': 165, 'end': 173, 'tag': 'Heardle'}], 'urls': [{'start': 193, 'end': 216, 'url': 'https://t.co/dFfGPmtMwu', 'expanded_url': 'https://www.heardle.app', 'display_url': 'heardle.app'}], 'annotations': [{'start': 75, 'end': 80, 'probability': 0.3235, 'type': 'Person', 'normalized_text': 'Wordle'}]}",,,,
1521249346360156163,1521249346360156163,en,False,everyone,"Wordle 317 2/6

⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩

i love it here","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",705558434,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:42.000Z,Twitter for iPhone,,,,,
1521249313921245184,1521249313921245184,ja,False,everyone,"ポケモンWordle 3/10

⬛🟨⬛⬛🟨
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/j92oqWpwvi
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1230588181,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-02T22:04:34.000Z,Twitter Web App,"{'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/j92oqWpwvi', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1521249313435054080,1521249313435054080,ja,False,everyone,"Wordle 318 5/6

⬜🟨🟩⬜⬜
⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

彡⌒ミ
(´･ω･`)
また髪の話してる…","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",100888850,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:34.000Z,TweetDeck,,,,,
1521249301997006850,1521248873875922946,fr,False,everyone,"Ouf encore !
Le Mot (@WordleFR) #114 6/6

⬛⬛🟩🟨🟩
⬛⬛⬛🟨🟩
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/vT3QV4mHWf","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",139639148,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:31.000Z,Twitter Web App,"{'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/vT3QV4mHWf', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 21, 'end': 30, 'username': 'WordleFR', 'id': '1480029602105995267'}]}","[{'type': 'replied_to', 'id': '1521248873875922946'}]",139639148,,
1521249298679099393,1521249298679099393,en,False,everyone,"Wordle 317 2/6

🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",117226007,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:30.000Z,Twitter for iPhone,,,,,
1521249294816518144,1521249294816518144,en,False,everyone,"Wordle 318 4/6

⬜🟨⬜⬜⬜
🟩⬜🟨⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",374241705,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:29.000Z,Twitter for Android,,,,,
1521249289510567937,1521249289510567937,fr,False,everyone,"Le Mot (@WordleFR) #114 4/6

⬛🟩🟩⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

https://t.co/Tiv2zLXG5x","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1366363002086322177,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:28.000Z,Twitter Web App,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/Tiv2zLXG5x', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1521249284699656192,1521249284699656192,en,False,everyone,"Wordle 318 4/6

⬜🟩⬜⬜⬜ Aspen Medical #4Corners 
⬜🟩🟩⬜⬜ Greg Chunt
⬜🟩🟩🟩🟩 ""paid access""
🟩🟩🟩🟩🟩 Federal ICAC needs 20 Justin Gleeson SCs

Can't brag about my Wordle efforts either. Ho hum. 🥂","{'retweet_count': 1, 'reply_count': 7, 'like_count': 14, 'quote_count': 0}",198296897,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T22:04:27.000Z,Twitter Web App,"{'hashtags': [{'start': 36, 'end': 45, 'tag': '4Corners'}], 'annotations': [{'start': 124, 'end': 137, 'probability': 0.5406, 'type': 'Person', 'normalized_text': 'Justin Gleeson'}]}",,,,
