id,pinned_tweet_id,protected,url,name,description,public_metrics,username,profile_image_url,verified,entities,location
4778432249.0,1.0065529298039235e+18,False,,doom and bloom🌼,"Dani✨Editor by day, fanfiction author all the rest of the time✨Find me on ao3 at prettysailorsoldier✨she/her✨💗💛💙","{'followers_count': 655, 'following_count': 1176, 'tweet_count': 24229, 'listed_count': 15}",prettysailorr,https://pbs.twimg.com/profile_images/1008114361062383618/2ofcPne-_normal.jpg,False,,"Michigan, USA"
382632115.0,1.3105899746395996e+18,False,,ツヨシ,名古屋でバトスピとかボドゲで遊んでます。スプラトゥーン2等スイッチのゲーム良くやってます,"{'followers_count': 498, 'following_count': 450, 'tweet_count': 47865, 'listed_count': 21}",tuyosi267,https://pbs.twimg.com/profile_images/1442776429939224577/NfPeGsFg_normal.jpg,False,,名古屋
151494881.0,1.2925827591902904e+18,False,https://t.co/XA7j9Xz58i,.みけ,いろいろやめました。TLに風船画像が流れてきたら問答無用でハピバ祝うマン,"{'followers_count': 214, 'following_count': 199, 'tweet_count': 64788, 'listed_count': 1}",dotmek,https://pbs.twimg.com/profile_images/994538900218494976/M3Wilchz_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XA7j9Xz58i', 'expanded_url': 'http://mekmek.blog77.fc2.com/', 'display_url': 'mekmek.blog77.fc2.com'}]}}",にぽん。いろしま・もなむー
9.105827923162194e+17,1.4943565364953334e+18,False,https://t.co/t9AtKPDhzb,La Rubia,"Me, myself and I","{'followers_count': 65, 'following_count': 298, 'tweet_count': 2600, 'listed_count': 1}",NuriaRodris,https://pbs.twimg.com/profile_images/1446594399924850689/s_CJSEKO_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t9AtKPDhzb', 'expanded_url': 'https://www.twitch.com/NuriaLaRubia', 'display_url': 'twitch.com/NuriaLaRubia'}]}}","Barcelona, España"
7.849880645610455e+17,,False,https://t.co/vmLJ5QRT0m,Colleen,Just here to establish an alibi. Oracle.,"{'followers_count': 796, 'following_count': 307, 'tweet_count': 1269, 'listed_count': 6}",GrillCheezKilla,https://pbs.twimg.com/profile_images/1486012732591640577/NCgGdCRV_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vmLJ5QRT0m', 'expanded_url': 'https://twitter.com/search?q=from:GrillCheezKilla%20-filter:replies', 'display_url': 'twitter.com/search?q=from:…'}]}}",
272833278.0,,False,,とラ,ローコスパビフィズス菌,"{'followers_count': 209, 'following_count': 73, 'tweet_count': 305697, 'listed_count': 12}",sarasa_ryez,https://pbs.twimg.com/profile_images/1173811354974605313/eoQKOady_normal.jpg,False,,肺
20688349.0,,False,,相月公,毎日FGOと艦これをする人。ついでにポケモンGOもやる。家庭で使える色んなツールをFirebase上で作成中,"{'followers_count': 437, 'following_count': 471, 'tweet_count': 271079, 'listed_count': 28}",zyugemu,https://pbs.twimg.com/profile_images/1506473811319062538/ypHlokTu_normal.jpg,False,,日本 東京
2174232637.0,1.3265444608392233e+18,False,,alois,,"{'followers_count': 307, 'following_count': 65, 'tweet_count': 48744, 'listed_count': 2}",alushatikah,https://pbs.twimg.com/profile_images/1522449210972721153/Ehq1WVPg_normal.jpg,False,,Kuala Lumpur
1.0303766468454646e+18,1.409775793417298e+18,False,,"プユ冬ﾅ""七,",ぎんばりイカ垢(ゲーム垢)。ウデマエ低い。チャースコープ好き。えぺは楽しい。絵も描くよ(無断転載禁止、加工禁止)。特技はバグ,"{'followers_count': 72, 'following_count': 69, 'tweet_count': 15984, 'listed_count': 5}",splagin,https://pbs.twimg.com/profile_images/1346263033857802242/A6L6MI4j_normal.jpg,False,,
1.396988729101734e+18,1.4698619616641843e+18,False,,寅,ス口ーループを見てください,"{'followers_count': 12, 'following_count': 9, 'tweet_count': 5135, 'listed_count': 0}",DmarlB,https://pbs.twimg.com/profile_images/1504946825450643462/4RSnK90J_normal.jpg,False,,
548357602.0,,False,https://t.co/sXJXNeIxSv,ハル,アルカナハートとDies iraeとFEヒーローズが大好き。頼子使い。絵を描くのも好き。,"{'followers_count': 400, 'following_count': 429, 'tweet_count': 47605, 'listed_count': 13}",haru_yoriko_,https://pbs.twimg.com/profile_images/1408982384448466946/5Hthd0Jh_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sXJXNeIxSv', 'expanded_url': 'http://www.pixiv.net/member.php?id=241972', 'display_url': 'pixiv.net/member.php?id=…'}]}}",中部地方
107805162.0,,False,https://t.co/CAncfugdeu,Courtney Brooks,"Portland refugee; living and loving it in Kitsap County, Washington","{'followers_count': 218, 'following_count': 1094, 'tweet_count': 13404, 'listed_count': 12}",cmcbrooks312,https://pbs.twimg.com/profile_images/1347696223617126400/upWHDcIu_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CAncfugdeu', 'expanded_url': 'http://www.harrietsnotebook.blogspot.com', 'display_url': 'harrietsnotebook.blogspot.com'}]}}","Port Orchard, WA"
1232343073.0,1.4405496779847188e+18,False,,BBM is TRASH,I usually tweet politics and showbiz. CPA-Lawyer. Pro Democracy. No to Fascists. DDS cult stay away from my Twitter. 🙅🏻‍♀️,"{'followers_count': 3322, 'following_count': 546, 'tweet_count': 173220, 'listed_count': 26}",zeeejayee,https://pbs.twimg.com/profile_images/1522914109615878144/9dA5jeCO_normal.jpg,False,,🌏
20555180.0,,False,https://t.co/wXTxrhnim6,Matthew Mengel,"Network engineer for 20 years; now Lecturer in Computing. ""Erst wenn die Wolken schlafen gehn / kann man uns am Himmel sehn.""","{'followers_count': 207, 'following_count': 379, 'tweet_count': 3151, 'listed_count': 10}",mengelm,https://pbs.twimg.com/profile_images/1612943632/DSC00409_normal.JPG,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wXTxrhnim6', 'expanded_url': 'http://www.matthewmengel.com', 'display_url': 'matthewmengel.com'}]}}","Toowoomba, Queensland"
368287764.0,1.4180579961191424e+18,False,https://t.co/FJJH0p9l78,てんぷら,ポケカ女子ですよろしくお願いします！ アイコンとヘッダーはラテさん( @rate1026 )が描いてくれました！ありがとうございます！,"{'followers_count': 1359, 'following_count': 1169, 'tweet_count': 79495, 'listed_count': 18}",meganetoku1,https://pbs.twimg.com/profile_images/1523346848563425281/6gP-ofA-_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FJJH0p9l78', 'expanded_url': 'https://www.instagram.com/toku_kubota', 'display_url': 'instagram.com/toku_kubota'}]}, 'description': {'mentions': [{'start': 35, 'end': 44, 'username': 'rate1026'}]}}",
9.422789546935583e+17,9.457382546530181e+17,False,https://t.co/uEDKhm6JaG,Daniel Rudy with a cowboy hat,"MPA Student | he/him/his |
opinions are my own and mostly false","{'followers_count': 98, 'following_count': 263, 'tweet_count': 899, 'listed_count': 0}",TheDanielRudy,https://pbs.twimg.com/profile_images/1398867368391196672/1cUo8OkJ_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uEDKhm6JaG', 'expanded_url': 'http://instagram.com/TheDanielRudy', 'display_url': 'instagram.com/TheDanielRudy'}]}}","Pittsburgh, PA"
1.4889077213028516e+18,,False,,baby tiger🤍🇺🇦,,"{'followers_count': 3, 'following_count': 12, 'tweet_count': 96, 'listed_count': 5}",joocipooci,https://pbs.twimg.com/profile_images/1488909580457369602/MViTA4i__normal.jpg,False,,
1036238490.0,,False,,wagou,胸部装甲が苦しく進化する,"{'followers_count': 496, 'following_count': 446, 'tweet_count': 11491, 'listed_count': 0}",rabatment,https://pbs.twimg.com/profile_images/1509559116834160643/RPfNthZg_normal.jpg,False,,ice/mtl
1.4707730311360758e+18,1.5161700109008077e+18,False,https://t.co/A1iWfbcWDd,a ⁷,"444/its not that serious… trust me./20/she.her cr: Act your Age, Eve Brown","{'followers_count': 13, 'following_count': 149, 'tweet_count': 1622, 'listed_count': 0}",444bangtan,https://pbs.twimg.com/profile_images/1510268567287128072/GOwV_kQG_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/A1iWfbcWDd', 'expanded_url': 'http://www.goodreads.com/aneita', 'display_url': 'goodreads.com/aneita'}]}}",Hope World
579199818.0,1.38141297753489e+18,False,https://t.co/uGtEE7LkP7,d🐽d🐽（ドド）,いろんな本の校正・校閲／ボードゲーム、マーダーミステリー関連の校閲も少し／夫婦でボードゲーム／「ドドの手札まる見え日記」ごく稀に更新,"{'followers_count': 734, 'following_count': 450, 'tweet_count': 9994, 'listed_count': 13}",dodo8o,https://pbs.twimg.com/profile_images/1129210777070592000/Ew8RgfxU_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uGtEE7LkP7', 'expanded_url': 'http://dodo8o.hatenablog.com', 'display_url': 'dodo8o.hatenablog.com'}]}}",
7.111032519453819e+17,,False,,vmconverter,漫画の話多め（単行本より連載で読む派 / 元Ingress AG / Working at AWS. All opinions are my own.,"{'followers_count': 439, 'following_count': 331, 'tweet_count': 16345, 'listed_count': 13}",vmconverter,https://pbs.twimg.com/profile_images/992080649476390912/3HO0G-HI_normal.jpg,False,,日本 東京
273458248.0,,False,,Michelle Finkelstein,,"{'followers_count': 80, 'following_count': 210, 'tweet_count': 6939, 'listed_count': 12}",MishLovesMusic,https://pbs.twimg.com/profile_images/3060468461/c6af9c22ecb8f33058cd8aae5f55ad2c_normal.jpeg,False,,
50214009.0,,False,,Dung Ta,"Husband, dad, keyboard addict, Android @Twitter","{'followers_count': 74, 'following_count': 233, 'tweet_count': 424, 'listed_count': 3}",dungtatas,https://pbs.twimg.com/profile_images/378800000758698862/2278ea144a720be08c289494673a9097_normal.jpeg,False,"{'description': {'mentions': [{'start': 39, 'end': 47, 'username': 'Twitter'}]}}",
103836729.0,1.5211123857123942e+18,False,https://t.co/F7VVu1EnA7,れっくす,"dodododo web,crypto, (pwn) ctf4b/seccamp2012web/seccamp2016
ぷよぷよ: @xrekkusu_puyo","{'followers_count': 1842, 'following_count': 565, 'tweet_count': 260115, 'listed_count': 112}",xrekkusu,https://pbs.twimg.com/profile_images/2589977979/flfxu2r7hlk703sag0oc_normal.png,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/F7VVu1EnA7', 'expanded_url': 'http://rex.gs/', 'display_url': 'rex.gs'}]}, 'description': {'mentions': [{'start': 66, 'end': 80, 'username': 'xrekkusu_puyo'}]}}",何もしないを目指しています
1153397958.0,1.0798997995566858e+18,False,https://t.co/lHMYebrq62,a greater gatsby,"growing poet, growing teacher, and a brilliant stutterer. 

devil works hard but i work harder.

franz d'epinay @ villefort, panicked: OK BOOMER?!

she/her, 23","{'followers_count': 509, 'following_count': 346, 'tweet_count': 102639, 'listed_count': 13}",twmoniek,https://pbs.twimg.com/profile_images/1497225388136796166/vyHt8cz8_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lHMYebrq62', 'expanded_url': 'https://curiouscat.me/moniek', 'display_url': 'curiouscat.me/moniek'}]}}",Polska
14933591.0,,False,,イノシカ,"地方中小SE。いつまで続けるのか、続けられるのか。これからどうなっていくのか。
ウマ娘からのリアル競馬、子どものポケモンブームからのポケカにハマり中。MtGで取った杵柄を活かして一家でエンジョイ勢。
加えてマイペースサウナー。いろいろ新境地開拓して多趣味化進行中。","{'followers_count': 95, 'following_count': 336, 'tweet_count': 6158, 'listed_count': 2}",inoshika,https://pbs.twimg.com/profile_images/1275841059/98ded830-1847-4c21-8419-583c94f9e546_normal.png,False,,宮崎県
7.4670998318669e+17,1.5155613552306586e+18,False,,ٰ,ォ,"{'followers_count': 911, 'following_count': 199, 'tweet_count': 9548, 'listed_count': 12}",c__ue,https://pbs.twimg.com/profile_images/1519475424979431426/QWungnH5_normal.png,False,,swim city
473555692.0,,False,,Megan🪴,"California grown ☀️🌊 • USC alum ✌🏼 • caffeinated ☕️ • peace, love and baseball ⚾️ • probably watching real housewives or 90 day fiancé •","{'followers_count': 145, 'following_count': 147, 'tweet_count': 24111, 'listed_count': 6}",megannnv,https://pbs.twimg.com/profile_images/1479999540249853953/eX853YOq_normal.jpg,False,,"Los Angeles, CA"
1.3223005491869164e+18,1.5113833541507277e+18,False,https://t.co/ZCOBJ3NAfV,Betsey Horton,Writer. Traveler. Fashionista.,"{'followers_count': 392, 'following_count': 2440, 'tweet_count': 14672, 'listed_count': 5}",betsey_horton,https://pbs.twimg.com/profile_images/1429105917098962948/uiOeDIBR_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZCOBJ3NAfV', 'expanded_url': 'http://betseyhorton.com', 'display_url': 'betseyhorton.com'}]}}",
3403933096.0,,False,https://t.co/TRhpK5Kw89,Giilo,"Demon grinder, Body-shot bandit for @DegenAim","{'followers_count': 578, 'following_count': 159, 'tweet_count': 980, 'listed_count': 1}",G1ilo,https://pbs.twimg.com/profile_images/1518739055340568578/jjNtQNAr_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TRhpK5Kw89', 'expanded_url': 'https://linktr.ee/Giilo', 'display_url': 'linktr.ee/Giilo'}]}, 'description': {'mentions': [{'start': 36, 'end': 45, 'username': 'DegenAim'}]}}",🏴󠁧󠁢󠁥󠁮󠁧󠁿
299822044.0,1.47040599913139e+18,False,https://t.co/WSj4HqmsJ1,Rocco,"Full Stack Developer                                
Contacto: businessroccoparrella@gmail.com","{'followers_count': 335, 'following_count': 63, 'tweet_count': 8266, 'listed_count': 1}",RoccoPaella,https://pbs.twimg.com/profile_images/1521869985873903618/FJnJLiWI_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WSj4HqmsJ1', 'expanded_url': 'http://twitch.tv/roccopaella', 'display_url': 'twitch.tv/roccopaella'}]}}","Buenos Aires, Argentina"
1.245184484527358e+18,1.5225359260855951e+18,False,https://t.co/qM3UlUuKGk,메인트 깜쟝콩,저세상에서 온 잡덕,"{'followers_count': 1017, 'following_count': 996, 'tweet_count': 96604, 'listed_count': 33}",Blackbean_232,https://pbs.twimg.com/profile_images/1510074543456813057/WKiDtb1C_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qM3UlUuKGk', 'expanded_url': 'https://marpple.shop/kr/blackbean_232', 'display_url': 'marpple.shop/kr/blackbean_2…'}]}}",카뱅 7777021406758
8.124613240892088e+17,1.4330067227260682e+18,False,https://t.co/4YDMPKTMFi,ちゃんくろ,ゲーミングアル中/ #感謝のストゼロ /絵@CH4NKURO / h:ᙏ̤̫͚,"{'followers_count': 192, 'following_count': 181, 'tweet_count': 34158, 'listed_count': 8}",kuroSpla_GOOD4,https://pbs.twimg.com/profile_images/1392035382812823559/t8INgCFx_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4YDMPKTMFi', 'expanded_url': 'https://odaibako.net/u/kuroSpla_GOOD4', 'display_url': 'odaibako.net/u/kuroSpla_GOO…'}]}, 'description': {'hashtags': [{'start': 10, 'end': 18, 'tag': '感謝のストゼロ'}], 'mentions': [{'start': 21, 'end': 30, 'username': 'CH4NKURO'}]}}",🍺と🎸と🎮と🎨と🥒
26233172.0,1.492987824357798e+18,False,,Cristina,A Canadian transplant living in Htown (She/Her/Hers),"{'followers_count': 2539, 'following_count': 2804, 'tweet_count': 160769, 'listed_count': 23}",PinkValkyrie,https://pbs.twimg.com/profile_images/1517653040911638528/ccDeqENl_normal.jpg,False,,"Houston, TX"
58804651.0,1.22155852494737e+18,False,,Alex Moran QB1,FAMU Alumnus🐍🐍/Black Journalist/ Full Sail Alumnus -MFA⛵️⛵️,"{'followers_count': 861, 'following_count': 822, 'tweet_count': 76517, 'listed_count': 12}",Chiefkeith94,https://pbs.twimg.com/profile_images/1277008868359450626/Iqs955C__normal.jpg,False,,"Tallahassee, FL"
141249275.0,1.5198891533870408e+18,False,https://t.co/oBHGyqVbQ4,越前ガニ,セリアといいます。 .270 15本40打点くらいでひとつ。カービィ64とかのRTAしてます、あるらじのサブパーソナリティとかもしてます、あとはあれこれ企画してますpkmn/音ゲー/ちなDe This account uses mainly Japanese. English→@_ay_sia,"{'followers_count': 1054, 'following_count': 683, 'tweet_count': 89280, 'listed_count': 17}",serin_ay,https://pbs.twimg.com/profile_images/1312194693623545858/atqFy1Ra_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oBHGyqVbQ4', 'expanded_url': 'http://twpf.jp/serin_ay', 'display_url': 'twpf.jp/serin_ay'}]}, 'description': {'mentions': [{'start': 139, 'end': 147, 'username': '_ay_sia'}]}}",弊社
86801689.0,7.421546920425923e+17,False,,Mr_November,"Fallen by the wayside, 
Never on the timeline, 
I just need to know I'm, 
Working for the big prize","{'followers_count': 83, 'following_count': 971, 'tweet_count': 7284, 'listed_count': 4}",dza3636,https://pbs.twimg.com/profile_images/573601098575048705/7hdSPvSp_normal.jpeg,False,,
2161138725.0,,False,,cert. forklift op,she/they :),"{'followers_count': 254, 'following_count': 366, 'tweet_count': 2954, 'listed_count': 0}",__emmataylor__,https://pbs.twimg.com/profile_images/1488884906994417669/Idfotz3o_normal.jpg,False,,
1.0998921785437716e+18,1.5095913119757804e+18,False,,しゃる。,"N46/FF14/ﾖｱｿﾋﾞ/ﾐｽﾁﾙ/Vtuber/etc
FF14→mana/Ixion
ﾗｼﾞｵ/ｲﾗｽﾄ/ﾌｫﾄ/ｹﾞｰﾑ/ﾗｲﾌﾞ/声優/音楽/漫画/小説
推マ▷🍥✨/🐤🔥/🧸☕/❄️/🌈🐾/💫🌸/🌿/🖤🐧/🐟🌸/💉🔫💕etc
来たフォローは粗方返します。","{'followers_count': 26, 'following_count': 302, 'tweet_count': 4668, 'listed_count': 1}",illustration_c_,https://pbs.twimg.com/profile_images/1100046622724055040/50_4AHcB_normal.png,False,,YouTubeライブチャット欄/関東
1.1103415018783293e+18,1.5068218070886973e+18,False,,urizo,礼文行きたい bot,"{'followers_count': 513, 'following_count': 530, 'tweet_count': 44812, 'listed_count': 15}",MistHP,https://pbs.twimg.com/profile_images/1353969958166827008/Bn_GICBL_normal.jpg,False,,しゃきしゃき
2265009915.0,1.1090649667059589e+18,False,,David Fernández,Proyecto de portero en el Andés C.F,"{'followers_count': 292, 'following_count': 420, 'tweet_count': 842, 'listed_count': 0}",davi_fl1,https://pbs.twimg.com/profile_images/980816907354951681/Te8FQhs5_normal.jpg,False,,
1716370681.0,,False,,Rachel Schwartz,Director at @DaytimeEmmys. Co-host at @drquinnpodcast. Halfway to an administrative EGOT. I make nostalgic reboots happen with my mind.,"{'followers_count': 334, 'following_count': 2181, 'tweet_count': 7834, 'listed_count': 7}",RedCarpetRachel,https://pbs.twimg.com/profile_images/1521610466203774982/v3_aH5Kk_normal.jpg,False,"{'description': {'mentions': [{'start': 12, 'end': 25, 'username': 'DaytimeEmmys'}, {'start': 38, 'end': 53, 'username': 'drquinnpodcast'}]}}","New York, NY"
295835028.0,1.374063349298819e+18,False,https://t.co/oFAfDXaMbR,𝙾𝚔𝚞𝚗𝚘𝚕𝚊 𝚂𝚊𝚖𝚜𝚘𝚗 🦊,Codes and cruise. Web Developer🕸. Blockchain Enthusiast 🔗. #ᴍᴜғᴄ. https://t.co/HKEijaeAS7,"{'followers_count': 550, 'following_count': 448, 'tweet_count': 12378, 'listed_count': 4}",pablo_clueless,https://pbs.twimg.com/profile_images/1517917953940983809/7uHOxeCE_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oFAfDXaMbR', 'expanded_url': 'http://okunolasamson.vercel.app', 'display_url': 'okunolasamson.vercel.app'}]}, 'description': {'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/HKEijaeAS7', 'expanded_url': 'http://frontendpablo.hashnode.dev', 'display_url': 'frontendpablo.hashnode.dev'}], 'hashtags': [{'start': 59, 'end': 64, 'tag': 'ᴍᴜғᴄ'}]}}",Iyana-Manchester
47780834.0,,False,,Zero Zzyzzz,"""It is better to light a single candle than to curse the darkness""

🇪🇺 European Since 1973 🇪🇺","{'followers_count': 83, 'following_count': 59, 'tweet_count': 11772, 'listed_count': 9}",zerozzyzzz,https://pbs.twimg.com/profile_images/480247359/P1030934_-_Copy_normal.JPG,False,,"Exeter, UK"
24513947.0,,False,,光もとけいいち,食べたもの、買ったものを中心につらつらと日々のできごとをつぶやくのです。,"{'followers_count': 669, 'following_count': 1009, 'tweet_count': 36552, 'listed_count': 20}",keiichi_m,https://pbs.twimg.com/profile_images/795565897884704768/v91m-0WJ_normal.jpg,False,,兵庫県明石市
28344405.0,,False,,C.J.,Uncle. CrossFit. IT Support. Hockey. Lego. NFT Collector. Space. Stonks. #isles 🙋🏼‍♂️🏋🏼‍♂️👨‍💻🏒🥅🧱🚀👽🔭📈,"{'followers_count': 209, 'following_count': 498, 'tweet_count': 2672, 'listed_count': 13}",cjschiatta,https://pbs.twimg.com/profile_images/1254799294365925377/f5U8LDwK_normal.jpg,False,"{'description': {'hashtags': [{'start': 73, 'end': 79, 'tag': 'isles'}]}}",Long Island
186473002.0,,False,,てさわ,週末はグラフを描くという感じで、一年以上経ってしまったなぁ,"{'followers_count': 55, 'following_count': 291, 'tweet_count': 13683, 'listed_count': 8}",tesawa,https://pbs.twimg.com/profile_images/785480158379585536/RQnWI6EH_normal.png,False,,
8.042682826436772e+17,1.5226528100258775e+18,False,https://t.co/egXuoUVmQ5,Nicola Werdenigg,"γιαγιά. webby. kochschwester. antikapitalistische Nischenmuse. Kurven, Schnee & Menschenrechte. #WeTogether gegen Machtmissbrauch.","{'followers_count': 13765, 'following_count': 2319, 'tweet_count': 79048, 'listed_count': 51}",NicolaWerdenigg,https://pbs.twimg.com/profile_images/1481733050165870593/RwyjksDq_normal.jpg,True,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/egXuoUVmQ5', 'expanded_url': 'https://nicola.werdenigg.com/', 'display_url': 'nicola.werdenigg.com'}]}, 'description': {'hashtags': [{'start': 96, 'end': 107, 'tag': 'WeTogether'}]}}","Wien, Österreich"
9.637725735100621e+17,,False,,フカ,ミリとトラセ (群),"{'followers_count': 316, 'following_count': 310, 'tweet_count': 18020, 'listed_count': 5}",fuka_yaka,https://pbs.twimg.com/profile_images/1344668256666320897/iU0tQybH_normal.jpg,False,,底
9.90654339659305e+17,9.906591336103485e+17,False,https://t.co/lwQCONVNXw,🇬🇷 Edison Yinde 🇬🇷,"ЛГБТ. He/Him. No sé conversar. Wordle 👑. Team ❄ y 😻.
😍 Eurovision 😍 🇧🇾🇦🇿🇧🇦🇩🇪🇸🇪🇪🇪🇨🇿🇦🇹🇧🇪🇮🇹🇦🇲🇭🇷🇬🇷","{'followers_count': 186, 'following_count': 1039, 'tweet_count': 4281, 'listed_count': 0}",edison_yamil,https://pbs.twimg.com/profile_images/1416207166113996802/r4ymPyHI_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lwQCONVNXw', 'expanded_url': 'https://www.last.fm/es/user/edison_yamil', 'display_url': 'last.fm/es/user/edison…'}]}}","Caaguazú, Paraguay"
71381174.0,,False,,Scott Scott,"Social media specialist, Wisconsin sports fan, also tweet about weather, food and everything Wisconsin friendly. fan of Bon Iver and the Killers, cat lover","{'followers_count': 2082, 'following_count': 4775, 'tweet_count': 115418, 'listed_count': 83}",ecwiscott,https://pbs.twimg.com/profile_images/1451941314514259975/Mawos0PR_normal.jpg,False,,Wisconsin
8.130482383159501e+17,1.1511088036198031e+18,False,,みちゃ,GOOD4NOTHING/DragonAsh/ROTTENGRAFFTY/WANIMA/MANWITHAMISSION _________________10-FEET Respect!! _______________________6歳♀･1歳♀の母,"{'followers_count': 189, 'following_count': 423, 'tweet_count': 8338, 'listed_count': 7}",610feet_Msk,https://pbs.twimg.com/profile_images/1482332067522576385/6doXvz6E_normal.jpg,False,,海無し県
34455758.0,,False,,Andrew Hofman,,"{'followers_count': 19, 'following_count': 271, 'tweet_count': 357, 'listed_count': 0}",droozle,https://pbs.twimg.com/profile_images/930912171340398592/J5zkDCo1_normal.jpg,False,,
8.371699949663232e+17,1.521329012555268e+18,False,https://t.co/byemn9iIjJ,きろゆ,でんしゃ/えぺ/シャニ/@Kiroyu2/たまに配信してます↓,"{'followers_count': 724, 'following_count': 697, 'tweet_count': 94116, 'listed_count': 5}",kiroyu_,https://pbs.twimg.com/profile_images/1509566870831378433/-nBEL9z3_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/byemn9iIjJ', 'expanded_url': 'https://www.twitch.tv/kiroyu5309', 'display_url': 'twitch.tv/kiroyu5309'}]}, 'description': {'mentions': [{'start': 12, 'end': 20, 'username': 'Kiroyu2'}]}}",兵庫 近畿地方
1.0108599095109222e+18,,False,,北白,"PC好きに見える機械好き。もしくは逆。
後はSFとか好きです。","{'followers_count': 28, 'following_count': 116, 'tweet_count': 1342, 'listed_count': 0}",m_northwhite,https://pbs.twimg.com/profile_images/1010865524358594560/oUMSgkQL_normal.jpg,False,,
763448268.0,,False,,🌓🌓hero,雰囲気リツイート多めです。,"{'followers_count': 196, 'following_count': 400, 'tweet_count': 36409, 'listed_count': 4}",woodshero2357,https://pbs.twimg.com/profile_images/1477621089715236865/WZ4IrH7u_normal.jpg,False,,谷茶
330086108.0,,False,https://t.co/YVEWaUonqS,Lady Anne 🕊,"Printable Party Games, Signs, Invitations & More!","{'followers_count': 693, 'following_count': 2112, 'tweet_count': 46662, 'listed_count': 14}",laprintables,https://pbs.twimg.com/profile_images/1513190257730240523/VkJePXw0_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YVEWaUonqS', 'expanded_url': 'http://www.laprintables.com', 'display_url': 'laprintables.com'}]}}",
146303435.0,,False,,あいね,"映画,海外ドラマ,アニメ漫画小説ゲームなどが好き。ホラー,SF,ミステリ,アクション,武侠,特撮etc. 
ST(主にTOS。JJ版除く)、ヒロアカ（相澤先生推し）、ニチアサ、FGO（クー・フーリン最強)、メルスト。グラブルはカシウスくん返すまで絶対に許さない。","{'followers_count': 755, 'following_count': 496, 'tweet_count': 120743, 'listed_count': 30}",aine_sr,https://pbs.twimg.com/profile_images/3021206227/f429404b5b7fb2bace1f2754f7983c12_normal.jpeg,False,,ウィッカーマンの中
83995910.0,,False,,Willie Trieger,hi James,"{'followers_count': 279, 'following_count': 618, 'tweet_count': 8016, 'listed_count': 2}",WillT93,https://pbs.twimg.com/profile_images/896956548425031680/ZE9Vr15K_normal.jpg,False,,Location
2230988185.0,1.2125516053897994e+18,False,,jae,Valar Morghulis,"{'followers_count': 137, 'following_count': 185, 'tweet_count': 8354, 'listed_count': 1}",tjmaxxi,https://pbs.twimg.com/profile_images/1393768854069854208/_WJiFlCO_normal.jpg,False,,Probably the crib
