id,source,reply_settings,context_annotations,text,conversation_id,lang,possibly_sensitive,created_at,public_metrics,author_id,entities,referenced_tweets,in_reply_to_user_id,attachments,geo
1521003275675340801,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 316 6/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜🟨⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",1521003275675340801,en,False,2022-05-02T05:46:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41164494,,,,,
1521003243131875328,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","I guess 4s are my thing now 

Wordle 317 4/6

🟨🟨⬜⬜⬜
⬜⬜🟨🟩🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",1521003243131875328,en,False,2022-05-02T05:46:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1051989360877494273,,,,,
1521003227273220097,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 6/6

⬛⬛⬛⬛🟨
🟩⬛⬛⬛🟨
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521003227273220097,en,False,2022-05-02T05:46:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1306668407585148935,,,,,
1521003226778193920,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

⬛⬛⬛⬛🟨
🟩🟨⬛⬛🟩
🟩⬛🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1521003226778193920,en,False,2022-05-02T05:46:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",910978754209615872,,,,,
1521003221149487106,TweetDeck,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

🟩⬛⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521003221149487106,en,False,2022-05-02T05:46:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",541914560,,,,,
1521003218985271296,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (#galego) #0 5/6

⬜⬜⬜🟨🟩
⬜🟨⬜⬜🟩
🟨🟨🟨⬜🟩
🟨🟨🟨⬜🟩
🟩🟩🟩🟩🟩

#WordleGalego
https://t.co/5Ica2pJcQu",1521003218985271296,en,False,2022-05-02T05:46:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",329902782,"{'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/5Ica2pJcQu', 'expanded_url': 'https://wordlegalego.appspot.com/', 'display_url': 'wordlegalego.appspot.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521507134638276613/nD8Eykwi?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521507134638276613/nD8Eykwi?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Wordle Galego - Un xogo de palabras diario', 'description': 'Adiviña a palabra oculta en 6 intentos. Unha nova palabra cada día.', 'unwound_url': 'https://wordlegalego.appspot.com/'}], 'hashtags': [{'start': 8, 'end': 15, 'tag': 'galego'}, {'start': 56, 'end': 69, 'tag': 'WordleGalego'}]}",,,,
1521003199674654727,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜🟩
🟨⬜⬜🟩🟩
🟩🟩🟩🟩🟩",1521003199674654727,en,False,2022-05-02T05:46:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1205827300018790400,,,,,
1521003196474404869,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 6/6

⬛🟨⬛⬛🟩
🟨⬛⬛⬛🟩
⬛⬛⬛🟩🟩
⬛🟨⬛🟩🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩                                             My brain flattened out after this one dear god",1521003196474404869,en,False,2022-05-02T05:46:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",866572536,,,,,
1521003193345392640,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","No está mal
Wordle (ES)  #116 3/6

🟩⬜🟨⬜🟨
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/6KmCdr3Cjk",1521003193345392640,es,False,2022-05-02T05:46:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19283039,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/6KmCdr3Cjk', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521003190292000768,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 6/6*

🟩⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩
🙄",1521003190292000768,en,False,2022-05-02T05:46:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",82145039,,,,,
1521003183828578305,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle Türkçe 317 3/6

⬜⬜🟨⬜⬜
🟨⬜🟩⬜🟨
🟩🟩🟩🟩🟩

https://t.co/sLqncq3GwM",1521003183828578305,tr,True,2022-05-02T05:46:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305726629,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/sLqncq3GwM', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1521003172139085825,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

⬜⬜⬜⬜⬜
🟩⬜🟩⬜🟨
🟩⬜🟩⬜⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩",1521003172139085825,en,False,2022-05-02T05:46:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",69981761,,,,,
1521003169416986625,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle (ES)  #116 3/6

⬜🟨🟨🟨⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/SyHw0c7YRl",1480440737527484416,en,False,2022-05-02T05:46:29.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",115144212,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/SyHw0c7YRl', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'type': 'replied_to', 'id': '1521002799525515265'}]",115144212,,
1521003167965753346,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle Türkçe 317 4/6

⬛⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩⬛⬛🟨⬛
🟩🟩🟩🟩🟩

https://t.co/PKOB3BIOlj",1521003167965753346,tr,False,2022-05-02T05:46:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",870677894,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/PKOB3BIOlj', 'expanded_url': 'https://www.wordleturkce.com/', 'display_url': 'wordleturkce.com'}]}",,,,
1521003153331736579,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 2/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩",1521003153331736579,en,False,2022-05-02T05:46:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311464361,,,,,
1521003146969034755,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬛⬛⬛🟨⬛
⬛⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1521003146969034755,en,False,2022-05-02T05:46:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1021130700,,,,,
1521003141746946049,TwitPane for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6

🟩⬛⬛⬛⬛
⬛⬛🟨⬛🟨
🟩🟩🟩🟩🟩",1521003141746946049,en,False,2022-05-02T05:46:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",132896398,,,,,
1521003133375184896,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

🟨🟨⬛⬛⬛
⬛⬛⬛🟩🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1521003133375184896,en,False,2022-05-02T05:46:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3297888368,,,,,
1521003132960059394,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

⬜🟨⬜⬜⬜
⬜🟨⬜⬜🟨
🟩⬜🟩⬜🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",1521003132960059394,en,False,2022-05-02T05:46:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",170636685,,,,,
1521003120620355585,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle Tildes #63 3/6

⬜⬜⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/jKXpnpWZ83",1521003120620355585,en,False,2022-05-02T05:46:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",828474431337070592,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/jKXpnpWZ83', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521003117428490241,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Que esto es una palabra en español??

Wordle (ES)  #116 5/6

⬛⬛🟨⬛🟨
🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟨
🟩🟩🟩🟩🟩

https://t.co/suy5eMYQX8",1521003117428490241,es,False,2022-05-02T05:46:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",370994370,"{'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/suy5eMYQX8', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521003112231747586,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

🟩⬛⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️",1521003112231747586,en,False,2022-05-02T05:46:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1116176205303173120,,,,,
1521003111493644290,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬜⬜⬜⬜⬜
⬜⬜🟩⬜🟨
⬜🟨🟩🟨⬜
🟩🟩🟩🟩🟩",1521003111493644290,en,False,2022-05-02T05:46:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3046564708,,,,,
1521003106145865729,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 2/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

Only because I have kids!",1521003106145865729,en,False,2022-05-02T05:46:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1156633698319687680,,,,,
1521003104401039364,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","SUTOM #115 2/6

🟥🟥🟥🟦🟡🟡
🟥🟥🟥🟥🟥🟥

https://t.co/grc9hWWhos
 Le Mot (@WordleFR) #113 2/6

🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩

https://t.co/B0zvCgFV9y
 Framed #52
🎥 🟩 ⬛ ⬛ ⬛ ⬛ ⬛

https://t.co/6Oje5xn0KH",1521003104401039364,no,False,2022-05-02T05:46:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1244566288409735170,"{'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/grc9hWWhos', 'expanded_url': 'https://sutom.nocle.fr', 'display_url': 'sutom.nocle.fr'}, {'start': 98, 'end': 121, 'url': 'https://t.co/B0zvCgFV9y', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}, {'start': 149, 'end': 172, 'url': 'https://t.co/6Oje5xn0KH', 'expanded_url': 'https://framed.wtf', 'display_url': 'framed.wtf'}], 'mentions': [{'start': 64, 'end': 73, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1521003094007754752,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛🟨
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",1521003094007754752,en,False,2022-05-02T05:46:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",227533188,,,,,
1521003089335136257,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 6/6

⬜⬜⬜⬜🟨
🟩⬜⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1521003089335136257,en,False,2022-05-02T05:46:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1037459862421229569,,,,,
1521003088181669890,Twitter Web App,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

⬛⬛⬛⬛🟨
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521003088181669890,en,False,2022-05-02T05:46:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",92238505,,,,,
1521003061350744065,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬛⬛⬛⬛⬛
⬛🟨⬛🟨⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1521003061350744065,en,False,2022-05-02T05:46:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",114292749,,,,,
1521003055399026688,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6
😅

🟩⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1521003055399026688,en,False,2022-05-02T05:46:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",513027619,,,,,
1521003055390633984,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle Tildes #63 4/6

⬜⬜🟨⬜⬜
⬜⬜⬜⬜🟩
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/NW1PZOKyCd",1521003055390633984,en,False,2022-05-02T05:46:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3910162179,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/NW1PZOKyCd', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521003053159170048,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 2/6

⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩",1521003053159170048,en,False,2022-05-02T05:46:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",444516396,,,,,
1521003048709074945,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1521003048709074945,en,False,2022-05-02T05:46:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",55193011,,,,,
1521003043436826625,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨🟨
⬛🟨🟨⬛🟩
⬛🟨🟩🟨🟩
🟩🟩🟩🟩🟩",1521003043436826625,en,False,2022-05-02T05:45:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1305931183562391553,,,,,
1521003026105962496,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6*

🟨⬜⬜⬜🟨
⬜🟨🟩⬜⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩",1521003026105962496,en,False,2022-05-02T05:45:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1245716879999750144,,,,,
1521003018207956992,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬜🟨⬜⬜🟩
⬜⬜⬜⬜🟩
🟩⬜⬜🟩⬜
🟩🟩🟩🟩🟩",1521003018207956992,en,False,2022-05-02T05:45:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1451468563,,,,,
1521003016140247040,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬛⬛🟨🟨🟩
🟨🟨⬛⬛🟩
⬛⬛🟨🟩🟩
🟩🟩🟩🟩🟩",1521003016140247040,en,False,2022-05-02T05:45:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",769641136965156864,,,,,
1521003012814163969,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6*

🟩⬛⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1521003012814163969,en,False,2022-05-02T05:45:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1332382605002596356,,,,,
1521003002844356609,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 5/6

🟩⬜⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1521003002844356609,en,False,2022-05-02T05:45:49.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",1009449322415566848,,,,,
1521002996955770881,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 4/6

⬛🟨⬛⬛⬛
⬛🟨⬛⬛🟨
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩",1521002996955770881,en,False,2022-05-02T05:45:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",884962545940840448,,,,,
1521002992991883264,Twitter for Android,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Casi me vuelvo loco buscando la que era.

Wordle (ES)  #116 5/6

🟩🟩⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩⬛🟩⬛
🟩🟩⬛🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/4rG9a09TM0",1521002992991883264,es,False,2022-05-02T05:45:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1335963297364004867,"{'urls': [{'start': 96, 'end': 119, 'url': 'https://t.co/4rG9a09TM0', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521002987530956802,Twitter for iPhone,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","Wordle 317 3/6

⬜🟨🟩🟨⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩",1521002987530956802,en,False,2022-05-02T05:45:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",25271227,,,,,
