id,conversation_id,public_metrics,text,context_annotations,author_id,possibly_sensitive,created_at,source,lang,reply_settings,referenced_tweets,entities,in_reply_to_user_id,attachments,geo
1521339881603088385,1521339881603088385,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

🟩⬛🟨🟩⬛
🟩⬛⬛⬛🟨
🟩🟩🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

this was rough","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1183184736664948736,False,2022-05-03T04:04:27.000Z,Twitter for iPhone,en,everyone,,,,,
1521339878600028161,1521339878600028161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",59303360,False,2022-05-03T04:04:26.000Z,Twitter for iPhone,en,everyone,,,,,
1521339876226048005,1521339876226048005,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛⬛🟨🟩⬛
🟨⬛⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩 https://t.co/p94xkpdn1J","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1403879030944944130,False,2022-05-03T04:04:26.000Z,Twitter for Android,en,everyone,,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/p94xkpdn1J', 'expanded_url': 'https://twitter.com/minasworld37/status/1521339876226048005/photo/1', 'display_url': 'pic.twitter.com/p94xkpdn1J', 'media_key': '3_1521339874825154562'}]}",,{'media_keys': ['3_1521339874825154562']},
1521339875995185152,1521339875995185152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #51 6/6

⬜⬜⬜⬜⬜🟩⬜
🟨🟨⬜⬜⬜🟩⬜
⬜🟨⬜🟨⬜🟨⬜
⬜🟨⬜⬜⬜🟩⬜
🟩🟩⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/VZa00HyJuW","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",212932086,False,2022-05-03T04:04:26.000Z,Twitter for iPhone,es,everyone,,"{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/VZa00HyJuW', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/', 'display_url': 'wordle.danielfrg.com/ciencia/', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521663230447427585/_nnbHN5Y?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521663230447427585/_nnbHN5Y?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/ciencia/'}]}",,,
1521339875584262146,1521339875584262146,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 5/6

🟨⬛🟨🟨⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/A3rUYBYB7Z","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",5417222,False,2022-05-03T04:04:26.000Z,Twitter Web App,en,everyone,,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/A3rUYBYB7Z', 'expanded_url': 'https://twitter.com/readhead/status/1521339875584262146/photo/1', 'display_url': 'pic.twitter.com/A3rUYBYB7Z', 'media_key': '16_1521339870052069377'}]}",,{'media_keys': ['16_1521339870052069377']},
1521339873956974594,1521339873956974594,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

🟨⬛🟩⬛🟩
⬛🟨🟩⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15200257,False,2022-05-03T04:04:25.000Z,Twitter for Android,en,everyone,,,,,{'place_id': '2615344c84ed87ee'}
1521339870916063232,1521339870916063232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

⬛🟩⬛⬛🟨
🟨🟩⬛⬛🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2768680632,False,2022-05-03T04:04:25.000Z,Twitter for Android,en,everyone,,,,,
1521339867501899776,1521339867501899776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 2/6

⬛🟨🟨⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1243893082640265216,False,2022-05-03T04:04:24.000Z,Twitter for iPhone,en,everyone,,,,,
1521339860296118274,1521339860296118274,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛🟨🟩🟨⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩

:D","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",719627624637665281,False,2022-05-03T04:04:22.000Z,Twitter for iPhone,en,everyone,,,,,
1521339859419353088,1521339859419353088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 6/6

⬛🟨⬛🟨⬛
🟩⬛⬛🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
Jesus lol","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3314234887,False,2022-05-03T04:04:22.000Z,Twitter for iPhone,en,everyone,,"{'annotations': [{'start': 73, 'end': 77, 'probability': 0.6096, 'type': 'Person', 'normalized_text': 'Jesus'}]}",,,
1521339854352789505,1521339854352789505,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 X/6

🟨⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛⬛⬛🟩🟩
⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩

tnc","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1380686340459749377,False,2022-05-03T04:04:21.000Z,Twitter Web App,en,everyone,,,,,
1521339852478115840,1521339852478115840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318
Difficult!
 4/6
⬛⬛⬛🟨⬛
⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",80036022,False,2022-05-03T04:04:20.000Z,Twitter for Android,en,everyone,,,,,
1521339842717700096,1521339842717700096,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","#Wordle 318 2/6 #Wordle318 2/6

⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",14540370,False,2022-05-03T04:04:18.000Z,Twitter for iPad,und,everyone,,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}, {'start': 16, 'end': 26, 'tag': 'Wordle318'}]}",,,
1521339830751354880,1521339830751354880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

⬛🟨⬛⬛⬛
⬛⬛🟩⬛🟨
⬛🟨🟩⬛⬛
⬛🟨🟩⬛⬛
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",832385749,False,2022-05-03T04:04:15.000Z,Twitter for iPhone,en,everyone,,,,,
1521339829648207873,1521339829648207873,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟨⬜⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1488746724155801605,False,2022-05-03T04:04:15.000Z,Twitter Web App,en,everyone,,,,,
1521339826938978306,1521339826938978306,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬛🟩🟨⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",122094969,False,2022-05-03T04:04:14.000Z,Twitter for iPhone,en,everyone,,,,,
1521339826192191488,1521339826192191488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

🟨🟨🟨⬛⬛
⬛⬛🟨🟨🟨
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",356921924,False,2022-05-03T04:04:14.000Z,Twitter for iPhone,en,everyone,,,,,
1521339825286258689,1483103436019310593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Ahh I haven’t posted Wordle in a bit, I’ve been doing them daily still!
Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1625521898,False,2022-05-03T04:04:14.000Z,Twitter Web App,en,everyone,"[{'type': 'replied_to', 'id': '1518807242937675776'}]",,1625521898,,
1521339821444288515,1521339821444288515,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛🟨⬛🟨⬛
🟨⬛⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1208638581448859650,False,2022-05-03T04:04:13.000Z,Twitter for iPhone,en,everyone,,,,,
1521339815819628545,1521339815819628545,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 4/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1175864308984680450,False,2022-05-03T04:04:11.000Z,Twitter for iPhone,en,everyone,,,,,
1521339810996269057,1521339810996269057,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
⬜🟩🟨⬜🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1298015553290813440,False,2022-05-03T04:04:10.000Z,Twitter for iPhone,en,everyone,,,,,
1521339808420880385,1521339808420880385,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬛🟨⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",32470319,False,2022-05-03T04:04:10.000Z,Twitter for iPhone,en,everyone,,,,,
1521339805606596613,1521339805606596613,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

🟨⬛🟩⬛⬛
⬛🟨🟩🟨⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",827662395795443712,False,2022-05-03T04:04:09.000Z,Twitter for iPhone,en,everyone,,,,,
1521339801051537408,1521339801051537408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛⬛⬛🟨⬛
⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟨⬛🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",765189744804364288,False,2022-05-03T04:04:08.000Z,Twitter Web App,en,everyone,,,,,
1521339798279102464,1482603330182516739,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

🟨⬜⬜🟩⬜
⬜🟨🟨🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1007669351187714048,False,2022-05-03T04:04:07.000Z,Twitter Web App,en,everyone,"[{'type': 'replied_to', 'id': '1520979968972541952'}]",,1007669351187714048,,
1521339790544752643,1521339790544752643,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟩⬜⬜⬜🟩
🟩⬜⬜⬜🟩
🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3185704998,False,2022-05-03T04:04:05.000Z,Twitter for Android,en,everyone,,,,,
1521339784857272321,1521339784857272321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 318 3/6*

⬜🟨🟩⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",62947501,False,2022-05-03T04:04:04.000Z,Twitter for Android,en,everyone,,,,,
1521339783926194177,1521339783926194177,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

⬛🟩⬛⬛⬛
⬛⬛⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",948057942477168640,False,2022-05-03T04:04:04.000Z,Twitter for iPhone,en,everyone,,,,,
1521339780239396865,1521339780239396865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 4/6*

🟨⬜⬜🟩⬜
🟩⬜🟨🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",789063809700925441,False,2022-05-03T04:04:03.000Z,Twitter for Android,en,everyone,,,,,
1521339779530600450,1521339779530600450,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

🟨⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
3 guesses 2 days in a row","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2338700908,False,2022-05-03T04:04:03.000Z,Twitter for Android,en,everyone,,,,,
1521339763088834560,1521339763088834560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛⬛🟨⬛🟨
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3406189732,False,2022-05-03T04:03:59.000Z,Twitter for iPhone,en,everyone,,,,,
1521339761373638656,1521339761373638656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 5/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/K2OTW1Bx5F
 #ポケモンWordle","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2360802962,False,2022-05-03T04:03:58.000Z,Twitter for iPhone,ja,everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/K2OTW1Bx5F', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",,,
1521339749700673536,1521339749700673536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛🟩⬛🟨⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1306084870959935488,False,2022-05-03T04:03:56.000Z,Twitter Web App,en,everyone,,,,,
1521339749214171138,1521339749214171138,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛⬛🟩⬛⬛
⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1107067255240753155,False,2022-05-03T04:03:55.000Z,Twitter for Android,en,everyone,,,,,
1521339749021196291,1521339749021196291,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

🟨⬜⬜🟨⬜
⬜⬜⬜🟩⬜
⬜🟨⬜🟨⬜
⬜⬜🟨⬜⬜
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2282964300,False,2022-05-03T04:03:55.000Z,Twitter for iPhone,en,everyone,,,,,
1521339747699990528,1485981758256517127,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 4/6

⬜⬜⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜🟨🟩
🟩🟩🟩🟩🟩
 https://t.co/L4EBrxcCDp","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",249313948,False,2022-05-03T04:03:55.000Z,Twitter for Android,en,everyone,"[{'type': 'replied_to', 'id': '1520977788341268487'}]","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/L4EBrxcCDp', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",249313948,,
1521339740557037568,1521339740557037568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬛🟨⬛🟨⬛
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩 💪🎯💯","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15999667,False,2022-05-03T04:03:53.000Z,Twitter for iPhone,en,everyone,,,,,
1521339735406481408,1521339735406481408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6*

⬛⬛⬛⬛🟨
⬛🟨⬛⬛⬛
🟨⬛⬛🟩⬛
⬛⬛⬛🟩🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",26614565,False,2022-05-03T04:03:52.000Z,Twitter for Android,en,everyone,,,,,
1521339732411789312,1521339732411789312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛⬛🟩⬛⬛
🟨⬛🟨⬛⬛
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",480496989,False,2022-05-03T04:03:51.000Z,Twitter for Android,en,everyone,,,,,
1521339732394975232,1521339732394975232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Wordle 318 3/6

🟨⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",119923823,False,2022-05-03T04:03:51.000Z,Twitter for iPhone,en,everyone,,,,,
1521339730830315520,1521339730830315520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬛🟨⬛⬛⬛
⬛🟨🟨⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",926586403806314496,False,2022-05-03T04:03:51.000Z,Twitter for iPhone,en,everyone,,,,,
