id,username,url,profile_image_url,verified,description,name,protected,public_metrics,location,entities,pinned_tweet_id
942458743,beanztoez,,https://pbs.twimg.com/profile_images/1424793056482512897/YCS7vnjl_normal.jpg,False,,Amanda,False,"{'followers_count': 23, 'following_count': 128, 'tweet_count': 947, 'listed_count': 0}",,,
1385989969882255360,civilpunisher17,https://t.co/ulJaLbIRTO,https://pbs.twimg.com/profile_images/1521258805480337410/Xka89Een_normal.jpg,False,Confused ~ Student-IR-Global Politics-Science-Cosmos-Military*-Air Warfare*. Final year A-levels | 🇵🇰🇴🇲 |,Mustafa,False,"{'followers_count': 95, 'following_count': 221, 'tweet_count': 3984, 'listed_count': 1}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ulJaLbIRTO', 'expanded_url': 'https://tellonym.me/Mustafamalik17', 'display_url': 'tellonym.me/Mustafamalik17'}]}}",1.4996961797513994e+18
2215073760,YesterdawgLoL,,https://pbs.twimg.com/profile_images/1313927095077138432/tF9Xr2-K_normal.jpg,False,✡️ | ACAB | Writer for @HandofNoxus | IGN: Yesterdawg | https://t.co/3uzXWIsOV5,🌴Sam🌴,False,"{'followers_count': 124, 'following_count': 570, 'tweet_count': 20155, 'listed_count': 10}",Left Coast Best Coast,"{'description': {'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/3uzXWIsOV5', 'expanded_url': 'http://twitch.tv/yesterdawg', 'display_url': 'twitch.tv/yesterdawg'}], 'mentions': [{'start': 23, 'end': 35, 'username': 'HandofNoxus'}]}}",1.2558809595235656e+18
20838395,Billablog,https://t.co/wXZUPqFpvg,https://pbs.twimg.com/profile_images/1489576130839416836/HL9PR9rH_normal.jpg,False,"Opinions are an endorsement. RTs are not my own. Yes, I'm a social justice warrior. Why aren't you?",Bill,False,"{'followers_count': 5705, 'following_count': 4827, 'tweet_count': 117792, 'listed_count': 0}",RaRA,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wXZUPqFpvg', 'expanded_url': 'http://bill.st', 'display_url': 'bill.st'}]}}",1.1876060613787566e+18
1022789936,colydawg,,https://pbs.twimg.com/profile_images/446411758987526144/_-YcZOuS_normal.jpeg,False,Motorbike rider/racer/crasher/mender. Met enough assholes to know a world village is fruitless but it’d be nice. It's nice to be nice. Little Elephant :),Coly O'Hare,False,"{'followers_count': 1128, 'following_count': 2215, 'tweet_count': 18880, 'listed_count': 6}",Béal Feirste,,
607407699,Jochibu,,https://pbs.twimg.com/profile_images/1509733018306416640/8RhoQCsi_normal.jpg,False,猫とおっぱい.,Joe,False,"{'followers_count': 168, 'following_count': 428, 'tweet_count': 17147, 'listed_count': 1}",,,1.2227214442341827e+18
30685339,TheDesignerGeek,https://t.co/cQtm2Oxsci,https://pbs.twimg.com/profile_images/1400155635317100550/pW-TKlSY_normal.jpg,False,Visual Merchandiser. Moderator.  Designer. BG actor. Glamorous geek. Co-founder @geekgirlbrunch. Vintage enthusiast. Buy #ForgottenHome on @Comixology ! 📚🤓🇩,Yissel Ayala,False,"{'followers_count': 2217, 'following_count': 1920, 'tweet_count': 38385, 'listed_count': 88}","Elizabeth, NJ","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cQtm2Oxsci', 'expanded_url': 'https://www.instagram.com/thedesignergeek/', 'display_url': 'instagram.com/thedesignergee…'}]}, 'description': {'hashtags': [{'start': 121, 'end': 135, 'tag': 'ForgottenHome'}], 'mentions': [{'start': 80, 'end': 95, 'username': 'geekgirlbrunch'}, {'start': 139, 'end': 150, 'username': 'Comixology'}]}}",1.4165144822983148e+18
1486142476398174208,ensure_future,,https://pbs.twimg.com/profile_images/1486564835412234241/19DsQiVg_normal.jpg,False,"a scaffold for me // #BTC long-term holder, #TSLA, #AMZN, $BRK.B,  #Bitcoin",Edit Profile,False,"{'followers_count': 117, 'following_count': 865, 'tweet_count': 455, 'listed_count': 6}",대한민국 서울,"{'description': {'hashtags': [{'start': 21, 'end': 25, 'tag': 'BTC'}, {'start': 44, 'end': 49, 'tag': 'TSLA'}, {'start': 51, 'end': 56, 'tag': 'AMZN'}, {'start': 67, 'end': 75, 'tag': 'Bitcoin'}], 'cashtags': [{'start': 58, 'end': 64, 'tag': 'BRK.B'}]}}",1.5104041014983393e+18
20416184,MelissadelaCruz,https://t.co/ozAP0W3IEy,https://pbs.twimg.com/profile_images/1341108293633130497/isfgHnoI_normal.jpg,True,#1 NYT author & screenwriter / Wife&Mom/ Melissa de la Cruz Studio at Disney / YALLFEST & WEST / NEVER AFTER is my 18th bestseller!!!,Melissa de la Cruz,False,"{'followers_count': 34415, 'following_count': 331, 'tweet_count': 46019, 'listed_count': 980}",We-Ho-Ho-Ho,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ozAP0W3IEy', 'expanded_url': 'http://www.melissa-delacruz.com', 'display_url': 'melissa-delacruz.com'}]}}",1.2834562163126354e+18
875734159,roz_jones,,https://pbs.twimg.com/profile_images/1328541288988364806/SyrlhZRV_normal.jpg,False,,Roz Jones,False,"{'followers_count': 52, 'following_count': 418, 'tweet_count': 1184, 'listed_count': 0}",,,
17300391,lou16,https://t.co/ZfZDwSlDAm,https://pbs.twimg.com/profile_images/1090833981002502144/DbUHQpMy_normal.jpg,False,"I love the sea and finding fun in my everyday life #arbonne  #zazzle  #blogger #wife #mum #friend #dogmum #catnanny so many labels, so little time",lou16,False,"{'followers_count': 936, 'following_count': 753, 'tweet_count': 5114, 'listed_count': 59}",Australia,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZfZDwSlDAm', 'expanded_url': 'https://linktr.ee/louanne_cox', 'display_url': 'linktr.ee/louanne_cox'}]}, 'description': {'hashtags': [{'start': 51, 'end': 59, 'tag': 'arbonne'}, {'start': 61, 'end': 68, 'tag': 'zazzle'}, {'start': 70, 'end': 78, 'tag': 'blogger'}, {'start': 79, 'end': 84, 'tag': 'wife'}, {'start': 85, 'end': 89, 'tag': 'mum'}, {'start': 90, 'end': 97, 'tag': 'friend'}, {'start': 98, 'end': 105, 'tag': 'dogmum'}, {'start': 106, 'end': 115, 'tag': 'catnanny'}]}}",
972424704,RidzwanAshari,,https://pbs.twimg.com/profile_images/1047790184291397633/p90FHEMD_normal.jpg,False,,Andrés 🇲🇾,False,"{'followers_count': 360, 'following_count': 303, 'tweet_count': 51097, 'listed_count': 3}","Stamford Bridge, London",,7.79942006072062e+17
1278743582,shortyoshi127,,https://pbs.twimg.com/profile_images/1369178261155057667/pzF1CZaT_normal.jpg,False,"Lover of My Wife, Movies, and Nature. 

@PauseRewindPla #BlackLivesMatter",Josh Wiltbank,False,"{'followers_count': 165, 'following_count': 188, 'tweet_count': 5585, 'listed_count': 2}",,"{'description': {'hashtags': [{'start': 56, 'end': 73, 'tag': 'BlackLivesMatter'}], 'mentions': [{'start': 40, 'end': 55, 'username': 'PauseRewindPla'}]}}",1.3900246022066872e+18
118711987,lipoyang,https://t.co/PpQZFxZCbH,https://pbs.twimg.com/profile_images/1022844838641786881/4LOn5SWu_normal.jpg,False,組込み系なんでも屋。ロボットとか魔改造ミニ四駆とかWiFi化ラジコン戦車とか作ってます。,西村 備山 (Βυζάν Νισιμούρα),False,"{'followers_count': 1137, 'following_count': 618, 'tweet_count': 39157, 'listed_count': 53}",奈良,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PpQZFxZCbH', 'expanded_url': 'http://lipoyang.net', 'display_url': 'lipoyang.net'}]}}",1.4544161102965842e+18
45313837,ph_raio,,https://pbs.twimg.com/profile_images/1462673682032168961/xlsXSA6T_normal.jpg,False,"sei lá, sou doido

.        ★     .      *       ✨
 🌕  *    .      🌍    *      *    .
    •    *     •     .     .   🪐   • 
          .   ☄️ .     *   ☆
*",㏗,False,"{'followers_count': 229, 'following_count': 441, 'tweet_count': 14600, 'listed_count': 6}",Jaguariúna/SP - Brasil,,
1348790404578086912,GusM1997,,https://pbs.twimg.com/profile_images/1500045085278621701/gVBolvme_normal.jpg,False,You gotta have an opinion,Gus,False,"{'followers_count': 2, 'following_count': 11, 'tweet_count': 72, 'listed_count': 0}","Geelong, Victoria",,
14136457,dahlila,https://t.co/hgcwvJXMrH,https://pbs.twimg.com/profile_images/1515110902722301952/zWBuhlRH_normal.jpg,False,Easily distracted by dogs + thrift stores. Vaccinated! Send coffee. 🐺☕🔎🗝🏙,"Dahlila, Boosted ×2",False,"{'followers_count': 921, 'following_count': 346, 'tweet_count': 125896, 'listed_count': 125}",Northern California,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hgcwvJXMrH', 'expanded_url': 'http://DahlilaFound.etsy.com', 'display_url': 'DahlilaFound.etsy.com'}]}}",1.289803423009796e+18
1123025643287900160,LUKejSfnEkwdR0i,,https://pbs.twimg.com/profile_images/1345302051090173953/M1A3Z0Ve_normal.jpg,False,748、788、359好き,ゆっきー,False,"{'followers_count': 51, 'following_count': 55, 'tweet_count': 355, 'listed_count': 2}",,,
4827211458,45funlittle,,https://pbs.twimg.com/profile_images/842642953424130048/pAJDAo-S_normal.jpg,False,Everyday is a struggle.,Dead.,False,"{'followers_count': 38, 'following_count': 460, 'tweet_count': 94, 'listed_count': 0}",In the ground.,,8.111988754405499e+17
194326031,T_M_Newman,,https://pbs.twimg.com/profile_images/858060061112971268/TAllxFNE_normal.jpg,False,"Westmeath native.Mother, Nanny & homemaker.Die hard GAA fan with a great gra for the game of hurling.All my views are my own entirely.Freelance journalist",Theresa Newman,False,"{'followers_count': 477, 'following_count': 1654, 'tweet_count': 5110, 'listed_count': 16}","Delvin, Westmeath, Ireland",,1.121082177280725e+18
2917421404,mirror_u,https://t.co/8d6oGv1PnX,https://pbs.twimg.com/profile_images/1196015420852994048/w7UVXI2n_normal.jpg,False,#クラブサイベリア の神様担当。#lainトランプ合同 の♠︎3担当。#lainTTL に乗じてゲームを作ろうとしている。,かがみ,False,"{'followers_count': 411, 'following_count': 331, 'tweet_count': 47903, 'listed_count': 0}",Timelineの東,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8d6oGv1PnX', 'expanded_url': 'https://min.togetter.com/id/mirror_u', 'display_url': 'min.togetter.com/id/mirror_u'}]}, 'description': {'hashtags': [{'start': 0, 'end': 9, 'tag': 'クラブサイベリア'}, {'start': 16, 'end': 27, 'tag': 'lainトランプ合同'}, {'start': 35, 'end': 43, 'tag': 'lainTTL'}]}}",1.5072278165508751e+18
345632882,The_Austonian,https://t.co/wF4MZxchd1,https://pbs.twimg.com/profile_images/1351366737191702530/6hr1HeTV_normal.jpg,False,James Dean's bloodline (not the sausage guy). From disciple to quaker to raider (of purple hue) to penguin. DPT. PhD Track. PHYT for Function #ruhrah,Austen,False,"{'followers_count': 369, 'following_count': 710, 'tweet_count': 10004, 'listed_count': 4}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wF4MZxchd1', 'expanded_url': 'https://Instagram.com/the_austonian/', 'display_url': 'Instagram.com/the_austonian/'}]}, 'description': {'hashtags': [{'start': 142, 'end': 149, 'tag': 'ruhrah'}]}}",1.457438351158612e+18
1441040030697459712,mkalatush,,https://pbs.twimg.com/profile_images/1478825754544820226/gs0aNJey_normal.jpg,False,,Maia Kalatushkina #StopTheWar,False,"{'followers_count': 59, 'following_count': 223, 'tweet_count': 4848, 'listed_count': 2}",,,
16390500,rooshi,https://t.co/SvBsfDxXs3,https://pbs.twimg.com/profile_images/1517724268985200640/eCEO_8_J_normal.jpg,False,Dumfungled Smellfungus,Rishi Diwan,False,"{'followers_count': 182, 'following_count': 1039, 'tweet_count': 7049, 'listed_count': 7}","Hyderabad, TS, India","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SvBsfDxXs3', 'expanded_url': 'http://www.bantermen.com', 'display_url': 'bantermen.com'}]}}",
611735291,Jgonza56,,https://pbs.twimg.com/profile_images/1279037243877982209/fYHEwDLK_normal.jpg,False,"Economista UA, lo demás no importa",Jesús González,False,"{'followers_count': 260, 'following_count': 891, 'tweet_count': 48061, 'listed_count': 1}",,,
156964066,anjusuto,https://t.co/nMLgUkbptL,https://pbs.twimg.com/profile_images/1519711803194089472/fYWrtEUZ_normal.jpg,False,妄想の白昼夢に潜むうさぎ。竹の子書房BL課所属。 ■代表作「永遠に咲く花のように」「アドレナリンの夜 霊界ノ呪」（共著）「蝶々をとじこめて」「煙管の作法とパイプのメソッド」「千年の密約・永遠の蜜月」など。■書写はiPad使用。■編み物はかぎ針中心■blender練習中。■アイコンはとんさんに描いていただきました。,須藤安寿／水冷式妄想機械,False,"{'followers_count': 1085, 'following_count': 1699, 'tweet_count': 49857, 'listed_count': 48}",竹の子書房＠社員食堂食券自販機裏,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nMLgUkbptL', 'expanded_url': 'http://ameblo.jp/anju-suto/', 'display_url': 'ameblo.jp/anju-suto/'}]}}",1.5032196055481713e+18
296449873,amaechi1234,,https://pbs.twimg.com/profile_images/1635805206/image_normal.jpg,False,Just me... a former burner account.,nkychi123,False,"{'followers_count': 737, 'following_count': 1306, 'tweet_count': 6208, 'listed_count': 2}",Manchester,,
42360855,mayumihayashi,https://t.co/6yoWzNsABf,https://pbs.twimg.com/profile_images/2407987713/giusq7uq7bo02ng77tll_normal.jpeg,False,「熱い」地域について考える日々。anglophile成分あり。ラグビー/自転車（ロードレース）/サッカー(FC岐阜）。アイコンは歌登町のデスモスチルス。Follow/RT not always endorsement. 乱読記録→https://t.co/diOYqFuhk3,Hayashima,False,"{'followers_count': 224, 'following_count': 462, 'tweet_count': 36848, 'listed_count': 18}","Hokkaido, Japan","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6yoWzNsABf', 'expanded_url': 'http://www.akashi.co.jp/book/b371959.html', 'display_url': 'akashi.co.jp/book/b371959.h…'}]}, 'description': {'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/diOYqFuhk3', 'expanded_url': 'http://bookmeter.com/u/87392', 'display_url': 'bookmeter.com/u/87392'}]}}",1.3582412308496466e+18
712688332321370112,sarahecon,https://t.co/ZAbBSAkfwF,https://pbs.twimg.com/profile_images/1435626917017919490/YLEPBcFq_normal.jpg,False,"sarahlam.eth Senior Fellow at the Technology Policy Institute. JD, PhD economist @techpolicyinst. Check out TPI's Broadband Map! https://t.co/jzpfl2E91X",Sarah Oh Lam,False,"{'followers_count': 815, 'following_count': 1697, 'tweet_count': 2933, 'listed_count': 0}","Arlington, VA","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZAbBSAkfwF', 'expanded_url': 'https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1233111', 'display_url': 'papers.ssrn.com/sol3/cf_dev/Ab…'}]}, 'description': {'urls': [{'start': 129, 'end': 152, 'url': 'https://t.co/jzpfl2E91X', 'expanded_url': 'http://tpibroadband.com', 'display_url': 'tpibroadband.com'}], 'mentions': [{'start': 81, 'end': 96, 'username': 'techpolicyinst'}]}}",
388897443,buddyluchador,,https://pbs.twimg.com/profile_images/896562717166882816/jieQAm1c_normal.jpg,False,"Mexi-Rican, Wrestling fan, & Trivia Savant. Don't forget to pass the wings! Tweets are my own.",Migs DeJesús 🇵🇷🇲🇽,False,"{'followers_count': 193, 'following_count': 470, 'tweet_count': 3202, 'listed_count': 1}",Chicago,,
419704185,takemyshotgun,https://t.co/S3yLVqHtEC,https://pbs.twimg.com/profile_images/1521131346202136577/6o74YPBJ_normal.jpg,False,,borakyolord,False,"{'followers_count': 332, 'following_count': 386, 'tweet_count': 61517, 'listed_count': 0}","Eskişehir, Türkiye","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/S3yLVqHtEC', 'expanded_url': 'https://boxd.it/1qXKp', 'display_url': 'boxd.it/1qXKp'}]}}",6.634285623058145e+17
783478195,KenKenedwards,,https://pbs.twimg.com/profile_images/2594549423/image_normal.jpg,False,,Ken,False,"{'followers_count': 179, 'following_count': 887, 'tweet_count': 5366, 'listed_count': 2}",,,
759462662,kgw_kn,,https://pbs.twimg.com/profile_images/2720957684/d25e9b2f3f8557a5d3eb041a34853fd3_normal.jpeg,False,,knkgw,False,"{'followers_count': 100, 'following_count': 80, 'tweet_count': 15063, 'listed_count': 6}",,,
5062571,aoki818,https://t.co/lL9drgrgoM,https://pbs.twimg.com/profile_images/1009613778650951680/GjX9JqBn_normal.jpg,True,"「わくとこまこ」連載中。マンガ、キャラクターデザイン アニメ映画「きみの声をとどけたい」TVアニメ「ひそねとまそたん」（キャラクター原案）ゲーム「がるメタる！」（キャラデザ,ゲーム内コミック）コミック「ripple」「ひそねとまそたん：名緒のそら」などなど、トップの固定ツイートからのツリーに色々と。",青木俊直:5/10まで「吉祥寺レコード」＠リベストギャラリー創｜「わくとこまこ」連載中！,False,"{'followers_count': 34152, 'following_count': 1531, 'tweet_count': 248901, 'listed_count': 1561}",北三陸市,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lL9drgrgoM', 'expanded_url': 'https://forms.gle/1v4UaiuGQZYTT8ne8', 'display_url': 'forms.gle/1v4UaiuGQZYTT8…'}]}}",1.3801103928908104e+18
1449342253206364160,Yumemaru_0122,,https://pbs.twimg.com/profile_images/1449344296507695104/9_YZTdTl_normal.jpg,False,藤沢→神戸→藤沢→栃木県南　自称医療職　無言の近寄り失礼します　性格と姿勢は悪く、いろいろ拗らせ歪んだ内弁慶です　,夢丸♪,False,"{'followers_count': 29, 'following_count': 69, 'tweet_count': 1219, 'listed_count': 0}",,,
14808535,DannyMinick,https://t.co/qFSRcJ4iGb,https://pbs.twimg.com/profile_images/1520296612467159040/5AkKIrUb_normal.jpg,False,YouTuber.,ダニー・ミニク,False,"{'followers_count': 1146, 'following_count': 2082, 'tweet_count': 54737, 'listed_count': 102}",Kansas City,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qFSRcJ4iGb', 'expanded_url': 'http://DannyMinick.com', 'display_url': 'DannyMinick.com'}]}}",1.5188611598809702e+18
90077225,sisyou_1_hatena,,https://pbs.twimg.com/profile_images/378800000361141796/671db0aa20393b3883a55a074f9906e6_normal.jpeg,False,太鼓、登山、かるた。,支障!?,False,"{'followers_count': 220, 'following_count': 151, 'tweet_count': 45327, 'listed_count': 21}",singular point,,
2217986064,i_imbra7788,,https://pbs.twimg.com/profile_images/1502112068790587396/V_aE2Cal_normal.jpg,False,,i_Albraa78,False,"{'followers_count': 337, 'following_count': 61, 'tweet_count': 1996, 'listed_count': 1}",,,1.464100511653712e+18
20777941,kycoffeeguy,,https://pbs.twimg.com/profile_images/1489658989373796352/iAIB6gTH_normal.jpg,False,Curmudgeon,Richard Meadows,False,"{'followers_count': 646, 'following_count': 338, 'tweet_count': 24253, 'listed_count': 76}",Louisville KY,,
1361839162622685184,MinouBeling,,https://pbs.twimg.com/profile_images/1496963344493854729/V35JEhDn_normal.jpg,False,Just me living in Charlottesville trying to understand this City and Country. Spelling and grammar mistakes are my own. English is my second language.,Minou,False,"{'followers_count': 47, 'following_count': 72, 'tweet_count': 694, 'listed_count': 1}",,,
219933853,niwasehinoe,https://t.co/5S6Vge1DuT,https://pbs.twimg.com/profile_images/876711119632584704/KDRzNJYz_normal.jpg,False,首都圏在住の医療従事者。趣味は鉄道・歴史（軍事史）・読書・アニメ・コミック・駅メモ。センチメンタルグラフティ。,庭瀬ひのえ,False,"{'followers_count': 86, 'following_count': 404, 'tweet_count': 5641, 'listed_count': 0}",東京都,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5S6Vge1DuT', 'expanded_url': 'http://www.geocities.jp/juxta/', 'display_url': 'geocities.jp/juxta/'}]}}",
43818708,Sidnerita,https://t.co/CMlluLhqol,https://pbs.twimg.com/profile_images/1408777987684716545/FYzR6bRf_normal.jpg,False,Graphic designer & Photographer that loves a good podcast,Sidni Dill,False,"{'followers_count': 250, 'following_count': 928, 'tweet_count': 2000, 'listed_count': 3}","Columbia, South Carolina ","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CMlluLhqol', 'expanded_url': 'http://www.sidniramos.com', 'display_url': 'sidniramos.com'}]}}",
64018976,RealDiamond_,https://t.co/UaKrp1ra67,https://pbs.twimg.com/profile_images/1121702247937634304/tmjig-lM_normal.jpg,False,"I ❤music , movies & laughter.",♦Priceless Diamond,False,"{'followers_count': 147, 'following_count': 450, 'tweet_count': 36011, 'listed_count': 18}",California,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UaKrp1ra67', 'expanded_url': 'https://open.spotify.com/playlist/4uqotf62rh4qFVWSzygTRh?si=MUL5BsSXS9eY_lISKGWF2Q', 'display_url': 'open.spotify.com/playlist/4uqot…'}]}}",
1247629686261383168,_shirokuma_1,,https://pbs.twimg.com/profile_images/1247629916713164801/d8OkvHJe_normal.jpg,False,アカウントつくりました。,しろくま,False,"{'followers_count': 63, 'following_count': 34, 'tweet_count': 577, 'listed_count': 0}",,,
1000442498408300544,suzumi_kikagaku,https://t.co/7Fm9UU7gqa,https://pbs.twimg.com/profile_images/1507178775532179458/Ce1A0gbZ_normal.jpg,False,"❣️💧/♥2🌿
鈴美の企画垢✨
20↑５歳↑幼女🎒なんでもいいねします
雑談とTRPG多！
https://t.co/lsel2g8Rjd
かみふきょ/聖女狩り/BIS/帝ｴﾝ/ﾉｸ殺/六ﾍﾟﾝ/TPF/めぎむこ/拝ｱﾄ/ﾎﾝ殺/UAA/あま宵/MuS
新規卓☓8月～",鈴美,False,"{'followers_count': 387, 'following_count': 461, 'tweet_count': 122406, 'listed_count': 24}",天才とモルモットと可愛い女屋さん,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7Fm9UU7gqa', 'expanded_url': 'https://marshmallow-qa.com/suzumi_kikagaku?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/suzumi_kikagak…'}]}, 'description': {'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/lsel2g8Rjd', 'expanded_url': 'http://twpf.jp/suzumi_kikagaku', 'display_url': 'twpf.jp/suzumi_kikagaku'}]}}",1.1878012374223626e+18
165967574,itsjillbird,,https://pbs.twimg.com/profile_images/1500191211973484551/A4LOr3js_normal.jpg,False,$itsjillbird,ᒍᗷIᖇᗪ,False,"{'followers_count': 508, 'following_count': 687, 'tweet_count': 32734, 'listed_count': 4}",,,
1232497242872930304,desidelel,,https://pbs.twimg.com/profile_images/1232506896088739842/-PEN0fNk_normal.jpg,False,"yo tenia otra cuenta y me olvidé la contraseña.Atea, apóstata,pro aborto 🧡💚💜",Eulogia Lautaro,False,"{'followers_count': 51, 'following_count': 369, 'tweet_count': 1409, 'listed_count': 0}","del útero maternal , afuera.",,1.2325011344111247e+18
248960502,ItsALongBattle3,,https://pbs.twimg.com/profile_images/1505893903697944577/T5dcBK1F_normal.jpg,False,"I been movin' calm, don't start no trouble with me | 1911 ♦️| ΟΔ | Gibbons Alum | Jacksonville University Alum | UCF | IG: greatestbattle_3",SophistiKated™,False,"{'followers_count': 693, 'following_count': 845, 'tweet_count': 90399, 'listed_count': 4}","Fort Lauderdale, FL",,1.1520256746993009e+18
58653445,realmpmartin,https://t.co/iTyHtvFSY5,https://pbs.twimg.com/profile_images/1424938154738348036/yCJRY3w-_normal.jpg,False,Security architect + developer for @NymiBand. Once blue team SecOps. Ex-evo biologist/oceanographer. Cheddarmaster. Bi/Queer.,Not Not Michael Martin 🏳️‍🌈 🇺🇸,False,"{'followers_count': 349, 'following_count': 2505, 'tweet_count': 11238, 'listed_count': 7}",he/him,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iTyHtvFSY5', 'expanded_url': 'http://www.nymi.com', 'display_url': 'nymi.com'}]}, 'description': {'mentions': [{'start': 35, 'end': 44, 'username': 'NymiBand'}]}}",
2899434277,yukiotop,,https://pbs.twimg.com/profile_images/1480820387311398918/D43EFvFH_normal.jpg,False,VOCALOID、初音ミク、洛天依 、大闸蟹、咖啡、ラーメン、アニメ、漫画、競馬、スタバ、ギター、バンド、茶、写真、料理、スイーツ、VRなどが大好き！何故か最近は中国(上海、四川)ネタが多いです 写真は基本mypic バナーはUFOキャッチャーで獲得した友達,雪音P,False,"{'followers_count': 710, 'following_count': 1600, 'tweet_count': 62904, 'listed_count': 5}",地球、日本,,1.0845922423275725e+18
1441040030697459712,mkalatush,,https://pbs.twimg.com/profile_images/1478825754544820226/gs0aNJey_normal.jpg,False,,Maia Kalatushkina #StopTheWar,False,"{'followers_count': 59, 'following_count': 223, 'tweet_count': 4848, 'listed_count': 2}",,,
929193480559009792,lucky_kitsune89,,https://pbs.twimg.com/profile_images/1521837642475704321/EEs5ix04_normal.jpg,False,"empty profile, empty heart, 🫥❄️
newbie hunter.. 🇮🇩 || ♐ || #quint #bull_bnb
Allahumma sholi 'ala sayyidina Muhammad wa'ala Ali sayyidina Muhammad",Noenx ❄️🦥,False,"{'followers_count': 40, 'following_count': 2559, 'tweet_count': 15560, 'listed_count': 5}","Rancaekek, Indonesia","{'description': {'hashtags': [{'start': 59, 'end': 65, 'tag': 'quint'}, {'start': 66, 'end': 75, 'tag': 'bull_bnb'}]}}",1.5207957143845888e+18
1152020908753612800,AntonellaPapa4,https://t.co/n6L15NP5Ch,https://pbs.twimg.com/profile_images/1393783398586482688/j6QFhC6g_normal.jpg,False,Cancer Biology and Cell Signalling lab,"Antonella Papa, PhD",False,"{'followers_count': 78, 'following_count': 120, 'tweet_count': 165, 'listed_count': 0}","Melbourne, Victoria","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/n6L15NP5Ch', 'expanded_url': 'https://www.monash.edu/discovery-institute/papa-lab/home', 'display_url': 'monash.edu/discovery-inst…'}]}}",
1351829758535864320,bigwinGAtuh,,https://pbs.twimg.com/profile_images/1522547516356448256/9K-a8MHY_normal.jpg,False,GA : gak/Give Away,hayoo,False,"{'followers_count': 1439, 'following_count': 2131, 'tweet_count': 26101, 'listed_count': 8}",,,
23304020,VeganTrekFan,,https://pbs.twimg.com/profile_images/1299045114/image_normal.jpg,False,"Vegan interested in ABA and how it can help improve quality of life, focused on ethical treatment of all beings. Also a fan of sci-fi, yoga, movies, tv and fun.",Trekfan,False,"{'followers_count': 190, 'following_count': 722, 'tweet_count': 1266, 'listed_count': 1}",,,
209319787,burakalemdar,https://t.co/ZTOzGYld5K,https://pbs.twimg.com/profile_images/1253095994792775680/IfPktoKp_normal.jpg,False,Avukat,Burak Alemdar,False,"{'followers_count': 118, 'following_count': 768, 'tweet_count': 2937, 'listed_count': 0}","Sakarya, Türkiye","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZTOzGYld5K', 'expanded_url': 'http://burakalemdar.av.tr', 'display_url': 'burakalemdar.av.tr'}]}}",
361780262,Brian_Brothel,,https://pbs.twimg.com/profile_images/1407051754957639685/A8fvipB3_normal.jpg,False,"Manchester City fan, went to my first game in 1966 with my dad.",Brian Bethell,False,"{'followers_count': 555, 'following_count': 861, 'tweet_count': 30842, 'listed_count': 26}","Manchester, England",,
472494563,richcordara,,https://pbs.twimg.com/profile_images/685262999964233728/zxYi7E8C_normal.jpg,False,"Father, husband, BBQ restaurateur in the making",rich cordara,False,"{'followers_count': 10, 'following_count': 85, 'tweet_count': 1085, 'listed_count': 0}","jacksonville, fl",,
