id,public_metrics,url,profile_image_url,protected,verified,name,pinned_tweet_id,username,description,location,entities
9757362,"{'followers_count': 560, 'following_count': 815, 'tweet_count': 25652, 'listed_count': 26}",,https://pbs.twimg.com/profile_images/1190675647829549057/zn6YjyYD_normal.jpg,False,False,Jack,1.0946453133804093e+18,knapjack,Geekadelic,The Frozen North,
261703353,"{'followers_count': 79, 'following_count': 534, 'tweet_count': 3187, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1216198614562885633/y4W1Di0s_normal.jpg,False,False,Chris Powell,,chrispowell007,Steeler Country,"Taunton, Somerset",
193668961,"{'followers_count': 159, 'following_count': 192, 'tweet_count': 8068, 'listed_count': 2}",https://t.co/eZu3VEzPgR,https://pbs.twimg.com/profile_images/808495381864558592/g3JdSHEL_normal.jpg,False,False,nʎɐq ɥɐʇɟıɯ,,mifbay,ɹǝʞlɐʍɯɐǝɹp,ɐʇɹɐʞɐɾ - ƃuɐɹǝƃuɐʇ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eZu3VEzPgR', 'expanded_url': 'http://miftahbayu.carbonmade.com', 'display_url': 'miftahbayu.carbonmade.com'}]}}"
1455062187718807552,"{'followers_count': 15, 'following_count': 129, 'tweet_count': 123, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1510722753912979457/9-4nEHsp_normal.jpg,False,False,the.rose.lives,,theroselives,"I still don't know how bios work whoops
🎩🎩🎩🎩",,
15464687,"{'followers_count': 1248, 'following_count': 655, 'tweet_count': 87303, 'listed_count': 34}",https://t.co/eOPWdVQQUc,https://pbs.twimg.com/profile_images/1491291839017758723/OmK9770e_normal.jpg,False,False,Yummies 4 Tummies,1.521729168056193e+18,yummies4tummies,"Sightseer (U.S. & Europe) | Foodie | Travel souvenir magnet collector (265+)
https://t.co/ceyN3lNd70",Germany,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eOPWdVQQUc', 'expanded_url': 'http://yummies4tummies.com/', 'display_url': 'yummies4tummies.com'}]}, 'description': {'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/ceyN3lNd70', 'expanded_url': 'https://www.youtube.com/user/YummiesTummies/videos', 'display_url': 'youtube.com/user/YummiesTu…'}]}}"
371959871,"{'followers_count': 87, 'following_count': 198, 'tweet_count': 362, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1477009236102111235/bhyntElO_normal.jpg,False,False,Emma Jackson,,SelbyIroning,,Selby. North Yorkshire,
2447755113,"{'followers_count': 2438, 'following_count': 634, 'tweet_count': 25385, 'listed_count': 29}",https://t.co/zR15VObnWz,https://pbs.twimg.com/profile_images/1521994808507699202/FkmotQzk_normal.jpg,False,False,Mel 🌙,1.5091673998362665e+18,bdwaytveit,"probably vibing to Broadway tunes // I’m sobbing over Tony Award Winner Aaron Tveit a lot // The Walking Dead - Negan, Daryl // Marvel // Film Twitter",she/her; 24,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zR15VObnWz', 'expanded_url': 'https://curiouscat.qa/bdwaytveitMel', 'display_url': 'curiouscat.qa/bdwaytveitMel'}]}}"
192327932,"{'followers_count': 234, 'following_count': 403, 'tweet_count': 25443, 'listed_count': 4}",https://t.co/6pKJrdp0GI,https://pbs.twimg.com/profile_images/1481001433784885254/57-5ek_t_normal.jpg,False,False,AиDяэW 🏳️‍🌈,,We_Fear_Nothing,"#NSFW |
🏴󠁧󠁢󠁳󠁣󠁴󠁿 |
Has a mighty fine ass 🍑 |
Blogger |
Sub |
Bisexual | he/him |
Reviews sex toys for @_LittleSBitch |
https://t.co/LcUsheq5KB…",Scotland,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6pKJrdp0GI', 'expanded_url': 'https://adultexploration.wordpress.com/', 'display_url': 'adultexploration.wordpress.com'}]}, 'description': {'urls': [{'start': 118, 'end': 141, 'url': 'https://t.co/LcUsheq5KB', 'expanded_url': 'http://amazon.co.uk/hz/wishlist/ls', 'display_url': 'amazon.co.uk/hz/wishlist/ls'}], 'hashtags': [{'start': 0, 'end': 5, 'tag': 'NSFW'}], 'mentions': [{'start': 101, 'end': 115, 'username': '_LittleSBitch'}]}}"
121752870,"{'followers_count': 201, 'following_count': 148, 'tweet_count': 152241, 'listed_count': 8}",https://t.co/9oaH41G2Kf,https://pbs.twimg.com/profile_images/1245337557065322497/ltfF9Uyy_normal.jpg,False,False,らくようじょ,1.479710365458256e+18,rakuyoujo,地球防衛しながらポケモンと猫育ててます ドレッドたのちい,めすたんとこ😽,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9oaH41G2Kf', 'expanded_url': 'https://www.hellowork.go.jp/', 'display_url': 'hellowork.go.jp'}]}}"
621724659,"{'followers_count': 349, 'following_count': 658, 'tweet_count': 5999, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1483260246944591873/8yGsHnQH_normal.jpg,False,False,Josh Boyle,,thejoshboyle,"same eagle, different liver. it’s the hope that kills you.","London, England",
1436944124582584320,"{'followers_count': 4639, 'following_count': 3567, 'tweet_count': 5147, 'listed_count': 20}",https://t.co/sXoDPn371f,https://pbs.twimg.com/profile_images/1436999223145164801/tsMilruE_normal.jpg,False,False,にこ,1.506432561853395e+18,fica_nne,投資を少ししたりするアカウントです。方向性はない😂適党内閣 内閣総理大臣秘書官♡♡キチ会 アキチしゃんしゅき大臣✨♡皇マコ党 大将軍✊ 兼任がんばってます😊DM即ブロ♡,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sXoDPn371f', 'expanded_url': 'https://room.rakuten.co.jp/noic/items', 'display_url': 'room.rakuten.co.jp/noic/items'}]}}"
3290498206,"{'followers_count': 57, 'following_count': 172, 'tweet_count': 3990, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1433505630732554245/emI8cjiu_normal.jpg,False,False,Demon 😈,,NFSDEMON247,I'm a demon who can b friendly n nice but bware. If u make me mad I'll take your soul n u will b my soulless minion. Also I a chaoticderpynugget enjoyin Pokémon,,
518261981,"{'followers_count': 7, 'following_count': 37, 'tweet_count': 529, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1885254973/image_normal.jpg,False,False,Mark Dellacca,,MarkDellacca,"Husband, Father, Software Architect, Handyman, Plumber, Pool Boy and Dreamer; not necessarily in that order.",Southern California,
736262797,"{'followers_count': 509, 'following_count': 333, 'tweet_count': 44506, 'listed_count': 15}",https://t.co/keYtYbfDuY,https://pbs.twimg.com/profile_images/1521578135715815426/T_eGNiZR_normal.jpg,False,False,James Beckley,,mrjimbecks,The Senior Listener & BBC One “Regular” *blue tick pending*,Im one of your own,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/keYtYbfDuY', 'expanded_url': 'https://youtu.be/QtpAwvXi1Nc', 'display_url': 'youtu.be/QtpAwvXi1Nc'}]}}"
43475066,"{'followers_count': 127, 'following_count': 304, 'tweet_count': 2481, 'listed_count': 4}",https://t.co/otFbRKEbja,https://pbs.twimg.com/profile_images/1348994969/image_normal.jpg,False,False,WAFUcraft🇺🇸,,kazuen,"I’m a Japanese-NewYorker, creator & designer. 着物や帯で創作販売 I enjoy creating crafts.",New York,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/otFbRKEbja', 'expanded_url': 'http://www.wafucraft.etsy.com', 'display_url': 'wafucraft.etsy.com'}]}}"
228663603,"{'followers_count': 287, 'following_count': 496, 'tweet_count': 12866, 'listed_count': 9}",https://t.co/BBGeLhK1iV,https://pbs.twimg.com/profile_images/1411443694440534018/LT0rvyBs_normal.jpg,False,False,Stacy 🤖twitch.tv/scettimeatball,,Scettimeatball,Silly sausage on Twitter.             Gundam builder on Twitch.,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BBGeLhK1iV', 'expanded_url': 'https://www.twitch.tv/scettimeatball', 'display_url': 'twitch.tv/scettimeatball'}]}}"
143669316,"{'followers_count': 1206, 'following_count': 412, 'tweet_count': 402680, 'listed_count': 139}",https://t.co/By4EHeRT7S,https://pbs.twimg.com/profile_images/1417426067321675778/hJFJv8u7_normal.jpg,False,False,Seongyong Cho,6.719868162709955e+17,kaist455,A diabolically lazy South Korean guy with PhD in Biological Science. 🏳️‍🌈 An unfathomably devious far-flung correspondent at https://t.co/0jnOMxjreM.,South Korea,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/By4EHeRT7S', 'expanded_url': 'http://kaist455.wordpress.com/', 'display_url': 'kaist455.wordpress.com'}]}, 'description': {'urls': [{'start': 125, 'end': 148, 'url': 'https://t.co/0jnOMxjreM', 'expanded_url': 'http://rogerebert.com', 'display_url': 'rogerebert.com'}]}}"
24489849,"{'followers_count': 1579, 'following_count': 52, 'tweet_count': 296614, 'listed_count': 0}",https://t.co/khkWl9opnk,https://pbs.twimg.com/profile_images/1479067470761979904/bpX4pbcK_normal.png,False,False,நிப்பொ,,nipox25,"JASSO貸与総額10,968,000円！毎月4万4484円返済中（20年かかる）。パソコンを頑張って学位を取り，今は工場で機械の組み立てをしています。趣味は会社法の音読。",鹿沼市,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/khkWl9opnk', 'expanded_url': 'https://nipo.asia/', 'display_url': 'nipo.asia'}]}}"
2447561382,"{'followers_count': 30, 'following_count': 68, 'tweet_count': 28313, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1246754461206241283/cwsFElfN_normal.jpg,False,False,だらす,1.5100457219484344e+18,tobenai1925,とても良い,,
18878834,"{'followers_count': 4743, 'following_count': 644, 'tweet_count': 5250, 'listed_count': 55}",https://t.co/ZI5TC0WcTr,https://pbs.twimg.com/profile_images/1511331504076558341/U_bqEhtZ_normal.jpg,False,False,Friz Frizzle,,FrizFrizzle,"Comedian and writer for other, better comedians. Written for The Now Show, Mock the Week and (insert third thing when it happens). They/them.","Nottingham, England","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZI5TC0WcTr', 'expanded_url': 'https://linktr.ee/FrizFrizzle', 'display_url': 'linktr.ee/FrizFrizzle'}]}}"
141190571,"{'followers_count': 1156, 'following_count': 1102, 'tweet_count': 11538, 'listed_count': 97}",https://t.co/5WSxpsPNHJ,https://pbs.twimg.com/profile_images/435392981789470720/RsLO8Du8_normal.jpeg,False,False,Naco,,MCNaco,趣味はABC（Art、Books、Cycle Road Races） キッカケは、ツール・ド・フランス　 https://t.co/5WSxpsPNHJ,Tokyo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5WSxpsPNHJ', 'expanded_url': 'http://masciclismo.web.fc2.com/', 'display_url': 'masciclismo.web.fc2.com'}]}, 'description': {'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/5WSxpsPNHJ', 'expanded_url': 'http://masciclismo.web.fc2.com/', 'display_url': 'masciclismo.web.fc2.com'}]}}"
16402131,"{'followers_count': 920, 'following_count': 1331, 'tweet_count': 72516, 'listed_count': 37}",https://t.co/ixa3gUG72T,https://pbs.twimg.com/profile_images/1607390901/myimgA2_normal.jpg,False,False,End0🥮Rochon,1.511141016589402e+18,yendows,東京にきて驚きの連続です。 山を散歩したり、ラーメンを食べるのを我慢したりしてます。バンド「おばけのろうちょん(Over Key Knows Roach On)」やってます。,東京都 千葉,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ixa3gUG72T', 'expanded_url': 'https://overkeyknowsroachon.bandcamp.com', 'display_url': 'overkeyknowsroachon.bandcamp.com'}]}}"
33724810,"{'followers_count': 70, 'following_count': 81, 'tweet_count': 28459, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/1330025319823073281/S81h-iu4_normal.jpg,False,False,Jenn,,jennonthego,"#TedLasso | MattyP | BB9 | EJ
""If you don't like how I tweet, don't follow me."" -Donna Meagle",,"{'description': {'hashtags': [{'start': 0, 'end': 9, 'tag': 'TedLasso'}]}}"
712946141780779008,"{'followers_count': 19, 'following_count': 100, 'tweet_count': 1012, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1020982667813113856/iSBya1xc_normal.jpg,False,False,johnlyriz,,johnlyriz,,,
1232546641929961472,"{'followers_count': 3, 'following_count': 161, 'tweet_count': 1129, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1294643073214025730/fpAbPkRH_normal.jpg,False,False,Burner McBurnerson,,BurnerMcBurner7,"1 / 81,283,859",,
745186165339238400,"{'followers_count': 1056, 'following_count': 1020, 'tweet_count': 68151, 'listed_count': 11}",,https://pbs.twimg.com/profile_images/1505043561313894401/mCA0t-I0_normal.jpg,False,False,しょうゆ？,1.3888272691000934e+18,syoyu_tcrslr,ℰ𝓆𝓊𝒾𝓅ℯ 𝒯𝓎𝓇𝒶𝓃,岡山県,
1078802356790276096,"{'followers_count': 9, 'following_count': 277, 'tweet_count': 469, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1148628703850762240/RKHov14v_normal.jpg,False,False,Josh Phelps,,_JoshPhelps_,#LTFC #LN4 #PG10 Pro Odegaard Enthusiast,,"{'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'LTFC'}, {'start': 6, 'end': 10, 'tag': 'LN4'}, {'start': 11, 'end': 16, 'tag': 'PG10'}]}}"
3003686794,"{'followers_count': 342, 'following_count': 213, 'tweet_count': 10824, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1520511676252049413/-16R7AWa_normal.jpg,False,False,Dockers 💫,1.4092770565678735e+18,whatsiobhandid,"northern✌️/  fiancée 💍/ @superfurry lover 🎵 / @manutd fan ⚽ / master of science 🎓 / woman in tech 🤓 / endometriosis gal 💊 / comrade ❤ 

(she/her)","North West, England","{'description': {'mentions': [{'start': 24, 'end': 35, 'username': 'superfurry'}, {'start': 46, 'end': 53, 'username': 'manutd'}]}}"
58081159,"{'followers_count': 483, 'following_count': 895, 'tweet_count': 36067, 'listed_count': 7}",https://t.co/vG3Am65tCP,https://pbs.twimg.com/profile_images/1430641786658099204/nCG3fuUD_normal.jpg,False,False,Patrick Baker,1.4377426304069263e+18,bakerthepatrick,logy. pic. nic. sphere. me. graphy. mass. metric. psy.,That place doing stuff.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vG3Am65tCP', 'expanded_url': 'https://www.facebook.com/bakerthepatrick', 'display_url': 'facebook.com/bakerthepatrick'}]}}"
1471874642,"{'followers_count': 144, 'following_count': 78, 'tweet_count': 6469, 'listed_count': 1}",https://t.co/v6ccMecvwZ,https://pbs.twimg.com/profile_images/1502820599088959490/4UYSESsp_normal.jpg,False,False,🤎 eb,,ebbonitaa,vivrant thang.,she/her,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/v6ccMecvwZ', 'expanded_url': 'http://instagram.com/ebbonita_', 'display_url': 'instagram.com/ebbonita_'}]}}"
203103831,"{'followers_count': 58, 'following_count': 212, 'tweet_count': 1763, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1637000912/D1000623_normal.JPG,False,False,taonga,,taongakirkstone,小沢健二さんと同じ時にいてよかった。8歳、5歳、3歳の子ども、アフリカ、ザンビア、開発コンサルタント。,東京,
1150409905108447232,"{'followers_count': 18, 'following_count': 213, 'tweet_count': 72, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1150410433146155009/sUtfNV9o_normal.jpg,False,False,Rishi Kumar,,RishiKu13421585,"Research Scientist
Computer Science and Engineering",India,
171850543,"{'followers_count': 4585, 'following_count': 4987, 'tweet_count': 45100, 'listed_count': 15}",,https://pbs.twimg.com/profile_images/872201682033278977/4iiR748J_normal.jpg,False,False,David #UBI #ProEU #FBPE,,Snyberwiz,"Sometimes we just need to take the time to look beyond ourselves
Enjoy debate. 
Ad hominem attacks end discussion.
Respect is infectious.
Dogs are amazing.",NE England,
926543139040628736,"{'followers_count': 54, 'following_count': 177, 'tweet_count': 14884, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1456117957717676034/8KEtkNQ4_normal.jpg,False,False,Goldian,1.3477101079670825e+18,GoldianTheOwl,"Celeste modder, occasionally drawing, maybe music too. also owls - he/him - art account: @GoldianCirulon","Celeste Mt, BC","{'description': {'mentions': [{'start': 89, 'end': 104, 'username': 'GoldianCirulon'}]}}"
731437778,"{'followers_count': 53, 'following_count': 66, 'tweet_count': 16653, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/3420092761/ec44790684f15b775796cbf3cfca0685_normal.jpeg,False,False,natsushige,,nanatsu2911,"2013年秋頃宝塚歌劇団へ吸い寄せられ絡め取られてから早幾年。舞台という夜空にきらめくスターさんたちを愛し全組観劇しています。美しきものたちのために過ごす日々。2020年遂にLDHの扉も開きました。忘備録RT多めです。
❤️ポケ森/あつ森/ART/FASHION/CULTURE❤️",,
152250198,"{'followers_count': 67, 'following_count': 220, 'tweet_count': 18435, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1268320417749635072/BaV6PJyq_normal.jpg,False,False,Lewis Jones,1.5032286330994196e+18,Jonzee72,Professor of Jopternomics. Fuck Tories. Independent Scotland plz. Rock and stone TO THE BONE. lnk cr b82rez 2g4,Nottingham-ish,
199641858,"{'followers_count': 1068, 'following_count': 2206, 'tweet_count': 13297, 'listed_count': 44}",,https://pbs.twimg.com/profile_images/1139248534/twitter_normal.jpg,False,False,Hantsman,1.2393272640027894e+18,hantsarchitect,Runs a camera on his bike,"Hampshire, UK",
297279509,"{'followers_count': 316, 'following_count': 755, 'tweet_count': 1187, 'listed_count': 76}",https://t.co/ZKEVktHLP2,https://pbs.twimg.com/profile_images/634744877905915904/q5BeI9rR_normal.jpg,False,False,somesh bhagat,1.2417209403685478e+18,SomeshBhagat,"Increasing sales through customer success.

Finest top management content. 

xOracle xMicrosoft xBusiness Coach-Stanford GSB","New Delhi, India","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZKEVktHLP2', 'expanded_url': 'http://www.linkedin.com/in/someshbhagat/', 'display_url': 'linkedin.com/in/someshbhaga…'}]}}"
135061855,"{'followers_count': 202, 'following_count': 177, 'tweet_count': 18571, 'listed_count': 6}",https://t.co/ewaP37AabU,https://pbs.twimg.com/profile_images/662212747774443520/niWhZa5m_normal.jpg,False,False,秋野クロP,,cannos9,アイマス、HCプリキュアが好き。765勢雪歩Ｐ。最近はウマ娘(殿下とユキノ推し)。成人済の自称永遠の19歳（お察し）。■趣味の合う方ならリプもフォローもお気軽に！フォロバは合いそうなら。呼ぶときは秋野でもクロでも大丈夫。■webで声の活動（ナレーションとか）を少しやってます。お仕事や企画等のご相談うぇるかむ。,福岡→関東に引っ越してきたよ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ewaP37AabU', 'expanded_url': 'http://akino96.seesaa.net/', 'display_url': 'akino96.seesaa.net'}]}}"
480483193,"{'followers_count': 86, 'following_count': 230, 'tweet_count': 863, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/378800000549663255/bbeadcbbd32d76e60b7e010e14899813_normal.jpeg,False,False,kohell,1.4520144273692672e+18,realKohell,"Dibujero. Impresiones de la Isla. Tengo un instagram de mierda, con más comidas que dibujos.",Galicia sitio distinto.,
20778383,"{'followers_count': 229, 'following_count': 556, 'tweet_count': 41288, 'listed_count': 9}",,https://pbs.twimg.com/profile_images/913878935519285249/eHIHaAsr_normal.jpg,False,False,Ross Paul,,rosspb,"im a Coca Cola addicted, random t-shirt wearing Londoner... Saracens & THFC 🏴󠁧󠁢󠁥󠁮󠁧󠁿","London, no 1 city in the world",
1170977928508841984,"{'followers_count': 2892, 'following_count': 1055, 'tweet_count': 167602, 'listed_count': 16}",,https://pbs.twimg.com/profile_images/1459467629723279364/qk32TRk3_normal.jpg,False,False,A Weekend in Vagus 🌈,1.2508943571646874e+18,AGildedEye,"Breathe out. 
NB they/she. 'waleczna', apparently! 🌈🦄🌈🏳️‍⚧️🌙🥩⛩️",right behind you ,
1028590402541182976,"{'followers_count': 43, 'following_count': 1091, 'tweet_count': 1072, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1458172986704515075/6L9fTsSV_normal.jpg,False,False,BlorpyTheBlorp,1.4994389316450263e+18,BlorpyTheBlorp,"He/Him | 18
pretty cool guy honestly you should totally be nice to me otherwise I'll cry
https://t.co/t71sMD293m",,"{'description': {'urls': [{'start': 89, 'end': 112, 'url': 'https://t.co/t71sMD293m', 'expanded_url': 'http://twitch.tv/blorpytheblorp', 'display_url': 'twitch.tv/blorpytheblorp'}]}}"
1362042935676530688,"{'followers_count': 1007, 'following_count': 931, 'tweet_count': 35308, 'listed_count': 18}",https://t.co/oUSKh6GT2I,https://pbs.twimg.com/profile_images/1520540722734469121/YF1iHXhy_normal.jpg,False,False,abby 💤 KIM DAYY !,1.513222225884758e+18,wtfkarlnap,ur pretty much following a karlnapper. save yourself.,she/they ๑ 15 ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oUSKh6GT2I', 'expanded_url': 'http://krlnaptales.carrd.co', 'display_url': 'krlnaptales.carrd.co'}]}}"
378599845,"{'followers_count': 24, 'following_count': 94, 'tweet_count': 727, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1581554467/image_normal.jpg,False,False,なみ,,nami_7320,映画見たーい！,,
15113341,"{'followers_count': 1018, 'following_count': 699, 'tweet_count': 96203, 'listed_count': 41}",https://t.co/hqfOG1ZP7m,https://pbs.twimg.com/profile_images/441597349387702272/z1Sj_tWr_normal.jpeg,False,False,Mark Dennehy,1.509974202434138e+18,MarkDennehy,"Chartered Software Engineer (https://t.co/hqfOG1ZP7m), ISSF Target Shooter (https://t.co/kbhpXJhsUC), Daddy. My rants are mine, write your own.
@markdennehy@mastodon.social",Dublin,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hqfOG1ZP7m', 'expanded_url': 'http://stochasticgeometry.ie', 'display_url': 'stochasticgeometry.ie'}]}, 'description': {'urls': [{'start': 29, 'end': 52, 'url': 'https://t.co/hqfOG1ZP7m', 'expanded_url': 'http://stochasticgeometry.ie', 'display_url': 'stochasticgeometry.ie'}, {'start': 76, 'end': 99, 'url': 'https://t.co/kbhpXJhsUC', 'expanded_url': 'http://guns.ie', 'display_url': 'guns.ie'}]}}"
1192655944565411840,"{'followers_count': 60, 'following_count': 378, 'tweet_count': 3479, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1473110122888982529/YWx1wSpc_normal.jpg,False,False,HYPED FOR JULY.,,ASom380dy,"Friendly
Intriguing
Outstanding
Reliable
Amazing
#BlackLivesMatter
#StopAsianHate

He/Him",,"{'description': {'hashtags': [{'start': 49, 'end': 66, 'tag': 'BlackLivesMatter'}, {'start': 67, 'end': 81, 'tag': 'StopAsianHate'}]}}"
1103384259811819520,"{'followers_count': 93, 'following_count': 365, 'tweet_count': 5603, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1496157324507074564/qU886r-r_normal.jpg,False,False,ikram,1.511465168181547e+18,Ikram_Sikdar,"🇧🇩|
Sir Shakib Al Hasan stan|
Free Palestine|
Food is the way to my heart|
Rip Rayan",Dhur,
77170178,"{'followers_count': 1238, 'following_count': 1491, 'tweet_count': 162997, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1462767169356591107/TTwy2C7L_normal.jpg,False,False,🌱スライムＡ,,Slime_A_,残念ながらbotでもなりきりでもないスライムです。穏やかに笑って生きたいなぁって 思ってたらど派手に沼に落ち、更に別の沼に落ちてもうダメ。最近はもっぱら吸死。FF14はManaマンドラの若葉,丘の端で新しい沼に沈む,
1408002316272164864,"{'followers_count': 312, 'following_count': 822, 'tweet_count': 2346, 'listed_count': 3}",https://t.co/CcsEUY8O30,https://pbs.twimg.com/profile_images/1408007404520804356/yHE3QSlH_normal.png,False,False,カプ@趣味プログラマー,1.468054000176345e+18,CappuSoft,カプと申します。趣味で作ったWindows向け背景設定アプリ、Android向け自炊書籍リーダーアプリを公開しています,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CcsEUY8O30', 'expanded_url': 'https://cappu-soft.com/', 'display_url': 'cappu-soft.com'}]}}"
2743654386,"{'followers_count': 217, 'following_count': 537, 'tweet_count': 30596, 'listed_count': 3}",https://t.co/d3kFnRoyxT,https://pbs.twimg.com/profile_images/1161271511925305344/kA9W1S3J_normal.jpg,False,False,ﾑｻｻｻﾋﾟ,,musasapippi,どわお。DQXとゲームと写真と音楽と趣味。 ♯どわお写真部 アイコンは@fu_setsu さん！ ヘッダーは@mocosuka ちゃん！ ありがとう！,巣穴,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/d3kFnRoyxT', 'expanded_url': 'https://momonfrog.hateblo.jp', 'display_url': 'momonfrog.hateblo.jp'}]}, 'description': {'mentions': [{'start': 35, 'end': 44, 'username': 'fu_setsu'}, {'start': 54, 'end': 63, 'username': 'mocosuka'}]}}"
4729708332,"{'followers_count': 59, 'following_count': 147, 'tweet_count': 1365, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/967052646308765696/SZXfe5DV_normal.jpg,False,False,Marianne,9.667145460177183e+17,msmarianne5,,"New Jersey, USA",
314143478,"{'followers_count': 266, 'following_count': 356, 'tweet_count': 2771, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1498627301340241924/Hwo4MUw3_normal.jpg,False,False,Gerard Connaughton,,GMConnaughton,"Husband, Squash Enthusiast, Music Lover, Computer Geek, Film Fan, Humanist, News Junkie & Italophile.","Tipperary, Ireland.",
518731195,"{'followers_count': 140, 'following_count': 166, 'tweet_count': 1437, 'listed_count': 3}",https://t.co/McOLtROpaa,https://pbs.twimg.com/profile_images/1229633718156976129/S9QqYocj_normal.jpg,False,False,Laura Martínez T.,,laurapmartinezt,Arquitecta y Blogger,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/McOLtROpaa', 'expanded_url': 'http://www.modaindigena.com', 'display_url': 'modaindigena.com'}]}}"
40482806,"{'followers_count': 282, 'following_count': 445, 'tweet_count': 40938, 'listed_count': 26}",https://t.co/I45vPsLgMG,https://pbs.twimg.com/profile_images/784010021696700416/JVOtAz2u_normal.jpg,False,False,Atsushi Ogura,,RAGUON,登山/プロジェクトマネージャ含む情報処理高度8区分保有/日商簿記1級/金融系システム開発会社勤務/AtCoder(概ね茶)/1988年生/法政大学経営学部卒/横内ゼミ(国際金融論)/県立千葉商業高(情シス科)卒/情報処理部/Ingress(ENL)/千葉ロッテマリーンズ/千葉県産の海苔を愛する/変人は褒め言葉(重要),"Ichikawa, Chiba, Japan","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/I45vPsLgMG', 'expanded_url': 'http://raguon.hatenablog.com/', 'display_url': 'raguon.hatenablog.com'}]}}"
306588337,"{'followers_count': 154, 'following_count': 269, 'tweet_count': 70495, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/858233926791213057/hj5usVnb_normal.jpg,False,False,うーみゃん,,aryumyan,つぶやきマン　割とリツイートマン,あやれいむ！！！,
123278527,"{'followers_count': 137, 'following_count': 1105, 'tweet_count': 1115, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/824908433182781441/kuKCzLM__normal.jpg,False,False,T Ní Maolmuaidh,,TheMilmoe,"Legal IT Trainer. Reader. Part-time genealogist. Mother of 3. Sligonian, resigned to the Capital. I may yet break free.","Dublin, Ireland  ",
273473736,"{'followers_count': 659, 'following_count': 688, 'tweet_count': 11499, 'listed_count': 27}",,https://pbs.twimg.com/profile_images/1112275120020733952/jHwaZ_Qn_normal.jpg,False,False,Molly Ahmed,,MollyAhmed,Flâneuse ✨Living in a world of superlatives✨Margot Leadbetter is my spirit animal.,London,
