id,conversation_id,referenced_tweets,public_metrics,text,context_annotations,author_id,possibly_sensitive,created_at,source,lang,reply_settings,in_reply_to_user_id,entities,attachments,geo
1521582861324857344,1521582861324857344,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 4/6

⬜⬜⬜🟨🟩
⬜🟩⬜🟨🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/TN3mjumx4d","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2783691767,False,2022-05-03T20:09:58.000Z,Twitter for Android,en,everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/TN3mjumx4d', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521582854240710657,1521582854240710657,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",475358962,False,2022-05-03T20:09:56.000Z,Twitter for iPhone,en,everyone,,,,
1521582851321384962,1521582851321384962,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 6/6

⬜⬜🟨⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜🟨🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/ubmYo7Qbsh","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",131067727,False,2022-05-03T20:09:56.000Z,Twitter Web App,en,everyone,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/ubmYo7Qbsh', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521582847655612417,1521582847655612417,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬜⬜🟨⬜⬜
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",39762080,False,2022-05-03T20:09:55.000Z,Twitter for iPhone,en,everyone,,,,
1521582815355277316,1521582815355277316,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 2/6

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2866887749,False,2022-05-03T20:09:47.000Z,Twitter for iPhone,en,everyone,,,,
1521582802356957184,1521582802356957184,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬜⬜🟨🟨⬜
🟩🟨⬜⬜⬜
🟩⬜🟨⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",25664945,False,2022-05-03T20:09:44.000Z,Twitter for iPhone,en,everyone,,,,
1521582800729640960,1521582800729640960,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 319 3/6

⬜🟩🟨⬜⬜
⬜🟩⬜🟩🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",880381894486929408,False,2022-05-03T20:09:43.000Z,Twitter for Android,en,everyone,,,,
1521582778697015299,1521582778697015299,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I hate wordle

⬛🟨⬛⬛🟨
⬛🟨⬛🟩⬛
⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩⬛⬛⬛","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1505765775747039234,False,2022-05-03T20:09:38.000Z,Twitter Web App,en,everyone,,,,
1521582769293303814,1521582769293303814,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #51 4/6

⬜⬜⬜⬜🟨⬜🟩
⬜⬜⬜⬜🟨⬜🟩
⬜⬜🟩🟨🟩⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/0Yr6FMKx4g","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",947575433318535168,False,2022-05-03T20:09:36.000Z,Twitter for Android,es,everyone,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/0Yr6FMKx4g', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,
1521582765950607363,1521582765950607363,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬜🟨⬜🟨⬜
⬜⬜⬜⬜⬜
⬜🟩🟨⬜⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",285964255,False,2022-05-03T20:09:35.000Z,Twitter for iPhone,en,everyone,,,,
1521582750968561664,1521582750968561664,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Regulinchi 🤣

Wordle (ES)  #117 6/6

⬜⬜⬜🟨⬜
🟨⬜🟨⬜⬜
🟨⬜⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/oglzkTQsWo","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",496635890,False,2022-05-03T20:09:32.000Z,Twitter Web App,en,everyone,,"{'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/oglzkTQsWo', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521582745788776448,1521582745788776448,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6
はじめに始めの文字がわかると楽！
#Wordle319 #Wordle 
🟩⬜🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",71922180,False,2022-05-03T20:09:30.000Z,Twitter Web App,ja,everyone,,"{'hashtags': [{'start': 32, 'end': 42, 'tag': 'Wordle319'}, {'start': 43, 'end': 50, 'tag': 'Wordle'}]}",,
1521582744035155969,1521582744035155969,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Nurdle - Cricket-themed Wordle 96 6/6

⬜⬜🟩⬜⬜
⬜⬜⬜⬜🟨
🟩⬜🟩⬜⬜
⬜🟨⬜⬜⬜
🟨⬜⬜⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1515108630793650180,False,2022-05-03T20:09:30.000Z,Twitter for Android,en,everyone,,,,
1521582735227293699,1521582735227293699,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #51 3/6

🟩⬛⬛⬛🟩⬛⬛
🟩⬛🟩⬛⬛⬛🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/CsUMnsrvB4","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",130829912,False,2022-05-03T20:09:28.000Z,Twitter Web App,es,everyone,,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/CsUMnsrvB4', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,
1521582726331396096,1521582726331396096,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 5/6

⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1231510706991714305,False,2022-05-03T20:09:26.000Z,Twitter for Android,en,everyone,,,,
1521582723738923013,1521582723738923013,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#LeMotlejeu (@WordleFR) #114 5/6

🟨⬛⬛🟨⬛
⬛🟨⬛🟨🟩
⬛🟩⬛⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/W38OPcEmPf","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",19261628,False,2022-05-03T20:09:25.000Z,Twitter Web App,und,everyone,,"{'hashtags': [{'start': 0, 'end': 11, 'tag': 'LeMotlejeu'}], 'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/W38OPcEmPf', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me', 'status': 200, 'title': 'Le Mot - Wordle en français', 'description': 'Wordle, mais en français. Devinez le mot du jour ! Totalement gratuit, en ligne, et sans pub.', 'unwound_url': 'https://wordle.louan.me'}], 'mentions': [{'start': 13, 'end': 22, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,
1521582701819666432,1521368938260611074,"[{'type': 'replied_to', 'id': '1521368938260611074'}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@flaxberg Wordle Científico #51 3/6

⬜⬜⬜⬜⬜⬜⬜
🟨🟩⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩🟩🟩
El de hoy
https://t.co/dkC7RoUcV8","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1737678956,False,2022-05-03T20:09:20.000Z,Twitter for Android,es,everyone,54253329,"{'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/dkC7RoUcV8', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'flaxberg', 'id': '54253329'}]}",,
1521582697755205632,1521582697755205632,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",176379860,False,2022-05-03T20:09:19.000Z,Twitter for iPad,en,everyone,,,,
1521582687772979202,1521582687772979202,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 4/6

⬛⬛⬛🟨⬛
🟨⬛⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",728464855,False,2022-05-03T20:09:17.000Z,Twitter for iPhone,en,everyone,,,,
1521582681640812544,1521582681640812544,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 4/6

⬜🟩🟨🟨⬜
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/SjPrWH5DWm","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",93380430,False,2022-05-03T20:09:15.000Z,Twitter Web App,en,everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/SjPrWH5DWm', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521582667938123778,1521582667938123778,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟨⬛🟩⬛⬛
⬛⬛🟨🟨⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1179831357100478465,False,2022-05-03T20:09:12.000Z,Twitter for iPhone,en,everyone,,,,
1521582667485040648,1521582667485040648,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬜🟨⬜🟨⬜
⬜🟩🟨⬜🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/gYaHK42dxw #121 3/6

⬛🟨⬛🟨⬛
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩

Le Mot (@WordleFR) #114 5/6

🟨⬛⬛🟨⬛
⬛🟩⬛⬛🟩
⬛🟩🟨⬛🟩
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",782663674225840128,True,2022-05-03T20:09:12.000Z,Twitter Web App,en,everyone,,"{'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/gYaHK42dxw', 'expanded_url': 'http://term.ooo', 'display_url': 'term.ooo'}], 'mentions': [{'start': 102, 'end': 111, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,
1521582655388672000,1521582655388672000,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #51 3/6

⬜🟨⬜🟩⬜⬜⬜
🟩⬜⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/jKIiRqUchU","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",95059824,False,2022-05-03T20:09:09.000Z,Twitter Web App,es,everyone,,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/jKIiRqUchU', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,
1521582653744599040,1521582653744599040,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛🟨⬛⬛⬛
⬛🟩⬛⬛🟨
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

🙄🙄🙄🙄","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",27463637,False,2022-05-03T20:09:08.000Z,Twitter for iPhone,en,everyone,,,,
1521582640960352258,1521578649639698440,"[{'type': 'replied_to', 'id': '1521581381654138882'}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle Científico #51 4/6

🟨⬜⬜🟨⬜🟨⬜
🟨🟨🟨⬜⬜🟨⬜
🟨🟩🟩⬜⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩

https://t.co/sp7Xc3C5pf","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3151826987,False,2022-05-03T20:09:05.000Z,Twitter Web App,es,everyone,3151826987,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/sp7Xc3C5pf', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,
1521582627563741184,1521582627563741184,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 4/6

⬜⬜⬜🟨🟩
🟨🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/k9JNyrrLph","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1229398385955950593,False,2022-05-03T20:09:02.000Z,Twitter Web App,en,everyone,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/k9JNyrrLph', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,
1521582607091527680,1521582607091527680,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬛⬛🟩⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2532307771,False,2022-05-03T20:08:57.000Z,Twitter for Android,en,everyone,,,,
1521582594684592131,1483110713388417033,"[{'type': 'replied_to', 'id': '1521245082627846145'}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

🟨⬛⬛🟨⬛
⬛🟨⬛🟨🟨
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",200616191,False,2022-05-03T20:08:54.000Z,Twitter for Android,en,everyone,200616191,,,
1521582568495366146,1521582568495366146,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
🟨🟩🟩⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",750511202,False,2022-05-03T20:08:48.000Z,Twitter for iPhone,en,everyone,,,,
1521582567836860417,1521582567836860417,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬜⬜⬜🟨⬜
⬜⬜🟨🟩🟩
🟨⬜⬜⬜⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1266357803201048576,False,2022-05-03T20:08:48.000Z,Twitter for Android,en,everyone,,,,
1521582555400704001,1521582555400704001,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛
🟩🟨⬛⬛⬛
🟩⬛🟨⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1456349253123649536,False,2022-05-03T20:08:45.000Z,Twitter for Android,en,everyone,,,,
1521582552628137984,1521582552628137984,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛🟨🟩⬛⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩

ゲームでトラウマ
最近は、ポケカでもトラウマ_(:3」∠)_
https://t.co/K9SWWSTn5L
 #ポケモンWordle","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '872578743771963392', 'name': 'Tabletop gaming', 'description': 'Board Games'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1148209292060741632', 'name': 'Trading card games'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1148209341138235392', 'name': 'Pokémon Trading Card Game'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",139526833,False,2022-05-03T20:08:44.000Z,Twitter Web App,ja,everyone,,"{'hashtags': [{'start': 98, 'end': 109, 'tag': 'ポケモンWordle'}], 'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/K9SWWSTn5L', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}]}",,
1521582542612312064,1521582542612312064,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",51106769,False,2022-05-03T20:08:42.000Z,Twitter for iPhone,en,everyone,,,,
1521582537511948290,1521582537511948290,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 5/6

⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/id3T3IDPZa","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",801542156930445312,False,2022-05-03T20:08:41.000Z,Twitter for iPhone,en,everyone,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/id3T3IDPZa', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1521670739459411968/tTDycHOP?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Un juego de palabras diario', 'description': 'Adivina la palabra oculta en 6 intentos. Un nuevo puzzle cada día.', 'unwound_url': 'https://wordle.danielfrg.com/'}]}",,
1521582535523934214,1521582535523934214,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬛🟨⬛🟨⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",26839563,False,2022-05-03T20:08:40.000Z,Twitter for iPhone,en,everyone,,,,
1521582533451915264,1482861000948916229,"[{'type': 'replied_to', 'id': '1521245008220803072'}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","#WordleEUS #110 3/6

🟨🟨⬛⬛⬛
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩

 https://t.co/taAlY5Cg3j",,200616191,False,2022-05-03T20:08:40.000Z,Twitter for Android,und,everyone,200616191,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'WordleEUS'}], 'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/taAlY5Cg3j', 'expanded_url': 'https://wordle.talaios.coop', 'display_url': 'wordle.talaios.coop'}]}",,
1521582527080771586,1521582527080771586,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",174288667,False,2022-05-03T20:08:38.000Z,Twitter for iPhone,en,everyone,,,,
