id,protected,name,description,username,url,verified,profile_image_url,pinned_tweet_id,public_metrics,location,entities
128567358,False,ﾊｲｯ‼︎ﾏﾁｶﾈﾋｵｷﾀﾙﾃﾞｽｯ‼︎,tokyo 7🍣 スターズ / 🎨/🐴,hio001otya,,False,https://pbs.twimg.com/profile_images/1383986625126883330/qU_nmT_I_normal.jpg,,"{'followers_count': 473, 'following_count': 2043, 'tweet_count': 223993, 'listed_count': 24}",第一新尾張区,
1282696610951168000,False,ellen is ia,｡ﾟ•┈୨♡୧┈•ﾟ｡ louis tomlinson lovebot          —she ¡! her,iicflovbot,,False,https://pbs.twimg.com/profile_images/1477957664428933120/5vxNfxPG_normal.jpg,1.3572407843496305e+18,"{'followers_count': 1535, 'following_count': 1538, 'tweet_count': 4104, 'listed_count': 18}",inside your ventricle ,
45220836,False,Babátúndé,Law. Corporate Governance. History.,babsosibodu,,False,https://pbs.twimg.com/profile_images/1319217324587704320/uKbytoRZ_normal.jpg,,"{'followers_count': 216, 'following_count': 1169, 'tweet_count': 1915, 'listed_count': 5}",,
573070611,False,Gabby Campone,24 • Florida • Lesbian • Non-Binary • They/Them • E💍,GCampone97,,False,https://pbs.twimg.com/profile_images/1259247341565075456/s6BryCrg_normal.jpg,1.0066773229326746e+18,"{'followers_count': 143, 'following_count': 115, 'tweet_count': 787, 'listed_count': 1}",,
489755892,False,˗ˏˋrad giggling goofˊˎ˗,"certified film bro, somewhat pretentious",alternopah,,False,https://pbs.twimg.com/profile_images/1513358276687241217/QFsEUhoJ_normal.jpg,1.4791586520701501e+18,"{'followers_count': 190, 'following_count': 267, 'tweet_count': 69095, 'listed_count': 21}",baq,
1478337788634451968,False,Blueandproud,An exiled Wirralian,MancBlue3,,False,https://pbs.twimg.com/profile_images/1481404520550776832/MN7tA5Ls_normal.jpg,,"{'followers_count': 254, 'following_count': 365, 'tweet_count': 677, 'listed_count': 0}",,
110849139,False,ayov,Ingin sangat menampar Mustafa.,ayoubvahid,,False,https://pbs.twimg.com/profile_images/1426912449496719363/KrPC3vS3_normal.jpg,,"{'followers_count': 199, 'following_count': 485, 'tweet_count': 10006, 'listed_count': 3}",Nicaragua,
181962782,False,ただのヘタレ(人工知能),PM、エンジニア見習い。失敗だらけだが頑張る Qiita:https://t.co/HT6cxqcTIZ github:https://t.co/t3l6t1d1IM,k47320,,False,https://pbs.twimg.com/profile_images/1203627351361241088/1a4q_2eb_normal.jpg,,"{'followers_count': 259, 'following_count': 192, 'tweet_count': 38071, 'listed_count': 14}",Japan,"{'description': {'urls': [{'start': 29, 'end': 52, 'url': 'https://t.co/HT6cxqcTIZ', 'expanded_url': 'http://qiita.com/k47320', 'display_url': 'qiita.com/k47320'}, {'start': 60, 'end': 83, 'url': 'https://t.co/t3l6t1d1IM', 'expanded_url': 'http://github.com/gitk47320', 'display_url': 'github.com/gitk47320'}]}}"
968867356326871040,False,すいっちょ,パチンコやめました、代わりにポケカはじめました,hiyohiyo_ayame,,False,https://pbs.twimg.com/profile_images/1364479992915128320/Ipt0LF_l_normal.jpg,,"{'followers_count': 116, 'following_count': 164, 'tweet_count': 45399, 'listed_count': 2}",,
15378567,False,Dachande. Wuffsteiger.,"Just a dude making his way through life. Expect lots of cooking/food pics, car stuff, and lots of tech hobbies.
BLM ACAB",DachWuff,,False,https://pbs.twimg.com/profile_images/1475113471582687236/Ot8NVGWr_normal.jpg,1.4666014146337382e+18,"{'followers_count': 432, 'following_count': 1110, 'tweet_count': 41695, 'listed_count': 9}",Vegas,
1338810707413000192,False,Cassie♡,J'ai lcoeur un peu malade,Coeurrompue,https://t.co/b9Nvykn8Jz,False,https://pbs.twimg.com/profile_images/1521881498634358789/lnridcc5_normal.jpg,1.4307224173291151e+18,"{'followers_count': 947, 'following_count': 274, 'tweet_count': 8818, 'listed_count': 0}",Amazon Lily,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b9Nvykn8Jz', 'expanded_url': 'https://www.instagram.com/coeurrompue/?hl=en', 'display_url': 'instagram.com/coeurrompue/?h…'}]}}"
2515682042,False,シエル,あんスタ、コンパス、黒執事、獄変、弱ペダ、ボカロ…レン廃です!!!!!!!!!あと色々好きです 20↑,hira4732,https://t.co/Av80Ta7wcQ,False,https://pbs.twimg.com/profile_images/1224327964650700800/rRMy8Swn_normal.jpg,,"{'followers_count': 225, 'following_count': 272, 'tweet_count': 85355, 'listed_count': 21}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Av80Ta7wcQ', 'expanded_url': 'https://peing.net/ja/hira4732?event=2?event=2', 'display_url': 'peing.net/ja/hira4732?ev…'}]}}"
247002292,False,TabiKatz (😸💗),"she/her • 75K on TikTok (4-22-22)• Just Dancer & Streamer • #TwitchAffiliate • 118/1115 JDWC2017 • Gamer, Broadway hopeful, introvert",TabiDramaQ,https://t.co/usBg013wMM,False,https://pbs.twimg.com/profile_images/1516265752449454088/-7fNrG_j_normal.jpg,1.342662246686724e+18,"{'followers_count': 711, 'following_count': 599, 'tweet_count': 94345, 'listed_count': 16}","New York, NY","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/usBg013wMM', 'expanded_url': 'https://www.twitch.tv/tabikatz', 'display_url': 'twitch.tv/tabikatz'}]}, 'description': {'hashtags': [{'start': 60, 'end': 76, 'tag': 'TwitchAffiliate'}]}}"
634056235,False,Carrie Buelow,,neverquiethome,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 10, 'following_count': 29, 'tweet_count': 168, 'listed_count': 0}",,
216203354,False,ogawa_takahito@🇵🇸FREE🇵🇸PALESTINE🇵🇸,お酒を買ったり飲んだり、ご飯を作ったり食べたり、本を作ったり読んだりしています……。仕事に関係することや、役に立つことなどはほとんどつぶやきません。 ※アイコン画像は東村アキコ先生に描いていただいたモノです。,tkht1972,,False,https://pbs.twimg.com/profile_images/959359801078640640/HPSaCmTi_normal.jpg,,"{'followers_count': 80, 'following_count': 197, 'tweet_count': 2430, 'listed_count': 2}",主に屋内  Tokyo,
18962304,False,fidellaty,,fidellaty,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 3, 'following_count': 18, 'tweet_count': 39, 'listed_count': 0}",Springfield MO,
1173701526533091328,False,steph 🦝,full time useless lesbian • tasha 💜 • she/they •,stephelllen,,False,https://pbs.twimg.com/profile_images/1521948148633157632/RA5R9ido_normal.jpg,,"{'followers_count': 77, 'following_count': 503, 'tweet_count': 7532, 'listed_count': 0}","Stratford-Upon-Avon, England",
3232058740,False,Amanda🌻✨💛,,AmandaCiampa_,,False,https://pbs.twimg.com/profile_images/1476754631892029448/ZdQs4c_9_normal.jpg,,"{'followers_count': 423, 'following_count': 415, 'tweet_count': 17635, 'listed_count': 4}","Boston, MA",
3246660096,False,Hong (야매농담곰최유기프사),절찬리 퇴보중,geunyang_otaku,https://t.co/w809BIeCAg,False,https://pbs.twimg.com/profile_images/1493138377385730049/gqioD_6y_normal.jpg,1.0712168620824248e+18,"{'followers_count': 54, 'following_count': 46, 'tweet_count': 38803, 'listed_count': 0}",전뇌공간,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/w809BIeCAg', 'expanded_url': 'https://geunyangotaku.wixsite.com/home', 'display_url': 'geunyangotaku.wixsite.com/home'}]}}"
35516123,False,Sha,,shy_sha,,False,https://pbs.twimg.com/profile_images/2646407827/d90810020e5bf0b4a9f9d96f187ca95e_normal.png,,"{'followers_count': 40, 'following_count': 401, 'tweet_count': 262, 'listed_count': 1}",,
4357556592,False,TK@NDZ,さんさんさわやかサンシャイン　怪しく輝く怪シャイン,Necodesignz,,False,https://pbs.twimg.com/profile_images/1509886383661645824/hJkrn3Uu_normal.jpg,1.1302799120387564e+18,"{'followers_count': 664, 'following_count': 439, 'tweet_count': 55624, 'listed_count': 7}",,
47523885,False,Brandl 🐈,,lbrandl,,False,https://pbs.twimg.com/profile_images/805575368786776064/fdTUe7Wm_normal.jpg,,"{'followers_count': 103, 'following_count': 668, 'tweet_count': 7423, 'listed_count': 1}",here,
1221487040623259648,False,sara🤍,•16• (she/her),saralicop,,False,https://pbs.twimg.com/profile_images/1463007239858442246/3WBzkZuk_normal.jpg,1.2452219173401723e+18,"{'followers_count': 135, 'following_count': 127, 'tweet_count': 4407, 'listed_count': 8}",,
36634415,False,Kazuo Ishikawa,DJ／トラックメイカー。静岡の魔窟Rajishanを拠点に活動中です。,djishikawa,,False,https://pbs.twimg.com/profile_images/1268018974740017152/m3v-Jyva_normal.jpg,,"{'followers_count': 543, 'following_count': 589, 'tweet_count': 16216, 'listed_count': 10}",Shizuoka / Japan,
214872850,False,ojou,"wife to a running junkie, mother to 2 leng chai & 1 leng lui. pays her bills with her geeky microscope. T/RT = own opinion, ≠ endorsement.",daughterette,,False,https://pbs.twimg.com/profile_images/1421341932521889795/cX3uDgrx_normal.jpg,,"{'followers_count': 160, 'following_count': 672, 'tweet_count': 8248, 'listed_count': 0}",Malaysia,
76834277,False,A,"Swords, food, TV and movie junkie.  Canucks fan.  Proud geek.  

Header by @ywijaya_73.  Part of the QV Collective.",immie_8,https://t.co/Cm4tacXLhk,False,https://pbs.twimg.com/profile_images/1513193708514070532/kiKnyyy-_normal.jpg,,"{'followers_count': 86, 'following_count': 108, 'tweet_count': 9323, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Cm4tacXLhk', 'expanded_url': 'https://teddyfoxfluff.wordpress.com/', 'display_url': 'teddyfoxfluff.wordpress.com'}]}, 'description': {'mentions': [{'start': 75, 'end': 86, 'username': 'ywijaya_73'}]}}"
118101280,False,ほりさん｜会社員｜デュアラー（大阪・東京）,Pay it forward ｜43歳♂｜旅をするように異動する会社員｜5年で日本一周して、2年で小さく1周して3度目の江戸｜基本飲んでるときに投稿して後悔することを言います,ash_hrn_0515,,False,https://pbs.twimg.com/profile_images/1512657904608112641/b-EqMVlp_normal.jpg,,"{'followers_count': 208, 'following_count': 390, 'tweet_count': 15588, 'listed_count': 6}",大阪→東京→大阪→福岡→広島→札幌→東京→名古屋→大阪→東京,
166097313,False,よれよれぽんこ,お楽しみはこれからだ,ponko4,,False,https://pbs.twimg.com/profile_images/1130172323/pigmon2_normal.png,8.854820233007186e+17,"{'followers_count': 4377, 'following_count': 301, 'tweet_count': 63380, 'listed_count': 101}",,
4662468155,False,PAPI’s HOME,Gallivanting in a city near you,YUNGMARKHAMPAPI,,False,https://pbs.twimg.com/profile_images/1510804880738373632/SN62kSWY_normal.jpg,,"{'followers_count': 136, 'following_count': 487, 'tweet_count': 6830, 'listed_count': 2}","Toronto, Ontario",
262630383,False,闇斬黒猫,"にゃんぱらり～

（魔道祖師／陳情令用垢→@sakasamaniotita）
https://t.co/gmV0xaaNNK",ymkrkrnk,,False,https://pbs.twimg.com/profile_images/1265705090/__01_normal.jpg,,"{'followers_count': 125, 'following_count': 157, 'tweet_count': 3968, 'listed_count': 0}",,"{'description': {'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/gmV0xaaNNK', 'expanded_url': 'http://twpf.jp/ymkrkrnk', 'display_url': 'twpf.jp/ymkrkrnk'}], 'mentions': [{'start': 21, 'end': 37, 'username': 'sakasamaniotita'}]}}"
466617993,False,⭐️Coni⭐️ || unO 255 SPOILERS,"Selena Gomez. ~Always the tone of surprise~. Amigos de estrellas 💫 “Elaine, please take care of her for me”. SMG. UNO. R&H. H&G. B&R. A&M. S&T. she/her",GodBlessSMG,https://t.co/iOyViY25ns,False,https://pbs.twimg.com/profile_images/1519865248353824770/rmrPXxP__normal.jpg,1.436371961605759e+18,"{'followers_count': 2587, 'following_count': 1099, 'tweet_count': 166396, 'listed_count': 25}",El pueblo de Karmaland ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iOyViY25ns', 'expanded_url': 'http://RubegettaNation.com', 'display_url': 'RubegettaNation.com'}]}}"
212992729,False,羊毛100%/RN:えんぷつ,美しい女の子が好きな普通の会社員です(薄給)。in house web-designer.,mofu100per,https://t.co/HejDxeNo08,False,https://pbs.twimg.com/profile_images/378800000243973079/0bbc24471cc2f92fd52a34cc2562fe50_normal.png,1.3663564004446413e+18,"{'followers_count': 171, 'following_count': 378, 'tweet_count': 34752, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HejDxeNo08', 'expanded_url': 'http://www.nicovideo.jp/user/17360059', 'display_url': 'nicovideo.jp/user/17360059'}]}}"
92269508,False,Rachmat Hidayat,,rachmatsumedang,,False,https://pbs.twimg.com/profile_images/1396610975/253440_1813336488810_1101962706_31619815_2151122_n_normal.jpg,,"{'followers_count': 50, 'following_count': 96, 'tweet_count': 350, 'listed_count': 0}",,
536423441,False,just an avatar 🏆🏆🏆,I’m here,CANTCM3,,False,https://pbs.twimg.com/profile_images/1512377012488265729/Ww1VuSCm_normal.jpg,9.28428644476715e+17,"{'followers_count': 247, 'following_count': 409, 'tweet_count': 102717, 'listed_count': 10}",san francisco,
21332010,False,Russell Pearlman,"Journalist, now Content Strategist. Investing, Leadership, Running, The Expanse & The Chicago Cubs. Long-time NYCer now in desert.",RussellPearlman,,False,https://pbs.twimg.com/profile_images/574934336098562049/-8_4Wkb3_normal.jpeg,,"{'followers_count': 1320, 'following_count': 1317, 'tweet_count': 3751, 'listed_count': 82}","YOLO, Arizona",
600390358,False,Subc.Meñique🔻 (ADIÓS MASCARILLAS: 😷➡️🙂),"Oficina del Insulto Español. Se lacera a fascistas, racistas, machistas, homófobos y soplapollas en general.",InsurgentePetyr,,False,https://pbs.twimg.com/profile_images/1242218571054399488/QutwWIPg_normal.jpg,1.4357090211687997e+18,"{'followers_count': 2625, 'following_count': 3302, 'tweet_count': 76554, 'listed_count': 10}","Stalingrado, URSS",
424776951,False,EBI,"口が悪いのは仕様です、あしからず。

ボードゲーム(重ゲ重視、特にステファン・フェルト氏)/珈琲/唐揚げ/昭和のクイズ番組/ラグビー(見る専)/ロマサガRS/ウィザードリィ(類似系も含め)/水滸伝(not幻想)/意外とかわいいものは好き/etc.",shrimpfield01,,False,https://pbs.twimg.com/profile_images/378800000815478714/cdcaecd2edb33237cd7f1bee2c9956da_normal.jpeg,8.124502576193864e+17,"{'followers_count': 129, 'following_count': 240, 'tweet_count': 13996, 'listed_count': 3}",かうべ,
38509389,False,KyleDonahue,"Middle School ELA teacher, educator, B-ball Coach. Husband to a strong, amazing woman and proud father of two wonderful boys.",KyleDonahue4,,False,https://pbs.twimg.com/profile_images/424446416396627968/2mK43u-A_normal.jpeg,,"{'followers_count': 101, 'following_count': 151, 'tweet_count': 436, 'listed_count': 0}","Centralia, WA",
91724922,False,甘崎,甘崎庵。何はともあれ特撮大好き人間。,amasakiiori,https://t.co/Z7dTUNXXOO,False,https://pbs.twimg.com/profile_images/540190909/condor_normal.jpg,,"{'followers_count': 205, 'following_count': 158, 'tweet_count': 64118, 'listed_count': 19}",東京在住,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Z7dTUNXXOO', 'expanded_url': 'http://amasakian.fool.jp/top.htm', 'display_url': 'amasakian.fool.jp/top.htm'}]}}"
2407482570,False,Leah Power,Teacher Learner. I like books 📚 Indigenous Education consultant.,Leahmpm,,False,https://pbs.twimg.com/profile_images/1508644254268203008/FzHPTGpg_normal.jpg,,"{'followers_count': 1642, 'following_count': 3787, 'tweet_count': 9152, 'listed_count': 17}",Williams Treaty territory ,
1122939827224289280,False,Dive_Jester,I'm a Scottish diver that photographs Scotland's wonderful marine life so divers and non divers can enjoy the beauty of our secret underwater world.,DiveJester,,False,https://pbs.twimg.com/profile_images/1123711313950203904/XKty0aAD_normal.jpg,,"{'followers_count': 54, 'following_count': 67, 'tweet_count': 2871, 'listed_count': 2}","Paisley, Scotland",
1153516545160749056,False,Lewis,Tottenham.,lwsmcdnld,,False,https://pbs.twimg.com/profile_images/1518849647212732418/0BMldUH1_normal.jpg,,"{'followers_count': 123, 'following_count': 371, 'tweet_count': 2126, 'listed_count': 1}",White Hart Lane,
66839575,False,Rakasuuu,Not your business,rakamalik,,False,https://pbs.twimg.com/profile_images/1252285620686209033/CPlcg40U_normal.jpg,,"{'followers_count': 669, 'following_count': 535, 'tweet_count': 44734, 'listed_count': 0}",,
39787090,False,Altagracia Marte,Solo vive y se feliz.⚽ 🇦🇷🇧🇷🇪🇸 🌊🍷🎵,alma1630,https://t.co/I4Ic4vuwIK,False,https://pbs.twimg.com/profile_images/1495617613766053889/4CL1UyOr_normal.jpg,1.4843757984925e+18,"{'followers_count': 653, 'following_count': 3000, 'tweet_count': 14467, 'listed_count': 6}",Dominican Republic,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/I4Ic4vuwIK', 'expanded_url': 'https://twitter.com/alma1630', 'display_url': 'twitter.com/alma1630'}]}}"
267588629,False,Dave Swallow,"Developer, day trader, wine hoarder and very opinionated about everything",swalloda,http://t.co/CF4sACG8TH,False,https://pbs.twimg.com/profile_images/1279455634/dave___maproom_normal.jpg,,"{'followers_count': 55, 'following_count': 144, 'tweet_count': 5224, 'listed_count': 8}",Chicago,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/CF4sACG8TH', 'expanded_url': 'http://blog.daveswallow.com', 'display_url': 'blog.daveswallow.com'}]}}"
249520858,False,Dominicus Bimo,,dom_bimo,https://t.co/1NYjd7bdiB,False,https://pbs.twimg.com/profile_images/880779582688772096/MjTPDfze_normal.jpg,,"{'followers_count': 75, 'following_count': 158, 'tweet_count': 6818, 'listed_count': 1}",The third level of dream,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1NYjd7bdiB', 'expanded_url': 'https://twitter.com/dom_bimo', 'display_url': 'twitter.com/dom_bimo'}]}}"
192361336,False,Sema Alpay,İstanbul Ankara Konya,semalpa,https://t.co/SEoBZKXUX3,False,https://pbs.twimg.com/profile_images/1255488761582030857/h39VSjyo_normal.jpg,,"{'followers_count': 95, 'following_count': 388, 'tweet_count': 8286, 'listed_count': 4}",İstanbul,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SEoBZKXUX3', 'expanded_url': 'https://twitter.com/semalpa', 'display_url': 'twitter.com/semalpa'}]}}"
1295503210837401600,False,Lorien1973,You clap because the people who tell you that you must clap will damage you if you don't. You're afraid.,Lorien19731,,False,https://pbs.twimg.com/profile_images/1348667035203600387/6bqKDyHa_normal.jpg,1.475887890660053e+18,"{'followers_count': 208, 'following_count': 432, 'tweet_count': 33117, 'listed_count': 1}",Gulag 19,
733291939,False,Adrián el buzón,"Un hincha de Sud América y Goes, dos equipos de Primera. Dígame licenciado.",adrianbuzon,,False,https://pbs.twimg.com/profile_images/932757843249434624/OPobwdiv_normal.jpg,,"{'followers_count': 428, 'following_count': 797, 'tweet_count': 10061, 'listed_count': 2}",Montevideo Uruguay,
15461836,False,Mr Leichhardt,"Seeker, sportsman and commentator at large",jaydeem,,False,https://pbs.twimg.com/profile_images/1270875260439523328/OyRFLBAH_normal.jpg,1.5099965676247532e+18,"{'followers_count': 5206, 'following_count': 676, 'tweet_count': 1467, 'listed_count': 112}",Sydney,
547223566,False,@gabrielont,"Admon Publico. A Gerencia .
Nada de Izquierda , Populismo , Socialismos ..
Crítico de Politica y Seguidor de Politicos Innov 
Marketing Pol y Comercial .
Bogotá",gabrielont,,False,https://pbs.twimg.com/profile_images/1240001228014325761/AIUVKHTW_normal.jpg,,"{'followers_count': 1078, 'following_count': 4997, 'tweet_count': 42268, 'listed_count': 6}",Bogotá Colombia,
4516734532,False,Bitter Bartholomew,He/him. 23. 😬🙃🥴 🏳️‍🌈,gnrlaimlessness,,False,https://pbs.twimg.com/profile_images/1446128023044952076/HegjgUn2_normal.jpg,,"{'followers_count': 315, 'following_count': 2808, 'tweet_count': 175876, 'listed_count': 2}","Charlotte, NC",
15325361,False,𝑨𝑳𝑻𝑬𝑹𝑵𝑨𝑻𝑰𝑽𝑬,"ACIDMAN LIVE TOUR ""INNOCENCE"" 4/22 Osaka 6/26 Nagoya",Alternative_tk,https://t.co/eoNKMWH9yD,False,https://pbs.twimg.com/profile_images/1510984119878287362/-W8Gsj1W_normal.jpg,1.5185210995581993e+18,"{'followers_count': 444, 'following_count': 883, 'tweet_count': 158695, 'listed_count': 57}",大阪府,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eoNKMWH9yD', 'expanded_url': 'http://twpf.jp/Alternative_tk', 'display_url': 'twpf.jp/Alternative_tk'}]}}"
505292971,False,Wesley Dedmon,,WesDedmon,,False,https://pbs.twimg.com/profile_images/1375073595467182095/2RJNmZ3c_normal.jpg,,"{'followers_count': 49, 'following_count': 195, 'tweet_count': 844, 'listed_count': 0}",,
24064110,False,Nicki,"savannah ♥

violet 💜",nicoledawnohh,,False,https://pbs.twimg.com/profile_images/1170883570329628672/mln4oGoH_normal.jpg,,"{'followers_count': 149, 'following_count': 12, 'tweet_count': 83474, 'listed_count': 11}",,
220997218,False,Steve Macdonald,It depends,SteveMacdonald_,https://t.co/RxgenMuC3Z,False,https://pbs.twimg.com/profile_images/1468850691804336131/badYbGB5_normal.jpg,1.4873768042605076e+18,"{'followers_count': 1673, 'following_count': 2093, 'tweet_count': 13879, 'listed_count': 33}",It depends,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RxgenMuC3Z', 'expanded_url': 'http://www.themoda.io', 'display_url': 'themoda.io'}]}}"
51793487,False,Jeeva Venkataraman,சும்மா இருந்து சுகம் பெறுவது எக்காலம்?,jeevagv,http://t.co/KhCThP8Grj,False,https://pbs.twimg.com/profile_images/287200078/jeeva_normal.jpg,,"{'followers_count': 47, 'following_count': 59, 'tweet_count': 1505, 'listed_count': 2}","Alpharetta, GA","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/KhCThP8Grj', 'expanded_url': 'http://jeevagv.blogspot.com', 'display_url': 'jeevagv.blogspot.com'}]}}"
1513466478,False,クラウン＠青廃の死,腐敗済20↑。美人なお兄さん大好き脚フェチケモナー。pkgで活動。アイコンヘッダーは自作。スプラはナワバリ専の猪突猛進ホクサイ使い。Switchのデータが消えて萎え散らかしてガチマ行ってないです,5crown22,,False,https://pbs.twimg.com/profile_images/1356493879231488003/FWLtfgGw_normal.jpg,1.4916301947966915e+18,"{'followers_count': 213, 'following_count': 201, 'tweet_count': 60660, 'listed_count': 11}",コジョンドハーレムに生息,
749610487256539136,False,碧海,元醜形恐怖、元摂食障害(拒食症からの非嘔吐過食) 本と筋トレを愛するINFJ 最近は多忙のためひたすらに余裕がない日々,Aomy725,,False,https://pbs.twimg.com/profile_images/1410249364702826500/rZC01uUu_normal.jpg,,"{'followers_count': 97, 'following_count': 703, 'tweet_count': 5090, 'listed_count': 0}",不眠気味のため深夜に活発になります,
97402186,False,村北美夏,ゲームを作ったり子供と遊んだりする簡単なお仕事です。,murakita,,False,https://pbs.twimg.com/profile_images/1269118515/IMG_0444_normal.jpg,,"{'followers_count': 354, 'following_count': 185, 'tweet_count': 4999, 'listed_count': 25}",日本 東京,
444404637,False,Zhongli Simp 🏴 | 파르한,aku|ko🇲🇾,farhanramly,,False,https://pbs.twimg.com/profile_images/1173134882840530944/20b46OGj_normal.jpg,1.4944899909483233e+18,"{'followers_count': 245, 'following_count': 305, 'tweet_count': 10952, 'listed_count': 1}","Kluang, Johor",
1494461720106274816,False,とみむらがぜる,"がぜるトムソニーの減量垢です！
目指せ28kg減！！！
身長178cm体重XXkg→-3.3kg(1w)→−1.3kg(2w)→−2.4kg(3w)→-2.2kg(4w)→-0.9kg(5w)→-1.1kg(6w)

🎨本垢 @Gazella0527",Gazella_days,,False,https://pbs.twimg.com/profile_images/1496503641842536451/81MKjzIR_normal.jpg,,"{'followers_count': 18, 'following_count': 21, 'tweet_count': 255, 'listed_count': 0}",,"{'description': {'mentions': [{'start': 113, 'end': 125, 'username': 'Gazella0527'}]}}"
176651477,False,Thamaru.,Whiskey is always the answer. Don't let them convince you otherwise.,Tikiri_,https://t.co/sDtiF5xx9F,False,https://pbs.twimg.com/profile_images/1515957456320405509/y7y7xfnK_normal.jpg,1.4300501459204547e+18,"{'followers_count': 4718, 'following_count': 948, 'tweet_count': 89441, 'listed_count': 23}",Sri Lanka,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sDtiF5xx9F', 'expanded_url': 'https://www.instagram.com/tikiri_/', 'display_url': 'instagram.com/tikiri_/'}]}}"
1052003032932737024,False,Jake Long,,longj375,,False,https://pbs.twimg.com/profile_images/1503558681379676160/emV9UqCX_normal.jpg,,"{'followers_count': 35, 'following_count': 1209, 'tweet_count': 3820, 'listed_count': 0}","Manassas, VA",
94358030,False,高橋Ｒ,お困りごとありましたらどうぞ,TakahashiR1989,,False,https://pbs.twimg.com/profile_images/1488141380388286468/23fctYGK_normal.jpg,1.328630173164454e+18,"{'followers_count': 174, 'following_count': 430, 'tweet_count': 6080, 'listed_count': 10}","Kitakami-shi, Iwate",
750045644,False,Mike Bartetzko,,MikeBartetzko,,False,https://pbs.twimg.com/profile_images/953405236395180032/nYIbynJG_normal.jpg,,"{'followers_count': 14, 'following_count': 10, 'tweet_count': 818, 'listed_count': 0}","Lake Forest, CA",
249836840,False,Froda Dolsón,"Una dragona que no echa fuego desde 2005. Soy como el agua:dura y blanda a la vez,pero sobre todo transparente... o me quieres o me odias,pero nunca indiferente",SoyFroda,,False,https://pbs.twimg.com/profile_images/1312575236886409216/xjAP_d1U_normal.jpg,1.296265791864742e+18,"{'followers_count': 775, 'following_count': 1227, 'tweet_count': 32428, 'listed_count': 19}",Barcelona,
170416219,False,Chuck Power,#GoNiners,ChucklesPower,,False,https://pbs.twimg.com/profile_images/887457041215881217/JRcjM3f3_normal.jpg,,"{'followers_count': 109, 'following_count': 233, 'tweet_count': 12610, 'listed_count': 1}",,"{'description': {'hashtags': [{'start': 0, 'end': 9, 'tag': 'GoNiners'}]}}"
96727657,False,🇺🇦 Erica Still vaxxed & masked 🇺🇦,Firm believer in the Oxford comma. GEN X. Hooked on pottery. Aspire to be Dorothy Zbornak. She/her/hers #Khive supporter. #BidensFanBase,EricaCooper,,False,https://pbs.twimg.com/profile_images/2773098413/9ea1b4339271ff26e297e0daf000616e_normal.jpeg,,"{'followers_count': 482, 'following_count': 957, 'tweet_count': 29283, 'listed_count': 0}",Washington State,"{'description': {'hashtags': [{'start': 104, 'end': 110, 'tag': 'Khive'}, {'start': 122, 'end': 136, 'tag': 'BidensFanBase'}]}}"
35281342,False,Tejinder,"Punjab , Punjabi , ਗੁਰਮੁਖੀ شاہ مُکھی",singhtejinder,,False,https://pbs.twimg.com/profile_images/1494973045198393346/eJgGeTQa_normal.jpg,,"{'followers_count': 988, 'following_count': 663, 'tweet_count': 10279, 'listed_count': 1}",Melbourne,
135313142,False,めろめろ,https://t.co/h9BXGFlNcg,247meromero,https://t.co/AXGNsvKkRZ,False,https://pbs.twimg.com/profile_images/1109819941669105664/zZ3z9oZx_normal.jpg,,"{'followers_count': 65, 'following_count': 268, 'tweet_count': 27425, 'listed_count': 4}",愛知県  ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AXGNsvKkRZ', 'expanded_url': 'http://twilog.org/247meromero', 'display_url': 'twilog.org/247meromero'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/h9BXGFlNcg', 'expanded_url': 'https://www.nytimes.com/games/wordle/index.html', 'display_url': 'nytimes.com/games/wordle/i…'}]}}"
