,id,name,public_metrics,url,description,profile_image_url,protected,username,verified,entities,location,pinned_tweet_id
582392188,,Jorge Ledesma,"{'followers_count': 27, 'following_count': 69, 'tweet_count': 4291, 'listed_count': 0}",,Dream bigger,https://pbs.twimg.com/profile_images/971565071867490309/_wBN_76Q_normal.jpg,False,jorge_931,False,,Ciudad de México,
23380704,,William C Bonner,"{'followers_count': 176, 'following_count': 275, 'tweet_count': 4003, 'listed_count': 27}",http://t.co/9cZd9vqW8u,"F5, RFSAW, Flipside, http://t.co/rNkB3wQM36, Advanced SAW Producs, Washington State University. Bellevue, Dallas, Swizerland, Wazzu, Alaska, Australia",https://pbs.twimg.com/profile_images/1023894622/WimFace20100320_normal.jpg,False,WimBonner,False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/9cZd9vqW8u', 'expanded_url': 'http://www.wimsworld.com/', 'display_url': 'wimsworld.com'}]}, 'description': {'urls': [{'start': 21, 'end': 43, 'url': 'http://t.co/rNkB3wQM36', 'expanded_url': 'http://WON.Net', 'display_url': 'WON.Net'}]}}","Seattle, WA",
1366348890220474368,,🍙 𝖆𝖗𝖗𝖔𝖟𝖓𝖊𝖌𝖗𝖔,"{'followers_count': 22, 'following_count': 42, 'tweet_count': 798, 'listed_count': 0}",,A lo mejor te doy la chapa de vez en cuando pero chill. “Me cortaron las alas y encerrao aprendí a volar”,https://pbs.twimg.com/profile_images/1522333874789007360/AY5Z-11W_normal.png,False,blvckmarckk,False,,Muy buena 10/10,1478532520631316482
850736537830666241,,f l o r c i t a,"{'followers_count': 104, 'following_count': 414, 'tweet_count': 14320, 'listed_count': 0}",,"Pisciana ♓ 
Hincha de Independiente 🇦🇹 Peronista-Kirchnerista ✌🏻
Casi Lic. En Obstetricia 👩🏼‍🎓",https://pbs.twimg.com/profile_images/1435867100149604356/OMt95B-B_normal.jpg,False,mflopii_mf,False,,Libertadores De América 😈,967602966860648448
115828719,,Brian Coffey,"{'followers_count': 1710, 'following_count': 3591, 'tweet_count': 86912, 'listed_count': 20}",,Uppity Irish,https://pbs.twimg.com/profile_images/1462448191094370305/d4ChtNXS_normal.jpg,False,brianocofaigh,False,,Dublin,
2716210502,,Chamira Athauda,"{'followers_count': 89, 'following_count': 219, 'tweet_count': 1003, 'listed_count': 0}",,"""I declare myself an independent mobile republic. A citizen of the earth, I own no territory, I have no flag. My policies are simple, immigrants are welcome.""",https://pbs.twimg.com/profile_images/553548288301879297/F-C8bvYq_normal.jpeg,False,ChamiraAthauda,False,,Sri Lanka,
2970810385,,Nick Watkins,"{'followers_count': 86, 'following_count': 282, 'tweet_count': 582, 'listed_count': 0}",,"Indigenous hydrogeologist, love music and the environment",https://pbs.twimg.com/profile_images/625622194035359744/icULil0d_normal.jpg,False,nicklewat,False,,Australia,
138507068,,Ganesh Raman,"{'followers_count': 20, 'following_count': 398, 'tweet_count': 606, 'listed_count': 0}",,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,ganeshr88,False,,,
39378316,,Cristian Cabalin Q.,"{'followers_count': 1967, 'following_count': 1887, 'tweet_count': 38658, 'listed_count': 35}",,Líbero. Profe. Socio de Colo-Colo ⚫️⚪️ 🌳🌳,https://pbs.twimg.com/profile_images/1238153879537225734/EcXVyauA_normal.jpg,False,ccabalin,False,,Chile,1457507321781710850
2240369724,,Garima Arora,"{'followers_count': 45, 'following_count': 166, 'tweet_count': 182, 'listed_count': 3}",,"Current: Edelman; Previously at  NDTV, Asian Age, Deccan Herald",https://pbs.twimg.com/profile_images/1485501777189675010/6huAxjjU_normal.jpg,False,Garimaarora1601,False,,"New Delhi, India",
596684905,,John is REDACTED,"{'followers_count': 105, 'following_count': 1221, 'tweet_count': 2762, 'listed_count': 0}",https://t.co/QcHf3qyxMS,"Doctor Who & Marvel Fan, ""Remoaner”, Atheist, List Maker, Overthinker, Film Enthusiast

#WearAMask 😷
#InFeigeWeTrust",https://pbs.twimg.com/profile_images/925008124787986432/wLoKLaAS_normal.jpg,False,JohnMartinPugh,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QcHf3qyxMS', 'expanded_url': 'https://letterboxd.com/Jayem97/', 'display_url': 'letterboxd.com/Jayem97/'}]}, 'description': {'hashtags': [{'start': 88, 'end': 98, 'tag': 'WearAMask'}, {'start': 101, 'end': 116, 'tag': 'InFeigeWeTrust'}]}}",The Void,1337204062626979844
19066054,,+,"{'followers_count': 282, 'following_count': 365, 'tweet_count': 11595, 'listed_count': 7}",,"Life is short, talk fast

Software Engineer",https://pbs.twimg.com/profile_images/1316266836476989440/agV0a6RN_normal.jpg,False,olutola,False,,Lagos,
1291777745899253761,,Caroll T. Alcantara,"{'followers_count': 108, 'following_count': 736, 'tweet_count': 3217, 'listed_count': 0}",,"Suntrustee ☀️🕕 🏬🏤🏢 Condominiums🌕🕛, 🎾 🏐 🖋📚 🖼🍾🥂🧀🎶🇵🇭 🎗🌺🌾",https://pbs.twimg.com/profile_images/1291778268421488640/EVadsn9J_normal.jpg,False,CarollTAlcanta1,False,,,
3383606473,,かたすみ,"{'followers_count': 570, 'following_count': 452, 'tweet_count': 36117, 'listed_count': 20}",https://t.co/IVATMYXWIi,ARIA / ヨコハマ買い出し紀行 / 灰羽連盟 / 宇宙よりも遠い場所 / panpanya / sasakureUK / てにをは / Zabadak / 志方あきこ / 米津玄師 / ヨルシカ / ディスカバリーチャンネル / 猫 / ごいた / Venezia / 外国語,https://pbs.twimg.com/profile_images/1422525370125877257/Lp5bkSbo_normal.jpg,False,Katasumi_asobi,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IVATMYXWIi', 'expanded_url': 'https://katasumi.info', 'display_url': 'katasumi.info'}]}}",,
108331806,,おきな,"{'followers_count': 407, 'following_count': 453, 'tweet_count': 12940, 'listed_count': 14}",,"だいたい不要不急

Sax(Baritone/Bass)/Clarinet🔰(Bb/Bass)/DBNSO('09〜'10)/FEEL('11〜)/北宇治OB('17〜)",https://pbs.twimg.com/profile_images/941876132336386054/X6dtIbmT_normal.jpg,False,okinabsx,False,,Far East of Kansai,
1329422099815940098,,🦁水💜,"{'followers_count': 27, 'following_count': 304, 'tweet_count': 12677, 'listed_count': 0}",https://t.co/CedjLnrYql,ジャンル絞って無いです。⚠️不快に思うツイートも混じります。←ここ重要⚠️好き❤️ツイステ🦁、💙。ヘタリア🇯🇵。アイナナそーちゃん、やまさん、めっぞ。スパムや変なbotはブロックします。メモシフトエンターで改行。,https://pbs.twimg.com/profile_images/1518141576580452353/AhviJNwS_normal.jpg,False,nyahohonmaru,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CedjLnrYql', 'expanded_url': 'https://profcard.info/u/ecWdrZNW5IWlMy8timFtM3kbRj62', 'display_url': 'profcard.info/u/ecWdrZNW5IWl…'}]}}",ちきゅう,1518141892235464704
1115999500299067393,,Macy ⁷,"{'followers_count': 199, 'following_count': 512, 'tweet_count': 13313, 'listed_count': 0}",,"Asian MD 👩🏻‍⚕️| Tweets about everything but mostly BTS 💜| Medicine💉, Food🍱, TV📺, Travel, Kdrama, Libraries📚, Pop culture🔮 | #Pensieve | Student 4lyf 🤓",https://pbs.twimg.com/profile_images/1420735412415320067/neDFi5jp_normal.jpg,False,altermaceMD,False,"{'description': {'hashtags': [{'start': 124, 'end': 133, 'tag': 'Pensieve'}]}}",Working for BTS.,1485315808461045764
1425944040592183298,,SarcasmGnome⁷ 💜was in Vegas💜,"{'followers_count': 430, 'following_count': 411, 'tweet_count': 4813, 'listed_count': 7}",https://t.co/BBP1nEFalG,"I’m just adoring BTS (🐥🐱🐨🐿 bias but OT7), and exploring new hobbies! I’m GenX/Millennial hybrid and a little late in joining social media 😆 #DopeOldPeople",https://pbs.twimg.com/profile_images/1511187446393761793/aRDftfoK_normal.jpg,False,GnomeSarcasm,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BBP1nEFalG', 'expanded_url': 'https://www.twitch.tv/sarcasmgnome', 'display_url': 'twitch.tv/sarcasmgnome'}]}, 'description': {'hashtags': [{'start': 140, 'end': 154, 'tag': 'DopeOldPeople'}]}}",,
118968961,,Mayank,"{'followers_count': 329, 'following_count': 532, 'tweet_count': 3081, 'listed_count': 40}",https://t.co/tgvp7GoJJl,"IT Sales Professional, loves reading, photography, blogs, a learner and a travel freak. All thoughts, opinions and views are personal. Founder Fab-Dad club",https://pbs.twimg.com/profile_images/483645281989173249/X_n5qgzo_normal.jpeg,False,mayankbaid,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tgvp7GoJJl', 'expanded_url': 'http://ekatas.wordpress.com', 'display_url': 'ekatas.wordpress.com'}]}}","Mumbai, India",
1345481116904529921,,Sumaia Bartali,"{'followers_count': 141, 'following_count': 223, 'tweet_count': 3028, 'listed_count': 0}",,"Juryst et @as_monaco, entre autres.",https://pbs.twimg.com/profile_images/1513270833715810306/Q_B8sjSW_normal.jpg,False,bartali_sumaia,False,"{'description': {'mentions': [{'start': 10, 'end': 20, 'username': 'as_monaco'}]}}",Ncy/Fbch,
1035298719439249410,,"Selby Johnson, MD","{'followers_count': 266, 'following_count': 453, 'tweet_count': 627, 'listed_count': 1}",,"ACCM/ACTA fellow @DukeHealth 🏨| residency @UTHealthSA | med school @UTMBHealth | Texas Ex @UTAustin🤘🏾| spreading LOVE, not HATE ✊🏾🏳️‍🌈🇺🇸.",https://pbs.twimg.com/profile_images/1450088907945783300/Wwo1-S8v_normal.jpg,False,johnson_selby,False,"{'description': {'mentions': [{'start': 17, 'end': 28, 'username': 'DukeHealth'}, {'start': 42, 'end': 53, 'username': 'UTHealthSA'}, {'start': 67, 'end': 78, 'username': 'UTMBHealth'}, {'start': 90, 'end': 99, 'username': 'UTAustin'}]}}","Durham, NC",
14056485,,Libertine Puccini,"{'followers_count': 135, 'following_count': 197, 'tweet_count': 4771, 'listed_count': 11}",,5' tall and 1XX lbs of fury. Family lover. Beer snob. Sashimi lover. Donut lover. Sucker for hilarious puns.,https://pbs.twimg.com/profile_images/790701854367690752/dwxDb9dp_normal.jpg,False,Liberteeny_Tiny,False,,"Simi Valley, CA",
41607013,,Icha,"{'followers_count': 384, 'following_count': 98, 'tweet_count': 15167, 'listed_count': 12}",,"아미 💜, 의사입니다",https://pbs.twimg.com/profile_images/1522223520083681282/BIuLxq5Q_normal.jpg,False,icHa_Marissa,False,,,
805232342130393088,,scabby 🦂,"{'followers_count': 115, 'following_count': 426, 'tweet_count': 1342, 'listed_count': 2}",,Emma | 16 | she/her | twitch affiliate | dq ror2 | skyabii#3445,https://pbs.twimg.com/profile_images/1400355637276540929/TbTov04X_normal.jpg,False,Skyabii,False,,The void,1266911709748277249
352404960,,Andrew,"{'followers_count': 677, 'following_count': 940, 'tweet_count': 7610, 'listed_count': 3}",,"Kiva coach, Holy Cross head coach, Phi Kappa Tau Alumna, national champion, UofL alumna, avid Clippers fan",https://pbs.twimg.com/profile_images/1186337159852314629/Cih2Lg0s_normal.jpg,False,AndrewHayden1,False,,,1120075533704925186
1425838534548721665,,tati ♡’s magenta 🪷🫧,"{'followers_count': 51, 'following_count': 81, 'tweet_count': 1938, 'listed_count': 0}",,he/they | jojotwt/anitwt | minor | magenta’s REAL bf (REAL) ar42,https://pbs.twimg.com/profile_images/1518256861769838592/bAN7Azkk_normal.jpg,False,mgntati,False,,black aa/indigenous  ✧₊⁺✧,
1355868204539625478,,dennis villeneuve,"{'followers_count': 30, 'following_count': 64, 'tweet_count': 978, 'listed_count': 0}",https://t.co/28YCvt8V0f,i take pictures sometimes,https://pbs.twimg.com/profile_images/1521412711946457093/pvVBlNt-_normal.jpg,False,d4ynknight,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/28YCvt8V0f', 'expanded_url': 'https://letterboxd.com/arshaddmohammad/', 'display_url': 'letterboxd.com/arshaddmohamma…'}]}}",denny's,1414702936635035678
41621465,,soursand,"{'followers_count': 9, 'following_count': 111, 'tweet_count': 553, 'listed_count': 0}",,"🇲🇾
walk the talk",https://pbs.twimg.com/profile_images/1411114354213146624/qAA2u5gk_normal.jpg,False,shinsar,False,,Malaysia,
252269058,,Nic.,"{'followers_count': 407, 'following_count': 241, 'tweet_count': 86717, 'listed_count': 4}",,,https://pbs.twimg.com/profile_images/1199136741514514432/yUKcERdg_normal.jpg,False,nicoleedelilah,False,,,1105189474005204992
73863735,,Ankur Arvind,"{'followers_count': 160, 'following_count': 545, 'tweet_count': 2290, 'listed_count': 2}",,,https://pbs.twimg.com/profile_images/1575207760/DSC02609_1_normal.JPG,False,ankurarvind,False,,"Pune, Maharashtra",
130230494,,☆ Grade 4 Skybuilders' Anvil,"{'followers_count': 285, 'following_count': 817, 'tweet_count': 11459, 'listed_count': 3}",https://t.co/kcE26w0P0X,"No I'm not a spam account, I just hoard-like follow artists I like",https://pbs.twimg.com/profile_images/1357889677517332481/ogxkFOHb_normal.jpg,False,to__lie,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kcE26w0P0X', 'expanded_url': 'http://instagram.com/thehangedstar', 'display_url': 'instagram.com/thehangedstar'}]}}",Crystarium,1496228727017123845
275954898,,封印されし一般人,"{'followers_count': 66, 'following_count': 64, 'tweet_count': 18809, 'listed_count': 5}",,,https://pbs.twimg.com/profile_images/1249613362918391809/vbWnk8r5_normal.png,False,gomppae,False,,,
814453508644536320,,SeuNG_SuN,"{'followers_count': 17, 'following_count': 138, 'tweet_count': 14928, 'listed_count': 0}",,"ความย้อนแย้งนี้คืออะไร🤭🤭🤭🤭
เราจะรักใคร ชอบใครก็ได้เพราะว่าแม่ม่ายยยรู้😁😁😁😊😊😊🤭🤭 @_chowoodz @ENHYPEN_members",https://pbs.twimg.com/profile_images/1433354780441669636/LESMgzmC_normal.jpg,False,PP62878079,False,"{'description': {'mentions': [{'start': 79, 'end': 89, 'username': '_chowoodz'}, {'start': 90, 'end': 106, 'username': 'ENHYPEN_members'}]}}",,
16083797,,AN,"{'followers_count': 6159, 'following_count': 867, 'tweet_count': 73496, 'listed_count': 65}",,We have no other branches,https://pbs.twimg.com/profile_images/1481510211731210240/5XfBesIf_normal.jpg,False,ajith27,False,,,1277623300810661889
2843258994,,Wendy Siryj,"{'followers_count': 381, 'following_count': 1032, 'tweet_count': 4567, 'listed_count': 1}",,Have we had enough of these LNP plonkers yet? Bring on May 21...,https://pbs.twimg.com/profile_images/1484818906271268864/kO8tggO0_normal.jpg,False,WendySiryj,False,,"Melbourne, Australia",1511989917215526916
1467022076402102274,,蒼@米国株投資,"{'followers_count': 801, 'following_count': 368, 'tweet_count': 2406, 'listed_count': 8}",https://t.co/6as0iv5mvi,21年夏 インデックス投資開始/21年冬個別株本格参戦/米国株投資/ブログ開始:2021.12/30代/勤務医/3人家族/Leaderboard®︎/MarketSmith®︎/Wordle/ https://t.co/Pda4HhoMnx,https://pbs.twimg.com/profile_images/1467484831994945537/cCESV_zq_normal.jpg,False,invest_dr_2021,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6as0iv5mvi', 'expanded_url': 'https://investment-beginner-dr.com', 'display_url': 'investment-beginner-dr.com'}]}, 'description': {'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/Pda4HhoMnx', 'expanded_url': 'http://note.com/invest_begginer', 'display_url': 'note.com/invest_begginer'}]}}",,
1049478597117796352,,🤪しまむらののワ🤪,"{'followers_count': 740, 'following_count': 3145, 'tweet_count': 20439, 'listed_count': 0}",https://t.co/HNsanxTTeX,"いまイイネを押したな！
これで俺とあんたは縁が出来たな！？
リングフィットに勤しむ毎日。
スキルを選んで！機械学習！
上司がかなり本気で来るよ🤔
全身を使って強力な腹筋ガード🤪​( °o°)ノ",https://pbs.twimg.com/profile_images/1382998366305492993/WqxV64Gx_normal.jpg,False,ShimamuraNonowa,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HNsanxTTeX', 'expanded_url': 'https://marshmallow-qa.com/shimamuranonowa', 'display_url': 'marshmallow-qa.com/shimamuranonowa'}]}}",Yokohama,1433089829567299587
6281882,,bhatnaturally  🇮🇳,"{'followers_count': 15722, 'following_count': 1055, 'tweet_count': 109915, 'listed_count': 476}",https://t.co/TD6nf3Phei,Marketing & Advertising | Apple | Tech | Shivalli | Madhwa | Random observations. Tweets are personal.,https://pbs.twimg.com/profile_images/1521437211354300416/83rj0Dsi_normal.jpg,False,bhatnaturally,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TD6nf3Phei', 'expanded_url': 'http://www.bhatnaturally.in', 'display_url': 'bhatnaturally.in'}]}}",Bangalore,1520716127512408064
1931575484,,Ashima Chandra,"{'followers_count': 26, 'following_count': 52, 'tweet_count': 79, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1090875153913970689/d8PI9SIg_normal.jpg,False,AshimaSChandra,False,,,
559926821,,Xanalex,"{'followers_count': 45, 'following_count': 417, 'tweet_count': 5409, 'listed_count': 5}",,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,achodos,False,,,
1478499263818919936,,かにみそ,"{'followers_count': 14, 'following_count': 32, 'tweet_count': 1035, 'listed_count': 0}",,社不レズ（23）,https://pbs.twimg.com/profile_images/1502620761642586119/GK8lQvxz_normal.jpg,False,anatanoai_,False,,,
45214391,,Higgins,"{'followers_count': 51, 'following_count': 229, 'tweet_count': 41, 'listed_count': 11}",,,https://pbs.twimg.com/profile_images/631849701487210496/CAlQVZXv_normal.jpg,False,timber7112,False,,,
833703109,,MATT,"{'followers_count': 127, 'following_count': 378, 'tweet_count': 13322, 'listed_count': 13}",,Matt with 2 tees!,https://pbs.twimg.com/profile_images/1478786870121279490/_zT75Mo5_normal.jpg,False,MattTwoTees,False,,meh....,
1036332884674727937,,Sarra 🦕,"{'followers_count': 116, 'following_count': 185, 'tweet_count': 10036, 'listed_count': 6}",https://t.co/OD7JiF7Oep,"She/her

attraversiamo
Please check out my art!!",https://pbs.twimg.com/profile_images/1491923209054306310/4Rw-sur8_normal.jpg,False,kiwiadores,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OD7JiF7Oep', 'expanded_url': 'http://blacklivesmatters.carrd.co', 'display_url': 'blacklivesmatters.carrd.co'}]}}",𝕖𝕣𝕠𝕕𝕒,1345417374707675141
68022998,,Manasi Kudtarkar,"{'followers_count': 16, 'following_count': 46, 'tweet_count': 157, 'listed_count': 1}",,,https://pbs.twimg.com/profile_images/2151325498/image_normal.jpg,False,mockingbird1010,False,,,
785918506671812610,,Ci,"{'followers_count': 74, 'following_count': 73, 'tweet_count': 4380, 'listed_count': 1}",,"It's me the devil, what are you gonna do about it?",https://pbs.twimg.com/profile_images/1195821165056581634/u6Iylxg-_normal.jpg,False,MickCollins22,False,,Wirral,
20652674,,Randall,"{'followers_count': 630, 'following_count': 702, 'tweet_count': 70181, 'listed_count': 19}",,"News, sport, technology and anything else that interests me.",https://pbs.twimg.com/profile_images/675509211195805696/0ytd3gbI_normal.jpg,False,randallgill,False,,Here and there,
1318550171932889092,,James,"{'followers_count': 119, 'following_count': 168, 'tweet_count': 7405, 'listed_count': 0}",,"(she/her) 
alt for #BiggBossTamil",https://pbs.twimg.com/profile_images/1490980360926076929/BhqLZuAx_normal.jpg,False,willsendmemest1,False,"{'description': {'hashtags': [{'start': 19, 'end': 33, 'tag': 'BiggBossTamil'}]}}",,
1507350639130554375,,svsedna,"{'followers_count': 3, 'following_count': 33, 'tweet_count': 275, 'listed_count': 0}",,retired to wine country.,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,svsedna1,False,,,
993078593663127553,,Deok sun,"{'followers_count': 69, 'following_count': 84, 'tweet_count': 2064, 'listed_count': 0}",,Strangled soul! Living like deok in a way!🙃,https://pbs.twimg.com/profile_images/1490634726528278528/UMPZRD42_normal.jpg,False,sung_deoksun,False,,,
297210490,,𝓅 𝓇 𝒾 𝓂 𝓈 .🧚,"{'followers_count': 521, 'following_count': 816, 'tweet_count': 8836, 'listed_count': 1}",,Hoping for more good days 🥰 tryin’ to be happy on my own 💃🏻,https://pbs.twimg.com/profile_images/1222003999055826945/NH9tt3oB_normal.jpg,False,primafw,False,,"Jakarta Selatan, DKI Jakarta",1307313488860049408
252965026,,Romain Dawood,"{'followers_count': 22, 'following_count': 169, 'tweet_count': 3113, 'listed_count': 1}",,,https://pbs.twimg.com/profile_images/3462153315/b08bf94e48fa7ad3ec660a29c14bb420_normal.jpeg,False,GreenMCMXCII,False,,"Pittsburgh, PA",662148287223480320
918262634,,jeff klagenberg,"{'followers_count': 315, 'following_count': 318, 'tweet_count': 2767, 'listed_count': 13}",https://t.co/wT3zMpHmwO,"Data Strategist & Photographer @Lumendata #MDM #DataGovernance #photo https://t.co/3pRIBQMo7K
https://t.co/VxRR93FGte",https://pbs.twimg.com/profile_images/509987798133125122/s55Tdl-r_normal.jpeg,False,jeff_klagenberg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wT3zMpHmwO', 'expanded_url': 'https://www.linkedin.com/in/jeff-klagenberg', 'display_url': 'linkedin.com/in/jeff-klagen…'}]}, 'description': {'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/3pRIBQMo7K', 'expanded_url': 'http://www.klagenberg.net/datapundit/', 'display_url': 'klagenberg.net/datapundit/'}, {'start': 94, 'end': 117, 'url': 'https://t.co/VxRR93FGte', 'expanded_url': 'http://politicalmadman.news', 'display_url': 'politicalmadman.news'}], 'hashtags': [{'start': 42, 'end': 46, 'tag': 'MDM'}, {'start': 47, 'end': 62, 'tag': 'DataGovernance'}, {'start': 63, 'end': 69, 'tag': 'photo'}], 'mentions': [{'start': 31, 'end': 41, 'username': 'Lumendata'}]}}","Half Moon Bay, CA",
48725014,,Elle,"{'followers_count': 147, 'following_count': 167, 'tweet_count': 25736, 'listed_count': 11}",https://t.co/ssr42ygHXH,Mostly I just love to RT aka steal what others are so clever to tweet...,https://pbs.twimg.com/profile_images/595614637611036672/XyG2PX33_normal.jpg,False,elledutton,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ssr42ygHXH', 'expanded_url': 'http://instagram.com/elledutton21', 'display_url': 'instagram.com/elledutton21'}]}}",Atlanta Georgia,
481828800,,chang•u,"{'followers_count': 49, 'following_count': 198, 'tweet_count': 7298, 'listed_count': 0}",,"face.the.sun
SVT 4th Full-length Album
Release: 05.27.2022",https://pbs.twimg.com/profile_images/1515848719748399106/ftQZc5Ua_normal.jpg,False,ketyuuup,False,,"Kidapawan City, Soccsksargen",
765337054968422400,,N.,"{'followers_count': 321, 'following_count': 692, 'tweet_count': 15450, 'listed_count': 0}",https://t.co/prD8ubk7WK,livin’ and learnin’ | she/her,https://pbs.twimg.com/profile_images/1358906169381818369/RnNCaJnl_normal.jpg,False,najknows,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/prD8ubk7WK', 'expanded_url': 'http://najyawilliams.com', 'display_url': 'najyawilliams.com'}]}}",United States,1488641103477809154
104905825,,Yuly Guzmán 💕,"{'followers_count': 643, 'following_count': 451, 'tweet_count': 39218, 'listed_count': 8}",https://t.co/riYnFWK7RS,"Administradora. Me encanta la música, leer, Monaguense, VinoTinto,Magallanera  y Cule .Orgullosamente Venezolana",https://pbs.twimg.com/profile_images/1501871118302466053/v2_CjLdQ_normal.jpg,False,Yuly_Guzman,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/riYnFWK7RS', 'expanded_url': 'http://Instagram.com/yulymguzman', 'display_url': 'Instagram.com/yulymguzman'}]}}",Maturin-Venezuela,
110858981,,Raymond 🏴,"{'followers_count': 52, 'following_count': 589, 'tweet_count': 1823, 'listed_count': 0}",,"F.A.M. .L.Y.
Agnostic.
Misophonia.
Lonely.
#YNWA",https://pbs.twimg.com/profile_images/1436639187747282953/gWO08TUy_normal.jpg,False,RaymondOnIsland,False,"{'description': {'hashtags': [{'start': 43, 'end': 48, 'tag': 'YNWA'}]}}",Malaysia,
1460993138,,idkokbei,"{'followers_count': 14, 'following_count': 357, 'tweet_count': 1450, 'listed_count': 0}",,"*Nothing ventured, nothing gained*",https://pbs.twimg.com/profile_images/3716096709/55492e27dd77042d363b5888f9021986_normal.jpeg,False,idkokbei1,False,,,
25188669,,Allen Ivermectin,"{'followers_count': 1258, 'following_count': 881, 'tweet_count': 15588, 'listed_count': 21}",,I like to argue so I sent myself to law school. | LSU | TxSU | Cowboys | IG: legallyxbrown,https://pbs.twimg.com/profile_images/1503804359167074305/SPPJW7Mj_normal.jpg,False,AlllThatJazz,False,,dallas. ,1434928169967030274
1262815921825026054,,Bob Jorgensen,"{'followers_count': 1839, 'following_count': 1819, 'tweet_count': 12315, 'listed_count': 5}",,Comedian. Warrior Poet. World’s Greatest D&D Player.,https://pbs.twimg.com/profile_images/1458545998452695041/qswFva6G_normal.jpg,False,bobjcomedy,False,,"Lincoln, NE",1485379216929693708
112145240,,Ayan Goswami-অয়ন গোস্বামী,"{'followers_count': 58, 'following_count': 30, 'tweet_count': 1558, 'listed_count': 0}",https://t.co/2cgJAJsX1w,My views....my Perspectives...!!!,https://pbs.twimg.com/profile_images/1024462208896589826/euy-dorI_normal.jpg,False,Ayansays,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2cgJAJsX1w', 'expanded_url': 'http://www.ayanzthoughtspace.blogspot.in/', 'display_url': 'ayanzthoughtspace.blogspot.in'}]}}","Chandigarh, India",
198197552,,アナターはモット はーげる,"{'followers_count': 329, 'following_count': 697, 'tweet_count': 1791, 'listed_count': 3}",,毛根撲滅運動中/スロットで浮いた分を米国株にぶち込み中/気分でスロットの批評する,https://pbs.twimg.com/profile_images/1437747940856983555/degJduli_normal.jpg,False,shimicorrn,False,,東京都,1515506688270680070
906178225541234688,,🌷,"{'followers_count': 1, 'following_count': 42, 'tweet_count': 1730, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1296833287701184512/U5eRIFLQ_normal.jpg,False,ammthmh,False,,,960386209548652544
767284463529185280,,Wencateisch,"{'followers_count': 40, 'following_count': 304, 'tweet_count': 8079, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1483728105735077891/wOBnb9Ah_normal.jpg,False,venkatesh4849,False,,,
1272138056,,🐠,"{'followers_count': 76, 'following_count': 435, 'tweet_count': 54224, 'listed_count': 1}",,後悔を先読みしたいマン,https://pbs.twimg.com/profile_images/983657982784241665/r3AUt1Fr_normal.jpg,False,tamenam,False,,,
931711499009216514,,𝓝𝓪𝓱𝓾𝓮𝓵,"{'followers_count': 618, 'following_count': 540, 'tweet_count': 11537, 'listed_count': 0}",https://t.co/qldggsdj8v,vivo por Louis Tomlinson.   he/they,https://pbs.twimg.com/profile_images/1519561555641352192/SNQZvq7X_normal.jpg,False,frannnpc,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qldggsdj8v', 'expanded_url': 'https://www.instagram.com/00frannahuel/', 'display_url': 'instagram.com/00frannahuel/'}]}}","Misiones, Argentina",1271336207268614144
28966593,,Ottilie Nichols,"{'followers_count': 101, 'following_count': 376, 'tweet_count': 2067, 'listed_count': 0}",,I try not to make any claims these days. But I have no respect for coarseness or arrogance. Compassion and insight are what I admire and strive for.,https://pbs.twimg.com/profile_images/1476678354682081280/MEvbgd2n_normal.jpg,False,Comicdomino,False,,"Wellington City, New Zealand",
