id,name,protected,url,verified,public_metrics,description,profile_image_url,pinned_tweet_id,username,entities,location
352933900,penny ✨,False,,False,"{'followers_count': 536, 'following_count': 150, 'tweet_count': 44254, 'listed_count': 2}",eeeeee she/her,https://pbs.twimg.com/profile_images/1291717490679013378/l9uURsGK_normal.jpg,1.0694274976017613e+17,haikcutie,,Wangal land
551825444,サイレン,False,,False,"{'followers_count': 212, 'following_count': 231, 'tweet_count': 75730, 'listed_count': 4}",FALLOUT/SSBU(ガノン/リンク/テリー/ベレス)/yooka laylee/the outer worlds/ポケモン/etc,https://pbs.twimg.com/profile_images/1318547964852342786/gvfPgvAa_normal.jpg,,__SILEN__,,ニューカリフォルニア共和国
527660070,Elena Salvatella,False,,False,"{'followers_count': 136, 'following_count': 206, 'tweet_count': 1064, 'listed_count': 2}",Estudiante de Administración y Dirección de empresas.,https://pbs.twimg.com/profile_images/1002875561637707776/4PSJb68x_normal.jpg,,ElenaSalvatella,,"Zaragoza, España"
2195721342,David A Nissen,False,,False,"{'followers_count': 75, 'following_count': 160, 'tweet_count': 10805, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000742414506/676eec0d925ba258852f541f0ccbb4fa_normal.jpeg,,davidanissen,,
140248533,びたみん,False,,False,"{'followers_count': 593, 'following_count': 633, 'tweet_count': 36520, 'listed_count': 33}",✋パオ 砦と呼ばれたオタクたちの1人。軽率に新幹線に乗ってるオタク。現場があればどこへでも。舞台とかうたとギターの上手なフレンズのおにーさんのライブによく行く雑食オタク。主にニチアサタイムに荒ぶるオタク。これからも6人を好きでいたい。💙💜💚❤️🧡💛,https://pbs.twimg.com/profile_images/923888779533750272/6_oA-HPn_normal.jpg,1.4858739437265472e+18,vitamin_xxx,,こころのなか。
1068420446,랄라 주접계,False,,False,"{'followers_count': 0, 'following_count': 107, 'tweet_count': 17869, 'listed_count': 0}",혼잣말. 팔로x.,https://pbs.twimg.com/profile_images/1511563155951869953/37oblLl2_normal.jpg,1.4343386702495375e+18,diary_trash,,
973113611437535232,銀佐 Gincho,False,,False,"{'followers_count': 74, 'following_count': 118, 'tweet_count': 3153, 'listed_count': 1}",銀佐(gîn-chó͘)1994年生，基隆人，現居台北市，認為台灣是獨立的國家，應該擺脫中華體系的控制，2021年開始認真用推特，這是主帳用於收看地緣政治與台灣議題的評論。,https://pbs.twimg.com/profile_images/1498233783958396930/QGMp9nTN_normal.png,,gincho94,,"Keelung City, Taiwan"
4165801,細馬宏通,False,https://t.co/Pg2AFg8mVg,False,"{'followers_count': 10683, 'following_count': 1601, 'tweet_count': 37907, 'listed_count': 318}",にゃーにゃー言うにゃ。「うたのしくみ 増補完全版」「いだてん噺」「ELAN入門」「二つの『この世界の片隅で』」「ミッキーはなぜ口笛を吹くのか」「介護するからだ」「今日の『あまちゃん』から」「浅草十二階」「絵はがきの時代」「絵はがきのなかの彦根」その他。かえる目で作詞・作曲・ボーカル。アイコンはマメイケダ画伯描く。,https://pbs.twimg.com/profile_images/1508086519893925890/aTWEyf-0_normal.jpg,1.3717967123988111e+18,kaerusan,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Pg2AFg8mVg', 'expanded_url': 'http://12kai.com/manga/', 'display_url': '12kai.com/manga/'}]}}",
1517022389154226176,Gokul Venu Sreebindu,False,https://t.co/Itp2q3CVlL,False,"{'followers_count': 16, 'following_count': 46, 'tweet_count': 18, 'listed_count': 0}",Earth Scientist | PhD candidate at @MonashEAE & @iitbombay,https://pbs.twimg.com/profile_images/1517023695633805312/I07LmgtM_normal.jpg,1.5195335373217137e+18,gokul_geo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Itp2q3CVlL', 'expanded_url': 'https://gokulvs.com', 'display_url': 'gokulvs.com'}]}, 'description': {'mentions': [{'start': 35, 'end': 45, 'username': 'MonashEAE'}, {'start': 48, 'end': 58, 'username': 'iitbombay'}]}}",Australia
1507248420817633280,ً,False,,False,"{'followers_count': 17, 'following_count': 28, 'tweet_count': 288, 'listed_count': 0}",katla and wordle daily tweets,https://pbs.twimg.com/profile_images/1514994445099618304/Lullf8Dc_normal.jpg,,12O193,,
876035957845262336,سجاد,False,,False,"{'followers_count': 425, 'following_count': 972, 'tweet_count': 14763, 'listed_count': 2}","episte-ilm. ustad, talibe-ilm; musings on society and politics. poetry.",https://pbs.twimg.com/profile_images/876040756653207552/mGoz1xHu_normal.jpg,1.4617138310765445e+18,SajjadHussyn,,
33592793,Annette Freeman,False,,False,"{'followers_count': 328, 'following_count': 1011, 'tweet_count': 2490, 'listed_count': 7}","Real Estate Investor. Fmr.Producer NBC News. Fmr Adj Prof Columbia Univ J-School. Single mom,student of Egyptian mysticsm, scholar of new thought.",https://pbs.twimg.com/profile_images/437976385651363842/4X3i6kOT_normal.jpeg,,annettemfreeman,,"Brooklyn, NY"
23175819,Mr. Thomas,False,,False,"{'followers_count': 262, 'following_count': 1050, 'tweet_count': 9687, 'listed_count': 8}",Changing the world one person at a time.,https://pbs.twimg.com/profile_images/856666323820138496/-tdOEED5_normal.jpg,,thomaco,,Birmingham
1341742675431546880,sellyn☻,False,,False,"{'followers_count': 451, 'following_count': 611, 'tweet_count': 25242, 'listed_count': 0}","(˶‾᷄ ⁻̫ ‾᷅˵) she/her, army dnf",https://pbs.twimg.com/profile_images/1466409232765362182/AkxVxYqN_normal.jpg,,kiimchi_jjigae,,Stay St.
949105332776722432,みささぎみつき🐺🟢🍑🎀🍅,False,https://t.co/FOv2IQlSKv,False,"{'followers_count': 427, 'following_count': 500, 'tweet_count': 78022, 'listed_count': 33}","RT多め／DD／活動者さんへのリプ中心／i→@_0lll_x／h→@oekakimukulo696
／成人済／
代理ちゃん資料（代理はフリ素！）→https://t.co/4sbNgmX4Kz／psr垢→@mi_mi_psr",https://pbs.twimg.com/profile_images/1509586373329952772/nfyNNdKw_normal.jpg,1.456600371359404e+18,cos_cos551,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FOv2IQlSKv', 'expanded_url': 'http://twpf.jp/cos_cos551', 'display_url': 'twpf.jp/cos_cos551'}]}, 'description': {'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/4sbNgmX4Kz', 'expanded_url': 'https://twitter.com/_0lll_x/status/1427283910946217986?s=19', 'display_url': 'twitter.com/_0lll_x/status…'}], 'mentions': [{'start': 22, 'end': 30, 'username': '_0lll_x'}, {'start': 33, 'end': 49, 'username': 'oekakimukulo696'}, {'start': 102, 'end': 112, 'username': 'mi_mi_psr'}]}}",#みつきさん内線です
260510507,Ephriam Gadsby,False,,False,"{'followers_count': 16, 'following_count': 62, 'tweet_count': 287, 'listed_count': 2}",sometimes there are things I need to say and most of them are what I think.,https://pbs.twimg.com/profile_images/534087557307695104/nPLgnoLf_normal.jpeg,,ephriamgadsby,,somewhere i have not travelled
611743359,Toni,False,https://t.co/uS7t5FNNtZ,False,"{'followers_count': 387, 'following_count': 304, 'tweet_count': 2559, 'listed_count': 14}","Should've grown up by now - haven't. I watch too much comedy, read too many books and listen to too much David Bowie ★",https://pbs.twimg.com/profile_images/1469811920052146179/xoCEgZwh_normal.jpg,1.3787002798944543e+18,Cage_Nerd,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uS7t5FNNtZ', 'expanded_url': 'http://www.randomacts.org', 'display_url': 'randomacts.org'}]}}","Manchester, England"
3282501042,Alllliiiyyy,False,,False,"{'followers_count': 13, 'following_count': 19, 'tweet_count': 44, 'listed_count': 0}",| she/her | 18 |,https://pbs.twimg.com/profile_images/1515599825663770624/T9KlQZeF_normal.jpg,,allysonn003,,
2446088616,Sav ⚡️,False,,False,"{'followers_count': 558, 'following_count': 545, 'tweet_count': 5830, 'listed_count': 0}",they think i’m a bit odd,https://pbs.twimg.com/profile_images/1514099099116654594/NZGTBuR7_normal.jpg,1.3230103375626322e+18,_slimsav,,hogwarts 
1075993553044594688,Darsini Manikandan,False,,False,"{'followers_count': 57, 'following_count': 96, 'tweet_count': 693, 'listed_count': 0}",Curious. Very curious.,https://pbs.twimg.com/profile_images/1318151122104709120/xv79eGgu_normal.jpg,,darsini_D,,
130433338,헤키루,False,https://t.co/sb8EvdzaaO,False,"{'followers_count': 596, 'following_count': 487, 'tweet_count': 743277, 'listed_count': 0}","화려한 식탁의 헤키루

취미로 간간히 사진 찍고 영화보고 그러고 다닙니다.

요즘은 새사진 찍으러 다니고 있어요.",https://pbs.twimg.com/profile_images/1326496245343379456/jXGXV33H_normal.jpg,9.815203591270564e+17,_Hekiru,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sb8EvdzaaO', 'expanded_url': 'https://kadena.tistory.com', 'display_url': 'kadena.tistory.com'}]}}",돈까스 가게
776978347473588224,ま っ か ゎ,False,https://t.co/Ggtw5cFoxy,False,"{'followers_count': 211, 'following_count': 228, 'tweet_count': 15042, 'listed_count': 2}",フットワーク軽めでいきたい,https://pbs.twimg.com/profile_images/1233693036770512896/2BeeW2fr_normal.jpg,,QOL_0_,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ggtw5cFoxy', 'expanded_url': 'http://xn--p8jke3hlngb.com', 'display_url': 'てきとうになにか.com'}]}}",菊71→防67
11166122,fukuit 🌤️,False,,False,"{'followers_count': 201, 'following_count': 447, 'tweet_count': 19692, 'listed_count': 14}",1971年生まれ / 元基幹系SE / 元Web屋 / 元DB屋 / 元バイオインフォマティクスの人 / 元がん研究者 / 元AI関連のニュースや技術などを知ったかぶりをして社内の人に解説する担当者 / 現事務職見習い兼職場のパソコン係,https://pbs.twimg.com/profile_images/881086541359071233/5-IpaSq3_normal.jpg,,fukuit,,Japan
1506001745889144832,Charlie Taylor,False,,False,"{'followers_count': 2, 'following_count': 49, 'tweet_count': 37, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1506001840562966539/DNXYcRX-_normal.png,,ctaylor6482,,
128174266,つかまる,False,https://t.co/xRvF1mgMu8,False,"{'followers_count': 829, 'following_count': 341, 'tweet_count': 35678, 'listed_count': 28}","Ingress緑エージェントのニンジャ。
ニンジャ、ナンデ！？
くぐたすで連載していた「くすりのはなし」を2019年からblogにも掲載",https://pbs.twimg.com/profile_images/1392964614929846276/Myl_T_v8_normal.jpg,,tsukamatta,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xRvF1mgMu8', 'expanded_url': 'https://tsukamaru.blogspot.com/?m=1', 'display_url': 'tsukamaru.blogspot.com/?m=1'}]}}",島とか山とか
156222637,Kadir Bayram,False,,False,"{'followers_count': 290, 'following_count': 684, 'tweet_count': 10208, 'listed_count': 2}","27/06/2026

koskoca feneri ne hale getirdiniz..",https://pbs.twimg.com/profile_images/1447909745071960066/z2ZIN2Be_normal.jpg,1.178015921316741e+18,escamilllo,,"İzmir, Türkiye"
727074361966882816,loonakepi rooter 💍🩸,False,,False,"{'followers_count': 503, 'following_count': 305, 'tweet_count': 85498, 'listed_count': 16}",HYO’s ‘DEEP’ in stores soon | (she/they) | 18 | asian | eng + kh | sb to unf,https://pbs.twimg.com/profile_images/1515576210067431425/RwU3KHqc_normal.jpg,1.520264370701615e+18,yutingie,,mainly clcidleloona + ggs
730908258500640768,あいうえお,False,,False,"{'followers_count': 58, 'following_count': 253, 'tweet_count': 27006, 'listed_count': 0}",(･ω･)＜広島人京都嫁を貰う。息子大好き過ぎパパもどき。カープとゲーム、ものづくり,https://pbs.twimg.com/profile_images/1507513264510750725/euA6GbQq_normal.jpg,1.4115909207266632e+18,Lion_Highbridge,,広島市
1427386248000331776,Mir0ska,False,,False,"{'followers_count': 36, 'following_count': 76, 'tweet_count': 1284, 'listed_count': 0}","Fürchtet doch nicht so sehr den Tod und mehr das unzulängliche Leben. (Brecht)
In der Dunkelheit der Finalisierung wirst du enden. (?unbekannt)",https://pbs.twimg.com/profile_images/1507895860688048128/wUDRbbpn_normal.jpg,,Mir0ska,,
11210752,shivashivashiva.in,False,https://t.co/KkVNydcexZ,False,"{'followers_count': 1134, 'following_count': 1299, 'tweet_count': 4778, 'listed_count': 128}","Digital Product Design #Brand #UX strategist - #content, #ecommerce, #mobile, #social and #advertising. #startups mentor.",https://pbs.twimg.com/profile_images/1168055474706513927/Xl18wM___normal.jpg,,beingshivashiva,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KkVNydcexZ', 'expanded_url': 'http://www.shivashivashiva.in', 'display_url': 'shivashivashiva.in'}]}, 'description': {'hashtags': [{'start': 23, 'end': 29, 'tag': 'Brand'}, {'start': 30, 'end': 33, 'tag': 'UX'}, {'start': 47, 'end': 55, 'tag': 'content'}, {'start': 57, 'end': 67, 'tag': 'ecommerce'}, {'start': 69, 'end': 76, 'tag': 'mobile'}, {'start': 78, 'end': 85, 'tag': 'social'}, {'start': 90, 'end': 102, 'tag': 'advertising'}, {'start': 104, 'end': 113, 'tag': 'startups'}]}}",India
2371627646,えのっち,False,,False,"{'followers_count': 267, 'following_count': 505, 'tweet_count': 7054, 'listed_count': 3}",七戸在住の新人厩務員。ポケカなりゲームなり馬（競走馬）なり雑多な事を適当に呟く人です。まじめ組,https://pbs.twimg.com/profile_images/1115048212170072064/cN0vLOzE_normal.jpg,1.5003817789217956e+18,WwwSuto,,
113573043,ヨチロー,False,,False,"{'followers_count': 795, 'following_count': 336, 'tweet_count': 12024, 'listed_count': 55}",読書/チェロ/市民オケ/大相撲/将棋/ギター/ポケGO/楽譜製作/日本史/宇宙物理/SF,https://pbs.twimg.com/profile_images/1521636460725555206/hqVpPDOn_normal.jpg,,yochiroooooo,,深谷シティフィルハーモニー管弦楽団
16396324,sorcerer86,False,http://t.co/M6aG8lwcim,False,"{'followers_count': 358, 'following_count': 1152, 'tweet_count': 46958, 'listed_count': 46}","You can choose teaching that, yes there are monsters and it’s ok to be afraid of them, but it’s not okay to let them win. And it’s not ok to be one. - CM/JJ",https://pbs.twimg.com/profile_images/479279943202123776/dyWRKkwv_normal.jpeg,,sorcerer86,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/M6aG8lwcim', 'expanded_url': 'http://www.sorcerer86.de', 'display_url': 'sorcerer86.de'}]}}",BAU Headquarter Quantico
553188779,aby🐈‍⬛,False,,False,"{'followers_count': 280, 'following_count': 338, 'tweet_count': 4173, 'listed_count': 0}",🐾⁰⁵⁸ || SB19. Felip. cats. and a bit of everything else,https://pbs.twimg.com/profile_images/1513159103929253892/fubpyUzA_normal.jpg,,abycat__,,
143548225,minoríAbsoluta,False,,False,"{'followers_count': 115, 'following_count': 430, 'tweet_count': 11202, 'listed_count': 5}",En la ola que surge del último suspiro de un segundo. Inmortal hasta que se demuestre lo contrario. Gamer oldschool. Beer lover. Muy del humor absurdo.,https://pbs.twimg.com/profile_images/1260887944933539841/HQVeTpwm_normal.jpg,,minoriAbsoluta,,Valencia
19307735,Norma Ballingall 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺,False,,False,"{'followers_count': 3805, 'following_count': 2684, 'tweet_count': 58627, 'listed_count': 4}","Lifelong Scottish Independence supporter and pro EU. Users of the juvenile terms Krankie, Snatz, Nippy, etc. will be blocked, I have no time for idiots or bots.",https://pbs.twimg.com/profile_images/1408410717296988160/EGrkbwZ5_normal.jpg,,Balr0g,,Scotland
180722470,じゃんばるじゃん,False,,False,"{'followers_count': 28, 'following_count': 62, 'tweet_count': 11792, 'listed_count': 0}",はやくいけ、はやくいけ、見失わないうちに。,https://pbs.twimg.com/profile_images/1311959428476727298/mxsRzV9m_normal.jpg,,J_M_Valjean,,
106736254,Shifali Jain,False,,False,"{'followers_count': 48, 'following_count': 507, 'tweet_count': 910, 'listed_count': 1}",Working as a Sr VP with axis Bank. Had a long stint of 20 years in HDFC. Forte has been in the govt and PSU space. Love to take challenges head on.,https://pbs.twimg.com/profile_images/1504147156155830276/sBdS_4xg_normal.jpg,1.498526520909783e+18,shifalijain,,"New Delhi, India"
3102863498,Rameez Javed,False,,False,"{'followers_count': 22, 'following_count': 2, 'tweet_count': 613, 'listed_count': 0}",Family + Work,https://pbs.twimg.com/profile_images/1317207069523464192/daeZkpjU_normal.jpg,1.347861211702956e+18,javedmrameez,,Colombo
109731491,Kate B.,False,https://t.co/mJckOhRM2H,False,"{'followers_count': 409, 'following_count': 283, 'tweet_count': 7208, 'listed_count': 12}",girl with red maleta,https://pbs.twimg.com/profile_images/1514492352534298625/TJMTArNU_normal.jpg,,keibiol,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mJckOhRM2H', 'expanded_url': 'http://redmaleta.com', 'display_url': 'redmaleta.com'}]}}",Queen City of the South
1074563743919542272,Ozanyan,False,,False,"{'followers_count': 253, 'following_count': 333, 'tweet_count': 13919, 'listed_count': 0}",Beşiktaş - Dersim - İdil ve Cem'in babası 🏁✌️,https://pbs.twimg.com/profile_images/1404895358732451846/wC-206k8_normal.jpg,1.4262293066283786e+18,Cemido1903,,
148138103,Mel chell,False,,False,"{'followers_count': 370, 'following_count': 628, 'tweet_count': 17007, 'listed_count': 2}",🏳️‍🌈🍷🎭💙,https://pbs.twimg.com/profile_images/1511731808253136911/64zaV6Ff_normal.jpg,1.1192521377651466e+18,Melchell2,,"Newcastle-under-Lyme, England"
1302627056262422528,🐤.nn 🎀,False,,False,"{'followers_count': 13, 'following_count': 173, 'tweet_count': 15862, 'listed_count': 0}","Don’t need your heart just need your hands ,, 🎈 💚————GOT7———— 🐤",https://pbs.twimg.com/profile_images/1365361428752867331/bvZMngxI_normal.jpg,1.3500962507255644e+18,nongmiumm,,"Bangkok, Thailand"
577139167,Дача Товарища Саахова,False,,False,"{'followers_count': 1962, 'following_count': 311, 'tweet_count': 201230, 'listed_count': 17}","характер добрый, ласковый, очень люблю чёрный шоколад, от звуков саксофона, теряю волю☝🏼использование материалов из моего аккаунта в СМИ ТОЛЬКО ПО СОГЛАСОВАНИЮ",https://pbs.twimg.com/profile_images/1481663078215389194/7J_fYkyg_normal.jpg,1.5009197601203364e+18,verbluZonka,,"Нефтеюганск- Тюмень, Россия"
1709943446,あきと,False,https://t.co/dU09Em4rJC,False,"{'followers_count': 540, 'following_count': 493, 'tweet_count': 28120, 'listed_count': 13}",映画好きと言いながら、鑑賞作品数は多くないです💧/たまに料理、たまにボードゲーム/社会人5年目/みんな、マジで眼は大事にしような,https://pbs.twimg.com/profile_images/1389596994293829647/PzznCykS_normal.jpg,6.774829916275958e+17,AkitoXwing,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dU09Em4rJC', 'expanded_url': 'https://peing.net/ja/akitoxwing?event=0', 'display_url': 'peing.net/ja/akitoxwing?…'}]}}",
259125225,#MiguelÁngel💜🤍,False,,False,"{'followers_count': 191, 'following_count': 375, 'tweet_count': 12378, 'listed_count': 0}",🟣⚪🟣⚪🟣 𝕿𝖊𝖒𝖊𝖉 𝖆 𝖑𝖆 𝕹𝖎𝖊𝖇𝖑𝖆 🟣⚪🟣⚪🟣,https://pbs.twimg.com/profile_images/1519004269042622467/LW_PIPg7_normal.jpg,1.1410849971657523e+18,miguel_pucela,,
291954014,taranakiweddings,False,http://t.co/yc3XWlMPy0,False,"{'followers_count': 227, 'following_count': 71, 'tweet_count': 2770, 'listed_count': 6}","Lover of all things wedding, supporting and promoting local businesses and services, tweeting and blogging about beautiful wedding things!",https://pbs.twimg.com/profile_images/378800000564815042/4371cd50bde5a1e45c17a760140690ca_normal.jpeg,,taranakiwedding,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/yc3XWlMPy0', 'expanded_url': 'http://www.taranakiweddings.com', 'display_url': 'taranakiweddings.com'}]}}",Taranaki
45951577,山中昌弘,False,https://t.co/S0k5B0FTbf,False,"{'followers_count': 1207, 'following_count': 1616, 'tweet_count': 117211, 'listed_count': 80}",宇宙（仕事もその方面）・歴史・戦史好き、艦船属性。SFはハードが好みでアニメ好きな亥年。豊田高専→某重工。愛知在住。既婚子供有。♂先の戦争を時系列で振り返る「85年前の今日」を準備中。ポケGOフレンドコード 3701 4707 9258,https://pbs.twimg.com/profile_images/1397506556292304898/GlvL9cjg_normal.jpg,,yamanak,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/S0k5B0FTbf', 'expanded_url': 'http://twilog.org/yamanak', 'display_url': 'twilog.org/yamanak'}]}}",濃尾平野の何処か
1477003622449917952,san,False,,False,"{'followers_count': 2066, 'following_count': 191, 'tweet_count': 1331, 'listed_count': 3}",i’m always thinking about love and feminism,https://pbs.twimg.com/profile_images/1481225602304655364/PaOn6t5-_normal.jpg,1.481274676567425e+18,ndsnas,,
1206489342534795264,Kuma.san,False,,False,"{'followers_count': 1042, 'following_count': 786, 'tweet_count': 14778, 'listed_count': 2}",ニシン,https://pbs.twimg.com/profile_images/1288795238857707520/FCQNWR2G_normal.png,1.5129521016260854e+18,sxxll_bxxr,,ワニ
860144434431873024,Moustafa Raouf,False,,False,"{'followers_count': 61, 'following_count': 47, 'tweet_count': 457, 'listed_count': 1}",وإذا ضربت فأوجع فإن العاقبة واحدة,https://pbs.twimg.com/profile_images/1314980036940894210/6QB3LMcH_normal.jpg,,MoustafaRaouf2,,
45925469,Aygül Bilgi Cavusogl,False,https://t.co/NeaBJivD6N,False,"{'followers_count': 636, 'following_count': 591, 'tweet_count': 15126, 'listed_count': 29}","interested in marketing,social media,marketing comm.now in Uk. Son zmnlarda sadece blog yazarı :)",https://pbs.twimg.com/profile_images/745647457556635649/4JM-swHc_normal.jpg,,AygulBilgi,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NeaBJivD6N', 'expanded_url': 'http://www.gezigurmeguzellik.com', 'display_url': 'gezigurmeguzellik.com'}]}}","Banbury, England"
1069615314,monique 🌿,False,https://t.co/Yr2OZBLJaf,False,"{'followers_count': 1185, 'following_count': 1022, 'tweet_count': 13584, 'listed_count': 14}","mexican/cypriot | graduate worker, woc feminist educator, historian, writer working towards liberation | phd’ing @yale_history | she/her ♉️(☼☽) ♓️(↑)",https://pbs.twimg.com/profile_images/1435800858789302277/vaK6IOYu_normal.jpg,1.2785000346198057e+18,mfulysses,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Yr2OZBLJaf', 'expanded_url': 'https://mfulysses.weebly.com/', 'display_url': 'mfulysses.weebly.com'}]}, 'description': {'mentions': [{'start': 113, 'end': 126, 'username': 'yale_history'}]}}",Quinnipiac Territory
1467888400858497024,Eastside Paul,False,,False,"{'followers_count': 247, 'following_count': 305, 'tweet_count': 2777, 'listed_count': 0}","T3! Tigers Trivia Time!
Coming Spring of 2022.
Follow along and enjoy challenging Baseball trivia featuring The Detroit Tigers.",https://pbs.twimg.com/profile_images/1470779642546118656/DIZCPA_3_normal.jpg,1.5047989907889234e+18,Paulie95163888,,CKLW! The Motor City
1068420446,랄라 주접계,False,,False,"{'followers_count': 0, 'following_count': 107, 'tweet_count': 17869, 'listed_count': 0}",혼잣말. 팔로x.,https://pbs.twimg.com/profile_images/1511563155951869953/37oblLl2_normal.jpg,1.4343386702495375e+18,diary_trash,,
1440945277003698176,Adhithya Anand,False,,False,"{'followers_count': 0, 'following_count': 62, 'tweet_count': 61, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1460752269096349696/JtUChkGT_normal.jpg,,adhithyaa81,,"Pondicherry, India"
265159028,マンダム,False,https://t.co/GGv6oGOK9K,False,"{'followers_count': 925, 'following_count': 389, 'tweet_count': 43893, 'listed_count': 0}",偽物忍者 。いろんなとこにマンガ投稿したりしてます。主に「忍(しのび)ねぇ」今は「よい子わるい子ふたりっ子」↓ご用の方はこちらまで。↓ mandam_alpacapybara@yahoo.co.jp,https://pbs.twimg.com/profile_images/1377441042975260677/cjIlLSXO_normal.jpg,,mandamsan,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GGv6oGOK9K', 'expanded_url': 'https://www.pixiv.net/member.php?id=2292081', 'display_url': 'pixiv.net/member.php?id=…'}]}}",ヨースター島
269394836,🇺🇦 Putin is an insane war criminal 🇺🇦,False,,False,"{'followers_count': 157, 'following_count': 971, 'tweet_count': 6926, 'listed_count': 3}","Sad truths:
We waste more potential than we realize. 

Weltbürger, Papa, 'Bürgerlobbyist' und fauler Perfektionist.",https://pbs.twimg.com/profile_images/1412460076858814472/kh3ybPV-_normal.jpg,1.462040932409348e+18,Ver_Nunft,,"Aschaffenburg, Deutschland"
1382299551038636032,chanh 🍋 finals :(,False,https://t.co/xMitF6BVKr,False,"{'followers_count': 78, 'following_count': 85, 'tweet_count': 4815, 'listed_count': 1}",#SHINJI: maybe the real neon genesis evangelion: the end of evangelion was the friends we made along the way; CBYF,https://pbs.twimg.com/profile_images/1506385673015681026/mm4Ust6q_normal.jpg,,gawnyus,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xMitF6BVKr', 'expanded_url': 'http://ganyuzzz.carrd.co', 'display_url': 'ganyuzzz.carrd.co'}]}, 'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'SHINJI'}]}}","20, she they he (cam in viet)"
1280035907588911104,dj horsecock | 15 | 17 | 43,False,https://t.co/Ji7KvJMUkV,False,"{'followers_count': 550, 'following_count': 450, 'tweet_count': 56593, 'listed_count': 3}",believer of rom-communism,https://pbs.twimg.com/profile_images/1517616038082400256/1vHLg5aZ_normal.jpg,1.516515210248528e+18,wonpilesque,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ji7KvJMUkV', 'expanded_url': 'https://curiouscat.me/wonpilesques', 'display_url': 'curiouscat.me/wonpilesques'}]}}",21 | she/her | 🇲🇾 
275099849,Randall Tomes,False,https://t.co/xFVUzpD4nC,False,"{'followers_count': 8, 'following_count': 91, 'tweet_count': 85, 'listed_count': 0}",".Net Web Developer, jazz blues musician. Acoustic original music on YouTube and https://t.co/xFVUzpD4nC.",https://pbs.twimg.com/profile_images/1506894116382253059/JZlr0IPU_normal.jpg,,randalltomes2,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xFVUzpD4nC', 'expanded_url': 'http://randalltomes.com', 'display_url': 'randalltomes.com'}]}, 'description': {'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/xFVUzpD4nC', 'expanded_url': 'http://randalltomes.com', 'display_url': 'randalltomes.com'}]}}",Central Florida
60368025,ヒデキ感激ホールディングス,False,,False,"{'followers_count': 528, 'following_count': 512, 'tweet_count': 86378, 'listed_count': 47}",京都⇔USA 8月4日生 10年間いたアメリカより帰国。スポーツ観戦（NFLMLBWWE競馬サッカーテニス) BonJovi 映画 フェルメール全点踏破が目標（現在20/37） BMW TOEIC NY-CHI-LA-SD-KYOTO-TOKYO→HAWAII,https://pbs.twimg.com/profile_images/1221977743568408577/K1oA_6qs_normal.jpg,1.4084704827063296e+18,hideki0706,,"Los Angeles, CA"
103925321,🦇🕸️Kiikaboo🕸️🦇,False,,False,"{'followers_count': 54, 'following_count': 87, 'tweet_count': 25825, 'listed_count': 0}","30yo lesbian ✌️Mostly Star Trek, Dead by Daylight, LoL, personal rants/vents and art🖖💜 She/Her",https://pbs.twimg.com/profile_images/1187668280334569472/I0wMUsbD_normal.jpg,1.0775967831387955e+18,ActualAndorian,,"Norrtälje, Sweden"
967072601301426176,Shobana_Murthi,False,,False,"{'followers_count': 26, 'following_count': 54, 'tweet_count': 1361, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1501842670716846083/LBoEEm2x_normal.jpg,1.2110134178776883e+18,murthi_shobana,,
