,id,profile_image_url,entities,url,public_metrics,username,protected,name,description,pinned_tweet_id,location,verified
1375219297992204289,,https://pbs.twimg.com/profile_images/1522236544656019456/TOTT3_Tq_normal.jpg,,,"{'followers_count': 166, 'following_count': 90, 'tweet_count': 5303, 'listed_count': 2}",twiIightbIue,False,🕊 jaise,(18+) i can’t throw a goddamn rock without hitting some fictional dude named edward,1512587892559945737,24 • any pronouns tbh,False
3000889809,,https://pbs.twimg.com/profile_images/1496758559467524102/CO9HStYV_normal.jpg,,,"{'followers_count': 37956, 'following_count': 37876, 'tweet_count': 430728, 'listed_count': 3}",RaeMargaret61,False,Robbin ¯\(ツ) ⁄ ¯ 💉💉💉💉 🇺🇦 🇺🇦 🇺🇦 🌻🌻🌻,There are two ways to be fooled One to believe what isn't true! The other is to refuse to believe what is true! No Bio No Follow! NO DM’s 🌊🌊,1454457995329474569,Somewhere Out There in WI,False
20193504,,https://pbs.twimg.com/profile_images/1514989350492446725/c8bHXg2x_normal.jpg,"{'description': {'hashtags': [{'start': 46, 'end': 56, 'tag': 'CreweAlex'}], 'mentions': [{'start': 27, 'end': 43, 'username': 'BritishBirdgang'}]}}",,"{'followers_count': 1221, 'following_count': 1643, 'tweet_count': 105995, 'listed_count': 47}",FourKingAwesome,False,Tom.,Arizona Cardinals fan (aka @BritishBirdgang). #CreweAlex supporter. Paramore fanboy/Hayley Williams simp. Gaming. Vegan. Wrestling. Views my own.,,Loserville.,False
39935935,,https://pbs.twimg.com/profile_images/1515198772560551938/3LI4KZCA_normal.jpg,,,"{'followers_count': 1108, 'following_count': 944, 'tweet_count': 47940, 'listed_count': 34}",olivewhippet,False,😺CRAZY CAT LADY😼,"Cats, politics, Hip Hop and US sports for some inexplicable reason. Fluent in the Sailor tongue. May contain traces of alcohol",948915752047861760,North West Tasmania,False
355550760,,https://pbs.twimg.com/profile_images/1467892874314502155/nc0MwSTY_normal.jpg,"{'description': {'mentions': [{'start': 101, 'end': 115, 'username': 'Cardiff_Rugby'}, {'start': 117, 'end': 128, 'username': 'VallecasRU'}]}}",,"{'followers_count': 425, 'following_count': 726, 'tweet_count': 14851, 'listed_count': 16}",Ga_Collins,False,Gareth Rhys Collins 🇺🇦🇺🇦🇺🇦,Proud Dad to Emma & Sara and husband to Sonia; Welsh expat; teacher; 3x European final attender with @Cardiff_Rugby. @VallecasRU touch player & U-10s coach,,Madrid,False
27975896,,https://pbs.twimg.com/profile_images/1220198140/-h_normal.gif,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/tE8v7EMB9m', 'expanded_url': 'http://www.facebook.com/richard.renes', 'display_url': 'facebook.com/richard.renes'}]}}",http://t.co/tE8v7EMB9m,"{'followers_count': 267, 'following_count': 1125, 'tweet_count': 7361, 'listed_count': 0}",RichardRenes,False,Richard Renes,Motorsport/music/Rotterdam/architecture/photography/modelbuilding/single/technology/Neutral Good,,"Rotterdam, the Netherlands",False
142975396,,https://pbs.twimg.com/profile_images/1502340816056070157/-pGy8JOv_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Dfl8gaYamj', 'expanded_url': 'https://www.youtube.com/channel/UC2A3-dHIxmdmWSiQMqtTFTw', 'display_url': 'youtube.com/channel/UC2A3-…'}]}}",https://t.co/Dfl8gaYamj,"{'followers_count': 1094, 'following_count': 831, 'tweet_count': 324484, 'listed_count': 24}",roseguy64,False,Xavier,"I Am Soca |  Follow on YouTube |  IG: roseguy64 

When I get sad, I stop being sad and be awesome instead. True story.",525472666485272576,"ÜT: 18.025459,-76.846511",False
1338045718888665091,,https://pbs.twimg.com/profile_images/1519734255345147905/-8yeq_2Z_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Sq9LpYVU0R', 'expanded_url': 'https://youtu.be/n3zsoX7bRlc', 'display_url': 'youtu.be/n3zsoX7bRlc'}]}}",https://t.co/Sq9LpYVU0R,"{'followers_count': 187, 'following_count': 177, 'tweet_count': 10390, 'listed_count': 0}",milu99_,False,"mi13th,, :D",otaku romántica fumaporro,,soledad o quilla?,False
1053641630455074816,,https://pbs.twimg.com/profile_images/1365324411373551624/lY-KNVVe_normal.jpg,,,"{'followers_count': 35, 'following_count': 500, 'tweet_count': 625, 'listed_count': 0}",41kr__,False,ً🪩,,1294411208850919426,,False
3021151200,,https://pbs.twimg.com/profile_images/1513968409188335616/gq16zg0U_normal.jpg,,,"{'followers_count': 336, 'following_count': 2668, 'tweet_count': 13705, 'listed_count': 1}",HamdaniNaser,False,Naser Hamdani,ہم تو انسان کا بے ساختہ پن مانگتے ہیں۔۔۔,,"Islamabad, Pakistan",False
295207101,,https://pbs.twimg.com/profile_images/1408564920292200450/FKCNovG5_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YjYdegK8QI', 'expanded_url': 'https://www.tacoschacosandjesus.com/', 'display_url': 'tacoschacosandjesus.com'}]}}",https://t.co/YjYdegK8QI,"{'followers_count': 680, 'following_count': 3292, 'tweet_count': 24966, 'listed_count': 10}",malnonne,False,Mallory Nonnemaker,"Accused of harboring the secret mine craft club. Mom of Twins. Theatre Educator/Advocate. She/Her/Hers. Black Lives Matter. Sautee, GA ➡️Alexandria, VA.",,"Alexandria, VA",False
1239618976969351170,,https://pbs.twimg.com/profile_images/1520126980322217985/VXSsSJnn_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wp7WNP10Tl', 'expanded_url': 'https://twitch.tv/punchyladrue', 'display_url': 'twitch.tv/punchyladrue'}]}}",https://t.co/wp7WNP10Tl,"{'followers_count': 73, 'following_count': 103, 'tweet_count': 5379, 'listed_count': 0}",punchyladrue,False,lyns 🌙 ✨,"i strongly identify as nancy drew, harley quinn, and that pirate fairy from the tinkerbell movie, in that i am nosy, unhinged, and incredibly bisexual. she/her.",1521656097404301312,,False
990773858088218624,,https://pbs.twimg.com/profile_images/1517286994090594304/lei1kQix_normal.jpg,,,"{'followers_count': 61, 'following_count': 118, 'tweet_count': 5987, 'listed_count': 0}",jacindak13,False,jacinda,she/her. i’m doing good,1486909297703456768,minnesoooota ,False
248856346,,https://pbs.twimg.com/profile_images/1384358129681321988/2StyKOKF_normal.jpg,,,"{'followers_count': 298, 'following_count': 452, 'tweet_count': 12089, 'listed_count': 1}",bluejaydave,False,David Olson,He/His. Black Lives Still Matter. 27. 7w6. Joe Burrow stan. Rock Climber. Curler 🥌,,"Dallas, TX",False
940578955370823685,,https://pbs.twimg.com/profile_images/1520129944210313216/7Xv8PGAH_normal.jpg,,,"{'followers_count': 618, 'following_count': 460, 'tweet_count': 40921, 'listed_count': 2}",vkoalo,False,koalo,ENFJ | me gusta el café y la B no es de bicicleta ♐,1444042277068935169,,False
1020545446685696000,,https://pbs.twimg.com/profile_images/1523214441294274560/NAOOrsbV_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qt4SnyofRc', 'expanded_url': 'https://www.videothekenkind.de/', 'display_url': 'videothekenkind.de'}]}}",https://t.co/qt4SnyofRc,"{'followers_count': 172, 'following_count': 391, 'tweet_count': 6579, 'listed_count': 3}",videothekenkind,False,B A S T I B O I,Level 37.,,"Wittenberg, Lutherstadt, Deuts",False
2784373426,,https://pbs.twimg.com/profile_images/515256047141785600/zTEp3Cwi_normal.png,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3q7nhjoAyw', 'expanded_url': 'http://mfc.im/Snowie1969', 'display_url': 'mfc.im/Snowie1969'}]}}",https://t.co/3q7nhjoAyw,"{'followers_count': 231, 'following_count': 268, 'tweet_count': 12260, 'listed_count': 10}",1969Snowie,False,Snowie 1969,18+ Camsite perv and personality/ Neutral Good/ Dutch/ Architecture/ Photography/ Motorsports,,The Netherlands,False
2787151046,,https://pbs.twimg.com/profile_images/1460171386450759682/b30DaXcL_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vBB8VDD3A0', 'expanded_url': 'http://foxcarolina.com', 'display_url': 'foxcarolina.com'}]}, 'description': {'mentions': [{'start': 17, 'end': 33, 'username': 'foxcarolinanews'}, {'start': 51, 'end': 65, 'username': 'CUTigervision'}]}}",https://t.co/vBB8VDD3A0,"{'followers_count': 713, 'following_count': 4628, 'tweet_count': 17797, 'listed_count': 18}",NotNotStephen,False,Stephen McCormack,News Producer at @foxcarolinanews - 2015 Clemson & @CUTigervision Alum - 2017 TCTC Media Arts Production Alum - Opinions are my own - he/him,953748094432301056,"Greenville, SC",False
105624891,,https://pbs.twimg.com/profile_images/1184318830539132928/J4-F8rNN_normal.jpg,"{'description': {'hashtags': [{'start': 124, 'end': 131, 'tag': 'GoBlue'}, {'start': 132, 'end': 143, 'tag': 'OnePursuit'}]}}",,"{'followers_count': 542, 'following_count': 1438, 'tweet_count': 55132, 'listed_count': 22}",ZachMyles,False,Zach 🇺🇦,"Country music & sports fan, Swiftie, Starbucks addict, rescue dog advocate, Hufflepuff. I once made Anna Kendrick so happy. #GoBlue #OnePursuit",1189751509665406977,"Murfreesboro, TN",False
2954617300,,https://pbs.twimg.com/profile_images/1504209031564611589/6XJWL3pj_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sIbp2MjBFo', 'expanded_url': 'https://www.instagram.com/paulabarbero8/?hl=es', 'display_url': 'instagram.com/paulabarbero8/…'}]}}",https://t.co/sIbp2MjBFo,"{'followers_count': 331, 'following_count': 633, 'tweet_count': 14161, 'listed_count': 2}",PauliBarbero,False,PaulaBarbero,lloro y protesto mucho :( ⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀🧠 ⇆ 🫀,1461694208994127887,"Salamanca, España",False
142063767,,https://pbs.twimg.com/profile_images/1375124510362333193/-k_SR9Fn_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/T3bKjj8g9e', 'expanded_url': 'http://www.facebook.com/netfileos', 'display_url': 'facebook.com/netfileos'}]}}",https://t.co/T3bKjj8g9e,"{'followers_count': 141, 'following_count': 434, 'tweet_count': 3927, 'listed_count': 2}",nester_net,False,Nester Woodsome,ex-Freelance Photographer.,,"ChiangMai, Thailand",False
3719362337,,https://pbs.twimg.com/profile_images/1518137695423369217/k-0dTIVW_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/T0rV7H4Wam', 'expanded_url': 'https://youtube.com/channel/UCdt7yUM1LyESukd20J1MCOA', 'display_url': 'youtube.com/channel/UCdt7y…'}]}, 'description': {'hashtags': [{'start': 9, 'end': 14, 'tag': 'JAKE'}]}}",https://t.co/T0rV7H4Wam,"{'followers_count': 830, 'following_count': 503, 'tweet_count': 16007, 'listed_count': 25}",brockskingdom,False,Meadow,✩‧₊* : ･ #JAKE Meadow is really cool guys ･ : *₊‧✩ ˗ˋ୨.* ☆ Sam and Colby Followed 12/30/20 ☆ *.୧ˊ˗ (she/her || 19),1501431747631845377,,False
2467413540,,https://pbs.twimg.com/profile_images/637746829661179904/dPpPgXC1_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ow8ay5Ls3O', 'expanded_url': 'http://jorvikangler.blogspot.com', 'display_url': 'jorvikangler.blogspot.com'}]}}",https://t.co/Ow8ay5Ls3O,"{'followers_count': 849, 'following_count': 780, 'tweet_count': 8526, 'listed_count': 3}",JorvikAngler,False,Steve Cook,All-round Angler,,Kingdom of Northumbria,False
17750659,,https://pbs.twimg.com/profile_images/1496871978371887112/eTzFVqcC_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KpmhGbaVtr', 'expanded_url': 'https://pinkgranite.blogspot.com/', 'display_url': 'pinkgranite.blogspot.com'}]}}",https://t.co/KpmhGbaVtr,"{'followers_count': 610, 'following_count': 2325, 'tweet_count': 62461, 'listed_count': 67}",PinkGranite,False,Lee,"Wife, Auntie, Poet, Artist, Photographer, Writer, Blogger, Editor, Digi-Scrapper, Sewer, Storyteller, Kinworker, She/Her ✡️",700732165881921536,Massachusetts,False
169470733,,https://pbs.twimg.com/profile_images/1522508687406886912/SUj1dpfQ_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZW3ZhirrL2', 'expanded_url': 'http://arifunplugged4u.blogspot.com', 'display_url': 'arifunplugged4u.blogspot.com'}]}, 'description': {'urls': [{'start': 44, 'end': 67, 'url': 'https://t.co/olLncZIwxD', 'expanded_url': 'https://www.instagram.com/arif_m_a_k', 'display_url': 'instagram.com/arif_m_a_k'}], 'hashtags': [{'start': 113, 'end': 120, 'tag': 'Techie'}, {'start': 121, 'end': 133, 'tag': 'ProudIndian'}, {'start': 134, 'end': 138, 'tag': 'SRK'}, {'start': 139, 'end': 143, 'tag': 'KKR'}]}}",https://t.co/ZW3ZhirrL2,"{'followers_count': 2830, 'following_count': 1708, 'tweet_count': 49674, 'listed_count': 51}",mdarifkhan87,False,Arif,"Main Zindagi Ka Saath Nibhata Chala Gaya..

https://t.co/olLncZIwxD

Capturing life in Words, Bytes and Pixels.

#Techie #ProudIndian #SRK #KKR",1500921298230611968,Bangalore,False
1377594733,,https://pbs.twimg.com/profile_images/703639635956736004/y-fgKRCH_normal.jpg,,,"{'followers_count': 210, 'following_count': 395, 'tweet_count': 14199, 'listed_count': 1}",RosaManchobas,False,RosaMaría Manchobas,"Aquí estic, professora de matemàtiques a secundaria, ment oberta i amiga dels meus amics (i tambe una mica o molt friki)",,,False
378624371,,https://pbs.twimg.com/profile_images/1076548738422837250/OFHjs3aO_normal.jpg,,,"{'followers_count': 111, 'following_count': 880, 'tweet_count': 4089, 'listed_count': 1}",fsjuanes,False,fsj,,,,False
104834738,,https://pbs.twimg.com/profile_images/798168114135527424/N1UMhQ2-_normal.jpg,,,"{'followers_count': 73, 'following_count': 552, 'tweet_count': 783, 'listed_count': 1}",Platt222,False,Chris Platt,,,,False
519821465,,https://pbs.twimg.com/profile_images/998610749881630720/fFcl6xbW_normal.jpg,,,"{'followers_count': 229, 'following_count': 404, 'tweet_count': 4209, 'listed_count': 2}",RaGeSlpev,False,Slpev,"Padre,  no persona. Proyecto de nada.",,zaragoza,False
10810272,,https://pbs.twimg.com/profile_images/717630333949227008/d0pqfAED_normal.jpg,,,"{'followers_count': 459, 'following_count': 717, 'tweet_count': 7181, 'listed_count': 29}",ashleyemma,False,ashleyemma,"Web Developer. Gamer. All-round Geek. Also, wants to be a Mermaid.",,"Durham, England",False
377650567,,https://pbs.twimg.com/profile_images/1594032601/image_normal.jpg,,,"{'followers_count': 26, 'following_count': 105, 'tweet_count': 642, 'listed_count': 2}",Readingprncess,False,Readingprincess,,,,False
2476942701,,https://pbs.twimg.com/profile_images/937824894078849025/CzLQKUbM_normal.jpg,,,"{'followers_count': 335, 'following_count': 563, 'tweet_count': 6538, 'listed_count': 1}",AlisonGlasspool,False,Alison Glasspool 🧡,"Own thoughts & views, often with inspiration from others. Activist and Campaigner, self-employed charity consultant & grant-writing specialist",1519405948477095937,,False
900581576,,https://pbs.twimg.com/profile_images/1521840678959038464/Wdc8-U4W_normal.jpg,,,"{'followers_count': 232, 'following_count': 287, 'tweet_count': 8184, 'listed_count': 2}",CrisFH9,False,Cristina FH,"Del 94.
Enfermera.
Vive, sonríe más y ¡mima mucho!",738328014853902336,,False
79274417,,https://pbs.twimg.com/profile_images/1219023483507826689/QMv_Izs3_normal.jpg,"{'description': {'hashtags': [{'start': 43, 'end': 66, 'tag': 'GreenshawLearningTrust'}, {'start': 100, 'end': 108, 'tag': 'WomenEd'}, {'start': 139, 'end': 149, 'tag': 'Talk2meMH'}], 'mentions': [{'start': 118, 'end': 128, 'username': 'WomenEdSW'}]}}",,"{'followers_count': 4153, 'following_count': 4476, 'tweet_count': 12882, 'listed_count': 50}",redhappyshoes,False,Nat Wilcox 👠 🚺🖊,"Proud Headteacher of Yate Academy, part of #GreenshawLearningTrust PP| NPQH | MFL AST | Huge fan of #WomenEd | RL for @WomenEdSW Views own #Talk2meMH",1247564667469402115,"Clevedon, England",False
2353614133,,https://pbs.twimg.com/profile_images/1504634661393383425/HFSY67gr_normal.jpg,,,"{'followers_count': 1153, 'following_count': 1070, 'tweet_count': 52140, 'listed_count': 17}",4stickers,False,Buck Fiden,"Roll Tide! Fishing, Hunting, Cattle, Conservative. Disgruntled NASCAR fan, auburn hater.",,"Alabama, USA",False
354740813,,https://pbs.twimg.com/profile_images/1416364773718044675/xWTGxaZq_normal.jpg,,,"{'followers_count': 418, 'following_count': 2201, 'tweet_count': 25985, 'listed_count': 6}",jessetto,False,Rob Jessett,Footy. Music and Trainees,,england,False
1092696822,,https://pbs.twimg.com/profile_images/1283967861946548224/-Cik1UqF_normal.jpg,,,"{'followers_count': 54, 'following_count': 71, 'tweet_count': 14951, 'listed_count': 3}",MacReady41,False,Matt Sullivan,he/him,,"Virginia Beach, Va",False
60002493,,https://pbs.twimg.com/profile_images/1374159148032606214/n1YRWti2_normal.jpg,,,"{'followers_count': 800, 'following_count': 958, 'tweet_count': 123394, 'listed_count': 2}",Axito9,False,Gus 🍄,,1232056944468385795,"Lima, Perú",False
882071076125237248,,https://pbs.twimg.com/profile_images/1370494092774412293/vULcIITj_normal.jpg,,,"{'followers_count': 25, 'following_count': 160, 'tweet_count': 4681, 'listed_count': 1}",ChiTownFanboy,False,ChiTownFanboy,,,"Chicago, IL",False
120968707,,https://pbs.twimg.com/profile_images/1469392875616030722/pWuHfxPD_normal.jpg,"{'description': {'hashtags': [{'start': 99, 'end': 107, 'tag': 'RipCity'}]}}",,"{'followers_count': 885, 'following_count': 1404, 'tweet_count': 104951, 'listed_count': 28}",racquetball54,False,David Yepiz,"From So Cal , love to play racquetball, lives in the PacNw Padres, Blazers fan former Chargers fan.#RipCity Served on a nuclear sub.",,Pacific NW,False
73940893,,https://pbs.twimg.com/profile_images/1257654893822783489/coXWeB5p_normal.jpg,,,"{'followers_count': 633, 'following_count': 564, 'tweet_count': 19315, 'listed_count': 2}",LiloChoisH,False,Lilo Chois ❤,Planeadora y ejecutora de mis proyectos. De la mano de Dios todo lo puedo!,735429355950735361,,False
41871447,,https://pbs.twimg.com/profile_images/1467683492918091778/wtpSd6OV_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/P6Ho1KR99t', 'expanded_url': 'http://KHQA.com', 'display_url': 'KHQA.com'}]}}",https://t.co/P6Ho1KR99t,"{'followers_count': 20701, 'following_count': 21521, 'tweet_count': 223649, 'listed_count': 118}",ChrisDuerr,False,Chris Duerr,KHQA Sports Director. Mizzou Grad. Proud Father. Surprisingly spry Grandpa. Perpetually vexed Sacramento Kings fan. “I got things to do before I fade away”,1190643262064865283,"Quincy, IL",True
1943087750,,https://pbs.twimg.com/profile_images/1408304375223750662/FIzLwsNh_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bCbEGoNXtC', 'expanded_url': 'https://brittchenteale.carrd.co', 'display_url': 'brittchenteale.carrd.co'}]}, 'description': {'urls': [{'start': 125, 'end': 148, 'url': 'https://t.co/OGwJttKBmr', 'expanded_url': 'http://onlyfans.com/fapcakesenpai', 'display_url': 'onlyfans.com/fapcakesenpai'}], 'mentions': [{'start': 45, 'end': 59, 'username': 'fapcakesenpai'}, {'start': 72, 'end': 82, 'username': 'fappukeki'}, {'start': 95, 'end': 109, 'username': 'britchenteale'}]}}",https://t.co/bCbEGoNXtC,"{'followers_count': 31557, 'following_count': 457, 'tweet_count': 22817, 'listed_count': 121}",BrittChenteale,False,brittany,18+ creator // cat lady // ken burns stan // @fapcakesenpai 18+ acct // @fappukeki art acct // @britchenteale backup acct // https://t.co/OGwJttKBmr,1420912287486025728,fansly.com/fapcakesenpai,False
1144517233827336193,,https://pbs.twimg.com/profile_images/1483827795532947458/fXZRAmVU_normal.jpg,,,"{'followers_count': 421, 'following_count': 529, 'tweet_count': 4175, 'listed_count': 4}",Albaaricoqueee,False,Albaa,•Navegando por un mundo donde sobre hipocresía•-AMANIM🧚🏻‍♀️🤖,1483746758765203458,,False
1021490292875251714,,https://pbs.twimg.com/profile_images/1484730755657908227/-xxMJEq5_normal.jpg,"{'description': {'mentions': [{'start': 69, 'end': 83, 'username': 'DieHumanisten'}, {'start': 118, 'end': 131, 'username': 'Jedipedia_de'}, {'start': 134, 'end': 145, 'username': 'PolitikGVM'}]}}",,"{'followers_count': 199, 'following_count': 625, 'tweet_count': 3659, 'listed_count': 0}",tobias_raum,False,Tobias Raum/TobiThrawn,"Mainly on Twitter for Star Wars, Movies in general, Music, Politics (@DieHumanisten) & Eintracht Frankfurt. Podcasts: @Jedipedia_de & @PolitikGVM",1476231352248897542,"21, he/him",False
780157956,,https://pbs.twimg.com/profile_images/2541649667/hyqz8rmqeceasqib6n8h_normal.jpeg,,,"{'followers_count': 294, 'following_count': 311, 'tweet_count': 6333, 'listed_count': 0}",JPolajnar,False,Jernej Polajnar,"human, biologist, Wikimedian, geek 🇸🇮",,,False
3058776558,,https://pbs.twimg.com/profile_images/1411446613134958595/cGYpbuHe_normal.jpg,,,"{'followers_count': 82, 'following_count': 77, 'tweet_count': 365, 'listed_count': 0}",galpalnat,False,natalie,Awesome and Cool,,,False
300754674,,https://pbs.twimg.com/profile_images/1388887073306955776/7y0dU4EI_normal.jpg,,,"{'followers_count': 43, 'following_count': 164, 'tweet_count': 406, 'listed_count': 1}",saravarasgarcia,False,Sara Varas,,,Macondo,False
960181237154566144,,https://pbs.twimg.com/profile_images/1421155776501096454/pHnGWCLY_normal.jpg,,,"{'followers_count': 31, 'following_count': 125, 'tweet_count': 1188, 'listed_count': 0}",localdad_,False,christine barstanski,Lost in conversation and useless at Scrabble.,,He/Him,False
51557441,,https://pbs.twimg.com/profile_images/1200892319/Chimpanzee-Head_normal.jpg,,,"{'followers_count': 128, 'following_count': 516, 'tweet_count': 7570, 'listed_count': 3}",monGrelTiger,False,Greg,"accountant, author, trainer, naturalist, chess master, liar

“My life has been full of terrible misfortunes, most of which never happened” - Michel de Montaigne",,"Nashville, Tennessee",False
757131835,,https://pbs.twimg.com/profile_images/1306497310336208896/6K5tQvm7_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sarFASevks', 'expanded_url': 'https://www.instagram.com/dandependel/', 'display_url': 'instagram.com/dandependel/'}]}, 'description': {'mentions': [{'start': 23, 'end': 35, 'username': 'dependeldia'}, {'start': 53, 'end': 67, 'username': 'Sindy_Oficial'}]}}",https://t.co/sarFASevks,"{'followers_count': 996, 'following_count': 989, 'tweet_count': 25360, 'listed_count': 16}",DanDependel,False,DanDependel,Guitarra y cantante de @dependeldia - Guitarrista de @Sindy_Oficial - Dependel Game - Dependel Acorde,1296357031968935936,La luna,False
87554240,,https://pbs.twimg.com/profile_images/1393486296979546114/aU5QiZ6B_normal.jpg,"{'description': {'urls': [{'start': 108, 'end': 131, 'url': 'https://t.co/9xk8Rj432T', 'expanded_url': 'http://louderthanwar.com', 'display_url': 'louderthanwar.com'}]}}",,"{'followers_count': 205, 'following_count': 532, 'tweet_count': 1029, 'listed_count': 0}",thealbs,False,Brian McCabe,"Music, tech, campervans, productivity nerdiness and other middle aged stuff going on. I also host a show on https://t.co/9xk8Rj432T Radio from time to time.",,"Cheshire, UK",False
1372580574926303237,,https://pbs.twimg.com/profile_images/1510698978131673093/ovoFtR-W_normal.jpg,,,"{'followers_count': 17, 'following_count': 198, 'tweet_count': 12472, 'listed_count': 0}",onestepfoeward,False,anne 🫧,dtqk | she/her {they/them ok too!} | 20,1482520098178887680,,False
1485732239904325641,,https://pbs.twimg.com/profile_images/1485759396328218625/N5cRkyrF_normal.jpg,,,"{'followers_count': 8, 'following_count': 24, 'tweet_count': 102, 'listed_count': 0}",DubrocChristia1,False,Christian Dubroc,love life!!!! Bama 25’ ΣΧ,,,False
38010826,,https://pbs.twimg.com/profile_images/1372437675198844930/1CsiVJ6-_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XwJ4jp7Jq8', 'expanded_url': 'https://events.parkinsons.org.uk/s/4903/5889', 'display_url': 'events.parkinsons.org.uk/s/4903/5889'}]}}",https://t.co/XwJ4jp7Jq8,"{'followers_count': 185, 'following_count': 417, 'tweet_count': 2689, 'listed_count': 10}",powsyl,False,Lisa Powlesland,Doing more of what makes me happy. DHT in Kent.,,Kent,False
1244679734761488387,,https://pbs.twimg.com/profile_images/1493084575232364544/XODNFDmD_normal.jpg,,,"{'followers_count': 397, 'following_count': 3677, 'tweet_count': 14467, 'listed_count': 4}",i_am_Itch,False,Chief Life✌🏿 #EndSARS🇳🇬,"I Came| I Saw| I Left

¤20/10/2020¤",1319507070052409345,Hamunaptra,False
1485680556197220353,,https://pbs.twimg.com/profile_images/1500885628329897984/7-JTc9QQ_normal.jpg,,,"{'followers_count': 12, 'following_count': 102, 'tweet_count': 233, 'listed_count': 0}",MdeMadreymuje,False,M de Madre Y de Mujer,,,,False
715791693249953794,,https://pbs.twimg.com/profile_images/1479693177317642242/X92Ll-NB_normal.jpg,,,"{'followers_count': 249, 'following_count': 947, 'tweet_count': 3729, 'listed_count': 1}",bch219,False,benjamin,,724529102544318464,,False
909849202557095938,,https://pbs.twimg.com/profile_images/1430146064611528705/VCvrL4CB_normal.jpg,,,"{'followers_count': 132, 'following_count': 163, 'tweet_count': 2434, 'listed_count': 2}",luisa_castejon,False,Luisa Castejón 🇪🇸 ♥️💜,Profesora Formación  Vial,,"Cartagena, Spain",False
202411127,,https://pbs.twimg.com/profile_images/1496725465532452870/qtk2PJH3_normal.jpg,,,"{'followers_count': 149, 'following_count': 475, 'tweet_count': 16111, 'listed_count': 2}",CptnMayhem,False,Anthony 🇺🇦,"I shout into the void here about politics, religion, and sports. It's therapeutic 😀 All tweets my own.",931657079802167297,,False
1508500047817850881,,https://pbs.twimg.com/profile_images/1508500306564370450/Sh_jAjit_normal.jpg,,,"{'followers_count': 312, 'following_count': 86, 'tweet_count': 262, 'listed_count': 1}",Kyorashiii,False,Kyorashi,"Just your local 25 year old pan femboy doing femboy-y things 🙈 Sleepiness is a mood, love following other femboys
SFW, block if you make NSFW comments",1514474229391056896,,False
1312328962983550977,,https://pbs.twimg.com/profile_images/1312329422255652864/wDO4LRES_normal.jpg,,,"{'followers_count': 56, 'following_count': 31, 'tweet_count': 392, 'listed_count': 0}",PlatonicThough,False,Aaron,gay and poor. mostly gay.,1516834825231032328,they/them,False
480059294,,https://pbs.twimg.com/profile_images/1461369818913857540/v9MItbfl_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nZ8vUNCft4', 'expanded_url': 'https://linktr.ee/AfterDinnerConversations', 'display_url': 'linktr.ee/AfterDinnerCon…'}]}}",https://t.co/nZ8vUNCft4,"{'followers_count': 1064, 'following_count': 716, 'tweet_count': 34900, 'listed_count': 3}",ReigningBoss,False,Slayer of Fire Giant,Discipline. Dedication. Determination. Dollar and a Dream. Black Excellence. Success.🇬🇭,1041571293919891456,,False
