id,referenced_tweets,entities,conversation_id,lang,possibly_sensitive,reply_settings,text,public_metrics,author_id,context_annotations,created_at,source,in_reply_to_user_id,geo,attachments
1522158756649443328,,,1522158756649443328,en,False,everyone,"Wordle 320 6/6

⬛⬛⬛🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩
D’oh","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",27636789,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:22.000Z,Twitter for iPhone,,,
1522158740857888771,,,1522158740857888771,en,False,everyone,"Wordle 320 3/6

⬛⬛🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",23455765,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:18.000Z,Twitter for iPhone,,,
1522158731122950147,,,1522158731122950147,en,False,everyone,"Wordle 320 3/6

⬛🟩⬛⬛⬛
🟨🟩🟨🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2183691772,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:16.000Z,Twitter for iPhone,,,
1522158728770101248,,,1522158728770101248,ja,False,everyone,"Wordle 320 X/6
ぐすん
⬜⬜⬜🟨⬜
🟨⬜⬜🟩⬜
⬜🟩⬜🟩🟩
⬜⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1451468563,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:15.000Z,Twitter for iPhone,,,
1522158716946161664,,,1522158716946161664,en,False,everyone,"Wordle 320 4/6

⬜🟩🟨⬜🟨
🟨🟩⬜🟩⬜
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",94130420,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:13.000Z,Twitter Web App,,,
1522158713800466433,,,1522158713800466433,en,False,everyone,"Wordle 320 6/6

⬜⬜🟨⬜🟨
⬜⬜⬜🟨⬜
⬜⬜⬜⬜⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩

An odyssey but I got here!","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1081906727925223424,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:12.000Z,Twitter for Android,,,
1522158712651198466,,,1522158712651198466,en,False,everyone,"Arrrrgh!!!

Wordle 320 X/6

⬛🟩⬛⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",172340055,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:12.000Z,Twitter for iPad,,,
1522158707349790720,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/l9owOf6HY6', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 73, 'end': 84, 'tag': 'ポケモンWordle'}]}",1522158707349790720,ja,False,everyone,"ポケモンWordle 5/10

⬛⬛🟩⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟩🟩🟩🟩🟩

https://t.co/l9owOf6HY6
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",89450958,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-05T10:18:10.000Z,Twitter for iPhone,,,
1522158700554817538,"[{'type': 'replied_to', 'id': '1521803893503676416'}]",,1481225651650797569,en,False,everyone,"Wordle 320 5/6

⬛⬛⬛🟨🟨
🟨⬛⬛🟩⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",3237540839,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:09.000Z,Twitter for iPhone,3237540839,,
1522158699560808448,,,1522158699560808448,en,False,everyone,"Wordle 320 4/6

⬜⬜⬜🟨🟨
⬜🟨⬜⬜🟨
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",603724114,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:08.000Z,Twitter for iPad,,,
1522158694565396482,"[{'type': 'quoted', 'id': '1521950434558193666'}]","{'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/i0c19TL4xp', 'expanded_url': 'https://twitter.com/oreoag/status/1521950434558193666', 'display_url': 'twitter.com/oreoag/status/…'}]}",1522158694565396482,en,False,everyone,"Wordle 320 4/6

⬜⬜⬜🟩⬜
⬜🟨🟨⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩 https://t.co/i0c19TL4xp","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2951644193,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:07.000Z,Twitter Web App,,,
1522158694204588036,,"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/XEZ3lxAPSp', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",1522158694204588036,de,False,everyone,"Wördl 320 5/6 🔥2

⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛⬛🟨🟨🟨
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/XEZ3lxAPSp","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",973292765621694465,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:07.000Z,Twitter for Android,,,
1522158684083994626,,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",1522158684083994626,und,False,everyone,"#Wordle 320 4/6

⬜⬜⬜⬜🟨
🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1266945900489760768,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:05.000Z,Twitter Web App,,,
1522158673845538817,"[{'type': 'replied_to', 'id': '1522158146986430464'}]","{'mentions': [{'start': 0, 'end': 10, 'username': 'jayesstoo', 'id': '1375720916068532224'}]}",1522158146986430464,en,False,everyone,"@jayesstoo I have failed a few times but I got it today.  Wordle 320 3/6

⬜⬜⬜🟩⬜
⬜⬜🟨🟨🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2621717951,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:02.000Z,Twitter Web App,1375720916068532224,,
1522158667906265089,,,1522158667906265089,en,False,everyone,"Wordle 320 4/6

⬛⬛⬛⬛🟨
⬛🟩⬛⬛🟨
🟩🟩🟨⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1086111608,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:01.000Z,Twitter for iPhone,,,
1522158664894795777,"[{'type': 'replied_to', 'id': '1522085801043058690'}]","{'mentions': [{'start': 0, 'end': 8, 'username': 'Payteer', 'id': '14116882'}]}",1522085801043058690,en,False,everyone,"@Payteer My pattern, too. Now THAT word is an Americanism.

Wordle 320 X/6

⬜🟨⬜⬜🟨
⬜🟩⬜🟨⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1127998813178945536,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:18:00.000Z,Twitter for iPhone,14116882,,
1522158643470548992,"[{'type': 'replied_to', 'id': '1522083401422958593'}]","{'mentions': [{'start': 0, 'end': 8, 'username': 'Go_Yell', 'id': '34611431'}]}",1522083401422958593,en,False,everyone,"@Go_Yell Wordle 320 4/6

🟩🟨⬛🟨⬛
🟩⬛⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩
This one was  tough","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1142067425631805440,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:55.000Z,Twitter for Android,34611431,,
1522158631390699520,,,1522158631390699520,en,False,everyone,"… WTH?

Wordle 320 6/6

⬛🟨⬛⬛🟨
⬛⬛🟨⬛⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",345788072,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:52.000Z,Twitter for iPhone,,,
1522158620745601025,,,1522158620745601025,en,False,everyone,"Wordle 320 3/6

⬜⬜🟨⬜🟩
🟨🟩⬜⬜🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",386458946,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:50.000Z,Twitter for Android,,,
1522158617167904770,,,1522158617167904770,en,False,everyone,"Wordle 320 5/6

🟨⬜🟨⬜⬜
⬜⬜🟨🟨🟨
🟨🟩⬜🟩⬜
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩

Been seeing a lot of these lately","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",32470510,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:49.000Z,Twitter for iPhone,,,
1522158613988577281,,,1522158613988577281,en,False,everyone,"Wordle 320 3/6

⬜🟨⬜⬜🟨
🟨⬜⬜🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",564802081,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:48.000Z,Twitter for iPhone,,,
1522158610398453760,,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/vSNvDI4aYV', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1523164396175839233/PfuT0q9R?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1523164396175839233/PfuT0q9R?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",1522158610398453760,ja,False,everyone,"ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/vSNvDI4aYV
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",175451918,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-05T10:17:47.000Z,Twitter for Android,,,
1522158608208773121,,,1522158608208773121,en,False,everyone,"Calling bullshit on this one. This is a proper noun. Definitely wouldn’t count in Scrabble

 Wordle 320 6/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67001515,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '872578743771963392', 'name': 'Tabletop gaming', 'description': 'Board Games'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '872582852361072640', 'name': 'Scrabble', 'description': 'Scrabble'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1148230949382922240', 'name': 'Board games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:47.000Z,Twitter for iPhone,,,
1522158606996721668,,,1522158606996721668,en,False,everyone,"Wordle 320 6/6

⬜⬜⬜⬜⬜
⬜⬜🟨🟨🟨
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",323551231,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:46.000Z,Twitter for Android,,,
1522158602189819904,,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",1522158602189819904,en,False,everyone,"#Wordle 320 4/6

⬛🟨🟨⬛🟨
🟨🟨🟨⬛⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩

I be stupid like Homer Sim","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1498208307206520834,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:45.000Z,Twitter Web App,,,
1522158598146564096,"[{'type': 'replied_to', 'id': '1522041110209921024'}]","{'mentions': [{'start': 0, 'end': 9, 'username': 'JaneCaro', 'id': '92932981'}]}",1522041110209921024,en,False,everyone,"@JaneCaro No clues that would have changed that outcome! Just the lack of the draw. Wordle 320 6/6*

⬜🟨⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",783511177087295489,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:44.000Z,Twitter Web App,92932981,,
1522158590756331523,"[{'type': 'replied_to', 'id': '1522157608832020481'}]","{'mentions': [{'start': 0, 'end': 13, 'username': 'charley_ck14', 'id': '3286887050'}], 'hashtags': [{'start': 33, 'end': 43, 'tag': 'Wordle320'}]}",1522157608832020481,en,False,everyone,"@charley_ck14 Wordle 320 5/6 4/6 #Wordle320 
Another Odyssey 
⬛⬛⬛🟩⬛
⬛🟨⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",44440275,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:43.000Z,Twitter Web App,3286887050,{'place_id': '76c1bb41d3de7ff1'},
1522158579440132098,,,1522158579440132098,en,False,everyone,"Wordle 320 4/6

⬜⬜🟨🟨🟨
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",19760091,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:40.000Z,Twitter for iPhone,,,
1522158575166046208,,,1522158575166046208,en,False,everyone,"Wordle 320 4/6

⬛🟩⬛⬛🟨
🟨🟨⬛⬛⬛
🟩🟩🟨⬛🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15519641,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:39.000Z,Twitter for iPhone,,,
1522158572620156928,,,1522158572620156928,en,False,everyone,"Wordle 320 5/6

⬛⬛⬛⬛🟨
⬛🟩⬛⬛⬛
⬛🟩⬛🟩🟩
🟨🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",769240340675104768,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:38.000Z,Twitter for iPhone,,,
1522158570799833088,,,1522158570799833088,en,False,everyone,"Wordle 320 6/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",360693589,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:38.000Z,Twitter for iPhone,,,
1522158567721209857,,,1522158567721209857,en,False,everyone,"Wordle 320 5/6*

⬛🟨⬛⬛⬛
🟨⬛⬛🟨⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",250176982,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:37.000Z,Twitter for iPhone,,,
1522158567364694016,"[{'type': 'replied_to', 'id': '1521812535426564101'}]",,1499236222295752713,en,False,everyone,"it’s the fact that I started to use the word twice and didn’t 

Wordle 320 X/6

⬛🟨⬛🟩⬛
⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",27314664,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:37.000Z,Twitter for iPhone,27314664,,
1522158565305241600,,,1522158565305241600,en,False,everyone,"Wordle 320 2/6

⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1260691213553983488,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:36.000Z,Twitter for iPhone,,,
1522158562792910851,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/vW0GC5XYAu', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1522158562792910851,en,False,everyone,"Wordle (ES)  #119 4/6

⬜⬜🟨⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/vW0GC5XYAu","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2933673209,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:36.000Z,Twitter for iPhone,,,
1522158562302169089,,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KrUTjnsQ2y', 'expanded_url': 'http://HadejSlova.cz', 'display_url': 'HadejSlova.cz'}, {'start': 124, 'end': 147, 'url': 'https://t.co/wTpWKN3JBA', 'expanded_url': 'https://hadejslova.cz/', 'display_url': 'hadejslova.cz'}], 'hashtags': [{'start': 64, 'end': 75, 'tag': 'hadejSlova'}, {'start': 76, 'end': 83, 'tag': 'den110'}, {'start': 84, 'end': 90, 'tag': 'krok4'}]}",1522158562302169089,cs,False,everyone,"https://t.co/KrUTjnsQ2y den 110. [4/6]

🟩⬜⬜⬜⬜
🟩🟨⬜⬜⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩
#hadejSlova #den110 #krok4
Čas: 2min 7s
Česká verze Wordle
 https://t.co/wTpWKN3JBA","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",402207707,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:36.000Z,Twitter for Android,,,
1522158562159566850,,,1522158562159566850,en,False,everyone,"Wordle 320 4/6

⬛🟨⬛🟨⬛
⬛🟩⬛⬛🟨
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",177853642,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-05T10:17:36.000Z,Twitter for iPhone,,,
