id,description,url,verified,profile_image_url,location,username,entities,name,protected,public_metrics,pinned_tweet_id
1519300819.0,"Digs no-dig/jazz/haiku/bluegrass/bells et al. Past lives in envtl sciences, buddhist kempo, admin career, charity work, unpaid caring. Includes the kitchen sink",,False,https://pbs.twimg.com/profile_images/734790365090328576/Az0V1xPq_normal.jpg,"organic plot, Flegg Isle",fleetingflo,,~ Flo ~,False,"{'followers_count': 218, 'following_count': 2092, 'tweet_count': 4766, 'listed_count': 3}",
145610422.0,"Women's Rights crusader. Mother. Lawyer. Marathoner. Traveller. Fitness enthusiast. Feminism=Equality. Trying to change the world, one life at a time.",,False,https://pbs.twimg.com/profile_images/1144291754322976770/Qq-jT-UO_normal.jpg,Union of India,SwatySMalik,,SSM,False,"{'followers_count': 17907, 'following_count': 598, 'tweet_count': 90305, 'listed_count': 163}",1.1268161587437076e+18
68801253.0,"Proudly American, 2/8+6/8+ and 1/2, SL+Dutch/Japanese, a haafu. Love Physics and studied the same. Hate languages, yet stumbles in a few. #Physics #EECS 2xPs",https://t.co/Vnx522zeVV,False,https://pbs.twimg.com/profile_images/1490803321103437827/MzUVHiE-_normal.jpg,"Center of Earth, SFB, Berkeley",imagerata,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Vnx522zeVV', 'expanded_url': 'http://magerata.com', 'display_url': 'magerata.com'}]}, 'description': {'hashtags': [{'start': 138, 'end': 146, 'tag': 'Physics'}, {'start': 147, 'end': 152, 'tag': 'EECS'}]}}",Magerata.SD,False,"{'followers_count': 345, 'following_count': 606, 'tweet_count': 10566, 'listed_count': 4}",
2865927622.0,🎗️💜🎼,,False,https://pbs.twimg.com/profile_images/1236736345160196096/CXVc2ziw_normal.jpg,Catalunya.,enpisha,,Pepe Torres ,False,"{'followers_count': 20, 'following_count': 50, 'tweet_count': 1499, 'listed_count': 0}",
7.555034741592801e+17,"Play stupid games, win stupid prizes.",,False,https://pbs.twimg.com/profile_images/1438496902333575172/eipdXnpE_normal.jpg,"New York, NY",ProfDMacri,,Prof.,False,"{'followers_count': 175, 'following_count': 645, 'tweet_count': 4017, 'listed_count': 3}",1.387915717803225e+18
3069652494.0,【⚗】身内からはゆかちと呼ばれてます。🐴どけ！俺は不退転だぞ！🐴競馬は初心者のちなヤクJK。前走と血統を最重視。昔はニコニコで密かに色々してました。 フォロバは気まぐれ。icon:@Go_Go_Maxi ※転載転用厳禁,https://t.co/PLicrivh5U,False,https://pbs.twimg.com/profile_images/1233674544776245254/8mwbr6f4_normal.jpg,水と緑と修羅の国、fukuoka,YuKa_Myosotis,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PLicrivh5U', 'expanded_url': 'https://peing.net/ja/myosotis__moon?event=0', 'display_url': 'peing.net/ja/myosotis__m…'}]}, 'description': {'mentions': [{'start': 90, 'end': 101, 'username': 'Go_Go_Maxi'}]}}",YuKa*👀天皇賞(春)📣シルヴァーソニック,False,"{'followers_count': 163, 'following_count': 189, 'tweet_count': 34347, 'listed_count': 0}",1.2415598454985318e+18
1.1355301118877655e+18,20+腐。 独り言🤔💬 エフヒー/Ephinnes https://t.co/xgBdr19cSa P4G感想隔離 #ぺよんげーの,,False,https://pbs.twimg.com/profile_images/1510465835823153156/hMrLBWzS_normal.jpg,,meremereko,"{'description': {'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/xgBdr19cSa', 'expanded_url': 'http://twpf.jp/meremereko', 'display_url': 'twpf.jp/meremereko'}], 'hashtags': [{'start': 58, 'end': 65, 'tag': 'ぺよんげーの'}]}}",🎏めれんげーの,False,"{'followers_count': 54, 'following_count': 69, 'tweet_count': 30217, 'listed_count': 0}",1.5220966978073723e+18
166721009.0,あいこんへっだー：あーちゃん,,False,https://pbs.twimg.com/profile_images/1520703083763748865/xuSO3q91_normal.jpg,はかちぇ,unounochua,,ねむ(10辛),False,"{'followers_count': 32, 'following_count': 39, 'tweet_count': 25688, 'listed_count': 0}",
223586756.0,Founder of SA's first inclusive greetings cards brand | https://t.co/S4aCMBcL5z. Owner of a wowerful marketing Co | https://t.co/AuTxpGAssh. I tweet about connection.,https://t.co/Mjw5B1FZqN,False,https://pbs.twimg.com/profile_images/1518138440503730177/llLcAc-X_normal.jpg,Durbs | Jo'burg,BenitaSays,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Mjw5B1FZqN', 'expanded_url': 'http://cardiologycards.co.za', 'display_url': 'cardiologycards.co.za'}]}, 'description': {'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/S4aCMBcL5z', 'expanded_url': 'http://Cardiologycards.co.za', 'display_url': 'Cardiologycards.co.za'}, {'start': 116, 'end': 139, 'url': 'https://t.co/AuTxpGAssh', 'expanded_url': 'http://Pixelproperty.co.za', 'display_url': 'Pixelproperty.co.za'}]}}",Benita Enoch 🇿🇦,False,"{'followers_count': 948, 'following_count': 486, 'tweet_count': 8898, 'listed_count': 41}",1.5216186403024814e+18
9.859616788932321e+17,Living and letting live. ✌️,,False,https://pbs.twimg.com/profile_images/986128810595696640/6i1pleyy_normal.jpg,,nafisaali_na,,Nafisa Ali,False,"{'followers_count': 18, 'following_count': 63, 'tweet_count': 464, 'listed_count': 0}",
58748305.0,"Passionate about 4B's: Biotechnology👨🏻‍🔬 Books📚 Business💰 Bollywood🎬 💥🌟 😎Love to travel, eat & explore✈️🍱👫🍾 #lovemylife #trulyblessed😇🙏🏼",,False,https://pbs.twimg.com/profile_images/1140228794319437824/tuXnH0mY_normal.jpg,Patiala,Saahil_Raj,"{'description': {'hashtags': [{'start': 108, 'end': 119, 'tag': 'lovemylife'}, {'start': 120, 'end': 133, 'tag': 'trulyblessed'}]}}",Saahil Raj Garg,False,"{'followers_count': 213, 'following_count': 554, 'tweet_count': 2511, 'listed_count': 1}",
914829230.0,"stories, treks, movies, books, travel, politics, blah blah… he/him
Gifting my time here and there: https://t.co/AflPo9ygpf",https://t.co/ALxdxrXysW,False,https://pbs.twimg.com/profile_images/1519462428027031552/GSaEpxRv_normal.jpg,World's largest fascist nation,acsrujan,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ALxdxrXysW', 'expanded_url': 'https://acsrujan.net', 'display_url': 'acsrujan.net'}]}, 'description': {'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/AflPo9ygpf', 'expanded_url': 'https://calendly.com/acsrujan/minutes', 'display_url': 'calendly.com/acsrujan/minut…'}]}}",Srujan,False,"{'followers_count': 503, 'following_count': 543, 'tweet_count': 19329, 'listed_count': 43}",
9.966783385832653e+17,毎週木曜日に動画を投稿しています。,https://t.co/mv9bPauxBg,False,https://pbs.twimg.com/profile_images/1520334422926454784/-hBNEy7U_normal.jpg,,foxy_ins,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mv9bPauxBg', 'expanded_url': 'https://www.youtube.com/channel/UC9XK5mb1BaS9ug8xmIJMRaQ', 'display_url': 'youtube.com/channel/UC9XK5…'}]}}",毒々しい色の狐,False,"{'followers_count': 396, 'following_count': 899, 'tweet_count': 24091, 'listed_count': 6}",1.5220484429017047e+18
9.135464179767706e+17,,,False,https://pbs.twimg.com/profile_images/1435226219172220932/e-4mxyXf_normal.jpg,"Santiago, Metropolitana de San",lgonzalezh55,,Marinagon,False,"{'followers_count': 24, 'following_count': 98, 'tweet_count': 1651, 'listed_count': 0}",
35559854.0,"oh, THAT'S what Twitter's for",,False,https://pbs.twimg.com/profile_images/1529158360/CN_ID_normal.jpg,Melbourne,angusnorthcote,,Angus Smallwood,False,"{'followers_count': 292, 'following_count': 223, 'tweet_count': 3146, 'listed_count': 7}",
145222336.0,"EN-FR translator/LQA trainer/Localisation Specialist
they/them, she/her
🇫🇷 🇬🇧 🇯🇵 🏳️‍🌈",,False,https://pbs.twimg.com/profile_images/1003309366840213504/Ft-r7AHP_normal.jpg,Tokyo,Flammechant,,Flammechant K'treva,False,"{'followers_count': 198, 'following_count': 298, 'tweet_count': 7943, 'listed_count': 10}",
273737906.0,"All-purpose geek, general weirdo, full-time dad. Transplanted from the left coast to the midwest.",,False,https://pbs.twimg.com/profile_images/470721707456479232/IE1zeR4t_normal.png,The land of cheese and sausage,JackLK76,,Jack Klinesmith,False,"{'followers_count': 37, 'following_count': 267, 'tweet_count': 693, 'listed_count': 0}",
7.54346494581416e+17,randomly tweeting anything,,False,https://pbs.twimg.com/profile_images/1503454996154757122/VPET9Rl1_normal.jpg,,hamoudizabadodi,,Hamouda,False,"{'followers_count': 64, 'following_count': 88, 'tweet_count': 877, 'listed_count': 0}",1.5060109191463854e+18
21324776.0,"Dancing but wounded. Lots of people talk and few of them know, soul of a woman was created below. Red Sox fan. CashApp: $cclardy927 She/Her",,False,https://pbs.twimg.com/profile_images/1507524622308331524/p_NRJqjs_normal.jpg,Buckleberry Ferry! Follow me!,kryptogal,,Carrie,False,"{'followers_count': 1677, 'following_count': 3071, 'tweet_count': 40085, 'listed_count': 0}",
2292706801.0,DFFOOやってます。,,False,https://pbs.twimg.com/profile_images/616974446117568513/8r7EYome_normal.jpg,,temp_dffoo_anm,,てんぽらりー,False,"{'followers_count': 19, 'following_count': 259, 'tweet_count': 711, 'listed_count': 0}",
82737214.0,Sie ist der hellste Stern von allen.☀️❤️‍🔥🌻,,False,https://pbs.twimg.com/profile_images/1512176416430952462/545SyrQJ_normal.jpg,"Monterrey, Nuevo León",_engel9,,Cris Adel,False,"{'followers_count': 101, 'following_count': 155, 'tweet_count': 4168, 'listed_count': 0}",
8.872195310679122e+17,"Movies are like music to me.
#RestoreTheSnyderVerse",,False,https://pbs.twimg.com/profile_images/1521905547217276933/_a8FHbxP_normal.jpg,,FilmBuff79,"{'description': {'hashtags': [{'start': 29, 'end': 51, 'tag': 'RestoreTheSnyderVerse'}]}}",Mr. Knight,False,"{'followers_count': 186, 'following_count': 1046, 'tweet_count': 3259, 'listed_count': 0}",
1.3480368348199404e+18,175/73/39,,False,https://pbs.twimg.com/profile_images/1348037915176103936/9xa4aLsX_normal.jpg,,Lazybon49365879,,Lazybone,False,"{'followers_count': 3, 'following_count': 14, 'tweet_count': 277, 'listed_count': 0}",
1.0482425018433864e+18,To be loved!,,False,https://pbs.twimg.com/profile_images/1048244960229773319/QfpJ4h6s_normal.jpg,Coimbatore ,GChammu,,Gowtham chammu,False,"{'followers_count': 16, 'following_count': 20, 'tweet_count': 40, 'listed_count': 0}",
342753021.0,"Everybody hurt.

Nuestro mundo muere antes que nosotros.",,False,https://pbs.twimg.com/profile_images/1157441671325503493/ISZ2YRTb_normal.jpg,,losviduzos,,Claudia 🕊,False,"{'followers_count': 145, 'following_count': 311, 'tweet_count': 14993, 'listed_count': 2}",9.956529126961848e+17
1.312247466318721e+18,colonist 🧑‍🌾 civilian 🧍disciplinarian ⚖️ believer ✨ director 📹 pedestrian 🚶 disciplinarian ⛓ artist 🖊 inventor 🧰,,False,https://pbs.twimg.com/profile_images/1413158859632381954/4zYuaCRL_normal.jpg,Mars,Pixel0tt,,Pixel,False,"{'followers_count': 0, 'following_count': 227, 'tweet_count': 248, 'listed_count': 0}",
2196053837.0,,,False,https://pbs.twimg.com/profile_images/1229532421390884864/Zsz41FZG_normal.jpg,,tedgiggidy,,Liam Mc Cann,False,"{'followers_count': 76, 'following_count': 207, 'tweet_count': 914, 'listed_count': 0}",
1.3528142383104778e+18,"🏳️‍🌈🏳️‍⚧️🇺🇸 Freedom Enjoyer Democracy Lover Registered Homosexual Sayer of Pretty Words, 💊 10/26/21 (she/her)",,False,https://pbs.twimg.com/profile_images/1444452779951595527/lPAq0_nh_normal.jpg,"Findlay, OH",LolaFlick,,Lola Flick 🇺🇦,False,"{'followers_count': 55, 'following_count': 256, 'tweet_count': 853, 'listed_count': 0}",
1.4509812785520026e+18,,,False,https://pbs.twimg.com/profile_images/1450981510043955200/EWMVY8e4_normal.jpg,Deerubbin Country,ozzy_fella,,Ozzy Fella,False,"{'followers_count': 16, 'following_count': 38, 'tweet_count': 786, 'listed_count': 0}",
1.1284357272415683e+18,"Box of Rocks
Occasionally DC stuff
HouseHunters addict
Don't take me that seriously, except about how much I hate white cabinets in a kitchen.",,False,https://pbs.twimg.com/profile_images/1443345537785344015/PpRgOI3P_normal.jpg,The District,RoxOboxDc,,RoxOboxDC,False,"{'followers_count': 98, 'following_count': 226, 'tweet_count': 10906, 'listed_count': 2}",1.5068172615956808e+18
3402425900.0,,,False,https://pbs.twimg.com/profile_images/1520606567502032896/UGgwFDQV_normal.jpg,"Canberra, Australia ",_nopants_,,Aaron,False,"{'followers_count': 360, 'following_count': 3705, 'tweet_count': 2246, 'listed_count': 0}",
1.1220510169778627e+18,最推し→μ's:ことりちゃん/Aqours:曜ちゃん/虹:せつ菜ちゃん/Liella!:かのんちゃん。(ﾋﾄﾘﾀﾞｹﾅﾝﾃｴﾗﾍﾞﾅｲﾖｰ) スクスタもまったりやってます。他にも料理したり、旅行などなど。こんなんですが、仲良くしてください！,,False,https://pbs.twimg.com/profile_images/1522134052257501184/RDHI16YZ_normal.jpg,,Raming0417,,らみん@ NEXT MTV両日→2nd 大阪 両日,False,"{'followers_count': 506, 'following_count': 815, 'tweet_count': 13408, 'listed_count': 14}",1.5160338646191104e+18
46493894.0,Reader - Writer - Teacher - Published in @HuffPost @FAMILYMagDC @Baltochild @montgomery_mag,https://t.co/aGhsrJyOEj,False,https://pbs.twimg.com/profile_images/1492931523846328321/tDidfQt5_normal.jpg,Maryland by way of Louisiana,michardillo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aGhsrJyOEj', 'expanded_url': 'http://michelleardillo.com', 'display_url': 'michelleardillo.com'}]}, 'description': {'mentions': [{'start': 41, 'end': 50, 'username': 'HuffPost'}, {'start': 51, 'end': 63, 'username': 'FAMILYMagDC'}, {'start': 64, 'end': 75, 'username': 'Baltochild'}, {'start': 76, 'end': 91, 'username': 'montgomery_mag'}]}}",Michelle Blanchard Ardillo,False,"{'followers_count': 1741, 'following_count': 4538, 'tweet_count': 17611, 'listed_count': 50}",6.927854329756508e+17
116767316.0,"Graphic designer, artist, studying animation. Here for bad film takes
🐝🌱 🇮🇪 🇵🇸 🏳️‍🌈

  ❃ ฬгєรՇɭเภﻮ  the 𝖈𝖔𝖗𝖕𝖚𝖘 of ȶɦɛ known to the ɠཞơųŋɖ ✇",https://t.co/CivAxS0V8q,False,https://pbs.twimg.com/profile_images/1490892489942876162/9nCukZEM_normal.jpg,Somewhere around Barstow ,MeechMunchies,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CivAxS0V8q', 'expanded_url': 'https://paypal.me/darciejade?country.x=IE&locale.x=en_US', 'display_url': 'paypal.me/darciejade?cou…'}]}}",What the Julia Fox just happened?,False,"{'followers_count': 3276, 'following_count': 1340, 'tweet_count': 36023, 'listed_count': 16}",1.4951424512957071e+18
1.2203909441193656e+18,BLACK LIVES MATTER,https://t.co/fUHKyy9mQA,False,https://pbs.twimg.com/profile_images/1365271973098643456/YgdgR-Y3_normal.jpg,,georgiafeck,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fUHKyy9mQA', 'expanded_url': 'http://she.her.co.uk', 'display_url': 'she.her.co.uk'}]}}",g,False,"{'followers_count': 61, 'following_count': 379, 'tweet_count': 5651, 'listed_count': 0}",1.3451728926114652e+18
57960779.0,,,False,https://pbs.twimg.com/profile_images/1294619563875692545/7mrFE_Q6_normal.jpg,India,Parijat16,,Pārîjāt पारिजात,False,"{'followers_count': 56, 'following_count': 169, 'tweet_count': 815, 'listed_count': 0}",
3020084377.0,,,False,https://pbs.twimg.com/profile_images/1379388545371004932/F1-FpndT_normal.jpg,India,meanraan,,kumari,False,"{'followers_count': 262, 'following_count': 2085, 'tweet_count': 12355, 'listed_count': 1}",
452759096.0,舎利子 ☃不異⛄ ⛄不異☃ ☃即是⛄ ⛄即是☃ 🦆🦉😊🍣 亦復如是,https://t.co/0AW4UkUzbf,False,https://pbs.twimg.com/profile_images/1487402287047737344/YsQUsNIz_normal.jpg,人生（アレ🍣）,zr_tex8r,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0AW4UkUzbf', 'expanded_url': 'https://zrbabbler.hatenablog.com/', 'display_url': 'zrbabbler.hatenablog.com'}]}}",某ZR（ざんねん🙃）,False,"{'followers_count': 868, 'following_count': 80, 'tweet_count': 30231, 'listed_count': 50}",1.5079700528672522e+18
1.4194593863978435e+18,«The sea does not like to be restrained»,https://t.co/Ctxv0iqSy2,False,https://pbs.twimg.com/profile_images/1514745614038278145/l3XkF9n6_normal.jpg,Camp Half-Blood,sonofriordan,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ctxv0iqSy2', 'expanded_url': 'https://open.spotify.com/playlist/6q2K5u52QAtoYtyfs6jOun?si=Be8EX8gsQqOMnDrTgT1xTw&utm_source=copy-l', 'display_url': 'open.spotify.com/playlist/6q2K5…'}]}}",mateo,False,"{'followers_count': 86, 'following_count': 212, 'tweet_count': 1853, 'listed_count': 0}",1.490071249275564e+18
65113959.0,"Change Agent & IAS officer.
Satyamev Jayate.திருநெல்வேலித் தமிழன்,மானமும் அறிவும் மனிதனுக்கு அழகு,Atheist.
JDC MEPZ Chennai https://t.co/B40ETjsDHY",https://t.co/y9IE4miXYl,False,https://pbs.twimg.com/profile_images/1060491421960962048/RDZaux3b_normal.jpg,"Chhattisgarh,Raipur",alexpaulmenon,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/y9IE4miXYl', 'expanded_url': 'http://alexmenon.blogspot.com', 'display_url': 'alexmenon.blogspot.com'}]}, 'description': {'urls': [{'start': 124, 'end': 147, 'url': 'https://t.co/B40ETjsDHY', 'expanded_url': 'http://www.mepz.gov.in', 'display_url': 'mepz.gov.in'}]}}",Alex,False,"{'followers_count': 21399, 'following_count': 1830, 'tweet_count': 16320, 'listed_count': 69}",1.4271313214537155e+18
132472978.0,"Senior Manager - Creatives @ProdEx.
eGrabber's automation tools are the World's best B2B-List Building Solutions & Recruiting-List Building Solutions.",https://t.co/UXWAUEQgcN,False,https://pbs.twimg.com/profile_images/1114315890/Yoga_FB_normal.jpg,"Chennai, India",venuyoganath,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UXWAUEQgcN', 'expanded_url': 'http://in.linkedin.com/in/yoganathvenu/', 'display_url': 'in.linkedin.com/in/yoganathven…'}]}, 'description': {'mentions': [{'start': 27, 'end': 34, 'username': 'ProdEx'}]}}",யோகநாத் வே,False,"{'followers_count': 839, 'following_count': 1683, 'tweet_count': 1357, 'listed_count': 23}",
160074649.0,,,False,https://pbs.twimg.com/profile_images/1507308649177309221/7I_8OFOu_normal.jpg,,harsha8019,,Harsha,False,"{'followers_count': 22, 'following_count': 81, 'tweet_count': 180, 'listed_count': 0}",
8.638600586434642e+17,"If It Is To Be Said, So It Be, So It Is.",https://t.co/x8U3MClzkI,False,https://pbs.twimg.com/profile_images/1451533662642708522/VRccS6vF_normal.jpg,,Pradyumn707,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x8U3MClzkI', 'expanded_url': 'https://linktr.ee/PradyumnGautam', 'display_url': 'linktr.ee/PradyumnGautam'}]}}",Pradyumn Singh Gautam,False,"{'followers_count': 126, 'following_count': 1064, 'tweet_count': 2748, 'listed_count': 0}",
122395567.0,日常愚痴多めの精神不安定。基本的に限界オタク。//好き＊デレステ/SideM/プロセカ/カラオケ/ゲーム実況/食べ物/簪/イラスト/漫画。富岡ＰＬ。お腐れ属性持ち。成人済/既婚**フォロバは気付いたらその時に。基本富関係のみ。他の方はスルーorブロック＊IC＊イラスト全権トミーウォーカー/使用権うりこ/著作権作者様,https://t.co/MarmUHMVwq,False,https://pbs.twimg.com/profile_images/1476024077228085250/wZUEzI9B_normal.jpg,神奈川のどこか,0urico,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MarmUHMVwq', 'expanded_url': 'http://twpf.jp/0urico', 'display_url': 'twpf.jp/0urico'}]}}",消うり,False,"{'followers_count': 395, 'following_count': 502, 'tweet_count': 115820, 'listed_count': 21}",8.180870225690132e+17
1.461164616055423e+18,"잘생긴 사람 좋아함(스타크 샌즈)/요즘 보는 드라마 : 젠킬, 비오비, 퍼시픽",,False,https://pbs.twimg.com/profile_images/1483375671397158912/oIWqG_gg_normal.jpg,,MyDugjilArchive,,덕질 아카이브,False,"{'followers_count': 3, 'following_count': 35, 'tweet_count': 346, 'listed_count': 0}",1.488101846761689e+18
581432144.0,,,False,https://pbs.twimg.com/profile_images/1452285513671581697/41imfPdU_normal.jpg,"Arlington, TX",FifferDees,,jennifer dees,False,"{'followers_count': 42, 'following_count': 373, 'tweet_count': 762, 'listed_count': 0}",
332975819.0,,,False,https://pbs.twimg.com/profile_images/3755707479/8b74669bf2ff89a102bdcc8770dbb3f6_normal.jpeg,,AKaparlar,,AYŞEGÜL KAPARLAR,False,"{'followers_count': 13, 'following_count': 153, 'tweet_count': 117, 'listed_count': 0}",
26496424.0,"The Youngest of 4, Ivy #2, Mother of 1, A Work in Progress & A Child of God",,False,https://pbs.twimg.com/profile_images/1969191897/image_normal.jpg,Atl-Southern Girl-G.R.I.T.S.,ellehardin,,elle_renee,False,"{'followers_count': 135, 'following_count': 342, 'tweet_count': 1776, 'listed_count': 3}",
1.4020648797924925e+18,"Offical tweeter database of nicknames for 45th POTUS created 01.20.2017, now @ 8k+ nicknames on the https://t.co/pixn6Ul57E wiki, CC-BY-SA.",https://t.co/AH6MAPSUxs,False,https://pbs.twimg.com/profile_images/1419163293617246213/-wySoadf_normal.jpg,The Internet,FARKnnDB,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AH6MAPSUxs', 'expanded_url': 'https://fark.fandom.com/wiki/Nicknames_for_Donald_Trump', 'display_url': 'fark.fandom.com/wiki/Nicknames…'}]}, 'description': {'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/pixn6Ul57E', 'expanded_url': 'http://FARK.com', 'display_url': 'FARK.com'}]}}",🌻fficial nickname DB for Moscow Fats on FARKwiki,False,"{'followers_count': 160, 'following_count': 550, 'tweet_count': 54967, 'listed_count': 1}",1.4393352627738583e+18
9.427807448747786e+17,keep calm and act ✨🎭,https://t.co/at8FNcejEl,False,https://pbs.twimg.com/profile_images/1519138290930176008/PYWX9XwH_normal.jpg,Ciudad Autónoma de Buenos Aire,dominguezmaiaa,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/at8FNcejEl', 'expanded_url': 'https://www.instagram.com/dominguezmaiaa/?hl=es-la', 'display_url': 'instagram.com/dominguezmaiaa…'}]}}",Chupate una mandarina🐍,False,"{'followers_count': 476, 'following_count': 439, 'tweet_count': 33413, 'listed_count': 0}",
4108207672.0,Former Golf Prossional; #Horseracing; #Saratoga; #NotebookPicksByEddieC; Free picks for big race days & Saratoga; #Barbaro; I listen to the @lebatardshow,,False,https://pbs.twimg.com/profile_images/1349931688328110080/fKcqKMvE_normal.jpg,Florida; Adirondacks; Spain,ItsmeEddieC,"{'description': {'hashtags': [{'start': 24, 'end': 36, 'tag': 'Horseracing'}, {'start': 38, 'end': 47, 'tag': 'Saratoga'}, {'start': 49, 'end': 71, 'tag': 'NotebookPicksByEddieC'}, {'start': 114, 'end': 122, 'tag': 'Barbaro'}], 'mentions': [{'start': 140, 'end': 153, 'username': 'lebatardshow'}]}}",Eddie C,False,"{'followers_count': 3014, 'following_count': 2920, 'tweet_count': 73463, 'listed_count': 42}",1.3934250509345956e+18
3138380718.0,"Thala Dhoni fan 😍😍😘
Cskian 
Thalapathy Vijay anna fan
#Msdian😎😎",,False,https://pbs.twimg.com/profile_images/1275868010817785858/Qnbe2PBY_normal.jpg,"Tamil Nadu, India",t_gokula,"{'description': {'hashtags': [{'start': 54, 'end': 61, 'tag': 'Msdian'}]}}",Gokula Krishnan,False,"{'followers_count': 69, 'following_count': 560, 'tweet_count': 493, 'listed_count': 0}",
177405786.0,"💯% Santiaguero, por lo tanto Aguilucho... Cibao FC y Metros. Lakers, Dodgers, LA Galaxy, LA Rams. ""El saber y la razón hablan, la ignorancia y el error gritan""",,False,https://pbs.twimg.com/profile_images/633106553634091008/MraNM9GD_normal.jpg,"Santiago, Rep. Dom.",Joguy22,,Jorge Luis Estévez,False,"{'followers_count': 99, 'following_count': 338, 'tweet_count': 15101, 'listed_count': 1}",1.2931676101635973e+18
55790036.0,Follow your dreams and set your boundaries🙇🏻‍♀️😇🇳🇵🇫🇮,,False,https://pbs.twimg.com/profile_images/1505435009536217090/Zla8lQ1b_normal.jpg,Nepal,dawnstaranusha,,Anusha अनुषा,False,"{'followers_count': 227, 'following_count': 241, 'tweet_count': 12641, 'listed_count': 11}",1.3810287018364396e+18
2919540523.0,親指ゲーミング。⚓️,,False,https://pbs.twimg.com/profile_images/1329357041622605825/UH_q2flg_normal.jpg,日本,ats_sk_mk,,たつし,False,"{'followers_count': 1284, 'following_count': 694, 'tweet_count': 128351, 'listed_count': 49}",1.5051186260511375e+18
7.142588526910874e+17,趣味垢兼性癖垂れ流しアカウント,,False,https://pbs.twimg.com/profile_images/1520938738691751936/lz_uFvhi_normal.jpg,ヒスイ地方,irotuki333,,いろつき🦊,False,"{'followers_count': 3537, 'following_count': 1947, 'tweet_count': 73012, 'listed_count': 52}",1.4901398632275927e+18
2428105291.0,"なんか適当にすきなもの描いたりゲームしたりする
今は主にDestiny2
フォロバはとても気が向いたときに気になる人をまとめて
ニチアサ創作垢@mk_1044(ほぼ動いてない)",,False,https://pbs.twimg.com/profile_images/1408807479996149760/c_JoWCB8_normal.jpg,,kachi1044,"{'description': {'mentions': [{'start': 71, 'end': 79, 'username': 'mk_1044'}]}}",1044,False,"{'followers_count': 185, 'following_count': 163, 'tweet_count': 158552, 'listed_count': 5}",1.4247482686264852e+18
565183238.0,"Local Govt Commentator; Passionate about shared services, SIM at ICCF reaching 2500+ rating. Proud sponsor of NZ Chess. All views mine.",https://t.co/l2GmMX2uef,False,https://pbs.twimg.com/profile_images/753154671112359937/Y6VvuqWg_normal.jpg,"Darwin, Northern Territory",mrfreemannz,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/l2GmMX2uef', 'expanded_url': 'http://www.poisonpawn.co.nz', 'display_url': 'poisonpawn.co.nz'}]}}",𝕸𝖎𝖈𝖍𝖆𝖊𝖑 𝕱𝖗𝖊𝖊𝖒𝖆𝖓,False,"{'followers_count': 254, 'following_count': 530, 'tweet_count': 3877, 'listed_count': 6}",
111495658.0,野球(カープ←新井さん引退後も)とフットボール(マリノス→ジュビロ→横浜FC)と競馬(ハイペリオン系)を愛する関西人です。,,False,https://pbs.twimg.com/profile_images/875756103497203712/7QjRj4Iu_normal.jpg,兵庫　西宮市,askadictus,,aska,False,"{'followers_count': 89, 'following_count': 327, 'tweet_count': 11533, 'listed_count': 1}",1.1495573865976586e+18
390191412.0,"Yeah. I have no clue how I ended up here, either. Desk editor @PhilippineStar and section editor of Geeky @philstarlife. Opinions posted are my own.",https://t.co/klzwOPT2Ff,False,https://pbs.twimg.com/profile_images/1519667236025163778/4HTVwkrr_normal.jpg,Philippines,DandiGalvez,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/klzwOPT2Ff', 'expanded_url': 'https://philstarlife.com', 'display_url': 'philstarlife.com'}]}, 'description': {'mentions': [{'start': 62, 'end': 77, 'username': 'PhilippineStar'}, {'start': 106, 'end': 119, 'username': 'philstarlife'}]}}",Dandi Galvez,False,"{'followers_count': 236, 'following_count': 420, 'tweet_count': 20773, 'listed_count': 6}",1.4322650364461097e+18
