,username,url,profile_image_url,location,id,verified,description,name,protected,public_metrics,pinned_tweet_id,entities
1367475288884404226,GoodEater3,,https://pbs.twimg.com/profile_images/1367475629877202945/7h_6bzDC_normal.jpg,,,False,Good Food Good Sleep is all I need oh and.... and... and..,GoodEater,False,"{'followers_count': 39, 'following_count': 336, 'tweet_count': 4007, 'listed_count': 0}",,
3000272946,gemgeds,,https://pbs.twimg.com/profile_images/1373388029549764610/YhD3792D_normal.jpg,"Hertfordshire, England",,False,26 • Quidditch player • Netflix aficionado • Snack gremlin • Bae to all animals • Limited edition human being • She/her • @ratedggblog author • Views are my own,Gemma G 😊,False,"{'followers_count': 177, 'following_count': 977, 'tweet_count': 5908, 'listed_count': 1}",1496797151682248708,"{'description': {'mentions': [{'start': 122, 'end': 134, 'username': 'ratedggblog'}]}}"
382514945,Ashour_Tweets,,https://pbs.twimg.com/profile_images/1024240227815026688/tqlkmZJd_normal.jpg,"Brisbane, Queensland",,False,"“What else is annoying in the world, besides everything?”― Jerry Seinfeld",Ashour!,False,"{'followers_count': 116, 'following_count': 726, 'tweet_count': 3232, 'listed_count': 2}",,
55754515,karenp0524,,https://pbs.twimg.com/profile_images/2957311487/f31a28ff0be72521306b8a6862e84597_normal.jpeg,"Dallas, TX",,False,"I live in Texas, but I am not a Texan. The rest is too complicated to explain....#iamoneofthe81million",Kari P 🇺🇦 🎾🐶 💕,False,"{'followers_count': 95, 'following_count': 154, 'tweet_count': 4825, 'listed_count': 0}",,"{'description': {'hashtags': [{'start': 81, 'end': 102, 'tag': 'iamoneofthe81million'}]}}"
89561618,_adrxante,,https://pbs.twimg.com/profile_images/1508197774688464902/F-j7H2Mk_normal.jpg,Flawda,,False,law student. HBCU grad. political scientist. part-time philosopher. Steelers fan. Delaware State Alumna....UF Law (3L) 🐊,assume i disagree…,False,"{'followers_count': 3288, 'following_count': 2336, 'tweet_count': 215986, 'listed_count': 46}",1521197220221136903,
3152479902,UncleMirza,,https://pbs.twimg.com/profile_images/1479785835679694848/wNil3xBZ_normal.jpg,Santiago Bernabeu,,False,i think so. probably. maybe.,A.,False,"{'followers_count': 174, 'following_count': 171, 'tweet_count': 10950, 'listed_count': 2}",1475591885041414148,
30932510,KumaYama100,https://t.co/QetW9Dfe5x,https://pbs.twimg.com/profile_images/1504067621162938368/6CRcRh7K_normal.jpg,"Kanazawa-shi, Ishikawa",,False,"Podcaster @isummittosea @rechordedsongs Trombonist, radio presenter, voice artist. #NUFC supporter. In Japan. Soul & funk man. Mackerel lover. Fat.",Joenoichi,False,"{'followers_count': 979, 'following_count': 1580, 'tweet_count': 14980, 'listed_count': 28}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QetW9Dfe5x', 'expanded_url': 'https://www.buzzsprout.com/1303303', 'display_url': 'buzzsprout.com/1303303'}]}, 'description': {'hashtags': [{'start': 83, 'end': 88, 'tag': 'NUFC'}], 'mentions': [{'start': 10, 'end': 23, 'username': 'isummittosea'}, {'start': 24, 'end': 39, 'username': 'rechordedsongs'}]}}"
11107782,_tatah_,,https://pbs.twimg.com/profile_images/1517338901261729821/eHvxIitP_normal.jpg,,,False,"Estranha, um tanto quanto chata e errada na vida. (ela/dela)",bixa se eu me virar,False,"{'followers_count': 478, 'following_count': 421, 'tweet_count': 91098, 'listed_count': 11}",717537406698782724,
1124295807421878272,BashfulClam,,https://pbs.twimg.com/profile_images/1125557187672248320/7N0aFMZ1_normal.jpg,"New York, USA",,False,Fanperson. Borderline dependence on GIFs. Aversion to blurbs.,BashfulClam,False,"{'followers_count': 76, 'following_count': 200, 'tweet_count': 1170, 'listed_count': 0}",,
1179429522,AndieNY70,,https://pbs.twimg.com/profile_images/1447285584817532939/3Upi4TE5_normal.jpg,,,False,,andrea g,False,"{'followers_count': 34, 'following_count': 200, 'tweet_count': 1653, 'listed_count': 2}",,
255866367,Xavitoca,,https://pbs.twimg.com/profile_images/1437346416444194817/qn75wT-b_normal.jpg,"Guayaquil, Ecuador",,False,"Alegre,  detallista, cariñoso,  atento y  único. El regalon de mamá :)",Xavier Castillo,False,"{'followers_count': 70, 'following_count': 231, 'tweet_count': 1572, 'listed_count': 0}",,
3314433895,Adlin_ek,,https://pbs.twimg.com/profile_images/1485467162475380743/5wWWtmyd_normal.jpg,日本,,False,"21生/機械工/技研/AVR/mbed 電子工作初心者 電気系保全2級
病気のため入院中",あどみまるん,False,"{'followers_count': 458, 'following_count': 469, 'tweet_count': 31103, 'listed_count': 4}",1371298121527877633,
1508206026285514755,yyt6J64BlihCo3V,,https://pbs.twimg.com/profile_images/1508531517953232900/clT3fpwi_normal.png,ここではないどこか,,False,かつて、「かがみんは俺の嫁」とか言ったり、「梅喧の縛でHSボタンを壊す」を趣味にしてた、けろとか、わんこの生まれ変わり。,ころたぬ,False,"{'followers_count': 19, 'following_count': 93, 'tweet_count': 311, 'listed_count': 0}",,
819920376880910336,MuzminBekar_,,https://pbs.twimg.com/profile_images/1328948427565240325/kAC0aJKu_normal.jpg,,,False,kronik olarak bekarım.,Onur B.,False,"{'followers_count': 39, 'following_count': 148, 'tweet_count': 4380, 'listed_count': 1}",,
164013440,solairemomo,,https://pbs.twimg.com/profile_images/1520377963895836672/-yx1zEaz_normal.jpg,,,False,✨Jazz ✦ she/they 21+ 🏳️‍🌈 🔞 tweets/likes ✦ KTVI 💙❤️ very normal Vira Lillie fan. I just be chillin. @solarstryke for my art. 💞 @zer0_irl,Jazz★💙❤️,False,"{'followers_count': 1241, 'following_count': 2778, 'tweet_count': 206320, 'listed_count': 15}",1423980616245186561,"{'description': {'mentions': [{'start': 100, 'end': 112, 'username': 'solarstryke'}, {'start': 127, 'end': 136, 'username': 'zer0_irl'}]}}"
2363311381,Frogthekeeper,,https://pbs.twimg.com/profile_images/1309353432747106304/68Qa67b3_normal.jpg,"Christchurch City, New Zealand",,False,"Highlanders Fan, Cricket Purist, Boomer - and not apologising",Frog the Keeper,False,"{'followers_count': 67, 'following_count': 215, 'tweet_count': 3082, 'listed_count': 0}",,
248775678,yesitismetaataa,https://t.co/bl78bmZrA4,https://pbs.twimg.com/profile_images/1520811643793510400/_KqQkIao_normal.jpg,,,False,"انا الذى مرق دون ان يمر

The devil living inside the details ♏
#تويت_قابله_للحرق 
#Mob_eye_onlife
https://t.co/rK3SyIsQg4",ُ̨مۭــڝــطــڣــےۧ,False,"{'followers_count': 886, 'following_count': 487, 'tweet_count': 44569, 'listed_count': 1}",1453460730385158145,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bl78bmZrA4', 'expanded_url': 'http://Instagram.com/mob.eye.onlife', 'display_url': 'Instagram.com/mob.eye.onlife'}]}, 'description': {'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/rK3SyIsQg4', 'expanded_url': 'https://curiouscat.qa/Sfasefo', 'display_url': 'curiouscat.qa/Sfasefo'}], 'hashtags': [{'start': 63, 'end': 80, 'tag': 'تويت_قابله_للحرق'}, {'start': 82, 'end': 97, 'tag': 'Mob_eye_onlife'}]}}"
817981473949028352,Agirlhasnofame,,https://pbs.twimg.com/profile_images/1245091665976659968/V0rQJ6a-_normal.jpg,On the internet.,,False,Computer Vision. Traveling. Music.,Kajal,False,"{'followers_count': 246, 'following_count': 529, 'tweet_count': 1490, 'listed_count': 2}",1244639711517388800,
50245812,Jfelipe1,,https://pbs.twimg.com/profile_images/1485854625299595266/oluLWXeX_normal.jpg,"Auckland, New Zealand",,False,"Saltash Fun Run - 2005 runner up, 2006 Winner. Unified title. #AVFC",James Felipe,False,"{'followers_count': 474, 'following_count': 459, 'tweet_count': 15481, 'listed_count': 9}",,"{'description': {'hashtags': [{'start': 62, 'end': 67, 'tag': 'AVFC'}]}}"
38206200,PIPPAaM,https://t.co/8CTA0GmPsl,https://pbs.twimg.com/profile_images/1237464785404547074/ScQDx8TX_normal.jpg,London,,False,"Education Support Officer @stcheducation, copy editor @SydenhamSociety, tutor, Mum, green space lover, poet, keen runner, litter picker, community networker!",Pippa Moss,False,"{'followers_count': 122, 'following_count': 179, 'tweet_count': 532, 'listed_count': 5}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8CTA0GmPsl', 'expanded_url': 'http://pippamoss.yolasite.com/', 'display_url': 'pippamoss.yolasite.com'}]}, 'description': {'mentions': [{'start': 26, 'end': 40, 'username': 'stcheducation'}, {'start': 54, 'end': 70, 'username': 'SydenhamSociety'}]}}"
22258918,upendrakbisht,,https://pbs.twimg.com/profile_images/993785519774433282/fPRSSGUE_normal.jpg,"India,Uttrakhand",,False,M Sc physics,Upendra K Bisht,False,"{'followers_count': 298, 'following_count': 1166, 'tweet_count': 4051, 'listed_count': 6}",,
313350856,SpyrosBlatsios,,https://pbs.twimg.com/profile_images/1260713537657339909/t5_5dfWf_normal.jpg,"Katerini, Greece",,False,"European Projects Dept π-Τechnologies, Katerini, Greece.
Bch Phys, MSc IT Systems, PhDc AI, crazy about HiFi, Digital Photo, Food & Wine. Liberal, Agnostic.",Spyros Blatsios,False,"{'followers_count': 4477, 'following_count': 1956, 'tweet_count': 40717, 'listed_count': 77}",,
205407901,loba_femme,https://t.co/IzIlgKcqWw,https://pbs.twimg.com/profile_images/1433983575313899522/3s8KY65o_normal.jpg,Oakland/Lisjan Ohlone lands,,False,"fatqueergimpJewish mama, grandmama, and librarian committed to lifelong learning & doing the ever-ongoing work however I'm able (she/היא) #ZeroFucks",✡ JoyceArleneJeanJuneWandaLee's Granddaughter ⚖,False,"{'followers_count': 658, 'following_count': 2597, 'tweet_count': 84745, 'listed_count': 52}",731724815271268352,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IzIlgKcqWw', 'expanded_url': 'http://sogoreate-landtrust.com/shuumi-land-tax/', 'display_url': 'sogoreate-landtrust.com/shuumi-land-ta…'}]}, 'description': {'hashtags': [{'start': 138, 'end': 148, 'tag': 'ZeroFucks'}]}}"
99547960,mstobr,,https://pbs.twimg.com/profile_images/1316327472/realmen_normal.jpg,,,False,戦わない本物の血液内科医（血液専門医）。総合内科専門医。もと造血細胞移植認定医。現在の主な仕事は老年内科。最近はワクチン業務に関する愚痴多め。趣味垢が別にあります。 ツイートは個人の意見で所属組織の総意ではありません。,エムエスティー 💙💛,False,"{'followers_count': 596, 'following_count': 781, 'tweet_count': 24738, 'listed_count': 28}",1435862133661573121,
1378125226328739841,zi_rrow,,https://pbs.twimg.com/profile_images/1465254139395702784/YSguJTa__normal.jpg,🇯🇵,,False,Love 🐶/sports/languages/LA Angels/anime/American tv shows/digital drawing/games/documentaries/movies,Zirrow,False,"{'followers_count': 21, 'following_count': 97, 'tweet_count': 29, 'listed_count': 0}",,
1214240470521368579,Annepedia1,,https://pbs.twimg.com/profile_images/1214241189106520065/5pSz8K9P_normal.jpg,,,False,Que alguien me cuente o me encuentre,Annebelle🦊 +30,False,"{'followers_count': 130, 'following_count': 316, 'tweet_count': 3027, 'listed_count': 0}",1244309830136971266,
619136804,c_thommo,https://t.co/mFl29H8RAK,https://pbs.twimg.com/profile_images/1505292432015081480/nStDrry8_normal.jpg,"Hull, England",,False,HFC 🏉🔳 | @LFC 🟥 | @AFCYorkies #12 & Social Media Guru ⚽️👨‍💻 | Occasional Wordsmith: @hullfcfanzine ✒ | Dogfather | He/him | All views my own 🗣,Callum Thompson,False,"{'followers_count': 650, 'following_count': 1731, 'tweet_count': 21159, 'listed_count': 8}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mFl29H8RAK', 'expanded_url': 'https://www.linkedin.com/in/callum-thompson-12b7a824', 'display_url': 'linkedin.com/in/callum-thom…'}]}, 'description': {'mentions': [{'start': 9, 'end': 13, 'username': 'LFC'}, {'start': 18, 'end': 29, 'username': 'AFCYorkies'}, {'start': 84, 'end': 98, 'username': 'hullfcfanzine'}]}}"
16208460,chriscom,https://t.co/qka4ngtT0o,https://pbs.twimg.com/profile_images/736026596566536192/8LM2LKda_normal.jpg,New Jersey,,False,"Rutgers EdD student interested in civics, pedagogy, & citizenship. Still figuring out life. Loving politics, sports, Star Wars & randomness in the meantime.",Chris C🗽,False,"{'followers_count': 141, 'following_count': 990, 'tweet_count': 3192, 'listed_count': 5}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qka4ngtT0o', 'expanded_url': 'http://facebook.com/chriscom', 'display_url': 'facebook.com/chriscom'}]}}"
113433373,mighelpasteur,,https://pbs.twimg.com/profile_images/1344415741932666880/F7MNEhHB_normal.jpg,Segovia - Madrid,,False,Nada me es ajeno. No tengo carnés.,Mighel Pasteur 🇺🇦,False,"{'followers_count': 420, 'following_count': 2296, 'tweet_count': 5240, 'listed_count': 4}",,
2432375263,lunefeline,,https://pbs.twimg.com/profile_images/1520523058431152129/J-KukAf2_normal.jpg,Fortress of Solitude,,False,"Cat whisperer | Dreamer extraordinaire 
🌙
Alis volat propriis",Em⚡,False,"{'followers_count': 40, 'following_count': 51, 'tweet_count': 696, 'listed_count': 0}",,
459421971,PabloDeLaRosa8,https://t.co/f2911OEAFs,https://pbs.twimg.com/profile_images/1457484961968185356/7m1Zgz1o_normal.jpg,Sevilla←→Sanlucar de Barrameda,,False,"Sevillano, andaluz y sanluqueño 😊 Fútbol, SFC, Esperanza Macarena, Gran Poder ⚽♥ Vivi la vita ∞. ➰👣 Finanzas y contabilidad US 📚",Pablo De La Rosa !,False,"{'followers_count': 1232, 'following_count': 1102, 'tweet_count': 16085, 'listed_count': 4}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/f2911OEAFs', 'expanded_url': 'http://Instagram.com/PabloDeLaRosa8', 'display_url': 'Instagram.com/PabloDeLaRosa8'}]}}"
1107758317,yukkochanoukoku,,https://pbs.twimg.com/profile_images/1103996614836772865/3FGuwK7B_normal.jpg,滋賀 草津　Japan ,,False,"アクリル樹脂の指輪が大好きです。I'm a lucite ring/bangle lover.夢は世界じゅうの海をビーチコーミングして回ることね。LINEスタンプ7種見て行ってちょ～「HEY HEY Cavalier3 あん！特集」ほか
https://t.co/dkKG9bpIDC
時々ドラマの実況をしてます😂",Yukiko,False,"{'followers_count': 59, 'following_count': 270, 'tweet_count': 37925, 'listed_count': 0}",,"{'description': {'urls': [{'start': 119, 'end': 142, 'url': 'https://t.co/dkKG9bpIDC', 'expanded_url': 'http://line.me/S/sticker', 'display_url': 'line.me/S/sticker'}]}}"
107603341,coffeelaracat,,https://pbs.twimg.com/profile_images/1273440032318271488/GhfF8uyT_normal.jpg,"Massachusetts, USA",,False,"She/Her. Pan/polyam.🌈 31. Library nerd, anime nerd, new englander. ACNH/game: @MoonriseRep",l a r a 🏳️‍🌈,False,"{'followers_count': 118, 'following_count': 552, 'tweet_count': 2887, 'listed_count': 0}",,"{'description': {'mentions': [{'start': 78, 'end': 90, 'username': 'MoonriseRep'}]}}"
52227851,hellomisshaley,,https://pbs.twimg.com/profile_images/1352457642799587328/bIPKZG61_normal.jpg,"San Diego, CA",,False,"✨💌💄👽☕️// whoever’s the owner of the white sedan, you left your lights on // she/her // ig: hellomisshaley",Haley Courtney,False,"{'followers_count': 490, 'following_count': 549, 'tweet_count': 29408, 'listed_count': 5}",,
1026519131493941250,Iesteer,,https://pbs.twimg.com/profile_images/1059076386848153600/H5JehOrE_normal.jpg,,,False,,Iskra,False,"{'followers_count': 11, 'following_count': 125, 'tweet_count': 38, 'listed_count': 0}",,
609380584,luciamartinn6,https://t.co/PO9RT2qAIk,https://pbs.twimg.com/profile_images/1295871652614606848/czxx2FyT_normal.jpg,"Écija, Sevilla",,False,el futuro del periodismo jeje,Lucía Martín,False,"{'followers_count': 1084, 'following_count': 719, 'tweet_count': 13425, 'listed_count': 0}",1028456557800030208,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PO9RT2qAIk', 'expanded_url': 'http://instagram.com/luciamartinn6', 'display_url': 'instagram.com/luciamartinn6'}]}}"
1108665482578743296,Teresa_is_salty,,https://pbs.twimg.com/profile_images/1446884904659210240/6MQEWuEL_normal.jpg,,,False,"Now I'm a plant mom, please gimme suculentas",▪️Teresa▪️,False,"{'followers_count': 167, 'following_count': 264, 'tweet_count': 3404, 'listed_count': 0}",1267923823309074438,
3303539241,angelesliebanaa,https://t.co/KYNZHk2f9x,https://pbs.twimg.com/profile_images/1456033620720853006/1199xiW8_normal.jpg,she/her,,False,~Lvl 19~,Angeles,False,"{'followers_count': 108, 'following_count': 570, 'tweet_count': 2308, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KYNZHk2f9x', 'expanded_url': 'https://www.instagram.com/a.liebana16/', 'display_url': 'instagram.com/a.liebana16/'}]}}"
1349119749779824642,Yesitsrobharvey,,https://pbs.twimg.com/profile_images/1349121047052902405/dHhQials_normal.jpg,,,False,I’m back baby! Years on the other account ruined by defending starving kids. I regret nothing. Legacy football fan,Rob,False,"{'followers_count': 178, 'following_count': 493, 'tweet_count': 7011, 'listed_count': 0}",,
259350342,_ROTHLOR_,,https://pbs.twimg.com/profile_images/1518323056250261506/8JTLr6nm_normal.jpg,"Oil Country, Alberta. ",,False,"Football Lover, Magic The Gathering, Comic Books, Wrasslin' and Zombies, Steelers Fan! Elks, Fighting Irish and Boise State, Oilers, Tron Player. Chronic.",The Brute Squad,False,"{'followers_count': 633, 'following_count': 1011, 'tweet_count': 21678, 'listed_count': 8}",,
243197640,JamesK_1312,,https://pbs.twimg.com/profile_images/1011811499055013888/-zi4UbGL_normal.jpg,Brisbane,,False,Born LDN. Live BNE. The Arsenal. Brisbane Roar. Brisbane Broncos.,J.\MES,False,"{'followers_count': 800, 'following_count': 924, 'tweet_count': 102188, 'listed_count': 34}",,
3098674201,maplezebra,,https://pbs.twimg.com/profile_images/1200012906072395776/xSCt9fiG_normal.jpg,"California, USA",,False,My friends call me five cent :P,maplezebra,False,"{'followers_count': 100, 'following_count': 254, 'tweet_count': 773, 'listed_count': 1}",,
523345899,robpike19,,https://pbs.twimg.com/profile_images/1355536109560848386/WhTIWwX9_normal.jpg,United States,,False,"Trad Catholic, independent thinker, husband & father. Love and work in sports. State citizenship free agency starting summer 2022.",Rob Pike,False,"{'followers_count': 188, 'following_count': 583, 'tweet_count': 2456, 'listed_count': 5}",1505195539222118402,
780389052,Senpooki2305,https://t.co/SfM4y6Fp9v,https://pbs.twimg.com/profile_images/694850383563214848/e1txwsTk_normal.jpg,東海,,False,#KH/#imas (真、昴、みく)/#imas_PB (Tuba 編曲等)/M@STER BRASS (Tuba)/#MJ 三麻闘王/#Mリーグ ABEMAS推し/#hololive スバ友/Nikkan YBB-321/YAMAHA YFB-822S/VOLVO V50/YAMAHA YZF-R25/#御朱印巡り,扇風機P(セン／セン・プーキ)▶️🚑,False,"{'followers_count': 896, 'following_count': 4175, 'tweet_count': 20636, 'listed_count': 32}",1508218462786646022,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SfM4y6Fp9v', 'expanded_url': 'https://ameblo.jp/sen-pooki', 'display_url': 'ameblo.jp/sen-pooki'}]}, 'description': {'hashtags': [{'start': 0, 'end': 3, 'tag': 'KH'}, {'start': 4, 'end': 9, 'tag': 'imas'}, {'start': 19, 'end': 27, 'tag': 'imas_PB'}, {'start': 59, 'end': 62, 'tag': 'MJ'}, {'start': 68, 'end': 73, 'tag': 'Mリーグ'}, {'start': 83, 'end': 92, 'tag': 'hololive'}, {'start': 153, 'end': 159, 'tag': '御朱印巡り'}]}}"
258061994,KarissaAHansen,https://t.co/4IHOtvuFza,https://pbs.twimg.com/profile_images/1510407536767340547/PlflD94k_normal.jpg,MKE,,False,,Karissa Hansen,False,"{'followers_count': 232, 'following_count': 237, 'tweet_count': 6899, 'listed_count': 1}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4IHOtvuFza', 'expanded_url': 'http://Instagram.com/karissaanne_', 'display_url': 'Instagram.com/karissaanne_'}]}}"
838471658147053571,StepenEDufresne,,https://pbs.twimg.com/profile_images/1322228228464005123/iDPQQDZW_normal.jpg,"New Jersey, USA",,False,"Oldest of the clan. Like Theoden.
Live for truth and honor. Fuck Putin.",Thane of family Frane 🇺🇸👊🌊🇺🇦,False,"{'followers_count': 1785, 'following_count': 1919, 'tweet_count': 11520, 'listed_count': 2}",,
1372459045,AWSlotsky,,https://pbs.twimg.com/profile_images/1502629079538970635/uNxL7RjM_normal.jpg,United States,,False,I'll be a dreamer 'til the day I die,Abbie 🇺🇦 🌻,False,"{'followers_count': 156, 'following_count': 308, 'tweet_count': 11868, 'listed_count': 14}",1499052313796820997,
915780193,Sccsgrho,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,False,,Shaleen Chapman,False,"{'followers_count': 8, 'following_count': 64, 'tweet_count': 1350, 'listed_count': 1}",,
1066235424626987008,nisisasa,,https://pbs.twimg.com/profile_images/1399944575884546050/FeqzNyCs_normal.jpg,she/her,,False,"akun sambat, fangirling",n,False,"{'followers_count': 7, 'following_count': 94, 'tweet_count': 3072, 'listed_count': 0}",,
1273391724291862529,fromnyctophilia,,https://pbs.twimg.com/profile_images/1520974159379107841/yH4hexuJ_normal.jpg,,,False,"drama queen,overthinker, and part-time fangirl",philia,False,"{'followers_count': 312, 'following_count': 199, 'tweet_count': 22931, 'listed_count': 13}",1507083856662380551,
565507262,720666yousei,https://t.co/cmy2N9pF9i,https://pbs.twimg.com/profile_images/1300680823113281537/selKw6GY_normal.jpg,荒川,,False,ヤマトサウルス・イザナギィ,あおりあ⚕️⚕️⚕️⚕️⚕️,False,"{'followers_count': 911, 'following_count': 928, 'tweet_count': 279003, 'listed_count': 29}",1323659387106291715,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cmy2N9pF9i', 'expanded_url': 'http://blog.livedoor.jp/yousei720666/', 'display_url': 'blog.livedoor.jp/yousei720666/'}]}}"
952731927190167552,BernardoBarouk,https://t.co/Os1qcNx0Qq,https://pbs.twimg.com/profile_images/1493594100246978577/rH_8ztYk_normal.jpg,,,False,"🏳️‍🌈 (He/Him) Graphic designer, photographer and illustrator based in Colombia.",Bernardo Barouk,False,"{'followers_count': 36, 'following_count': 137, 'tweet_count': 591, 'listed_count': 0}",1482034227046756357,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Os1qcNx0Qq', 'expanded_url': 'http://behance.net/bernardobarouk', 'display_url': 'behance.net/bernardobarouk'}]}}"
114978482,baseballbabe_92,,https://pbs.twimg.com/profile_images/1514303953609003008/0ziBpN33_normal.jpg,Mother Earth ,,False,"Baseball is my favorite season. Whiskey, beer & wine are my poisons. Bibliophile. Meet you at the statue in an hour. #letsgetvaccinated #boosted #prochoice",E is for Erin 🌻,False,"{'followers_count': 508, 'following_count': 369, 'tweet_count': 265591, 'listed_count': 85}",1174389282624045056,"{'description': {'hashtags': [{'start': 117, 'end': 135, 'tag': 'letsgetvaccinated'}, {'start': 136, 'end': 144, 'tag': 'boosted'}, {'start': 145, 'end': 155, 'tag': 'prochoice'}]}}"
1312638319096991744,NalaaLalaa,,https://pbs.twimg.com/profile_images/1501381094888853504/aqvLx1tk_normal.jpg,,,False,,🧘🏾‍♀️,False,"{'followers_count': 4, 'following_count': 7, 'tweet_count': 426, 'listed_count': 0}",,
49445627,MumfordSa,,https://pbs.twimg.com/profile_images/3678366475/c9d0a2ab2deb9cf3ce88ae695bfa1002_normal.jpeg,United Kingdom,,False,"#musicals #personaldevelopment #walking #environment #countryside #climate #socialjustice #equality #travel #politics
Opinions my own/RTs not endorsements",Sarah Mumford (she/her),False,"{'followers_count': 2684, 'following_count': 2393, 'tweet_count': 31827, 'listed_count': 75}",,"{'description': {'hashtags': [{'start': 0, 'end': 9, 'tag': 'musicals'}, {'start': 10, 'end': 30, 'tag': 'personaldevelopment'}, {'start': 31, 'end': 39, 'tag': 'walking'}, {'start': 40, 'end': 52, 'tag': 'environment'}, {'start': 53, 'end': 65, 'tag': 'countryside'}, {'start': 66, 'end': 74, 'tag': 'climate'}, {'start': 75, 'end': 89, 'tag': 'socialjustice'}, {'start': 90, 'end': 99, 'tag': 'equality'}, {'start': 100, 'end': 107, 'tag': 'travel'}, {'start': 108, 'end': 117, 'tag': 'politics'}]}}"
1371643129,Wind_taro,https://t.co/ZQ9UOdFuA3,https://pbs.twimg.com/profile_images/669806716637188096/i8HrcgUh_normal.png,私は６人存在がネタバレの推しがいます 枡はこっちです htt,,False,創作とげーむ 定期的に容赦なくエロ（それも時々特殊性癖）をRTします 昔より出没頻度は低い FF14復帰 MHRiseもやれます,風の子太郎,False,"{'followers_count': 254, 'following_count': 350, 'tweet_count': 133350, 'listed_count': 0}",1030394162426724354,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZQ9UOdFuA3', 'expanded_url': 'http://privatter.net/u/Wind_taro', 'display_url': 'privatter.net/u/Wind_taro'}]}}"
765199111549128705,WgQosws0,https://t.co/gFY5S4W0rL,https://pbs.twimg.com/profile_images/1409371938397450240/qOqy1y9Y_normal.jpg,虹ヶ咲学園,,False,🍚👑💧🐙 三森すずこ(@mimori_suzuko)のオタク 。 @T4KENYON_PAINT #たけにょん聖地巡礼,たけにょん彡🍠🔥,False,"{'followers_count': 70, 'following_count': 157, 'tweet_count': 18358, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gFY5S4W0rL', 'expanded_url': 'https://apollobaycruiser.jp/', 'display_url': 'apollobaycruiser.jp'}]}, 'description': {'hashtags': [{'start': 49, 'end': 59, 'tag': 'たけにょん聖地巡礼'}], 'mentions': [{'start': 11, 'end': 25, 'username': 'mimori_suzuko'}, {'start': 33, 'end': 48, 'username': 'T4KENYON_PAINT'}]}}"
138860670,trinity_may,,https://pbs.twimg.com/profile_images/1517184121218416640/02xc62XU_normal.jpg,,,False,"Si miras atrás,que sea para recordar los bonitos momentos del pasado.",✨🌍Ⓜ️ayte✨,False,"{'followers_count': 1048, 'following_count': 609, 'tweet_count': 55833, 'listed_count': 40}",1510741221857275913,
2512941698,LouiseRCote,https://t.co/cDjUA9sOOH,https://pbs.twimg.com/profile_images/819581676464603139/B487EGyZ_normal.jpg,"Massachusetts, USA",,False,Graphic designer * knitter * singer/composer/musician * proud wife of PMC rider RC0227 * Facebook * LinkedIn * Etsy * Ravelry * Pinterest * Dog Lover,Louise Cote,False,"{'followers_count': 71, 'following_count': 245, 'tweet_count': 3716, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cDjUA9sOOH', 'expanded_url': 'http://www.katmandu.com', 'display_url': 'katmandu.com'}]}}"
17744316,ferritec,,https://pbs.twimg.com/profile_images/1278418045082402817/9aTktNa1_normal.jpg,"Laytown, Co. Meath, Ireland",,False,"‘Legacy fan’ with a great wife & 2 fantastic daughters. Was 30 years awaiting, Love you Jurgen. JFT97",Ciano,False,"{'followers_count': 363, 'following_count': 875, 'tweet_count': 24788, 'listed_count': 17}",,
16317833,YUZUHA_G,,https://pbs.twimg.com/profile_images/1445148747143413763/u8ee3ZRJ_normal.jpg,茨城,,False,オートバイとヘヴィメタルが好きです。 北欧やドイツ界隈のパワーメタルとかゴシックとかインダストリアル等々。且つ心の故郷はDavid Bowie。FF11アカ→ @Duock_FF11,柚葉,False,"{'followers_count': 48, 'following_count': 29, 'tweet_count': 1482, 'listed_count': 0}",,"{'description': {'mentions': [{'start': 80, 'end': 91, 'username': 'Duock_FF11'}]}}"
