,protected,entities,verified,id,description,name,pinned_tweet_id,url,username,profile_image_url,public_metrics,location
63126788,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TJj1XgNtCJ', 'expanded_url': 'https://github.com/dpursehouse', 'display_url': 'github.com/dpursehouse'}]}}",False,,"🇬🇧🇪🇺
Beer. Music. Random nonsense. Software. But mostly beer.",David Pursehouse,,https://t.co/TJj1XgNtCJ,esuohesrupd,https://pbs.twimg.com/profile_images/920517382354948096/w0q1-VA8_normal.jpg,"{'followers_count': 104, 'following_count': 201, 'tweet_count': 6682, 'listed_count': 5}","Kawasaki, Japan"
586912209,False,,False,,"Corporate Affairs Manager for Northamptonshire Healthcare NHS Foundation Trust, often tweets about Jamie Cullum/music/tv/tennis, views my own",Tracey Davies,,,miss_traceydav,https://pbs.twimg.com/profile_images/1068624750757494784/vScjPN0G_normal.jpg,"{'followers_count': 450, 'following_count': 560, 'tweet_count': 47380, 'listed_count': 0}","Corby, UK"
1499324673091321857,False,,False,,,Skip,,,LesleyA97189235,https://pbs.twimg.com/profile_images/1499324793644105729/HQ6QbAyk_normal.png,"{'followers_count': 0, 'following_count': 1, 'tweet_count': 90, 'listed_count': 0}",
2365964368,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B8Y40RZc71', 'expanded_url': 'https://www.instagram.com/tonychintuwamala', 'display_url': 'instagram.com/tonychintuwama…'}]}}",False,,,tony,,https://t.co/B8Y40RZc71,ChintuTony,https://pbs.twimg.com/profile_images/1507111377332326410/QLZASQBf_normal.jpg,"{'followers_count': 255, 'following_count': 414, 'tweet_count': 6576, 'listed_count': 0}",
32102813,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PGm8127bZU', 'expanded_url': 'https://www.instagram.com/tikapradilla/', 'display_url': 'instagram.com/tikapradilla/'}]}}",False,,"🇨🇴 Psicóloga, intento de escritora, hufflepuff, pésima cantante de ducha, abejita, shipper & fangirl de tiempo completo.",Tika Pradilla,1460284383785594885,https://t.co/PGm8127bZU,tikapradilla,https://pbs.twimg.com/profile_images/1514623522538151945/CUfVNtj3_normal.jpg,"{'followers_count': 492, 'following_count': 226, 'tweet_count': 35050, 'listed_count': 47}","Barranquilla, Colombia."
285203713,False,"{'description': {'hashtags': [{'start': 91, 'end': 112, 'tag': 'ProtectOurBlackWomen'}], 'mentions': [{'start': 71, 'end': 79, 'username': 'bigb_78'}]}}",False,,Fat Black Dude • Husband • Big Ass Kid • Follow at your own risk • 📸 - @bigb_78 • CapCity 🏙#ProtectOurBlackWomen,B,,,bigb_78,https://pbs.twimg.com/profile_images/1508288239274274825/ks8fUhOm_normal.jpg,"{'followers_count': 959, 'following_count': 1267, 'tweet_count': 74035, 'listed_count': 7}","Virginia, USA"
1435154326415020036,False,,False,,nangka cincau tomat 127,🤖,1521399000238366721,,chilpeu,https://pbs.twimg.com/profile_images/1520562206034644992/XHB37wNY_normal.jpg,"{'followers_count': 668, 'following_count': 781, 'tweet_count': 43329, 'listed_count': 1}",
2942790594,False,"{'description': {'mentions': [{'start': 0, 'end': 11, 'username': 'alhilal_fc'}, {'start': 14, 'end': 19, 'username': 'nufc'}]}}",False,,"@alhilal_fc • @nufc

لا أبرح حتى ابلغ",ً,,,mentlyexhausted,https://pbs.twimg.com/profile_images/1518020717241159681/OYE3X09C_normal.jpg,"{'followers_count': 31, 'following_count': 767, 'tweet_count': 1051, 'listed_count': 0}","Jeddah, Saudi Arabia"
1337716902,False,,False,,,Cecilia palou,,,cecipalou,https://pbs.twimg.com/profile_images/1433182135062519810/lgJv1y8w_normal.jpg,"{'followers_count': 47, 'following_count': 139, 'tweet_count': 1272, 'listed_count': 0}",
323094475,False,,False,,ファボ職人です。どうぞよろしく。ツイッターランドの才能溢れる皆様にひたすらいいねをつけるお仕事です。,アルの叔母,,,asari100,https://pbs.twimg.com/profile_images/1522016547140628481/HArRboH2_normal.jpg,"{'followers_count': 38, 'following_count': 283, 'tweet_count': 1515, 'listed_count': 0}",Tokyo
260536846,False,,False,,物事はハッキリさせないのが(都合)良いよ派。,あまおかさん,,,amaokay,https://pbs.twimg.com/profile_images/771687348031533057/nKzSJCvX_normal.jpg,"{'followers_count': 337, 'following_count': 14, 'tweet_count': 26387, 'listed_count': 0}",
3193713175,False,"{'description': {'mentions': [{'start': 93, 'end': 103, 'username': 'Wizard101'}]}}",False,,Triple Covid 🦠 Vaccinated 🟣 If I don’t reply I’m either on the Beach 🏖 or making Coffee ☕️ 😊 @Wizard101 😁 Thanks for the memories ✌🏼,✨✫☆ 𝕊𝕜𝕪𝕗𝕒𝕝𝕝 ☆✫✨,1386783433045647360,,awizard_from_oz,https://pbs.twimg.com/profile_images/1497706849306812416/eyIltVTo_normal.jpg,"{'followers_count': 1051, 'following_count': 637, 'tweet_count': 17244, 'listed_count': 7}",Bathing in coffee somewhere ☕️
259281544,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3WCTOV6lsl', 'expanded_url': 'http://behance.net/pandu-wibisono', 'display_url': 'behance.net/pandu-wibisono'}]}}",False,,,Pandu Wibisono,1512021102108700683,https://t.co/3WCTOV6lsl,pandoe91,https://pbs.twimg.com/profile_images/1329055890146697216/qUgVjFLc_normal.jpg,"{'followers_count': 685, 'following_count': 994, 'tweet_count': 60471, 'listed_count': 11}",Sukabumi - Jakarta
3136062250,False,,False,,Ben.,orkun gavaz,,,gavazzzz,https://pbs.twimg.com/profile_images/1362640349647278082/5sczZFKm_normal.jpg,"{'followers_count': 19, 'following_count': 271, 'tweet_count': 323, 'listed_count': 0}",
3832031113,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JEwfHXSEQV', 'expanded_url': 'https://shogipenclub.com', 'display_url': 'shogipenclub.com'}]}}",False,,"沼足カルえもん。
Shogi  Fun Night で将棋おねにーさんしてレディースセミナーでふらふら指しています。マリノス応援、ボドゲ好き。
将棋ペンクラブでお茶を挽いているニ般女性🍵",カ ル ー セ ル 🎏,,https://t.co/JEwfHXSEQV,caruseru3,https://pbs.twimg.com/profile_images/1418682326976929792/2ode8l9y_normal.jpg,"{'followers_count': 716, 'following_count': 553, 'tweet_count': 73970, 'listed_count': 25}",貴族の荘園にある沼地のほとり。
861186382278021120,False,"{'description': {'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/uE4xg6LiyU', 'expanded_url': 'http://twpf.jp/MiMi_pururin', 'display_url': 'twpf.jp/MiMi_pururin'}], 'mentions': [{'start': 99, 'end': 107, 'username': 'kmn_nao'}]}}",False,,化学錬成系🕯️現在はリヴリーアイランドやドラ消しなどにいる模様？ファンタジーライフオンラインはお疲れさまでした！その他色々なゲームを雑多にhttps://t.co/uE4xg6LiyU プロフ絵は @kmn_nao さんから頂きました✨,Mi Mi🐓,1471005502184505347,,MiMi_pururin,https://pbs.twimg.com/profile_images/1500220508242993152/DDSeaaRN_normal.jpg,"{'followers_count': 226, 'following_count': 241, 'tweet_count': 11884, 'listed_count': 2}",神奈川県
4744100011,False,,False,,in pursuit of happiness . Looking for sane amongst the intellectuals . Religious secular,san L,,,SangeetaLohani,https://pbs.twimg.com/profile_images/1162884462700457984/Kt2OarP2_normal.jpg,"{'followers_count': 90, 'following_count': 180, 'tweet_count': 5699, 'listed_count': 0}",
352580274,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ChGbFpEKBH', 'expanded_url': 'http://bamyslife11.tumblr.com/', 'display_url': 'bamyslife11.tumblr.com'}]}, 'description': {'hashtags': [{'start': 0, 'end': 12, 'tag': 'ForeverNumb'}]}}",False,,#ForeverNumb,Big Poppa,,https://t.co/ChGbFpEKBH,Paco_Lozano11,https://pbs.twimg.com/profile_images/1274938431018135552/3_8JyGxY_normal.jpg,"{'followers_count': 236, 'following_count': 279, 'tweet_count': 11676, 'listed_count': 0}",
2371236854,False,,False,,,MJRi,,,MaJoRi44,https://pbs.twimg.com/profile_images/1479226863578923009/HF0PuFN8_normal.jpg,"{'followers_count': 5, 'following_count': 451, 'tweet_count': 1427, 'listed_count': 0}",
15616308,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/epEzZtj3OE', 'expanded_url': 'http://d.hatena.ne.jp/Captain-Y/', 'display_url': 'd.hatena.ne.jp/Captain-Y/'}]}}",False,,海外コミックとミニチュアゲームのオタク。本名の吉川悠でアメコミ・ミニチュアゲームの翻訳・ライター業に携わってる/Comicbook Translator(EN to JP)& Wargamer/お仕事の相談等、DMで受付しております,キャプY:4/21『ソー&ロキ:ダブル・トラブル』,1509087356607172610,https://t.co/epEzZtj3OE,Captain_Y1,https://pbs.twimg.com/profile_images/1509090495888195584/KAGWp52G_normal.jpg,"{'followers_count': 5169, 'following_count': 1175, 'tweet_count': 176473, 'listed_count': 143}",アメコミとミニチュアに埋もれて
401181949,False,,False,,,zookanoo,,,zookanoo,https://pbs.twimg.com/profile_images/747806814574522369/16pTyqcr_normal.jpg,"{'followers_count': 23, 'following_count': 236, 'tweet_count': 98, 'listed_count': 0}",東京 新宿区
817932855124889600,False,,False,,"➤ ⌜ ⸙͎𝒐𝒏𝒆 𝒐𝒇 𝒊𝒈𝒐𝒕7ꜜ‧₊ ⌟ 
     
     ➤ ⌜ ⸙͎𝒃𝒍𝒊𝒏𝒌ꜜ‧₊ ⌟
____________________________________________
 (a lil' busy studying currently 😭)",꭛. * 𝐂𝐫𝐲𝐬𝐭𝐚𝐥 𝐅𝐚𝐢𝐫𝐲 | 🦢,,,drxnk_on_you,https://pbs.twimg.com/profile_images/1485109453787566082/UtsPM1JG_normal.jpg,"{'followers_count': 287, 'following_count': 993, 'tweet_count': 36586, 'listed_count': 1}",she/they 🇵🇪
703299064306208768,False,,False,,"I am like Y-Fronts, no one admits to liking them & people laugh at them, but they’re safe, reliable, practical, hold everything together & never let you down.",Lou le fantôme de l'Est ♥️🎵🎶🦜🎯⚽️♓️,1517530475711107072,,TheEastGhost,https://pbs.twimg.com/profile_images/1517530414302253062/_mPoljVx_normal.jpg,"{'followers_count': 3347, 'following_count': 2600, 'tweet_count': 2559, 'listed_count': 3}","England, United Kingdom"
294571264,False,,False,,サッカー、アニメ、映画、ジャズ、酒、グルメ、航空宇宙、車クラスタ。リヨン/マリノス/マクロスF/カウボーイビバップ/Michel Legrand/Jesse Cook/European Jazz Trio/Mondo Grosso/沖仁/菅野よう子/梶浦由記/May'n/kalafina/Perfume/ClariS,BLZ(ぶれいず),,,BLZ0717,https://pbs.twimg.com/profile_images/1478228737103925248/3GLVaUV9_normal.jpg,"{'followers_count': 647, 'following_count': 725, 'tweet_count': 55859, 'listed_count': 34}",キネマの天地
1234720078022627328,False,,False,,ekis bokis siris ekis,Sans Gabrielle,,,emil_sandgrabel,https://pbs.twimg.com/profile_images/1521739342263500800/i-Cmqxp1_normal.jpg,"{'followers_count': 49, 'following_count': 197, 'tweet_count': 185, 'listed_count': 0}",
1125330818551828480,False,,False,,月日は百代の過客（くわかく）にして、行き交ふ年もまた旅人なり,HIROPAN🍞,1522467424658165761,,dadofmyson,https://pbs.twimg.com/profile_images/1510112396756795402/yTyZVb4b_normal.jpg,"{'followers_count': 398, 'following_count': 522, 'tweet_count': 3710, 'listed_count': 8}",日本
1008547748,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cQ6K7KbIfj', 'expanded_url': 'https://peing.net/kikko_34a', 'display_url': 'peing.net/kikko_34a'}]}}",False,,土日休みの社会人／イエベ秋・エレガント顔・骨格ストレート／3次元の推しがいる／既婚子持ち／愛知県産,きっこ@expecting,1419284107964542985,https://t.co/cQ6K7KbIfj,kikko_34a,https://pbs.twimg.com/profile_images/1397582214183866372/9YuOZTi2_normal.png,"{'followers_count': 673, 'following_count': 819, 'tweet_count': 67672, 'listed_count': 38}",ここではないどこか
1155106258787192833,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4JjeUht6MP', 'expanded_url': 'https://www.youtube.com/channel/UC-zf0ImyE5aATS3GMHVGDLA', 'display_url': 'youtube.com/channel/UC-zf0…'}]}}",False,,Portrait and Fashion Photographer 📸📸 Instagram:andrewmcleanphoto📱📱YouTube:Check the link 🎥🎥 ↘️,Andrew Mclean Photography,,https://t.co/4JjeUht6MP,_andrewmclean,https://pbs.twimg.com/profile_images/1327339263973797888/YeQ7ccLM_normal.jpg,"{'followers_count': 246, 'following_count': 793, 'tweet_count': 1746, 'listed_count': 2}","Sheffield, England"
98794410,False,,False,,ヴィッセル神戸好き・カントリー音楽好き・JAZZ好き・LATIN好き・お絵描き好き・自分好き。,しみず,,,simizuma,https://pbs.twimg.com/profile_images/1294400694300979201/flAkfGP0_normal.png,"{'followers_count': 522, 'following_count': 276, 'tweet_count': 43583, 'listed_count': 50}",神戸市西区
1365812349513400321,False,,False,,jens stoltenberg's name comes up in my predictive text and thats pretty much all you need to know. she/her.,el (taylor’s version),,,dewintereleanor,https://pbs.twimg.com/profile_images/1365812554614919176/u8g1DtQ9_normal.jpg,"{'followers_count': 0, 'following_count': 97, 'tweet_count': 384, 'listed_count': 0}",
91965710,False,,False,,ベガルタ仙台の応援を生活の中心にしてるうちに歳月がどんどん過ぎていく～。,deepsnow(ビッケ),,,deepsnow_v,https://pbs.twimg.com/profile_images/2896806460/cd0f6fdefc6c5929a3d2fa44f791705b_normal.png,"{'followers_count': 1067, 'following_count': 1040, 'tweet_count': 101984, 'listed_count': 86}",仙台市ベガ区
103044893,False,,False,,ぐうたら主婦です。娘小2,Rie,,,r3110,https://pbs.twimg.com/profile_images/378800000672852503/15db84886d88d227d4c99b5951e577e1_normal.jpeg,"{'followers_count': 194, 'following_count': 356, 'tweet_count': 7928, 'listed_count': 16}",愛知
62527700,False,,False,,,Khalid Ghandour,788094810339016704,,KhalidGhandour,https://pbs.twimg.com/profile_images/732538856722030592/xgZlI2vM_normal.jpg,"{'followers_count': 582, 'following_count': 648, 'tweet_count': 4192, 'listed_count': 2}","Khartoum, Sudan"
148074004,False,,False,,"Reading up to 280 characters has never seemed like such hard work. Sometimes it's a drawing of an album cover, which is even worse, somehow.",Nick,1477007238736846855,,Nickiquote,https://pbs.twimg.com/profile_images/754826179102773248/j42PFjVR_normal.jpg,"{'followers_count': 1899, 'following_count': 4982, 'tweet_count': 41840, 'listed_count': 48}",Just before the end
20495379,False,"{'description': {'mentions': [{'start': 60, 'end': 74, 'username': 'SuperBaldilox'}]}}",False,,"Gamer, BoSox fan, Paul Heyman Guy, and balding nerd. TIKTOK @SuperBaldilox! All opinions are mine alone and do not reflect that of my employer.",𝙅𝙪𝙨𝙩𝙞𝙣 𝙏𝙪𝙧𝙣𝙚𝙧 ⚾️ 🎮,,,SuperBaldilox,https://pbs.twimg.com/profile_images/1503801113476272130/t9fubj0h_normal.jpg,"{'followers_count': 135, 'following_count': 497, 'tweet_count': 21712, 'listed_count': 3}",THE DANGER ZONE
1105628959126024192,False,,False,,,pimpumpam,,,pimpumpam15,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 68, 'listed_count': 0}",
1191440050187358209,False,,False,,like so. like that. 💕🐸,Nothing Bundt Bonstance,1453741520377483265,,yeaisaidit324,https://pbs.twimg.com/profile_images/1518431180609273856/cM-TXxTz_normal.jpg,"{'followers_count': 490, 'following_count': 485, 'tweet_count': 115272, 'listed_count': 1}",
137884931,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FMHKX4RH6c', 'expanded_url': 'http://www.parentingandpoliticspodcast.com', 'display_url': 'parentingandpoliticspodcast.com'}]}, 'description': {'mentions': [{'start': 18, 'end': 34, 'username': 'ParentingandPol'}, {'start': 64, 'end': 75, 'username': 'MomsRising'}]}}",False,,"Activist | host 🎙 @ParentingandPol | Latina | Campaign Director @MomsRising | CB1, Astoria, Queens | multicultural family 🇪🇨 🇫🇷 |*views my own",Diana #NySUniversalChildcare #cancelstudentdebt,1520028018487570433,https://t.co/FMHKX4RH6c,dianalimongi,https://pbs.twimg.com/profile_images/1384305295979995137/r-qpk6Zh_normal.jpg,"{'followers_count': 4190, 'following_count': 4829, 'tweet_count': 64023, 'listed_count': 330}","New York, NY"
264456420,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PkIwzk03vg', 'expanded_url': 'http://www.wala7aga.com', 'display_url': 'wala7aga.com'}]}}",False,,الباحث عن الهجرة,mAhAmAd 💉💉💉,1228720226218528769,https://t.co/PkIwzk03vg,mahamadhesham,https://pbs.twimg.com/profile_images/1520077598650511360/hOOWXmkL_normal.jpg,"{'followers_count': 1172, 'following_count': 274, 'tweet_count': 148499, 'listed_count': 0}","Alexandria, Egypt"
226797418,False,,False,,"A Conservative Catholic Professor, Researcher, and Blogger. Subscribe if you want commentary from the most amusing social scientist in the pro-life movement.",Michael New,,,Michael_J_New,https://pbs.twimg.com/profile_images/2266911597/NewPhoto_normal.jpg,"{'followers_count': 4166, 'following_count': 763, 'tweet_count': 13908, 'listed_count': 87}","Washington, DC"
595862094,False,,False,,"Headteacher, Grad. Student, Union Official, Motorhomer, Bunny Mum, 日本が大好きです, Donny Girl! Views expressed purely my own.",Sam,,,donnygirl22,https://pbs.twimg.com/profile_images/1283453470528417794/nXpcDWin_normal.jpg,"{'followers_count': 217, 'following_count': 780, 'tweet_count': 2712, 'listed_count': 2}","Stockport, England"
862916264,False,,False,,高見泰地七段を応援するアカウントです。高見ソムリエ有資格者(非公認),はじめ,1146764643630628864,,tujimurakanade,https://pbs.twimg.com/profile_images/1091695386341793793/_simr49N_normal.jpg,"{'followers_count': 291, 'following_count': 222, 'tweet_count': 24806, 'listed_count': 6}",
1359642932,False,,False,,ドリャ！💪⚡️ドリャ！💪⚡️ドリャ！💪⚡️・・・デリャー！💪⚡️ドリャー！🗡ドリャ！🦵フンッ！🦶/ふぁぼ魔,Tats.U.,947475481359564800,,2147483647tatsu,https://pbs.twimg.com/profile_images/822784776897581056/IaCVkXFu_normal.jpg,"{'followers_count': 406, 'following_count': 214, 'tweet_count': 81221, 'listed_count': 6}",
23636096,False,,False,,so sweet with a mean streak,Elle Wood,1495822189274218502,,ElleFromTexas,https://pbs.twimg.com/profile_images/1521891630822875151/GpsIwdEq_normal.jpg,"{'followers_count': 223, 'following_count': 299, 'tweet_count': 12935, 'listed_count': 3}",Deep In The Heart
982495264727482368,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2N7JMoMS4G', 'expanded_url': 'http://twpf.jp/Dean51184154', 'display_url': 'twpf.jp/Dean51184154'}]}, 'description': {'mentions': [{'start': 126, 'end': 139, 'username': 'DretchenSM64'}]}}",False,,"マイペースに死神やってます Dean/東工プロジェクト/18数学/小町❤/NJK/DDC/咲B学会/PoFV/発狂/凋叶棕/からおけ/WWE/箱入り娘/☀ 咲B全5(21.91億) 輝LNN てるんぶ全機体 18/4/10 原作デビュー
マリオ64: @DretchenSM64",Dean@例大祭一般,1497247862660337666,https://t.co/2N7JMoMS4G,Dean51184154,https://pbs.twimg.com/profile_images/1141629532287275008/h2hDedFX_normal.jpg,"{'followers_count': 801, 'following_count': 1178, 'tweet_count': 43167, 'listed_count': 32}",しっかり者のアイテム増加タイプ
1188553181460078592,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8fx5nxql4W', 'expanded_url': 'https://scholar.google.co.uk/citations?user=wQTrI5wAAAAJ&hl=en', 'display_url': 'scholar.google.co.uk/citations?user…'}]}, 'description': {'hashtags': [{'start': 56, 'end': 68, 'tag': 'righttofood'}, {'start': 69, 'end': 85, 'tag': 'endchildpoverty'}, {'start': 86, 'end': 93, 'tag': 'asthma'}, {'start': 94, 'end': 103, 'tag': 'neonatal'}]}}",False,,Resp paediatrician; NACAP CYP lead; NW asthma CYP lead; #righttofood #endchildpoverty #asthma #neonatal (never a member of any political party),Ian Sinha (wheezylikesundaymorning),,https://t.co/8fx5nxql4W,wheezylikesund1,https://pbs.twimg.com/profile_images/1282746906477830146/cvTjX3MB_normal.jpg,"{'followers_count': 4445, 'following_count': 5000, 'tweet_count': 3924, 'listed_count': 11}",Liverpool
100210507,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oQUs0BwcXV', 'expanded_url': 'https://www.pixiv.net/users/561459', 'display_url': 'pixiv.net/users/561459'}]}}",False,,むじなもりたまきちです。絵を描いたり写真撮ったり3Dプリンタで遊んだりする。 4月1日についた嘘でアイコンを変えたら元のやつを紛失したので元の体に戻れなくなった。,狸森たまきち,1489796065951842307,https://t.co/oQUs0BwcXV,pnpktanuki,https://pbs.twimg.com/profile_images/1510638126158737408/a1SbNB5D_normal.jpg,"{'followers_count': 2055, 'following_count': 662, 'tweet_count': 79566, 'listed_count': 0}",
105434822,False,,False,,سبحان من يراك تميل فيبتليك لتستقيم ..,عــلي,1516819396559310849,,Aalshehri8,https://pbs.twimg.com/profile_images/1212311436153835520/eL88LPCd_normal.jpg,"{'followers_count': 443, 'following_count': 280, 'tweet_count': 12408, 'listed_count': 4}",Saudi Arabia
3569829732,False,,False,,"I am passionate about social justice and our planet. I am a survivor of child abuse,I love to do art and stand up for the voiceless. I live on Peramangk land.",Willow Thomas (she /her) survivor of child abuse!,1379365241151193092,,Owlsandtea,https://pbs.twimg.com/profile_images/1513836058743435270/-zTggwUL_normal.jpg,"{'followers_count': 362, 'following_count': 338, 'tweet_count': 22142, 'listed_count': 2}",Australia
147135890,False,,False,,新潟市内に一番近い田舎の家電販売店家族従業員。万年金欠だがアイドル好き（誰でも大好きな方）でクイズ好きなので関連ありそうな事でもしくは平凡な事でもツイート汚します。m(_ _)m,黄ゆかたワニ：通称【ワニさん】,1424999248295170061,,kiyukatawani,https://pbs.twimg.com/profile_images/1377654151715282944/7G1a9hSh_normal.jpg,"{'followers_count': 1876, 'following_count': 3930, 'tweet_count': 214451, 'listed_count': 20}",新潟市内に一番近い田舎
107399287,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8ISpV6MuWv', 'expanded_url': 'https://www.instagram.com/danish_ogura/', 'display_url': 'instagram.com/danish_ogura/'}]}}",False,,ONE PIECE黒ひげや藤虎コスる人 大体ウマ娘かシノアリスやってます,デニ,,https://t.co/8ISpV6MuWv,danish_ogura,https://pbs.twimg.com/profile_images/1509546335485427719/KKxe9uCZ_normal.jpg,"{'followers_count': 674, 'following_count': 617, 'tweet_count': 42371, 'listed_count': 8}",
1411428091717693440,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yDR5HhwDl6', 'expanded_url': 'https://www.buymeacoffee.com/TheHoodGoblin', 'display_url': 'buymeacoffee.com/TheHoodGoblin'}]}}",False,,ADHD in real time. latinx he/him/they INTP-T,Uma Thurma Sushi Form,,https://t.co/yDR5HhwDl6,MrHoodGoblin,https://pbs.twimg.com/profile_images/1518013405214486528/wHNfkYNo_normal.jpg,"{'followers_count': 111, 'following_count': 396, 'tweet_count': 12304, 'listed_count': 0}",
20800244,False,,False,,We are just an advanced breed of monkeys on a minor planet of a very average star. But we can understand the Universe. That makes us something very special.,Sarah Best,1469066181520863242,,HopSlayer28,https://pbs.twimg.com/profile_images/971656471745310721/yVRBDtLR_normal.jpg,"{'followers_count': 38, 'following_count': 397, 'tweet_count': 4762, 'listed_count': 0}",Ireland
116387061,False,,False,,"An Indonesian atheist, formerly a Muslim.",KNY 🇮🇩,,,spektrumku,https://pbs.twimg.com/profile_images/1488512442825003014/wuxJP60l_normal.jpg,"{'followers_count': 1939, 'following_count': 435, 'tweet_count': 43550, 'listed_count': 9}",Indonésie de l'ouest
42410165,False,,False,,東京に来て4年目。出張先でととのいます。サウナ・スパ健康アドバイザー / F1 McLaren Norris & Ricardo  / Coffee / Clint Eastwood / Ingress /,へび🐍出張サウナー,1388992568185155589,,viper_hebi,https://pbs.twimg.com/profile_images/1427579663337934855/qHbsT4wv_normal.jpg,"{'followers_count': 597, 'following_count': 943, 'tweet_count': 33089, 'listed_count': 36}",熊本県→三重県→東京都
284308532,False,,False,,"☺ Siempre de la manito de Dios ❤ Sufre De Anacronismo O Síndrome De La Edad De Oro - Dream BIG, Do BIGGER!! ♛ - daddy's little girl - медицина -",Elizabeth Marquez,473626539125260290,,ChicaLunar325,https://pbs.twimg.com/profile_images/378800000019019100/9d06d9806c8ed044e42722459488db92_normal.jpeg,"{'followers_count': 483, 'following_count': 894, 'tweet_count': 16457, 'listed_count': 2}","Bogotá, D.C., Colombia"
23269232,False,,False,,I've never made Who's Who but I'm featured in What's That?,Lyn,,,ethelvintage63,https://pbs.twimg.com/profile_images/1509125106874085381/Q8Wpy_8R_normal.jpg,"{'followers_count': 83, 'following_count': 153, 'tweet_count': 5732, 'listed_count': 0}","Clare Valley, SA"
3115892892,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WCfX6f1s5q', 'expanded_url': 'http://instagram.com/anniecox_', 'display_url': 'instagram.com/anniecox_'}]}}",False,,21 she/her,annie,1486906655837241349,https://t.co/WCfX6f1s5q,makneeac,https://pbs.twimg.com/profile_images/1518144259530010624/vAFjmH-9_normal.jpg,"{'followers_count': 294, 'following_count': 374, 'tweet_count': 12122, 'listed_count': 3}",down bad
2897604171,False,,False,,,Alan Sharpe,,,AJSharpe269,https://pbs.twimg.com/profile_images/980345794703298560/AI4sNejF_normal.jpg,"{'followers_count': 106, 'following_count': 1190, 'tweet_count': 1246, 'listed_count': 0}","Kilmarnock, Scotland"
58994302,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u5NkcF5gbD', 'expanded_url': 'https://www.yumulab.org/yumura.html', 'display_url': 'yumulab.org/yumura.html'}]}, 'description': {'hashtags': [{'start': 83, 'end': 93, 'tag': 'SpaceApps'}, {'start': 94, 'end': 99, 'tag': 'NT札幌'}, {'start': 100, 'end': 107, 'tag': '品モノラジオ'}], 'mentions': [{'start': 52, 'end': 60, 'username': 'yumulab'}]}}",False,,"北海道情報大学 情報メディア学部 情報メディア学科 准教授。専門は情報科学(UbiComp,HCI等)。@yumulab 宇宙/地球惑星科学/北海道コンサドーレ札幌 #SpaceApps #NT札幌 #品モノラジオ 情報大生フォロバ(鍵も) i rarely reply",湯村 翼 Tsubasa Yumura,1514550910961213442,https://t.co/u5NkcF5gbD,yumu19,https://pbs.twimg.com/profile_images/1515117562119745538/S9k1GNBu_normal.jpg,"{'followers_count': 10347, 'following_count': 7355, 'tweet_count': 124958, 'listed_count': 301}",北海道 札幌市/江別市
34423226,False,,False,,Just a normal (Read: Crazed) Bostonian into sports and pop culture.,Irish Pilgrim,,,RMurray248,https://pbs.twimg.com/profile_images/378800000241443302/631f21eecccdc6174a860b230a1ce043_normal.jpeg,"{'followers_count': 41, 'following_count': 175, 'tweet_count': 4703, 'listed_count': 1}",
716765649171775488,False,,False,,,Coding & stuff,,,codingandsutff,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 0, 'following_count': 16, 'tweet_count': 24, 'listed_count': 0}",
