id,protected,name,entities,description,username,url,verified,profile_image_url,public_metrics,location,pinned_tweet_id
3361979495.0,False,Sonia Twin,"{'description': {'hashtags': [{'start': 98, 'end': 103, 'tag': 'Twin'}, {'start': 104, 'end': 117, 'tag': 'DatosCovid19'}, {'start': 118, 'end': 132, 'tag': 'Investigadora'}, {'start': 133, 'end': 140, 'tag': 'Ceputa'}, {'start': 143, 'end': 146, 'tag': 'RZ'}, {'start': 147, 'end': 151, 'tag': 'ZGZ'}]}}","Siempre con la actualidad, porque un día es mucho más feliz si pasa algo interesante por el mundo #Twin #DatosCovid19 #Investigadora #Ceputa 🏰 #RZ #ZGZ",Soniatwin72,,False,https://pbs.twimg.com/profile_images/756960750170730497/4jlZWOrs_normal.jpg,"{'followers_count': 2636, 'following_count': 3476, 'tweet_count': 101129, 'listed_count': 37}",,
111965813.0,False,Bod,"{'description': {'hashtags': [{'start': 34, 'end': 39, 'tag': 'GTTO'}, {'start': 40, 'end': 46, 'tag': 'Notts'}, {'start': 47, 'end': 60, 'tag': 'Mentalhealth'}, {'start': 61, 'end': 71, 'tag': 'Snowflake'}, {'start': 72, 'end': 80, 'tag': 'Atheist'}, {'start': 81, 'end': 88, 'tag': 'Rocker'}, {'start': 89, 'end': 99, 'tag': 'Metalhead'}, {'start': 100, 'end': 105, 'tag': 'Punk'}, {'start': 106, 'end': 110, 'tag': 'Ska'}]}}",Notts County season ticket holder #GTTO #Notts #Mentalhealth #Snowflake #Atheist #Rocker #Metalhead #Punk #Ska,SouthwellPie,,False,https://pbs.twimg.com/profile_images/1510063297047023617/61km6rFD_normal.jpg,"{'followers_count': 984, 'following_count': 400, 'tweet_count': 47306, 'listed_count': 19}","Newark-on-Trent, England",1.4773642562156503e+18
1367261767.0,False,baby,,,officialtinym,,False,https://pbs.twimg.com/profile_images/1480321185187565569/JHXcUPpE_normal.jpg,"{'followers_count': 334, 'following_count': 145, 'tweet_count': 13487, 'listed_count': 1}",phans'komthunzi welanga,
240225101.0,False,Rey Republicano (R.R.),,Con tanto derecho al pataleo parezco un bailaor de flamenco. 💙🤍💙,rey_simba,,False,https://pbs.twimg.com/profile_images/2161589341/IMG-20120423-WA000_normal.jpg,"{'followers_count': 267, 'following_count': 280, 'tweet_count': 17258, 'listed_count': 2}",,
28290026.0,False,j̵e̵n̵n̵i̵f̵e̵r̵,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2l8WniCMHj', 'expanded_url': 'http://twitch.tv/jferizzle08', 'display_url': 'twitch.tv/jferizzle08'}]}, 'description': {'hashtags': [{'start': 45, 'end': 59, 'tag': 'wordleologist'}]}}","Art in food, complementing laughter in life. #wordleologist",jferizzle08,https://t.co/2l8WniCMHj,False,https://pbs.twimg.com/profile_images/1186112410366533632/2ONJ737B_normal.jpg,"{'followers_count': 48, 'following_count': 144, 'tweet_count': 623, 'listed_count': 1}","California, USA",
269850387.0,False,Sabina,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wwj3ARBD8u', 'expanded_url': 'http://instagram.com/jesabina/', 'display_url': 'instagram.com/jesabina/'}]}}",Enamorada de mi isla 🌴🌋♥️☀️ C.D.Tenerife 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Colchonera 🏧,JeSabina,https://t.co/wwj3ARBD8u,False,https://pbs.twimg.com/profile_images/1491454077426978818/UQsUD6wd_normal.jpg,"{'followers_count': 1257, 'following_count': 781, 'tweet_count': 21704, 'listed_count': 7}",Tenerife,1.4266468898527724e+18
4267179999.0,False,NeoMatten,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vGGvo1m0ZL', 'expanded_url': 'http://twitch.tv/neomatten', 'display_url': 'twitch.tv/neomatten'}]}}","35/M Happy existentialist. Do good. Once upon a time, I was a streamer on Twitch. One of these days, I’ll get back into it.",NeoMattenGames,https://t.co/vGGvo1m0ZL,False,https://pbs.twimg.com/profile_images/676048601320046592/GEmINmwW_normal.jpg,"{'followers_count': 134, 'following_count': 737, 'tweet_count': 4794, 'listed_count': 4}","Midwest, USA",9.022164458825032e+17
1519844144.0,False,Japleen Kaur,,Secondary Maths Teacher. London Branch secretary for MA & ATM.,japleen_kaur1,,False,https://pbs.twimg.com/profile_images/1254400606581805060/ZPpWg9qH_normal.jpg,"{'followers_count': 1887, 'following_count': 2033, 'tweet_count': 30760, 'listed_count': 131}",London,
369611779.0,False,John Morley 💚🌍🌈🕊️,,"Green Party candidate for Camperdown May 22. Trying to pay attention and ask questions. Will follow back. Wildlife, Democracy, Politics, Ageing and Spirituality",jgmorley23,,False,https://pbs.twimg.com/profile_images/1286944801947099136/pxrp-t8a_normal.jpg,"{'followers_count': 415, 'following_count': 1293, 'tweet_count': 5189, 'listed_count': 1}","Whitley Bay, England",
861219848.0,False,Serkan Uludağ,,,serkanvda,,False,https://pbs.twimg.com/profile_images/2679657210/e6b74d148627a22ba7a750baf9950af7_normal.png,"{'followers_count': 46, 'following_count': 251, 'tweet_count': 814, 'listed_count': 0}",,
64357551.0,False,(((K⭕P⭕Hart))),"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/q7gl83wvhA', 'expanded_url': 'https://fa.ewi.tudelft.nl/~hart/', 'display_url': 'fa.ewi.tudelft.nl/~hart/'}]}, 'description': {'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/ogcxONjnNW', 'expanded_url': 'https://mathstodon.xyz/@hartkp', 'display_url': 'mathstodon.xyz/@hartkp'}]}}","I am a mathematician / Eg e' matematiker
(https://t.co/ogcxONjnNW)",hartkp,https://t.co/q7gl83wvhA,False,https://pbs.twimg.com/profile_images/1210202424344023042/GR0fLeC5_normal.jpg,"{'followers_count': 564, 'following_count': 1480, 'tweet_count': 29467, 'listed_count': 16}",Delft,
209319787.0,False,Burak Alemdar,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZTOzGYld5K', 'expanded_url': 'http://burakalemdar.av.tr', 'display_url': 'burakalemdar.av.tr'}]}}",Avukat,burakalemdar,https://t.co/ZTOzGYld5K,False,https://pbs.twimg.com/profile_images/1253095994792775680/IfPktoKp_normal.jpg,"{'followers_count': 118, 'following_count': 767, 'tweet_count': 2935, 'listed_count': 0}","Sakarya, Türkiye",
78803289.0,False,Step♒™,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1EyKMSNaza', 'expanded_url': 'http://www.instagram.com/stepmmi', 'display_url': 'instagram.com/stepmmi'}]}, 'description': {'hashtags': [{'start': 12, 'end': 28, 'tag': 'stepmakingmoves'}]}}","IG: stepmmi #stepmakingmoves 👉🏼👉🏼👉🏼 Clemson Alumni 😎🐯 AnjunaFam ❤️💜💙💚💛 Illenial 😈😭🙌🏼 RN, BSN👩🏻‍⚕️",StepMMI,https://t.co/1EyKMSNaza,False,https://pbs.twimg.com/profile_images/1178125727151079426/7WzHnzWR_normal.jpg,"{'followers_count': 931, 'following_count': 502, 'tweet_count': 29801, 'listed_count': 34}","New Orleans, LA",1.0979721667196928e+18
15807759.0,False,John G #FBPE,,British and European. EV car owner ⚡️. Be kind to others and let them be kind to you.,johnnyjibbs,,False,https://pbs.twimg.com/profile_images/1486453560149786627/6-ss2XHC_normal.jpg,"{'followers_count': 638, 'following_count': 1372, 'tweet_count': 7211, 'listed_count': 5}",London,
8.393957081637192e+17,False,.,,Mercedes AMG Petronas F1,whoisTobyagain,,False,https://pbs.twimg.com/profile_images/1483188258125275142/s31sqcoU_normal.jpg,"{'followers_count': 345, 'following_count': 996, 'tweet_count': 11827, 'listed_count': 0}","Brackley, England",
436025776.0,False,Javier Peña,,,javiosunapp,,False,https://pbs.twimg.com/profile_images/526815845151150081/WzElfKb9_normal.jpeg,"{'followers_count': 664, 'following_count': 981, 'tweet_count': 3180, 'listed_count': 0}",,
20232848.0,False,🟥Dr. Hackney Terven KPSS,"{'description': {'hashtags': [{'start': 129, 'end': 146, 'tag': 'WomenWontWheesht'}, {'start': 147, 'end': 160, 'tag': 'IHaveAVagina'}]}}",Cantankerous. Ghastly. Doctor of TERFism. Snarky swearing toxic mischief maker. I instablock trans ideologues bc they talk shit. #WomenWontWheesht #IHaveAVagina,NoShirleyNo,,False,https://pbs.twimg.com/profile_images/1468033775712059395/5DARPORQ_normal.jpg,"{'followers_count': 4320, 'following_count': 2631, 'tweet_count': 79572, 'listed_count': 37}",TERF Island 🏝,1.4588300035845202e+18
383930488.0,False,Koottalai Srinivasan,,,kssrini1964,,False,https://pbs.twimg.com/profile_images/463244974587666432/0yZ79gZU_normal.jpeg,"{'followers_count': 507, 'following_count': 566, 'tweet_count': 2041, 'listed_count': 3}",,
8.3086368866816e+17,False,Dani asesino de celulitas 🔪🧫,"{'description': {'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/llsIMqzqSr', 'expanded_url': 'https://instagram.com/dmp_perspective?igshid=1q258t6feym76', 'display_url': 'instagram.com/dmp_perspectiv…'}]}}",22 || Nací de culo y así voy desde entonces Instagram: https://t.co/llsIMqzqSr,DMP_perspective,,False,https://pbs.twimg.com/profile_images/1226089452310876160/UXZJ1mHn_normal.jpg,"{'followers_count': 118, 'following_count': 205, 'tweet_count': 8831, 'listed_count': 0}","Sevilla, España",1.0928844664423997e+18
1.4744138522133586e+18,False,Sian,,"she/ her 🌈 happy horse owner of welsh section d (handsome duke) lover of lesfic, avid reader, loves a good gym class/ pt session/ pad work out.",Sian84duke,,False,https://pbs.twimg.com/profile_images/1476277891113443329/ALLQrguI_normal.jpg,"{'followers_count': 64, 'following_count': 113, 'tweet_count': 718, 'listed_count': 0}","Romford, London",
52793766.0,False,Mdu Phiri,,I love LFC,Mdue_Wamampela,,False,https://pbs.twimg.com/profile_images/1403072130787512325/gsohQO3s_normal.jpg,"{'followers_count': 286, 'following_count': 576, 'tweet_count': 6488, 'listed_count': 1}","Johannesburg, South Africa",
176552320.0,False,Nieves F 🦩💚🇺🇦,,El paisaje no es inocente,nievesfer2,,False,https://pbs.twimg.com/profile_images/453261076470063104/YgWV7lZG_normal.jpeg,"{'followers_count': 422, 'following_count': 663, 'tweet_count': 2429, 'listed_count': 22}","Málaga, Spain",
85080001.0,False,J☕️hn,,Hello B E E R,jrnw,,False,https://pbs.twimg.com/profile_images/1156648083809345536/AjY2z8fh_normal.jpg,"{'followers_count': 84, 'following_count': 288, 'tweet_count': 11687, 'listed_count': 2}",London,
197446000.0,False,JUAN CARLOS CANOSA,,"Camellán de Xixón, e Xixonés de Camelle.",CANOSOJ,,False,https://pbs.twimg.com/profile_images/1169197820114604032/bbbLb8j__normal.jpg,"{'followers_count': 282, 'following_count': 614, 'tweet_count': 4253, 'listed_count': 1}",CAMELLE,
489811746.0,False,Joseto,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kG1fUZSNlB', 'expanded_url': 'http://musicaymascosas.blogspot.com', 'display_url': 'musicaymascosas.blogspot.com'}]}}",Músico. Profesor. Friki.,joseto_mdp,https://t.co/kG1fUZSNlB,False,https://pbs.twimg.com/profile_images/434629331093319680/XwzLhJkN_normal.jpeg,"{'followers_count': 137, 'following_count': 448, 'tweet_count': 1047, 'listed_count': 0}",,
1.3133442365872865e+18,False,Wobl,,Puff & ICs guy yet Pikachu obsessed. Bulbasaur speedrunner person :0,WoblPika,,False,https://pbs.twimg.com/profile_images/1520569560377737219/dBIpBlRE_normal.jpg,"{'followers_count': 218, 'following_count': 572, 'tweet_count': 15676, 'listed_count': 4}",Woble Land,
1.287308722868351e+18,False,bangalcat,,Elixir / Phoenix developer,bangalcat1,,False,https://pbs.twimg.com/profile_images/1508329554082816004/z1PlHrOb_normal.jpg,"{'followers_count': 2, 'following_count': 32, 'tweet_count': 62, 'listed_count': 0}",Republic of Korea,
228409173.0,False,Meh MacGyver 💙,,Wicked stepmother. Happily sitting and drinking tea in my little Twitter corner.,MacgyverMeh,,False,https://pbs.twimg.com/profile_images/1320669986483044352/itP77TMs_normal.jpg,"{'followers_count': 307, 'following_count': 894, 'tweet_count': 3493, 'listed_count': 2}","Nottingham, England",
529296419.0,False,Angelsina33,,Desde que nací.... hasta ahora.,Angelsina33,,False,https://pbs.twimg.com/profile_images/694244480191483904/y-Ioj13T_normal.jpg,"{'followers_count': 31, 'following_count': 484, 'tweet_count': 1545, 'listed_count': 1}","Barcelona,",
1.3548736276032512e+18,False,J,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/L34cWjHVpn', 'expanded_url': 'http://instagram.com/jotaa_gm/', 'display_url': 'instagram.com/jotaa_gm/'}]}}",₁₉,jotaa_gm,https://t.co/L34cWjHVpn,False,https://pbs.twimg.com/profile_images/1515428065937080327/AYhTYugV_normal.jpg,"{'followers_count': 129, 'following_count': 205, 'tweet_count': 597, 'listed_count': 0}",in your mind,1.5154258603371192e+18
1.3545236967744512e+18,False,Alan Kelly,,"Golf Ops Manager. 20+ years working in the industry. Views my own, not employers. Former GUI/Golf Ireland Communications & Academy Manager.",wagglealan,,False,https://pbs.twimg.com/profile_images/1428417793456750596/IpVmP8Og_normal.jpg,"{'followers_count': 286, 'following_count': 550, 'tweet_count': 2144, 'listed_count': 0}",County Kildare,
1.3061550284832768e+18,False,Marcel Geveler @unnon1989@mastodon.social,"{'description': {'hashtags': [{'start': 0, 'end': 6, 'tag': 'Gamer'}, {'start': 9, 'end': 19, 'tag': 'Metalhead'}, {'start': 41, 'end': 49, 'tag': 'Atheist'}, {'start': 52, 'end': 65, 'tag': 'Antifaschist'}]}}",#Gamer • #Metalhead und Musiksüchtiger • #Atheist • #Antifaschist • Männlich • 32 (he/him),unnon1989,,False,https://pbs.twimg.com/profile_images/1511240346080059393/tw29wlFd_normal.jpg,"{'followers_count': 162, 'following_count': 224, 'tweet_count': 31907, 'listed_count': 2}",Hamm (Westf.),1.4839035914547569e+18
35059589.0,False,Sue Graham,,,SuzieSheps,,False,https://pbs.twimg.com/profile_images/846801635359801345/Arqmfb49_normal.jpg,"{'followers_count': 55, 'following_count': 67, 'tweet_count': 631, 'listed_count': 3}","Barrow-in-Furness, England",
277144384.0,False,Michael McKinney,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qdBtq8VexX', 'expanded_url': 'http://yeah-mick.blogspot.com', 'display_url': 'yeah-mick.blogspot.com'}]}, 'description': {'urls': [{'start': 16, 'end': 39, 'url': 'https://t.co/uDHCiymPZK', 'expanded_url': 'https://www.flickr.com/photos/mlmck/', 'display_url': 'flickr.com/photos/mlmck/'}]}}",Flickr project: https://t.co/uDHCiymPZK,miklmck,https://t.co/qdBtq8VexX,False,https://pbs.twimg.com/profile_images/1423529040107945984/u7LV781L_normal.jpg,"{'followers_count': 263, 'following_count': 1173, 'tweet_count': 35811, 'listed_count': 24}","Minneapolis, Minnesota",9.96094081460777e+17
9.50086207320576e+17,False,Aleksey,,,Aleksey40877076,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 7, 'following_count': 88, 'tweet_count': 1102, 'listed_count': 1}",,
112419064.0,False,なつぺい,,"超適当母さん。
スーパー穏やかな旦那さんと、スーパー面白い娘と暮らしています。

【好き】
喋る・緑・コーヒー・メガネ・スポーツ(見る)・武道(する)・ 🎵よかろうもん🎵・✏️QuizKnock✏️

いらんことはよく言うくせに、NOが言えない。どうやら背負うことが好きらしい。

いいねもフォローも喜びます✨",nappe0914,,False,https://pbs.twimg.com/profile_images/1511602936337510401/QKcYEukA_normal.jpg,"{'followers_count': 13, 'following_count': 41, 'tweet_count': 1450, 'listed_count': 0}",転勤族:ふぐ→もも→たこやき→ふぐagain→next?,1.4769234623380972e+18
28769770.0,False,MadameFlutterbi,,"I'm a Mum, Grandma & gamer. Played Fortnite BR since 24/04/2018. I suck but I have fun. Play Minecraft, Cluedo & many idle games. Listen to Nerdcore & books.",TheCoffeeJunkie,,False,https://pbs.twimg.com/profile_images/1487653282260701188/NeeCWY7Z_normal.jpg,"{'followers_count': 101, 'following_count': 224, 'tweet_count': 4680, 'listed_count': 3}","North West, England",
1.0237745615596339e+18,False,Jaxlam Supreme,"{'description': {'hashtags': [{'start': 23, 'end': 28, 'tag': '20G2'}]}}",this/mf. random tweets #20G2,TheJaxlam,,False,https://pbs.twimg.com/profile_images/1516866193734385667/qxzdT3Dq_normal.jpg,"{'followers_count': 14, 'following_count': 92, 'tweet_count': 2799, 'listed_count': 0}",Kuwait,1.5032905384679342e+18
3349378847.0,False,El Guapo,,"Ex BT veteran, resting Cloud Consultant, cycling instructor, rubbish Beekeeper, 5 a side hard man and all round good egg",patrickdtribe,,False,https://pbs.twimg.com/profile_images/816228945653886976/H5E0FcdB_normal.jpg,"{'followers_count': 182, 'following_count': 573, 'tweet_count': 3473, 'listed_count': 1}","Bishopston, Wales",
891511260.0,False,Andi 🐘,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0HEelPsbSl', 'expanded_url': 'http://andiwritesabout.wordpress.com', 'display_url': 'andiwritesabout.wordpress.com'}]}, 'description': {'hashtags': [{'start': 116, 'end': 141, 'tag': 'pocketsareafeministissue'}]}}",Feminist Whovian Yoga lover Geek Procrasturbator Overthinker Music lover Forearm perver Foul mouthed Goonie She/Her #pocketsareafeministissue,AndiInTheCity,https://t.co/0HEelPsbSl,False,https://pbs.twimg.com/profile_images/1003321604586262528/OYr_GlES_normal.jpg,"{'followers_count': 186, 'following_count': 395, 'tweet_count': 10996, 'listed_count': 16}",Glasgow,
630662838.0,False,Kevin - fully vaxed and boosted 😀,"{'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'Dunedin'}]}}",#Dunedin born & grew up here; lived and worked in Christchurch for many years; Came back to DN when our kids were young. Self employed contractor  🇳🇿🇺🇦,RiJac01,,False,https://pbs.twimg.com/profile_images/1370683847596118016/EQqcQIjz_normal.jpg,"{'followers_count': 519, 'following_count': 758, 'tweet_count': 43468, 'listed_count': 16}","Dunedin City, New Zealand ",
40006948.0,False,Greg Fazekas,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oZvc4iBmpF', 'expanded_url': 'https://dinchamion.com', 'display_url': 'dinchamion.com'}]}, 'description': {'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/fCuS2NfQjS', 'expanded_url': 'https://mastodon.art/@dinchamion', 'display_url': 'mastodon.art/@dinchamion'}]}}","Writer, nerd. He/him. ☕️ Mastodon: https://t.co/fCuS2NfQjS",dinchamion,https://t.co/oZvc4iBmpF,False,https://pbs.twimg.com/profile_images/1475069161491546114/yKSbybnK_normal.jpg,"{'followers_count': 990, 'following_count': 952, 'tweet_count': 32199, 'listed_count': 125}","""The Net is vast and infinite""",1.518873498374058e+18
550836754.0,False,Carl Difford,,Journalist; fencer; cat-lover; sports fan; trivia gatherer; husband; father; survivor (not necessarily in that order). All views personal.,CarlDifford,,False,https://pbs.twimg.com/profile_images/978624585905197057/CDTqTl6v_normal.jpg,"{'followers_count': 396, 'following_count': 395, 'tweet_count': 8277, 'listed_count': 15}","Newport, Gwent.",
220720863.0,False,coglet 💙😷🇪🇺🇬🇧☮️ Hope is a decision!,"{'description': {'hashtags': [{'start': 114, 'end': 127, 'tag': 'NHSblueheart'}, {'start': 128, 'end': 133, 'tag': 'FBPE'}, {'start': 134, 'end': 146, 'tag': 'rejointheEU'}, {'start': 147, 'end': 153, 'tag': 'proeu'}]}}","No DMs! Global citizen living on Covid Island, observing the never ending decline and fall of the British Empire. #NHSblueheart #FBPE #rejointheEU #proeu",coglet,,False,https://pbs.twimg.com/profile_images/1420044724/larva_normal.jpg,"{'followers_count': 976, 'following_count': 1171, 'tweet_count': 14998, 'listed_count': 3}",,
45850608.0,False,Jar of Clay,,Medical Scientist focusing on HIV and SARS-CoV-2 vaccine research. Boy mama. Proudly 🇿🇼 Living in 🇿🇦,just_Thande,,False,https://pbs.twimg.com/profile_images/857234375250980865/SgYmo0iI_normal.jpg,"{'followers_count': 1219, 'following_count': 607, 'tweet_count': 23963, 'listed_count': 10}","Johannesburg, South Africa",1.4500626576760054e+18
60293486.0,False,かいじゅう,,いくつになってもテレビっ子,kaijyuu,,False,https://pbs.twimg.com/profile_images/2323861896/origin13144237296598_normal.jpg,"{'followers_count': 139, 'following_count': 309, 'tweet_count': 17396, 'listed_count': 6}",大阪市,
455896886.0,False,Don Camillo🦑🦞,,"Bir ara çok konuştum, faydasını görmedim, bıraktım..",isvicregibiyim,,False,https://pbs.twimg.com/profile_images/1478058165493194761/ebayq9Ql_normal.jpg,"{'followers_count': 23, 'following_count': 237, 'tweet_count': 4238, 'listed_count': 0}",,1.1342377485446226e+18
1.4989612098064302e+18,False,Aotty,,Aotty’s wordle score,Aottyoat,,False,https://pbs.twimg.com/profile_images/1498961701525663751/zeGGLOIm_normal.jpg,"{'followers_count': 3, 'following_count': 4, 'tweet_count': 65, 'listed_count': 0}",,
4850906802.0,False,jacque,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/A8NWQOsycc', 'expanded_url': 'http://howdovaccinescauseautism.com/', 'display_url': 'howdovaccinescauseautism.com'}]}}","UNK ‘22 // She turned her can'ts into cans, and her dreams into plans.",jacque_attacky,https://t.co/A8NWQOsycc,False,https://pbs.twimg.com/profile_images/1279623398356811779/Xyq4JEwE_normal.jpg,"{'followers_count': 75, 'following_count': 97, 'tweet_count': 157, 'listed_count': 0}",,
353012340.0,False,lili🏳️‍🌈,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wbTgFQjkZS', 'expanded_url': 'https://lilijia.substack.com/', 'display_url': 'lilijia.substack.com'}]}}","I'm Chinese, I hate rice and I suck at math. I use this only to stalk celebrities.",lili_jiaruo,https://t.co/wbTgFQjkZS,False,https://pbs.twimg.com/profile_images/432252430449795072/TgElhJwG_normal.jpeg,"{'followers_count': 10, 'following_count': 207, 'tweet_count': 549, 'listed_count': 0}",fin,1.5018099695905874e+18
8.100068956501115e+17,False,hugh2104,,,hugh2104,,False,https://pbs.twimg.com/profile_images/810022709639819264/_P2qwK9z_normal.jpg,"{'followers_count': 26, 'following_count': 232, 'tweet_count': 713, 'listed_count': 0}",,
76955629.0,False,Piyaratch Asa III,,Insurance manager | B.Eng. in Industrial Engineering,Piyaratch,,False,https://pbs.twimg.com/profile_images/1352265360196583429/0WRQgiac_normal.jpg,"{'followers_count': 172, 'following_count': 731, 'tweet_count': 15652, 'listed_count': 2}","Bangkok, Thailand",
1.4978570009438863e+18,False,Mido COUGNOT,,Ma spontanéité,Mido33580,,False,https://pbs.twimg.com/profile_images/1497857283660951558/q0Td2f7d_normal.jpg,"{'followers_count': 1, 'following_count': 12, 'tweet_count': 109, 'listed_count': 0}",Sud-ouest,
16505946.0,False,durademollera,,"La opinología es lo mio, lástima que no sea carrera universitaria...(omito acentos y conjugaciones verbales con la gracia de dios).",durademollera,,False,https://pbs.twimg.com/profile_images/1321339491374768128/0Bq4q5l3_normal.jpg,"{'followers_count': 174, 'following_count': 412, 'tweet_count': 10353, 'listed_count': 2}",Moderdonia,1.0356249310092001e+18
46686253.0,False,Lorna Jane,,Brookwood Girl-Britpop 90s-Walk It-Crohn’s & Colitis UK-Son-Friends-Ileostomy since 2005-Crohn’s since 1995.,lornypop,,False,https://pbs.twimg.com/profile_images/1507076529016213504/_MY-M4VG_normal.jpg,"{'followers_count': 285, 'following_count': 356, 'tweet_count': 15103, 'listed_count': 2}",Byfleet,1.1447364158524539e+18
1.3693153675673764e+18,False,Billy Adams,,,Bilko187303,,False,https://pbs.twimg.com/profile_images/1406889773378281472/vbQc7h-o_normal.jpg,"{'followers_count': 296, 'following_count': 808, 'tweet_count': 4083, 'listed_count': 1}","Motherwell, Scotland",1.3971386485046026e+18
312167126.0,False,ilSarcasmo,,,il_Sarcasmo,,False,https://pbs.twimg.com/profile_images/616719267967299584/JsRe7bSX_normal.jpg,"{'followers_count': 122, 'following_count': 175, 'tweet_count': 7160, 'listed_count': 0}",Desubicado,8.709475768283668e+17
85155732.0,False,Richard Oddy,,"Old Mods Rugby everyday hero and heart on the sleeve kind of guy!! just ask, fully qualified expert on everything....",richoddy,,False,https://pbs.twimg.com/profile_images/1048685008054050816/XD4QkRY__normal.jpg,"{'followers_count': 236, 'following_count': 1035, 'tweet_count': 4142, 'listed_count': 1}",Leeds,
67563547.0,False,PAAAWWWW,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tnyNWObsB0', 'expanded_url': 'http://www.facebook.com/Ayou.Licious', 'display_url': 'facebook.com/Ayou.Licious'}]}}",Balinese ♡ Ordinary woman in extraordinary office ♡,Me_ayoelicious,https://t.co/tnyNWObsB0,False,https://pbs.twimg.com/profile_images/531479959382937602/RDB-g4Dn_normal.jpeg,"{'followers_count': 159, 'following_count': 176, 'tweet_count': 8927, 'listed_count': 0}",INDONESIA ,
1.167818954095702e+18,False,Steven !! NEW SU ART!!,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/firYxcbTfO', 'expanded_url': 'https://moonllhi.carrd.co/', 'display_url': 'moonllhi.carrd.co'}]}, 'description': {'hashtags': [{'start': 46, 'end': 61, 'tag': 'amongusforfork'}]}}",oc + multifandom artist and fanfic writer ✧.* #amongusforfork,moonllhi,https://t.co/firYxcbTfO,False,https://pbs.twimg.com/profile_images/1521963243253776386/iJuG_w71_normal.jpg,"{'followers_count': 311, 'following_count': 267, 'tweet_count': 18699, 'listed_count': 18}",he/they • white • minor,1.5186955862995272e+18
19126812.0,False,TundraWolfe❄🐺,"{'description': {'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/JIWONoPFoh', 'expanded_url': 'http://picrew.me/image_maker/57', 'display_url': 'picrew.me/image_maker/57'}], 'mentions': [{'start': 50, 'end': 65, 'username': 'TeamPocketAces'}]}}","Tim, 29, He/Him. Might be a public menace Part of @TeamPocketAces Avatar made with https://t.co/JIWONoPFoh…",TimbrrWolfe,,False,https://pbs.twimg.com/profile_images/1347435847323430918/nnFd4u7t_normal.jpg,"{'followers_count': 122, 'following_count': 200, 'tweet_count': 89058, 'listed_count': 3}",,1.2189845313504256e+18
1.2833999262825021e+18,False,Prince ⭐,,Alexia & Dennis ❤️,Prince278743816,,False,https://pbs.twimg.com/profile_images/1508803340423299072/MMh07tzs_normal.jpg,"{'followers_count': 53, 'following_count': 222, 'tweet_count': 1800, 'listed_count': 0}",,
487199645.0,False,Hallis Blaney,,Animation director. He/Him,HallisB,,False,https://pbs.twimg.com/profile_images/916753252359618560/F_eAXdDQ_normal.jpg,"{'followers_count': 155, 'following_count': 1041, 'tweet_count': 2153, 'listed_count': 3}","Vancouver, BC",
1.1634438008214405e+18,False,Paz,"{'description': {'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/KhVQjQg1Rq', 'expanded_url': 'http://letterboxd.com/PazThePagaz/', 'display_url': 'letterboxd.com/PazThePagaz/'}]}}","I'd say that's that, Mattress Man | Israeli and Jewish | 17
https://t.co/KhVQjQg1Rq",MikeyMittner,,False,https://pbs.twimg.com/profile_images/1494191449667158016/7deJeaTA_normal.jpg,"{'followers_count': 300, 'following_count': 316, 'tweet_count': 11844, 'listed_count': 11}",He\Him,1.5203925039287542e+18
