id,protected,url,name,description,public_metrics,username,profile_image_url,verified,entities,location,pinned_tweet_id
281596457,False,,Anaa🌟,"“Si no estás preparado para equivocarte, nunca se te ocurrirá nada original.”
29. ATM. 😊
Maestra de Educación Primaria. 📙","{'followers_count': 274, 'following_count': 466, 'tweet_count': 12736, 'listed_count': 4}",AnaInfante27,https://pbs.twimg.com/profile_images/1496008054545989632/3Alpw2Jt_normal.jpg,False,,"Barajas, Madrid.",
1350526280723120128,False,,Adam Bodie,,"{'followers_count': 11, 'following_count': 126, 'tweet_count': 1783, 'listed_count': 0}",AdamBodie,https://pbs.twimg.com/profile_images/1350527604390940672/1IPMmEVZ_normal.jpg,False,,,
1302726560647131136,False,https://t.co/GXtB2I2cCV,cande,"cantando 1sf3sb con olivia
{she/her}","{'followers_count': 452, 'following_count': 568, 'tweet_count': 15028, 'listed_count': 11}",ilIicitcrime,https://pbs.twimg.com/profile_images/1521227791534071809/JOPDmjcj_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GXtB2I2cCV', 'expanded_url': 'http://harry.xn--0qah2a36aa4215c/', 'display_url': 'harry.♡̷̷ˎˊ˗'}]}}",,1.5011697403451924e+18
102690088,False,https://t.co/sRJJ1V8Del,Juan Avilés Santander,I'm a weirdo,"{'followers_count': 1011, 'following_count': 967, 'tweet_count': 29439, 'listed_count': 22}",Mr_Jotha,https://pbs.twimg.com/profile_images/1503147261609472001/nimr3LU5_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sRJJ1V8Del', 'expanded_url': 'https://Instagram.com/mr_jotha', 'display_url': 'Instagram.com/mr_jotha'}]}}",Chile,6.424562509497057e+17
15276688,False,,Matt Aaron,"Wisdom too often never comes, and so one ought not to reject it merely because it comes late.","{'followers_count': 1114, 'following_count': 113, 'tweet_count': 74980, 'listed_count': 28}",BronxLaugher,https://pbs.twimg.com/profile_images/844717814468542464/Cvjrof3F_normal.jpg,False,,,1.4346242122877665e+18
84331246,False,https://t.co/eRAXBYJKN2,Vivek,"A poet by heart, a software engineer by profession. passionate for politics.","{'followers_count': 322, 'following_count': 1154, 'tweet_count': 15493, 'listed_count': 3}",Curious_Vivek,https://pbs.twimg.com/profile_images/1473146537966514187/G7N9odyd_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eRAXBYJKN2', 'expanded_url': 'http://orandom.blogspot.com', 'display_url': 'orandom.blogspot.com'}]}}","Lincoln, NE",1.0830199764691067e+18
261970759,False,,David Jacobsen,"Husband to Allison, dog dad to Remy. Hawkeye and Packer fan. Thoughts are my own for what it’s worth. When life gives you lemons, trade them for beer.","{'followers_count': 184, 'following_count': 834, 'tweet_count': 1414, 'listed_count': 1}",djacobse,https://pbs.twimg.com/profile_images/1504976475480543238/RcGA0SwN_normal.jpg,False,,"Dubuque, IA",1.502738861256069e+18
274598437,False,https://t.co/1w300Q3Ycw,Heather Tierney 🇨🇦🇺🇸,"An old chick that cares about Nature, Education, Music and People..in no particular order.","{'followers_count': 504, 'following_count': 720, 'tweet_count': 14737, 'listed_count': 2}",Htierney61,https://pbs.twimg.com/profile_images/1467266781223940103/-fHJXMvL_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1w300Q3Ycw', 'expanded_url': 'https://www.facebook.com/NaturesSplendor/', 'display_url': 'facebook.com/NaturesSplendo…'}]}}","Spring Creek, NV",1.1480423318550815e+18
331062027,False,,👑,Brian ♡ | a hoe never bothered me anyway .. or whatever elsa said 🤷🏽‍♀️❄️⛄️- tiff,"{'followers_count': 4632, 'following_count': 3889, 'tweet_count': 44913, 'listed_count': 15}",ForeverSheenal,https://pbs.twimg.com/profile_images/1467633027723317253/gcxoGhkx_normal.jpg,False,,"Bay Area, CA",1.3447846992358646e+18
1087475761,False,https://t.co/Ye0kkNGpLe,Dawn A.,"𝐈’𝐦 𝐧𝐨𝐭 𝐚 𝐫𝐞𝐠𝐮𝐥𝐚𝐫 𝐦𝐨𝐦 ⁣
𝐈’𝐦 𝐚 𝐜𝐨𝐨𝐥 𝐦𝐢𝐝𝐠𝐞𝐭 𝐦𝐨𝐦 ✌🏻
Military Wife ⚓️
Boy Mom 💙
Coffee lover ☕️
📍currently SC but WA raised","{'followers_count': 141, 'following_count': 892, 'tweet_count': 4927, 'listed_count': 11}",hey_its_dawn,https://pbs.twimg.com/profile_images/1357768444419190786/tR9fn7km_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ye0kkNGpLe', 'expanded_url': 'http://www.youtube.com/lifeandbeautywithdawn', 'display_url': 'youtube.com/lifeandbeautyw…'}]}}",USA 🇺🇸 ,
3198411602,False,,ARRIETTY ,♡ @katyperry 𐐪𐑂 ° 🌷 The old PERRY can't come to the phone right now... | #KatyCat #SwiftyCat • 𝘱𝘦𝘳𝘳𝘺 | environmentalist • science loading ༻⊹᯽⊹༺ ‧₊˚✧˖*,"{'followers_count': 235, 'following_count': 470, 'tweet_count': 72057, 'listed_count': 1}",ArriettyPerry,https://pbs.twimg.com/profile_images/1445708403788025861/uQeAsmgo_normal.jpg,False,"{'description': {'hashtags': [{'start': 73, 'end': 81, 'tag': 'KatyCat'}, {'start': 82, 'end': 92, 'tag': 'SwiftyCat'}], 'mentions': [{'start': 2, 'end': 12, 'username': 'katyperry'}]}}",good listener • ,1.0336396745798328e+18
292713429,False,,Sheelagh Brothers,"Happy married Mum of 2 teens; busy Gr8 Humanities teacher; read, sing, walk, garden in free time; lucky to live & work in New West BC. Opinions my own. she/her.","{'followers_count': 875, 'following_count': 1571, 'tweet_count': 10460, 'listed_count': 48}",SheeBrothers,https://pbs.twimg.com/profile_images/1490372513020346374/zBYuvRPO_normal.jpg,False,,"New Westminster, BC",9.58950819767894e+17
259430894,False,,North Wales Forest,forest exile living in north wales.,"{'followers_count': 601, 'following_count': 577, 'tweet_count': 8103, 'listed_count': 0}",reddynotts,https://pbs.twimg.com/profile_images/2385918000/hl54b5zio16ann0cc06l_normal.jpeg,False,,North Wales,
481023879,False,,JoeG the 1st,"liberal, comic books, Battlestar Galactica. love is love is love.","{'followers_count': 39, 'following_count': 130, 'tweet_count': 1412, 'listed_count': 0}",awesomejoe19,https://pbs.twimg.com/profile_images/846876564461641728/ubAL58m4_normal.jpg,False,,"Dallas, TX",
126165330,False,,mel,,"{'followers_count': 6, 'following_count': 432, 'tweet_count': 494, 'listed_count': 0}",Snakegrl2000,https://pbs.twimg.com/profile_images/1145812835/iph_150_normal.JPG,False,,north america ,
1369744599300804608,False,,Axgrtax,"they/them 18+ | Acct for gaming & ttrpg things ☆☆ when you know, you know ☆☆ not a possum","{'followers_count': 3, 'following_count': 99, 'tweet_count': 599, 'listed_count': 0}",axgrtax,https://pbs.twimg.com/profile_images/1369744970442104832/yWl5Mcy8_normal.jpg,False,,,1.3707799411265987e+18
15742043,False,,suldrew - Нет войне!,"San Francisco, CA 🚲☕️
No War! 💛💙

Find me on https://t.co/xJXzCHDTXc: same uid 
https://t.co/jWMj1q9Pek
And on mastodon: https://t.co/7hyPlSV3ZQ","{'followers_count': 2191, 'following_count': 2248, 'tweet_count': 165748, 'listed_count': 78}",suldrew,https://pbs.twimg.com/profile_images/796257801152532482/SSNL6Otz_normal.jpg,False,"{'description': {'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/xJXzCHDTXc', 'expanded_url': 'http://counter.social', 'display_url': 'counter.social'}, {'start': 80, 'end': 103, 'url': 'https://t.co/jWMj1q9Pek', 'expanded_url': 'https://counter.social/web/accounts/57614', 'display_url': 'counter.social/web/accounts/5…'}, {'start': 121, 'end': 144, 'url': 'https://t.co/7hyPlSV3ZQ', 'expanded_url': 'http://xoxo.zone/web/@suldrew', 'display_url': 'xoxo.zone/web/@suldrew'}]}}",United States of America,1.513282738706477e+18
2370958686,False,,Chris Billig,"🏳️‍🌈🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿♿👓💻📺🚆🚊🫖
he/him","{'followers_count': 42, 'following_count': 253, 'tweet_count': 6576, 'listed_count': 2}",ChrisJBillig,https://pbs.twimg.com/profile_images/1407033931740987392/DhBl3oor_normal.jpg,False,,"Austin, TX",1.1439012112272425e+18
20360551,False,,JB,Cardiff Devils fan. ST holder. 2J5. Ducks & Bruins fan too. Sci-fi lover.,"{'followers_count': 448, 'following_count': 1099, 'tweet_count': 8378, 'listed_count': 5}",Irrab,https://pbs.twimg.com/profile_images/1052485792998846464/_f3ZL84W_normal.jpg,False,,"Barry, South Wales, UK",
36341353,False,,Mark Lively,"Christian, Father, Grandfather, Programmer, Elected and Appointed Official, Writer, Polymath","{'followers_count': 232, 'following_count': 633, 'tweet_count': 6596, 'listed_count': 1}",MongoTheGeek,https://pbs.twimg.com/profile_images/1339731456390815745/k8giT7vE_normal.jpg,False,,"Port Matilda, Pennsylvania",
989077166,False,,Migueliiiin,Aficionado a la musica desde 1998. Percusionista de la Banda Simfonica Union Musical De Lliria. M&M,"{'followers_count': 127, 'following_count': 200, 'tweet_count': 1171, 'listed_count': 0}",migue_gomez98,https://pbs.twimg.com/profile_images/1194161614716571648/MqMb34Ec_normal.jpg,False,,lliria,
716579035657199616,False,,Sandritaa 💜✨,"•Nadie nada en el mismo río dos veces•
Periodismo UCM 📝📚","{'followers_count': 238, 'following_count': 530, 'tweet_count': 59218, 'listed_count': 1}",anniebear207,https://pbs.twimg.com/profile_images/1487813917388816388/xzHDRPw-_normal.jpg,False,,,1.4745183704564122e+18
117564628,False,,A Seminole @ UF,,"{'followers_count': 72, 'following_count': 198, 'tweet_count': 4883, 'listed_count': 1}",cthomasesq,https://pbs.twimg.com/profile_images/378800000112853384/1acc1c10869f7e631ea591019df3e906_normal.jpeg,False,,"Gainesville, FL",
1253488666527268864,False,,Expand Scotus Wombat,"From NY, living in TX. Liberal and proud of it. He/him. #BLM 
Politics junkie, computer nerd
Supporter of the right to yeet your fetus","{'followers_count': 1924, 'following_count': 2818, 'tweet_count': 23913, 'listed_count': 7}",LiberalWombat,https://pbs.twimg.com/profile_images/1455343857630126082/0kdRvxO9_normal.jpg,False,"{'description': {'hashtags': [{'start': 56, 'end': 60, 'tag': 'BLM'}]}}","Texas, USA",
39872799,False,https://t.co/iX58rj1sVT,Ben Anhalt,Research software engineer at University of Kansas,"{'followers_count': 49, 'following_count': 594, 'tweet_count': 949, 'listed_count': 2}",benanhalt,https://pbs.twimg.com/profile_images/1287580986931380224/Ai-NdGbM_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iX58rj1sVT', 'expanded_url': 'https://con.cor.dance', 'display_url': 'con.cor.dance'}]}}","Lawrence, KS",
749506346,False,https://t.co/WXpSNyYi7X,Drew,"Local Tech Guy.
You've probably seen my work.

Coding for the greater good.. literally.","{'followers_count': 68, 'following_count': 81, 'tweet_count': 297, 'listed_count': 0}",CalgaryDrew,https://pbs.twimg.com/profile_images/1511880450611970051/HeZWopdm_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WXpSNyYi7X', 'expanded_url': 'http://werdpress.ca', 'display_url': 'werdpress.ca'}]}}","Calgary, Alberta",1.5118797362213233e+18
1362510280316628992,False,,Trianon,Bloqueo inmediato de bots y gentuza maleducada.,"{'followers_count': 57, 'following_count': 371, 'tweet_count': 3677, 'listed_count': 0}",trianondeco,https://pbs.twimg.com/profile_images/1501168715005677568/jYl_LowV_normal.jpg,False,,,
1120123461542862848,False,https://t.co/bIiWnOLqQq,"Elyse Aldridge, Ed.D. ",Jesus. Wife. Mom. AP. Bookworm. Runner. Apple Teacher. Google Certified Lvl 1. Ed.D. Opinions are my own.,"{'followers_count': 835, 'following_count': 968, 'tweet_count': 3350, 'listed_count': 6}",elyse_aldridge,https://pbs.twimg.com/profile_images/1396904616542023680/D3NchKX9_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bIiWnOLqQq', 'expanded_url': 'https://themiddleminute.blogspot.com', 'display_url': 'themiddleminute.blogspot.com'}]}}","Alabama, USA",
1284294300269006848,False,,mmmloveslave,Laid back introvert not sweating the small stuff wishing for bank to enjoy the finer things.,"{'followers_count': 265, 'following_count': 1466, 'tweet_count': 8029, 'listed_count': 1}",mmmloveslave,https://pbs.twimg.com/profile_images/1383597779663028231/gox6dB79_normal.jpg,False,,Fortress of Solitude,1.5171170115030712e+18
2268263282,False,,甘い小芋,"全甲　聯合7回　提督経験値3.4億　艦娘総経験値16億
2017/09/21 阿武隈改二Lv148、2020/9/20 朝霜改二Lv174","{'followers_count': 169, 'following_count': 1028, 'tweet_count': 2675, 'listed_count': 4}",medachitagirl,https://pbs.twimg.com/profile_images/449166480991453184/sB6oJBgZ_normal.jpeg,False,,ラバウル基地,1.4287421034382991e+18
199831004,False,,Leslie *D*,I post what-would-i-say bot-generated statuses here instead of on Facebook. Also subtweets. Fewer subtweets now that actual people read my twitter.,"{'followers_count': 46, 'following_count': 39, 'tweet_count': 4404, 'listed_count': 0}",crescentlesl,https://pbs.twimg.com/profile_images/1140199476/campanile_normal.jpeg,False,,,
1168950816,False,,felipe rodrigo,https://t.co/rQtpDpoJaV,"{'followers_count': 519, 'following_count': 325, 'tweet_count': 27859, 'listed_count': 5}",bonserfelipe,https://pbs.twimg.com/profile_images/1518677336874524675/I5kzePRE_normal.jpg,False,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rQtpDpoJaV', 'expanded_url': 'https://www.instagram.com/felipebonser/', 'display_url': 'instagram.com/felipebonser/'}]}}",,
21099711,False,https://t.co/QwOLnKEF8J,Garrett Karp,,"{'followers_count': 676, 'following_count': 1471, 'tweet_count': 49581, 'listed_count': 32}",garpo3000,https://pbs.twimg.com/profile_images/1011809575182487559/xQMTNxun_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QwOLnKEF8J', 'expanded_url': 'https://www.instagram.com/garrett_karp/', 'display_url': 'instagram.com/garrett_karp/'}]}}","Chicago, IL",1.3727708523793572e+18
1489421703260213248,False,,var,"minor | mcc and shubble stan | this acc is just an alt with a nice @, my main is @chocokatsicle","{'followers_count': 100, 'following_count': 154, 'tweet_count': 230, 'listed_count': 0}",S4NDSOFTIME,https://pbs.twimg.com/profile_images/1489426624445444096/ew1_ZKvD_normal.jpg,False,"{'description': {'mentions': [{'start': 81, 'end': 95, 'username': 'chocokatsicle'}]}}",they/them,1.4944788645289902e+18
240305094,False,,Fairfield_Duke,2021 Millen Champion!!!! New Era MLB hat Collector. Dad and all around sports nut with a 17 Handicap. Baseball Card Collector who skipped 30 years!,"{'followers_count': 80, 'following_count': 165, 'tweet_count': 4126, 'listed_count': 3}",Fairfield_Duke,https://pbs.twimg.com/profile_images/1491788745837723650/6n3ctoEu_normal.jpg,False,,,
268259147,False,,Damien Carley,,"{'followers_count': 43, 'following_count': 37, 'tweet_count': 421, 'listed_count': 0}",damiencarley,https://pbs.twimg.com/profile_images/1945151901/Dublin_20City-20110114-00035_normal.jpg,False,,,
116545290,False,,Llokalla Feo ,Mala onda / Mitómano / Diletante / Outsider/ Procrastinador / Loser,"{'followers_count': 980, 'following_count': 428, 'tweet_count': 14692, 'listed_count': 0}",llokallafeo,https://pbs.twimg.com/profile_images/1492732183487954945/sNM2-tol_normal.jpg,False,,Bolivia,1.4465855508871332e+18
1043997064374472704,False,,Didi,Whopper hopper popper #ForRonald #ChopOn #TimetoHunt,"{'followers_count': 40, 'following_count': 220, 'tweet_count': 1224, 'listed_count': 0}",Dstone356,https://pbs.twimg.com/profile_images/1416852740429520906/hwjImLys_normal.jpg,False,"{'description': {'hashtags': [{'start': 22, 'end': 32, 'tag': 'ForRonald'}, {'start': 33, 'end': 40, 'tag': 'ChopOn'}, {'start': 41, 'end': 52, 'tag': 'TimetoHunt'}]}}","Vladivostok, Russia",1.4938301898345062e+18
300995720,False,,TALES FROM THE CRYPTocurrency,"Future convict + subject of what will be your fave episode of True Crime ( = currently plotting my INCENSE-itive neighbor's demise), AMA","{'followers_count': 12, 'following_count': 339, 'tweet_count': 4169, 'listed_count': 0}",depechemodality,https://pbs.twimg.com/profile_images/1424871363181940741/Bi1q5A3-_normal.jpg,False,,Purgatory,
2731352675,False,,emma,she/her,"{'followers_count': 283, 'following_count': 316, 'tweet_count': 844, 'listed_count': 0}",emmadischner,https://pbs.twimg.com/profile_images/1508946473769213952/UMGQ_Qt7_normal.jpg,False,,,
163672889,False,,Donovan Zerón,"Mexicano. Ingeniero industrial. Amante de los deportes, el cine, el sarcasmo y de reírme. Creyente de que la vida no es tan en serio.","{'followers_count': 147, 'following_count': 76, 'tweet_count': 2480, 'listed_count': 1}",donzpk14,https://pbs.twimg.com/profile_images/1374483673894985728/tzUJNvgY_normal.jpg,False,,,
56989419,False,,Shyam Iyer,,"{'followers_count': 21, 'following_count': 65, 'tweet_count': 190, 'listed_count': 0}",i_shyam,https://pbs.twimg.com/profile_images/1501946955294904322/w8TEGmgu_normal.jpg,False,,Dubai,
444948769,False,,Susan MacDonald she/her 💙💛,"Mom, Grandmother, Family Physician, musician, photographer and lover of dogs!","{'followers_count': 215, 'following_count': 224, 'tweet_count': 5562, 'listed_count': 0}",dr_smac,https://pbs.twimg.com/profile_images/1499237503512956930/WP3kEXoP_normal.jpg,False,,"Regina, Saskatchewan",
325087506,False,,Dame Lambchop ✊🏼💙 NHS ✊🏼❤️ BLM #StaySafe,"Ex-graphic designer, injuries & HMS ended good life. BSc Psych, visual stress research. Labour. Disability rights. Hates austerity, fascism, bigotry & 🦠","{'followers_count': 7853, 'following_count': 8629, 'tweet_count': 251688, 'listed_count': 117}",CurlyClareToo,https://pbs.twimg.com/profile_images/1382978007426420744/Yoskn5Vc_normal.png,False,,"Socially distant Faversham, UK",7.134067257313239e+17
299326365,False,,Fiona 💙,"Ex slave to the airport industry, cat lady, latte lover. I talk mostly shit with the occasional lucid moment. I have Systemic Sclerosis, grateful for our NHS 💙","{'followers_count': 1175, 'following_count': 1091, 'tweet_count': 54362, 'listed_count': 37}",Fifi_the_Witch,https://pbs.twimg.com/profile_images/1277205717179666438/7kUcdVJY_normal.jpg,False,,"Renfrew, Scotland",1.5041161566087946e+18
930372217,False,,"MA, LPCC",Sarcasm is my superpower She/Her/Hers,"{'followers_count': 145, 'following_count': 352, 'tweet_count': 7854, 'listed_count': 0}",MadisonAndrews1,https://pbs.twimg.com/profile_images/1479655563718021123/XtcoD03V_normal.jpg,False,,,
2438815751,False,,Team Witch,Constant eyeroller,"{'followers_count': 168, 'following_count': 581, 'tweet_count': 4202, 'listed_count': 0}",naturallybrn,https://pbs.twimg.com/profile_images/1493278099454242816/Z7_9gF18_normal.jpg,False,,"Atlanta, Ga",
839822285099839488,False,https://t.co/bvK7i8ap51,s.takem,言語や翻訳を学ぶ普通の会社員。読書とスピッツ。Ko-dai and CherryMagic｜エンタメが好き、気質はオタク。趣味や日常のひとりごとが9割です。,"{'followers_count': 51, 'following_count': 320, 'tweet_count': 4090, 'listed_count': 0}",1288213024mkj,https://pbs.twimg.com/profile_images/1197816298341720064/Uv731TPE_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bvK7i8ap51', 'expanded_url': 'https://bookmeter.com/users/1296451', 'display_url': 'bookmeter.com/users/1296451'}]}}",1985,1.502661017696084e+18
905404392,False,https://t.co/3ZbpqQmiz1,EverydayGoose,just your everyday goose. @kidlatpunch @playerversus_,"{'followers_count': 336, 'following_count': 603, 'tweet_count': 10283, 'listed_count': 3}",YouFoundAlex,https://pbs.twimg.com/profile_images/843318879212486656/fm9n-qUx_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3ZbpqQmiz1', 'expanded_url': 'http://kidlat.bandcamp.com', 'display_url': 'kidlat.bandcamp.com'}]}, 'description': {'mentions': [{'start': 26, 'end': 38, 'username': 'kidlatpunch'}, {'start': 39, 'end': 53, 'username': 'playerversus_'}]}}",ATX/956,1.0726760660645888e+18
928151094529839104,False,,Furkan Ö,,"{'followers_count': 1, 'following_count': 649, 'tweet_count': 64, 'listed_count': 0}",furkitter,https://pbs.twimg.com/profile_images/941768725413363717/r7jfKIeX_normal.jpg,False,,,
64104972,False,,Jim Merrell,"Husband and father. RETIRED NWS Lead forecaster. Go Wolfpack! St. Louis Cardinals, Washington Football Team, Carolina Hurricanes","{'followers_count': 43, 'following_count': 274, 'tweet_count': 886, 'listed_count': 4}",wolf8200,https://pbs.twimg.com/profile_images/2205551215/wolv_normal.gif,False,,Six Flags Over Merrell's Pool,
41042653,False,https://t.co/TcIrgb6J7N,Iván Torres,"Information Systems Consultant, Developer, Tech Support. Love many types of music, playing piano, Salsa dancing. Critical Thinking, Psych, current events, LoL.","{'followers_count': 17, 'following_count': 131, 'tweet_count': 2229, 'listed_count': 0}",itorres008,https://pbs.twimg.com/profile_images/1238061469847171072/EVw3Es8s_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TcIrgb6J7N', 'expanded_url': 'http://www.Facebook.com/itorres008', 'display_url': 'Facebook.com/itorres008'}]}}","San Juan, Puerto Rico",
1499612251161915392,False,,YYCgenXer,Entrepreneur. Investor. Traveller.,"{'followers_count': 10, 'following_count': 66, 'tweet_count': 224, 'listed_count': 0}",CGenxer,https://pbs.twimg.com/profile_images/1518443477226299393/aLdJ3ng__normal.jpg,False,,,
38915681,False,,Ethical Atheist,"Mostly politics centered around whiteness. Some cycling, pets and pics of Paradox, my home in the mountains of NC. AKA Greg Schisla in real life.","{'followers_count': 8783, 'following_count': 8216, 'tweet_count': 26644, 'listed_count': 7}",FarmerG_Paradox,https://pbs.twimg.com/profile_images/1516950934089347073/mr7sAST2_normal.jpg,False,,Furthest Western NC,1.381712881859842e+18
196300915,False,,Derek Speaker,"Buffalo native, St. Bona MBA grad, financial crime fighter, sports fanatic, part-time ball player, full-time 59fifty enthusiast.","{'followers_count': 157, 'following_count': 789, 'tweet_count': 3714, 'listed_count': 6}",DapperFella,https://pbs.twimg.com/profile_images/1508440372720111617/ee-2CcfA_normal.jpg,False,,"Buffalo, NY",
2583792644,False,https://t.co/r7hwGgTLQL,Luis Suarez,"Padre de Nerea, casado con una madre heroina, del CELTA y Vice de la peña celtista @afouteza","{'followers_count': 1093, 'following_count': 794, 'tweet_count': 23203, 'listed_count': 9}",lusucu19,https://pbs.twimg.com/profile_images/1262309341153067008/WmOjjayj_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/r7hwGgTLQL', 'expanded_url': 'http://www.cossat.com', 'display_url': 'cossat.com'}]}, 'description': {'mentions': [{'start': 83, 'end': 92, 'username': 'afouteza'}]}}","Vigo, Spain",
1496561403653763072,False,,Misty Rhodes,Study Hall Supervisor at Atlantic High School. Mom. Dog Grandma. Crafter. Violin / Fiddle Player. Small business owner.,"{'followers_count': 1, 'following_count': 30, 'tweet_count': 23, 'listed_count': 0}",msrhodes2022,https://pbs.twimg.com/profile_images/1499032008554594315/DRrXuiJZ_normal.jpg,False,,,
15689217,False,https://t.co/sJQdbc0VVB,🚲 SQL Cyclist 🚵🏼‍♂️ BLM he/him,"Kevin Hill. 20 year SQL DBA. Christian, political moderate, husband, father, cyclist, speaker. 
@Dallas_DBAs, https://t.co/c6BYzpuPET","{'followers_count': 1563, 'following_count': 336, 'tweet_count': 10429, 'listed_count': 41}",Kevin3NF,https://pbs.twimg.com/profile_images/1088806084205146114/Sv6ABto2_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sJQdbc0VVB', 'expanded_url': 'http://dallasdbas.com/indexes/', 'display_url': 'dallasdbas.com/indexes/'}]}, 'description': {'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/c6BYzpuPET', 'expanded_url': 'http://Kevin3NF.com', 'display_url': 'Kevin3NF.com'}], 'mentions': [{'start': 96, 'end': 108, 'username': 'Dallas_DBAs'}]}}","DFW, Texas",
37562536,False,https://t.co/1BBcTEkDlQ,Edilson Segundo,Multimedia journalist,"{'followers_count': 1245, 'following_count': 568, 'tweet_count': 17630, 'listed_count': 31}",edilsonsegundo,https://pbs.twimg.com/profile_images/1375087867224068101/LPUKjqw5_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1BBcTEkDlQ', 'expanded_url': 'http://www.instagram.com/edilsonsegundo', 'display_url': 'instagram.com/edilsonsegundo'}]}}","Recife, PE",
165908149,False,https://t.co/P3w80EzGcn,けいる,オタクです。とても偏った雑食。いろんなことにフラフラしています■好きな劇団さん、村井良大さん・内藤大希さん絡みなどで緩く観劇中■たまに落書き■盗用疑惑放置のまま展開中の刀剣乱舞は全カテゴリー苦手■チケット転売及び役者写真等の画像無断転載が頻繁な方はブロックします■演劇無関係のRT多めでうるさいです■諸々御了承ください,"{'followers_count': 121, 'following_count': 161, 'tweet_count': 34065, 'listed_count': 3}",aojirunomoto,https://pbs.twimg.com/profile_images/1278107625305956353/fftViy8p_normal.png,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/P3w80EzGcn', 'expanded_url': 'http://dkeiru.blog98.fc2.com/', 'display_url': 'dkeiru.blog98.fc2.com'}]}}",,
64919810,False,,Geoff,The tweets about nothing.,"{'followers_count': 164, 'following_count': 212, 'tweet_count': 34884, 'listed_count': 2}",gryoung0110,https://pbs.twimg.com/profile_images/857413271023910912/5p1_MgPa_normal.jpg,False,,"Nashville, TN",
28398344,False,https://t.co/P6pXMZqhC3,Stephen Brockelman,"Digital content lead for $1.5T asset management company's intranet and 7,800 associates worldwide, retired. Union: SAG-AFTRA. Freelance writer.","{'followers_count': 1760, 'following_count': 2064, 'tweet_count': 18934, 'listed_count': 89}",Brockelman21210,https://pbs.twimg.com/profile_images/1511350678437904393/OyE_TbQZ_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/P6pXMZqhC3', 'expanded_url': 'https://brockelpress.com', 'display_url': 'brockelpress.com'}]}}","ÜT: 39.28661,-76.61769",
25213031,False,https://t.co/5WVoNZjQPl,ferro_man,"A nonogram without any numbers. 










           



Property of @Pikachai_MFC","{'followers_count': 425, 'following_count': 1163, 'tweet_count': 80651, 'listed_count': 32}",ferro_man,https://pbs.twimg.com/profile_images/1079938817/41D4DB6YY6L__SL500_AA300__normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5WVoNZjQPl', 'expanded_url': 'http://abc.go.com/shows/sports-night/episode-guide/season-02/16-the-local-weather', 'display_url': 'abc.go.com/shows/sports-n…'}]}, 'description': {'mentions': [{'start': 70, 'end': 83, 'username': 'Pikachai_MFC'}]}}",Chicago-ish,1.4811163656920146e+18
15983625,False,,"Jen and her droid, P2-K2tog","She/Y'all. Job hunting, story loving, musical singing, sci-fi nerd, Excel enthusiast, data ""scientist,"" non-profit president, knitter & more. #HireMe","{'followers_count': 439, 'following_count': 1375, 'tweet_count': 11980, 'listed_count': 0}",unfettered_muse,https://pbs.twimg.com/profile_images/1464036876914868227/WBul4yE__normal.jpg,False,"{'description': {'hashtags': [{'start': 142, 'end': 149, 'tag': 'HireMe'}]}}","Los Osos, California",1.3976845024329482e+18
