,entities,verified,description,profile_image_url,public_metrics,url,username,id,name,protected,location,pinned_tweet_id
26570526,,False,"Confirmed Londoner, with a love of travelling to far-flung places. RQT Y4. Adept at pulling leeches off small people.",https://pbs.twimg.com/profile_images/2680069609/489793e680a7929860780d99d775a242_normal.png,"{'followers_count': 3478, 'following_count': 2095, 'tweet_count': 114421, 'listed_count': 152}",,vwallop,,Victoria,False,London,
1170386569234132993,,False,"Derribo Mental     
lecciones aquí no
                        borde muy borde 

⛔ No  DM ⛔",https://pbs.twimg.com/profile_images/1459566351702495235/PWnAksaA_normal.jpg,"{'followers_count': 407, 'following_count': 323, 'tweet_count': 17482, 'listed_count': 1}",,M4Marinazul,,M4,False,Cruce de caminos  ,1339508442130739200
5117801,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zDCyt8uNG3', 'expanded_url': 'http://twilog.org/yokokawa', 'display_url': 'twilog.org/yokokawa'}]}}",False,"IT Project Manager, CoderDojo Champion and Contemporary Art Fan, tweeting something almost in Japanese.",https://pbs.twimg.com/profile_images/15794162/IMGP8289-1_normal.jpg,"{'followers_count': 552, 'following_count': 1181, 'tweet_count': 10525, 'listed_count': 16}",https://t.co/zDCyt8uNG3,yokokawa,,yokokawa,False,"Yokohama & Tokyo, Japan",
2546645797,,False,Spaniard in London.,https://pbs.twimg.com/profile_images/553683884475691008/eQqVzY3G_normal.jpeg,"{'followers_count': 168, 'following_count': 1080, 'tweet_count': 2828, 'listed_count': 0}",,josebaladron,,Jose Baladron 🇪🇦,False,"London, England",
76371754,"{'description': {'hashtags': [{'start': 11, 'end': 15, 'tag': 'AM2'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'AnneMarie'}]}}",False,"@AnneMarie #AM2 💕Met AM on 16/2/20, 7/3/20, 9/8/20, 23/7/21, 30/9/21💕 “Webbbbyy!!”🌺🤧 Says fuck a lot 🙌",https://pbs.twimg.com/profile_images/1350372768307683328/CaEZFdFq_normal.jpg,"{'followers_count': 778, 'following_count': 686, 'tweet_count': 8775, 'listed_count': 2}",,essexgirlAM,,🖤Webby🖤,False,"Southend on Sea, UK",1276587529505046533
2739736762,,False,no DM’s,https://pbs.twimg.com/profile_images/1478713312988864513/dAm4UdTQ_normal.jpg,"{'followers_count': 115, 'following_count': 206, 'tweet_count': 3680, 'listed_count': 0}",,andys3865,,Andy Smith,False,,1372110075117060114
3863129116,,False,"fitness fanatic ,millionaire property magnate ,eco warrior and talker of crap.Harley and Honda rider.",https://pbs.twimg.com/profile_images/1515017809813778439/KZcGzehk_normal.jpg,"{'followers_count': 206, 'following_count': 815, 'tweet_count': 4883, 'listed_count': 0}",,SelfishGlyn,,SelfishGlyn,False,Gillibrand Towers,
87927752,,False,やりたい放題、適当発言。たまに開発案の放り投げ（誰か開発してシリーズ）,https://pbs.twimg.com/profile_images/810120431428509696/4GpLBr_i_normal.jpg,"{'followers_count': 11, 'following_count': 206, 'tweet_count': 978, 'listed_count': 0}",,mituba38,,みちびー,False,,
3064423209,,False,,https://pbs.twimg.com/profile_images/1412930151843778560/i_JGczrI_normal.jpg,"{'followers_count': 4613, 'following_count': 587, 'tweet_count': 8764, 'listed_count': 30}",,MichaelHughes_1,,Michael Hughes,False,"Minnesota, USA",
288972818,,False,"aquí empezó esta pasión,a la que llaman running ...",https://pbs.twimg.com/profile_images/1109439260053131264/qgKuf2VE_normal.jpg,"{'followers_count': 122, 'following_count': 285, 'tweet_count': 2636, 'listed_count': 1}",,jesusvk2011,,jesus herraiz,False,vallekas,
47118926,,False,"Tweets might be a bit biased to Valencia CF, German football team, humanist politics, netflix shows, random song stuck in my head",https://pbs.twimg.com/profile_images/1318763737680142342/j5UHXw22_normal.jpg,"{'followers_count': 287, 'following_count': 1320, 'tweet_count': 8790, 'listed_count': 2}",,SalikWarsi,,Salik Warsi,False,,514128211362734082
143101700,,False,Mahleria sufferer | 19th C music historian | Hasher - the drinking club with a running problem | Oxford Comma supporter | Opinions not necessarily mine,https://pbs.twimg.com/profile_images/378800000778895363/d61dfddb7d9ddede37d33ee710c96d47_normal.jpeg,"{'followers_count': 80, 'following_count': 128, 'tweet_count': 3149, 'listed_count': 6}",,h5ringer,,TheMaestroCat 🇺🇦,False,"Bedfordshire, England",
17114813,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IhvXgYnbf4', 'expanded_url': 'http://Seyrusefer.com', 'display_url': 'Seyrusefer.com'}]}, 'description': {'mentions': [{'start': 79, 'end': 95, 'username': 'SeyrseferGunluk'}]}}",False,"Blog yazarı, bilim ve teknoloji düşkünü. Kültür ve sanata meraklı. Beşiktaşlı.
@SeyrseferGunluk",https://pbs.twimg.com/profile_images/1457460080039927810/GqwyoyYP_normal.jpg,"{'followers_count': 222, 'following_count': 1331, 'tweet_count': 10887, 'listed_count': 5}",https://t.co/IhvXgYnbf4,kurtayfun,,😷 Tayfun 🐺,False,Türkiye,720157249969266688
1078630215197360128,,False,"Uno que va por ahí diciendo lo que piensa, con sus riesgos, y esas cosas.
Escribo. También soy borgiam en Instagram.",https://pbs.twimg.com/profile_images/1454034776327954437/giqczTF9_normal.jpg,"{'followers_count': 185, 'following_count': 349, 'tweet_count': 3894, 'listed_count': 0}",,Borgiam5,,Borgiam🔻,False,,1466127293110272007
1441262701674565636,,False,Choppers me name Snookers me game 80s forever,https://pbs.twimg.com/profile_images/1493631838643970056/OJ2rfPj__normal.jpg,"{'followers_count': 141, 'following_count': 206, 'tweet_count': 4406, 'listed_count': 0}",,ChopperJohn5,,ChopperJohn,False,"Leeds, England",
45325064,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kUPwsaT16K', 'expanded_url': 'https://www.maryenglish.com/', 'display_url': 'maryenglish.com'}]}, 'description': {'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/bnMiYUT96m', 'expanded_url': 'https://tinyurl.com/2p8pywbn', 'display_url': 'tinyurl.com/2p8pywbn'}]}}",False,"Pro Astrologer, Author 17+ Books, Alt Therapist, Podcaster.Stay in touch https://t.co/bnMiYUT96m",https://pbs.twimg.com/profile_images/1505614046355152910/emtIy7RO_normal.jpg,"{'followers_count': 840, 'following_count': 581, 'tweet_count': 20518, 'listed_count': 49}",https://t.co/kUPwsaT16K,maryenglish,,Mary English💙💛🌻,False,"Bath, UK",
307469219,,False,I am what i am :-D,https://pbs.twimg.com/profile_images/934239177054609408/1AlNboQ8_normal.jpg,"{'followers_count': 91, 'following_count': 407, 'tweet_count': 30709, 'listed_count': 2}",,ItTakesTwoxx,,Marion,False,Northern Ireland,
550343808,,False,"Solo hay un bien: el conocimiento.                      
Solo hay un mal: la ignorancia.",https://pbs.twimg.com/profile_images/614505276625027072/DUAw7BOG_normal.png,"{'followers_count': 31, 'following_count': 528, 'tweet_count': 5946, 'listed_count': 3}",,cantusetteixus,,Jąνίɘл Áℓvαлɘ২,False,"Encélado, cerca de Saturno",
18914892,,False,Living on the edge...the edge of the bed as dog won't share. No DMs unless I've won a competition!🤣,https://pbs.twimg.com/profile_images/1339219986762575874/OK5h0WxU_normal.jpg,"{'followers_count': 1195, 'following_count': 1180, 'tweet_count': 20482, 'listed_count': 9}",,osteogenesis,,osteogenesis,False,Im everywhere and nowhere baby,
605726321,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ADQMwwEFvZ', 'expanded_url': 'https://www.twitch.tv/therunop', 'display_url': 'twitch.tv/therunop'}]}, 'description': {'mentions': [{'start': 78, 'end': 91, 'username': 'DragonIsabel'}, {'start': 103, 'end': 116, 'username': 'Nekothesaber'}]}}",False,"IT & OT Cybersecurity Analyst | Long time F1 fan 🏎️ | SFW but 🔞 | 24.

Icon ~ @DragonIsabel /
Banner ~ @Nekothesaber

He/Him • They/Them.",https://pbs.twimg.com/profile_images/1506363041868308482/MQaG4idn_normal.jpg,"{'followers_count': 118, 'following_count': 242, 'tweet_count': 87222, 'listed_count': 15}",https://t.co/ADQMwwEFvZ,TheRuNoP,,El ruinas,False,Somewhere over the rainbow.,1476972802074894336
598568283,,False,,https://pbs.twimg.com/profile_images/1344290880430063617/8mjA4bXs_normal.jpg,"{'followers_count': 34, 'following_count': 36, 'tweet_count': 19669, 'listed_count': 4}",,ryuuseigun_ikaS,,null,False,,743645409650696192
242703555,,False,Ignorante con ganas constantes de aprender.,https://pbs.twimg.com/profile_images/1521787018354872320/LQ0p8w-X_normal.jpg,"{'followers_count': 205, 'following_count': 183, 'tweet_count': 57810, 'listed_count': 3}",,terrorinplanet,,Alice y el Franco bueno durante Eurovisión🔻,False,En algún lugar,1506949217025245186
89979554,,False,You'll probably find me in the garden. Unashamed retweeter of cute animal pictures.,https://pbs.twimg.com/profile_images/1217380380/roobarb_normal.jpg,"{'followers_count': 131, 'following_count': 185, 'tweet_count': 7631, 'listed_count': 4}",,mrs_n0rris,,Helen 🇮🇪🏴󠁧󠁢󠁳󠁣󠁴󠁿,False,Northumberland,
37450553,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ottxah4nnZ', 'expanded_url': 'http://travellingsportsjunkie.com', 'display_url': 'travellingsportsjunkie.com'}]}}",False,"Hockey, football & baseball-obsessed Canadian; Russian Historian; Classical Literature Enthusiast; Tomb & Cemetery Aficionado; Olympic Junkie. WEAR A MASK.",https://pbs.twimg.com/profile_images/1521592451772796928/I37DeGb1_normal.jpg,"{'followers_count': 1123, 'following_count': 974, 'tweet_count': 71319, 'listed_count': 47}",https://t.co/ottxah4nnZ,Empress_Marsha,,Marsha has Baseball on her mind.,False,"Edmonton, Canada",1408135556748353543
20525699,,False,Sport bore and music obsessive in a tense power struggle with a 200 year-old farmhouse. Currently losing the battle.,https://pbs.twimg.com/profile_images/858381936477253632/NRHdNvId_normal.jpg,"{'followers_count': 142, 'following_count': 659, 'tweet_count': 2064, 'listed_count': 1}",,edgriffiths,,Ed Griffiths,False,"Richmond, North Yorkshire, UK",
1083162007682064385,,False,It's golden like daylight ✨,https://pbs.twimg.com/profile_images/1520739066064609289/OebBaf5t_normal.jpg,"{'followers_count': 57, 'following_count': 98, 'tweet_count': 4160, 'listed_count': 0}",,dramars_,,mars,False,Fútbol Club Barcelona ,
1039386240,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0nxvO2GEmN', 'expanded_url': 'http://instagram.com/aireeneleanor', 'display_url': 'instagram.com/aireeneleanor'}]}}",False,Potterhead • RN • MD,https://pbs.twimg.com/profile_images/1520391698181808129/lDrby7dP_normal.jpg,"{'followers_count': 552, 'following_count': 391, 'tweet_count': 33955, 'listed_count': 0}",https://t.co/0nxvO2GEmN,aireeneleanor,,Ayen 🍑,False,"Gryffindor Tower, Hogwarts",1267228370539917312
21943728,,False,,https://pbs.twimg.com/profile_images/1489916346393673732/pucfZqL1_normal.jpg,"{'followers_count': 70, 'following_count': 1092, 'tweet_count': 953, 'listed_count': 0}",,Tim_Hopper,,Tim Hopper 🇺🇦,False,Woking,
64675838,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZCrgEr9R0l', 'expanded_url': 'https://terrafirmamusings.wordpress.com', 'display_url': 'terrafirmamusings.wordpress.com'}]}, 'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'ManCity'}]}}",False,#ManCity  Dammit I'm mad is a Palindrome. Straight outta the 254 . To buy me a coffee send honorariums to send BTC  ₿ 1EHmvk6f97UmNeYUX7qJRpYRMVRZYKZAgS,https://pbs.twimg.com/profile_images/1253403370167164928/II5J20Fe_normal.jpg,"{'followers_count': 1976, 'following_count': 4129, 'tweet_count': 170348, 'listed_count': 74}",https://t.co/ZCrgEr9R0l,RingoNbi,,Mr X,False,Terra Firma,1521574350046089216
252513234,,False,Trasegador de caminos y cerebros perdidos.,https://pbs.twimg.com/profile_images/554310565410398209/4S_JQKna_normal.jpeg,"{'followers_count': 286, 'following_count': 364, 'tweet_count': 6049, 'listed_count': 0}",,JositoREMON,,JoTITO Remon,False,,
81112164,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GaIbl1eo8j', 'expanded_url': 'http://www.instagram.com/basedjane', 'display_url': 'instagram.com/basedjane'}]}}",False,honesty without kindness is brutality. kindness without honesty is manipulation.,https://pbs.twimg.com/profile_images/1500577703954583553/at1K8nSc_normal.jpg,"{'followers_count': 2534, 'following_count': 362, 'tweet_count': 52560, 'listed_count': 81}",https://t.co/GaIbl1eo8j,BasedJane,,-,False,"Number Twelve, Grimmauld Place",1168133796304236549
1194357719714738177,,False,"For some, having an opinion is like coronavirus. Everyone is entitled to it but you really shouldn't be spreading it about.",https://pbs.twimg.com/profile_images/1311595274758959104/IDzwka04_normal.jpg,"{'followers_count': 97, 'following_count': 127, 'tweet_count': 12178, 'listed_count': 1}",,PavlosPavlova,,Mr M,False,,
931504189,"{'description': {'hashtags': [{'start': 101, 'end': 120, 'tag': 'InfidelityIsAbusel'}, {'start': 121, 'end': 136, 'tag': 'AffairRecovery'}, {'start': 137, 'end': 143, 'tag': 'Karma'}, {'start': 144, 'end': 158, 'tag': 'NewBeginnings'}]}}",False,Cheated by the one who told me everyday he loves me and promised to never betray me. DDay May 12 ‘21 #InfidelityIsAbusel #AffairRecovery #Karma #NewBeginnings,https://pbs.twimg.com/profile_images/1500090029217292288/DdpzbetQ_normal.jpg,"{'followers_count': 359, 'following_count': 482, 'tweet_count': 28177, 'listed_count': 1}",,RethinkingTrust,,NavigatingLife,False,Mother Earth,1514751357516869632
240487437,"{'description': {'mentions': [{'start': 94, 'end': 106, 'username': 'balkanbomba'}]}}",False,"Música, Deportes y Tecnología... me encanta Twitter y todo lo que me río gracias a él...
🎺 en @balkanbomba",https://pbs.twimg.com/profile_images/1423990309155921927/GZfAsjCG_normal.jpg,"{'followers_count': 125, 'following_count': 428, 'tweet_count': 7553, 'listed_count': 4}",,sergiorsaez,,Sergio RSaez,False,"Madrid, Comunidad de Madrid",
2213460920,,False,"History buff, TCG addict,  and wholly unwilling to die on this hill.",https://pbs.twimg.com/profile_images/1483400669750968320/42Wb44Gw_normal.jpg,"{'followers_count': 6, 'following_count': 58, 'tweet_count': 104, 'listed_count': 0}",,crow137,,Thomas Cayce,False,"Tucson, AZ",
87176271,,False,,https://pbs.twimg.com/profile_images/1279521277963833346/z_JBPkp3_normal.jpg,"{'followers_count': 16, 'following_count': 134, 'tweet_count': 1067, 'listed_count': 1}",,cvp2,,Caroline,False,Chepstow,
142696939,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tbFZZOzJvR', 'expanded_url': 'https://linktr.ee/sophylayzell', 'display_url': 'linktr.ee/sophylayzell'}]}, 'description': {'mentions': [{'start': 81, 'end': 91, 'username': 'bookguild'}]}}",False,‘Measure of Days’ is available NOW and ‘Upon All Men’ due March ‘22 published by @bookguild. First women’s fiction ‘Invisible Thread’ now out in hardback,https://pbs.twimg.com/profile_images/1417506222081773569/sx1Mf5rZ_normal.jpg,"{'followers_count': 3556, 'following_count': 3941, 'tweet_count': 13214, 'listed_count': 28}",https://t.co/tbFZZOzJvR,Maddsophy,,Sophy Layzell,False,Somerset,1518275068568166402
3398734593,,False,"emmy and golden globe winning actor, singer, songwriter darren criss (1987)",https://pbs.twimg.com/profile_images/1518876303541297152/3JsJc4q8_normal.jpg,"{'followers_count': 1674, 'following_count': 245, 'tweet_count': 161229, 'listed_count': 65}",,keatingIee,,anna/$,False,she/her,1251498233051799555
1446544243061886978,,False,Primary school teacher,https://pbs.twimg.com/profile_images/1446545376975151105/R3PqUAlm_normal.jpg,"{'followers_count': 5, 'following_count': 30, 'tweet_count': 97, 'listed_count': 0}",,HaroldK20684784,,Harold Kumar,False,,
358183729,,False,"Many fall in the face of chaos; but not this one, not today.",https://pbs.twimg.com/profile_images/1192215634475732994/FSO5xBAa_normal.jpg,"{'followers_count': 131, 'following_count': 272, 'tweet_count': 30328, 'listed_count': 4}",,twisterm22,,Mario,False,,
42612417,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7OpanD2AKf', 'expanded_url': 'http://Instagram.com/shivangiyadav', 'display_url': 'Instagram.com/shivangiyadav'}]}}",False,Kab se hun kya bataun jahan-e-kharab mein,https://pbs.twimg.com/profile_images/1399361339248693249/R9o_uuUT_normal.jpg,"{'followers_count': 3019, 'following_count': 254, 'tweet_count': 116806, 'listed_count': 44}",https://t.co/7OpanD2AKf,Shivangiyadav,,Shivangi,False,Wonderland,1127863929328193536
25153238,,False,"Project Manager and Poet- originally from Bodmin, now living in North Somerset",https://pbs.twimg.com/profile_images/1480536798140977156/Yu6fDlyo_normal.jpg,"{'followers_count': 65, 'following_count': 260, 'tweet_count': 6297, 'listed_count': 1}",,allymallyspring,,Malcolm Rodgers 🇺🇦,False,Weston super Mare,
354535267,,False,mi vida mis hijos .Malu y Vanesa martin y mi valencia c.f,https://pbs.twimg.com/profile_images/1375854969002328069/TRacHsoY_normal.jpg,"{'followers_count': 587, 'following_count': 1061, 'tweet_count': 18040, 'listed_count': 1}",,evamarestruch,,Eva Estruch Martinez💯,False,Rotova Gandia valencia,1521974735634153474
2656386419,,False,Going EV! Selling my 1988 Nissan Sunny - get in touch for more details!,https://pbs.twimg.com/profile_images/1497504764141125640/59APtAtD_normal.jpg,"{'followers_count': 277, 'following_count': 390, 'tweet_count': 6333, 'listed_count': 16}",,BertiePunto,,Bertie Punto Cabrio,False,Norfolk,
152986560,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bfZrXDXhuT', 'expanded_url': 'http://www.prettylittlewriter.co.uk', 'display_url': 'prettylittlewriter.co.uk'}]}}",False,Erin. Lover of country music & Disney. I review books. Thrillers are my favourite. ARC’s very welcome💖 DEVON🇬🇧erin.nuttall@yahoo.com,https://pbs.twimg.com/profile_images/1494704799308210186/i6lUR7ex_normal.jpg,"{'followers_count': 1426, 'following_count': 1195, 'tweet_count': 22882, 'listed_count': 25}",https://t.co/bfZrXDXhuT,prttylttlewrtr,,prettylittlewriter🌸,False,"Tiverton, England",1518180028613337090
42109029,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/m4NJyeqljG', 'expanded_url': 'https://www.facebook.com/kateduffyweddings/', 'display_url': 'facebook.com/kateduffyweddi…'}]}}",False,Solicitor/wedding singer/baker/dressmaker,https://pbs.twimg.com/profile_images/1204381984933462016/okDaAOw1_normal.jpg,"{'followers_count': 72, 'following_count': 392, 'tweet_count': 590, 'listed_count': 2}",https://t.co/m4NJyeqljG,KDWeddingSinger,,Kate Duffy,False,Ireland,
319601968,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2hcU14zymN', 'expanded_url': 'https://blacklivesmatters.carrd.co/#', 'display_url': 'blacklivesmatters.carrd.co/#'}]}}",False,"taylor swift stan account x

(she/her)",https://pbs.twimg.com/profile_images/1510139630804426761/jduGlNlG_normal.jpg,"{'followers_count': 645, 'following_count': 326, 'tweet_count': 32931, 'listed_count': 3}",https://t.co/2hcU14zymN,adorkablemisfit,,k💕,False,cape town☀,
1318363490671878144,,False,Try to think! THIS IS THE MOST IMPORTANT ELECTION OF YOUR LIFE.,https://pbs.twimg.com/profile_images/1505004458014646272/gRme5vyD_normal.jpg,"{'followers_count': 64, 'following_count': 451, 'tweet_count': 17160, 'listed_count': 1}",,BrianJo64073728,,Brian Johnston,False,,
1209071887856406529,,False,"hi! I’m me 📷🥾💻🖼 📺✂️🖍🪴🎭🗺🎥, ❤️life, 🌻Faith, Hope, Love, Peace 💡lifelong learner,😃 me/me",https://pbs.twimg.com/profile_images/1521156379934867456/wdbYUKq7_normal.jpg,"{'followers_count': 563, 'following_count': 729, 'tweet_count': 17035, 'listed_count': 0}",,wenlit1,,wenlit,False,UK,
614117293,,False,,https://pbs.twimg.com/profile_images/1346917387787001862/XkXsWw31_normal.jpg,"{'followers_count': 4, 'following_count': 61, 'tweet_count': 405, 'listed_count': 0}",,old_running_man,,Old Running Man 💙,False,,
64472196,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oyTadBZECb', 'expanded_url': 'https://sites.google.com/view/bowang-anth/', 'display_url': 'sites.google.com/view/bowang-an…'}]}}",False,"Experience researcher, anthropologist, educator, DEI, husband, crafts and storytelling",https://pbs.twimg.com/profile_images/1372635214858612738/B2ZU5g-X_normal.jpg,"{'followers_count': 473, 'following_count': 1270, 'tweet_count': 1726, 'listed_count': 20}",https://t.co/oyTadBZECb,Soitisrice,,Bo Wang,False,"Madison, WI",
127822731,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LN9sswucl0', 'expanded_url': 'http://page.is/rafaiowa92', 'display_url': 'page.is/rafaiowa92'}]}}",False,,https://pbs.twimg.com/profile_images/1499384408792604677/7W4fYfSa_normal.jpg,"{'followers_count': 570, 'following_count': 4185, 'tweet_count': 34075, 'listed_count': 10}",https://t.co/LN9sswucl0,rafaiowa92,,rafael casielles,False,MALAGA,
1270668918,,False,,https://pbs.twimg.com/profile_images/1506025555904319495/ZjObWsIQ_normal.jpg,"{'followers_count': 23, 'following_count': 67, 'tweet_count': 398, 'listed_count': 0}",,marisolmasero,,marisol,False,,
869217688849133568,"{'description': {'hashtags': [{'start': 30, 'end': 46, 'tag': 'romanspoliciers'}, {'start': 47, 'end': 56, 'tag': 'chocolat'}, {'start': 57, 'end': 63, 'tag': 'quino'}, {'start': 64, 'end': 74, 'tag': 'education'}, {'start': 75, 'end': 79, 'tag': 'EAC'}, {'start': 80, 'end': 84, 'tag': 'ESS'}]}}",False,"mes tweets n'engage que moi 😉
#romanspoliciers #chocolat #quino #education #EAC #ESS",https://pbs.twimg.com/profile_images/869220540225114113/EUs6apjM_normal.jpg,"{'followers_count': 76, 'following_count': 174, 'tweet_count': 963, 'listed_count': 2}",,JulietBontemps,,Juliette Bontemps,False,"Haute-Marne, Champagne-Ardenne",1500758966401437699
1291382688,,False,It's just me!,https://pbs.twimg.com/profile_images/1519518560686690304/KyisrwZP_normal.jpg,"{'followers_count': 48, 'following_count': 325, 'tweet_count': 1718, 'listed_count': 0}",,_von_,,Yvonne McLatchie,False,Perthshire,
24014544,,False,"Family man who can usually be found either up the allotment, running or with a camera in my hand. Nottingham Forest fan and connoisseur of fine ales.",https://pbs.twimg.com/profile_images/1424382123688009734/_WMT8Kkj_normal.jpg,"{'followers_count': 962, 'following_count': 902, 'tweet_count': 5167, 'listed_count': 14}",,Biguft,,Scott Ufton,False,Nottingham,
1368373256823177224,,False,,https://pbs.twimg.com/profile_images/1377920294158016514/Frq5EBdy_normal.jpg,"{'followers_count': 23, 'following_count': 125, 'tweet_count': 3010, 'listed_count': 0}",,hellobruhmoment,,🕳,False,,
32883750,"{'description': {'hashtags': [{'start': 96, 'end': 100, 'tag': 'SCD'}]}}",False,"I am British, living in ireland, wife and mammy of 3, love British/American comedy, movies, BBC #SCD, MASSIVE Liverpool FC fanatic, cooking, Pilates and God.",https://pbs.twimg.com/profile_images/1511291422481297412/MdXVJqpF_normal.jpg,"{'followers_count': 342, 'following_count': 2365, 'tweet_count': 8364, 'listed_count': 7}",,carr1e73,,Carrie Colvin,False,Ireland,
565507826,"{'description': {'hashtags': [{'start': 9, 'end': 19, 'tag': 'PokemonGo'}, {'start': 49, 'end': 61, 'tag': 'UniOfExeter'}, {'start': 64, 'end': 76, 'tag': 'Radiography'}]}}",False,4/5/15 | #PokemonGo | Lvl 43 | Team Valor | 🇬🇧 | #UniOfExeter | #Radiography | All views are my own.,https://pbs.twimg.com/profile_images/820689767465709568/vnUrkKEA_normal.jpg,"{'followers_count': 663, 'following_count': 100, 'tweet_count': 18496, 'listed_count': 1}",,JadeLouBall,,Jade Lou,False,,
100120627,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 38, 'following_count': 61, 'tweet_count': 2804, 'listed_count': 6}",,theskintones,,Dr Z,False,Australia,
473322108,"{'description': {'hashtags': [{'start': 53, 'end': 58, 'tag': 'COYB'}]}}",False,Self-effacing AF and a Baggies fan for over 50 years #COYB,https://pbs.twimg.com/profile_images/1432251884606312451/7bDBTHfY_normal.jpg,"{'followers_count': 31, 'following_count': 75, 'tweet_count': 636, 'listed_count': 0}",,GeoffHowells1,,Geoff Howells,False,"Bewdley, England",
287778234,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wxMTfpC71i', 'expanded_url': 'http://debascrap.blogspot.com', 'display_url': 'debascrap.blogspot.com'}]}, 'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'OLW2022'}]}}",False,#OLW2022,https://pbs.twimg.com/profile_images/1519654215748136961/8XQLNBGv_normal.jpg,"{'followers_count': 317, 'following_count': 158, 'tweet_count': 5294, 'listed_count': 18}",https://t.co/wxMTfpC71i,Debascrap,,Andrea García,False,Valencia,1514656692725764099
280477671,,False,Sonuna kadar Galatasaraylı,https://pbs.twimg.com/profile_images/505103382835904512/HOx_pQCw_normal.jpeg,"{'followers_count': 132, 'following_count': 312, 'tweet_count': 3010, 'listed_count': 0}",,leventarikan,,Levent Arıkan,False,,1495821266485489665
85155732,,False,"Old Mods Rugby everyday hero and heart on the sleeve kind of guy!! just ask, fully qualified expert on everything....",https://pbs.twimg.com/profile_images/1048685008054050816/XD4QkRY__normal.jpg,"{'followers_count': 236, 'following_count': 1035, 'tweet_count': 4143, 'listed_count': 1}",,richoddy,,Richard Oddy,False,Leeds,
1285815541207359488,,False,Al servicio de mis principios. SyR,https://pbs.twimg.com/profile_images/1298288042923393025/Gx6NFfAO_normal.jpg,"{'followers_count': 6604, 'following_count': 6234, 'tweet_count': 11853, 'listed_count': 10}",,ElSrIzquierda,,El Sr. Izquierda 💜💛❤️,False,Spain,1288389497722372098
6049582,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vYCaUBImL9', 'expanded_url': 'http://blog.loadlimits.info/', 'display_url': 'blog.loadlimits.info'}]}, 'description': {'urls': [{'start': 143, 'end': 166, 'url': 'https://t.co/AMwXbrKcbY', 'expanded_url': 'http://play-smart.info', 'display_url': 'play-smart.info'}], 'hashtags': [{'start': 81, 'end': 89, 'tag': 'Android'}, {'start': 90, 'end': 97, 'tag': 'Nextjs'}, {'start': 98, 'end': 106, 'tag': 'Symfony'}, {'start': 107, 'end': 115, 'tag': 'クラフトビール'}, {'start': 116, 'end': 120, 'tag': 'IPA'}]}}",False,"ハードウェアもいじれるフルスタックエンジニア。Androidの講師などもしています。未来っぽいものが好き。仕事以外でも雑談でも飲みでもお気軽に声かけてください！
#Android #Nextjs #Symfony #クラフトビール #IPA
PLAYSMART Inc.代表取締役社長
https://t.co/AMwXbrKcbY",https://pbs.twimg.com/profile_images/1122701291606556672/PP-TDLvP_normal.jpg,"{'followers_count': 498, 'following_count': 642, 'tweet_count': 14620, 'listed_count': 15}",https://t.co/vYCaUBImL9,loadlimits,,Teppei Homma,False,東京 渋谷区,443084589007785984
707505510,,False,child of rihanna born in the fires of chaos,https://pbs.twimg.com/profile_images/1513043689022574592/0JzW8Vfh_normal.jpg,"{'followers_count': 583, 'following_count': 316, 'tweet_count': 14036, 'listed_count': 3}",,keNeo_,,flower titties 🌸,False,Southy,
2705013602,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zr5I3puAkX', 'expanded_url': 'http://instagram.com/jesusquirogax', 'display_url': 'instagram.com/jesusquirogax'}]}}",False,University of Houston Alumnus | X | 🇲🇽,https://pbs.twimg.com/profile_images/1463113699749732355/Tu3NzgFK_normal.jpg,"{'followers_count': 1699, 'following_count': 1043, 'tweet_count': 22246, 'listed_count': 8}",https://t.co/zr5I3puAkX,jesusquirogax,,JQ,False,"Houston, TX",
