id,conversation_id,public_metrics,text,context_annotations,author_id,possibly_sensitive,created_at,source,lang,reply_settings,entities,referenced_tweets,in_reply_to_user_id,attachments,geo
1521545978037239808,1521545978037239808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬜⬜🟨🟩⬜
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩

예이","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1380874325016780801,False,2022-05-03T17:43:24.000Z,Twitter Web App,ko,everyone,,,,,
1521545977592754177,1521545977592754177,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

⬜🟩⬜⬜⬜
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1312193810194149379,False,2022-05-03T17:43:24.000Z,Twitter for iPhone,en,everyone,,,,,
1521545976858791937,1521545976858791937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Nah, pues easy no?

⬛⬛⬛⬛🟨⬛🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/bDZHb4ylZw",,817484087694950402,False,2022-05-03T17:43:24.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 37, 'end': 60, 'url': 'https://t.co/bDZHb4ylZw', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1521545964732882945,1521545964732882945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 6/6

⬜⬜🟨🟨🟨
🟨🟨⬜⬜🟨
🟨🟨🟨⬜⬜
⬜🟨🟨🟨⬜
🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2351766726,False,2022-05-03T17:43:21.000Z,Twitter for Android,en,everyone,,,,,
1521545950170431496,1521545950170431496,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @heyalecka: Wordle 265 4/6

⬜⬜🟩⬜⬜
🟨🟩🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩
Proud of this one!","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1502218893133238272,False,2022-05-03T17:43:18.000Z,Twitter for iPhone,en,everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'heyalecka', 'id': '23205149'}]}","[{'type': 'retweeted', 'id': '1502320415519162375'}]",,,
1521545949814091776,1521545949814091776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 4/10

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨
⬛🟨⬛⬛⬛
🟩🟩🟩🟩🟩

https://t.co/MzMe5yVgTv
 #ポケモンWordle","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2233245937,False,2022-05-03T17:43:18.000Z,Twitter for iPhone,ja,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/MzMe5yVgTv', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=orig', 'width': 200, 'height': 200}, {'url': 'https://pbs.twimg.com/news_img/1520627181159784450/oEzApr9k?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ポケモンWordle', 'description': 'ポケモンWordle (ポケモンワードル)は単語当てゲーム「Wordle」のポケモン版。１０回のチャレンジでポケモンの名前を当てよう！', 'unwound_url': 'https://wordle.mega-yadoran.jp/'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,,,
1521545948266401792,1521545948266401792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬜⬜🟩⬜⬜
⬜⬜🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",84514662,False,2022-05-03T17:43:17.000Z,Twitter for Android,en,everyone,,,,,
1521545930746601472,1521545930746601472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 318 3/6

🟨🟩⬜⬜🟨
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",41982867,False,2022-05-03T17:43:13.000Z,Twitter for iPhone,en,everyone,,,,,
1521545920785039361,1521545920785039361,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I don't know why this one was so difficult for me today.
Wordle 318 5/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1442623457531994114,False,2022-05-03T17:43:11.000Z,Twitter Web App,en,everyone,,,,,
1521545918033514497,1521545918033514497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 7/10

⬛⬛⬛⬛🟨  ⬛⬛⬛⬛🟩
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛🟨⬛🟨
🟨⬛⬛⬛⬛
⬛🟨⬛⬛⬛

https://t.co/vzls3s4H4n
 #ポケモンWordle","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",930504856200085504,False,2022-05-03T17:43:10.000Z,Twitter for iPhone,ja,everyone,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/vzls3s4H4n', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 87, 'end': 98, 'tag': 'ポケモンWordle'}]}",,,,
1521545895090786304,1521545895090786304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","This almost makes up for me having misplaced my Nexus card twice in 60 seconds. 

Wordle 318 2/6*

🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",510900418,False,2022-05-03T17:43:05.000Z,Twitter for iPhone,en,everyone,"{'annotations': [{'start': 48, 'end': 52, 'probability': 0.8221, 'type': 'Product', 'normalized_text': 'Nexus'}]}",,,,
1521545890850172929,1521545890850172929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛🟨🟨⬛⬛
⬛🟩🟨⬛⬛
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",66561885,False,2022-05-03T17:43:03.000Z,Twitter for iPhone,en,everyone,,,,,
1521545886681157632,1521545886681157632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛⬛🟨⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

#WORDE #Wordle318

https://t.co/5DGSMYi45r","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",366418479,False,2022-05-03T17:43:02.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/5DGSMYi45r', 'expanded_url': 'https://bit.ly/3ucSgyD', 'display_url': 'bit.ly/3ucSgyD'}], 'hashtags': [{'start': 41, 'end': 47, 'tag': 'WORDE'}, {'start': 48, 'end': 58, 'tag': 'Wordle318'}]}",,,,
1521545876808036354,1521545876808036354,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟨🟨⬛
🟩🟩🟩🟩🟩

久々に3手目でいけた😂","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1283939417682374658,False,2022-05-03T17:43:00.000Z,Twitter for iPhone,ja,everyone,,,,,
1521545856301871109,1493763115166674944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 2/6

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩

this is my biggest flex today","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2210920440,False,2022-05-03T17:42:55.000Z,Twitter Web App,en,everyone,,"[{'type': 'replied_to', 'id': '1521320317255307268'}]",2210920440,,
1521545850471727104,1521545850471727104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Normally don’t share but this one got under my skin 

Wordle 318 6/6

⬜⬜🟨🟩⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1012795496002408450,False,2022-05-03T17:42:54.000Z,Twitter Web App,en,everyone,,,,,
1521545845132386305,1521545845132386305,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬜⬜🟨⬜⬜
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",40674336,False,2022-05-03T17:42:53.000Z,Twitter for Android,en,everyone,,,,,
1521545837507235841,1521545837507235841,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #64 4/6

⬜⬜⬜⬜⬜⬜🟩
⬜🟩⬜⬜⬜⬜🟩
⬜⬜⬜🟨⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/iUBbbJNjXb","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",161626142,False,2022-05-03T17:42:51.000Z,Twitter Web App,en,everyone,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/iUBbbJNjXb', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521545819375161344,1521545819375161344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 3/6

🟩⬛🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3223691,False,2022-05-03T17:42:46.000Z,Twitter for iPhone,en,everyone,,,,,
1521545802929344512,1521545802929344512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 5/6

⬜⬜⬜🟨⬜
⬜🟨🟩⬜🟨
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/XcgXt3Ffr4","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",309065682,False,2022-05-03T17:42:43.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/XcgXt3Ffr4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521545801998438401,1521545801998438401,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 5/6

⬜⬜⬜⬜⬜
⬜⬜🟩🟨⬜
⬜🟨🟨⬜⬜
🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩

ことのはたんご 第103回  8/10
 
⬜⬜⬜⬜⬜ 15575 
⬜⬜🟨⬜⬜ 1635 
⬜⬜⬜🟨⬜ 791 
⬜🟩⬜🟩⬜ 4 
⬜🟩⬜🟩⬜ 2 
⚪🟢🟢🟢⚪ 1 
⚪🟢🟢🟢⚪ 1 
🟢🟢🟢🟢🟢 1","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",915159054984474624,False,2022-05-03T17:42:42.000Z,Twitter Web App,ja,everyone,,,,,
1521545800333119493,1521545800333119493,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜🟨🟩🟨⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",20704198,False,2022-05-03T17:42:42.000Z,Twitter for iPhone,en,everyone,,,,,
1521545798013489152,1521445616076787712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@RKNyman Wordle 318 5/6

⬛⬛🟨⬛⬛
⬛⬛⬛🟩⬛
🟨⬛⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Guessing we had the same second to last guess","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",17203075,False,2022-05-03T17:42:41.000Z,Twitter for Android,en,everyone,"{'mentions': [{'start': 0, 'end': 8, 'username': 'RKNyman', 'id': '1038862212'}]}","[{'type': 'replied_to', 'id': '1521445616076787712'}]",1038862212,,
1521545790749085697,1482292948834426881,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 5/6

⬜⬜⬜🟨🟩
⬜🟨⬜⬜⬜
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/9U7N30z8n4","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1223649450,False,2022-05-03T17:42:40.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/9U7N30z8n4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'type': 'replied_to', 'id': '1521018307045904385'}]",1223649450,,
1521545787406049280,1521545787406049280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 3/6

⬜⬜⬜🟨⬜
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/1X0QsrUmhD","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",900517505395032064,False,2022-05-03T17:42:39.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/1X0QsrUmhD', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521545780754014209,1521545780754014209,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6 Bogied it. Next time I’m trying the single letter options in reverse alphabetical order.

⬜⬜🟩⬜⬜
⬜⬜🟩⬜🟨
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",42473089,False,2022-05-03T17:42:37.000Z,Twitter for iPhone,en,everyone,,,,,
1521545775125532672,1521545775125532672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

🟩🟨⬛⬛🟨
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",94574282,False,2022-05-03T17:42:36.000Z,Twitter for iPhone,en,everyone,,,,,
1521545766782840835,1521538251835809798,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle Tildes 64 5/6

🟨⬛🟨⬛⬛🟨⬛
⬛🟨🟨⬛⬛⬛⬛
🟨⬛⬛⬛⬛🟨🟩
🟨⬛⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",990654339659304961,False,2022-05-03T17:42:34.000Z,Twitter Web App,en,everyone,,"[{'type': 'replied_to', 'id': '1521544495338250243'}]",990654339659304961,,
1521545759187156992,1521545759187156992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","ポケモンWordle 9/10

⬛⬛⬛⬛🟨  ⬛⬛⬛🟩⬛
⬛🟨⬛⬛⬛  ⬛🟨⬛🟩⬛
⬛⬛⬛🟩⬛  ⬛⬛🟩🟩🟩
⬛⬛⬛🟩⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟩⬛

https://t.co/6YYl5fGrb2

あっぶない","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",285084440,False,2022-05-03T17:42:32.000Z,TweetDeck,ja,everyone,"{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/6YYl5fGrb2', 'expanded_url': 'https://wordle.mega-yadoran.jp', 'display_url': 'wordle.mega-yadoran.jp'}]}",,,,
1521545732922089472,1521545732922089472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬛⬛🟩⬛⬛
⬛⬛🟨🟨⬛
🟨⬛⬛🟨⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1492939329614016512,False,2022-05-03T17:42:26.000Z,Twitter Web App,en,everyone,,,,,
1521545722306469891,1521493133128876034,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@duchesswhom Wordle 318 4/6

🟩⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟨🟨⬛⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3165929775,False,2022-05-03T17:42:23.000Z,Twitter for Android,en,everyone,"{'mentions': [{'start': 0, 'end': 12, 'username': 'duchesswhom', 'id': '1559467273'}]}","[{'type': 'replied_to', 'id': '1521493133128876034'}]",1559467273,,
1521545718581841921,1521545718581841921,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @heyalecka: Wordle 267 6/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟨⬜⬜
⬜⬜🟨🟩⬜
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩
Down to the wire with this one 💀","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1502218893133238272,False,2022-05-03T17:42:22.000Z,Twitter for iPhone,en,everyone,"{'mentions': [{'start': 3, 'end': 13, 'username': 'heyalecka', 'id': '23205149'}]}","[{'type': 'retweeted', 'id': '1503109773386031109'}]",,,
1521545712046993408,1521545712046993408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Hairy

Wordle 318 4/6

⬛⬛🟨⬛🟨
🟩🟩⬛⬛🟩
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",57193144,False,2022-05-03T17:42:21.000Z,Twitter for Android,en,everyone,,,,,
1521545711690473472,1521545711690473472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 319 6/6

🟨⬛⬛🟩⬛
⬛⬛🟨🟩⬛
⬛⬛⬛🟩⬛
⬛⬛🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
あぶねーっ。","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2942097541,False,2022-05-03T17:42:21.000Z,Twitter for iPhone,ja,everyone,,,,,
1521545679428071425,1521545679428071425,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",35462801,False,2022-05-03T17:42:13.000Z,Twitter for iPhone,en,everyone,,,,,
1521545675473055744,1521545675473055744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 4/10

⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩⬛⬛⬜
🟩🟩🟩🟩🟩

https://t.co/NRnWBz4IAa
 #ポケモンWordle","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",107220405,False,2022-05-03T17:42:12.000Z,Twitter for iPhone,ja,everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/NRnWBz4IAa', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 67, 'end': 78, 'tag': 'ポケモンWordle'}]}",,,,
