id,source,lang,reply_settings,context_annotations,conversation_id,text,author_id,possibly_sensitive,created_at,public_metrics,entities,referenced_tweets,in_reply_to_user_id,geo,attachments
1521594448857415681,Twitter for iPhone,ja,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594448857415681,"Wordle 319 2/6

🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩
やった！久しぶりの2段目！",83345127,False,2022-05-03T20:56:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594444373450755,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594444373450755,"Wordle (ES)  #117 4/6

⬜⬜⬜🟨🟨
🟨🟩⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/ylimSLegBl",1199839952147795968,False,2022-05-03T20:56:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/ylimSLegBl', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521594440019763200,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594440019763200,"Wordle 318 3/6

⬜⬜⬜🟩⬜
⬜🟨🟩🟩⬜
🟩🟩🟩🟩🟩",115352459,False,2022-05-03T20:55:59.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,,,,
1521594375595343874,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594375595343874,"Wordle 318 5/6

⬜🟩⬜⬜⬜
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1466869708502835203,False,2022-05-03T20:55:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594353197670400,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594353197670400,"Wordle 319 2/6

🥳😍 Blob blob

⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩

#MarchAgainstImportedGovt

#PakistanNeedsElections

#امپورٹڈ_حکومت_نامنظور",62780180,False,2022-05-03T20:55:38.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'hashtags': [{'start': 43, 'end': 68, 'tag': 'MarchAgainstImportedGovt'}, {'start': 70, 'end': 93, 'tag': 'PakistanNeedsElections'}, {'start': 95, 'end': 117, 'tag': 'امپورٹڈ_حکومت_نامنظور'}]}",,,,
1521594353143058433,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594353143058433,"Wordle (ES)  #117 6/6

⬜⬜⬜🟨🟨
🟨🟩⬜🟨⬜
🟨🟩🟩🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/XwUlowNugP",314108796,False,2022-05-03T20:55:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/XwUlowNugP', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521594348302786561,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594348302786561,"Wordle (ES)  #117 4/6

⬛🟩⬛⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 
god",1000864361643200514,False,2022-05-03T20:55:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594347501895680,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594347501895680,"Wordle 319 3/6

⬜🟨🟨⬜🟨
🟩⬜🟩⬜⬜
🟩🟩🟩🟩🟩",1212616650794524678,False,2022-05-03T20:55:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594337859338240,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594337859338240,"Wordle 319 4/6

⬜🟨⬜⬜⬜
🟨⬜🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",538110899,False,2022-05-03T20:55:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594336609472512,twitcle plus,ja,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594336609472512,"Wordle 319 3/6

🟨⬜⬜⬜⬜
⬜🟨🟨🟨🟨
🟩🟩🟩🟩🟩
二手で解いてる人多いなぁ",112401859,False,2022-05-03T20:55:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594307723018240,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594307723018240,"Wordle 318 5/6*

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",39610862,False,2022-05-03T20:55:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594304296271873,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1512109528124465168,"@xKaalam @leesinverguenza @dasputoasco @AlvarDroiD Wordle (ES)  #117 5/6

⬜🟩⬜⬜🟩
⬜⬜⬜⬜⬜
🟨🟩⬜⬜🟩
🟨🟩🟨⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/HYEfJy6Ccn",1717101920,False,2022-05-03T20:55:26.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","{'urls': [{'start': 105, 'end': 128, 'url': 'https://t.co/HYEfJy6Ccn', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'xKaalam', 'id': '1530479064'}, {'start': 9, 'end': 25, 'username': 'leesinverguenza', 'id': '935214787'}, {'start': 26, 'end': 38, 'username': 'dasputoasco', 'id': '2760310205'}, {'start': 39, 'end': 50, 'username': 'AlvarDroiD', 'id': '2675041484'}]}","[{'type': 'replied_to', 'id': '1521591457215303682'}]",1530479064,,
1521594280359333888,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594280359333888,"Wordle 319 6/6

⬛🟨⬛🟨⬛
🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",2158597146,False,2022-05-03T20:55:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594277377286144,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594277377286144,"@flyknows Wordle 318 4/6*

⬛⬛⬛🟩⬛
⬛🟨⬛🟩⬛
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩.  You got to ask yourself, do you feel lucky.  Well do you, punk?",14115131,False,2022-05-03T20:55:20.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 9, 'username': 'flyknows', 'id': '1043667150'}]}",,1043667150,,
1521594268959211522,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594268959211522,"Wordle 319 2/6

⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩

#Wordle #wordle319 #dailywordleclub",56468163,False,2022-05-03T20:55:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'hashtags': [{'start': 29, 'end': 36, 'tag': 'Wordle'}, {'start': 37, 'end': 47, 'tag': 'wordle319'}, {'start': 48, 'end': 64, 'tag': 'dailywordleclub'}]}",,,,
1521594265054367748,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594265054367748,"Wordle 318 5/6

🟩⬛⬛⬛⬛
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",922275191346155520,False,2022-05-03T20:55:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,,
1521594259769593856,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594259769593856,"Wordle 318 2/6

🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩

um yeah i do use my wordle results to entice people why do u ask",925361171884072960,False,2022-05-03T20:55:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,,,,
1521594251380936704,Twitter Web App,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594251380936704,"Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜🟨🟨🟨🟨
⬜🟩🟨⬜🟩
🟩🟩🟩🟩🟩",340485989,False,2022-05-03T20:55:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594247199150081,Twitter Web App,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594247199150081,"Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩",1148210771437862912,False,2022-05-03T20:55:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594217059037191,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594217059037191,"Wordle (ES)  #117 X/6

No pudo ser!

⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
 https://t.co/LObCBSs00Q",218262158,False,2022-05-03T20:55:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/LObCBSs00Q', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521594209907535879,Twitter for Android,ja,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594209907535879,"やった！　今日は良い日だ
Wordle 319 2/6

🟨🟨🟨⬜⬜
🟩🟩🟩🟩🟩",1491732927247355904,False,2022-05-03T20:55:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,,
1521594205990420482,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594205990420482,"Wordle 319 4/6

⬛🟩⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1442609395989303299,False,2022-05-03T20:55:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594199904190464,Twitter Web App,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594199904190464,"Wordle 318 5/6

⬜⬜🟨⬜⬜
🟨🟨⬜⬜⬜
🟨🟩⬜⬜⬜
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",751486645,False,2022-05-03T20:55:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594196389466120,Buffer,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594196389466120,"Wordle 318 3/6

⬛⬛🟨🟩⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩",14165481,False,2022-05-03T20:55:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594181474521094,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594181474521094,"Wordle 318 4/6

🟩🟨⬛⬛⬛
⬛🟨🟨⬛⬛
🟩⬛⬛🟩⬛
🟩🟩🟩🟩🟩",1105284823302705152,False,2022-05-03T20:54:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594153137995776,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594153137995776,"Wordle 319 3/6

⬜⬜🟨🟨⬜
🟩⬜⬜🟨🟩
🟩🟩🟩🟩🟩",1166048621403361282,False,2022-05-03T20:54:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594148901597184,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594148901597184,"Wordle (ES)  #117 6/6

⬜🟨⬜⬜⬜
⬜⬜🟩🟨⬜
⬜🟨🟩⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩
 https://t.co/fvZug7lcLm",1153390521710186499,True,2022-05-03T20:54:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/fvZug7lcLm', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521594146099712001,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594146099712001,"Wordle 318 6/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
🟨🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩crazy!",425292997,False,2022-05-03T20:54:48.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",,,,,
1521594142568165377,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594142568165377,"Wordle (ES)  #117 4/6

⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/ZQs8CyQhuS",59067814,False,2022-05-03T20:54:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/ZQs8CyQhuS', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521594124994072579,Twitter for iPhone,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594124994072579,"Wordle 318 4/6

⬛⬛🟨⬛⬛
🟨🟩⬛⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩
Late in the day for me to put this up.
#Wordle #Wordle318",1066828999,False,2022-05-03T20:54:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'hashtags': [{'start': 79, 'end': 86, 'tag': 'Wordle'}, {'start': 87, 'end': 97, 'tag': 'Wordle318'}]}",,,,
1521594122230018051,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594122230018051,"Wordle 318 3/6

🟨🟨🟩⬜⬜
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩",2359545415,False,2022-05-03T20:54:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594118459342849,Twitter for iPhone,en,everyone,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594118459342849,"Wordle 318 6/6

⬛⬛⬛🟨🟨
⬛🟩🟨⬛🟩
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩 if i was late 6 minutes i'd be losing my streak PHEWWW #wordle318",1451245564155375619,False,2022-05-03T20:54:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'hashtags': [{'start': 107, 'end': 117, 'tag': 'wordle318'}]}",,,,
1521594079821238272,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594079821238272,"Wordle 319 4/6

⬛🟨⬛⬛⬛
🟩⬛🟨🟨⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩",1481296492132712449,False,2022-05-03T20:54:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594069054799872,Tween,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594069054799872,"Wordle 319 4/6

⬛⬛🟨⬛🟨
⬛⬛🟩⬛⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩",120761351,False,2022-05-03T20:54:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
1521594064470257664,Twitter for Android,ro,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521588593126486018,"@Carchezz Wordle (ES)  #117 5/6

⬜🟨⬜🟨⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/M8T0IU0iSG

Imprezionante",635707464,False,2022-05-03T20:54:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/M8T0IU0iSG', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'Carchezz', 'id': '2662707941'}]}","[{'type': 'replied_to', 'id': '1521588593126486018'}]",2662707941,,
1521594057952223233,Twitter for Android,es,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1479889392726589441,"@Jezadreamer @Friklista1 @serpal_ @elencita_ @Pacarlas @SaraPernas @jjmmhhff @Antonio_GM @UnSosoCaustico @AnaBusteloT @tinaVallekas @Fundeu Y el cientéfico 🤓
Wordle Científico #51 3/6

⬜⬜⬜⬜🟩⬜⬜
⬜⬜🟨🟨🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟩

https://t.co/shVHGGsBLY",301629159,False,2022-05-03T20:54:27.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 210, 'end': 233, 'url': 'https://t.co/shVHGGsBLY', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'Jezadreamer', 'id': '983025785366867968'}, {'start': 13, 'end': 24, 'username': 'Friklista1', 'id': '1223716311928393733'}, {'start': 25, 'end': 33, 'username': 'serpal_', 'id': '373922633'}, {'start': 34, 'end': 44, 'username': 'elencita_', 'id': '1410777697'}, {'start': 45, 'end': 54, 'username': 'Pacarlas', 'id': '307312289'}, {'start': 55, 'end': 66, 'username': 'SaraPernas', 'id': '17673218'}, {'start': 67, 'end': 76, 'username': 'jjmmhhff', 'id': '143047250'}, {'start': 77, 'end': 88, 'username': 'Antonio_GM', 'id': '96798614'}, {'start': 89, 'end': 104, 'username': 'UnSosoCaustico', 'id': '1071256224'}, {'start': 105, 'end': 117, 'username': 'AnaBusteloT', 'id': '2828222112'}, {'start': 118, 'end': 131, 'username': 'tinaVallekas', 'id': '3001947297'}, {'start': 132, 'end': 139, 'username': 'Fundeu', 'id': '196955819'}]}","[{'type': 'replied_to', 'id': '1521593349454680064'}]",301629159,,
1521594050817978369,Twitter for iPad,ja,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594050817978369,"意外と好きですけど
Wordle 319 4/6

⬜🟨⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1102138551297163266,False,2022-05-03T20:54:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,,,,
1521594040067584000,Twitter for iPhone,ja,everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1521594040067584000,"ポケモンWordle 2/10

⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/1hjTrnkhAZ
 #ポケモンWordle
うぃ",831588142054400000,False,2022-05-03T20:54:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/1hjTrnkhAZ', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 55, 'end': 66, 'tag': 'ポケモンWordle'}]}",,,,
1521594034573090816,Twitter for Android,en,everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1521594034573090816,"Wordle 319 3/6
Ta da!
🟨🟨⬛🟩⬛
🟨🟩🟨🟩⬛
🟩🟩🟩🟩🟩",75548593,False,2022-05-03T20:54:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,,,,
