,id,name,public_metrics,url,description,profile_image_url,entities,location,pinned_tweet_id,protected,username,verified
739241809,,Sergio,"{'followers_count': 12, 'following_count': 134, 'tweet_count': 332, 'listed_count': 0}",,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,False,svelaf,False
2516927242,,Carlos,"{'followers_count': 388, 'following_count': 465, 'tweet_count': 17611, 'listed_count': 0}",,"Me gustan las series, el basket, los comics y la música, especialmente el Rock progresivo.",https://pbs.twimg.com/profile_images/1517175061328900104/g-O4w_tb_normal.jpg,,"Barcelona, Spain",1442583870046720000,False,chapasnorris,False
53228639,,B O R E D,"{'followers_count': 839, 'following_count': 652, 'tweet_count': 68808, 'listed_count': 3}",,"Likes: sports, video games (AT-317), kittens, and hashbrowns. Dislikes: spiders, ceremonies of any kind, and people who don’t eat mushrooms",https://pbs.twimg.com/profile_images/1511856352955621379/_eQcqKAv_normal.jpg,,Behind you,1463917452539183115,False,good2be_ATaylor,False
369535703,,Scott,"{'followers_count': 373, 'following_count': 444, 'tweet_count': 72155, 'listed_count': 23}",,"Onomatopoet. Formerly “Jalen From Rosemont” of longtime WSCR fame. Michigan BA, DePaul MBA. Retweets may or may not = endorsements.",https://pbs.twimg.com/profile_images/981675927733141504/CvvM0GJc_normal.jpg,,"Chicago, IL",,False,WordOfScott,False
4530661,,Stephanie Lenz,"{'followers_count': 2013, 'following_count': 2785, 'tweet_count': 48139, 'listed_count': 86}",,"Managing editor, @toasted_cheese | Podcast Cohost | she/her | neurodivergent | EFF Pioneer 2018 | FSU alum  | 🏳️‍🌈",https://pbs.twimg.com/profile_images/1498033423600041993/uU9cdJbU_normal.jpg,"{'description': {'mentions': [{'start': 17, 'end': 32, 'username': 'toasted_cheese'}]}}","Pennsylvania, USA",1520615325846454274,False,Edenza,False
203869800,,Vicente MG,"{'followers_count': 33, 'following_count': 96, 'tweet_count': 1225, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/513745457647206400/LMx4WqAO_normal.jpeg,,,,False,vicen023,False
26308172,,Marla Miller,"{'followers_count': 151, 'following_count': 750, 'tweet_count': 3295, 'listed_count': 0}",,"Lover of nature, sports, and books. NE Patriots, Boston Red Sox, Dallas Stars, Chelsea F.C.",https://pbs.twimg.com/profile_images/1477105854302273543/DRfb4QDP_normal.jpg,,"Fort Worth, TX",,False,BouquetofFun,False
926425419217190915,,Diyan 🇺🇸 🇺🇦,"{'followers_count': 596, 'following_count': 965, 'tweet_count': 11302, 'listed_count': 1}",,"Vaxxed, Masked, and Boosted. #WearADamnMask. #Nature #ClimateChangeIsReal #CobaltBlueGlass. Love antiques, Outlander, travel, and vegan food! No DM’s please.",https://pbs.twimg.com/profile_images/1354535763279396865/wVGyxl-e_normal.jpg,"{'description': {'hashtags': [{'start': 29, 'end': 43, 'tag': 'WearADamnMask'}, {'start': 45, 'end': 52, 'tag': 'Nature'}, {'start': 53, 'end': 73, 'tag': 'ClimateChangeIsReal'}, {'start': 74, 'end': 90, 'tag': 'CobaltBlueGlass'}]}}","California, USA",,False,Diyan96022,False
76951073,,Martin Castellani,"{'followers_count': 2069, 'following_count': 382, 'tweet_count': 136248, 'listed_count': 145}",https://t.co/6uqBVHW578,"Unplugged https://t.co/tcosOd7071
Workaholic por elección {Grider} República De #River 
+ Director Académico @growescuela
+ Data Analyst @aHGencyAR
+ Pauta en Chili",https://pbs.twimg.com/profile_images/843863924562956288/E7V3G69v_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6uqBVHW578', 'expanded_url': 'http://instagram.com/styledlc', 'display_url': 'instagram.com/styledlc'}]}, 'description': {'urls': [{'start': 10, 'end': 33, 'url': 'https://t.co/tcosOd7071', 'expanded_url': 'http://bit.ly/18ZqIQw', 'display_url': 'bit.ly/18ZqIQw'}], 'hashtags': [{'start': 80, 'end': 86, 'tag': 'River'}], 'mentions': [{'start': 109, 'end': 121, 'username': 'growescuela'}, {'start': 137, 'end': 147, 'username': 'aHGencyAR'}]}}",Grand Bourg,1028273543572873216,False,StyleDLC,False
1006316220,,れん,"{'followers_count': 82, 'following_count': 114, 'tweet_count': 25016, 'listed_count': 3}",https://t.co/nKGp49a5tO,特技は たいあたり です！,https://pbs.twimg.com/profile_images/620199173762084864/yj8kVcwY_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nKGp49a5tO', 'expanded_url': 'https://www.instagram.com/ren_dqx/', 'display_url': 'instagram.com/ren_dqx/'}]}}",アストルティア ジュレット 3鯖,346638665931427840,False,rendqx,False
452506393,,Alex,"{'followers_count': 81, 'following_count': 398, 'tweet_count': 745, 'listed_count': 1}",,She/Her,https://pbs.twimg.com/profile_images/1265098599693574151/q0w_9Tbr_normal.jpg,,"Regina, Saskatchewan",,False,ahcampbell84,False
1345873427056504833,,Christian,"{'followers_count': 1047, 'following_count': 1683, 'tweet_count': 9002, 'listed_count': 6}",https://t.co/ohJec2in5h,17 | Nico Hoerner Enjoyer | Cubs Bucks Packers Fan | Star Wars Megafan | Batman Enjoyer | priv: @MARCUSSTR0MAN,https://pbs.twimg.com/profile_images/1519998054442614784/53GrnmCW_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ohJec2in5h', 'expanded_url': 'https://cdsblog.godaddysites.com/', 'display_url': 'cdsblog.godaddysites.com'}]}, 'description': {'mentions': [{'start': 96, 'end': 110, 'username': 'MARCUSSTR0MAN'}]}}",Mentally at Wrigley he/him,1478378333234769920,False,CubsDontSuck,False
181161921,,Mohamed,"{'followers_count': 2665, 'following_count': 998, 'tweet_count': 70892, 'listed_count': 20}",,"🚩Ahly, Barça, Liverpool, Juventus, BVB",https://pbs.twimg.com/profile_images/1398915711079170050/7Wh3h7l1_normal.jpg,,,,False,Dr_molatif,False
2425644170,,Anne@元気でいてね,"{'followers_count': 292, 'following_count': 310, 'tweet_count': 140660, 'listed_count': 0}",,フィギュアスケート観戦⛸羽生結弦選手Yuzuru Hanyuの大ファンです❄🦢🧚‍♂️🍃🌊🌸✨🍀,https://pbs.twimg.com/profile_images/1492406369516806144/UpT3J-gc_normal.jpg,,,,False,heathmoreplace,False
1361360437317677056,,Jon 🇺🇦,"{'followers_count': 212, 'following_count': 362, 'tweet_count': 3110, 'listed_count': 0}",,"Medical coder. RPG, anime, manga nerd/junkie. Married to @Aaron_Wallis and step dad to 2 dogs.",https://pbs.twimg.com/profile_images/1512638715285450756/4G3G8CIG_normal.jpg,"{'description': {'mentions': [{'start': 57, 'end': 70, 'username': 'Aaron_Wallis'}]}}","Arkansas, USA",,False,cpccpma,False
964524043,,Amabra,"{'followers_count': 169, 'following_count': 218, 'tweet_count': 3976, 'listed_count': 4}",,y que me quiten lo bailao💃🏽,https://pbs.twimg.com/profile_images/1278641955086520322/DobuAW9b_normal.jpg,,,,False,amabra2001,False
1323545464478773248,,Cal.🦤,"{'followers_count': 8, 'following_count': 646, 'tweet_count': 219, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1361475814257291265/jNIWE35A_normal.jpg,,,,False,4pf_Cal,False
226823599,,Perri Arens,"{'followers_count': 218, 'following_count': 317, 'tweet_count': 10129, 'listed_count': 7}",,"UCF Alumni & Double Knight🖤💛. Dog Mom 🐶. Ravenclaw⚡️🦅💙. Fourth Grade Teacher🍎📚✏️. Super Saiyan 🔥☁️. Don’t worry, you’re just as sane as I am 🌙✨",https://pbs.twimg.com/profile_images/688206341958074368/MWX2QaDK_normal.jpg,,407,1112838780908695553,False,perria19,False
1248748133951168514,,Zajarism,"{'followers_count': 131, 'following_count': 210, 'tweet_count': 7244, 'listed_count': 0}",https://t.co/x2SbILyDc1,"(He/Him/Husband).
Among Us - Minecraft - Halo. #fridayfriends https://t.co/Lzf6pBG8wG
❤Deanna❤",https://pbs.twimg.com/profile_images/1421623972270063618/l3ws41Kk_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x2SbILyDc1', 'expanded_url': 'https://www.twitch.tv/Zajarism?sr=a', 'display_url': 'twitch.tv/Zajarism?sr=a'}]}, 'description': {'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/Lzf6pBG8wG', 'expanded_url': 'http://www.twitch.tv/zajarism', 'display_url': 'twitch.tv/zajarism'}], 'hashtags': [{'start': 47, 'end': 61, 'tag': 'fridayfriends'}]}}",HERE,1396439105521737729,False,zajarism,False
405972999,,Bolin,"{'followers_count': 434, 'following_count': 731, 'tweet_count': 11051, 'listed_count': 8}",https://t.co/imnePCi7Xe,♐️🔥 🏐 and wrestling but the kind people make fun of! He/Him,https://pbs.twimg.com/profile_images/1454504808761729026/SmMxDWKV_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/imnePCi7Xe', 'expanded_url': 'http://Instagram.com/iammikeholihan', 'display_url': 'Instagram.com/iammikeholihan'}]}}",Hoth System,1271953529222152192,False,iammikeholihan,False
73584886,,てこぺん,"{'followers_count': 524, 'following_count': 621, 'tweet_count': 62376, 'listed_count': 0}",https://t.co/5QB7FxCJbD,てこてこと歩くペンギン。ひねくれ図書館屋。トールキン原理主義者。アイアンリーグサポーター。おふとぅんFC改めSVオフトゥン会長。週末はWerder Bremenの応援でうるさい。SchnixとLutcherは永遠です。得意技はうっかりと思いつき。,https://pbs.twimg.com/profile_images/731474516434554880/oJ9e1IEG_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5QB7FxCJbD', 'expanded_url': 'http://www.asahi-net.or.jp/~rh7r-oosw/', 'display_url': 'asahi-net.or.jp/~rh7r-oosw/'}]}}","Yokohama, Japan",,False,tecopen,False
276322922,,JulesMaista,"{'followers_count': 62, 'following_count': 618, 'tweet_count': 1586, 'listed_count': 0}",https://t.co/EsozPbMFZL,"Work at a Call Center (Not Exciting) Enjoys nature! MetalHead! Age 29~Xbox GT: DeathKilla666,Horror fan! The one that steals my warmth and blankets @Elle_Dorado",https://pbs.twimg.com/profile_images/1396632831275712515/bv7Ctfd__normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EsozPbMFZL', 'expanded_url': 'http://facebook.com/JulesG506', 'display_url': 'facebook.com/JulesG506'}]}, 'description': {'mentions': [{'start': 148, 'end': 160, 'username': 'Elle_Dorado'}]}}","New Brunswick, Canada",,False,DeathKilla_666,False
346272624,,𝙏𝙝𝙚 𝙏𝙞𝙢 🇺🇦,"{'followers_count': 4473, 'following_count': 4890, 'tweet_count': 2191, 'listed_count': 4}",,"🌊Singer🎙, Songwriter🎵, Actor🎭, VᗴⒼẸ𝔱αᖇian🥦 𝕽𝖔𝖈𝖐 𝕾𝖙𝖆𝖗⭐, ᏝᏋᎶᏋᏁᎴ😷🤬🐱👨‍🔬💉🌊 #StrongerTogether, #FBR",https://pbs.twimg.com/profile_images/1490355234648076298/EfPMcNxv_normal.jpg,"{'description': {'hashtags': [{'start': 70, 'end': 87, 'tag': 'StrongerTogether'}, {'start': 89, 'end': 93, 'tag': 'FBR'}]}}",The Blue Wave City,,False,Tim1andonly,False
15479900,,Larry Greenberg,"{'followers_count': 4330, 'following_count': 193, 'tweet_count': 55325, 'listed_count': 180}",https://t.co/HCMnEIZCFf,"Automotive Finance, Former Technology Expert, Husband, Father, Retired Chef turned Foodie, Runner. I bounce around between Philadelphia, OBX and Maine.",https://pbs.twimg.com/profile_images/1387061974694088704/lpERZvd-_normal.png,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HCMnEIZCFf', 'expanded_url': 'http://about.me/larrygreenberg', 'display_url': 'about.me/larrygreenberg'}]}}",,,False,lgreenberg,False
92543433,,👠😷Laura T👠😷,"{'followers_count': 1511, 'following_count': 1758, 'tweet_count': 29995, 'listed_count': 20}",,Big believer in community service and volunteering; authority on chocolate bars; serious with a side of sassy. #YouMatter,https://pbs.twimg.com/profile_images/1326718206770294784/K4ovSI7M_normal.jpg,"{'description': {'hashtags': [{'start': 111, 'end': 121, 'tag': 'YouMatter'}]}}",Toronto CANADA,,False,torontolaura,False
143762162,,Calla Smith,"{'followers_count': 103, 'following_count': 120, 'tweet_count': 14846, 'listed_count': 2}",http://t.co/c1Gdh3kH06,"Marla's philosophy of life was that she might die at any moment. The tragedy, she said, was that she didn't.",https://pbs.twimg.com/profile_images/1407919819597418499/WQg90JXI_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/c1Gdh3kH06', 'expanded_url': 'http://www.facebook.com/callamazooo', 'display_url': 'facebook.com/callamazooo'}]}}",florencia.,,False,callacakess,False
269903226,,William Stark,"{'followers_count': 359, 'following_count': 556, 'tweet_count': 7919, 'listed_count': 17}",,Associate Architect at DLZ Indy. Capo for Indy Eleven. BYB Vice President. Smarter then the casual fan. NWI guy who misses Chicago.,https://pbs.twimg.com/profile_images/1517652718093062144/RC3UmdBM_normal.jpg,,"Indianapolis, IN ",,False,StarkofIndy,False
33279139,,Taylor Ramage,"{'followers_count': 759, 'following_count': 1121, 'tweet_count': 13244, 'listed_count': 30}",https://t.co/7TsDCycYLH,Author of SFF and poetry. Host of Encuentros Latinx Podcast. she/her 🌈🇵🇷 Instagram: @ taylorrama,https://pbs.twimg.com/profile_images/1278510682993053696/zgOl1Lxw_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7TsDCycYLH', 'expanded_url': 'https://taylorramage.com', 'display_url': 'taylorramage.com'}]}}",United States,1448288199000961024,False,TaylorRamage,False
723870438,,Fuencismr,"{'followers_count': 471, 'following_count': 577, 'tweet_count': 15655, 'listed_count': 1}",,,https://pbs.twimg.com/profile_images/987573549169856513/4Q5CL7Xd_normal.jpg,,"Tomelloso, España",,False,Fuen23D,False
323253613,,Kris ⚽️🎷🏋🏼‍♀️💻,"{'followers_count': 1426, 'following_count': 3900, 'tweet_count': 5461, 'listed_count': 67}",https://t.co/DUyHolIe2n,"Instructional Designer for CCPS, Google Certified Level 2, mom of 2 boys, fit factory athlete, Hufflepuff - Pats fan for life #oneCCPS #ChiefPride #chiefbelief",https://pbs.twimg.com/profile_images/857052001888346113/-b6vLRTl_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DUyHolIe2n', 'expanded_url': 'http://bit.ly/CBNCCPS', 'display_url': 'bit.ly/CBNCCPS'}]}, 'description': {'hashtags': [{'start': 126, 'end': 134, 'tag': 'oneCCPS'}, {'start': 135, 'end': 146, 'tag': 'ChiefPride'}, {'start': 147, 'end': 159, 'tag': 'chiefbelief'}]}}","Richmond, VA",,False,kavester,False
1313089677658861568,,Reviews For Nerds,"{'followers_count': 145, 'following_count': 296, 'tweet_count': 4717, 'listed_count': 0}",https://t.co/ClYDOdRMzm,"he/him I review tech for real world use.
https://t.co/97Zh4AD3F9
https://t.co/iGqYUprMAV tesla referral link",https://pbs.twimg.com/profile_images/1433820967223054344/NKBojiXd_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ClYDOdRMzm', 'expanded_url': 'https://www.reviewsfornerds.com', 'display_url': 'reviewsfornerds.com'}]}, 'description': {'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/97Zh4AD3F9', 'expanded_url': 'https://bio.link/reviewsfornerds', 'display_url': 'bio.link/reviewsfornerds'}, {'start': 65, 'end': 88, 'url': 'https://t.co/iGqYUprMAV', 'expanded_url': 'https://ts.la/bryant955016', 'display_url': 'ts.la/bryant955016'}]}}",,1501560526660374532,False,reviewsfornerds,False
987461502360666113,,Kara Betzer Cones,"{'followers_count': 109, 'following_count': 204, 'tweet_count': 1626, 'listed_count': 0}",https://t.co/cD9WUG0tyN,"MABTS Western Seminary. Waffle Enthusiast. PNW Native living in East Texas. I love Jesus, Church History, and the rain.",https://pbs.twimg.com/profile_images/1444467834260709377/U1fe7ks6_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cD9WUG0tyN', 'expanded_url': 'https://linktr.ee/kbetzer', 'display_url': 'linktr.ee/kbetzer'}]}}","Tyler, Texas",1431639740672094209,False,KaraBetzerCones,False
385253714,,audrey tattoo,"{'followers_count': 225, 'following_count': 912, 'tweet_count': 21259, 'listed_count': 5}",,it’s not your money that they’re after boy it’s you,https://pbs.twimg.com/profile_images/1522035760114896896/UlrbjZfW_normal.jpg,,"Pittsburgh, Pistolvania",1108375760325263361,False,JovialSatan,False
2991284977,,Sharon Clarke,"{'followers_count': 12, 'following_count': 144, 'tweet_count': 535, 'listed_count': 2}",,"Strong minded, Happy, love laughing, Stubborn, Analytical",https://pbs.twimg.com/profile_images/558749014209073152/JCqbbX6Z_normal.jpeg,,London,1419353799286743045,False,scbajjie01,False
194222302,,Per,"{'followers_count': 123, 'following_count': 305, 'tweet_count': 2400, 'listed_count': 0}",,"Love books that take my breath away, and rainy days ~",https://pbs.twimg.com/profile_images/656856474027622401/aenk7aIL_normal.jpg,,United States,,False,edythj,False
1130987546366947335,,Gamemaster Sean,"{'followers_count': 38, 'following_count': 153, 'tweet_count': 523, 'listed_count': 1}",,"Gamemaster and player of board games and RPGs including D&D, Tales from the Loop, Call of Cthulhu, Top Secret, Alien, Betrayal, and more.",https://pbs.twimg.com/profile_images/1130990782570258436/ILAhN8CC_normal.jpg,,NE Ohio,,False,McGurrGM,False
24135412,,mel ☀️,"{'followers_count': 172, 'following_count': 478, 'tweet_count': 28361, 'listed_count': 2}",,tips for life: 1. people change people / 2. bed by 9 —— she/her,https://pbs.twimg.com/profile_images/1154200971255472129/pnRp5tr4_normal.jpg,,earth,1506359388700876801,False,meljeannotte,False
28538367,,pauline english,"{'followers_count': 377, 'following_count': 2019, 'tweet_count': 8962, 'listed_count': 8}",,NHS biomedical scientist .,https://pbs.twimg.com/profile_images/3649459638/f882e79404c3336210b9880e7e16ef89_normal.jpeg,,east sussex,,False,paulineenglish,False
10487222,,Chuck,"{'followers_count': 406, 'following_count': 407, 'tweet_count': 36246, 'listed_count': 3}",,"In Dog We Trust. Chicago is Beautiful! 




‐--------------
  *  *  *  *
---------------",https://pbs.twimg.com/profile_images/1519391978512957441/YtvQvEEe_normal.jpg,,Four Seasons Total Landscaping,,False,claes69,False
44498704,,ilham,"{'followers_count': 562, 'following_count': 357, 'tweet_count': 28220, 'listed_count': 1}",https://t.co/1yRhGOninI,#BLM | 🇦🇫 | ig: ilhcm,https://pbs.twimg.com/profile_images/1521102054554587137/b-EyMQu2_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1yRhGOninI', 'expanded_url': 'https://vsco.com/ilhcm', 'display_url': 'vsco.com/ilhcm'}]}, 'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': 'BLM'}]}}","Maryland, USA",,False,arcadefiire,False
381197424,,Nicole Spanier,"{'followers_count': 269, 'following_count': 182, 'tweet_count': 6716, 'listed_count': 3}",,Villanova '20 & '21✌🏼Fleetwood '16,https://pbs.twimg.com/profile_images/1322196260640665605/pALI0UAI_normal.jpg,,,764583564075827200,False,jamaicanmesmile,False
41168679,,Scott (aka Nigel & Stinky’s Dad),"{'followers_count': 863, 'following_count': 1523, 'tweet_count': 7268, 'listed_count': 11}",,"I own a brewery, but I’m not really here to talk about that. Narcissist, a dipshit, he/him.",https://pbs.twimg.com/profile_images/1510343080347643905/66tixoOT_normal.jpg,,"Louisville, KY",1435935602776715270,False,ComfortAndFury,False
342367704,,Brian Overholt,"{'followers_count': 421, 'following_count': 481, 'tweet_count': 1256, 'listed_count': 4}",https://t.co/xLh7fPDorV,Video Coordinator @EMUFB | Eastern Michigan University Alum 🦅,https://pbs.twimg.com/profile_images/1090301274648707073/l1M7GWot_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xLh7fPDorV', 'expanded_url': 'http://emueagles.com', 'display_url': 'emueagles.com'}]}, 'description': {'mentions': [{'start': 18, 'end': 24, 'username': 'EMUFB'}]}}","Ypsilanti, MI",,False,boverholt1,False
564514111,,Sean McGurr,"{'followers_count': 307, 'following_count': 907, 'tweet_count': 28442, 'listed_count': 9}",,Be Seeing You. Consider donating to my ride to raise money for cancer research: https://t.co/nlS5ysZbvD,https://pbs.twimg.com/profile_images/876126864661774336/y4UvmcX-_normal.jpg,"{'description': {'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/nlS5ysZbvD', 'expanded_url': 'http://pelotonia.org/seanmcgurr', 'display_url': 'pelotonia.org/seanmcgurr'}]}}","Hudson, OH",,False,SeanMcGurr,False
228754289,,KEVIN🇮🇨,"{'followers_count': 216, 'following_count': 502, 'tweet_count': 11571, 'listed_count': 7}",,,https://pbs.twimg.com/profile_images/1397884004754464772/d53WPivD_normal.jpg,,"Madrid, Comunidad de Madrid",,False,ppk_92,False
352604711,,🏴󠁧󠁢󠁷󠁬󠁳󠁿,"{'followers_count': 488, 'following_count': 474, 'tweet_count': 28801, 'listed_count': 9}",,Swansea City FC supporter. You only get one life ...... live it the best you can ....,https://pbs.twimg.com/profile_images/1432370911815086088/7tcuzhXx_normal.jpg,,Swansea City ,1234041926216822784,False,swans_girl11,False
2251462154,,Rafael Sanchez (he/him),"{'followers_count': 366, 'following_count': 741, 'tweet_count': 6799, 'listed_count': 10}",https://t.co/uZY9M9SfNr,🇵🇪 en 🇲🇽,https://pbs.twimg.com/profile_images/1520556925724893185/3s9fSnYb_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uZY9M9SfNr', 'expanded_url': 'http://www.dyson.com.mx', 'display_url': 'dyson.com.mx'}]}}",CDMX,,False,djfedori,False
425429295,,Everett,"{'followers_count': 318, 'following_count': 1345, 'tweet_count': 15431, 'listed_count': 6}",https://t.co/Kwor183nuU,"I support my Twitch streaming friends, I watch AEW weekly, and I love Boston sports, Crash Bandicoot, and Spyro the Dragon",https://pbs.twimg.com/profile_images/1266429679583604737/UtFh9ajE_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Kwor183nuU', 'expanded_url': 'http://www.ps3trophies.com/profile/holycrapoly', 'display_url': 'ps3trophies.com/profile/holycr…'}]}}",Pandora,1212826511696433158,False,TheHolycrapoly,False
1871274218,,Peter Key,"{'followers_count': 743, 'following_count': 4218, 'tweet_count': 10306, 'listed_count': 22}",,"Finishing editing the memoir of my father Ted Key, who created Hazel and the characters that became Peabody and Sherman. Freelance writer and editor.",https://pbs.twimg.com/profile_images/1017070770147561473/eAKK5OYQ_normal.jpg,,"Lansdowne, PA",,False,PeterLKey,False
84756208,,Stephen M. Howard,"{'followers_count': 123, 'following_count': 981, 'tweet_count': 16815, 'listed_count': 5}",,32 | EducateD gay man trying to find himself. | #FormerSAPro | Have generalized anxiety disorder & obsessive compulsive disorder | he/him | ♎️🏳️‍🌈,https://pbs.twimg.com/profile_images/1517448572190535681/qhZjwYBN_normal.jpg,"{'description': {'hashtags': [{'start': 48, 'end': 60, 'tag': 'FormerSAPro'}]}}","Richmond, KY",1498109999775682568,False,DocStephen521,False
30380541,,Russ,"{'followers_count': 363, 'following_count': 1869, 'tweet_count': 16824, 'listed_count': 4}",,,https://pbs.twimg.com/profile_images/458731767386865664/Y82I4q8A_normal.jpeg,,,,False,russrelish,False
25001316,,Robin Blackmon 🌻,"{'followers_count': 2672, 'following_count': 4000, 'tweet_count': 2945, 'listed_count': 2}",,"Wild heart, wings and no regrets! Kindness Matters! 🌊💙 Animal lover. All People Are Created Equal! No DM’s 🌻",https://pbs.twimg.com/profile_images/1518423981304467461/sPAQP2IY_normal.jpg,,"Destin, FL",,False,hrhrobin,False
2359967857,,Smytile,"{'followers_count': 167, 'following_count': 211, 'tweet_count': 3988, 'listed_count': 1}",,"Cordobesa del 93.
Hakuna Matata. 🦁🦁
Iniciándome en los juegos de mesa. 🎲🎲",https://pbs.twimg.com/profile_images/561524472281587712/Mr_yv65G_normal.jpeg,,,1507670558737059841,False,Smytile,False
796467447498936325,,alex,"{'followers_count': 133, 'following_count': 150, 'tweet_count': 7502, 'listed_count': 0}",,shallow and pedantic,https://pbs.twimg.com/profile_images/1495967338650341381/xHuCeYes_normal.jpg,,mi.,,False,shitknot69,False
28808016,,Michael Grieco,"{'followers_count': 10110, 'following_count': 2195, 'tweet_count': 10384, 'listed_count': 115}",https://t.co/tWWww6M87C,"Father, Attorney, #floridaman, State Rep and 2022 State Senate Candidate @MiamiLawSchool @AmericanU Illegitimi non carborundum",https://pbs.twimg.com/profile_images/1108195358910357504/R-7J6CIx_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tWWww6M87C', 'expanded_url': 'http://www.mike-grieco.com', 'display_url': 'mike-grieco.com'}]}, 'description': {'hashtags': [{'start': 18, 'end': 29, 'tag': 'floridaman'}], 'mentions': [{'start': 73, 'end': 88, 'username': 'MiamiLawSchool'}, {'start': 89, 'end': 99, 'username': 'AmericanU'}]}}",Miami Beach,1455723768010182663,False,Mike_Grieco,True
49691505,,Sigmund Fraud,"{'followers_count': 2032, 'following_count': 1090, 'tweet_count': 559983, 'listed_count': 36}",,"#BlackLivesMatter #GoPackGo #YankeesWin #LFC All I do is lie, watch sports, anime and play Warzone.",https://pbs.twimg.com/profile_images/1294501675567321089/kca_GPyU_normal.jpg,"{'description': {'hashtags': [{'start': 0, 'end': 17, 'tag': 'BlackLivesMatter'}, {'start': 18, 'end': 27, 'tag': 'GoPackGo'}, {'start': 28, 'end': 39, 'tag': 'YankeesWin'}, {'start': 40, 'end': 44, 'tag': 'LFC'}]}}","Bronx, NY",,False,YFF_Mel,False
472572774,,APop,"{'followers_count': 406, 'following_count': 2292, 'tweet_count': 25244, 'listed_count': 9}",,"Florida State University Class of 2012 Hometown: Ormond Beach, FL. Drink local.",https://pbs.twimg.com/profile_images/735913221421445120/s6cgyQAb_normal.jpg,,"Atlanta, GA",1454793772668174340,False,APopham27,False
501011854,,Heiko Kuhn,"{'followers_count': 16, 'following_count': 287, 'tweet_count': 2476, 'listed_count': 3}",,,https://pbs.twimg.com/profile_images/706269837765558273/VsAmWoZ8_normal.jpg,,"Alb, Württemberg, Deutschland",,False,Heiko_Kuhn,False
363595896,,🌱 babú 🦅,"{'followers_count': 328, 'following_count': 103, 'tweet_count': 61884, 'listed_count': 11}",,"she/her ✨INFP✨Historia, UCM 🎓MIHCA (UAM-UCM) 💫 12092019 🐭",https://pbs.twimg.com/profile_images/1491454003963731973/bFCsBFo2_normal.jpg,,Madrid ,1466429177146531854,False,candewashere,False
2323131526,,"Beaks to the Face, Wings to the Neck","{'followers_count': 353, 'following_count': 2352, 'tweet_count': 1521, 'listed_count': 0}",,"I met a girl at 18 | Knew she meant the world to me | So I gave her everything | And she did the same for me | he/him,29 | metal/death/hard/core| BLM | LGBTQIA+",https://pbs.twimg.com/profile_images/1515784710751928327/CYzvPLc0_normal.jpg,,"Virginia, USA",1325126629111320580,False,PJ_ILikeThat,False
1281656076325330948,,"Dan, Purveyor of Balderdash and Chicanery","{'followers_count': 450, 'following_count': 392, 'tweet_count': 23432, 'listed_count': 1}",,"Writing this that and other at @ordinarytimesmag
""I am a expert in stucco, a veteran in love, and an outlaw in Peru"".

Disillusioned by Law, passionate Gator",https://pbs.twimg.com/profile_images/1281656193589620739/QcRCNuQp_normal.jpg,"{'description': {'mentions': [{'start': 31, 'end': 48, 'username': 'ordinarytimesmag'}]}}",,,False,Libertybibbledy,False
