id,entities,verified,description,profile_image_url,public_metrics,url,username,name,protected,location,pinned_tweet_id
1.2538586223853896e+18,,False,No one dies from love,https://pbs.twimg.com/profile_images/1452310024387182594/jUn76F01_normal.jpg,"{'followers_count': 119, 'following_count': 203, 'tweet_count': 3407, 'listed_count': 0}",,julicondrio,Ju,False,,1.3048279865043436e+18
3194511148.0,,False,,https://pbs.twimg.com/profile_images/1386239478252163074/H7my7g-7_normal.jpg,"{'followers_count': 9, 'following_count': 68, 'tweet_count': 541, 'listed_count': 0}",,VeroSmrties,Vero Smarties,False,,
1.4001585721434726e+18,,False,原神 アークナイツ 音楽も好き 無言フォロー失礼します,https://pbs.twimg.com/profile_images/1427944932380069892/OOaapLvC_normal.jpg,"{'followers_count': 0, 'following_count': 17, 'tweet_count': 485, 'listed_count': 0}",,yasu___oh,康男,False,,
342481573.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0r0VX3tYrB', 'expanded_url': 'http://www.thoughtsfromthebench.com', 'display_url': 'thoughtsfromthebench.com'}]}}",False,i think i might open a brewery in Hawaii,https://pbs.twimg.com/profile_images/1328810745153400836/446OmXZX_normal.jpg,"{'followers_count': 726, 'following_count': 943, 'tweet_count': 20954, 'listed_count': 2}",https://t.co/0r0VX3tYrB,DekeWhiten,Some Dude Named Deke,False,,1.4099373544381563e+18
25696705.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8mYWBfo2Lk', 'expanded_url': 'http://linktr.ee/eallain', 'display_url': 'linktr.ee/eallain'}]}}",False,she/her ~ 80% rat girl ~ gregghead ~ artist ~ fair warning my tweets are kinda boring and I'm pretty cranky all the time  💜🤍🖤,https://pbs.twimg.com/profile_images/1504554959467122692/MyIj-H98_normal.jpg,"{'followers_count': 784, 'following_count': 563, 'tweet_count': 88283, 'listed_count': 30}",https://t.co/8mYWBfo2Lk,muhdawn,𝖊𝖒𝖒𝖆,False,"dartmouth, nova scotia",1.2012022037106442e+18
9.455249086661878e+17,"{'description': {'hashtags': [{'start': 10, 'end': 15, 'tag': 'f3f3'}, {'start': 18, 'end': 23, 'tag': '100T'}]}}",False,🏃🏼‍♂️💨🆙 | #f3f3 | #100T | Walwal for life! | Yechan is everything,https://pbs.twimg.com/profile_images/1429549740933320708/X5bW9cp3_normal.jpg,"{'followers_count': 3, 'following_count': 293, 'tweet_count': 252, 'listed_count': 0}",,SilverNoodle11,Jenna ϟ,False,,1.4967111838265016e+18
16950712.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GI01WXFPrc', 'expanded_url': 'https://www.amazon.com.au/dp/B09MTYLHFH', 'display_url': 'amazon.com.au/dp/B09MTYLHFH'}]}}",False,"Owner, Speaker, Comedian, Author. “Thou Shalt Divorce"" available now at Amazon.",https://pbs.twimg.com/profile_images/1403359142069243910/tA8AkScM_normal.jpg,"{'followers_count': 2194, 'following_count': 4991, 'tweet_count': 24067, 'listed_count': 127}",https://t.co/GI01WXFPrc,MissShazJones,Shaz Jones 🇦🇺✝️,False,"Sydney, Australia",8.553806078990582e+17
9.406642561098056e+17,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BZoZb61EVr', 'expanded_url': 'https://twitch.tv/spartacus_mbx6', 'display_url': 'twitch.tv/spartacus_mbx6'}]}}",False,⚽️💪🏽🎮,https://pbs.twimg.com/profile_images/1473069809067724801/b8iPFlnj_normal.jpg,"{'followers_count': 102, 'following_count': 360, 'tweet_count': 16942, 'listed_count': 1}",https://t.co/BZoZb61EVr,mbx06,Mike The Lituation,False,,1.3551962747612897e+18
332712512.0,"{'description': {'hashtags': [{'start': 4, 'end': 15, 'tag': 'Eurovision'}], 'mentions': [{'start': 18, 'end': 34, 'username': 'aussievisionnet'}]}}",False,🇦🇺| #Eurovision | @aussievisionnet Contributor ✍️ | Richmond FC 🐯 | Trivia nerd 🤓 | Tomboy 🏃‍ | Endo Warrior 💛 | Speaks 🇬🇧🇫🇷| Learning 🇩🇰🇩🇪🇸🇪,https://pbs.twimg.com/profile_images/1168055799492407296/swBhaigy_normal.jpg,"{'followers_count': 152, 'following_count': 420, 'tweet_count': 1349, 'listed_count': 0}",,FleurMenezes,Fleur Menezes,False,"Melbourne VIC, Australia",
2417978094.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7Jguuh5NXn', 'expanded_url': 'http://foxyblogs.com/', 'display_url': 'foxyblogs.com'}]}, 'description': {'urls': [{'start': 7, 'end': 30, 'url': 'https://t.co/puZMBkM81b', 'expanded_url': 'http://foxyblogs.com', 'display_url': 'foxyblogs.com'}, {'start': 44, 'end': 67, 'url': 'https://t.co/BgPlrDliD6', 'expanded_url': 'http://bit.ly/1w7IFWk', 'display_url': 'bit.ly/1w7IFWk'}, {'start': 80, 'end': 103, 'url': 'https://t.co/db8Jn9n2tx', 'expanded_url': 'http://on.fb.me/1EWkDlg', 'display_url': 'on.fb.me/1EWkDlg'}]}}",False,✣BLOG: https://t.co/puZMBkM81b  ✣GOODREADS: https://t.co/BgPlrDliD6 ✣ FACEBOOK: https://t.co/db8Jn9n2tx,https://pbs.twimg.com/profile_images/862529527280422912/aUQj_1Du_normal.jpg,"{'followers_count': 1830, 'following_count': 755, 'tweet_count': 23578, 'listed_count': 35}",https://t.co/7Jguuh5NXn,FoxyBlogs,Foxy Blogs,False,"Pacific Northwest, USA",1.362271303378608e+18
453078998.0,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/blvkC7LOe1', 'expanded_url': 'http://instagram.com/carlosfernandez.8', 'display_url': 'instagram.com/carlosfernande…'}]}}",False,https://t.co/blvkC7LOe1,https://pbs.twimg.com/profile_images/1473094773066059778/ttrKJ7rP_normal.jpg,"{'followers_count': 847, 'following_count': 364, 'tweet_count': 26332, 'listed_count': 3}",,carlossfeern,💜,False,Málaga,1.5028433864238203e+18
1.0091162470556918e+18,,False,"My opinions are just that, mine.  Take them or leave them.",https://pbs.twimg.com/profile_images/1009117212462870529/O4dmQ4ME_normal.jpg,"{'followers_count': 51, 'following_count': 229, 'tweet_count': 7154, 'listed_count': 2}",,dastardly1973,dickdastardly,False,,
115936015.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rzKniGfEHl', 'expanded_url': 'http://hoasissimo.hatenablog.com', 'display_url': 'hoasissimo.hatenablog.com'}]}, 'description': {'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/rzKniGfEHl', 'expanded_url': 'http://hoasissimo.hatenablog.com', 'display_url': 'hoasissimo.hatenablog.com'}]}}",False,"天井まで石を貯められへんやつは自制心がイカ未満のアホ。
Black and Whiteというブログ(https://t.co/rzKniGfEHl)をやってます。",https://pbs.twimg.com/profile_images/1442449119436427265/oncPFkjd_normal.jpg,"{'followers_count': 2193, 'following_count': 660, 'tweet_count': 163242, 'listed_count': 69}",https://t.co/rzKniGfEHl,hoasissimo,ほあし,False,Soul Society West Branch,1.4250910918256763e+18
1868004865.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9KjTYBNYxL', 'expanded_url': 'http://blog.livedoor.jp/new_jobanline/', 'display_url': 'blog.livedoor.jp/new_jobanline/'}]}}",False,平成2年式の失われた世代。趣味は「広く浅く」がモットー：ゲーム（DOAシリーズ・全員好きだけど特にマリー、閃乱カグラPBS、ミリシタ、デレステ）、たまーに公共交通機関,https://pbs.twimg.com/profile_images/1501932621109989380/8pEIp3Y9_normal.jpg,"{'followers_count': 956, 'following_count': 280, 'tweet_count': 214171, 'listed_count': 15}",https://t.co/9KjTYBNYxL,s_day_dream,SnJB,False,,1.5232993026550129e+18
382120118.0,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 14, 'following_count': 123, 'tweet_count': 294, 'listed_count': 0}",,G_E_Mom,Beth,False,,
751477440.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Cg5LR9oXxR', 'expanded_url': 'https://medium.com/@avanika.ava', 'display_url': 'medium.com/@avanika.ava'}]}}",False,"Content artist in the day, nothingness by the night. And in between, some photography, philosophy and poetry to survive the madness.",https://pbs.twimg.com/profile_images/1325796221479366657/CWrc0LKf_normal.jpg,"{'followers_count': 220, 'following_count': 331, 'tweet_count': 907, 'listed_count': 14}",https://t.co/Cg5LR9oXxR,AvanikaMote,Avanika,False,India,
2853736423.0,,False,"...but I ain't spending any time on it, because every three months a person gets torn to pieces by a crocodile in north Queensland...",https://pbs.twimg.com/profile_images/1137234110877855744/ZtJGFuJB_normal.png,"{'followers_count': 290, 'following_count': 838, 'tweet_count': 34773, 'listed_count': 30}",,echidnasarfofu,alex jonestown syndrome,False,"Queensland, Australia",
137867419.0,,False,,https://pbs.twimg.com/profile_images/1522230821947650048/W94Kad6n_normal.jpg,"{'followers_count': 12, 'following_count': 115, 'tweet_count': 503, 'listed_count': 0}",,lewis_jeri,Jeri Cresswell,False,,
169460046.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Gi2ngvvPBZ', 'expanded_url': 'https://michelle-US.hatenablog.com/', 'display_url': 'michelle-US.hatenablog.com'}]}, 'description': {'mentions': [{'start': 129, 'end': 138, 'username': 'WLB_cafe'}]}}",False,テニスとクルマ大好き夫とゲーム大好き息子たち（high school sophomore とmiddle school 8th）と2歳のワンコと暮らすアラフィフ母さん。人事総務約20年保育士約4年ののちオットの転職に帯同現在無職。2019年7月よりTN在住。@WLB_cafe スタッフ。,https://pbs.twimg.com/profile_images/1359984435232460808/a9S0zgUt_normal.jpg,"{'followers_count': 1524, 'following_count': 1176, 'tweet_count': 87066, 'listed_count': 29}",https://t.co/Gi2ngvvPBZ,michelle92226,みかえる🇺🇸⛅,False,USA,1.2221955955841147e+18
1078752690.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/anhHT3uXK3', 'expanded_url': 'http://linktr.ee/f3ralcat', 'display_url': 'linktr.ee/f3ralcat'}]}, 'description': {'hashtags': [{'start': 26, 'end': 37, 'tag': 'afroLatino'}], 'mentions': [{'start': 94, 'end': 107, 'username': 'feralcatband'}]}}",False,🎷Composer/Musician/Artist🎧#afroLatino 🇩🇴 🧪Sci-fi/fantasy nerd 👾game producer | follow my band @feralcatband,https://pbs.twimg.com/profile_images/1323353397421101058/rZgr59lu_normal.jpg,"{'followers_count': 1731, 'following_count': 1304, 'tweet_count': 19806, 'listed_count': 10}",https://t.co/anhHT3uXK3,f3ralcat,Disassembly Szn 💿🔥✨,False,"Pittsburgh, PA",1.5218203110580675e+18
135652056.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Id6nP5aTQv', 'expanded_url': 'https://spectrumnews1.com/ca/la-east/on-air/2018/11/07/alex-cohen---political-anchor', 'display_url': 'spectrumnews1.com/ca/la-east/on-…'}]}, 'description': {'mentions': [{'start': 6, 'end': 16, 'username': 'issueson1'}, {'start': 80, 'end': 95, 'username': 'specnews1socal'}]}}",True,"Host, @issueson1 “Inside the Issues with Alex Cohen” & the podcast So Cal in 17 @specnews1socal",https://pbs.twimg.com/profile_images/1501737362899931136/woTnUuI9_normal.jpg,"{'followers_count': 8767, 'following_count': 1922, 'tweet_count': 7529, 'listed_count': 166}",https://t.co/Id6nP5aTQv,alexcoheninla,Alex Cohen,False,"Los Angeles, CA",1.4828737415795548e+18
119568219.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EI1k52oBL8', 'expanded_url': 'http://sassycurls.com/free', 'display_url': 'sassycurls.com/free'}]}, 'description': {'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/xz5TrP17SI', 'expanded_url': 'http://YouTube.com/SassyCurlsTV', 'display_url': 'YouTube.com/SassyCurlsTV'}, {'start': 64, 'end': 87, 'url': 'https://t.co/PYylIOSKU0', 'expanded_url': 'http://instagram.com/sassy_curls/', 'display_url': 'instagram.com/sassy_curls/'}, {'start': 99, 'end': 122, 'url': 'https://t.co/CqB0cPGJfD', 'expanded_url': 'https://twitch.tv/sassy_curls', 'display_url': 'twitch.tv/sassy_curls'}]}}",False,🍾Here's to always being your B.E.S.T! https://t.co/xz5TrP17SI • https://t.co/PYylIOSKU0 🫖 Tea Time https://t.co/CqB0cPGJfD,https://pbs.twimg.com/profile_images/1355716100617433088/sYpRHK06_normal.jpg,"{'followers_count': 904, 'following_count': 319, 'tweet_count': 3137, 'listed_count': 11}",https://t.co/EI1k52oBL8,Sassy_Curls,👸🏽Tiara Deahn,False,"Scottsdale, AZ",1.449590542937903e+18
336107393.0,"{'description': {'hashtags': [{'start': 20, 'end': 33, 'tag': 'MambaForever'}, {'start': 34, 'end': 51, 'tag': 'BlackLivesMatter'}, {'start': 53, 'end': 70, 'tag': 'NoJusticeNoPeace'}, {'start': 111, 'end': 120, 'tag': 'FlyOrDie'}, {'start': 121, 'end': 133, 'tag': 'ValleyProud'}, {'start': 134, 'end': 146, 'tag': 'RavensFlock'}]}}",False,chaos is a ladder | #MambaForever #BlackLivesMatter |#NoJusticeNoPeace | SJL | TS | MS | CMP | Phila wannabe | #FlyOrDie #ValleyProud #RavensFlock | She/Her,https://pbs.twimg.com/profile_images/1488566697015623680/wrWWfMW-_normal.jpg,"{'followers_count': 1698, 'following_count': 715, 'tweet_count': 42656, 'listed_count': 4}",,highrachbyerach,⚔️,False,MD ,1.3466759861973197e+18
1910001175.0,,False,Programador. RHCP.,https://pbs.twimg.com/profile_images/1502354943843266560/LDzjSuSH_normal.jpg,"{'followers_count': 581, 'following_count': 458, 'tweet_count': 10571, 'listed_count': 3}",,Manzanares_Fran,Franco Manzanares,False,,1.2443797617382031e+18
343532909.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8A7xhpHU1b', 'expanded_url': 'https://www.youtube.com/channel/UC-7U88Y_80ehXdl8iOQMpWw', 'display_url': 'youtube.com/channel/UC-7U8…'}]}}",False,Long time Twitter user with a tiny follower count. Also an amateur musician. Here's the link to my YouTube channel 👇,https://pbs.twimg.com/profile_images/1520651844741066752/UUQ_qDvf_normal.jpg,"{'followers_count': 16, 'following_count': 224, 'tweet_count': 107, 'listed_count': 0}",https://t.co/8A7xhpHU1b,somjyoti_sinha,Somjyoti Sinha,False,"Kolkata, India",
2777792999.0,,False,,https://pbs.twimg.com/profile_images/1259443280904884225/tsVgXaFW_normal.jpg,"{'followers_count': 68, 'following_count': 1248, 'tweet_count': 6028, 'listed_count': 0}",,carpibirrero,AR,False,"Neembucu, Paraguay",8.032497157479465e+17
16283539.0,,False,retired career educator,https://pbs.twimg.com/profile_images/500267886116495362/nOGmk16Y_normal.jpeg,"{'followers_count': 182, 'following_count': 131, 'tweet_count': 5089, 'listed_count': 11}",,ShimmyFrank,fmp,False,"Atlanta, GA",
1.0244610952207852e+18,,False,Films & Series | Current Affairs | CSK | I am Subject Anand from Vasool Raja MBBS |,https://pbs.twimg.com/profile_images/1482772454804267016/gNRwHs6B_normal.jpg,"{'followers_count': 1109, 'following_count': 128, 'tweet_count': 22762, 'listed_count': 2}",,RakitaMode,Zan,False,United States,
1.2456786854259302e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SUsAorFYe7', 'expanded_url': 'https://www.behance.net/casti_art', 'display_url': 'behance.net/casti_art'}]}}",False,las caras Juan,https://pbs.twimg.com/profile_images/1254334394862534656/s7zeV9jj_normal.jpg,"{'followers_count': 18, 'following_count': 61, 'tweet_count': 409, 'listed_count': 0}",https://t.co/SUsAorFYe7,Maracaib01,Casti,False,"Getafe, Spain",
19559547.0,,False,"One-woman accidental diplomatic effort. Ten minutes of shipwreck. she/her.

No relation to AntiMedia.",https://pbs.twimg.com/profile_images/696579731815182336/XkpomScv_normal.jpg,"{'followers_count': 810, 'following_count': 809, 'tweet_count': 65322, 'listed_count': 34}",,TheAntiM,z x ix - Marin,False,"Denverish, Colorado",1.0565910312551997e+18
29488916.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Kd6kNv7p8z', 'expanded_url': 'https://lifeinterrupted.me', 'display_url': 'lifeinterrupted.me'}]}}",False,Nova Scotian. Musician. Computer Guy. Hobby Photographer. AFOL. Live Events Professional. Have you tried turning it off and on again?,https://pbs.twimg.com/profile_images/1002970557472600064/G1FjrcbS_normal.jpg,"{'followers_count': 130, 'following_count': 338, 'tweet_count': 1465, 'listed_count': 5}",https://t.co/Kd6kNv7p8z,adam_theriault,Adam Theriault,False,"New Westminster, BC",
28269713.0,,False,Landscape Gardener (mru),https://pbs.twimg.com/profile_images/1329043350/Photo_55_normal.jpg,"{'followers_count': 36, 'following_count': 193, 'tweet_count': 2239, 'listed_count': 1}",,oscar_wolfe2,Jamie,False,,
1.2617897481186632e+18,,False,brazilian,https://pbs.twimg.com/profile_images/1521332698148753409/U2KPgtV2_normal.jpg,"{'followers_count': 9, 'following_count': 23, 'tweet_count': 232, 'listed_count': 0}",,bcury_oliveira,Bia,False,,1.2617923689420923e+18
1.2913745239802102e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HSSKaD36n6', 'expanded_url': 'https://amari.tokyo', 'display_url': 'amari.tokyo'}]}, 'description': {'mentions': [{'start': 80, 'end': 92, 'username': 'amariama_ss'}]}}",False,FF14＠Gungnir / 音楽 / 映画 / スポーツ全般 / ゲーム など雑多につぶやきます。批判的なことも書きますが個人の意見です。FF14SS用 → @amariama_ss,https://pbs.twimg.com/profile_images/1291427685571297280/hheqzRwI_normal.jpg,"{'followers_count': 60, 'following_count': 656, 'tweet_count': 5626, 'listed_count': 0}",https://t.co/HSSKaD36n6,amariamariama,余剰アマリ,False,,1.4790121408541696e+18
1409702160.0,,False,bella ciao,https://pbs.twimg.com/profile_images/1478692127928614915/omCCIZlZ_normal.jpg,"{'followers_count': 160, 'following_count': 267, 'tweet_count': 6853, 'listed_count': 1}",,beybilish,vabyliz 💚,False,Olive Garden,1.228290618360656e+18
194772452.0,,False,大学の先生してます。Twitterは2011年の震災を機に嵌り始めました。プロフ写真は最初から変えてないので今は年数分老けてます。子どもの頃から胸が大きいのが悩み。今75H。シングルモルト、辛口純米日本酒、ビールはIPA。焼酎と甘い酒は苦手。面倒臭がり屋。下手に触ると機嫌悪いときは噛み付くからご注意。,https://pbs.twimg.com/profile_images/882868786130440193/TbV2RQ-T_normal.jpg,"{'followers_count': 8898, 'following_count': 73, 'tweet_count': 32924, 'listed_count': 204}",,paulerdosh,matheca,False,JAPAN,1.3558310097789133e+18
1.439164871933784e+18,,False,25+ F,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 0, 'following_count': 6, 'tweet_count': 107, 'listed_count': 0}",,semiwrath,Semiwrath,False,,
1.1037766764614e+18,,False,plata y novia nunca tuve,https://pbs.twimg.com/profile_images/1473803192781746177/OH_tYsE0_normal.jpg,"{'followers_count': 22, 'following_count': 130, 'tweet_count': 100, 'listed_count': 0}",,drakey727,dky,False,,
455557643.0,,False,She/her/hers,https://pbs.twimg.com/profile_images/1412453550337236997/86HSrjYP_normal.jpg,"{'followers_count': 41, 'following_count': 594, 'tweet_count': 444, 'listed_count': 2}",,ALBattalion,ALBattalion,False,,1.5197818442329498e+18
41737040.0,,False,Sure glad we have this inflation. wages are gonna kick ass now! (kiss/my/ass),https://pbs.twimg.com/profile_images/1323275525008183301/PWXxBV48_normal.jpg,"{'followers_count': 94, 'following_count': 618, 'tweet_count': 6159, 'listed_count': 0}",,PatriotSnail,Dawkter Patriot Snail,False,,
45045864.0,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/33FjrsKZqF', 'expanded_url': 'http://thisisjavie.com', 'display_url': 'thisisjavie.com'}]}}",False,"Forget your lust for the rich mans gold, all that you need is in your soul.",https://pbs.twimg.com/profile_images/3752190994/1ed4ff5e7f851a04c1942aab7535a6c8_normal.jpeg,"{'followers_count': 83, 'following_count': 258, 'tweet_count': 870, 'listed_count': 3}",http://t.co/33FjrsKZqF,Jalope12,Javier D. Perez,False,"San Gabriel, CA",
1.0213766513833574e+18,"{'description': {'hashtags': [{'start': 44, 'end': 59, 'tag': 'AlwaysHawthorn'}, {'start': 60, 'end': 74, 'tag': 'TrueToAtlanta'}], 'mentions': [{'start': 36, 'end': 43, 'username': 'ManUtd'}]}}",False,slipping into the void ㅤㅤㅤㅤㅤㅤㅤㅤ ㅤ ㅤ @ManUtd #AlwaysHawthorn #TrueToAtlanta,https://pbs.twimg.com/profile_images/1520737752366559232/fhRI6DzB_normal.jpg,"{'followers_count': 34, 'following_count': 140, 'tweet_count': 2113, 'listed_count': 1}",,jaibrarr,jai,False,,1.5186297334072033e+18
1.36584219495177e+18,"{'description': {'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/WCtJKNczGL', 'expanded_url': 'https://tellonym.me/jawnquixote', 'display_url': 'tellonym.me/jawnquixote'}], 'mentions': [{'start': 63, 'end': 78, 'username': 's3cretsqu1rrel'}]}}",False,"Your favorite dissident baker.

https://t.co/WCtJKNczGL

priv: @s3cretsqu1rrel",https://pbs.twimg.com/profile_images/1500665357719252993/0IPM7Hpt_normal.jpg,"{'followers_count': 327, 'following_count': 377, 'tweet_count': 25840, 'listed_count': 3}",,jawnquijote,Dire Mama Squirrel🐿️,False,"Muncie, IN",1.4042335373777347e+18
1.4451299357949379e+18,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 1, 'following_count': 347, 'tweet_count': 138, 'listed_count': 0}",,bruddah_k,Bruddah K,False,,
1.1991080641183334e+18,,False,"Traitorous traitors, the lot of them",https://pbs.twimg.com/profile_images/1218079762574241792/l_p5T7Y3_normal.jpg,"{'followers_count': 639, 'following_count': 3347, 'tweet_count': 7743, 'listed_count': 1}",,mouseyboyz,bob streitmatter🇺🇦,False,"Bearcreek, Mt",
2602125612.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x0JWFXpv1Q', 'expanded_url': 'https://greatcyclechallenge.ca/Riders/FerlinRands', 'display_url': 'greatcyclechallenge.ca/Riders/FerlinR…'}]}}",False,fan of the Saskatchewan Roughriders and Nashville Predators. Cartwheel Master.,https://pbs.twimg.com/profile_images/658122372373876736/T0GfN4XJ_normal.jpg,"{'followers_count': 1220, 'following_count': 916, 'tweet_count': 81829, 'listed_count': 29}",https://t.co/x0JWFXpv1Q,Fernie635,Pferlin,False,"Regina, SK",1.488549784235516e+18
1.3174682297957212e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jJeCRLXVSb', 'expanded_url': 'https://www.youtube.com/speczR', 'display_url': 'youtube.com/speczR'}]}}",False,"professional mediocrity 

🇺🇦",https://pbs.twimg.com/profile_images/1481050070149644292/opIO7Z5L_normal.jpg,"{'followers_count': 38, 'following_count': 181, 'tweet_count': 1612, 'listed_count': 0}",https://t.co/jJeCRLXVSb,specz0r,Nick,False,"Boston, MA",1.3582337779280896e+18
352861762.0,,False,Mother wife educator traveler friend She/Her Tweets are my own / Retweets not necessarily endorsements,https://pbs.twimg.com/profile_images/1517524428682190848/pjXtF1e2_normal.jpg,"{'followers_count': 1967, 'following_count': 2876, 'tweet_count': 404131, 'listed_count': 377}",,WeirMB,SpeakUp StandUp,False,Southern California,
36496045.0,"{'description': {'hashtags': [{'start': 111, 'end': 122, 'tag': 'GoTigersGo'}, {'start': 123, 'end': 138, 'tag': 'whoopthattrick'}]}}",False,"I used to have a minivan, I don't drink coffee, and I apparently don’t hate basketball 🤷🏼‍♀️  and I LOVE Penny #GoTigersGo #whoopthattrick",https://pbs.twimg.com/profile_images/1520257617951698944/D36PTRXt_normal.jpg,"{'followers_count': 267, 'following_count': 343, 'tweet_count': 23146, 'listed_count': 5}",,Jessicababb,Jessica Babb,False,Tennessee,
1.0961565240938906e+18,,False,"faldera, chillona, dramática, chiquita y demandante de amor, si, soy un caniche",https://pbs.twimg.com/profile_images/1502107263246508033/mx43bfKI_normal.jpg,"{'followers_count': 127, 'following_count': 90, 'tweet_count': 9921, 'listed_count': 6}",,blume_ddl,florecilla ♡,False,Her/mosa,
1.505930650041299e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EmU7ndbPOg', 'expanded_url': 'https://www.facebook.com/MorDrochMacTire', 'display_url': 'facebook.com/MorDrochMacTire'}]}, 'description': {'hashtags': [{'start': 96, 'end': 108, 'tag': 'BasicIncome'}, {'start': 109, 'end': 114, 'tag': 'Hemp'}, {'start': 115, 'end': 124, 'tag': 'Cannabis'}, {'start': 125, 'end': 129, 'tag': 'YYJ'}]}}",False,"A Basic Income, Hemp farming, and Medical Cannabis Access do a healthier community make  He/Him #BasicIncome #Hemp #Cannabis #YYJ",https://pbs.twimg.com/profile_images/1521330279507406849/CIz5mesY_normal.jpg,"{'followers_count': 15, 'following_count': 146, 'tweet_count': 154, 'listed_count': 0}",https://t.co/EmU7ndbPOg,WilliamJStewart,BWell Stewart,False,#YYJ,
355076023.0,,False,"Dad, Bears, Hawkeyes, Chicago RE, Centrist Dem, Chubby",https://pbs.twimg.com/profile_images/1376767497584660481/Y5VCwtyb_normal.jpg,"{'followers_count': 68, 'following_count': 666, 'tweet_count': 1019, 'listed_count': 0}",,Cassatamizer,Chris Cassata,False,,
462664693.0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gcqbxOL64k', 'expanded_url': 'http://www.audioentropy.com', 'display_url': 'audioentropy.com'}]}, 'description': {'mentions': [{'start': 41, 'end': 57, 'username': 'EidolonPlaytest'}, {'start': 60, 'end': 74, 'username': 'TeensWithTude'}, {'start': 79, 'end': 94, 'username': 'ThisIsEmeralds'}]}}",False,"they/them asexual panromantic, podcaster @EidolonPlaytest & @TeensWithTude, 🐰❤🐶@ThisIsEmeralds",https://pbs.twimg.com/profile_images/1522981506439954434/kdRUIyr1_normal.jpg,"{'followers_count': 938, 'following_count': 4690, 'tweet_count': 174906, 'listed_count': 59}",https://t.co/gcqbxOL64k,MikeLovesRabbit,Mike Channels Lightning,False,bnuuy,
1080727975.0,,False,| 22 | Enfermera R1 de Salud Mental 🧠 | Madrileña con alma ceutí | It was books that made me feel that perhaps I was not completely alone |,https://pbs.twimg.com/profile_images/1458884982403960835/NpM03CXJ_normal.jpg,"{'followers_count': 539, 'following_count': 754, 'tweet_count': 64897, 'listed_count': 1}",,laurysmile_99,ωιngѕ σf fгєєdσм,False,Jugando al Genshin Impact,9.059067228706324e+17
7.422615666413117e+17,,False,코어가 서야 인생이 선다,https://pbs.twimg.com/profile_images/1367021792259231747/Hn38yE1V_normal.jpg,"{'followers_count': 69, 'following_count': 158, 'tweet_count': 387, 'listed_count': 0}",,Zzzamomg,잠옹 ~구직중~,False,,1.343038948365357e+18
319099265.0,,False,,https://pbs.twimg.com/profile_images/952150223643660288/_B7j1CQZ_normal.jpg,"{'followers_count': 104, 'following_count': 301, 'tweet_count': 3804, 'listed_count': 1}",,MattyJennison,Matty Jennison,False,Bridlington/Sheffield,
1.2534346697117655e+18,"{'description': {'mentions': [{'start': 87, 'end': 102, 'username': 'circusbiteralt'}]}}",False,"🏳️‍🌈 pisstwt - sleep deprived, beeduo and philza fucking minecraft 👍 pfp by the swaggy @circusbiteralt",https://pbs.twimg.com/profile_images/1507918407655694344/vEW3Wd3I_normal.jpg,"{'followers_count': 156, 'following_count': 264, 'tweet_count': 11123, 'listed_count': 18}",,losinmymarble,marbs✰💕,False,17 they/them,1.501568516666925e+18
