id,protected,verified,description,name,profile_image_url,url,public_metrics,username,location,pinned_tweet_id,entities
761028773051457536,False,False,사랑해 영원히,두부🤸🏻,https://pbs.twimg.com/profile_images/1499903630916595712/j_ITa1Fe_normal.jpg,,"{'followers_count': 21, 'following_count': 106, 'tweet_count': 21366, 'listed_count': 1}",barn_tofu,Durham,1.493050578611884e+18,
1390080439751266304,False,False,"Estudio Derecho. 
La vida iba en serio.
🏆 x9.",AlexVI✨,https://pbs.twimg.com/profile_images/1469685130033872903/OZh_R_Fe_normal.jpg,,"{'followers_count': 37, 'following_count': 330, 'tweet_count': 2400, 'listed_count': 0}",AlexVI_____,,1.4396457871353856e+18,
3359156494,False,False,"Padre, Pareja, peronista, metalero, videojugador y abogado",Andrés VH,https://pbs.twimg.com/profile_images/617404666423443456/ZvIu6KyT_normal.jpg,,"{'followers_count': 83, 'following_count': 455, 'tweet_count': 2160, 'listed_count': 0}",andresvh_78,,,
1417316221029027840,False,False,2021年3月より専業主婦を卒業し､ほぼ未経験の事務仕事にチャレンジ中！🧞‍♂️✨ 身近で頼れる法律家を目指し､2021年7月25日から行政書士試験 独学勉強中🦔💭 2017年度 宅建試験合格済🏡💕 32歳､愛犬｢こた｣とポケモンが大好きママです🐶❤️‍🔥,こたママ / 行政書士試験 独学勉強中🧸💕,https://pbs.twimg.com/profile_images/1521440645583609856/VBGGJD51_normal.jpg,,"{'followers_count': 249, 'following_count': 240, 'tweet_count': 1433, 'listed_count': 2}",kotamama_aychan,,1.4269165280294543e+18,
1356321446293725184,False,False,時報/音ゲー/旅行(@_Travel_Kate_)/#baystars,かて,https://pbs.twimg.com/profile_images/1511394050393346050/skj9weAu_normal.jpg,https://t.co/i8bFPXQrB3,"{'followers_count': 129, 'following_count': 269, 'tweet_count': 11157, 'listed_count': 8}",Jiho_Kate_,よこはま,1.5104272915157688e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/i8bFPXQrB3', 'expanded_url': 'https://twpf.jp/Jiho_Kate_', 'display_url': 'twpf.jp/Jiho_Kate_'}]}, 'description': {'hashtags': [{'start': 26, 'end': 35, 'tag': 'baystars'}], 'mentions': [{'start': 10, 'end': 24, 'username': '_Travel_Kate_'}]}}"
1495265424,False,False,清水、水戸サポ。サッカーすき。徳川まつりP。ロッテファン。,くずゆ,https://pbs.twimg.com/profile_images/1509823038455386115/EhzWXFjN_normal.jpg,https://t.co/bUsjVHPXKS,"{'followers_count': 961, 'following_count': 576, 'tweet_count': 204295, 'listed_count': 32}",Spulse_Kuzuyu,海と魚と酒の街,1.4446827802694164e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bUsjVHPXKS', 'expanded_url': 'http://twpf.jp/Spulse_Kuzuyu', 'display_url': 'twpf.jp/Spulse_Kuzuyu'}]}}"
563656102,False,False,成人済社会人。宮城→埼玉。ミラクルニキ(PL名:青リンゴ農家姫)やシャイニキ中心に、いろんなゲームやらアニメやら特撮やらの話が予告なく出ます。写真撮るのも好きです。茶道は最近ご無沙汰。誤タップ常習犯です。FRBご自由に。,akie,https://pbs.twimg.com/profile_images/1509824804609998852/vy24Sg7l_normal.jpg,,"{'followers_count': 762, 'following_count': 1130, 'tweet_count': 32760, 'listed_count': 8}",ake_mikan,日本 埼玉,1.4876761351988306e+18,
2258351880,False,False,趣味全開でいいや,フォルテ,https://pbs.twimg.com/profile_images/967300325668397057/hCDlUHH-_normal.jpg,,"{'followers_count': 143, 'following_count': 1320, 'tweet_count': 6042, 'listed_count': 1}",ykd02088,,,
419128990,False,False,"If you are taking the time to look at my profile, please take the time to check out my favourite charity Donkey Welfare with ❤️",Diane Connolly,https://pbs.twimg.com/profile_images/1508173869794103296/4fzzyXDw_normal.jpg,https://t.co/eokCnC56Ic,"{'followers_count': 773, 'following_count': 773, 'tweet_count': 47301, 'listed_count': 9}",amicus_AU,"Hunter Valley, NSW, Australia",9.556828605595607e+17,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eokCnC56Ic', 'expanded_url': 'http://www.donkeywelfare.com.au', 'display_url': 'donkeywelfare.com.au'}]}}"
1116365049801535488,False,False,毎日Wordle(Hard) | 2022/10/22 2021卒演リベンジ@かつしかシンフォニーヒルズアイリスホール | 2023/1/28 合奏団リリカ第七回定期一揆@江戸川区総合文化センター小ホール,つっきー,https://pbs.twimg.com/profile_images/1461698183818792967/iIuI83Ri_normal.jpg,,"{'followers_count': 239, 'following_count': 222, 'tweet_count': 2767, 'listed_count': 3}",swiminthemist,,,
4074138979,False,False,こうせいのう automatic picture sharing system プラスチックもやります,⭐️彡 びんご ミ⭐️,https://pbs.twimg.com/profile_images/1517006916157046785/D2nwh5JL_normal.jpg,https://t.co/NbzELdwtzN,"{'followers_count': 36, 'following_count': 250, 'tweet_count': 190917, 'listed_count': 0}",no_c_no,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NbzELdwtzN', 'expanded_url': 'https://obingomemo.hatenablog.com/', 'display_url': 'obingomemo.hatenablog.com'}]}}"
1424755008570937344,False,False,"하고싶은거 다해

https://t.co/4r2HZGKufQ",묘힝,https://pbs.twimg.com/profile_images/1518600479303168001/S2D64ujM_normal.png,https://t.co/3Gd3PVUffF,"{'followers_count': 378, 'following_count': 385, 'tweet_count': 47475, 'listed_count': 0}",mmmmyohi,,1.5152886746192404e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3Gd3PVUffF', 'expanded_url': 'https://www.police.go.kr/index.do', 'display_url': 'police.go.kr/index.do'}]}, 'description': {'urls': [{'start': 10, 'end': 33, 'url': 'https://t.co/4r2HZGKufQ', 'expanded_url': 'http://pushoong.com/6454409964?c=3', 'display_url': 'pushoong.com/6454409964?c=3'}]}}"
157588914,False,False,著しく銀牙に傾倒している。20↑。心が狭いキモオタ。銀牙界隈に初代マクロスのブリタイ閣下を積極的に受動喫煙させる雑多垢。BL/百合/人外等、特殊嗜好発言要注意。FRBご自由に、私も自由にやります。プロフ詳細→https://t.co/zPSOS6GmOO,に塩か🐕👾銀牙悪役アンソロ主催,https://pbs.twimg.com/profile_images/1365210838471036928/Xh9e2rbt_normal.jpg,https://t.co/R9hEFV2RVa,"{'followers_count': 734, 'following_count': 480, 'tweet_count': 66989, 'listed_count': 0}",Nishioka_west,二子峠,1.4961474532292854e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/R9hEFV2RVa', 'expanded_url': 'http://nukiuchisensei.blog.fc2.com', 'display_url': 'nukiuchisensei.blog.fc2.com'}]}, 'description': {'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/zPSOS6GmOO', 'expanded_url': 'http://twpf.jp/Nishioka_west', 'display_url': 'twpf.jp/Nishioka_west'}]}}"
1374374076693712896,False,False,医学生/語学（スペイン語、ドイツ語、ラテン語）/漢文/@astros/将棋/DELE A1、西検4級、独検4級,すずし,https://pbs.twimg.com/profile_images/1396780261451264001/w1T-x9CD_normal.jpg,,"{'followers_count': 363, 'following_count': 570, 'tweet_count': 5709, 'listed_count': 4}",suzushi0,,1.4232445115939922e+18,"{'description': {'mentions': [{'start': 27, 'end': 34, 'username': 'astros'}]}}"
1507300301367558144,False,False,,ピーナッツ,https://pbs.twimg.com/profile_images/1513033511074418693/sljhVt4Y_normal.png,,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 209, 'listed_count': 0}",pinattu0924,,,
68613326,False,False,"推し事はひっそり/マークと推しが一致してるとは限りません/チー牛/pop'n music/プリコネ/ピクミンブルーム/たべもの/ネカフェ/プ　その他色々
アイコンはここなさんからの頂きものです！",むしけら🦋🧜‍♀️🐝,https://pbs.twimg.com/profile_images/1509889231761862667/T7EUfiCj_normal.jpg,https://t.co/9InZ5iYMh0,"{'followers_count': 336, 'following_count': 329, 'tweet_count': 108616, 'listed_count': 15}",muradatami,2.2次元,1.5189267078684508e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9InZ5iYMh0', 'expanded_url': 'http://twpf.jp/muradatami', 'display_url': 'twpf.jp/muradatami'}]}}"
335398593,False,False,千葉ロッテ、だしゅほーいしたい勢。ジェットコースターと結婚したい、ホロライブ好きなしのみん百鬼組観測者、VWP教、やっぱ花譜しか勝たん☪🐾,たば@百鬼組観測者,https://pbs.twimg.com/profile_images/912074701953839104/vm7FhwNt_normal.jpg,,"{'followers_count': 538, 'following_count': 562, 'tweet_count': 32480, 'listed_count': 34}",curetaba,千葉県船橋市,,
1516087534308438016,False,False,情報収集源はラジオとラヴィット！。  #TVer に広告無しのプレミアム機能希望,オム巻き,https://pbs.twimg.com/profile_images/1516090111481774080/KJaqWhto_normal.jpg,,"{'followers_count': 0, 'following_count': 11, 'tweet_count': 60, 'listed_count': 0}",omumaki1,,,"{'description': {'hashtags': [{'start': 19, 'end': 24, 'tag': 'TVer'}]}}"
5993122,False,False,can you ever just be whelmed? she/her.,𝐥𝐢𝐧𝐝𝐬𝐞𝐲 𝐦𝐚𝐫𝐢𝐞,https://pbs.twimg.com/profile_images/1236402894494003200/4f0cRzG-_normal.jpg,https://t.co/GFj4ODmLOP,"{'followers_count': 1111, 'following_count': 467, 'tweet_count': 163232, 'listed_count': 27}",thekuhlest,"San Francisco, CA",1.1189627137055867e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GFj4ODmLOP', 'expanded_url': 'http://instagram.com/lindseykuhle', 'display_url': 'instagram.com/lindseykuhle'}]}}"
191009947,False,False,成人済 腐女児,ナツ,https://pbs.twimg.com/profile_images/1307720598051721217/Fpm2aZ_K_normal.jpg,https://t.co/G4LJfHyJ8L,"{'followers_count': 52, 'following_count': 163, 'tweet_count': 49320, 'listed_count': 4}",natsu_nm,雑多,1.5020753302403236e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G4LJfHyJ8L', 'expanded_url': 'https://html.co.jp/natsu_nm', 'display_url': 'html.co.jp/natsu_nm'}]}}"
177095159,False,False,"えぷしろん
ゲームのスクショ・日本語・ドット絵・テレビ実況
https://t.co/PDxqJW25rb
ポケモンのドット絵: https://t.co/FWJBVVVJ27",epsilon,https://pbs.twimg.com/profile_images/1393065816699006977/aErmxV9__normal.png,,"{'followers_count': 79, 'following_count': 84, 'tweet_count': 142680, 'listed_count': 3}",3yilov,こたつテーブル,,"{'description': {'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/PDxqJW25rb', 'expanded_url': 'http://twpf.jp/3yilov', 'display_url': 'twpf.jp/3yilov'}, {'start': 65, 'end': 88, 'url': 'https://t.co/FWJBVVVJ27', 'expanded_url': 'https://twitter.com/i/moments/781755288281952256', 'display_url': 'twitter.com/i/moments/7817…'}]}}"
1916194560,False,False,呪われたりピアノ弾いたりゲームしたりするあの研究者さんが大好きな初心者きれぼし脳 | 双極性障害とか睡眠障害とかなんか色々 寛解は幻 | デレマスP もりくぼ担当 | 将来の夢は機械になること | 🐈 | 🐎 | .,aki,https://pbs.twimg.com/profile_images/1205690332395921408/RguQURrG_normal.jpg,https://t.co/yxsSnV3Sng,"{'followers_count': 160, 'following_count': 159, 'tweet_count': 89704, 'listed_count': 0}",aki_pf__vn,くらいおへや,1.5084710618341745e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yxsSnV3Sng', 'expanded_url': 'https://www.amazon.co.jp/hz/wishlist/ls/2EEY42Q9W3JQC/?ref_=lol_ov_le&filter=unpurchased&sort=defaul', 'display_url': 'amazon.co.jp/hz/wishlist/ls…'}]}}"
1443108814912294912,False,False,準本垢 気晴らしに新調 334以外はこっちでやるかも 軽率にツイート TLは見なそう,社適,https://pbs.twimg.com/profile_images/1443128676460101632/snQkALWV_normal.jpg,,"{'followers_count': 23, 'following_count': 27, 'tweet_count': 5437, 'listed_count': 1}",suu0203kiy1,@suu0203kiy,1.449453860087427e+18,
176377336,False,False,,一二三二一,https://pbs.twimg.com/profile_images/378800000012155695/479afc2c64a78f54cda69305477135ac_normal.jpeg,,"{'followers_count': 9, 'following_count': 234, 'tweet_count': 4785, 'listed_count': 0}",nodens0815,,,
855365475441623040,False,False,絵と音楽とマギレコのオタク。チリヌルヲワカと押見修造,キッサキ,https://pbs.twimg.com/profile_images/1253069815469666305/ck7doca6_normal.jpg,,"{'followers_count': 48, 'following_count': 27, 'tweet_count': 1063, 'listed_count': 1}",m8d948,,,
151895349,False,False,1日86時間は寝たい,あまてらっしゅ🐠,https://pbs.twimg.com/profile_images/1510811553003896832/2kNagdEj_normal.jpg,,"{'followers_count': 2083, 'following_count': 2368, 'tweet_count': 866196, 'listed_count': 0}",Norwegiangian,ていわっとちほー,7.198957368092344e+17,
103602151,False,False,合計24件のアップデートが保留中です,nebula121,https://pbs.twimg.com/profile_images/3384002450/140ef360ee7bfe1b90310adc0a82c6f2_normal.png,,"{'followers_count': 798, 'following_count': 1101, 'tweet_count': 65923, 'listed_count': 52}",nebula121,日本 田舎,,
105666452,False,False,部屋とTシャツとメタル,よね,https://pbs.twimg.com/profile_images/1520641247379005440/lcL-Tw8T_normal.jpg,,"{'followers_count': 171, 'following_count': 170, 'tweet_count': 46856, 'listed_count': 1}",yone69rock69,,,
385826891,False,False,どうも、相原しちきんです。健康的な火星在住20↑┃ 絵柄コロコロ変わり侍┃無断転載は画像1枚あたり15万円140字あたり15万円です┃依頼や展示はDMかcchicken1201ｱｯﾄﾏｰｸgmail. comへ┃pixiv☞ https://t.co/hpekmAbFdN,🐔相原しちきん🐔ﾃﾞｶﾎｽ,https://pbs.twimg.com/profile_images/1349014375802220559/8nx295wB_normal.jpg,https://t.co/NeGHb4Xnm6,"{'followers_count': 517, 'following_count': 1288, 'tweet_count': 311198, 'listed_count': 17}",chicken1201_1,明日やろうはｼﾞｬｲｱﾝﾄﾎﾜｲﾄﾎﾟﾝﾎﾟﾝことば,1.4454047212551741e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NeGHb4Xnm6', 'expanded_url': 'http://twpf.jp/chicken1201_1', 'display_url': 'twpf.jp/chicken1201_1'}]}, 'description': {'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/hpekmAbFdN', 'expanded_url': 'https://www.pixiv.net/users/10243327', 'display_url': 'pixiv.net/users/10243327'}]}}"
695660382095089664,False,False,,Mélenchon on va t'emmener à Matignon,https://pbs.twimg.com/profile_images/1519046226158796802/FLVSnnH__normal.jpg,,"{'followers_count': 4133, 'following_count': 3069, 'tweet_count': 78451, 'listed_count': 16}",verseaucisse,,,
2213395393,False,False,菊地真/アイコン:@kewa628さんより,すないP,https://pbs.twimg.com/profile_images/1445773593858625540/HgQDtKlD_normal.jpg,,"{'followers_count': 706, 'following_count': 798, 'tweet_count': 172561, 'listed_count': 26}",t_snivy,,,"{'description': {'mentions': [{'start': 9, 'end': 17, 'username': 'kewa628'}]}}"
3138144870,False,False,クソヲタクもどき,塩化鉄(Ⅲ),https://pbs.twimg.com/profile_images/1091588928484691973/f7D88k_x_normal.jpg,,"{'followers_count': 8, 'following_count': 48, 'tweet_count': 1317, 'listed_count': 0}",UBW1480,クソ田舎,1.062317714801193e+18,
1715911874,False,False,殿で王子でご主人様でドクターの雑食毒毛虫です。愚痴多め,毛虫,https://pbs.twimg.com/profile_images/604761346727538688/4kzbwc6L_normal.png,,"{'followers_count': 46, 'following_count': 19, 'tweet_count': 108725, 'listed_count': 2}",Hiro_elastic,関西,1.4284245999396536e+18,
1099263482090860544,False,False,20↑,吉崎,https://pbs.twimg.com/profile_images/1466664745877258240/JK2yCx9P_normal.jpg,,"{'followers_count': 2, 'following_count': 72, 'tweet_count': 1431, 'listed_count': 1}",Y_zak1819,,1.3935704107430093e+18,
1108667325878689792,False,False,頭上の犬の名はいぬそん。【G大阪|Orlando Magic（サブ）|乃木日向坂|星野源|高田村|競馬】 バスケ用サブ→@GoodLuckGDN02,ぎぶそん〇〇,https://pbs.twimg.com/profile_images/1509547837822218241/neclAonH_normal.jpg,,"{'followers_count': 599, 'following_count': 588, 'tweet_count': 15053, 'listed_count': 2}",OfficeGibson29,,1.4942437610856202e+18,"{'description': {'mentions': [{'start': 60, 'end': 74, 'username': 'GoodLuckGDN02'}]}}"
1306856144,False,False,"地力が足りません
ギタドラhttps://t.co/2FX10Lffbu",地力不足,https://pbs.twimg.com/profile_images/1509912023899213826/ZsOsmxxN_normal.jpg,,"{'followers_count': 369, 'following_count': 368, 'tweet_count': 104463, 'listed_count': 22}",DESMA05eNE,某所,1.4026986365348454e+18,"{'description': {'urls': [{'start': 13, 'end': 36, 'url': 'https://t.co/2FX10Lffbu', 'expanded_url': 'http://gsv.fun/ja/highvoltage/1991/g', 'display_url': 'gsv.fun/ja/highvoltage…'}]}}"
2515682042,False,False,あんスタ、コンパス、黒執事、獄変、弱ペダ、ボカロ…レン廃です!!!!!!!!!あと色々好きです 20↑,シエル,https://pbs.twimg.com/profile_images/1224327964650700800/rRMy8Swn_normal.jpg,https://t.co/Av80Ta7wcQ,"{'followers_count': 225, 'following_count': 272, 'tweet_count': 85355, 'listed_count': 21}",hira4732,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Av80Ta7wcQ', 'expanded_url': 'https://peing.net/ja/hira4732?event=2?event=2', 'display_url': 'peing.net/ja/hira4732?ev…'}]}}"
1036826119,False,False,"らくのあるふぁです。FreeformとかTranceとかの曲を作る人です。3DCGも少しやってます。 Artificial World Records / 吉田音楽製作所 / 京音 (icon by @wumalutsufuri, logo by @mitsuki_hotta)",Rakuno.α,https://pbs.twimg.com/profile_images/1245187492598480896/pEWP6dlk_normal.jpg,https://t.co/gm1J5FUC3d,"{'followers_count': 998, 'following_count': 1383, 'tweet_count': 43118, 'listed_count': 22}",Rakuno_alpha,"Kyoto, Japan",1.515635777752879e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gm1J5FUC3d', 'expanded_url': 'https://soundcloud.com/rakuno_alpha', 'display_url': 'soundcloud.com/rakuno_alpha'}]}, 'description': {'mentions': [{'start': 100, 'end': 114, 'username': 'wumalutsufuri'}, {'start': 124, 'end': 138, 'username': 'mitsuki_hotta'}]}}"
33443831,False,False,はよーん。写真、DTM、ネットワーク、セキュリティ、エアライン、ガジェット、宇宙、同人ねたを広く浅くつぶやきます。,$һμm,https://pbs.twimg.com/profile_images/556985948/thaicat_xmas_normal.jpg,https://t.co/1jyRpCY94X,"{'followers_count': 442, 'following_count': 408, 'tweet_count': 45124, 'listed_count': 30}",sknn,Tokyo,1.4751365094479176e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1jyRpCY94X', 'expanded_url': 'http://twilog.org/sknn/norep', 'display_url': 'twilog.org/sknn/norep'}]}}"
341925555,False,False,"音MAD,ニコニコメドレー,DTM,hikakin mania(主に外伝),Hardcore,温泉,ボードゲーム   アイコン→@gaka0628様
YouTube→https://t.co/BkY2BQ33ge 連絡等はDMでお願いします。",け@Reourom,https://pbs.twimg.com/profile_images/1265577390991798274/UNCyhJTn_normal.jpg,https://t.co/cqyyue8OqE,"{'followers_count': 1001, 'following_count': 786, 'tweet_count': 64988, 'listed_count': 35}",Reourom_SDL,岐阜県民みたいな愛知県民,1.3895503964405228e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cqyyue8OqE', 'expanded_url': 'http://www.nicovideo.jp/user/15894918', 'display_url': 'nicovideo.jp/user/15894918'}]}, 'description': {'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/BkY2BQ33ge', 'expanded_url': 'http://youtube.com/user/Reou2nd', 'display_url': 'youtube.com/user/Reou2nd'}], 'mentions': [{'start': 64, 'end': 73, 'username': 'gaka0628'}]}}"
119181836,False,False,,Casey Frazier,https://pbs.twimg.com/profile_images/722439980111503360/tg5TOY2S_normal.jpg,,"{'followers_count': 83, 'following_count': 165, 'tweet_count': 80, 'listed_count': 0}",caseyafrazier,"Boston, MA",,
103445269,False,False,Psychiatric nurse. 外科→手術室→内科→現在で合わせて二十余年。好物は蕎麦、魚介類、HR/HM、本屋、ビール、文具、科学番組など。昔ちょっとだけドラム叩いてたけど、今はスコア読めない。,kumaneko,https://pbs.twimg.com/profile_images/378800000747782006/1ae25b3b7dc3a1b1d0f3e434fd995ad3_normal.png,,"{'followers_count': 456, 'following_count': 684, 'tweet_count': 3041, 'listed_count': 10}",tmskm,"Fukuoka, Japan",,
153627616,False,False,さまざまなイベントに現れては子供たちにボードゲームをインストする、自称流しのインスト人。打天九協会日本支部神奈川支局兼バクチェン協会日本支部神奈川支局所属。本部がどこにあるかは誰も知らない。ボードゲームの他には自転車、アート、経済あたりに絡むかも知れません。,T Ohashi＠打天九協会日本支部神奈川支局、流しのインスト人,https://pbs.twimg.com/profile_images/1247114474449858560/btmyUt0t_normal.png,https://t.co/kEIWmXZ8bb,"{'followers_count': 640, 'following_count': 483, 'tweet_count': 17681, 'listed_count': 34}",rouilia,神奈川県,7.282030989009633e+17,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kEIWmXZ8bb', 'expanded_url': 'http://blog.goo.ne.jp/rouilia_', 'display_url': 'blog.goo.ne.jp/rouilia_'}]}}"
9657182,False,False,給料が1円なので30年同じ眼鏡をかけている。ブログ→https://t.co/HYktg9VmWA,arishiki,https://pbs.twimg.com/profile_images/3591873979/3c8749d8cbe21acdf5c08548e1ed5beb_normal.jpeg,,"{'followers_count': 193, 'following_count': 661, 'tweet_count': 9918, 'listed_count': 0}",arishiki,,,"{'description': {'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/HYktg9VmWA', 'expanded_url': 'https://four-seasons.hatenablog.com', 'display_url': 'four-seasons.hatenablog.com'}]}}"
371748434,False,False,たまに日常のつぶやきあれこれ。／最近はwordleとその亜種の解答結果bot化,みつや,https://pbs.twimg.com/profile_images/1554542104/icon_normal.png,,"{'followers_count': 13, 'following_count': 57, 'tweet_count': 1130, 'listed_count': 0}",sad_al_suud,,,
173698883,False,False,"88Dragon B형남자 겨울아이 보헤미안 부산사나이 셜록키언 어린왕자 보라돌이
Hip-Hop Rock 88年生まれ B型 星の王子さま シャーロッキアン 紫大好き💜 横顔フェチ",이승환 Rocky (スンちゃん),https://pbs.twimg.com/profile_images/1123132558848348160/jrdK0d1E_normal.jpg,,"{'followers_count': 274, 'following_count': 1524, 'tweet_count': 3551, 'listed_count': 7}",Cuty_Rocker,,,
27564699,False,False,DC Native from UPT. KDY. l 1920 🕊l Est. 1981 |#DontMuteDC,♊️🦋 The St. Olaf Courier-Dispatch💤🕊,https://pbs.twimg.com/profile_images/1341857471497908224/WF0NyNog_normal.jpg,,"{'followers_count': 1856, 'following_count': 2374, 'tweet_count': 99031, 'listed_count': 25}",geminibuttaflyy,Back in St Olaf....,1.0715630968865219e+18,"{'description': {'hashtags': [{'start': 46, 'end': 57, 'tag': 'DontMuteDC'}]}}"
56731494,False,False,"Boro fan.
Dislike Tories.
Thatcher nicked my milk, it started there. If you take offence, you probably vote Conservative. You follow me, I follow you.",SmoggyPower🏭,https://pbs.twimg.com/profile_images/1316175835/boromorph_copy_copy_normal.jpg,,"{'followers_count': 1743, 'following_count': 1972, 'tweet_count': 20828, 'listed_count': 5}",SmoggyPower,,,
1288458575208042496,False,False,oekaki suki アイコン→こだわり ヘッダー→おんじ thankyou,ガラム,https://pbs.twimg.com/profile_images/1519316217319747584/1Hcj8VO2_normal.jpg,https://t.co/C5u4jSnLNZ,"{'followers_count': 1006, 'following_count': 30, 'tweet_count': 9068, 'listed_count': 17}",garam_da_boo,ブーブー豚ちゃん本舗,1.5149768894876426e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/C5u4jSnLNZ', 'expanded_url': 'https://marshmallow-qa.com/mrgrm4141?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/mrgrm4141?utm_…'}]}}"
991736140037271552,False,False,El roboto de @FraanBMJ,FR4N,https://pbs.twimg.com/profile_images/991736829392060416/CfREKHU5_normal.jpg,,"{'followers_count': 46, 'following_count': 0, 'tweet_count': 169525, 'listed_count': 1}",FR4NB0T,,9.9216495659341e+17,"{'description': {'mentions': [{'start': 13, 'end': 22, 'username': 'FraanBMJ'}]}}"
141995203,False,False,"機械学習・画像認識 / 自作🍜 / 育児の話題 / ベランダ菜園🍅 / 合唱 / 小野式製麺機 / 低温調理 / EWI / Kaggle
https://t.co/PyXLoPffdx",TakuyaT,https://pbs.twimg.com/profile_images/1247286254/catface_jpg_normal.JPG,,"{'followers_count': 385, 'following_count': 262, 'tweet_count': 37619, 'listed_count': 10}",oct_path,神奈川県,,"{'description': {'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/PyXLoPffdx', 'expanded_url': 'http://kaggle.com/octpath0302', 'display_url': 'kaggle.com/octpath0302'}]}}"
1309118334508707840,False,False,アメリカ天皇史研究,治安維持に関する,https://pbs.twimg.com/profile_images/1519985580741783552/bNAqzkEU_normal.jpg,,"{'followers_count': 184, 'following_count': 171, 'tweet_count': 940, 'listed_count': 2}",septette_,,1.4747610944138322e+18,
841326959195967488,False,False,🇺🇸🇰🇷🇯🇵,🔝,https://pbs.twimg.com/profile_images/1440541924503404548/GdWs-D-F_normal.jpg,,"{'followers_count': 36, 'following_count': 16, 'tweet_count': 656, 'listed_count': 1}",on_prvt,Japan,,
111017422,False,False,ホロライブ箱推しの人_(:3 」∠)_,雷世＠せりむ,https://pbs.twimg.com/profile_images/378800000792335901/965401204f318b3f6c7a07cafbd17c15_normal.png,,"{'followers_count': 381, 'following_count': 979, 'tweet_count': 49893, 'listed_count': 19}",raise_mk,,,
3450373934,False,False,"推しを描いてもらうとRTいいね引用RTリプリプ(気狂い)する(フォロワー談)
ポケモンを擬人化しているアカウントです　また彼ら(原型)を ““““ 生命 ”””” としても見ているやべー垢 生きてんだよあいつらは",誉れはヒスイで死にました,https://pbs.twimg.com/profile_images/1353241152623796225/CYtriOwJ_normal.png,https://t.co/03a4sfRnu4,"{'followers_count': 25, 'following_count': 34, 'tweet_count': 38083, 'listed_count': 2}",i_am_all_zannen,ｱﾙｾｳｽ：だはできません,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/03a4sfRnu4', 'expanded_url': 'http://twpf.jp/i_am_all_zannen', 'display_url': 'twpf.jp/i_am_all_zannen'}]}}"
2941512044,False,False,#김종현🌙 #이마크🍉 #조하슬💚,MET GALA JOHNNY,https://pbs.twimg.com/profile_images/1515001610514026497/FUx_c8SW_normal.jpg,,"{'followers_count': 195, 'following_count': 363, 'tweet_count': 57281, 'listed_count': 12}",sparklyjjong,she/her,,"{'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': '김종현'}, {'start': 6, 'end': 10, 'tag': '이마크'}, {'start': 12, 'end': 16, 'tag': '조하슬'}]}}"
