id,profile_image_url,entities,url,public_metrics,username,protected,name,description,location,verified,pinned_tweet_id
186568234,https://pbs.twimg.com/profile_images/1141844652368285696/T3m1MZrU_normal.jpg,,,"{'followers_count': 1019, 'following_count': 798, 'tweet_count': 24637, 'listed_count': 12}",dev_phd,False,Devin,Scientist. Powerlifter. Death Valley Nupe ♦️,"Greenville, SC",False,7.246276621032571e+17
19909003,https://pbs.twimg.com/profile_images/74763590/maddys_pictures_12-12-08_084_normal.jpg,"{'description': {'hashtags': [{'start': 58, 'end': 83, 'tag': 'JohnCusackCalledMeBubbah'}]}}",,"{'followers_count': 54, 'following_count': 389, 'tweet_count': 2793, 'listed_count': 1}",UberZeitgeist,False,Christopher Esker,"Seasoned trial lawyer trying others' patience daily. And, #JohnCusackCalledMeBubbah",Connecticut Western Reserve,False,
353317859,https://pbs.twimg.com/profile_images/1521882405258334213/ioQ3hAP__normal.jpg,,,"{'followers_count': 195, 'following_count': 1634, 'tweet_count': 1068, 'listed_count': 3}",RebeccaBudinger,False,Reba with a cause,"Libraries! Disney parks frequenter, traveler, champion of culture, education, & experience. Cat whisperer. she/her. Views are my own.","Rochester, NY",False,
950520922737467392,https://pbs.twimg.com/profile_images/1502679769179164672/6bfOLy_Y_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/R6luEk6szu', 'expanded_url': 'https://twitter.com/itsnotbeaz', 'display_url': 'twitter.com/itsnotbeaz'}]}}",https://t.co/R6luEk6szu,"{'followers_count': 271, 'following_count': 400, 'tweet_count': 22430, 'listed_count': 3}",beazbby,False,b,,jerz | s/h,False,
826296825145606144,https://pbs.twimg.com/profile_images/1259622600407482368/WpVroTa9_normal.jpg,,,"{'followers_count': 23, 'following_count': 40, 'tweet_count': 2869, 'listed_count': 0}",pjcarey11,False,patrick carey,"Bookseller, book junkie, master of useless information",,False,
2646281670,https://pbs.twimg.com/profile_images/1276598115966033924/Npsl8iz5_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/E0M29ifURi', 'expanded_url': 'http://www.instagram.com/kcturtlemo', 'display_url': 'instagram.com/kcturtlemo'}]}}",https://t.co/E0M29ifURi,"{'followers_count': 506, 'following_count': 2284, 'tweet_count': 9066, 'listed_count': 22}",kcturtlemo,False,Raquelita,The right to be heard does not automatically include the right to be taken seriously.,,False,1.3581585390391214e+18
982031527843262464,https://pbs.twimg.com/profile_images/1519252994231275523/dZm71FMS_normal.jpg,,,"{'followers_count': 128, 'following_count': 261, 'tweet_count': 6666, 'listed_count': 1}",nellienutkins,False,Jenn,🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇳🇿 Triple vaxxed 💉💉💉 Support 🇺🇦 Ukraine. Use your noggin. Drink Irn Bru. Live honestly. Die young because you’re exhausted prob. 🤷🏻‍♀️,,False,1.4584979623512924e+18
7896702,https://pbs.twimg.com/profile_images/1506580523279392772/RnfYDC_4_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zUkgajmqBn', 'expanded_url': 'http://www.thejetsfan.com', 'display_url': 'thejetsfan.com'}]}}",https://t.co/zUkgajmqBn,"{'followers_count': 1191, 'following_count': 1652, 'tweet_count': 6092, 'listed_count': 25}",bags,False,David Baghdassarian,"Wine, NY Jets, Billy Joel, Isles, Knicks. Day job: Attorney.","Coral Springs, FL",False,
180792712,https://pbs.twimg.com/profile_images/632343475996880896/W3c_11BP_normal.jpg,,,"{'followers_count': 14, 'following_count': 183, 'tweet_count': 733, 'listed_count': 3}",mandm593,False,Mishka,,,False,
55080267,https://pbs.twimg.com/profile_images/3245483690/33abe969fdef9568597b0eb19757490e_normal.jpeg,,,"{'followers_count': 796, 'following_count': 731, 'tweet_count': 85707, 'listed_count': 5}",monamala,False,MonitaPorteña,"monita porteña viviendo en Viña. 
pecuniam manu, uvula at terram.",Chile,False,
712289777,https://pbs.twimg.com/profile_images/1518376608956002304/WmafiYce_normal.jpg,,,"{'followers_count': 1083, 'following_count': 553, 'tweet_count': 32110, 'listed_count': 3}",ValenRivarossa,False,🦋valentina,,"Rosario, Argentina",False,
827009229026365440,https://pbs.twimg.com/profile_images/1457121583416360964/zKnUPY2Z_normal.jpg,,,"{'followers_count': 35, 'following_count': 483, 'tweet_count': 1357, 'listed_count': 0}",AlisMusings,False,Ali,"Where boredom and procrastination come to meet. 🦁🇨🇺👩🏻‍🍳
Former Florida Girl, current Georgia Peach.","Atlanta, GA",False,
1286033710387736576,https://pbs.twimg.com/profile_images/1286034097027141635/HeuYK7uO_normal.jpg,,,"{'followers_count': 14, 'following_count': 122, 'tweet_count': 729, 'listed_count': 0}",apells0609,False,antonio pellerito,,,False,
1484831285134729216,https://pbs.twimg.com/profile_images/1484831462176219137/loNDaw5D_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XjvhT0GmCz', 'expanded_url': 'https://talesofend.carrd.co', 'display_url': 'talesofend.carrd.co'}]}}",https://t.co/XjvhT0GmCz,"{'followers_count': 8, 'following_count': 35, 'tweet_count': 119, 'listed_count': 0}",TalesofMrEnd,False,TalesofEnd,Wannabe gaming God in need of your wisdom. Will you be the Paimon to my Traveller? Will you be the Pikachu to my Ash?,,False,
886440971503902720,https://pbs.twimg.com/profile_images/1406474472169873408/gLcBJrkN_normal.jpg,,,"{'followers_count': 72, 'following_count': 280, 'tweet_count': 2085, 'listed_count': 0}",dmcangs,False,Alejandro Tapia 🌳,No tengo y yo que sé...,Viña del mar,False,
1302466124953669632,https://pbs.twimg.com/profile_images/1519878031367708672/8Pj1IPi__normal.jpg,,,"{'followers_count': 100, 'following_count': 873, 'tweet_count': 2586, 'listed_count': 1}",Ameliaxxx77,False,Ameliaxxx,Puto barca,,False,
4639285766,https://pbs.twimg.com/profile_images/1413760288088809474/N_4SskiC_normal.png,"{'description': {'mentions': [{'start': 14, 'end': 24, 'username': '1047Games'}, {'start': 28, 'end': 38, 'username': 'Splitgate'}]}}",,"{'followers_count': 1963, 'following_count': 566, 'tweet_count': 11918, 'listed_count': 8}",Akvvo,False,akuvo,"Game Designer @1047Games // @Splitgate
                             
Plant from a different biome :100:",,False,1.405253461818626e+18
866025931,https://pbs.twimg.com/profile_images/2689933058/988115c6d218496ae145a80434de9ec4_normal.png,,,"{'followers_count': 100, 'following_count': 204, 'tweet_count': 8464, 'listed_count': 0}",chaperone_qma,False,シャペロン,シャペロン＠シャロンの人。最近めっきりプレー頻度が落ちましたが、よろしくお願いいたします。ナントカグリモワールの出来はどうなんですかね,小石川区→本郷区→ワシの街→港町の山側,False,
523771534,https://pbs.twimg.com/profile_images/1490062200169500675/MCBr1LcQ_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QMhZ3k3hL1', 'expanded_url': 'http://mlcandelario.wordpress.com', 'display_url': 'mlcandelario.wordpress.com'}]}}",https://t.co/QMhZ3k3hL1,"{'followers_count': 413, 'following_count': 370, 'tweet_count': 33184, 'listed_count': 47}",mlcandelario,False,Occidental Haplogroup B4 Member,🌹 // he/him // a particularly bad anarcho-syndicalist //,"NC, USA",False,1.5052493127957668e+18
258945209,https://pbs.twimg.com/profile_images/1422574316479254531/UzvmAQwn_normal.jpg,,,"{'followers_count': 879, 'following_count': 1051, 'tweet_count': 65893, 'listed_count': 2}",ITweet_LikeAPro,False,Tyrone Biggums,IG: Presidential_Ant,The Land Of Snow & Blow,False,1.0399421353557647e+18
135233644,https://pbs.twimg.com/profile_images/1425530750946906113/KkkIQ1aA_normal.jpg,"{'description': {'hashtags': [{'start': 31, 'end': 37, 'tag': 'Lions'}, {'start': 48, 'end': 55, 'tag': 'Tigers'}]}}",,"{'followers_count': 74, 'following_count': 105, 'tweet_count': 4830, 'listed_count': 0}",bcoozno,False,Brett “Cooz” Cousino,"Retired vet, 24 years, massive #Lions fan, also #Tigers, but in patient.","Dayton, Oh",False,
3364580686,https://pbs.twimg.com/profile_images/1235339625759223808/KtL4dylW_normal.jpg,,,"{'followers_count': 149, 'following_count': 161, 'tweet_count': 57855, 'listed_count': 3}",cameratailor,False,cam,expert on all things melancholy and morose,go terps 🐢,False,1.133911254953812e+18
16435192,https://pbs.twimg.com/profile_images/1288102445621694467/F8nbBwXW_normal.jpg,,,"{'followers_count': 389, 'following_count': 415, 'tweet_count': 11667, 'listed_count': 25}",orangecrocs,False,Seth Poplaski,"Maine Based Photographer, Videographer. Good Beard Grower. 
""You have no idea how high I can fly."" - Michael Scott",Maine,False,1.3030330695873618e+18
54747587,https://pbs.twimg.com/profile_images/1512855145834557457/Ie5oNFkw_normal.jpg,,,"{'followers_count': 1965, 'following_count': 2793, 'tweet_count': 83322, 'listed_count': 28}",catherinetinker,False,Catherine Tinker,28. Writer. Expect lots of cat pictures. Dodgers & Rays ⚾️ All views expressed are my own. she/her,"Tampa, Florida",False,1.4441389562458972e+18
1641416101,https://pbs.twimg.com/profile_images/1517549530039955457/AySEcVFW_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ieGJz9zgod', 'expanded_url': 'https://linktr.ee/Asherwee', 'display_url': 'linktr.ee/Asherwee'}]}}",https://t.co/ieGJz9zgod,"{'followers_count': 429, 'following_count': 244, 'tweet_count': 25444, 'listed_count': 5}",_Asherwee,False,Asherwee,"28 | MA 🦋✨ Hold onto hope, if you’ve got it. Don’t let it go for nobody.",,False,1.4795018889912525e+18
476251771,https://pbs.twimg.com/profile_images/1434370603784577025/jA0qFODM_normal.jpg,,,"{'followers_count': 201, 'following_count': 791, 'tweet_count': 9460, 'listed_count': 1}",CBRT96,False,Caleb Butler 🥋,,,False,1.2846053234337055e+18
1163488232501338112,https://pbs.twimg.com/profile_images/1423405714832248836/r9sYA_y5_normal.jpg,,,"{'followers_count': 237, 'following_count': 547, 'tweet_count': 3548, 'listed_count': 2}",hopelessdove,False,hopelessdove,"Matemático y proyecto de traductor. Delegado Junior WCA. Campeón de España de FMC y Skewb (sí, todavía).","bed, probably",False,1.4743507309706445e+18
229610996,https://pbs.twimg.com/profile_images/1508221614533578753/JKEQu6Yi_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OKUwFJK1w9', 'expanded_url': 'https://linktr.ee/noahstallings', 'display_url': 'linktr.ee/noahstallings'}]}}",https://t.co/OKUwFJK1w9,"{'followers_count': 53, 'following_count': 400, 'tweet_count': 762, 'listed_count': 1}",NoahStallings,False,Noah Stallings,He/him. Software Engineer. Cat Dad. Future Migrant. Emoji Lover. 🌍💾🐆🎥🎶,"Tennessee, USA",False,1.508151078554116e+18
272604066,https://pbs.twimg.com/profile_images/1385266701177065478/m72zGBYX_normal.jpg,,,"{'followers_count': 52, 'following_count': 84, 'tweet_count': 1751, 'listed_count': 2}",GymmyM,False,James Madden,"Medicinal Chemist, (motor)cyclist, travel fan, part-time linguist, full on father & husband, Formula1 aficionado.",,False,
1323737912886939648,https://pbs.twimg.com/profile_images/1384184202216632327/fq0cY-YX_normal.jpg,,,"{'followers_count': 3, 'following_count': 100, 'tweet_count': 177, 'listed_count': 0}",dudecalleddad,False,boostyboy,don't follow that dude,,False,
1238895484145721344,https://pbs.twimg.com/profile_images/1503139270520971270/nC8WG8gR_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Abm2idsRw6', 'expanded_url': 'https://www.vinted.es/member/27981152-sweetlikelemon', 'display_url': 'vinted.es/member/2798115…'}]}}",https://t.co/Abm2idsRw6,"{'followers_count': 208, 'following_count': 428, 'tweet_count': 33075, 'listed_count': 2}",issamessss,False,𝐢𝐬𝐢𝐬 🧸🎀,𝓈𝒾 𝓁𝒶 𝓋𝒾𝒹𝒶 𝓉𝑒 𝒹𝒶 𝓁𝒾𝓂𝑜𝓃𝑒𝓈 𝒽𝒶𝓏𝓉𝑒 𝓊𝓃 𝒻𝓇𝑒𝓈𝒾𝓈𝓊𝒾𝓈,Narnia,False,1.2784504437571584e+18
451811503,https://pbs.twimg.com/profile_images/1763316844/tumblr_ld1yuq3Yyk1qbel3co1_500_large_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jOcLr5DuZQ', 'expanded_url': 'http://archiveofourown.org/users/pluvial_poetry', 'display_url': 'archiveofourown.org/users/pluvial_…'}]}}",https://t.co/jOcLr5DuZQ,"{'followers_count': 14, 'following_count': 42, 'tweet_count': 4465, 'listed_count': 3}",rottenandrich,False,Roxanne,🤑😈,,False,
1027943680752013312,https://pbs.twimg.com/profile_images/1246106230948425731/9tGufKyH_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qrwrwAp9Ud', 'expanded_url': 'https://www.pixiv.net/users/3792580', 'display_url': 'pixiv.net/users/3792580'}]}}",https://t.co/qrwrwAp9Ud,"{'followers_count': 82, 'following_count': 96, 'tweet_count': 58833, 'listed_count': 3}",oniku_hikiniku,False,ミンチ,洋画中心のshipper。19世紀映画が好き。時々男二人の絵が流れるよ。（すけべとRPSはありません）現在別垢、フォロワーさんの繋がりの無い方のフォローはお断りする場合がございます。舞台の話はどっか行きました。,トランス差別反対,False,
63669203,https://pbs.twimg.com/profile_images/971560978566602757/xzxUL-SM_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7zQ8U3mzzH', 'expanded_url': 'http://vivistelotuyo.blogspot.com', 'display_url': 'vivistelotuyo.blogspot.com'}]}, 'description': {'mentions': [{'start': 23, 'end': 37, 'username': 'populardiario'}]}}",https://t.co/7zQ8U3mzzH,"{'followers_count': 633, 'following_count': 3122, 'tweet_count': 31164, 'listed_count': 12}",Adriodep,False,@adriodep,"Editor y periodista en @populardiario. “Cuando todo lo demás está perdido, todavía queda el futuro”","Berazategui, Argentina",False,
1480065530,https://pbs.twimg.com/profile_images/744694574032035840/k6WsC6sO_normal.jpg,,,"{'followers_count': 12, 'following_count': 186, 'tweet_count': 626, 'listed_count': 0}",auraigodoy,False,Aura I Godoy,,,False,
1262587232,https://pbs.twimg.com/profile_images/768431561096200192/6U3QImrs_normal.jpg,,,"{'followers_count': 298, 'following_count': 329, 'tweet_count': 10060, 'listed_count': 0}",PaulaNr97,False,No woman no cry 𓂀,"Vallecana desde 1997.Viviendo la vida a mi manera.Rubia por extraña naturaleza .
Siempre nos quedará Roma❤
IG- paulaa10k","Madrid, Comunidad de Madrid",False,
234238039,https://pbs.twimg.com/profile_images/1402245927100989440/9qYleozc_normal.jpg,,,"{'followers_count': 279, 'following_count': 266, 'tweet_count': 28175, 'listed_count': 0}",thtkidmj,False,** ✨𝐸𝒮𝒬𝒰𝒱𝐼𝒟𝒰 ✨ **,⚡️And now this world shall know pain⚡️ ♓️☀️| ♊️🌙| ♎️⬆️,"Chicago, Illinois",False,
2546707535,https://pbs.twimg.com/profile_images/466471074889498624/c6R5_XWx_normal.jpeg,,,"{'followers_count': 17, 'following_count': 78, 'tweet_count': 98, 'listed_count': 0}",sumo_gato,False,Sumo,,,False,
353490102,https://pbs.twimg.com/profile_images/1510823482682077189/onHHS2Dc_normal.jpg,,,"{'followers_count': 2129, 'following_count': 1886, 'tweet_count': 29120, 'listed_count': 17}",upstephanie,False,Stephanie,She/her. Greatgrandaughter of a Residential School Survivor. Wife. Ravenclaw. Mom. Disney Expert. Sports Fan. Optimist. 🧡 Have Courage and Be Kind 🧡,amiskwacîwâskahikan,False,1.4502992108514918e+18
1628230746,https://pbs.twimg.com/profile_images/378800000203663112/8711e49ad1524b0cb61c4ce52bde37d7_normal.jpeg,,,"{'followers_count': 32, 'following_count': 369, 'tweet_count': 2291, 'listed_count': 1}",AnalogHousewife,False,The Gaelic Wife,Wife * Mum * Dog Owner * Outdoor Lover * Brown-Thumb Gardener * Dreamer * Reluctant Cook,,False,
1256584372502880256,https://pbs.twimg.com/profile_images/1483128443218927619/pbfDrIxA_normal.jpg,,,"{'followers_count': 581, 'following_count': 332, 'tweet_count': 8706, 'listed_count': 4}",JPGarlandAuthor,False,Joe Garland,"New York lawyer, writer. His novels and stories are indie published under Joseph P. Garland or J.P. Garland. Just Joe. He/him.","Mount Vernon, NY",False,1.5162136227453092e+18
879736017745362944,https://pbs.twimg.com/profile_images/1491980124622934029/MVFhCQZ9_normal.jpg,,,"{'followers_count': 50, 'following_count': 247, 'tweet_count': 2092, 'listed_count': 0}",sixershawn,False,Shawn Ya Daddy,,"Philadelphia, PA",False,
1395994498715459584,https://pbs.twimg.com/profile_images/1455905067543195649/_aR3JER8_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lqNuMId032', 'expanded_url': 'https://www.pixiv.net/users/130161/novels', 'display_url': 'pixiv.net/users/130161/n…'}]}}",https://t.co/lqNuMId032,"{'followers_count': 451, 'following_count': 99, 'tweet_count': 25876, 'listed_count': 51}",shirokuma1493um,False,しろくま（ひるのすがた）,🐎用垢…だったはず。誤字の申し子。左右非固定の超雑食。書くのは9割tm。ksmtと女trも好き。20↑。現在は書くのリハビリ中,（有）一記興業。妹のセコム係,False,1.4772676468446454e+18
59466151,https://pbs.twimg.com/profile_images/587009721237921792/NnST79Eu_normal.jpg,,,"{'followers_count': 66, 'following_count': 383, 'tweet_count': 1184, 'listed_count': 0}",les_peters,False,Les Peters,"Human, male, spouse, father, son, uncle, nephew, Star Trek aficionado, bowler, Critter, Autistic",Northern Virginia,False,
4832966404,https://pbs.twimg.com/profile_images/1518205357214027780/iE9YaWLG_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zWwHjmyIh0', 'expanded_url': 'https://instagram.com/_gasherrryyyy_?utm_medium=copy_link', 'display_url': 'instagram.com/_gasherrryyyy_…'}]}}",https://t.co/zWwHjmyIh0,"{'followers_count': 57, 'following_count': 202, 'tweet_count': 569, 'listed_count': 0}",_gasherrryyyy_,False,Gasherrryyyy,"Never a failure, always a lesson!",,False,1.4772833121797612e+18
862676712194273280,https://pbs.twimg.com/profile_images/1516166412280156171/EDZrzZ6v_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8jp34Y5oLJ', 'expanded_url': 'https://instagram.com/xemicxlprisoner?utm_medium=copy_link', 'display_url': 'instagram.com/xemicxlprisone…'}]}}",https://t.co/8jp34Y5oLJ,"{'followers_count': 275, 'following_count': 225, 'tweet_count': 15550, 'listed_count': 0}",xemicxlprisoner,False,🍻Ainhoa(20)☀️🏳️‍🌈,"🏳️‍🌈{𝖇}

🗣:🇪🇸🇬🇧🇰🇷🇩🇪🇨🇳🇯🇵

✨(🇰🇷EAO)UMA✨

RYE🇰🇷(18-19)

Murcia//Málaga📍",she/her,False,1.4058582399804498e+18
18561223,https://pbs.twimg.com/profile_images/822979569099620352/PUN5Ud3g_normal.jpg,,,"{'followers_count': 123, 'following_count': 222, 'tweet_count': 5626, 'listed_count': 4}",maryvandevoort,False,Mary VandeVoort,"Liberal, Mom, Sugar Momma",The wilds of Minnesota,False,
833445704064499712,https://pbs.twimg.com/profile_images/1089249486298378240/V5iBcjYD_normal.jpg,,,"{'followers_count': 27, 'following_count': 340, 'tweet_count': 1447, 'listed_count': 0}",jonathanmangan4,False,Jonathan,"Hey, Jonathan here. I am a counselor and love spending time with friends and family. Love watching sports and playing board games. Christian, open minded!",,False,
70724105,https://pbs.twimg.com/profile_images/1482914428135751681/I4BKuDPS_normal.jpg,,,"{'followers_count': 560, 'following_count': 1487, 'tweet_count': 41807, 'listed_count': 15}",hijodelvalle,False,El Herón,"13 year coach, Fr/So HC, BA SPED, RGV to the TV. Fan of all Texas teams, especially the Spurs, Rangers, Longhorns, & Cowboys.",,False,1.1565907248354714e+18
785599160,https://pbs.twimg.com/profile_images/1279261583827521536/zOtpN1dS_normal.jpg,,,"{'followers_count': 113, 'following_count': 80, 'tweet_count': 8227, 'listed_count': 2}",EmilyWeets13,False,Emily,*insert clever bio here*,,False,
1042891594397962240,https://pbs.twimg.com/profile_images/1042892813099184128/ReJ5z3Bk_normal.jpg,"{'description': {'hashtags': [{'start': 72, 'end': 79, 'tag': 'resist'}, {'start': 80, 'end': 91, 'tag': 'nastywoman'}, {'start': 92, 'end': 117, 'tag': 'neverthelessshepersisted'}]}}",,"{'followers_count': 2660, 'following_count': 3325, 'tweet_count': 2721, 'listed_count': 2}",hearmer04807974,False,hearmeroar,"Silence is our worst enemy. Lover of animals, humans, and Mother Earth. #resist #nastywoman #neverthelessshepersisted🌊🌊🌊",United States,False,1.3646615521843937e+18
887733262289973248,https://pbs.twimg.com/profile_images/915661095217614850/U7ZdVmjB_normal.jpg,,,"{'followers_count': 5, 'following_count': 69, 'tweet_count': 358, 'listed_count': 0}",cjthompson888,False,Chris T,,,False,
164946367,https://pbs.twimg.com/profile_images/1133487717/profile_normal.png,,,"{'followers_count': 679, 'following_count': 664, 'tweet_count': 115, 'listed_count': 16}",beingamelia,False,Amelia,came back to post wordle results,,False,
910576776065294336,https://pbs.twimg.com/profile_images/1517019283162906625/qMTt7alT_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u0pzKLaRYc', 'expanded_url': 'https://twitch.tv/almela', 'display_url': 'twitch.tv/almela'}]}}",https://t.co/u0pzKLaRYc,"{'followers_count': 681, 'following_count': 633, 'tweet_count': 51592, 'listed_count': 2}",_almela,False,Almela 🐻,"Proyecto de no-hitter. Tenía que haberlo empezado en primero de la ESO.

Hago mierdas por Twitch por si quieres verme. Me haría ilusión.

Ajá.",Al lado de tu madre,False,1.3097982439923057e+18
66121645,https://pbs.twimg.com/profile_images/698429390716170240/4DfyM3N5_normal.png,,,"{'followers_count': 789, 'following_count': 711, 'tweet_count': 69402, 'listed_count': 30}",souseiba,False,星場☆サトシ,"「せいば さとし」と申します。
南国・Sセンダイ市出身の17歳と19年です。
プロジェクト「S.O.アンリミッターズ」主催。
テクノ・ハウスを主食にアニソンやネタミュージックを嗜んでます。
非常に極稀によくDJやってます。
所属：鷹の爪団",都下在住,False,
101795270,https://pbs.twimg.com/profile_images/1290645696194977801/_WK60wLi_normal.jpg,,,"{'followers_count': 36, 'following_count': 370, 'tweet_count': 176, 'listed_count': 0}",jonathanmpalmer,False,Jonathan Palmer,,,False,
1419318328968060928,https://pbs.twimg.com/profile_images/1419332176529735685/WGyTiq3V_normal.jpg,,,"{'followers_count': 50, 'following_count': 168, 'tweet_count': 739, 'listed_count': 1}",StoryisGory,False,Spit Wad,"Horror, Hip Hop, Sharks. These are a few of my...I will eat your soul... favorite things.",Hades,False,
461677619,https://pbs.twimg.com/profile_images/1172866147038978049/-BqCF67a_normal.jpg,"{'description': {'hashtags': [{'start': 87, 'end': 96, 'tag': 'Phillies'}, {'start': 97, 'end': 104, 'tag': 'Eagles'}, {'start': 105, 'end': 112, 'tag': 'Sixers'}, {'start': 113, 'end': 120, 'tag': 'Flyers'}, {'start': 121, 'end': 127, 'tag': 'SigEp'}]}}",,"{'followers_count': 1605, 'following_count': 3045, 'tweet_count': 109713, 'listed_count': 31}",DBrown166,False,Not Dan Brown the Author,ex marine biologist (sharks & sawfish) network security engineer. Not the real author. #Phillies #Eagles #Sixers #Flyers #SigEp,Philly,False,1.409704381117653e+18
1351880575863431168,https://pbs.twimg.com/profile_images/1522071918995726338/1wdGFfAr_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gSPrZyNGcs', 'expanded_url': 'http://sylviie.carrd.co', 'display_url': 'sylviie.carrd.co'}]}}",https://t.co/gSPrZyNGcs,"{'followers_count': 26, 'following_count': 25, 'tweet_count': 495, 'listed_count': 0}",sylviiiee_,False,sʏʟᴠɪᴇ,ᴀ sᴍᴏʟ ʜᴜᴍᴀɴ ᴛʜᴀᴛ ғᴇʟʟ ɪɴ ʟᴏᴠᴇ ᴡɪᴛʜ ᴀ ᴅᴇᴠɪʟ • ¹⁸⁺ • sʜᴇ/ʜᴇʀ • ᴋʀ/ᴜs,ᴘ: ᴊᴏᴡɪsᴢᴄᴀ ʙ: ʏᴏʀᴜᴛᴏᴍᴏ,False,1.5161858372805755e+18
219440811,https://pbs.twimg.com/profile_images/943600077683265536/H5fpn8ik_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/zd67HbBz7Z', 'expanded_url': 'http://www.facebook.com/leo.torio', 'display_url': 'facebook.com/leo.torio'}]}, 'description': {'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/dosUOp7ix8', 'expanded_url': 'http://a.co/dkSXYFG', 'display_url': 'a.co/dkSXYFG'}, {'start': 45, 'end': 68, 'url': 'https://t.co/4rwjfd0Csv', 'expanded_url': 'http://Amazon.com', 'display_url': 'Amazon.com'}, {'start': 80, 'end': 103, 'url': 'https://t.co/R99sydmEQm', 'expanded_url': 'http://a.co/6513XPn', 'display_url': 'a.co/6513XPn'}]}}",http://t.co/zd67HbBz7Z,"{'followers_count': 44, 'following_count': 103, 'tweet_count': 1332, 'listed_count': 1}",leo_torio,False,Leo Torio,"Amazon.ca Wish List: https://t.co/dosUOp7ix8
https://t.co/4rwjfd0Csv Wish List: https://t.co/R99sydmEQm","Winnipeg, Manitoba, Canada",False,
571207675,https://pbs.twimg.com/profile_images/1519130679405121539/81X3g2Cr_normal.jpg,,,"{'followers_count': 184, 'following_count': 1077, 'tweet_count': 4830, 'listed_count': 7}",billy_digital,False,Billy Shoop Shoop Ba-Doop,"I work on television shows and I lived in Brooklyn but I’m originally from New Jersey. Yes, this is the beginning to my one man show","Oak Ridge, NJ",False,1.2748241507382395e+18
1345234916,https://pbs.twimg.com/profile_images/1454833265383247873/lbm2HL2h_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rpLu3HnuTw', 'expanded_url': 'http://fbuy.me/v/peyton_840', 'display_url': 'fbuy.me/v/peyton_840'}]}}",https://t.co/rpLu3HnuTw,"{'followers_count': 279, 'following_count': 671, 'tweet_count': 12994, 'listed_count': 1}",peterpandaquin,False,p810🪕,chopped liver,"New Orleans, LA",False,1.4760749495803617e+18
3301145969,https://pbs.twimg.com/profile_images/957021953159811078/VnGhRD3O_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/glpBvGU53A', 'expanded_url': 'http://drunkonabook.wordpress.com', 'display_url': 'drunkonabook.wordpress.com'}]}, 'description': {'mentions': [{'start': 10, 'end': 21, 'username': 'claudiap89'}]}}",https://t.co/glpBvGU53A,"{'followers_count': 786, 'following_count': 1079, 'tweet_count': 12190, 'listed_count': 17}",DrunkOnABook,False,DrunkOnABook,"Claudia ( @claudiap89 ) --  she/her. just a girl, reading books, thinking lots of thoughts and feeling ALL the feelings. e-mail: drunkonabook@gmail.com","New Jersey, USA",False,
1250846344287342592,https://pbs.twimg.com/profile_images/1258967688501755906/Lj5RhNJc_normal.jpg,,,"{'followers_count': 152, 'following_count': 59, 'tweet_count': 15480, 'listed_count': 3}",AlFa47945175,False,AlFa,,,False,1.5027513027864207e+18
610389845,https://pbs.twimg.com/profile_images/1479876884724867079/H9vX6VgE_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XXN25PPu9F', 'expanded_url': 'http://savethemusic.org/', 'display_url': 'savethemusic.org'}]}}",https://t.co/XXN25PPu9F,"{'followers_count': 781, 'following_count': 682, 'tweet_count': 10421, 'listed_count': 12}",villeminu,False,menu🎶,"in this world, it’s either yeet or be yeeted. any further questions DM me so i can ignore you.",she/her,False,
