id,profile_image_url,description,name,public_metrics,url,protected,verified,username,entities,location,pinned_tweet_id
1.2891957314217288e+18,https://pbs.twimg.com/profile_images/1289196293898764288/hLTCaUt4_normal.jpg,"“Question all nouns, my friends, die and live by the verb!” - Neri Oxman",Lucky LaRue,"{'followers_count': 509, 'following_count': 512, 'tweet_count': 20484, 'listed_count': 1}",,False,False,LuckyLaRue5,,Knee-deep in the hoopla!,1.3268549819332977e+18
14341212.0,https://pbs.twimg.com/profile_images/390937179/Nueva_imagen_normal.GIF,"Diseñadora gráfica, amante de los conejos, a la que le encanta hacer ilustraciones y crear vida con arcilla polimerica. https://t.co/vWRBeARhIy",Silvestrin / ニエベス,"{'followers_count': 697, 'following_count': 895, 'tweet_count': 10978, 'listed_count': 12}",https://t.co/hyyYVfzqAA,False,False,silvestrin,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hyyYVfzqAA', 'expanded_url': 'https://linktr.ee/snowrabbitcrafts', 'display_url': 'linktr.ee/snowrabbitcraf…'}]}, 'description': {'urls': [{'start': 120, 'end': 143, 'url': 'https://t.co/vWRBeARhIy', 'expanded_url': 'https://www.twitch.tv/snow_rabbit_crafts', 'display_url': 'twitch.tv/snow_rabbit_cr…'}]}}","Mataró, near to the police ",1.1721150661221335e+18
343584617.0,https://pbs.twimg.com/profile_images/1464453822/Allan_Face_-_Table_Mountain_Jan_2008_20_normal.jpg,"Someone who loves Gaia - after all, it's the only place to be! Born at 315 ppm.",Allan Poot,"{'followers_count': 80, 'following_count': 229, 'tweet_count': 1016, 'listed_count': 3}",https://t.co/ZtjGnw3Xzn,False,False,allanpoot,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZtjGnw3Xzn', 'expanded_url': 'http://www.cityplot.org', 'display_url': 'cityplot.org'}]}}","Glasgow, Scotland",
1.285609671005528e+18,https://pbs.twimg.com/profile_images/1285610179309047808/b3dEKqjp_normal.jpg,"Falo de cualquera cousa. Con sentido do humor, case sempre. Non me tomedes os chíos a mal.",Ermondo,"{'followers_count': 239, 'following_count': 1277, 'tweet_count': 3644, 'listed_count': 2}",,False,False,Ermondo4,,,1.5026633674162872e+18
144882638.0,https://pbs.twimg.com/profile_images/1434798368744566789/BR90t6vs_normal.jpg,Podcast Host. Journalist. Chief #SuperVillain #SWBDTPod #WildTimes,Young P. Water,"{'followers_count': 2244, 'following_count': 1356, 'tweet_count': 261324, 'listed_count': 28}",https://t.co/GAnGLRE64P,False,False,ReeseTheHoochie,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GAnGLRE64P', 'expanded_url': 'https://linktr.ee/ShouldWeBeDoingThis', 'display_url': 'linktr.ee/ShouldWeBeDoin…'}]}, 'description': {'hashtags': [{'start': 32, 'end': 45, 'tag': 'SuperVillain'}, {'start': 46, 'end': 55, 'tag': 'SWBDTPod'}, {'start': 56, 'end': 66, 'tag': 'WildTimes'}]}}","Seattle, WA",
383920650.0,https://pbs.twimg.com/profile_images/1421984131181842434/vlqjXzCQ_normal.jpg,🇧🇩24 | #freepalestine,fahim,"{'followers_count': 1659, 'following_count': 1996, 'tweet_count': 52280, 'listed_count': 3}",https://t.co/arQDRsw1Jn,False,False,444fahim,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/arQDRsw1Jn', 'expanded_url': 'http://instagram.com/fahim.camera', 'display_url': 'instagram.com/fahim.camera'}]}, 'description': {'hashtags': [{'start': 7, 'end': 21, 'tag': 'freepalestine'}]}}","London, England",1.3920424191185551e+18
478766237.0,https://pbs.twimg.com/profile_images/1150539153811091457/u5EccrOE_normal.jpg,"Apasionada del TENIS. Soñadora con los pies en la tierra. Cine ,lectura y ATHLETIC de Bilbao.Feliz con una buena comida y mejor tertulia con amigos.
CARPE DIEM!",RAKEL MOYA,"{'followers_count': 2394, 'following_count': 1016, 'tweet_count': 110904, 'listed_count': 0}",,False,False,nagoraki,,"URRETXU Gipuzkoa, País Vasco",1.3917166369698693e+18
2396582329.0,https://pbs.twimg.com/profile_images/807586719423991809/8h3B2Xsm_normal.jpg,"Metro Detroit math teacher. Encouraging noticing & wondering, learning, unlearning, relearning. Proponent of problem solving & thinking. #MTBoS",Gregory White,"{'followers_count': 466, 'following_count': 988, 'tweet_count': 2552, 'listed_count': 26}",https://t.co/On5R5s6YMn,False,False,MrWhiteROMS,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/On5R5s6YMn', 'expanded_url': 'https://mrwhiteroms18-19.weebly.com/', 'display_url': 'mrwhiteroms18-19.weebly.com'}]}, 'description': {'hashtags': [{'start': 137, 'end': 143, 'tag': 'MTBoS'}]}}","Michigan, USA",1.1829334409011405e+18
9.396162134701957e+17,https://pbs.twimg.com/profile_images/1331540778867421184/Xg9W4YZp_normal.jpg,"Me gustan los pelos, subo algo mio, no todo",Chen Cho,"{'followers_count': 1107, 'following_count': 742, 'tweet_count': 6619, 'listed_count': 2}",,False,False,ChenCho3008,,"Madrid, Comunidad de Madrid",
184967092.0,https://pbs.twimg.com/profile_images/1463409576104140801/HpINnSnA_normal.jpg,Teknoloji seven matematik öğretmeni  https://t.co/bZBX6FIsLo  https://t.co/awDusHhTFb,Numan Hocam,"{'followers_count': 1225, 'following_count': 1670, 'tweet_count': 13324, 'listed_count': 8}",https://t.co/bZBX6FIsLo,False,False,ncicikara,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bZBX6FIsLo', 'expanded_url': 'https://www.youtube.com/c/Numanhocam/', 'display_url': 'youtube.com/c/Numanhocam/'}]}, 'description': {'urls': [{'start': 37, 'end': 60, 'url': 'https://t.co/bZBX6FIsLo', 'expanded_url': 'https://www.youtube.com/c/Numanhocam/', 'display_url': 'youtube.com/c/Numanhocam/'}, {'start': 62, 'end': 85, 'url': 'https://t.co/awDusHhTFb', 'expanded_url': 'http://padlet.com/NumanHocam/', 'display_url': 'padlet.com/NumanHocam/'}]}}","Gediz, Türkiye",
312629106.0,https://pbs.twimg.com/profile_images/3107472732/aa7e65f3be7f8ffac1e1884662bad7de_normal.jpeg,Lincolnshire yellow belly born and bred! #DidTimeInDerby,Caroline Shambrook,"{'followers_count': 61, 'following_count': 597, 'tweet_count': 1172, 'listed_count': 0}",,False,False,carolineshambro,"{'description': {'hashtags': [{'start': 41, 'end': 56, 'tag': 'DidTimeInDerby'}]}}","scunthorpe, north lincs",
1.208215598632706e+18,https://pbs.twimg.com/profile_images/1322855433774735361/yUgROuYY_normal.jpg,DFW. P1. Lush. Enabler.,Tim,"{'followers_count': 754, 'following_count': 1007, 'tweet_count': 37797, 'listed_count': 6}",,False,False,RookieMisteak,,"Texas, USA",1.5215082816169e+18
2780505791.0,https://pbs.twimg.com/profile_images/1037525203830501376/qG1ns7Zv_normal.jpg,,Jose Luis Gonzalez,"{'followers_count': 18, 'following_count': 328, 'tweet_count': 448, 'listed_count': 0}",,False,False,joseluisenlinea,,,
1039721198.0,https://pbs.twimg.com/profile_images/1484837899883458561/QlRKJF3t_normal.jpg,Licenciada en filología clásica y alemana. Algún día volveré a Nueva York. Aliquando dormitat bonus Homerus...,María del Mar ن,"{'followers_count': 593, 'following_count': 555, 'tweet_count': 31304, 'listed_count': 16}",,False,False,mmhn60,,Con los pies en la tierra,1.384561026092372e+18
999254965.0,https://pbs.twimg.com/profile_images/1499917802861432832/9-kEiNas_normal.jpg,"Est ce qu'on devient plus  raisonnable en prenant de l'âge ?  Je m'demande , je m'demande 🤔",Mamie Nanou 🧓🦉🏉🌻,"{'followers_count': 72, 'following_count': 180, 'tweet_count': 11775, 'listed_count': 0}",,False,False,mamienanou,,Libourne/Perigueux/Dordogne,
18224920.0,https://pbs.twimg.com/profile_images/782217205240958980/AVAKYXvk_normal.jpg,International Woman of Mystery. Generally annoyed. She/her,Jayne,"{'followers_count': 802, 'following_count': 2628, 'tweet_count': 46683, 'listed_count': 23}",,False,False,PublishingNinja,,Slumped over keyboard,
3108532306.0,https://pbs.twimg.com/profile_images/1204523114769584128/ADVvSD5p_normal.jpg,,D,"{'followers_count': 1, 'following_count': 26, 'tweet_count': 264, 'listed_count': 0}",,False,False,Ddmmbb9,,,
22115327.0,https://pbs.twimg.com/profile_images/842895901928521729/GF2vA00w_normal.jpg,"Comic book creator, Writing Professor: SVA @MFAVN, Military & Intelligence Futurist
WHERE STARSHIPS GO TO DIE out June 8 from @aftershockcomix",Mark Sable,"{'followers_count': 3401, 'following_count': 1788, 'tweet_count': 24953, 'listed_count': 178}",https://t.co/MyYjsCIf6F,False,True,marksable,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MyYjsCIf6F', 'expanded_url': 'https://www.marksable.com', 'display_url': 'marksable.com'}]}, 'description': {'mentions': [{'start': 43, 'end': 49, 'username': 'MFAVN'}, {'start': 126, 'end': 142, 'username': 'aftershockcomix'}]}}",New York and Los Angeles,1.503753862573867e+18
44352341.0,https://pbs.twimg.com/profile_images/1477092063720407040/FcPvlkwz_normal.png,空中リプライするマン,meiha,"{'followers_count': 165, 'following_count': 155, 'tweet_count': 69096, 'listed_count': 0}",,False,False,lpaly,,地下墓地,9.78463255961133e+17
255558490.0,https://pbs.twimg.com/profile_images/1484261679068295183/cMJ0zBxY_normal.jpg,"Madre de 2 niñas 👨‍👩‍👧‍👧 Monitora de Yoga y bloguera por pasión, ¡Te espero en @BlogViriamjoti con mis publicaciones y vídeos!
#ApadrinaUnTejado",Viriamjoti Kaur,"{'followers_count': 430, 'following_count': 224, 'tweet_count': 57764, 'listed_count': 5}",https://t.co/fqFO1Qojpq,False,False,ViriamJoti,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fqFO1Qojpq', 'expanded_url': 'http://viriamjoti.wordpress.com/', 'display_url': 'viriamjoti.wordpress.com'}]}, 'description': {'hashtags': [{'start': 127, 'end': 144, 'tag': 'ApadrinaUnTejado'}], 'mentions': [{'start': 79, 'end': 94, 'username': 'BlogViriamjoti'}]}}",,1.5214324630289285e+18
1.0928618807151452e+18,https://pbs.twimg.com/profile_images/1520044125462138880/XTidfv6-_normal.jpg,"Ellie Goulding, Halsey and Anne-Marie ♡ | Met Ellie 17/10/2021 & 20/04/2022 😭💙",Lizzy 💙 6 days !!!,"{'followers_count': 1050, 'following_count': 1590, 'tweet_count': 8074, 'listed_count': 9}",https://t.co/c92giK2FRK,False,False,lizzy_goulding,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/c92giK2FRK', 'expanded_url': 'http://elliegoulding.com', 'display_url': 'elliegoulding.com'}]}}",18 | she/her | 🏳️‍🌈,1.299852073174012e+18
1.1054619022038508e+18,https://pbs.twimg.com/profile_images/1521341942981926913/tv_rxtPH_normal.jpg,"She/they/fae | Leswaspian
| Any cute paranormal entity girls hmu |
I'm mentally ill with these pronouns | カツリナ",Gender Depressed Mess,"{'followers_count': 161, 'following_count': 100, 'tweet_count': 11377, 'listed_count': 3}",https://t.co/tXMdhzxpOI,False,False,SplattershotSr,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tXMdhzxpOI', 'expanded_url': 'http://twitch.tv/splattershotsr', 'display_url': 'twitch.tv/splattershotsr'}]}}",Catgirl Union Headquarters,1.3093714658217165e+18
8.250318135003873e+17,https://pbs.twimg.com/profile_images/919632189427511297/P6OBisum_normal.jpg,"#Yorkshire, tech, sci, musician, bassman, cyclist, resident of largely benign universe, tweets represent only me, may be pissed. Irresponsible.",Lord Mikhail of Fife #FBPE #BLM #RejoinEU!,"{'followers_count': 3242, 'following_count': 4953, 'tweet_count': 33447, 'listed_count': 6}",,False,False,Mike_Fife,"{'description': {'hashtags': [{'start': 0, 'end': 10, 'tag': 'Yorkshire'}]}}",Northern England ,9.442673671059415e+17
1.2610287339741266e+18,https://pbs.twimg.com/profile_images/1476483322536763395/fLlp7vdE_normal.jpg,Heat • Dolphins • Marlins • Owls • Panthers • Wolverines • #NFLtwitter • 18,Josh 🐝,"{'followers_count': 1772, 'following_count': 1146, 'tweet_count': 35573, 'listed_count': 4}",,False,False,FinsUpJosh,"{'description': {'hashtags': [{'start': 59, 'end': 70, 'tag': 'NFLtwitter'}]}}",,
631436852.0,https://pbs.twimg.com/profile_images/1059090098405433345/gsUhIUH3_normal.jpg,"Geeky Mum, passionate about LEGO, football fan, Heavy Metal enthusiast. oh yes, Rocket Scientist in my spare time.",Waiting for Obi-Wan,"{'followers_count': 1948, 'following_count': 2081, 'tweet_count': 223732, 'listed_count': 117}",,False,False,fgr62,,too far from a beach,1.33966763971149e+18
8.881024115245957e+17,https://pbs.twimg.com/profile_images/1490720036574670849/w8Ds5nV9_normal.jpg,,°Dam°,"{'followers_count': 34, 'following_count': 96, 'tweet_count': 604, 'listed_count': 0}",,False,False,damiien_g_5,,"Baleares, Islas Baleares",1.5108963661799916e+18
1.1048550269026099e+18,https://pbs.twimg.com/profile_images/1520068270287572992/62lQmjd__normal.jpg,(ベッカ) L🏳️‍🌈 坂道シリーズ(山崎怜奈・鈴木絢音、小林由依、宮田愛萌) ❤︎ 大学4年生、21歳 ❤︎ she/her ❤︎ @renachipics,becca 🧭,"{'followers_count': 388, 'following_count': 316, 'tweet_count': 12277, 'listed_count': 3}",https://t.co/ZfVf7FNyze,False,False,renachinen,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZfVf7FNyze', 'expanded_url': 'https://renachinen.carrd.co/', 'display_url': 'renachinen.carrd.co'}]}, 'description': {'mentions': [{'start': 67, 'end': 79, 'username': 'renachipics'}]}}",west coast usa,1.514981429595226e+18
1.1038454536850924e+18,https://pbs.twimg.com/profile_images/1103978195966025728/dHVf8VtQ_normal.png,高等学校所属/アイコンは生徒作　Fav：4X/古代史/中世史/生物学/戦争学/海外サッカー,⊥,"{'followers_count': 53, 'following_count': 212, 'tweet_count': 1646, 'listed_count': 0}",,False,False,tkahasy,,,
2980987020.0,https://pbs.twimg.com/profile_images/1371577848901758976/LtMiXN67_normal.jpg,"27. He/them. Tweet about ADHD, Star Wars, Books...
This is a personal account; the views here are my own. I have most Twitter notifications turned off",Donovan Kay,"{'followers_count': 274, 'following_count': 1263, 'tweet_count': 8431, 'listed_count': 27}",https://t.co/5dVwiTrSr9,False,False,DonovanKayyy,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5dVwiTrSr9', 'expanded_url': 'http://www.thingiverse.com/Captain_Parsimony/collections/normal-distribution', 'display_url': 'thingiverse.com/Captain_Parsim…'}]}}","Boise, ID",
1.227260740849062e+18,https://pbs.twimg.com/profile_images/1521441226200866817/ttRthunQ_normal.jpg,raus fan acc (she/her),clau🍓rex orange county fan acc,"{'followers_count': 2232, 'following_count': 1720, 'tweet_count': 15659, 'listed_count': 3}",https://t.co/poF3irqO2P,False,False,sanzsnmrtn,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/poF3irqO2P', 'expanded_url': 'https://www.instagram.com/claudias4nz/', 'display_url': 'instagram.com/claudias4nz/'}]}}",valencia ,1.503283678172037e+18
234392565.0,https://pbs.twimg.com/profile_images/1486844256606199808/2_4w63mi_normal.jpg,"#mentalhealthlaw #psychtwitter #criminallaw #mhlaw BARRISTERS. Trials, Hearings and Appeals. The truth will set you free. Romans 10:9 1-877-R-BRO-LAW 🇨🇦",Russell Browne,"{'followers_count': 1621, 'following_count': 10, 'tweet_count': 16676, 'listed_count': 48}",https://t.co/eZKRf14Faa,False,False,BrowneLawOffice,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eZKRf14Faa', 'expanded_url': 'http://brownelawoffice.ca', 'display_url': 'brownelawoffice.ca'}]}, 'description': {'hashtags': [{'start': 0, 'end': 16, 'tag': 'mentalhealthlaw'}, {'start': 17, 'end': 30, 'tag': 'psychtwitter'}, {'start': 31, 'end': 43, 'tag': 'criminallaw'}, {'start': 44, 'end': 50, 'tag': 'mhlaw'}]}}", #Oakville #Toronto #Hamilton,1.3737228483768484e+18
1.1928422070587433e+18,https://pbs.twimg.com/profile_images/1192843059639177222/UHKcHWsj_normal.jpg,"🌟LiVing iN HuMan BoDy ☄
 SinCe 2oo2....🌟
#Nothing",RoHanKumar_mistRy,"{'followers_count': 10, 'following_count': 270, 'tweet_count': 51, 'listed_count': 0}",,False,False,Rohanmi37229251,"{'description': {'hashtags': [{'start': 41, 'end': 49, 'tag': 'Nothing'}]}}",,
71798839.0,https://pbs.twimg.com/profile_images/1450002277536866308/Z_ywI-PH_normal.jpg,"Murcianista, madridista, del @ElPozoMurcia_FS y del @ascittadella73 / De @GarethBale11 / Farmacia UMU",Fran Pelegrín,"{'followers_count': 1285, 'following_count': 895, 'tweet_count': 52397, 'listed_count': 3}",,False,False,franpel97,"{'description': {'mentions': [{'start': 29, 'end': 45, 'username': 'ElPozoMurcia_FS'}, {'start': 52, 'end': 67, 'username': 'ascittadella73'}, {'start': 73, 'end': 86, 'username': 'GarethBale11'}]}}","Murcia, Spain",
1.412412283989414e+18,https://pbs.twimg.com/profile_images/1494857686562840576/k8BtoKq3_normal.jpg,"🇵🇪
*.✧me gusta el pescado
♡Karmaland forever💖
｡☆rubier :)
~♪Team Luzu hasta morir 😎
｡*otaku 
ෆEsta cuenta es mega rara como yo,si te gusta eso,adelante",♈Adrigami333♈,"{'followers_count': 395, 'following_count': 693, 'tweet_count': 7579, 'listed_count': 1}",,False,False,adrigami333,,en tu corazón bb ,1.5139255470043668e+18
9.720542136175043e+17,https://pbs.twimg.com/profile_images/1367458255518240768/5fJ15oEw_normal.jpg,,Alex Averin,"{'followers_count': 18, 'following_count': 20, 'tweet_count': 9202, 'listed_count': 0}",,False,False,alecaverin,,Киев,
7.219865341744988e+17,https://pbs.twimg.com/profile_images/1299302441238761472/JnjPGt18_normal.jpg,,Finn,"{'followers_count': 92, 'following_count': 106, 'tweet_count': 5502, 'listed_count': 0}",https://t.co/212LjWek7E,False,False,Finn_Cullen,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/212LjWek7E', 'expanded_url': 'http://Finncullen.co.uk', 'display_url': 'Finncullen.co.uk'}]}}",,1.296194919690838e+18
202109245.0,https://pbs.twimg.com/profile_images/794102597573627904/lmixMTq2_normal.jpg,Estudiante de mucho y sábia de nada; aprendiz de madre; #winelover #foodlover #Géminis #singluten ✉️ unpaseodiarioporlavida@gmail.com,mariajose,"{'followers_count': 1106, 'following_count': 584, 'tweet_count': 45943, 'listed_count': 58}",,False,False,majorf40,"{'description': {'hashtags': [{'start': 56, 'end': 66, 'tag': 'winelover'}, {'start': 67, 'end': 77, 'tag': 'foodlover'}, {'start': 78, 'end': 86, 'tag': 'Géminis'}, {'start': 87, 'end': 97, 'tag': 'singluten'}]}}",Girona/Barcelona ,1.4030040423310991e+18
1.2324609602181243e+18,https://pbs.twimg.com/profile_images/1521211896673755139/WnA5UGQV_normal.jpg,"Comento lo que me sale de la perrechina sobre realities, talents y cosas random 🤡",Perrochinche 🇸🇲,"{'followers_count': 1158, 'following_count': 1384, 'tweet_count': 81777, 'listed_count': 31}",,False,False,Perrechina1,,,1.4117248558887772e+18
490836648.0,https://pbs.twimg.com/profile_images/1515392732281417740/4OSkYAlD_normal.jpg,"Huge Ohio State & Cleveland sports fan, but pessimistic. #Browns #Indians #Cavs #CBJ.  
Liberal, Atheist, WWE/AEW, stock car racing, Star Wars, Marvel/DC Comics",The Fan 3.0 #D4L 🌰 🔴HI🔴 🌰,"{'followers_count': 1901, 'following_count': 2000, 'tweet_count': 47671, 'listed_count': 8}",https://t.co/ww29ZjoWxX,False,False,CWGCLEBuckeyes,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ww29ZjoWxX', 'expanded_url': 'https://youtube.com/channel/UCC2FD9fB5CRx9GODVKi2JSQ', 'display_url': 'youtube.com/channel/UCC2FD…'}]}, 'description': {'hashtags': [{'start': 57, 'end': 64, 'tag': 'Browns'}, {'start': 65, 'end': 73, 'tag': 'Indians'}, {'start': 74, 'end': 79, 'tag': 'Cavs'}, {'start': 80, 'end': 84, 'tag': 'CBJ'}]}}","Southington, OH",1.4802617502641562e+18
48278548.0,https://pbs.twimg.com/profile_images/1411278801737175041/J10U6is2_normal.jpg,"Mathematician searching for interconnectedness between my research areas: energy, transport, combinatorics, classical crypto",💧🔥Richard Bean,"{'followers_count': 790, 'following_count': 2427, 'tweet_count': 18523, 'listed_count': 39}",https://t.co/1qygQqUCeD,False,False,elahieh,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1qygQqUCeD', 'expanded_url': 'https://de.wikipedia.org/wiki/Richard_Bean', 'display_url': 'de.wikipedia.org/wiki/Richard_B…'}]}}","Newcastle, New South Wales",
390261571.0,https://pbs.twimg.com/profile_images/1512223195109068804/kp-6rS_h_normal.jpg,Sober gay geek. Anti-fascist. GOP Delenda Est. He/him. Latine. FFXIV: Famfrit,Justin🌹🇲🇽🏳️‍🌈,"{'followers_count': 1106, 'following_count': 1132, 'tweet_count': 26246, 'listed_count': 8}",,False,False,entropy_guy,,"Bay Area, CA",
1.4636062217899622e+18,https://pbs.twimg.com/profile_images/1497342258991058944/afN4r_I1_normal.jpg,Mainly here to keep track of football scores,Chris Dickinson,"{'followers_count': 9, 'following_count': 208, 'tweet_count': 377, 'listed_count': 0}",,False,False,ChrisPD83,,,
20622239.0,https://pbs.twimg.com/profile_images/1517481931914588160/044h5EO1_normal.jpg,This Is What Happens When An Unstoppable Force Meets An Immovable Object.,RyKas™,"{'followers_count': 1543, 'following_count': 181, 'tweet_count': 62483, 'listed_count': 55}",https://t.co/M2GFQoJvIu,False,False,RyKas,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/M2GFQoJvIu', 'expanded_url': 'http://www.instagram.com/rykas_23', 'display_url': 'instagram.com/rykas_23'}]}}",Hiraeth.,
36600314.0,https://pbs.twimg.com/profile_images/1519206974101065728/a15MbHZH_normal.jpg,@KvngKevious is my bf. okay bye.,a tribe called bae,"{'followers_count': 598, 'following_count': 194, 'tweet_count': 73223, 'listed_count': 14}",https://t.co/Y7GOcvYqsx,False,False,ariola0,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Y7GOcvYqsx', 'expanded_url': 'https://www.reverbnation.com/ari372', 'display_url': 'reverbnation.com/ari372'}]}, 'description': {'mentions': [{'start': 0, 'end': 12, 'username': 'KvngKevious'}]}}","Middle of nowhere, IL",
1215355818.0,https://pbs.twimg.com/profile_images/1441082856118243332/pYeYYsJS_normal.jpg,Zf. #Hermandad.,Charlie Zf 🌧️,"{'followers_count': 773, 'following_count': 637, 'tweet_count': 41410, 'listed_count': 3}",https://t.co/TKPtPywxyQ,False,False,charlie_martnez,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TKPtPywxyQ', 'expanded_url': 'http://instagram.com/charlie_martnez', 'display_url': 'instagram.com/charlie_martnez'}]}, 'description': {'hashtags': [{'start': 4, 'end': 14, 'tag': 'Hermandad'}]}}",Con @iDaniii_ y @fconde8,5.152126103427768e+17
7.246363692183552e+17,https://pbs.twimg.com/profile_images/1506577825872191489/x6wFmHgo_normal.jpg,you don't know who I am,Gursimran Singh ♥,"{'followers_count': 104, 'following_count': 1933, 'tweet_count': 3735, 'listed_count': 1}",,False,False,yesitsmeguru,,"Leicester, England",1.2687086270299177e+18
33305216.0,https://pbs.twimg.com/profile_images/1481556697999101958/0pmhzTmH_normal.jpg,"Autism, theme parks, cross stitching & cruising take up my spare time. Married to Phil, Mom to Zachary.","Maureen, Zach’s mom 😁👪🎢","{'followers_count': 168, 'following_count': 676, 'tweet_count': 911, 'listed_count': 0}",https://t.co/TjCzA2TMTG,False,False,MaureenDeal,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TjCzA2TMTG', 'expanded_url': 'http://www.AutismAtTheParks.com', 'display_url': 'AutismAtTheParks.com'}]}}",Orlando area,
2980437016.0,https://pbs.twimg.com/profile_images/1502232554572849154/E3N52JVv_normal.jpg,*sigh*,𝕊𝕓,"{'followers_count': 105, 'following_count': 231, 'tweet_count': 9228, 'listed_count': 7}",https://t.co/R7V9B2uNg0,False,False,ShCoBro,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/R7V9B2uNg0', 'expanded_url': 'https://open.spotify.com/show/60fios5RjnY3cQZMSav4ZT?si=6wama5okQA6IXxjMCh9f-A', 'display_url': 'open.spotify.com/show/60fios5Rj…'}]}}",Paradise City ,1.5205616051085435e+18
173863466.0,https://pbs.twimg.com/profile_images/1342452924979556352/TW8QDaZR_normal.jpg,Walsall FC fan… proud to be British,Kevin C,"{'followers_count': 154, 'following_count': 873, 'tweet_count': 946, 'listed_count': 0}",,False,False,KevWalsall,,,
9.659980452834058e+17,https://pbs.twimg.com/profile_images/1506002792649043974/rQthpJ0d_normal.jpg,"and we can treat people with kindness @taylorsarichman
she/her
#19 has my heart",laura,"{'followers_count': 438, 'following_count': 426, 'tweet_count': 78888, 'listed_count': 11}",,False,False,bIuemason,"{'description': {'mentions': [{'start': 38, 'end': 54, 'username': 'taylorsarichman'}]}}",imogen • bi • 22,1.4758889085168722e+18
19720755.0,https://pbs.twimg.com/profile_images/1478057370219655172/bxnQK_MU_normal.jpg,All views are my own. Director @CarersScotland @CarersNI @CarersUK Trustee at @LeuchieHouse. Part time MPH student @edinburghuni,Richard Meade,"{'followers_count': 1523, 'following_count': 2211, 'tweet_count': 9040, 'listed_count': 27}",,False,False,richardmeade13,"{'description': {'mentions': [{'start': 31, 'end': 46, 'username': 'CarersScotland'}, {'start': 47, 'end': 56, 'username': 'CarersNI'}, {'start': 57, 'end': 66, 'username': 'CarersUK'}, {'start': 78, 'end': 91, 'username': 'LeuchieHouse'}, {'start': 115, 'end': 128, 'username': 'edinburghuni'}]}}",Edinburgh,1.4204100533545656e+18
9.5555704078882e+17,https://pbs.twimg.com/profile_images/1454057954840387587/Kh90DW2v_normal.jpg,"FAN ACCOUNT | 
Agotado, Decepcionado y Decepcionante |
♊🔻",Ghotsv de Agoney 💫,"{'followers_count': 388, 'following_count': 332, 'tweet_count': 71731, 'listed_count': 5}",,False,False,Ghotsv_,,"Andalucía, España",1.4592328947869327e+18
81145199.0,https://pbs.twimg.com/profile_images/1447549346535387136/fu-TofmU_normal.jpg,"Wolves fan, wife to a brain tumour warrior, mum to a teen, proud NHS worker and a part-time baker! Supporter of and fundraiser for brain tumour charities. 🐺🐺",Nina Sinclair 💙🇺🇦,"{'followers_count': 256, 'following_count': 460, 'tweet_count': 7932, 'listed_count': 13}",https://t.co/nFcYxxEbSp,False,False,52Wolf,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nFcYxxEbSp', 'expanded_url': 'https://www.justgiving.com/QualityGovernanceTeam', 'display_url': 'justgiving.com/QualityGoverna…'}]}}","Wolverhampton, England",1.5047663010504786e+18
8.445868271473295e+17,https://pbs.twimg.com/profile_images/1389375545176203266/ba93U3uA_normal.jpg,"Annoying bassist posting nonsense.                                
No me llamo alba",alba,"{'followers_count': 85, 'following_count': 494, 'tweet_count': 1907, 'listed_count': 0}",,False,False,nonsensethebass,,Obsidian,1.3775892094610637e+18
50851165.0,https://pbs.twimg.com/profile_images/1172919060625022976/6or1p3JV_normal.jpg,"Don’t take for granted what you have, when you go after what you want. No regrets",Gareth Hadaway,"{'followers_count': 66, 'following_count': 372, 'tweet_count': 2317, 'listed_count': 1}",,False,False,GarethHadaway,,Ellesmere Port,
