id,reply_settings,public_metrics,text,lang,possibly_sensitive,conversation_id,created_at,author_id,source,context_annotations,entities,in_reply_to_user_id,attachments,referenced_tweets,geo
1520956413933015042,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","😠 
Wordle 316 5/6

⬛🟨⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",en,False,1520956413933015042,2022-05-02T02:40:41.000Z,891778466,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956408648323074,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle Türkçe 317 5/6

⬜⬜⬜⬜🟨
🟨⬜⬜⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/l8qop9GWDX",tr,False,1520956408648323074,2022-05-02T02:40:40.000Z,150753467,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/l8qop9GWDX', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1520956405708034049,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 6/6

⬛🟩⬛🟨⬛
⬛🟩⬛⬛🟨
⬛🟩⬛🟩⬛
⬛🟩🟨🟩⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩
 https://t.co/5yEzJGRyrh",en,False,1520956405708034049,2022-05-02T02:40:39.000Z,774367061959122944,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/5yEzJGRyrh', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520956399076872192,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬜⬜🟩⬜⬜
⬜⬜🟨⬜⬜
⬜⬜🟨🟨🟩
🟩🟩🟩🟩🟩",en,False,1520956399076872192,2022-05-02T02:40:38.000Z,100721732,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956369523789824,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 6/6

🟨🟨⬛🟨⬛
🟨🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

Bwiset",en,False,1520956369523789824,2022-05-02T02:40:31.000Z,41787952,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956368739397633,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 317 X/6

⬛⬛⬛⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛

allah kahreylesin seni...",tr,False,1520956368739397633,2022-05-02T02:40:30.000Z,1174080292790968320,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956358354472962,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛🟨⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",en,False,1520956358354472962,2022-05-02T02:40:28.000Z,116501653,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956338473512960,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩",en,False,1520956338473512960,2022-05-02T02:40:23.000Z,340779002,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956336950886402,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛🟨⬛
⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩🟩🟩

bullshit word today",en,False,1520956336950886402,2022-05-02T02:40:23.000Z,3421088565,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956318001303552,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

🟩⬜⬜🟩⬜
⬜⬜⬜⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",en,False,1520956318001303552,2022-05-02T02:40:18.000Z,28611847,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956281980264449,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟩⬜
⬜🟨🟨⬜🟨
🟩🟩🟩🟩🟩",en,False,1520956281980264449,2022-05-02T02:40:10.000Z,304793964,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956281233752066,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 4/6

⬜⬜⬜⬜⬜
⬜🟨🟩🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",en,False,1520956281233752066,2022-05-02T02:40:10.000Z,25684340,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956277458804736,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 2/6

🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",en,False,1520956277458804736,2022-05-02T02:40:09.000Z,714113508497993729,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956273889619968,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Day 25, no frank
Wordle 316 6/6
#Wordle #Wordle316
🟩🟨⬛⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩⬛⬛
🟨⬛🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩 https://t.co/Ce63lbQcYo",en,False,1520956273889619968,2022-05-02T02:40:08.000Z,1510790249273778177,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 32, 'end': 39, 'tag': 'Wordle'}, {'start': 40, 'end': 50, 'tag': 'Wordle316'}], 'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/Ce63lbQcYo', 'expanded_url': 'https://twitter.com/FrankWordle/status/1520956273889619968/photo/1', 'display_url': 'pic.twitter.com/Ce63lbQcYo', 'media_key': '3_1520956269171032067'}]}",,{'media_keys': ['3_1520956269171032067']},,
1520956263911215104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1520956263911215104,2022-05-02T02:40:05.000Z,1354326218343018507,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956239873728515,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 317 2/6

🟨🟨⬛⬛🟩
🟩🟩🟩🟩🟩",en,False,1520956239873728515,2022-05-02T02:40:00.000Z,202244626,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956238674210816,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛🟨⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,False,1520956238674210816,2022-05-02T02:39:59.000Z,1252773416,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956232437473282,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Another day of #Wordle with four guesses. Have a good night, everyone!

Wordle 316 4/6

⬜⬜⬜⬜⬜
🟨⬜🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩

#Wordle316 #FunAndGames",en,False,1520956232437473282,2022-05-02T02:39:58.000Z,1515303394663088135,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 15, 'end': 22, 'tag': 'Wordle'}, {'start': 113, 'end': 123, 'tag': 'Wordle316'}, {'start': 124, 'end': 136, 'tag': 'FunAndGames'}]}",,,,
1520956221200633856,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 6/6

⬛⬛🟨⬛⬛
🟩🟨⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1520956221200633856,2022-05-02T02:39:55.000Z,96735844,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956217631571968,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","Wordle 317 6/6

🟨⬜⬜🟨⬜
🟩⬜🟩🟩🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩 No matter how often there is a choice, I never pick it first or second time. 🙄",en,False,1520956217631571968,2022-05-02T02:39:54.000Z,808572781604401152,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956208751865856,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬜🟨🟩⬜🟩
⬜⬜🟩⬜🟩
⬜⬜🟩⬜🟩
🟩⬜🟩⬜🟩
🟩🟩🟩🟩🟩",en,False,1520956208751865856,2022-05-02T02:39:52.000Z,19338943,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956203912040448,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

🟩⬛⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1520956203912040448,2022-05-02T02:39:51.000Z,571437510,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956184530145280,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 3/6

⬛⬛⬛🟨🟨
🟩🟨⬛⬛🟩
🟩🟩🟩🟩🟩",en,False,1520956184530145280,2022-05-02T02:39:47.000Z,19416232,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956182332063744,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

🟩⬛⬛🟨⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1520956182332063744,2022-05-02T02:39:46.000Z,6429282,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956181744963584,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛🟨⬛⬛⬛
⬛⬛⬛🟨🟨
⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩 😨",en,False,1520956181744963584,2022-05-02T02:39:46.000Z,82406811,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956177122738177,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛🟨⬛⬛
🟨🟨🟨⬛⬛
🟨⬛⬛🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

😋😋",en,False,1520956177122738177,2022-05-02T02:39:45.000Z,1181717084167950336,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956175281311745,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6*

⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

Daily Quordle 97
7️⃣5️⃣
9️⃣3️⃣
Barely.

Daily Octordle #97
🕚9️⃣
8️⃣🕛
7️⃣5️⃣
🕐🔟
Barely.",en,False,1520956175281311745,2022-05-02T02:39:44.000Z,45675271,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956172529901568,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@Rajan1969H @gsmundi @varuniaf Well done my result Wordle 317 2/6

🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩",en,False,1520841301029122048,2022-05-02T02:39:44.000Z,4342050206,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 0, 'end': 11, 'username': 'Rajan1969H', 'id': '1404008654911598599'}, {'start': 12, 'end': 20, 'username': 'gsmundi', 'id': '39152373'}, {'start': 21, 'end': 30, 'username': 'varuniaf', 'id': '76056381'}]}",1404008654911598599,,"[{'type': 'replied_to', 'id': '1520841301029122048'}]",
1520956171477299200,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 4/6

🟨⬜⬜⬜🟨
⬜🟩⬜⬜🟨
🟩🟩🟨🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/6nA8Gtdfp4",en,False,1520956171477299200,2022-05-02T02:39:43.000Z,127888204,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/6nA8Gtdfp4', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520956171464724485,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #49 4/6

🟨⬜⬜⬜🟩⬜⬜
⬜🟩⬜🟩🟩🟨⬜
🟨🟩🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/wZy5M8zA9Z",es,False,1520956171464724485,2022-05-02T02:39:43.000Z,127888204,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/wZy5M8zA9Z', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",,,,
1520956139503976448,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

🟩🟨⬜⬜⬜
🟨⬜⬜⬜⬜
🟩🟩🟩🟩🟩

なんやて((´ー`))",ja,False,1520956139503976448,2022-05-02T02:39:36.000Z,345360953,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956125876740097,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜🟨⬜
⬜🟨⬜⬜⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",en,False,1520956125876740097,2022-05-02T02:39:33.000Z,26421626,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956122735071234,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@NedLuberecki Wordle 316 5/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜🟨🟨
🟨🟩🟨⬜⬜
🟩🟩🟩🟩🟩",en,False,1520898042127396865,2022-05-02T02:39:32.000Z,782416286252867590,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 0, 'end': 13, 'username': 'NedLuberecki', 'id': '135527709'}]}",135527709,,"[{'type': 'replied_to', 'id': '1520898042127396865'}]",{'place_id': '53504716d445dcad'}
1520956114292318208,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","今日のは簡単だった。
Wordle 317 4/6

⬜🟨⬜🟨⬜
🟨🟨⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",ja,False,1508480257166573570,2022-05-02T02:39:30.000Z,1160840888,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,1160840888,,"[{'type': 'replied_to', 'id': '1520494229428260864'}]",
1520956112207757312,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,False,1520956112207757312,2022-05-02T02:39:29.000Z,50909338,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956111205113856,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@Fe_CLAD I missed it today. 
Wordle 316 X/6

⬜⬜⬜🟨⬜
🟩🟨🟨⬜⬜
🟩⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜",en,False,1520950375158886400,2022-05-02T02:39:29.000Z,1471674564732141568,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'mentions': [{'start': 0, 'end': 8, 'username': 'Fe_CLAD', 'id': '506692533'}]}",506692533,,"[{'type': 'replied_to', 'id': '1520950375158886400'}]",
1520956099461099522,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",en,False,1520956099461099522,2022-05-02T02:39:26.000Z,405579648,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956098508849152,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩",en,False,1520956098508849152,2022-05-02T02:39:26.000Z,9594412,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956085519101952,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 4/6

🟨⬛⬛⬛🟩
⬛⬛🟩⬛⬛
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",en,False,1520956085519101952,2022-05-02T02:39:23.000Z,1248432264913928192,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956077797687297,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬛⬛⬛⬛🟨
🟨⬛⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",en,False,1520956077797687297,2022-05-02T02:39:21.000Z,71176229,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956062639464448,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 6/6

🟩⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩
Whatte!!",en,False,1520956062639464448,2022-05-02T02:39:17.000Z,2349749660,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956044205244417,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩",en,False,1520956044205244417,2022-05-02T02:39:13.000Z,1406143434008760324,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520956028598513664,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","My wordle spin-off addiction has got me slinging phrases now 

Phrazle 28: 3/6
⬜🟨🟨⬜    🟪⬜    ⬜🟩⬜⬜⬜

🟪⬜🟪⬜    ⬜🟪    ⬜🟩⬜⬜🟪

🟩🟩🟩🟩    🟩🟩    🟩🟩🟩🟩🟩
#phrazle",en,False,1520956028598513664,2022-05-02T02:39:09.000Z,5300512,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'hashtags': [{'start': 141, 'end': 149, 'tag': 'phrazle'}]}",,,,
